There	EX	there
different	JJ	different
.	SENT	.
So	RB	so
how	WRB	how
do	VBP	do
you	PP	you
show	VBP	show
people	NNS	people
in	IN	in
this	DT	this
proposal	NN	proposal
that	IN	that
it	PP	it
'	POS	'
s	NN	S
not	RB	not
going	VBG	go
to	TO	to
do	VB	do
that	DT	that
?	SENT	?
Darrick	NP	Darrick
Hamilton	NP	Hamilton
:	:	:
If	IN	if
you	PP	you
know	VBP	know
you	PP	you
have	VBP	have
limited	VBN	limit
resources	NNS	resource
or	CC	or
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
face	VB	face
discrimination	NN	discrimination
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
narrative	NN	narrative
that	IN	that
,	,	,
well	RB	well
,	,	,
the	DT	the
economic	JJ	economic
returns	NNS	return
to	TO	to
investing	VBG	invest
in	IN	in
myself	PP	myself
are	VBP	be
lower	JJR	low
than	IN	than
that	IN	that
of	IN	of
someone	NN	someone
else	RB	else
,	,	,
so	RB	so
I	PP	I
might	MD	might
as	RB	as
well	RB	well
enjoy	VB	enjoy
my	PP$	my
leisure	NN	leisure
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
another	DT	another
narrative	NN	narrative
as	IN	as
well	RB	well
,	,	,
so	IN	so
we	PP	we
shouldn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
caught	VBN	catch
up	RP	up
on	IN	on
that	DT	that
,	,	,
you	PP	you
know	VBP	know
,	,	,
somebody	NN	somebody
who	WP	who
'	POS	'
s	JJ	<unknown>
poor	JJ	poor
and	CC	and
going	VBG	go
to	TO	to
face	VB	face
discrimination	NN	discrimination
,	,	,
they	PP	they
also	RB	also
might	MD	might
pursue	VB	pursue
a	DT	a
resume-building	JJ	<unknown>
strategy	NN	strategy
.	SENT	.
The	DT	the
old	JJ	old
adage	NN	adage
,	,	,
"	``	"
I	PP	I
have	VBP	have
to	TO	to
be	VB	be
twice	RB	twice
as	RB	as
good	JJ	good
as	IN	as
someone	NN	someone
else	RB	else
.	SENT	.
"	''	"
Now	RB	now
,	,	,
when	WRB	when
we	PP	we
say	VBP	say
that	IN	that
,	,	,
we	PP	we
never	RB	never
ask	VBP	ask
at	IN	at
what	WP	what
cost	NN	cost
,	,	,
are	VBP	be
there	RB	there
health	NN	health
costs	NNS	cost
associated	VBN	associate
with	IN	with
that	DT	that
.	SENT	.
I	PP	I
haven	NN	haven
'	POS	'
t	NN	t
answered	VBD	answer
your	PP$	your
question	NN	question
,	,	,
but	CC	but
coming	VBG	come
back	RB	back
to	TO	to
you	PP	you
question	VBP	question
,	,	,
if	IN	if
you	PP	you
know	VBP	know
you	PP	you
'	''	'
re	IN	re
going	VBG	go
to	TO	to
receive	VB	receive
a	DT	a
transfer	NN	transfer
at	IN	at
a	DT	a
later	JJR	late
point	NN	point
in	IN	in
life	NN	life
,	,	,
that	WDT	that
only	RB	only
increases	VBZ	increase
the	DT	the
incentive	NN	incentive
for	IN	for
you	PP	you
to	TO	to
invest	VB	invest
in	IN	in
yourself	PP	yourself
so	RB	so
that	IN	that
you	PP	you
can	MD	can
better	RBR	well
use	VB	use
that	DT	that
trust	NN	trust
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
'	POS	'
re	NN	re
giving	VBG	give
people	NNS	people
possibilities	NNS	possibility
of	IN	of
life	NN	life
they	PP	they
currently	RB	currently
cannot	MD	can
imagine	VB	imagine
having	VBG	have
.	SENT	.
And	CC	and
therefore	RB	therefore
the	DT	the
motivation	NN	motivation
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
I	PP	I
could	MD	could
talk	VB	talk
with	IN	with
you	PP	you
for	IN	for
hours	NNS	hour
about	IN	about
this	DT	this
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
really	RB	really
glad	JJ	glad
you	PP	you
'	''	'
re	IN	re
working	VBG	work
on	IN	on
this	DT	this
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
