Chris	NP	Chris
crazy	JJ	crazy
?	SENT	?
BG	NN	BG
:	:	:
Yeah	RB	yeah
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
a	DT	a
silent	JJ	silent
thing	NN	thing
going	VBG	go
on	IN	on
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
kid	NN	kid
,	,	,
one	CD	one
kid	NN	kid
at	IN	at
a	DT	a
time	NN	time
.	SENT	.
Ninety-eight	NN	Ninety-eight
percent	NN	percent
of	IN	of
this	DT	this
has	VBZ	have
nothing	NN	nothing
to	TO	to
do	VB	do
with	IN	with
natural	JJ	natural
disasters	NNS	disaster
,	,	,
and	CC	and
yet	RB	yet
,	,	,
people	NNS	people
'	POS	'
s	NN	S
charity	NN	charity
,	,	,
when	WRB	when
they	PP	they
see	VBP	see
a	DT	a
natural	JJ	natural
disaster	NN	disaster
,	,	,
are	VBP	be
wonderful	JJ	wonderful
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
incredible	JJ	incredible
how	WRB	how
people	NNS	people
think	VBP	think
,	,	,
okay	RB	okay
,	,	,
that	WDT	that
could	MD	could
be	VB	be
me	PP	me
,	,	,
and	CC	and
the	DT	the
money	NN	money
flows	VBZ	flow
.	SENT	.
These	DT	these
causes	NNS	cause
have	VBP	have
been	VBN	be
a	DT	a
bit	NN	bit
invisible	NN	invisible
.	SENT	.
Now	RB	now
that	IN	that
the	DT	the
Millennium	NN	millennium
Development	NP	Development
Goals	NNS	goal
and	CC	and
various	JJ	various
things	NNS	thing
are	VBP	be
getting	VBG	get
out	RP	out
there	RB	there
,	,	,
we	PP	we
are	VBP	be
seeing	VBG	see
some	DT	some
increased	VBN	increase
generosity	NN	generosity
,	,	,
so	RB	so
the	DT	the
goal	NN	goal
is	VBZ	be
to	TO	to
get	VB	get
this	DT	this
well	NN	well
below	IN	below
a	DT	a
million	CD	million
,	,	,
which	WDT	which
should	MD	should
be	VB	be
possible	JJ	possible
in	IN	in
our	PP$	our
lifetime	NN	lifetime
.	SENT	.
CA	MD	ca
:	:	:
Maybe	RB	maybe
it	PP	it
needed	VBD	need
someone	NN	someone
who	WP	who
is	VBZ	be
turned	VBN	turn
on	IN	on
by	IN	by
numbers	NNS	number
and	CC	and
graphs	NNS	graph
rather	RB	rather
than	IN	than
just	RB	just
the	DT	the
big	JJ	big
,	,	,
sad	JJ	sad
face	NN	face
to	TO	to
get	VB	get
engaged	VBN	engage
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
used	VBD	use
it	PP	it
in	IN	in
your	PP$	your
letter	NN	letter
this	DT	this
year	NN	year
,	,	,
you	PP	you
used	VBD	use
basically	RB	basically
this	DT	this
argument	NN	argument
to	TO	to
say	VB	say
that	DT	that
aid	NN	aid
,	,	,
contrary	JJ	contrary
to	TO	to
the	DT	the
current	JJ	current
meme	NN	<unknown>
that	IN	that
aid	NN	aid
is	VBZ	be
kind	NN	kind
of	IN	of
worthless	JJ	worthless
and	CC	and
broken	VBN	break
,	,	,
that	IN	that
actually	RB	actually
it	PP	it
has	VBZ	have
been	VBN	be
effective	JJ	effective
.	SENT	.
BG	NN	BG
:	:	:
Yeah	RB	yeah
,	,	,
well	RB	well
people	NNS	people
can	MD	can
take	VB	take
,	,	,
there	EX	there
is	VBZ	be
some	DT	some
aid	NN	aid
that	WDT	that
was	VBD	be
well-meaning	JJ	well-meaning
and	CC	and
didn	NN	<unknown>
'	POS	'
t	NN	t
go	VB	go
well	RB	well
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
venture	NN	venture
capital	NN	capital
investments	NNS	investment
that	WDT	that
were	VBD	be
well-meaning	JJ	well-meaning
and	CC	and
didn	NN	<unknown>
'	POS	'
t	NN	t
go	VB	go
well	RB	well
.	SENT	.
You	PP	you
shouldn	NP	<unknown>
'	POS	'
t	NN	t
just	RB	just
say	VBP	say
,	,	,
okay	RB	okay
,	,	,
because	IN	because
of	IN	of
that	DT	that
,	,	,
because	IN	because
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
perfect	JJ	perfect
record	NN	record
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
bad	JJ	bad
endeavor	NN	endeavor
.	SENT	.
You	PP	you
should	MD	should
look	VB	look
at	IN	at
,	,	,
what	WP	what
was	VBD	be
your	PP$	your
goal	NN	goal
?	SENT	?
How	WRB	how
are	VBP	be
you	PP	you
trying	VBG	try
to	TO	to
uplift	VB	uplift
nutrition	NN	nutrition
and	CC	and
survival	NN	survival
and	CC	and
literacy	NN	literacy
so	IN	so
these	DT	these
countries	NNS	country
can	MD	can
take	VB	take
care	NN	care
of	IN	of
themselves	PP	themselves
,	,	,
and	CC	and
say	VBP	say
wow	NN	wow
,	,	,
this	DT	this
is	VBZ	be
going	VBG	go
well	RB	well
,	,	,
and	CC	and
be	VB	be
smarter	JJR	smart
.	SENT	.
We	PP	we
can	MD	can
spend	VB	spend
aid	NN	aid
smarter	RBR	smarter
.	SENT	.
It	PP	it
is	VBZ	be
not	RB	not
all	PDT	all
a	DT	a
panacea	NN	panacea
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
better	JJR	good
than	IN	than
venture	NN	venture
capital	NN	capital
,	,	,
I	PP	I
think	VBP	think
,	,	,
including	VBG	include
big	JJ	big
hits	NNS	hit
like	IN	like
this	DT	this
.	SENT	.
CA	MD	ca
:	:	:
Traditional	JJ	traditional
wisdom	NN	wisdom
is	VBZ	be
that	IN	that
it	PP	it
'	POS	'
s	NN	S
pretty	RB	pretty
hard	RB	hard
for	IN	for
married	JJ	married
couples	NNS	couple
to	TO	to
work	VB	work
together	RB	together
.	SENT	.
How	WRB	how
have	VB	have
you	PP	you
guys	NNS	guy
managed	VBD	manage
it	PP	it
?	SENT	?
MG	NN	mg
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
lot	NN	lot
of	IN	of
women	NNS	woman
say	VBP	say
to	TO	to
me	PP	me
,	,	,
"	''	"
I	PP	I
really	RB	really
don	VBP	don
'	POS	'
t	NN	t
think	VBP	think
I	PP	I
could	MD	could
work	VB	work
with	IN	with
my	PP$	my
husband	NN	husband
.	SENT	.
That	DT	that
just	JJ	just
wouldn	NN	<unknown>
'	POS	'
t	NN	t
work	NN	work
out	RB	out
.	SENT	.
"	``	"
You	PP	you
know	VBP	know
,	,	,
we	PP	we
enjoy	VBP	enjoy
it	PP	it
,	,	,
and	CC	and
we	PP	we
don	VBP	don
'	''	'
t	NN	t
—	:	-
this	DT	this
foundation	NN	foundation
has	VBZ	have
been	VBN	be
a	DT	a
coming	VBG	come
to	TO	to
for	IN	for
both	DT	both
of	IN	of
us	PP	us
in	IN	in
its	PP$	its
continuous	JJ	continuous
learning	NN	learning
journey	NN	journey
,	,	,
and	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
travel	NN	travel
together	RB	together
as	RB	as
much	JJ	much
for	IN	for
the	DT	the
foundation	NN	foundation
,	,	,
actually	RB	actually
,	,	,
as	IN	as
we	PP	we
used	VBN	use
to	TO	to
when	WRB	when
Bill	NP	Bill
was	VBD	be
working	VBG	work
at	IN	at
Microsoft	NP	Microsoft
.	SENT	.
We	PP	we
have	VBP	have
more	JJR	more
trips	NNS	trip
where	WRB	where
we	PP	we
'	POS	'
re	NN	re
traveling	VBG	travel
separately	RB	separately
,	,	,
but	CC	but
I	PP	I
always	RB	always
know	VBP	know
when	WRB	when
I	PP	I
come	VBP	come
home	NN	home
,	,	,
Bill	NP	Bill
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
interested	JJ	interested
in	IN	in
what	WP	what
I	PP	I
learned	VBD	learn
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
about	IN	about
women	NNS	woman
or	CC	or
girls	NNS	girl
or	CC	or
something	NN	something
new	JJ	new
about	IN	about
the	DT	the
vaccine	NN	vaccine
delivery	NN	delivery
chain	NN	chain
,	,	,
or	CC	or
this	DT	this
person	NN	person
that	WDT	that
is	VBZ	be
a	DT	a
great	JJ	great
leader	NN	leader
.	SENT	.
He	PP	he
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
listen	VB	listen
and	CC	and
be	VB	be
really	RB	really
interested	JJ	interested
.	SENT	.
And	CC	and
he	PP	he
knows	VBZ	know
when	WRB	when
he	PP	he
comes	VBZ	come
home	NN	home
,	,	,
even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	NN	S
to	TO	to
talk	VB	talk
about	IN	about
the	DT	the
speech	NN	speech
he	PP	he
did	VBD	do
or	CC	or
the	DT	the
data	NNS	datum
or	CC	or
what	WP	what
he	PP	he
'	POS	'
s	NN	S
learned	VBD	learn
,	,	,
I	PP	I
'	POS	'
m	NN	m
really	RB	really
interested	JJ	interested
,	,	,
and	CC	and
I	PP	I
think	VBP	think
we	PP	we
have	VBP	have
a	DT	a
really	RB	really
collaborative	JJ	collaborative
relationship	NN	relationship
.	SENT	.
But	CC	but
we	PP	we
don	VBP	don
'	''	'
t	NN	t
every	DT	every
minute	NN	minute
together	RB	together
,	,	,
that	IN	that
'	POS	'
s	NN	S
for	IN	for
sure	JJ	sure
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
now	RB	now
you	PP	you
are	VBP	be
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
very	RB	very
happy	JJ	happy
that	IN	that
you	PP	you
are	VBP	be
.	SENT	.
Melinda	NP	Melinda
,	,	,
early	JJ	early
on	IN	on
,	,	,
you	PP	you
were	VBD	be
basically	RB	basically
largely	RB	largely
running	VBG	run
the	DT	the
show	NN	show
.	SENT	.
Six	CD	six
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
guess	VBP	guess
,	,	,
Bill	NP	Bill
came	VBD	come
on	IN	on
full	JJ	full
time	NN	time
,	,	,
so	RB	so
moved	VBN	move
from	IN	from
Microsoft	NP	Microsoft
and	CC	and
became	VBD	become
full	JJ	full
time	NN	time
.	SENT	.
That	DT	that
must	MD	must
have	VB	have
been	VBN	be
hard	JJ	hard
,	,	,
adjusting	VBG	adjust
to	TO	to
that	DT	that
.	SENT	.
No	UH	no
?	SENT	?
MG	NN	mg
:	:	:
Yeah	RB	yeah
.	SENT	.
I	PP	I
think	VBP	think
actually	RB	actually
,	,	,
for	IN	for
the	DT	the
foundation	NN	foundation
employees	NNS	employee
,	,	,
there	EX	there
was	VBD	be
way	NN	way
more	JJR	more
angst	NN	angst
for	IN	for
them	PP	them
than	IN	than
there	EX	there
was	VBD	be
for	IN	for
me	PP	me
about	IN	about
Bill	NP	Bill
coming	VBG	come
.	SENT	.
I	PP	I
was	VBD	be
actually	RB	actually
really	RB	really
excited	VBN	excite
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
Bill	NP	Bill
made	VBD	make
this	DT	this
decision	NN	decision
even	RB	even
obviously	RB	obviously
before	IN	before
it	PP	it
got	VBD	get
announced	VBN	announce
in	IN	in
2006	CD	@card@
,	,	,
and	CC	and
it	PP	it
was	VBD	be
really	RB	really
his	PP$	his
decision	NN	decision
,	,	,
but	CC	but
again	RB	again
,	,	,
it	PP	it
was	VBD	be
a	DT	a
beach	NN	beach
vacation	NN	vacation
where	WRB	where
we	PP	we
were	VBD	be
walking	VBG	walk
on	IN	on
the	DT	the
beach	NN	beach
and	CC	and
he	PP	he
was	VBD	be
starting	VBG	start
to	TO	to
think	VB	think
of	IN	of
this	DT	this
idea	NN	idea
.	SENT	.
And	CC	and
for	IN	for
me	PP	me
,	,	,
the	DT	the
excitement	NN	excitement
of	IN	of
Bill	NP	Bill
putting	VBG	put
his	PP$	his
brain	NN	brain
and	CC	and
his	PP$	his
heart	NN	heart
against	IN	against
these	DT	these
huge	JJ	huge
global	JJ	global
problems	NNS	problem
,	,	,
these	DT	these
inequities	NNS	inequity
,	,	,
to	TO	to
me	PP	me
that	DT	that
was	VBD	be
exciting	JJ	exciting
.	SENT	.
Yes	UH	yes
,	,	,
the	DT	the
foundation	NN	foundation
employees	NNS	employee
had	VBD	have
angst	NN	angst
about	IN	about
that	DT	that
.	SENT	.
CA	MD	ca
:	:	:
That	WDT	that
'	POS	'
s	NN	S
cool	NN	cool
.	SENT	.
MG	NN	mg
:	:	:
But	CC	but
that	WDT	that
went	VBD	go
away	RB	away
within	IN	within
three	CD	three
months	NNS	month
,	,	,
once	RB	once
he	PP	he
was	VBD	be
there	RB	there
.	SENT	.
BG	NN	BG
:	:	:
Including	VBG	include
some	DT	some
of	IN	of
the	DT	the
employees	NNS	employee
.	SENT	.
MG	NN	mg
:	:	:
That	DT	that
'	''	'
s	NNS	<unknown>
what	WP	what
I	PP	I
said	VBD	say
,	,	,
the	DT	the
employees	NNS	employee
,	,	,
it	PP	it
went	VBD	go
away	RB	away
for	IN	for
them	PP	them
three	CD	three
months	NNS	month
after	IN	after
you	PP	you
were	VBD	be
there	RB	there
.	SENT	.
BG	NP	BG
:	:	:
No	UH	no
,	,	,
I	PP	I
'	POS	'
m	NN	m
kidding	VBG	kid
.	SENT	.
MG	NP	MG
:	:	:
Oh	UH	oh
,	,	,
you	PP	you
mean	VBP	mean
,	,	,
the	DT	the
employees	NNS	employee
didn	NN	<unknown>
'	POS	'
t	NN	t
go	VB	go
away	RB	away
.	SENT	.
BG	NN	BG
:	:	:
A	DT	a
few	JJ	few
of	IN	of
them	PP	them
did	VBD	do
,	,	,
but	CC	but
—	:	-
CA	MD	ca
:	:	:
So	RB	so
what	WP	what
do	VBP	do
you	PP	you
guys	NNS	guy
argue	VBP	argue
about	RB	about
?	SENT	?
Sunday	NP	Sunday
,	,	,
11	CD	@card@
o	NN	o
'	POS	'
clock	NN	clock
,	,	,
you	PP	you
'	POS	'
re	NN	re
away	RB	away
from	IN	from
work	NN	work
,	,	,
what	WP	what
comes	VBZ	come
up	RP	up
?	SENT	?
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
argument	NN	argument
?	SENT	?
BG	NN	BG
:	:	:
Because	IN	because
we	PP	we
built	VBD	build
this	DT	this
thing	NN	thing
together	RB	together
from	IN	from
the	DT	the
beginning	NN	beginning
,	,	,
it	PP	it
'	POS	'
s	NN	S
this	DT	this
great	JJ	great
partnership	NN	partnership
.	SENT	.
I	PP	I
had	VBD	have
that	DT	that
with	IN	with
Paul	NP	Paul
Allen	NP	Allen
in	IN	in
the	DT	the
early	JJ	early
days	NNS	day
of	IN	of
Microsoft	NP	Microsoft
.	SENT	.
I	PP	I
had	VBD	have
it	PP	it
with	IN	with
Steve	NP	Steve
Ballmer	NP	Ballmer
as	IN	as
Microsoft	NP	Microsoft
got	VBD	get
bigger	JJR	big
,	,	,
and	CC	and
now	RB	now
Melinda	NP	Melinda
,	,	,
and	CC	and
in	IN	in
even	RB	even
stronger	JJR	strong
,	,	,
equal	JJ	equal
ways	NNS	way
,	,	,
is	VBZ	be
the	DT	the
partner	NN	partner
,	,	,
so	RB	so
we	PP	we
talk	VBP	talk
a	DT	a
lot	NN	lot
about	IN	about
which	WDT	which
things	NNS	thing
should	MD	should
we	PP	we
give	VB	give
more	RBR	more
to	TO	to
,	,	,
which	WDT	which
groups	NNS	group
are	VBP	be
working	VBG	work
well	RB	well
?	SENT	?
She	NN	she
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
lot	NN	lot
of	IN	of
insight	NN	insight
.	SENT	.
She	NN	she
'	POS	'
ll	NNS	<unknown>
sit	VBP	sit
down	RP	down
with	IN	with
the	DT	the
employees	NNS	employee
a	DT	a
lot	NN	lot
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
take	VBP	take
the	DT	the
different	JJ	different
trips	NNS	trip
she	PP	she
described	VBD	describe
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
collaboration	NN	collaboration
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
think	VBP	think
of	IN	of
anything	NN	anything
where	WRB	where
one	CD	one
of	IN	of
us	PP	us
had	VBD	have
a	DT	a
super	JJ	super
strong	JJ	strong
opinion	NN	opinion
about	IN	about
one	CD	one
thing	NN	thing
or	CC	or
another	DT	another
?	SENT	?
CA	MD	ca
:	:	:
How	WRB	how
about	RB	about
you	PP	you
,	,	,
Melinda	NP	Melinda
,	,	,
though	RB	though
?	SENT	?
Can	MD	can
you	PP	you
?	SENT	?
You	PP	you
never	RB	never
know	VBP	know
.	SENT	.
MG	NN	mg
:	:	:
Well	RB	well
,	,	,
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
thing	NN	thing
.	SENT	.
We	PP	we
come	VBP	come
at	IN	at
things	NNS	thing
from	IN	from
different	JJ	different
angles	NNS	angle
,	,	,
and	CC	and
I	PP	I
actually	RB	actually
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
really	RB	really
good	JJ	good
.	SENT	.
So	RB	so
Bill	NP	Bill
can	MD	can
look	VB	look
at	IN	at
the	DT	the
big	JJ	big
data	NNS	datum
and	CC	and
say	VBP	say
,	,	,
"	``	"
I	PP	I
want	VBP	want
to	TO	to
act	VB	act
based	VBN	base
on	IN	on
these	DT	these
global	JJ	global
statistics	NNS	statistic
.	SENT	.
"	``	"
For	IN	for
me	PP	me
,	,	,
I	PP	I
come	VBP	come
at	IN	at
it	PP	it
from	IN	from
intuition	NN	intuition
.	SENT	.
I	PP	I
meet	VBP	meet
with	IN	with
lots	NNS	lot
of	IN	of
people	NNS	people
on	IN	on
the	DT	the
ground	NN	ground
and	CC	and
Bill	NP	Bill
'	POS	'
s	NN	S
taught	VBD	teach
me	PP	me
to	TO	to
take	VB	take
that	IN	that
and	CC	and
read	VB	read
up	RP	up
to	TO	to
the	DT	the
global	JJ	global
data	NNS	datum
and	CC	and
see	VB	see
if	IN	if
they	PP	they
match	VBP	match
,	,	,
and	CC	and
I	PP	I
think	VBP	think
what	WP	what
I	PP	I
'	POS	'
ve	NN	ve
taught	VBD	teach
him	PP	him
is	VBZ	be
to	TO	to
take	VB	take
that	IN	that
data	NNS	datum
and	CC	and
meet	VB	meet
with	IN	with
people	NNS	people
on	IN	on
the	DT	the
ground	NN	ground
to	TO	to
understand	VB	understand
,	,	,
can	MD	can
you	PP	you
actually	RB	actually
deliver	VB	deliver
that	DT	that
vaccine	NN	vaccine
?	SENT	?
Can	MD	can
you	PP	you
get	VB	get
a	DT	a
woman	NN	woman
to	TO	to
accept	VB	accept
those	DT	those
polio	NN	polio
drops	VBZ	drop
in	IN	in
her	PP$	her
child	NN	child
'	POS	'
s	NN	S
mouth	NN	mouth
?	SENT	?
Because	IN	because
the	DT	the
delivery	NN	delivery
piece	NN	piece
is	VBZ	be
every	DT	every
bit	NN	bit
as	IN	as
important	JJ	important
as	IN	as
the	DT	the
science	NN	science
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	RB	<unknown>
been	VBN	be
more	JJR	more
a	DT	a
coming	VBG	come
to	TO	to
over	IN	over
time	NN	time
towards	IN	towards
each	DT	each
other	JJ	other
'	POS	'
s	JJ	<unknown>
point	NN	point
of	IN	of
view	NN	view
,	,	,
and	CC	and
quite	RB	quite
frankly	RB	frankly
,	,	,
the	DT	the
work	NN	work
is	VBZ	be
better	JJR	good
because	IN	because
of	IN	of
it	PP	it
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
,	,	,
in	IN	in
vaccines	NNS	vaccine
and	CC	and
polio	NN	polio
and	CC	and
so	RB	so
forth	RB	forth
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
had	VBD	have
some	DT	some
amazing	JJ	amazing
successes	NNS	success
.	SENT	.
What	WP	what
about	IN	about
failure	NN	failure
,	,	,
though	RB	though
?	SENT	?
Can	MD	can
you	PP	you
talk	VB	talk
about	IN	about
a	DT	a
failure	NN	failure
and	CC	and
maybe	RB	maybe
what	WP	what
you	PP	you
'	POS	'
ve	NN	ve
learned	VBD	learn
from	IN	from
it	PP	it
?	SENT	?
BG	NN	BG
:	:	:
Yeah	RB	yeah
.	SENT	.
Fortunately	RB	fortunately
,	,	,
we	PP	we
can	MD	can
afford	VB	afford
a	DT	a
few	JJ	few
failures	NNS	failure
,	,	,
because	IN	because
we	PP	we
'	POS	'
ve	NN	ve
certainly	RB	certainly
had	VBD	have
them	PP	them
.	SENT	.
We	PP	we
do	VBP	do
a	DT	a
lot	NN	lot
of	IN	of
drug	NN	drug
work	NN	work
or	CC	or
vaccine	NN	vaccine
work	NN	work
that	IN	that
you	PP	you
know	VBP	know
you	PP	you
'	''	'
re	IN	re
going	VBG	go
to	TO	to
have	VB	have
different	JJ	different
failures	NNS	failure
.	SENT	.
Like	IN	like
,	,	,
we	PP	we
put	VBD	put
out	RP	out
,	,	,
one	CD	one
that	WDT	that
got	VBD	get
a	DT	a
lot	NN	lot
of	IN	of
publicity	NN	publicity
was	VBD	be
asking	VBG	ask
for	IN	for
a	DT	a
better	JJR	good
condom	NN	condom
.	SENT	.
Well	RB	well
,	,	,
we	PP	we
got	VBD	get
hundreds	NNS	hundred
of	IN	of
ideas	NNS	idea
.	SENT	.
Maybe	RB	maybe
a	DT	a
few	JJ	few
of	IN	of
those	DT	those
will	MD	will
work	VB	work
out	RP	out
.	SENT	.
We	PP	we
were	VBD	be
very	RB	very
na��ve	JJ	<unknown>
,	,	,
certainly	RB	certainly
I	PP	I
was	VBD	be
,	,	,
about	IN	about
a	DT	a
drug	NN	drug
for	IN	for
a	DT	a
disease	NN	disease
in	IN	in
India	NP	India
,	,	,
visceral	JJ	visceral
leishmaniasis	NN	leishmaniasis
,	,	,
that	WDT	that
I	PP	I
thought	VBD	think
,	,	,
once	RB	once
I	PP	I
got	VBD	get
this	DT	this
drug	NN	drug
,	,	,
we	PP	we
can	MD	can
just	RB	just
go	VB	go
wipe	VB	wipe
out	RP	out
the	DT	the
disease	NN	disease
.	SENT	.
Well	RB	well
,	,	,
turns	VBZ	turn
out	IN	out
it	PP	it
took	VBD	take
an	DT	an
injection	NN	injection
every	DT	every
day	NN	day
for	IN	for
10	CD	@card@
days	NNS	day
.	SENT	.
It	PP	it
took	VBD	take
three	CD	three
more	JJR	more
years	NNS	year
to	TO	to
get	VB	get
it	PP	it
than	IN	than
we	PP	we
expected	VBD	expect
,	,	,
and	CC	and
then	RB	then
there	EX	there
was	VBD	be
no	DT	no
way	NN	way
it	PP	it
was	VBD	be
going	VBG	go
to	TO	to
get	VB	get
out	RP	out
there	RB	there
.	SENT	.
Fortunately	RB	fortunately
,	,	,
we	PP	we
found	VBD	find
out	RP	out
that	IN	that
if	IN	if
you	PP	you
go	VBP	go
kill	VB	kill
the	DT	the
sand	NN	sand
flies	VBZ	fly
,	,	,
you	PP	you
probably	RB	probably
can	MD	can
have	VB	have
success	NN	success
there	RB	there
,	,	,
but	CC	but
we	PP	we
spent	VBD	spend
five	CD	five
years	NNS	year
,	,	,
you	PP	you
could	MD	could
say	VB	say
wasted	VBN	waste
five	CD	five
years	NNS	year
,	,	,
and	CC	and
about	RB	about
60	CD	@card@
million	CD	million
,	,	,
on	IN	on
a	DT	a
path	NN	path
that	WDT	that
turned	VBD	turn
out	RP	out
to	TO	to
have	VB	have
very	RB	very
modest	JJ	modest
benefit	NN	benefit
when	WRB	when
we	PP	we
got	VBD	get
there	RB	there
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
'	POS	'
re	NN	re
spending	NN	spending
,	,	,
like	VB	like
,	,	,
a	DT	a
billion	NN	billion
dollars	NNS	dollar
a	DT	a
year	NN	year
in	IN	in
education	NN	education
,	,	,
I	PP	I
think	VBP	think
,	,	,
something	NN	something
like	IN	like
that	DT	that
.	SENT	.
Is	VBZ	be
anything	NN	anything
,	,	,
the	DT	the
story	NN	story
of	IN	of
what	WP	what
'	POS	'
s	JJ	<unknown>
gone	VBN	go
right	NN	right
there	EX	there
is	VBZ	be
quite	RB	quite
a	DT	a
long	JJ	long
and	CC	and
complex	JJ	complex
one	CD	one
.	SENT	.
Are	VBP	be
there	RB	there
any	DT	any
failures	NNS	failure
that	IN	that
you	PP	you
can	MD	can
talk	VB	talk
about	RB	about
?	SENT	?
MG	NP	MG
:	:	:
Well	UH	well
,	,	,
I	PP	I
would	MD	would
say	VB	say
a	DT	a
huge	JJ	huge
lesson	NN	lesson
for	IN	for
us	PP	us
out	IN	out
of	IN	of
the	DT	the
early	JJ	early
work	NN	work
is	VBZ	be
we	PP	we
thought	VBD	think
that	IN	that
these	DT	these
small	JJ	small
schools	NNS	school
were	VBD	be
the	DT	the
answer	NN	answer
,	,	,
and	CC	and
small	JJ	small
schools	NNS	school
definitely	RB	definitely
help	VB	help
.	SENT	.
They	PP	they
bring	VBP	bring
down	RP	down
the	DT	the
dropout	NN	dropout
rate	NN	rate
.	SENT	.
They	PP	they
have	VBP	have
less	JJR	less
violence	NN	violence
and	CC	and
crime	NN	crime
in	IN	in
those	DT	those
schools	NNS	school
.	SENT	.
But	CC	but
the	DT	the
thing	NN	thing
that	IN	that
we	PP	we
learned	VBD	learn
from	IN	from
that	DT	that
work	NN	work
,	,	,
and	CC	and
what	WP	what
turned	VBD	turn
out	RP	out
to	TO	to
be	VB	be
the	DT	the
fundamental	JJ	fundamental
key	NN	key
,	,	,
is	VBZ	be
a	DT	a
great	JJ	great
teacher	NN	teacher
in	IN	in
front	NN	front
of	IN	of
the	DT	the
classroom	NN	classroom
.	SENT	.
If	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
an	DT	an
effective	JJ	effective
teacher	NN	teacher
in	IN	in
the	DT	the
front	NN	front
of	IN	of
the	DT	the
classroom	NN	classroom
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
care	NN	care
how	WRB	how
big	JJ	big
or	CC	or
small	JJ	small
the	DT	the
building	NN	building
is	VBZ	be
,	,	,
you	PP	you
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
change	VB	change
the	DT	the
trajectory	NN	trajectory
of	IN	of
whether	IN	whether
that	DT	that
student	NN	student
will	MD	will
be	VB	be
ready	JJ	ready
for	IN	for
college	NN	college
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
Melinda	NP	Melinda
,	,	,
this	DT	this
is	VBZ	be
you	PP	you
and	CC	and
your	PP$	your
eldest	JJ	eldest
daughter	NN	daughter
,	,	,
Jenn	NP	Jenn
.	SENT	.
And	CC	and
just	RB	just
taken	VBN	take
about	IN	about
three	CD	three
weeks	NNS	week
ago	RB	ago
,	,	,
I	PP	I
think	VBP	think
,	,	,
three	CD	three
or	CC	or
four	CD	four
weeks	NNS	week
ago	RB	ago
.	SENT	.
Where	WRB	where
was	VBD	be
this	DT	this
?	SENT	?
MG	NN	mg
:	:	:
So	RB	so
we	PP	we
went	VBD	go
to	TO	to
Tanzania	NP	Tanzania
.	SENT	.
Jenn	NP	Jenn
'	POS	'
s	RB	<unknown>
been	VBN	be
to	TO	to
Tanzania	NP	Tanzania
.	SENT	.
All	PDT	all
our	PP$	our
kids	NNS	kid
have	VBP	have
been	VBN	be
to	TO	to
Africa	NP	Africa
quite	RB	quite
a	DT	a
bit	NN	bit
,	,	,
actually	RB	actually
.	SENT	.
And	CC	and
we	PP	we
did	VBD	do
something	NN	something
very	RB	very
different	JJ	different
,	,	,
which	WDT	which
is	VBZ	be
,	,	,
we	PP	we
decided	VBD	decide
to	TO	to
go	VB	go
spend	VB	spend
two	CD	two
nights	NNS	night
and	CC	and
three	CD	three
days	NNS	day
with	IN	with
a	DT	a
family	NN	family
.	SENT	.
Anna	NP	Anna
and	CC	and
