There	EX	there
be	VB	be
remedied	VBN	remedy
by	IN	by
any	DT	any
of	IN	of
the	DT	the
contents	NNS	content
found	VBN	find
in	IN	in
a	DT	a
first-aid	NN	first-aid
kit	NN	kit
.	SENT	.
To	TO	to
this	DT	this
day	NN	day
,	,	,
he	PP	he
is	VBZ	be
a	DT	a
stick	NN	stick
of	IN	of
TNT	NP	TNT
lit	VBD	light
from	IN	from
both	DT	both
ends	NNS	end
,	,	,
could	MD	could
describe	VB	describe
to	TO	to
you	PP	you
in	IN	in
detail	NN	detail
the	DT	the
way	NN	way
the	DT	the
sky	NN	sky
bends	VBZ	bend
in	IN	in
the	DT	the
moment	NN	moment
before	IN	before
it	PP	it
'	POS	'
s	NN	S
about	RB	about
to	TO	to
fall	VB	fall
,	,	,
and	CC	and
despite	IN	despite
an	DT	an
army	NN	army
of	IN	of
friends	NNS	friend
who	WP	who
all	RB	all
call	VBP	call
him	PP	him
an	DT	an
inspiration	NN	inspiration
,	,	,
he	PP	he
remains	VBZ	remain
a	DT	a
conversation	NN	conversation
piece	NN	piece
between	IN	between
people	NNS	people
who	WP	who
can	MD	can
'	''	'
t	NN	t
understand	VBP	understand
sometimes	RB	sometimes
being	JJ	being
drug-	NN	<unknown>
free	RB	free
has	VBZ	have
less	JJR	less
to	TO	to
do	VB	do
with	IN	with
addiction	NN	addiction
and	CC	and
more	JJR	more
to	TO	to
do	VB	do
with	IN	with
sanity	NN	sanity
.	SENT	.
We	PP	we
weren	NNS	<unknown>
'	POS	'
t	NN	t
the	DT	the
only	JJ	only
kids	NNS	kid
who	WP	who
grew	VBD	grow
up	RP	up
this	DT	this
way	NN	way
.	SENT	.
To	TO	to
this	DT	this
day	NN	day
,	,	,
kids	NNS	kid
are	VBP	be
still	RB	still
being	VBG	be
called	VBN	call
names	NNS	name
.	SENT	.
The	DT	the
classics	NNS	classic
were	VBD	be
"	``	"
Hey	NP	Hey
,	,	,
stupid	JJ	stupid
,	,	,
"	''	"
"	``	"
Hey	NP	Hey
,	,	,
spaz	NP	<unknown>
.	SENT	.
"	``	"
Seems	VBZ	seem
like	IN	like
every	DT	every
school	NN	school
has	VBZ	have
an	DT	an
arsenal	NN	arsenal
of	IN	of
names	NNS	name
getting	VBG	get
updated	VBN	update
every	DT	every
year	NN	year
.	SENT	.
And	CC	and
if	IN	if
a	DT	a
kid	NN	kid
breaks	VBZ	break
in	IN	in
a	DT	a
school	NN	school
and	CC	and
no	DT	no
one	CD	one
around	RB	around
chooses	VBZ	choose
to	TO	to
hear	VB	hear
,	,	,
do	VB	do
they	PP	they
make	VB	make
a	DT	a
sound	NN	sound
?	SENT	?
Are	VBP	be
they	PP	they
just	JJ	just
background	NN	background
noise	NN	noise
from	IN	from
a	DT	a
soundtrack	NN	soundtrack
stuck	VBN	stick
on	IN	on
repeat	NN	repeat
,	,	,
when	WRB	when
people	NNS	people
say	VBP	say
things	NNS	thing
like	VBP	like
,	,	,
"	``	"
Kids	NPS	Kids
can	MD	can
be	VB	be
cruel	JJ	cruel
.	SENT	.
"	''	"
Every	DT	every
school	NN	school
was	VBD	be
a	DT	a
big	JJ	big
top	JJ	top
circus	NN	circus
tent	NN	tent
,	,	,
and	CC	and
the	DT	the
pecking	VBG	peck
order	NN	order
went	VBD	go
from	IN	from
acrobats	NNS	acrobat
to	TO	to
lion	NN	lion
tamers	NNS	tamer
,	,	,
from	IN	from
clowns	NNS	clown
to	TO	to
carnies	VBZ	carny
,	,	,
all	DT	all
of	IN	of
these	DT	these
miles	NNS	mile
ahead	RB	ahead
of	IN	of
who	WP	who
we	PP	we
were	VBD	be
.	SENT	.
We	PP	we
were	VBD	be
freaks	VBZ	freak
—	:	-
lobster-claw	NN	<unknown>
boys	NNS	boy
and	CC	and
bearded	JJ	bearded
ladies	NNS	lady
,	,	,
oddities	NNS	oddity
juggling	VBG	juggle
depression	NN	depression
and	CC	and
loneliness	NN	loneliness
,	,	,
playing	VBG	play
solitaire	NN	solitaire
,	,	,
spin	VB	spin
the	DT	the
bottle	NN	bottle
,	,	,
trying	VBG	try
to	TO	to
kiss	VB	kiss
the	DT	the
wounded	JJ	wounded
parts	NNS	part
of	IN	of
ourselves	PP	ourselves
and	CC	and
heal	VB	heal
,	,	,
but	CC	but
at	IN	at
night	NN	night
,	,	,
while	IN	while
the	DT	the
others	NNS	other
slept	VBD	sleep
,	,	,
we	PP	we
kept	VBD	keep
walking	VBG	walk
the	DT	the
tightrope	NN	tightrope
.	SENT	.
It	PP	it
was	VBD	be
practice	NN	practice
,	,	,
and	CC	and
yes	UH	yes
,	,	,
some	DT	some
of	IN	of
us	PP	us
fell	VBD	fall
.	SENT	.
But	CC	but
I	PP	I
want	VBP	want
to	TO	to
tell	VB	tell
them	PP	them
that	IN	that
all	DT	all
of	IN	of
this	DT	this
is	VBZ	be
just	RB	just
debris	NN	debris
left	VBN	leave
over	IN	over
when	WRB	when
we	PP	we
finally	RB	finally
decide	VBP	decide
to	TO	to
smash	VB	smash
all	PDT	all
the	DT	the
things	NNS	thing
we	PP	we
thought	VBD	think
we	PP	we
used	VBD	use
to	TO	to
be	VB	be
,	,	,
and	CC	and
if	IN	if
you	PP	you
can	MD	can
'	''	'
t	NN	t
see	VB	see
anything	NN	anything
beautiful	JJ	beautiful
about	IN	about
yourself	PP	yourself
,	,	,
get	VB	get
a	DT	a
better	JJR	good
mirror	NN	mirror
,	,	,
look	VBP	look
a	DT	a
little	RB	little
closer	JJR	close
,	,	,
stare	VBP	stare
a	DT	a
little	RB	little
longer	RBR	longer
,	,	,
because	IN	because
there	EX	there
'	''	'
s	NN	S
something	NN	something
inside	IN	inside
you	PP	you
that	WDT	that
made	VBD	make
you	PP	you
keep	VB	keep
trying	VBG	try
despite	IN	despite
everyone	NN	everyone
who	WP	who
told	VBD	tell
you	PP	you
to	TO	to
quit	VB	quit
.	SENT	.
You	PP	you
built	VBD	build
a	DT	a
cast	NN	cast
around	IN	around
your	PP$	your
broken	VBN	break
heart	NN	heart
and	CC	and
signed	VBD	sign
it	PP	it
yourself	PP	yourself
,	,	,
"	``	"
They	PP	they
were	VBD	be
wrong	JJ	wrong
.	SENT	.
"	''	"
Because	IN	because
maybe	RB	maybe
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
belong	VBP	belong
to	TO	to
a	DT	a
group	NN	group
or	CC	or
a	DT	a
clique	NN	clique
.	SENT	.
Maybe	RB	maybe
they	PP	they
decided	VBD	decide
to	TO	to
pick	VB	pick
you	PP	you
last	JJ	last
for	IN	for
basketball	NN	basketball
or	CC	or
everything	NN	everything
.	SENT	.
Maybe	RB	maybe
you	PP	you
used	VBD	use
to	TO	to
bring	VB	bring
bruises	NNS	bruise
and	CC	and
broken	VBN	break
teeth	NNS	tooth
to	TO	to
show-and-tell	NN	show-and-tell
,	,	,
but	CC	but
never	RB	never
told	VBD	tell
,	,	,
because	RB	because
how	WRB	how
can	MD	can
you	PP	you
hold	VB	hold
your	PP$	your
ground	NN	ground
if	IN	if
everyone	NN	everyone
around	IN	around
you	PP	you
wants	VBZ	want
to	TO	to
bury	VB	bury
you	PP	you
beneath	IN	beneath
it	PP	it
?	SENT	?
You	PP	you
have	VBP	have
to	TO	to
believe	VB	believe
that	IN	that
they	PP	they
were	VBD	be
wrong	JJ	wrong
.	SENT	.
They	PP	they
have	VBP	have
to	TO	to
be	VB	be
wrong	JJ	wrong
.	SENT	.
Why	WRB	why
else	RB	else
would	MD	would
we	PP	we
still	RB	still
be	VB	be
here	RB	here
?	SENT	?
We	PP	we
grew	VBD	grow
up	RP	up
learning	VBG	learn
to	TO	to
cheer	VB	cheer
on	IN	on
the	DT	the
underdog	NN	underdog
because	IN	because
we	PP	we
see	VBP	see
ourselves	PP	ourselves
in	IN	in
them	PP	them
.	SENT	.
We	PP	we
stem	VBP	stem
from	IN	from
a	DT	a
root	NN	root
planted	VBN	plant
in	IN	in
the	DT	the
belief	NN	belief
that	IN	that
we	PP	we
are	VBP	be
not	RB	not
what	WP	what
we	PP	we
were	VBD	be
called	VBN	call
.	SENT	.
We	PP	we
are	VBP	be
not	RB	not
abandoned	VBN	abandon
cars	NNS	car
stalled	VBN	stall
out	RP	out
and	CC	and
sitting	VBG	sit
empty	JJ	empty
on	IN	on
some	DT	some
highway	NN	highway
,	,	,
and	CC	and
if	IN	if
in	IN	in
some	DT	some
way	NN	way
we	PP	we
are	VBP	be
,	,	,
don	NN	don
'	POS	'
t	NN	t
worry	NN	worry
.	SENT	.
We	PP	we
only	RB	only
got	VBD	get
out	RP	out
to	TO	to
walk	VB	walk
and	CC	and
get	VB	get
gas	NN	gas
.	SENT	.
We	PP	we
are	VBP	be
graduating	VBG	graduate
members	NNS	member
from	IN	from
the	DT	the
class	NN	class
of	IN	of
We	PP	we
Made	VBN	make
It	PP	it
,	,	,
not	RB	not
the	DT	the
faded	VBN	fade
echoes	NNS	echo
of	IN	of
voices	NNS	voice
crying	VBG	cry
out	RP	out
,	,	,
"	``	"
Names	NPS	Names
will	MD	will
never	RB	never
hurt	VB	hurt
me	PP	me
.	SENT	.
"	''	"
Of	IN	of
course	NN	course
they	PP	they
did	VBD	do
.	SENT	.
But	CC	but
our	PP$	our
lives	NNS	life
will	MD	will
only	RB	only
ever	RB	ever
always	RB	always
continue	VB	continue
to	TO	to
be	VB	be
a	DT	a
balancing	NN	balancing
act	NN	act
that	WDT	that
has	VBZ	have
less	RBR	less
to	TO	to
do	VB	do
with	IN	with
pain	NN	pain
and	CC	and
more	JJR	more
to	TO	to
do	VB	do
with	IN	with
beauty	NN	beauty
.	SENT	.
