Chris	NP	Chris
all	DT	all
transmissions	NNS	transmission
are	VBP	be
basically	RB	basically
presymptomatic	JJ	presymptomatic
.	SENT	.
BG	NN	BG
:	:	:
Yeah	RB	yeah
,	,	,
if	IN	if
you	PP	you
count	VBP	count
presymptomatics	NNS	<unknown>
,	,	,
then	RB	then
most	RBS	most
of	IN	of
the	DT	the
studies	NNS	study
show	VBP	show
that	IN	that
'	POS	'
s	NNS	<unknown>
like	VBP	like
at	IN	at
40	CD	@card@
percent	NN	percent
,	,	,
and	CC	and
we	PP	we
also	RB	also
have	VBP	have
never	RB	never
symptomatics	NNS	<unknown>
.	SENT	.
The	DT	the
amount	NN	amount
of	IN	of
virus	NN	virus
you	PP	you
get	VBP	get
in	IN	in
your	PP$	your
upper	JJ	upper
respiratory	JJ	respiratory
area	NN	area
is	VBZ	be
somewhat	RB	somewhat
disconnected	VBN	disconnect
.	SENT	.
Some	DT	some
people	NNS	people
will	MD	will
have	VB	have
a	DT	a
lot	NN	lot
here	RB	here
and	CC	and
very	RB	very
little	JJ	little
in	IN	in
their	PP$	their
lungs	NNS	lung
,	,	,
and	CC	and
what	WP	what
you	PP	you
get	VBP	get
in	IN	in
your	PP$	your
lungs	NNS	lung
causes	VBZ	cause
the	DT	the
really	RB	really
bad	JJ	bad
symptoms	NNS	symptom
--	:	--
and	CC	and
other	JJ	other
organs	NNS	organ
,	,	,
but	CC	but
mostly	RB	mostly
the	DT	the
lungs	NNS	lung
--	:	--
and	CC	and
so	RB	so
that	RB	that
'	''	'
s	NN	S
when	WRB	when
you	PP	you
seek	VBP	seek
treatment	NN	treatment
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
worst	JJS	bad
case	NN	case
in	IN	in
terms	NNS	term
of	IN	of
spreading	VBG	spread
is	VBZ	be
somebody	NN	somebody
who	WP	who
'	POS	'
s	NN	S
got	VBD	get
a	DT	a
lot	NN	lot
in	IN	in
the	DT	the
upper	JJ	upper
respiratory	JJ	respiratory
tract	NN	tract
but	CC	but
almost	RB	almost
none	NN	none
in	IN	in
their	PP$	their
lungs	NNS	lung
,	,	,
so	IN	so
they	PP	they
'	POS	'
re	NN	re
not	RB	not
care-seeking	JJ	<unknown>
.	SENT	.
CA	MD	ca
:	:	:
Right	RB	right
.	SENT	.
And	CC	and
so	RB	so
if	IN	if
you	PP	you
add	VBP	add
in	IN	in
the	DT	the
never	RB	never
symptomatic	JJ	symptomatic
to	TO	to
the	DT	the
presymptomatic	NN	<unknown>
,	,	,
do	VBP	do
you	PP	you
get	VB	get
above	IN	above
50	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
transmission	NN	transmission
is	VBZ	be
actually	RB	actually
from	IN	from
nonsymptomatic	JJ	nonsymptomatic
people	NNS	people
?	SENT	?
BG	NN	BG
:	:	:
Yeah	RB	yeah
,	,	,
transmission	NN	transmission
is	VBZ	be
harder	JJR	hard
to	TO	to
measure	VB	measure
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
we	PP	we
see	VBP	see
certain	JJ	certain
hotspots	NNS	hotspot
and	CC	and
things	NNS	thing
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NN	S
a	DT	a
huge	JJ	huge
question	NN	question
with	IN	with
the	DT	the
vaccine	NN	vaccine
:	:	:
Will	MD	will
it	PP	it
,	,	,
besides	IN	besides
avoiding	VBG	avoid
you	PP	you
getting	VBG	get
sick	JJ	sick
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
the	DT	the
trial	NN	trial
will	MD	will
test	VB	test
,	,	,
will	MD	will
it	PP	it
also	RB	also
stop	VB	stop
you	PP	you
from	IN	from
being	VBG	be
a	DT	a
transmitter	NN	transmitter
?	SENT	?
CA	MD	ca
:	:	:
So	RB	so
that	DT	that
vaccine	NN	vaccine
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
such	PDT	such
an	DT	an
important	JJ	important
question	NN	question
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
come	VBP	come
on	IN	on
to	TO	to
that	DT	that
.	SENT	.
But	CC	but
before	IN	before
we	PP	we
go	VBP	go
there	RB	there
,	,	,
any	DT	any
other	JJ	other
surprises	NNS	surprise
in	IN	in
the	DT	the
last	JJ	last
couple	NN	couple
months	NNS	month
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
learned	VBD	learn
about	IN	about
this	DT	this
virus	NN	virus
that	IN	that
really	RB	really
impact	NN	impact
how	WRB	how
we	PP	we
should	MD	should
respond	VB	respond
to	TO	to
it	PP	it
?	SENT	?
BG	NN	BG
:	:	:
We	PP	we
'	POS	'
re	NN	re
still	RB	still
not	RB	not
able	JJ	able
to	TO	to
characterize	VB	characterize
who	WP	who
the	DT	the
super-spreaders	NNS	super-spreader
are	VBP	be
in	IN	in
terms	NNS	term
of	IN	of
what	WP	what
that	DT	that
profile	NN	profile
is	VBZ	be
,	,	,
and	CC	and
we	PP	we
may	MD	may
never	RB	never
.	SENT	.
That	DT	that
may	MD	may
just	RB	just
be	VB	be
quite	RB	quite
random	JJ	random
.	SENT	.
If	IN	if
you	PP	you
could	MD	could
identify	VB	identify
them	PP	them
,	,	,
they	PP	they
'	POS	'
re	NN	re
responsible	JJ	responsible
for	IN	for
the	DT	the
majority	NN	majority
of	IN	of
transmission	NN	transmission
,	,	,
a	DT	a
few	JJ	few
people	NNS	people
who	WP	who
have	VBP	have
very	RB	very
high	JJ	high
viral	JJ	viral
loads	NNS	load
.	SENT	.
But	CC	but
sadly	RB	sadly
,	,	,
we	PP	we
haven	VBP	haven
'	''	'
t	NN	t
figured	VBD	figure
that	IN	that
out	IN	out
.	SENT	.
This	DT	this
mode	NN	mode
of	IN	of
transmission	NN	transmission
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
in	IN	in
a	DT	a
room	NN	room
and	CC	and
nobody	NN	nobody
talks	NNS	talk
,	,	,
there	EX	there
'	''	'
s	NN	S
way	NN	way
less	CC	less
transmission	NN	transmission
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
partly	RB	partly
why	WRB	why
,	,	,
although	IN	although
planes	NNS	plane
can	MD	can
transmit	VB	transmit
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
less	RBR	less
than	IN	than
you	PP	you
would	MD	would
expect	VB	expect
just	RB	just
in	IN	in
terms	NNS	term
of	IN	of
time	NN	time
proximity	NN	proximity
measures	NNS	measure
,	,	,
because	IN	because
unlike	IN	unlike
,	,	,
say	VB	say
,	,	,
a	DT	a
choir	NN	choir
or	CC	or
a	DT	a
restaurant	NN	restaurant
,	,	,
you	PP	you
'	POS	'
re	NN	re
not	RB	not
exhaling	VBG	exhale
in	IN	in
loud	RB	loud
talking	VBG	talk
quite	RB	quite
as	RB	as
much	RB	much
as	IN	as
in	IN	in
other	JJ	other
indoor	JJ	indoor
environments	NNS	environment
.	SENT	.
CA	MD	ca
:	:	:
Hmm	UH	hmm
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
think	VBP	think
about	IN	about
the	DT	the
ethics	NNS	ethic
of	IN	of
someone	NN	someone
who	WP	who
would	MD	would
go	VB	go
on	IN	on
a	DT	a
plane	NN	plane
and	CC	and
refuse	VBP	refuse
to	TO	to
wear	VB	wear
a	DT	a
mask	NN	mask
?	SENT	?
BG	NN	BG
:	:	:
If	IN	if
they	PP	they
own	VBP	own
the	DT	the
plane	NN	plane
,	,	,
that	WDT	that
would	MD	would
be	VB	be
fine	JJ	fine
.	SENT	.
If	IN	if
there	EX	there
'	''	'
s	JJ	<unknown>
other	JJ	other
people	NNS	people
on	IN	on
the	DT	the
plane	NN	plane
,	,	,
that	WDT	that
would	MD	would
be	VB	be
endangering	VBG	endanger
those	DT	those
other	JJ	other
people	NNS	people
.	SENT	.
CA	MD	ca
:	:	:
Early	RB	early
on	IN	on
in	IN	in
the	DT	the
pandemic	NN	pandemic
,	,	,
the	DT	the
WHO	WP	who
did	VBD	do
not	RB	not
advise	VB	advise
that	IN	that
people	NNS	people
wear	VBP	wear
masks	NNS	mask
.	SENT	.
They	PP	they
were	VBD	be
worried	VBN	worry
about	IN	about
taking	VBG	take
them	PP	them
away	RP	away
from	IN	from
frontline	NN	frontline
medical	JJ	medical
providers	NNS	provider
.	SENT	.
In	IN	in
retrospect	NN	retrospect
,	,	,
was	VBD	be
that	IN	that
a	DT	a
terrible	JJ	terrible
mistake	NN	mistake
that	IN	that
they	PP	they
made	VBD	make
?	SENT	?
BG	NP	BG
:	:	:
Yes	UH	yes
.	SENT	.
All	PDT	all
the	DT	the
experts	NNS	expert
feel	VBP	feel
bad	JJ	bad
that	IN	that
the	DT	the
value	NN	value
of	IN	of
masks	NNS	mask
--	:	--
which	WDT	which
ties	VBZ	tie
back	RB	back
somewhat	RB	somewhat
to	TO	to
the	DT	the
asymptomatics	NNS	<unknown>
;	:	;
if	IN	if
people	NNS	people
were	VBD	be
very	RB	very
symptomatic	JJ	symptomatic
,	,	,
like	IN	like
an	DT	an
Ebola	NP	<unknown>
,	,	,
then	RB	then
you	PP	you
know	VBP	know
it	PP	it
and	CC	and
you	PP	you
isolate	VBP	isolate
,	,	,
and	CC	and
so	RB	so
you	PP	you
don	VB	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
need	NN	need
for	IN	for
a	DT	a
masklike	JJ	masklike
thing	NN	thing
.	SENT	.
The	DT	the
value	NN	value
of	IN	of
masks	NNS	mask
,	,	,
the	DT	the
fact	NN	fact
that	IN	that
the	DT	the
medical	JJ	medical
masks	NNS	mask
was	VBD	be
a	DT	a
different	JJ	different
supply	NN	supply
chain	NN	chain
than	IN	than
the	DT	the
normal	JJ	normal
masks	NNS	mask
,	,	,
the	DT	the
fact	NN	fact
you	PP	you
could	MD	could
scale	VB	scale
up	RP	up
the	DT	the
normal	JJ	normal
masks	NNS	mask
so	RB	so
well	RB	well
,	,	,
the	DT	the
fact	NN	fact
that	IN	that
it	PP	it
would	MD	would
stop	VB	stop
that	DT	that
presymptomatic	JJ	presymptomatic
,	,	,
never	RB	never
symptomatic	JJ	symptomatic
transmission	NN	transmission
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
mistake	NN	mistake
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
conspiracy	NN	conspiracy
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
something	NN	something
that	WDT	that
,	,	,
we	PP	we
now	RB	now
know	VBP	know
more	RBR	more
.	SENT	.
And	CC	and
even	RB	even
now	RB	now
,	,	,
our	PP$	our
error	NN	error
bars	NNS	bar
on	IN	on
the	DT	the
benefit	NN	benefit
of	IN	of
masks	NNS	mask
are	VBP	be
higher	JJR	high
than	IN	than
we	PP	we
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
admit	VB	admit
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
a	DT	a
significant	JJ	significant
benefit	NN	benefit
.	SENT	.
CA	MD	ca
:	:	:
Alright	RB	alright
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
come	VB	come
in	IN	in
with	IN	with
some	DT	some
questions	NNS	question
from	IN	from
the	DT	the
community	NN	community
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
pull	VBP	pull
them	PP	them
up	RP	up
there	RB	there
.	SENT	.
Jim	NP	Jim
Pitofsky	NP	Pitofsky
,	,	,
"	``	"
Do	VBP	do
you	PP	you
think	VBP	think
reopening	VBG	reopen
efforts	NNS	effort
in	IN	in
the	DT	the
US	NP	US
have	VBP	have
been	VBN	be
premature	JJ	premature
,	,	,
and	CC	and
if	IN	if
so	RB	so
,	,	,
how	WRB	how
far	RB	far
should	MD	should
the	DT	the
US	NP	US
go	VB	go
to	TO	to
responsibly	RB	responsibly
confront	VB	confront
this	DT	this
pandemic	NN	pandemic
?	SENT	?
"	''	"
BG	NN	BG
:	:	:
Well	RB	well
,	,	,
the	DT	the
question	NN	question
of	IN	of
how	WRB	how
you	PP	you
make	VBP	make
trade-offs	NNS	trade-off
between	IN	between
the	DT	the
benefits	NNS	benefit
,	,	,
say	VBP	say
,	,	,
of	IN	of
going	VBG	go
to	TO	to
school	NN	school
versus	IN	versus
the	DT	the
risk	NN	risk
of	IN	of
people	NNS	people
getting	VBG	get
sick	JJ	sick
because	IN	because
they	PP	they
go	VBP	go
to	TO	to
school	NN	school
,	,	,
those	DT	those
are	VBP	be
very	RB	very
tough	JJ	tough
questions	NNS	question
that	IN	that
I	PP	I
don	VB	don
'	''	'
t	NN	t
think	VBP	think
any	DT	any
single	JJ	single
person	NN	person
can	MD	can
say	VB	say
,	,	,
"	``	"
I	PP	I
will	MD	will
tell	VB	tell
you	PP	you
how	WRB	how
to	TO	to
make	VB	make
all	PDT	all
these	DT	these
trade-offs	NN	trade-offs
.	SENT	.
"	''	"
The	DT	the
understanding	NN	understanding
of	IN	of
where	WRB	where
you	PP	you
have	VBP	have
transmission	NN	transmission
,	,	,
and	CC	and
the	DT	the
fact	NN	fact
that	IN	that
young	JJ	young
people	NNS	people
do	VBP	do
get	VB	get
infected	JJ	infected
and	CC	and
are	VBP	be
part	NN	part
of	IN	of
the	DT	the
multigenerational	JJ	multigenerational
transmission	NN	transmission
chain	NN	chain
,	,	,
we	PP	we
should	MD	should
get	VB	get
that	IN	that
out	RB	out
.	SENT	.
If	IN	if
you	PP	you
just	RB	just
look	VBP	look
at	IN	at
the	DT	the
health	NN	health
aspect	NN	aspect
,	,	,
we	PP	we
have	VBP	have
opened	VBN	open
up	RP	up
too	RB	too
liberally	RB	liberally
.	SENT	.
Now	RB	now
,	,	,
opening	VBG	open
up	RP	up
in	IN	in
terms	NNS	term
of	IN	of
mental	JJ	mental
health	NN	health
and	CC	and
seeking	VBG	seek
normal	JJ	normal
health	NN	health
things	NNS	thing
like	IN	like
vaccines	NNS	vaccine
or	CC	or
other	JJ	other
care	NN	care
,	,	,
there	EX	there
are	VBP	be
benefits	NNS	benefit
.	SENT	.
I	PP	I
think	VBP	think
some	DT	some
of	IN	of
our	PP$	our
opening	NN	opening
up	RB	up
has	VBZ	have
created	VBN	create
more	JJR	more
risk	NN	risk
than	IN	than
benefit	NN	benefit
.	SENT	.
Opening	VBG	open
the	DT	the
bars	NNS	bar
up	RB	up
as	RB	as
quickly	RB	quickly
as	IN	as
they	PP	they
did	VBD	do
,	,	,
you	PP	you
know	VBP	know
,	,	,
is	VBZ	be
that	IN	that
critical	JJ	critical
for	IN	for
mental	JJ	mental
health	NN	health
?	SENT	?
Maybe	RB	maybe
not	RB	not
.	SENT	.
So	RB	so
I	PP	I
don	VB	don
'	''	'
t	NN	t
think	VBP	think
we	PP	we
'	''	'
ve	RB	<unknown>
been	VBN	be
as	RB	as
tasteful	JJ	tasteful
about	IN	about
opening	VBG	open
up	RP	up
as	IN	as
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
,	,	,
as	IN	as
we	PP	we
study	VBP	study
it	PP	it
,	,	,
that	IN	that
we	PP	we
'	POS	'
ll	NNS	<unknown>
realize	VBP	realize
some	DT	some
things	NNS	thing
we	PP	we
shouldn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
opened	VBN	open
up	RP	up
as	RB	as
fast	RB	fast
.	SENT	.
But	CC	but
then	RB	then
you	PP	you
have	VBP	have
something	NN	something
like	IN	like
school	NN	school
,	,	,
where	WRB	where
even	RB	even
sitting	VBG	sit
here	RB	here
today	NN	today
,	,	,
the	DT	the
exact	JJ	exact
plan	NN	plan
,	,	,
say	VBP	say
,	,	,
for	IN	for
inner-city	JJ	inner-city
schools	NNS	school
for	IN	for
the	DT	the
fall	NN	fall
,	,	,
I	NP	I
wouldn	NP	<unknown>
'	POS	'
t	NN	t
have	VBP	have
a	DT	a
black-and-white	JJ	black-and-white
view	NN	view
on	IN	on
the	DT	the
relative	JJ	relative
trade-offs	NNS	trade-off
involved	VBN	involve
there	RB	there
.	SENT	.
There	EX	there
are	VBP	be
huge	JJ	huge
benefits	NNS	benefit
to	TO	to
letting	VBG	let
those	DT	those
kids	NNS	kid
go	VBP	go
to	TO	to
school	NN	school
,	,	,
and	CC	and
how	WRB	how
do	VBP	do
you	PP	you
weigh	VBP	weigh
the	DT	the
risk	NN	risk
?	SENT	?
If	IN	if
you	PP	you
'	POS	'
re	NN	re
in	IN	in
a	DT	a
city	NN	city
without	IN	without
many	JJ	many
cases	NNS	case
,	,	,
I	PP	I
would	MD	would
say	VB	say
probably	RB	probably
the	DT	the
benefit	NN	benefit
is	VBZ	be
there	RB	there
.	SENT	.
Now	RB	now
that	DT	that
means	NN	means
that	IN	that
you	PP	you
could	MD	could
get	VB	get
surprised	VBN	surprise
.	SENT	.
The	DT	the
cases	NNS	case
could	MD	could
show	VB	show
up	RP	up
,	,	,
and	CC	and
then	RB	then
you	PP	you
'	''	'
d	SYM	d
have	VB	have
to	TO	to
change	VB	change
that	IN	that
,	,	,
which	WDT	which
is	VBZ	be
not	RB	not
easy	JJ	easy
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
around	IN	around
the	DT	the
US	NP	US
,	,	,
there	EX	there
will	MD	will
be	VB	be
places	NNS	place
where	WRB	where
that	DT	that
won	NN	won
'	POS	'
t	NN	t
be	VB	be
a	DT	a
good	JJ	good
trade-off	NN	trade-off
.	SENT	.
So	RB	so
almost	RB	almost
any	DT	any
dimension	NN	dimension
of	IN	of
inequity	NN	inequity
,	,	,
this	DT	this
disease	NN	disease
has	VBZ	have
made	VBN	make
worse	RBR	worse
:	:	:
job	NN	job
type	NN	type
,	,	,
internet	NN	Internet
connection	NN	connection
,	,	,
ability	NN	ability
of	IN	of
your	PP$	your
school	NN	school
to	TO	to
do	VB	do
online	JJ	online
learning	NN	learning
.	SENT	.
White-collar	JJ	white-collar
workers	NNS	worker
,	,	,
people	NNS	people
are	VBP	be
embarrassed	VBN	embarrass
to	TO	to
admit	VB	admit
it	PP	it
,	,	,
some	DT	some
of	IN	of
them	PP	them
are	VBP	be
more	RBR	more
productive	JJ	productive
and	CC	and
enjoying	VBG	enjoy
the	DT	the
flexibility	NN	flexibility
that	IN	that
the	DT	the
at-home	NN	at-home
thing	NN	thing
has	VBZ	have
created	VBN	create
,	,	,
and	CC	and
that	WDT	that
feels	VBZ	feel
terrible	JJ	terrible
when	WRB	when
you	PP	you
know	VBP	know
lots	NNS	lot
of	IN	of
people	NNS	people
are	VBP	be
suffering	VBG	suffer
in	IN	in
many	JJ	many
ways	NNS	way
,	,	,
including	VBG	include
their	PP$	their
kids	NNS	kid
not	RB	not
going	VBG	go
to	TO	to
school	NN	school
.	SENT	.
CA	MD	ca
:	:	:
Indeed	UH	indeed
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
have	VBP	have
the	DT	the
next	JJ	next
question	NN	question
.	SENT	.
[	SYM	[
Nathalie	NP	Nathalie
Munyampenda	NP	<unknown>
]	SYM	]
"	''	"
For	IN	for
us	PP	us
in	IN	in
Rwanda	NP	Rwanda
,	,	,
early	JJ	early
policy	NN	policy
interventions	NNS	intervention
have	VBP	have
made	VBN	make
the	DT	the
difference	NN	difference
.	SENT	.
At	IN	at
this	DT	this
point	NN	point
,	,	,
what	WP	what
policy	NN	policy
interventions	NNS	intervention
do	VBP	do
you	PP	you
suggest	VBP	suggest
for	IN	for
the	DT	the
US	NP	US
now	RB	now
?	SENT	?
"	''	"
Bill	NN	bill
,	,	,
I	PP	I
dream	VBP	dream
of	IN	of
the	DT	the
day	NN	day
where	WRB	where
you	PP	you
are	VBP	be
appointed	VBN	appoint
the	DT	the
coronavirus	NN	coronavirus
czar	NN	czar
with	IN	with
authority	NN	authority
to	TO	to
actually	RB	actually
speak	VB	speak
to	TO	to
the	DT	the
public	NN	public
.	SENT	.
What	WP	what
would	MD	would
you	PP	you
do	VB	do
?	SENT	?
BG	NN	BG
:	:	:
Well	RB	well
,	,	,
the	DT	the
innovation	NN	innovation
tools	NNS	tool
are	VBP	be
where	WRB	where
I	PP	I
and	CC	and
the	DT	the
foundation	NN	foundation
probably	RB	probably
has	VBZ	have
the	DT	the
most	JJS	most
expertise	NN	expertise
.	SENT	.
Clearly	RB	clearly
,	,	,
some	DT	some
of	IN	of
the	DT	the
policies	NNS	policy
on	IN	on
opening	NN	opening
up	RB	up
have	VBP	have
been	VBN	be
too	RB	too
generous	JJ	generous
,	,	,
but	CC	but
I	PP	I
think	VBP	think
everybody	NN	everybody
could	MD	could
engage	VB	engage
in	IN	in
that	DT	that
.	SENT	.
We	PP	we
need	VBP	need
leadership	NN	leadership
in	IN	in
terms	NNS	term
of	IN	of
admitting	VBG	admit
that	IN	that
we	PP	we
'	POS	'
ve	NN	ve
still	RB	still
got	VBD	get
a	DT	a
huge	JJ	huge
problem	NN	problem
here	RB	here
and	CC	and
not	RB	not
turning	VBG	turn
that	IN	that
into	IN	into
almost	RB	almost
a	DT	a
political	JJ	political
thing	NN	thing
of	IN	of
,	,	,
"	``	"
Oh	UH	oh
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
it	PP	it
brilliant	JJ	brilliant
what	WP	what
we	PP	we
did	VBD	do
?	SENT	?
"	``	"
No	UH	no
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
brilliant	JJ	brilliant
,	,	,
but	CC	but
there	EX	there
'	''	'
s	JJ	<unknown>
many	JJ	many
people	NNS	people
,	,	,
including	VBG	include
the	DT	the
experts	NNS	expert
--	:	--
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
understand	VBP	understand
,	,	,
and	CC	and
everybody	NN	everybody
wishes	VBZ	wish
a	DT	a
week	NN	week
earlier	RBR	earlier
whatever	WDT	whatever
action	NN	action
they	PP	they
took	VBD	take
,	,	,
they	PP	they
'	POS	'
d	NN	d
taken	VBN	take
that	IN	that
a	DT	a
week	NN	week
earlier	RBR	earlier
.	SENT	.
The	DT	the
innovation	NN	innovation
tools	NNS	tool
,	,	,
that	WDT	that
'	POS	'
s	NN	S
where	WRB	where
the	DT	the
foundation	NN	foundation
'	POS	'
s	JJ	<unknown>
work	NN	work
on	IN	on
antibodies	NNS	antibody
,	,	,
vaccines	NNS	vaccine
,	,	,
we	PP	we
have	VBP	have
deep	JJ	deep
expertise	NN	expertise
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
outside	NN	outside
of	IN	of
the	DT	the
private	JJ	private
sector	NN	sector
,	,	,
and	CC	and
so	RB	so
we	PP	we
have	VBP	have
kind	NN	kind
of	IN	of
a	DT	a
neutral	JJ	neutral
ability	NN	ability
to	TO	to
work	VB	work
with	IN	with
all	PDT	all
the	DT	the
governments	NNS	government
and	CC	and
the	DT	the
companies	NNS	company
to	TO	to
pick	VB	pick
.	SENT	.
Particularly	RB	particularly
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
break-even	JJ	break-even
products	NNS	product
,	,	,
which	WDT	which
one	PP	one
should	MD	should
get	VB	get
the	DT	the
resources	NNS	resource
?	SENT	?
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
market	NN	market
signal	NN	signal
for	IN	for
that	DT	that
.	SENT	.
Experts	NNS	expert
have	VBP	have
to	TO	to
say	VB	say
,	,	,
"	``	"
OK	UH	OK
,	,	,
this	DT	this
antibody	NN	antibody
deserves	VBZ	deserve
the	DT	the
manufacturing	NN	manufacturing
.	SENT	.
This	DT	this
vaccine	NN	vaccine
deserves	VBZ	deserve
the	DT	the
manufacturing	NN	manufacturing
,	,	,
"	``	"
because	IN	because
we	PP	we
have	VBP	have
very	RB	very
limited	VBN	limit
manufacturing	NN	manufacturing
for	IN	for
both	DT	both
of	IN	of
those	DT	those
things	NNS	thing
,	,	,
and	CC	and
it	PP	it
'	POS	'
ll	NNS	<unknown>
be	VB	be
cross-company	NN	cross-company
,	,	,
which	WDT	which
never	RB	never
happens	VBZ	happen
in	IN	in
the	DT	the
normal	JJ	normal
case	NN	case
,	,	,
where	WRB	where
one	CD	one
company	NN	company
invents	VBZ	invent
it	PP	it
and	CC	and
then	RB	then
you	PP	you
'	''	'
re	IN	re
using	VBG	use
the	DT	the
manufacturing	NN	manufacturing
plants	NNS	plant
of	IN	of
many	JJ	many
companies	NNS	company
to	TO	to
get	VB	get
maximum	JJ	maximum
scale	NN	scale
of	IN	of
the	DT	the
best	JJS	good
choice	NN	choice
.	SENT	.
So	RB	so
I	PP	I
would	MD	would
be	VB	be
coordinating	VBG	coordinate
those	DT	those
things	NNS	thing
,	,	,
but	CC	but
we	PP	we
need	VBP	need
a	DT	a
leader	NN	leader
who	WP	who
keeps	VBZ	keep
us	PP	us
up	RP	up
to	TO	to
date	NN	date
,	,	,
is	VBZ	be
realistic	JJ	realistic
and	CC	and
shows	VBZ	show
us	PP	us
the	DT	the
right	JJ	right
behavior	NN	behavior
,	,	,
as	RB	as
well	RB	well
as	IN	as
driving	VBG	drive
the	DT	the
innovation	NN	innovation
track	NN	track
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
have	VBP	have
to	TO	to
yourself	PP	yourself
be	VB	be
a	DT	a
master	NN	master
diplomat	NN	diplomat
in	IN	in
how	WRB	how
you	PP	you
talk	VBP	talk
about	IN	about
this	DT	this
stuff	NN	stuff
.	SENT	.
So	RB	so
I	PP	I
appreciate	VBP	appreciate
,	,	,
almost	RB	almost
,	,	,
the	DT	the
discomfort	NN	discomfort
here	RB	here
.	SENT	.
But	CC	but
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
talk	VBP	talk
regularly	RB	regularly
with	IN	with
Anthony	NP	Anthony
Fauci	NP	Fauci
,	,	,
who	WP	who
is	VBZ	be
a	DT	a
wise	JJ	wise
voice	NN	voice
on	IN	on
this	DT	this
by	IN	by
most	JJS	most
people	NNS	people
'	POS	'
s	NN	S
opinion	NN	opinion
.	SENT	.
But	CC	but
to	TO	to
what	WP	what
extent	NN	extent
is	VBZ	be
he	PP	he
just	RB	just
hamstrung	VBP	hamstrung
?	SENT	?
He	PP	he
'	POS	'
s	NN	S
not	RB	not
allowed	VBD	allow
to	TO	to
play	VB	play
the	DT	the
full	JJ	full
role	NN	role
that	IN	that
he	PP	he
could	MD	could
play	VB	play
in	IN	in
this	DT	this
circumstance	NN	circumstance
.	SENT	.
BG	NN	BG
:	:	:
Dr	NN	Dr
.	SENT	.
Fauci	NP	Fauci
has	VBZ	have
emerged	VBN	emerge
where	WRB	where
he	PP	he
was	VBD	be
allowed	VBN	allow
to	TO	to
have	VB	have
some	DT	some
airtime	NN	airtime
,	,	,
and	CC	and
even	RB	even
though	IN	though
he	PP	he
was	VBD	be
stating	VBG	state
things	NNS	thing
that	WDT	that
are	VBP	be
realistic	JJ	realistic
,	,	,
his	PP$	his
prestige	NN	prestige
has	VBZ	have
stuck	VBN	stick
.	SENT	.
He	PP	he
can	MD	can
speak	VB	speak
out	RP	out
in	IN	in
that	DT	that
way	NN	way
.	SENT	.
Typically	RB	typically
,	,	,
the	DT	the
CDC	NP	CDC
would	MD	would
be	VB	be
the	DT	the
primary	JJ	primary
voice	NN	voice
here	RB	here
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
absolutely	RB	absolutely
necessary	JJ	necessary
,	,	,
but	CC	but
in	IN	in
previous	JJ	previous
health	NN	health
crises	NNS	crisis
,	,	,
you	PP	you
let	VBP	let
the	DT	the
experts	NNS	expert
inside	IN	inside
the	DT	the
CDC	NP	CDC
be	VB	be
that	DT	that
voice	NN	voice
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
trained	VBN	train
to	TO	to
do	VB	do
these	DT	these
things	NNS	thing
