Chris	NP	Chris
t	NN	t
.	SENT	.
So	RB	so
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
predicting	VBG	predict
sales	NNS	sale
of	IN	of
Tesla	NN	tesla
vehicles	NNS	vehicle
,	,	,
for	IN	for
example	NN	example
,	,	,
you	PP	you
'	POS	'
ve	JJ	<unknown>
kind	NN	kind
of	IN	of
been	VBN	be
amazing	JJ	amazing
,	,	,
I	PP	I
think	VBP	think
in	IN	in
2014	CD	@card@
when	WRB	when
Tesla	NN	tesla
had	VBD	have
sold	VBN	sell
that	DT	that
year	NN	year
60	CD	@card@
,	,	,
000	CD	@card@
cars	NNS	car
,	,	,
you	PP	you
said	VBD	say
,	,	,
"	``	"
2020	CD	@card@
,	,	,
I	PP	I
think	VBP	think
we	PP	we
will	MD	will
do	VB	do
half	PDT	half
a	DT	a
million	CD	million
a	DT	a
year	NN	year
.	SENT	.
"	''	"
EM	NN	em
:	:	:
Yeah	RB	yeah
,	,	,
we	PP	we
did	VBD	do
almost	RB	almost
exactly	RB	exactly
a	DT	a
half	JJ	half
million	CD	million
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
did	VBD	do
almost	RB	almost
exactly	RB	exactly
half	PDT	half
a	DT	a
million	CD	million
.	SENT	.
You	PP	you
were	VBD	be
scoffed	VBN	scoff
in	IN	in
2014	CD	@card@
because	IN	because
no	DT	no
one	CD	one
since	IN	since
Henry	NP	Henry
Ford	NP	Ford
,	,	,
with	IN	with
the	DT	the
Model	NP	Model
T	NN	T
,	,	,
had	VBD	have
come	VBN	come
close	RB	close
to	TO	to
that	DT	that
kind	NN	kind
of	IN	of
growth	NN	growth
rate	NN	rate
for	IN	for
cars	NNS	car
.	SENT	.
You	PP	you
were	VBD	be
scoffed	VBN	scoff
,	,	,
and	CC	and
you	PP	you
actually	RB	actually
hit	VBD	hit
500	CD	@card@
,	,	,
000	CD	@card@
cars	NNS	car
and	CC	and
then	RB	then
510	CD	@card@
,	,	,
000	CD	@card@
or	CC	or
whatever	WDT	whatever
produced	VBD	produce
.	SENT	.
But	CC	but
five	CD	five
years	NNS	year
ago	RB	ago
,	,	,
last	JJ	last
time	NN	time
you	PP	you
came	VBD	come
to	TO	to
TED	VB	ted
,	,	,
I	PP	I
asked	VBD	ask
you	PP	you
about	IN	about
full	JJ	full
self-driving	NN	self-driving
,	,	,
and	CC	and
you	PP	you
said	VBD	say
,	,	,
"	``	"
Yeah	RB	yeah
,	,	,
this	DT	this
very	JJ	very
year	NN	year
,	,	,
I	PP	I
'	POS	'
m	NN	m
confident	JJ	confident
that	IN	that
we	PP	we
will	MD	will
have	VB	have
a	DT	a
car	NN	car
going	VBG	go
from	IN	from
LA	NP	LA
to	TO	to
New	NP	New
York	NP	York
without	IN	without
any	DT	any
intervention	NN	intervention
.	SENT	.
"	''	"
EM	NN	em
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
blow	VB	blow
your	PP$	your
mind	NN	mind
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
not	RB	not
always	RB	always
right	JJ	right
.	SENT	.
CA	MD	ca
:	:	:
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
difference	NN	difference
between	IN	between
those	DT	those
two	CD	two
?	SENT	?
Why	WRB	why
has	VBZ	have
full	JJ	full
self-driving	NN	self-driving
in	IN	in
particular	RB	particular
been	VBN	be
so	RB	so
hard	JJ	hard
to	TO	to
predict	VB	predict
?	SENT	?
EM	NN	em
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
the	DT	the
thing	NN	thing
that	WDT	that
really	RB	really
got	VBD	get
me	PP	me
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
get	VB	get
a	DT	a
lot	NN	lot
of	IN	of
other	JJ	other
people	NNS	people
,	,	,
is	VBZ	be
that	IN	that
there	EX	there
are	VBP	be
just	RB	just
so	RB	so
many	JJ	many
false	JJ	false
dawns	NNS	dawn
with	IN	with
self-driving	NN	self-driving
,	,	,
where	WRB	where
you	PP	you
think	VBP	think
you	PP	you
'	''	'
ve	NNS	<unknown>
got	VBD	get
the	DT	the
problem	NN	problem
,	,	,
have	VBP	have
a	DT	a
handle	NN	handle
on	IN	on
the	DT	the
problem	NN	problem
,	,	,
and	CC	and
then	RB	then
it	PP	it
,	,	,
no	UH	no
,	,	,
turns	VBZ	turn
out	IN	out
you	PP	you
just	RB	just
hit	VBD	hit
a	DT	a
ceiling	NN	ceiling
.	SENT	.
Because	IN	because
if	IN	if
you	PP	you
were	VBD	be
to	TO	to
plot	VB	plot
the	DT	the
progress	NN	progress
,	,	,
the	DT	the
progress	NN	progress
looks	VBZ	look
like	IN	like
a	DT	a
log	NN	log
curve	NN	curve
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
like	IN	like
a	DT	a
series	NN	series
of	IN	of
log	NN	log
curves	NNS	curve
.	SENT	.
So	IN	so
most	JJS	most
people	NNS	people
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
a	DT	a
log	NN	log
curve	NN	curve
is	VBZ	be
,	,	,
I	PP	I
suppose	VBP	suppose
.	SENT	.
CA	MD	ca
:	:	:
Show	VB	show
the	DT	the
shape	NN	shape
with	IN	with
your	PP$	your
hands	NNS	hand
.	SENT	.
EM	NN	em
:	:	:
It	PP	it
goes	VBZ	go
up	RB	up
you	PP	you
know	VBP	know
,	,	,
sort	NN	sort
of	IN	of
a	DT	a
fairly	RB	fairly
straight	JJ	straight
way	NN	way
,	,	,
and	CC	and
then	RB	then
it	PP	it
starts	VBZ	start
tailing	VBG	tail
off	RP	off
and	CC	and
you	PP	you
start	VBP	start
getting	VBG	get
diminishing	VBG	diminish
returns	NNS	return
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
re	NN	re
like	IN	like
,	,	,
uh	UH	uh
oh	UH	oh
,	,	,
it	PP	it
was	VBD	be
trending	VBG	trend
up	RB	up
and	CC	and
now	RB	now
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
,	,	,
curving	VBG	curve
over	RP	over
and	CC	and
you	PP	you
start	VBP	start
getting	VBG	get
to	TO	to
these	DT	these
,	,	,
what	WP	what
I	PP	I
call	VBP	call
local	JJ	local
maxima	NN	maxima
,	,	,
where	WRB	where
you	PP	you
don	VBP	don
'	''	'
t	NN	t
realize	VB	realize
basically	RB	basically
how	WRB	how
dumb	JJ	dumb
you	PP	you
were	VBD	be
.	SENT	.
And	CC	and
then	RB	then
it	PP	it
happens	VBZ	happen
again	RB	again
.	SENT	.
And	CC	and
ultimately	RB	ultimately
.	SENT	.
.	SENT	.
.	SENT	.
These	DT	these
things	NNS	thing
,	,	,
you	PP	you
know	VBP	know
,	,	,
in	IN	in
retrospect	NN	retrospect
,	,	,
they	PP	they
seem	VBP	seem
obvious	JJ	obvious
,	,	,
but	CC	but
in	IN	in
order	NN	order
to	TO	to
solve	VB	solve
full	JJ	full
self-driving	NN	self-driving
properly	RB	properly
,	,	,
you	PP	you
actually	RB	actually
have	VB	have
to	TO	to
solve	VB	solve
real-world	NN	real-world
AI	VBP	ai
.	SENT	.
Because	IN	because
what	WP	what
are	VBP	be
the	DT	the
road	NN	road
networks	NNS	network
designed	VBN	design
to	TO	to
work	VB	work
with	IN	with
?	SENT	?
They	PP	they
'	POS	'
re	NN	re
designed	VBN	design
to	TO	to
work	VB	work
with	IN	with
a	DT	a
biological	JJ	biological
neural	JJ	neural
net	NN	net
,	,	,
our	PP$	our
brains	NNS	brain
,	,	,
and	CC	and
with	IN	with
vision	NN	vision
,	,	,
our	PP$	our
eyes	NNS	eye
.	SENT	.
And	CC	and
so	RB	so
in	IN	in
order	NN	order
to	TO	to
make	VB	make
it	PP	it
work	VB	work
with	IN	with
computers	NNS	computer
,	,	,
you	PP	you
basically	RB	basically
need	VBP	need
to	TO	to
solve	VB	solve
real-world	NN	real-world
AI	NN	ai
and	CC	and
vision	NN	vision
.	SENT	.
Because	IN	because
we	PP	we
need	VBP	need
cameras	NNS	camera
and	CC	and
silicon	NN	silicon
neural	JJ	neural
nets	NNS	net
in	IN	in
order	NN	order
to	TO	to
have	VB	have
self-driving	JJ	self-driving
work	NN	work
for	IN	for
a	DT	a
system	NN	system
that	WDT	that
was	VBD	be
designed	VBN	design
for	IN	for
eyes	NNS	eye
and	CC	and
biological	JJ	biological
neural	JJ	neural
nets	NNS	net
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
guess	VBP	guess
when	WRB	when
you	PP	you
put	VBP	put
it	PP	it
that	DT	that
way	NN	way
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
,	,	,
like	VB	like
,	,	,
quite	RB	quite
obvious	JJ	obvious
that	IN	that
the	DT	the
only	JJ	only
way	NN	way
to	TO	to
solve	VB	solve
full	JJ	full
self-driving	NN	self-driving
is	VBZ	be
to	TO	to
solve	VB	solve
real	JJ	real
world	NN	world
AI	NN	ai
and	CC	and
sophisticated	JJ	sophisticated
vision	NN	vision
.	SENT	.
CA	MD	ca
:	:	:
What	WP	what
do	VBP	do
you	PP	you
feel	VBP	feel
about	IN	about
the	DT	the
current	JJ	current
architecture	NN	architecture
?	SENT	?
Do	VBP	do
you	PP	you
think	VBP	think
you	PP	you
have	VBP	have
an	DT	an
architecture	NN	architecture
now	RB	now
where	WRB	where
there	EX	there
is	VBZ	be
a	DT	a
chance	NN	chance
for	IN	for
the	DT	the
logarithmic	JJ	logarithmic
curve	NN	curve
not	RB	not
to	TO	to
tail	VB	tail
off	RP	off
any	DT	any
anytime	RB	anytime
soon	RB	soon
?	SENT	?
EM	NN	em
:	:	:
Well	RB	well
I	PP	I
mean	VBP	mean
,	,	,
admittedly	RB	admittedly
these	DT	these
may	MD	may
be	VB	be
infamous	JJ	infamous
last	JJ	last
words	NNS	word
,	,	,
but	CC	but
I	PP	I
actually	RB	actually
am	VBP	be
confident	JJ	confident
that	IN	that
we	PP	we
will	MD	will
solve	VB	solve
it	PP	it
this	DT	this
year	NN	year
.	SENT	.
That	IN	that
we	PP	we
will	MD	will
exceed	VB	exceed
--	:	--
The	DT	the
probability	NN	probability
of	IN	of
an	DT	an
accident	NN	accident
,	,	,
at	IN	at
what	WP	what
point	NN	point
do	VBP	do
you	PP	you
exceed	VBP	exceed
that	IN	that
of	IN	of
the	DT	the
average	JJ	average
person	NN	person
?	SENT	?
I	PP	I
think	VBP	think
we	PP	we
will	MD	will
exceed	VB	exceed
that	IN	that
this	DT	this
year	NN	year
.	SENT	.
CA	MD	ca
:	:	:
What	WP	what
are	VBP	be
you	PP	you
seeing	VBG	see
behind	IN	behind
the	DT	the
scenes	NNS	scene
that	WDT	that
gives	VBZ	give
you	PP	you
that	DT	that
confidence	NN	confidence
?	SENT	?
EM	NN	em
:	:	:
We	PP	we
'	POS	'
re	NN	re
almost	RB	almost
at	IN	at
the	DT	the
point	NN	point
where	WRB	where
we	PP	we
have	VBP	have
a	DT	a
high-quality	JJ	high-quality
unified	JJ	unified
vector	NN	vector
space	NN	space
.	SENT	.
In	IN	in
the	DT	the
beginning	NN	beginning
,	,	,
we	PP	we
were	VBD	be
trying	VBG	try
to	TO	to
do	VB	do
this	DT	this
with	IN	with
image	NN	image
recognition	NN	recognition
on	IN	on
individual	JJ	individual
images	NNS	image
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
get	VBP	get
one	CD	one
image	NN	image
out	RP	out
of	IN	of
a	DT	a
video	NN	video
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
quite	RB	quite
hard	JJ	hard
to	TO	to
see	VB	see
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
without	IN	without
ambiguity	NN	ambiguity
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
look	VBP	look
at	IN	at
a	DT	a
video	JJ	video
segment	NN	segment
of	IN	of
a	DT	a
few	JJ	few
seconds	NNS	second
of	IN	of
video	NN	video
,	,	,
that	IN	that
ambiguity	NN	ambiguity
resolves	NNS	resolve
.	SENT	.
So	IN	so
the	DT	the
first	JJ	first
thing	NN	thing
we	PP	we
had	VBD	have
to	TO	to
do	VB	do
is	VBZ	be
tie	VB	tie
all	DT	all
eight	CD	eight
cameras	NNS	camera
together	RB	together
so	IN	so
they	PP	they
'	POS	'
re	NN	re
synchronized	VBD	synchronize
,	,	,
so	RB	so
that	IN	that
all	PDT	all
the	DT	the
frames	NNS	frame
are	VBP	be
looked	VBN	look
at	IN	at
simultaneously	RB	simultaneously
and	CC	and
labeled	VBD	label
simultaneously	RB	simultaneously
by	IN	by
one	CD	one
person	NN	person
,	,	,
because	IN	because
we	PP	we
still	RB	still
need	VBP	need
human	JJ	human
labeling	VBG	label
.	SENT	.
So	RB	so
at	IN	at
least	JJS	least
they	PP	they
'	POS	'
re	NN	re
not	RB	not
labeled	VBN	label
at	IN	at
different	JJ	different
times	NNS	time
by	IN	by
different	JJ	different
people	NNS	people
in	IN	in
different	JJ	different
ways	NNS	way
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	JJ	<unknown>
sort	NN	sort
of	IN	of
a	DT	a
surround	NN	surround
picture	NN	picture
.	SENT	.
Then	RB	then
a	DT	a
very	RB	very
important	JJ	important
part	NN	part
is	VBZ	be
to	TO	to
add	VB	add
the	DT	the
time	NN	time
dimension	NN	dimension
.	SENT	.
So	RB	so
that	IN	that
you	PP	you
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
surround	NN	surround
video	NN	video
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
labeling	VBG	label
surround	NN	surround
video	NN	video
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
actually	RB	actually
quite	RB	quite
difficult	JJ	difficult
to	TO	to
do	VB	do
from	IN	from
a	DT	a
software	NN	software
standpoint	NN	standpoint
.	SENT	.
We	PP	we
had	VBD	have
to	TO	to
write	VB	write
our	PP$	our
own	JJ	own
labeling	VBG	label
tools	NNS	tool
and	CC	and
then	RB	then
create	VB	create
auto	NN	auto
labeling	VBG	label
,	,	,
create	VB	create
auto	NN	auto
labeling	VBG	label
software	NN	software
to	TO	to
amplify	VB	amplify
the	DT	the
efficiency	NN	efficiency
of	IN	of
human	JJ	human
labelers	NNS	<unknown>
because	IN	because
it	PP	it
'	POS	'
s	NN	S
quite	RB	quite
hard	JJ	hard
to	TO	to
label	VB	label
.	SENT	.
In	IN	in
the	DT	the
beginning	NN	beginning
,	,	,
it	PP	it
was	VBD	be
taking	VBG	take
several	JJ	several
hours	NNS	hour
to	TO	to
label	VB	label
a	DT	a
10-second	JJ	10-second
video	NN	video
clip	NN	clip
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
scalable	JJ	scalable
.	SENT	.
So	RB	so
basically	RB	basically
what	WP	what
you	PP	you
have	VBP	have
to	TO	to
have	VB	have
is	VBZ	be
you	PP	you
have	VBP	have
to	TO	to
have	VB	have
surround	NN	surround
video	NN	video
,	,	,
and	CC	and
that	IN	that
surround	NN	surround
video	NN	video
has	VBZ	have
to	TO	to
be	VB	be
primarily	RB	primarily
automatically	RB	automatically
labeled	VBN	label
with	IN	with
humans	NNS	human
just	RB	just
being	VBG	be
editors	NNS	editor
and	CC	and
making	VBG	make
slight	JJ	slight
corrections	NNS	correction
to	TO	to
the	DT	the
labeling	VBG	label
of	IN	of
the	DT	the
video	NN	video
and	CC	and
then	RB	then
feeding	VBG	feed
back	RB	back
those	DT	those
corrections	NNS	correction
into	IN	into
the	DT	the
future	JJ	future
auto	NN	auto
labeler	NN	<unknown>
,	,	,
so	RB	so
you	PP	you
get	VBP	get
this	DT	this
flywheel	NN	flywheel
eventually	RB	eventually
where	WRB	where
the	DT	the
auto	NN	auto
labeler	NN	<unknown>
is	VBZ	be
able	JJ	able
to	TO	to
take	VB	take
in	IN	in
vast	JJ	vast
amounts	NNS	amount
of	IN	of
video	NN	video
and	CC	and
with	IN	with
high	JJ	high
accuracy	NN	accuracy
,	,	,
automatically	RB	automatically
label	VBP	label
the	DT	the
video	NN	video
for	IN	for
cars	NNS	car
,	,	,
lane	JJ	lane
lines	NNS	line
,	,	,
drive	NN	drive
space	NN	space
.	SENT	.
CA	MD	ca
:	:	:
What	WP	what
you	PP	you
'	POS	'
re	NN	re
saying	NN	saying
is	VBZ	be
.	SENT	.
.	SENT	.
.	SENT	.
the	DT	the
result	NN	result
of	IN	of
this	DT	this
is	VBZ	be
that	IN	that
you	PP	you
'	POS	'
re	NN	re
effectively	RB	effectively
giving	VBG	give
the	DT	the
car	NN	car
a	DT	a
3D	JJ	3D
model	NN	model
of	IN	of
the	DT	the
actual	JJ	actual
objects	NNS	object
that	WDT	that
are	VBP	be
all	RB	all
around	IN	around
it	PP	it
.	SENT	.
It	PP	it
knows	VBZ	know
what	WP	what
they	PP	they
are	VBP	be
,	,	,
and	CC	and
it	PP	it
knows	VBZ	know
how	WRB	how
fast	JJ	fast
they	PP	they
are	VBP	be
moving	VBG	move
.	SENT	.
And	CC	and
the	DT	the
remaining	VBG	remain
task	NN	task
is	VBZ	be
to	TO	to
predict	VB	predict
what	WP	what
the	DT	the
quirky	JJ	quirky
behaviors	NNS	behavior
are	VBP	be
that	RB	that
,	,	,
you	PP	you
know	VBP	know
,	,	,
that	IN	that
when	WRB	when
a	DT	a
pedestrian	NN	pedestrian
is	VBZ	be
walking	VBG	walk
down	RP	down
the	DT	the
road	NN	road
with	IN	with
a	DT	a
smaller	JJR	small
pedestrian	NN	pedestrian
,	,	,
that	WDT	that
maybe	RB	maybe
that	DT	that
smaller	JJR	small
pedestrian	NN	pedestrian
might	MD	might
do	VB	do
something	NN	something
unpredictable	JJ	unpredictable
or	CC	or
things	NNS	thing
like	IN	like
that	DT	that
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
build	VB	build
into	IN	into
it	PP	it
before	IN	before
you	PP	you
can	MD	can
really	RB	really
call	VB	call
it	PP	it
safe	JJ	safe
.	SENT	.
EM	NN	em
:	:	:
You	PP	you
basically	RB	basically
need	VBP	need
to	TO	to
have	VB	have
memory	NN	memory
across	IN	across
time	NN	time
and	CC	and
space	NN	space
.	SENT	.
So	RB	so
what	WP	what
I	PP	I
mean	VBP	mean
by	IN	by
that	WDT	that
is	VBZ	be
.	SENT	.
.	SENT	.
.	SENT	.
Memory	NN	memory
can	MD	can
'	''	'
t	NN	t
be	VB	be
infinite	JJ	infinite
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
using	VBG	use
up	RP	up
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
computer	NN	computer
'	POS	'
s	NN	S
RAM	NN	ram
basically	RB	basically
.	SENT	.
So	RB	so
you	PP	you
have	VBP	have
to	TO	to
say	VB	say
how	WRB	how
much	JJ	much
are	VBP	be
you	PP	you
going	VBG	go
to	TO	to
try	VB	try
to	TO	to
remember	VB	remember
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
very	RB	very
common	JJ	common
for	IN	for
things	NNS	thing
to	TO	to
be	VB	be
occluded	VBN	occlude
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
talk	VBP	talk
about	RB	about
say	VB	say
,	,	,
a	DT	a
pedestrian	JJ	pedestrian
walking	NN	walking
past	IN	past
a	DT	a
truck	NN	truck
where	WRB	where
you	PP	you
saw	VBD	see
the	DT	the
pedestrian	JJ	pedestrian
start	NN	start
on	IN	on
one	CD	one
side	NN	side
of	IN	of
the	DT	the
truck	NN	truck
,	,	,
then	RB	then
they	PP	they
'	POS	'
re	NN	re
occluded	VBD	occlude
by	IN	by
the	DT	the
truck	NN	truck
.	SENT	.
You	PP	you
would	MD	would
know	VB	know
intuitively	RB	intuitively
,	,	,
OK	UH	OK
,	,	,
that	DT	that
pedestrian	NN	pedestrian
is	VBZ	be
going	VBG	go
to	TO	to
pop	VB	pop
out	RP	out
the	DT	the
other	JJ	other
side	NN	side
,	,	,
most	RBS	most
likely	JJ	likely
.	SENT	.
CA	MD	ca
:	:	:
A	DT	a
computer	NN	computer
doesn	NN	<unknown>
'	POS	'
t	NN	t
know	VB	know
it	PP	it
.	SENT	.
EM	NN	em
:	:	:
You	PP	you
need	VBP	need
to	TO	to
slow	VB	slow
down	RP	down
.	SENT	.
CA	MD	ca
:	:	:
A	DT	a
skeptic	NN	skeptic
is	VBZ	be
going	VBG	go
to	TO	to
say	VB	say
that	IN	that
every	DT	every
year	NN	year
for	IN	for
the	DT	the
last	JJ	last
five	CD	five
years	NNS	year
,	,	,
you	PP	you
'	POS	'
ve	JJ	<unknown>
kind	NN	kind
of	IN	of
said	VBN	say
,	,	,
well	RB	well
,	,	,
no	RB	no
this	DT	this
is	VBZ	be
the	DT	the
year	NN	year
,	,	,
we	PP	we
'	POS	'
re	NN	re
confident	JJ	confident
that	IN	that
it	PP	it
will	MD	will
be	VB	be
there	RB	there
in	IN	in
a	DT	a
year	NN	year
or	CC	or
two	CD	two
or	CC	or
,	,	,
you	PP	you
know	VBP	know
,	,	,
like	VBP	like
it	PP	it
'	''	'
s	RB	<unknown>
always	RB	always
been	VBN	be
about	RB	about
that	IN	that
far	RB	far
away	RB	away
.	SENT	.
But	CC	but
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
new	JJ	new
architecture	NN	architecture
now	RB	now
,	,	,
you	PP	you
'	POS	'
re	NN	re
seeing	VBG	see
enough	JJ	enough
improvement	NN	improvement
behind	IN	behind
the	DT	the
scenes	NNS	scene
to	TO	to
make	VB	make
you	PP	you
not	RB	not
certain	JJ	certain
,	,	,
but	CC	but
pretty	RB	pretty
confident	JJ	confident
,	,	,
that	IN	that
,	,	,
by	IN	by
the	DT	the
end	NN	end
of	IN	of
this	DT	this
year	NN	year
,	,	,
what	WP	what
in	IN	in
most	JJS	most
,	,	,
not	RB	not
in	IN	in
every	DT	every
city	NN	city
,	,	,
and	CC	and
every	DT	every
circumstance	NN	circumstance
but	CC	but
in	IN	in
many	JJ	many
cities	NNS	city
and	CC	and
circumstances	NNS	circumstance
,	,	,
basically	RB	basically
the	DT	the
car	NN	car
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
drive	VB	drive
without	IN	without
interventions	NNS	intervention
safer	JJR	safe
than	IN	than
a	DT	a
human	NN	human
.	SENT	.
EM	NN	em
:	:	:
Yes	UH	yes
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
the	DT	the
car	NN	car
currently	RB	currently
drives	VBZ	drive
me	PP	me
around	IN	around
Austin	NP	Austin
most	RBS	most
of	IN	of
the	DT	the
time	NN	time
with	IN	with
no	DT	no
interventions	NNS	intervention
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
not	RB	not
like	VBP	like
.	SENT	.
.	SENT	.
.	SENT	.
And	CC	and
we	PP	we
have	VBP	have
over	IN	over
100	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
in	IN	in
our	PP$	our
full	JJ	full
self-driving	JJ	self-driving
beta	NN	beta
program	NN	program
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
look	VB	look
at	IN	at
the	DT	the
videos	NNS	video
that	IN	that
they	PP	they
post	VB	post
online	JJ	online
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
do	VBP	do
.	SENT	.
And	CC	and
some	DT	some
of	IN	of
them	PP	them
are	VBP	be
great	JJ	great
,	,	,
and	CC	and
some	DT	some
of	IN	of
them	PP	them
are	VBP	be
a	DT	a
little	RB	little
terrifying	JJ	terrifying
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
occasionally	RB	occasionally
the	DT	the
car	NN	car
seems	VBZ	seem
to	TO	to
veer	VB	veer
off	RP	off
and	CC	and
scare	VB	scare
the	DT	the
hell	NN	hell
out	RP	out
of	IN	of
people	NNS	people
.	SENT	.
EM	NN	em
:	:	:
It	PP	it
'	POS	'
s	NN	S
still	RB	still
a	DT	a
beta	NN	beta
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
you	PP	you
'	POS	'
re	NN	re
behind	IN	behind
the	DT	the
scenes	NNS	scene
,	,	,
looking	VBG	look
at	IN	at
the	DT	the
data	NNS	datum
,	,	,
you	PP	you
'	POS	'
re	NN	re
seeing	VBG	see
enough	JJ	enough
improvement	NN	improvement
to	TO	to
believe	VB	believe
that	IN	that
a	DT	a
this-year	NN	<unknown>
timeline	NN	timeline
is	VBZ	be
real	JJ	real
.	SENT	.
EM	NN	em
:	:	:
Yes	UH	yes
,	,	,
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
it	PP	it
seems	VBZ	seem
like	IN	like
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
we	PP	we
could	MD	could
be	VB	be
here	RB	here
talking	VBG	talk
again	RB	again
in	IN	in
a	DT	a
year	NN	year
,	,	,
like	VB	like
,	,	,
well	RB	well
,	,	,
another	DT	another
year	NN	year
went	VBD	go
by	IN	by
,	,	,
and	CC	and
it	PP	it
didn	NP	<unknown>
'	POS	'
t	NN	t
happen	VB	happen
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
the	DT	the
year	NN	year
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
so	RB	so
in	IN	in
general	NN	general
,	,	,
when	WRB	when
people	NNS	people
talk	VBP	talk
about	IN	about
Elon	NP	Elon
time	NN	time
,	,	,
I	PP	I
mean	VBP	mean
it	PP	it
sounds	VBZ	sound
like	IN	like
you	PP	you
can	MD	can
'	''	'
t	NN	t
just	RB	just
have	VBP	have
a	DT	a
general	JJ	general
rule	NN	rule
that	IN	that
if	IN	if
you	PP	you
predict	VBP	predict
that	IN	that
something	NN	something
will	MD	will
be	VB	be
done	VBN	do
in	IN	in
six	CD	six
months	NNS	month
,	,	,
actually	RB	actually
what	WP	what
we	PP	we
should	MD	should
imagine	VB	imagine
is	VBZ	be
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
year	NN	year
or	CC	or
it	PP	it
'	POS	'
s	NN	S
like	IN	like
two-x	NN	<unknown>
or	CC	or
three-x	NN	<unknown>
,	,	,
it	PP	it
depends	VBZ	depend
on	IN	on
the	DT	the
type	NN	type
of	IN	of
prediction	NN	prediction
.	SENT	.
Some	DT	some
things	NNS	thing
,	,	,
I	PP	I
guess	VBP	guess
,	,	,
things	NNS	thing
involving	VBG	involve
software	NN	software
,	,	,
AI	VBP	ai
,	,	,
whatever	WDT	whatever
,	,	,
are	VBP	be
fundamentally	RB	fundamentally
harder	RBR	harder
to	TO	to
predict	VB	predict
than	IN	than
others	NNS	other
.	SENT	.
Is	VBZ	be
there	RB	there
an	DT	an
element	NN	element
that	IN	that
you	PP	you
actually	RB	actually
deliberately	RB	deliberately
make	VB	make
aggressive	JJ	aggressive
prediction	NN	prediction
timelines	NNS	timeline
to	TO	to
drive	VB	drive
people	NNS	people
to	TO	to
be	VB	be
ambitious	JJ	ambitious
?	SENT	?
Without	IN	without
that	DT	that
,	,	,
nothing	NN	nothing
gets	VBZ	get
done	VBN	do
?	SENT	?
EM	NN	em
:	:	:
Well	RB	well
,	,	,
I	PP	I
generally	RB	generally
believe	VBP	believe
,	,	,
in	IN	in
terms	NNS	term
of	IN	of
internal	JJ	internal
timelines	NNS	timeline
,	,	,
that	WDT	that
we	PP	we
want	VBP	want
to	TO	to
set	VB	set
the	DT	the
most	RBS	most
aggressive	JJ	aggressive
timeline	NN	timeline
that	IN	that
we	PP	we
can	MD	can
.	SENT	.
Because	IN	because
there	EX	there
'	''	'
s	NN	S
sort	NN	sort
