It	PP	it
.	SENT	.
I	PP	I
passed	VBD	pass
the	DT	the
American	JJ	American
embassy	NN	embassy
and	CC	and
arrived	VBD	arrive
at	IN	at
the	DT	the
Kabul	NP	Kabul
International	NP	International
Airport	NP	Airport
.	SENT	.
I	PP	I
walked	VBD	walk
onto	IN	onto
the	DT	the
tarmac	NN	tarmac
,	,	,
I	PP	I
climbed	VBD	climb
into	IN	into
the	DT	the
C-17	NN	C-17
,	,	,
I	PP	I
shook	VBD	shake
hands	NNS	hand
with	IN	with
American	NP	American
,	,	,
Qatari	JJ	Qatari
and	CC	and
British	JJ	British
diplomats	NNS	diplomat
,	,	,
and	CC	and
suddenly	RB	suddenly
,	,	,
I	PP	I
was	VBD	be
a	DT	a
free	JJ	free
man	NN	man
again	RB	again
.	SENT	.
But	CC	but
again	RB	again
,	,	,
I	PP	I
was	VBD	be
one	CD	one
of	IN	of
the	DT	the
lucky	JJ	lucky
ones	NNS	one
.	SENT	.
Ultimately	RB	ultimately
,	,	,
being	VBG	be
a	DT	a
captive	NN	captive
reminded	VBD	remind
me	PP	me
of	IN	of
a	DT	a
time	NN	time
when	WRB	when
I	PP	I
was	VBD	be
helpless	JJ	helpless
and	CC	and
needed	VBN	need
a	DT	a
voice	NN	voice
.	SENT	.
Now	RB	now
that	IN	that
I	NP	I
'	POS	'
m	NN	m
released	VBD	release
,	,	,
I	PP	I
have	VBP	have
my	PP$	my
voice	NN	voice
back	RB	back
,	,	,
and	CC	and
,	,	,
mercifully	RB	mercifully
,	,	,
it	PP	it
puts	VBZ	put
me	PP	me
in	IN	in
a	DT	a
position	NN	position
where	WRB	where
I	PP	I
can	MD	can
advocate	VB	advocate
for	IN	for
that	DT	that
little	JJ	little
boy	NN	boy
with	IN	with
the	DT	the
Statue	NN	statue
of	IN	of
Liberty	NP	Liberty
patch	NN	patch
on	IN	on
his	PP$	his
UNHCR-donated	JJ	<unknown>
jeans	NNS	jean
,	,	,
chasing	VBG	chase
the	DT	the
American	JJ	American
dream	NN	dream
.	SENT	.
I	PP	I
hope	VBP	hope
you	PP	you
'	''	'
ll	NNS	<unknown>
join	VBP	join
me	PP	me
.	SENT	.
