When	WRB	when
is	VBZ	be
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
even	RB	even
know	VBP	know
what	WP	what
a	DT	a
medical	JJ	medical
record	NN	record
is	VBZ	be
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
solve	VB	solve
a	DT	a
problem	NN	problem
.	SENT	.
I	PP	I
want	VBP	want
an	DT	an
application	NN	application
.	SENT	.
So	RB	so
,	,	,
can	MD	can
I	PP	I
take	VB	take
this	DT	this
data	NNS	datum
—	:	-
rearrange	VB	rearrange
yourself	PP	yourself
,	,	,
put	VB	put
the	DT	the
symptoms	NNS	symptom
in	IN	in
the	DT	the
left	NN	left
,	,	,
the	DT	the
drugs	NNS	drug
across	IN	across
the	DT	the
top	NN	top
,	,	,
tell	VB	tell
me	PP	me
everything	NN	everything
we	PP	we
know	VBP	know
about	IN	about
Steven	NP	Steven
and	CC	and
everyone	NN	everyone
else	RB	else
,	,	,
and	CC	and
what	WP	what
interacts	VBZ	interact
.	SENT	.
Years	NNS	year
after	IN	after
he	PP	he
'	POS	'
s	NN	S
had	VBD	have
these	DT	these
drugs	NNS	drug
,	,	,
I	PP	I
learned	VBD	learn
that	DT	that
everything	NN	everything
he	PP	he
did	VBD	do
to	TO	to
manage	VB	manage
his	PP$	his
excess	JJ	excess
saliva	NN	saliva
,	,	,
including	VBG	include
some	DT	some
positive	JJ	positive
side	NN	side
effects	NNS	effect
that	WDT	that
came	VBD	come
from	IN	from
other	JJ	other
drugs	NNS	drug
,	,	,
were	VBD	be
making	VBG	make
his	PP$	his
constipation	NN	constipation
worse	RBR	worse
.	SENT	.
And	CC	and
if	IN	if
anyone	NN	anyone
'	POS	'
s	NN	S
ever	RB	ever
had	VBD	have
severe	JJ	severe
constipation	NN	constipation
,	,	,
and	CC	and
you	PP	you
don	VBP	don
'	''	'
t	NN	t
understand	VB	understand
how	WRB	how
much	JJ	much
of	IN	of
an	DT	an
impact	NN	impact
that	WDT	that
has	VBZ	have
on	IN	on
your	PP$	your
life	NN	life
—	:	-
yes	UH	yes
,	,	,
that	WDT	that
was	VBD	be
a	DT	a
pun	NN	pun
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
manage	VB	manage
these	DT	these
,	,	,
and	CC	and
this	DT	this
grid	NN	grid
is	VBZ	be
available	JJ	available
here	RB	here
,	,	,
and	CC	and
we	PP	we
want	VBP	want
to	TO	to
understand	VB	understand
it	PP	it
.	SENT	.
No	DT	no
one	CD	one
'	POS	'
s	NN	S
ever	RB	ever
had	VBD	have
this	DT	this
kind	NN	kind
of	IN	of
information	NN	information
.	SENT	.
So	RB	so
,	,	,
patients	NNS	patient
have	VBP	have
this	DT	this
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
for	IN	for
patients	NNS	patient
.	SENT	.
This	DT	this
is	VBZ	be
all	DT	all
about	RB	about
patient	JJ	patient
health	NN	health
care	NN	care
,	,	,
there	EX	there
was	VBD	be
no	DT	no
doctors	NNS	doctor
on	IN	on
our	PP$	our
network	NN	network
.	SENT	.
This	DT	this
is	VBZ	be
about	RB	about
the	DT	the
patients	NNS	patient
.	SENT	.
So	RB	so
,	,	,
how	WRB	how
can	MD	can
we	PP	we
take	VB	take
this	DT	this
and	CC	and
bring	VB	bring
them	PP	them
a	DT	a
tool	NN	tool
that	IN	that
they	PP	they
can	MD	can
go	VB	go
back	RB	back
and	CC	and
they	PP	they
can	MD	can
engage	VB	engage
the	DT	the
medical	JJ	medical
system	NN	system
?	SENT	?
And	CC	and
we	PP	we
worked	VBD	work
hard	RB	hard
,	,	,
and	CC	and
we	PP	we
thought	VBD	think
about	IN	about
it	PP	it
and	CC	and
we	PP	we
said	VBD	say
,	,	,
"	``	"
What	WP	what
'	POS	'
s	JJ	<unknown>
something	NN	something
we	PP	we
can	MD	can
use	VB	use
all	PDT	all
the	DT	the
time	NN	time
,	,	,
that	WDT	that
we	PP	we
can	MD	can
use	VB	use
in	IN	in
the	DT	the
medical	JJ	medical
care	NN	care
system	NN	system
,	,	,
that	DT	that
everyone	NN	everyone
will	MD	will
understand	VB	understand
?	SENT	?
"	''	"
So	RB	so
,	,	,
the	DT	the
patients	NNS	patient
print	VBP	print
it	PP	it
out	RP	out
,	,	,
because	IN	because
hospitals	NNS	hospital
usually	RB	usually
block	VB	block
us	PP	us
because	IN	because
they	PP	they
believe	VBP	believe
we	PP	we
are	VBP	be
a	DT	a
social	JJ	social
network	NN	network
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
the	DT	the
most	RBS	most
used	JJ	used
feature	NN	feature
on	IN	on
the	DT	the
website	NN	website
.	SENT	.
Doctors	NNS	doctor
actually	RB	actually
love	VBP	love
this	DT	this
sheet	NN	sheet
,	,	,
and	CC	and
they	PP	they
'	POS	'
re	NN	re
actually	RB	actually
really	RB	really
engaged	VBN	engage
.	SENT	.
So	RB	so
,	,	,
we	PP	we
went	VBD	go
from	IN	from
this	DT	this
story	NN	story
of	IN	of
Steven	NP	Steven
and	CC	and
his	PP$	his
history	NN	history
to	TO	to
data	NNS	datum
,	,	,
and	CC	and
then	RB	then
back	RB	back
to	TO	to
paper	NN	paper
,	,	,
where	WRB	where
we	PP	we
went	VBD	go
back	RB	back
and	CC	and
engaged	VBD	engage
the	DT	the
medical	JJ	medical
care	NN	care
system	NN	system
.	SENT	.
And	CC	and
here	RB	here
'	''	'
s	VBG	<unknown>
another	DT	another
paper	NN	paper
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
journal	NN	journal
,	,	,
PNAS	NP	<unknown>
—	:	-
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
the	DT	the
Proceedings	NNS	proceedings
of	IN	of
the	DT	the
National	NP	National
Academy	NP	Academy
of	IN	of
Science	NP	Science
of	IN	of
the	DT	the
United	NP	United
States	NPS	States
of	IN	of
America	NP	America
.	SENT	.
You	PP	you
'	POS	'
ve	JJ	<unknown>
seen	VBN	see
multiple	NN	multiple
of	IN	of
these	DT	these
today	NN	today
,	,	,
when	WRB	when
everyone	NN	everyone
'	POS	'
s	NNS	<unknown>
bragging	VBG	brag
about	IN	about
the	DT	the
amazing	JJ	amazing
things	NNS	thing
they	PP	they
'	POS	'
ve	NNS	<unknown>
done	VBN	do
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
report	NN	report
about	IN	about
a	DT	a
drug	NN	drug
called	VBD	call
lithium	NN	lithium
.	SENT	.
Lithium	NN	lithium
,	,	,
that	WDT	that
is	VBZ	be
a	DT	a
drug	NN	drug
used	VBN	use
to	TO	to
treat	VB	treat
bipolar	JJ	bipolar
disorder	NN	disorder
,	,	,
that	IN	that
a	DT	a
group	NN	group
in	IN	in
Italy	NP	Italy
found	JJ	found
slowed	VBD	slow
ALS	FW	als
down	RB	down
in	IN	in
16	CD	@card@
patients	NNS	patient
,	,	,
and	CC	and
published	VBD	publish
it	PP	it
.	SENT	.
Now	RB	now
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
skip	VBP	skip
the	DT	the
critiques	NNS	critique
of	IN	of
the	DT	the
paper	NN	paper
.	SENT	.
But	CC	but
the	DT	the
short	JJ	short
story	NN	story
is	VBZ	be
:	:	:
If	IN	if
you	PP	you
'	''	'
re	IN	re
a	DT	a
patient	NN	patient
,	,	,
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
on	IN	on
the	DT	the
blue	JJ	blue
line	NN	line
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
on	IN	on
the	DT	the
red	JJ	red
line	NN	line
,	,	,
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
on	IN	on
the	DT	the
blue	JJ	blue
line	NN	line
.	SENT	.
Because	IN	because
the	DT	the
blue	JJ	blue
line	NN	line
is	VBZ	be
a	DT	a
better	JJR	good
line	NN	line
.	SENT	.
The	DT	the
red	JJ	red
line	NN	line
is	VBZ	be
way	RB	way
downhill	RB	downhill
,	,	,
the	DT	the
blue	JJ	blue
line	NN	line
is	VBZ	be
a	DT	a
good	JJ	good
line	NN	line
.	SENT	.
So	RB	so
,	,	,
you	PP	you
know	VBP	know
we	PP	we
said	VBD	say
—	:	-
we	PP	we
looked	VBD	look
at	IN	at
this	DT	this
,	,	,
and	CC	and
what	WP	what
I	PP	I
love	VBP	love
also	RB	also
is	VBZ	be
that	IN	that
people	NNS	people
always	RB	always
accuse	VBP	accuse
these	DT	these
Internet	NN	Internet
sites	NNS	site
of	IN	of
promoting	VBG	promote
bad	JJ	bad
medicine	NN	medicine
and	CC	and
having	VBG	have
people	NNS	people
do	VBP	do
things	NNS	thing
irresponsibly	RB	irresponsibly
.	SENT	.
So	RB	so
,	,	,
this	DT	this
is	VBZ	be
what	WP	what
happened	VBD	happen
when	WRB	when
PNAS	NP	<unknown>
published	VBD	publish
this	DT	this
.	SENT	.
Ten	CD	ten
percent	NN	percent
of	IN	of
the	DT	the
people	NNS	people
in	IN	in
our	PP$	our
system	NN	system
took	VBD	take
lithium	NN	lithium
.	SENT	.
Ten	CD	ten
percent	NN	percent
of	IN	of
the	DT	the
patients	NNS	patient
started	VBD	start
taking	VBG	take
lithium	NN	lithium
based	VBN	base
on	IN	on
16	CD	@card@
patients	NNS	patient
of	IN	of
data	NNS	datum
in	IN	in
a	DT	a
bad	JJ	bad
publication	NN	publication
.	SENT	.
And	CC	and
they	PP	they
call	VBP	call
the	DT	the
Internet	NN	Internet
irresponsible	JJ	irresponsible
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
implication	NN	implication
of	IN	of
what	WP	what
happens	VBZ	happen
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
this	DT	this
one	CD	one
guy	NN	guy
,	,	,
named	VBN	name
Humberto	NP	Humberto
,	,	,
from	IN	from
Brazil	NP	Brazil
,	,	,
who	WP	who
unfortunately	RB	unfortunately
passed	VBD	pass
away	RB	away
nine	CD	nine
months	NNS	month
ago	RB	ago
,	,	,
who	WP	who
said	VBD	say
,	,	,
"	``	"
Hey	NP	Hey
,	,	,
listen	VBP	listen
.	SENT	.
Can	MD	can
you	PP	you
help	VB	help
us	PP	us
answer	VB	answer
this	DT	this
question	NN	question
?	SENT	?
Because	IN	because
I	PP	I
don	NN	don
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
wait	VB	wait
for	IN	for
the	DT	the
next	JJ	next
trial	NN	trial
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
years	NNS	year
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
know	VB	know
now	RB	now
.	SENT	.
Can	MD	can
you	PP	you
help	VB	help
us	PP	us
?	SENT	?
"	''	"
So	RB	so
,	,	,
we	PP	we
launched	VBD	launch
some	DT	some
tools	NNS	tool
,	,	,
we	PP	we
let	VBP	let
them	PP	them
track	VBP	track
their	PP$	their
blood	NN	blood
levels	NNS	level
.	SENT	.
We	PP	we
let	VBP	let
them	PP	them
share	VB	share
the	DT	the
data	NNS	datum
and	CC	and
exchange	VB	exchange
it	PP	it
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
a	DT	a
data	NNS	datum
network	NN	network
.	SENT	.
And	CC	and
they	PP	they
said	VBD	say
,	,	,
you	PP	you
know	VBP	know
,	,	,
"	''	"
Jamie	NP	Jamie
,	,	,
PLM	NP	PLM
,	,	,
can	MD	can
you	PP	you
guys	VBZ	guy
tell	VB	tell
us	PP	us
whether	IN	whether
this	DT	this
works	NNS	work
or	CC	or
not	RB	not
?	SENT	?
"	``	"
And	CC	and
we	PP	we
went	VBD	go
around	RP	around
and	CC	and
we	PP	we
talked	VBD	talk
to	TO	to
people	NNS	people
,	,	,
and	CC	and
they	PP	they
said	VBD	say
,	,	,
"	``	"
You	PP	you
can	MD	can
'	''	'
t	NN	t
run	VB	run
a	DT	a
clinical	JJ	clinical
trial	NN	trial
like	IN	like
this	DT	this
.	SENT	.
You	PP	you
know	VBP	know
?	SENT	?
You	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
the	DT	the
blinding	NN	blinding
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
data	NNS	datum
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
follow	VB	follow
the	DT	the
scientific	JJ	scientific
method	NN	method
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
never	RB	never
going	VBG	go
to	TO	to
work	VB	work
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
do	VBP	do
it	PP	it
.	SENT	.
"	''	"
So	RB	so
,	,	,
I	PP	I
said	VBD	say
,	,	,
"	``	"
Okay	NP	Okay
well	RB	well
we	PP	we
can	MD	can
'	''	'
t	NN	t
do	VBP	do
that	DT	that
.	SENT	.
Then	RB	then
we	PP	we
can	MD	can
do	VB	do
something	NN	something
harder	RBR	harder
.	SENT	.
"	``	"
I	PP	I
can	MD	can
'	''	'
t	NN	t
say	VBP	say
whether	IN	whether
lithium	NN	lithium
works	NNS	work
in	IN	in
all	DT	all
ALS	FW	als
patients	NNS	patient
,	,	,
but	CC	but
I	PP	I
can	MD	can
say	VB	say
whether	IN	whether
it	PP	it
works	VBZ	work
in	IN	in
Humberto	NP	Humberto
.	SENT	.
I	PP	I
bought	VBD	buy
a	DT	a
Mac	NP	Mac
about	IN	about
two	CD	two
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
converted	VBD	convert
over	RP	over
,	,	,
and	CC	and
I	PP	I
was	VBD	be
so	RB	so
excited	VBN	excite
about	IN	about
this	DT	this
new	JJ	new
feature	NN	feature
of	IN	of
the	DT	the
time	NN	time
machine	NN	machine
that	WDT	that
came	VBD	come
in	IN	in
Leopard	NP	Leopard
.	SENT	.
And	CC	and
we	PP	we
said	VBD	say
—	:	-
because	IN	because
it	PP	it
'	POS	'
s	NN	S
really	RB	really
cool	JJ	cool
,	,	,
you	PP	you
can	MD	can
go	VB	go
back	RB	back
and	CC	and
you	PP	you
can	MD	can
look	VB	look
at	IN	at
the	DT	the
entire	JJ	entire
history	NN	history
of	IN	of
your	PP$	your
computer	NN	computer
,	,	,
and	CC	and
find	VB	find
everything	NN	everything
you	PP	you
'	POS	'
ve	NN	ve
lost	VBD	lose
,	,	,
and	CC	and
I	PP	I
loved	VBD	love
it	PP	it
.	SENT	.
And	CC	and
I	PP	I
said	VBD	say
,	,	,
"	``	"
What	WP	what
if	IN	if
we	PP	we
built	VBD	build
a	DT	a
time	NN	time
machine	NN	machine
for	IN	for
patients	NNS	patient
,	,	,
except	IN	except
instead	RB	instead
of	IN	of
going	VBG	go
backwards	RB	backwards
,	,	,
we	PP	we
go	VBP	go
forwards	RB	forwards
.	SENT	.
Can	MD	can
we	PP	we
find	VB	find
out	RP	out
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
to	TO	to
you	PP	you
,	,	,
so	RB	so
that	IN	that
you	PP	you
can	MD	can
maybe	RB	maybe
change	VB	change
it	PP	it
?	SENT	?
"	''	"
So	RB	so
,	,	,
we	PP	we
did	VBD	do
.	SENT	.
We	PP	we
took	VBD	take
all	PDT	all
the	DT	the
patients	NNS	patient
like	IN	like
Humberto	NP	Humberto
,	,	,
That	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
Apple	NP	Apple
background	NN	background
,	,	,
we	PP	we
stole	VBD	steal
that	IN	that
because	IN	because
we	PP	we
didn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
time	NN	time
to	TO	to
build	VB	build
our	PP$	our
own	JJ	own
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
real	JJ	real
app	NN	app
by	IN	by
the	DT	the
way	NN	way
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
just	RB	just
graphics	NNS	graphics
.	SENT	.
And	CC	and
you	PP	you
take	VBP	take
those	DT	those
data	NNS	datum
,	,	,
and	CC	and
we	PP	we
find	VBP	find
the	DT	the
patients	NNS	patient
like	IN	like
him	PP	him
,	,	,
and	CC	and
we	PP	we
bring	VBP	bring
their	PP$	their
data	NNS	datum
together	RB	together
.	SENT	.
And	CC	and
we	PP	we
bring	VBP	bring
their	PP$	their
histories	NNS	history
into	IN	into
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
say	VBP	say
,	,	,
"	``	"
Well	RB	well
how	WRB	how
do	VBP	do
we	PP	we
line	VBP	line
them	PP	them
all	DT	all
up	RP	up
?	SENT	?
"	''	"
So	RB	so
,	,	,
we	PP	we
line	VBP	line
them	PP	them
all	DT	all
up	RP	up
so	IN	so
they	PP	they
go	VBP	go
together	RB	together
around	IN	around
the	DT	the
meaningful	JJ	meaningful
points	NNS	point
,	,	,
integrated	VBN	integrate
across	IN	across
everything	NN	everything
we	PP	we
know	VBP	know
about	IN	about
the	DT	the
patient	NN	patient
.	SENT	.
Full	JJ	full
information	NN	information
,	,	,
the	DT	the
entire	JJ	entire
course	NN	course
of	IN	of
their	PP$	their
disease	NN	disease
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
what	WP	what
is	VBZ	be
going	VBG	go
to	TO	to
happen	VB	happen
to	TO	to
Humberto	NP	Humberto
,	,	,
unless	IN	unless
he	PP	he
does	VBZ	do
something	NN	something
.	SENT	.
And	CC	and
he	PP	he
took	VBD	take
lithium	NN	lithium
,	,	,
and	CC	and
he	PP	he
went	VBD	go
down	RP	down
the	DT	the
line	NN	line
.	SENT	.
And	CC	and
it	PP	it
works	VBZ	work
almost	RB	almost
every	DT	every
time	NN	time
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
ones	NNS	one
that	WDT	that
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
work	NN	work
are	VBP	be
interesting	JJ	interesting
.	SENT	.
But	CC	but
almost	RB	almost
all	PDT	all
the	DT	the
time	NN	time
it	PP	it
works	VBZ	work
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
actually	RB	actually
scary	JJ	scary
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
beautiful	JJ	beautiful
.	SENT	.
So	RB	so
,	,	,
we	PP	we
couldn	NNS	<unknown>
'	POS	'
t	NN	t
run	VB	run
a	DT	a
clinical	JJ	clinical
trial	NN	trial
,	,	,
we	PP	we
couldn	NNS	<unknown>
'	POS	'
t	NN	t
figure	VBP	figure
it	PP	it
out	RP	out
.	SENT	.
But	CC	but
we	PP	we
could	MD	could
see	VB	see
whether	IN	whether
it	PP	it
was	VBD	be
going	VBG	go
to	TO	to
work	VB	work
for	IN	for
Humberto	NP	Humberto
.	SENT	.
And	CC	and
yeah	RB	yeah
,	,	,
all	PDT	all
the	DT	the
clinicians	NNS	clinician
in	IN	in
the	DT	the
audience	NN	audience
will	MD	will
talk	VB	talk
about	IN	about
power	NN	power
and	CC	and
all	PDT	all
the	DT	the
standard	JJ	standard
deviation	NN	deviation
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
do	VBP	do
that	IN	that
later	RBR	later
.	SENT	.
But	CC	but
here	RB	here
is	VBZ	be
the	DT	the
answer	NN	answer
of	IN	of
the	DT	the
mean	NN	mean
of	IN	of
the	DT	the
patients	NNS	patient
that	WDT	that
actually	RB	actually
decided	VBD	decide
to	TO	to
take	VB	take
lithium	NN	lithium
.	SENT	.
These	DT	these
are	VBP	be
all	RB	all
the	DT	the
patients	NNS	patient
that	WDT	that
started	VBD	start
lithium	NN	lithium
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
Intent	NN	intent
to	TO	to
Treat	NP	Treat
Curve	NN	curve
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
here	RB	here
,	,	,
the	DT	the
blue	JJ	blue
dots	NNS	dot
on	IN	on
the	DT	the
top	NN	top
,	,	,
the	DT	the
light	JJ	light
ones	NNS	one
,	,	,
those	DT	those
are	VBP	be
the	DT	the
people	NNS	people
in	IN	in
the	DT	the
study	NN	study
in	IN	in
PNAS	NP	<unknown>
that	IN	that
you	PP	you
wanted	VBD	want
to	TO	to
be	VB	be
on	IN	on
.	SENT	.
And	CC	and
the	DT	the
red	JJ	red
ones	NNS	one
are	VBP	be
the	DT	the
ones	NNS	one
,	,	,
the	DT	the
pink	JJ	pink
ones	NNS	one
on	IN	on
the	DT	the
bottom	NN	bottom
are	VBP	be
the	DT	the
ones	NNS	one
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
.	SENT	.
And	CC	and
the	DT	the
ones	NNS	one
in	IN	in
the	DT	the
middle	NN	middle
are	VBP	be
all	DT	all
of	IN	of
our	PP$	our
patients	NNS	patient
from	IN	from
the	DT	the
start	NN	start
of	IN	of
lithium	NN	lithium
at	IN	at
time	NN	time
zero	NN	zero
,	,	,
going	VBG	go
forward	RB	forward
,	,	,
and	CC	and
then	RB	then
going	VBG	go
backward	RB	backward
.	SENT	.
So	RB	so
,	,	,
you	PP	you
can	MD	can
see	VB	see
we	PP	we
matched	VBD	match
them	PP	them
perfectly	RB	perfectly
,	,	,
perfectly	RB	perfectly
.	SENT	.
Terrifyingly	RB	terrifyingly
accurate	JJ	accurate
matching	NN	matching
.	SENT	.
And	CC	and
going	VBG	go
forward	RB	forward
,	,	,
you	PP	you
actually	RB	actually
don	VBP	don
'	POS	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
a	DT	a
lithium	NN	lithium
patient	NN	patient
this	DT	this
time	NN	time
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
actually	RB	actually
doing	VBG	do
slightly	RB	slightly
worse	JJR	bad
—	:	-
not	RB	not
significantly	RB	significantly
,	,	,
but	CC	but
slightly	RB	slightly
worse	JJR	bad
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
a	DT	a
lithium	NN	lithium
patient	NN	patient
this	DT	this
time	NN	time
.	SENT	.
But	CC	but
you	PP	you
know	VBP	know
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
dropped	VBD	drop
out	RP	out
,	,	,
the	DT	the
trial	NN	trial
,	,	,
there	EX	there
is	VBZ	be
too	RB	too
much	RB	much
drop	VB	drop
out	RP	out
.	SENT	.
Can	MD	can
we	PP	we
do	VB	do
the	DT	the
even	RB	even
harder	JJR	hard
thing	NN	thing
?	SENT	?
Can	MD	can
we	PP	we
go	VB	go
to	TO	to
the	DT	the
patients	NNS	patient
that	WDT	that
actually	RB	actually
decided	VBD	decide
to	TO	to
stay	VB	stay
on	IN	on
lithium	NN	lithium
,	,	,
because	IN	because
they	PP	they
were	VBD	be
so	RB	so
convinced	VBN	convince
they	PP	they
were	VBD	be
getting	VBG	get
better	RBR	well
?	SENT	?
We	PP	we
asked	VBD	ask
our	PP$	our
control	NN	control
algorithm	NN	algorithm
,	,	,
are	VBP	be
those	DT	those
69	CD	@card@
patients	NNS	patient
—	:	-
by	IN	by
the	DT	the
way	NN	way
,	,	,
you	PP	you
'	POS	'
ll	NN	ll
notice	NN	notice
that	RB	that
'	POS	'
s	NN	S
four	CD	four
times	NNS	time
the	DT	the
number	NN	number
of	IN	of
patients	NNS	patient
in	IN	in
the	DT	the
clinical	JJ	clinical
trial	NN	trial
—	:	-
can	MD	can
we	PP	we
look	VB	look
at	IN	at
those	DT	those
patients	NNS	patient
and	CC	and
say	VBP	say
,	,	,
"	``	"
Can	MD	can
we	PP	we
match	VB	match
them	PP	them
with	IN	with
our	PP$	our
time	NN	time
machine	NN	machine
to	TO	to
the	DT	the
other	JJ	other
patients	NNS	patient
that	WDT	that
are	VBP	be
just	RB	just
like	IN	like
them	PP	them
,	,	,
and	CC	and
what	WP	what
happens	VBZ	happen
?	SENT	?
"	''	"
Even	RB	even
the	DT	the
ones	NNS	one
that	WDT	that
believed	VBD	believe
they	PP	they
were	VBD	be
getting	VBG	get
better	RBR	well
matched	VBN	match
the	DT	the
controls	NNS	control
exactly	RB	exactly
.	SENT	.
Exactly	RB	exactly
.	SENT	.
Those	DT	those
little	JJ	little
lines	NNS	line
?	SENT	?
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
power	NN	power
.	SENT	.
So	RB	so
,	,	,
we	PP	we
—	:	-
I	PP	I
can	MD	can
'	''	'
t	NN	t
tell	VB	tell
you	PP	you
lithium	NN	lithium
doesn	NN	<unknown>
'	POS	'
t	NN	t
work	NN	work
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
tell	VB	tell
you	PP	you
that	IN	that
if	IN	if
you	PP	you
did	VBD	do
it	PP	it
at	IN	at
a	DT	a
higher	JJR	high
dose	NN	dose
or	CC	or
if	IN	if
you	PP	you
run	VBP	run
the	DT	the
study	NN	study
proper	JJ	proper
—	:	-
I	PP	I
can	MD	can
tell	VB	tell
you	PP	you
that	IN	that
for	IN	for
those	DT	those
69	CD	@card@
people	NNS	people
that	WDT	that
took	VBD	take
lithium	NN	lithium
,	,	,
they	PP	they
didn	NNS	<unknown>
'	POS	'
t	NN	t
do	VBP	do
any	DT	any
better	JJR	good
than	IN	than
the	DT	the
people	NNS	people
that	WDT	that
were	VBD	be
just	RB	just
like	IN	like
them	PP	them
,	,	,
just	RB	just
like	IN	like
me	PP	me
,	,	,
and	CC	and
that	IN	that
we	PP	we
had	VBD	have
the	DT	the
power	NN	power
to	TO	to
detect	VB	detect
that	IN	that
at	IN	at
about	IN	about
a	DT	a
quarter	NN	quarter
of	IN	of
the	DT	the
strengths	NNS	strength
reported	VBD	report
in	IN	in
the	DT	the
initial	JJ	initial
study	NN	study
.	SENT	.
We	PP	we
did	VBD	do
that	IN	that
one	CD	one
year	NN	year
ahead	RB	ahead
of	IN	of
the	DT	the
time	NN	time
when	WRB	when
the	DT	the
first	JJ	first
clinical	JJ	clinical
trial	NN	trial
funded	VBN	fund
by	IN	by
the	DT	the
NIH	NP	NIH
for	IN	for
millions	NNS	million
of	IN	of
dollars	NNS	dollar
failed	VBN	fail
for	IN	for
futility	NN	futility
last	JJ	last
week	NN	week
,	,	,
and	CC	and
announced	VBD	announce
it	PP	it
.	SENT	.
So	RB	so
,	,	,
remember	VBP	remember
I	PP	I
told	VBD	tell
you	PP	you
about	IN	about
my	PP$	my
brother	NN	brother
'	POS	'
s	NNS	<unknown>
stem	VBP	stem
cell	NN	cell
transplant	NN	transplant
.	SENT	.
I	PP	I
never	RB	never
really	RB	really
knew	VBD	know
whether	IN	whether
it	PP	it
worked	VBD	work
.	SENT	.
And	CC	and
I	PP	I
put	VBD	put
100	CD	@card@
million	CD	million
cells	NNS	cell
in	IN	in
his	PP$	his
cisterna	NN	cisterna
magna	NN	<unknown>
,	,	,
in	IN	in
his	PP$	his
lumbar	JJ	lumbar
cord	NN	cord
,	,	,
and	CC	and
filled	VBD	fill
out	RP	out
the	DT	the
IRBs	NNS	<unknown>
and	CC	and
did	VBD	do
all	PDT	all
this	DT	this
work	NN	work
,	,	,
and	CC	and
I	PP	I
never	RB	never
really	RB	really
knew	VBD	know
.	SENT	.
How	WRB	how
did	VBD	do
I	PP	I
not	RB	not
know	VBP	know
?	SENT	?
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
was	VBD	be
going	VBG	go
to	TO	to
happen	VB	happen
to	TO	to
him	PP	him
.	SENT	.
I	PP	I
actually	RB	actually
asked	VBD	ask
Tim	NP	Tim
,	,	,
who	WP	who
is	VBZ	be
the	DT	the
quant	NN	quant
in	IN	in
our	PP$	our
group	NN	group
—	:	-
we	PP	we
actually	RB	actually
