When	WRB	when
.	SENT	.
Video	NN	video
games	NNS	game
contain	VBP	contain
the	DT	the
blueprint	NN	blueprint
for	IN	for
engaging	JJ	engaging
education	NN	education
because	IN	because
of	IN	of
the	DT	the
way	NN	way
that	IN	that
they	PP	they
cater	VBP	cater
to	TO	to
human	JJ	human
learning	NN	learning
,	,	,
a	DT	a
complex	JJ	complex
story	NN	story
interwoven	VBN	interweave
with	IN	with
learning	VBG	learn
content	NN	content
and	CC	and
a	DT	a
bit	NN	bit
of	IN	of
artificial	JJ	artificial
intelligence	NN	intelligence
for	IN	for
difficulty	NN	difficulty
and	CC	and
balance	NN	balance
.	SENT	.
Online	JJ	online
instruction	NN	instruction
can	MD	can
be	VB	be
enhanced	VBN	enhance
if	IN	if
schools	NNS	school
turn	VBP	turn
to	TO	to
top	VB	top
streaming	VBG	stream
platforms	NNS	platform
and	CC	and
streamers	NNS	streamer
to	TO	to
learn	VB	learn
how	WRB	how
to	TO	to
effectively	RB	effectively
engage	VB	engage
students	NNS	student
online	JJ	online
.	SENT	.
And	CC	and
the	DT	the
objectives	NNS	objective
for	IN	for
education	NN	education
overall	RB	overall
need	VBP	need
to	TO	to
be	VB	be
as	RB	as
specific	JJ	specific
as	IN	as
a	DT	a
video	JJ	video
game	NN	game
so	RB	so
that	IN	that
those	DT	those
who	WP	who
are	VBP	be
enrolled	VBN	enroll
have	VBP	have
a	DT	a
clear	JJ	clear
line	NN	line
of	IN	of
sight	NN	sight
to	TO	to
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
headed	VBD	head
.	SENT	.
If	IN	if
we	PP	we
can	MD	can
start	VB	start
showing	VBG	show
students	NNS	student
how	WRB	how
their	PP$	their
passion	NN	passion
for	IN	for
playing	NN	playing
connects	VBZ	connect
to	TO	to
their	PP$	their
futures	NNS	future
,	,	,
we	PP	we
will	MD	will
have	VB	have
done	VBN	do
our	PP$	our
jobs	NNS	job
.	SENT	.
The	DT	the
next	JJ	next
generation	NN	generation
of	IN	of
teachers	NNS	teacher
are	VBP	be
those	DT	those
who	WP	who
can	MD	can
connect	VB	connect
the	DT	the
path	NN	path
of	IN	of
study	NN	study
to	TO	to
profession	NN	profession
via	IN	via
passion	NN	passion
.	SENT	.
Oh	UH	oh
,	,	,
and	CC	and
one	CD	one
last	JJ	last
thing	NN	thing
about	IN	about
the	DT	the
playing	NN	playing
of	IN	of
video	JJ	video
games	NNS	game
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
2022	CD	@card@
study	NN	study
suggesting	VBG	suggest
that	IN	that
the	DT	the
playing	NN	playing
of	IN	of
video	JJ	video
games	NNS	game
is	VBZ	be
associated	VBN	associate
with	IN	with
heightened	JJ	heightened
cognition	NN	cognition
,	,	,
faster	JJR	fast
reaction	NN	reaction
times	NNS	time
,	,	,
improved	VBN	improve
working	VBG	work
memory	NN	memory
and	CC	and
modifying	VBG	modify
the	DT	the
cortical	JJ	cortical
networks	NNS	network
associated	VBN	associate
with	IN	with
the	DT	the
process	NN	process
of	IN	of
playing	NN	playing
.	SENT	.
And	CC	and
that	DT	that
.	SENT	.
.	SENT	.
.	SENT	.
is	VBZ	be
what	WP	what
I	PP	I
should	MD	should
have	VB	have
said	VBN	say
to	TO	to
that	DT	that
teacher	NN	teacher
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
