Chris	NP	Chris
s	NN	S
library	NN	library
is	VBZ	be
Amazon	NP	Amazon
.	SENT	.
com	NN	com
,	,	,
but	CC	but
not	RB	not
only	RB	only
do	VB	do
they	PP	they
not	RB	not
support	VBP	support
encryption	NN	encryption
by	IN	by
default	NN	default
,	,	,
you	PP	you
cannot	MD	can
choose	VB	choose
to	TO	to
use	VB	use
encryption	NN	encryption
when	WRB	when
browsing	VBG	browse
through	IN	through
books	NNS	book
.	SENT	.
This	DT	this
is	VBZ	be
something	NN	something
that	IN	that
we	PP	we
need	VBP	need
to	TO	to
change	VB	change
,	,	,
not	RB	not
just	RB	just
for	IN	for
Amazon	NP	Amazon
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
mean	VBP	mean
to	TO	to
single	VB	single
them	PP	them
out	RP	out
,	,	,
but	CC	but
they	PP	they
'	POS	'
re	NN	re
a	DT	a
great	JJ	great
example	NN	example
.	SENT	.
All	DT	all
companies	NNS	company
need	VBP	need
to	TO	to
move	VB	move
to	TO	to
an	DT	an
encrypted	VBN	encrypt
browsing	NN	browsing
habit	NN	habit
by	IN	by
default	NN	default
for	IN	for
all	DT	all
users	NNS	user
who	WP	who
haven	VBP	haven
'	POS	'
t	NN	t
taken	VBN	take
any	DT	any
action	NN	action
or	CC	or
picked	VBD	pick
any	DT	any
special	JJ	special
methods	NNS	method
on	IN	on
their	PP$	their
own	JJ	own
.	SENT	.
That	IN	that
'	POS	'
ll	NNS	<unknown>
increase	VB	increase
the	DT	the
privacy	NN	privacy
and	CC	and
the	DT	the
rights	NNS	right
that	WDT	that
people	NNS	people
enjoy	VBP	enjoy
worldwide	RB	worldwide
.	SENT	.
CA	MD	ca
:	:	:
Ed	NP	Ed
,	,	,
come	VBN	come
with	IN	with
me	PP	me
to	TO	to
this	DT	this
part	NN	part
of	IN	of
the	DT	the
stage	NN	stage
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
show	VB	show
you	PP	you
the	DT	the
next	JJ	next
slide	NN	slide
here	RB	here
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
program	NN	program
called	VBD	call
Boundless	JJ	boundless
Informant	NN	informant
.	SENT	.
What	WP	what
is	VBZ	be
that	RB	that
?	SENT	?
ES	NP	ES
:	:	:
So	RB	so
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
give	VB	give
credit	NN	credit
to	TO	to
the	DT	the
NSA	NP	NSA
for	IN	for
using	VBG	use
appropriate	JJ	appropriate
names	NNS	name
on	IN	on
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
one	CD	one
of	IN	of
my	PP$	my
favorite	JJ	favorite
NSA	NP	NSA
cryptonyms	NNS	<unknown>
.	SENT	.
Boundless	JJ	boundless
Informant	NN	informant
is	VBZ	be
a	DT	a
program	NN	program
that	IN	that
the	DT	the
NSA	NP	NSA
hid	VBD	hide
from	IN	from
Congress	NP	Congress
.	SENT	.
The	DT	the
NSA	NP	NSA
was	VBD	be
previously	RB	previously
asked	VBN	ask
by	IN	by
Congress	NP	Congress
,	,	,
was	VBD	be
there	RB	there
any	DT	any
ability	NN	ability
that	IN	that
they	PP	they
had	VBD	have
to	TO	to
even	RB	even
give	VB	give
a	DT	a
rough	JJ	rough
ballpark	NN	ballpark
estimate	NN	estimate
of	IN	of
the	DT	the
amount	NN	amount
of	IN	of
American	JJ	American
communications	NNS	communication
that	WDT	that
were	VBD	be
being	VBG	be
intercepted	VBN	intercept
.	SENT	.
They	PP	they
said	VBD	say
no	RB	no
.	SENT	.
They	PP	they
said	VBD	say
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
track	VBP	track
those	DT	those
stats	NNS	stat
,	,	,
and	CC	and
we	PP	we
can	MD	can
'	''	'
t	NN	t
track	VBP	track
those	DT	those
stats	NNS	stat
.	SENT	.
We	PP	we
can	MD	can
'	''	'
t	NN	t
tell	VB	tell
you	PP	you
how	WRB	how
many	JJ	many
communications	NNS	communication
we	PP	we
'	''	'
re	IN	re
intercepting	VBG	intercept
around	RP	around
the	DT	the
world	NN	world
,	,	,
because	IN	because
to	TO	to
tell	VB	tell
you	PP	you
that	WDT	that
would	MD	would
be	VB	be
to	TO	to
invade	VB	invade
your	PP$	your
privacy	NN	privacy
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
really	RB	really
appreciate	VBP	appreciate
that	DT	that
sentiment	NN	sentiment
from	IN	from
them	PP	them
,	,	,
but	CC	but
the	DT	the
reality	NN	reality
,	,	,
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
this	DT	this
slide	NN	slide
is	VBZ	be
,	,	,
not	RB	not
only	RB	only
do	VBP	do
they	PP	they
have	VBP	have
the	DT	the
capability	NN	capability
,	,	,
the	DT	the
capability	NN	capability
already	RB	already
exists	VBZ	exist
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
already	RB	already
in	IN	in
place	NN	place
.	SENT	.
The	DT	the
NSA	NP	NSA
has	VBZ	have
its	PP$	its
own	JJ	own
internal	JJ	internal
data	NNS	datum
format	NN	format
that	WDT	that
tracks	VBZ	track
both	CC	both
ends	VBZ	end
of	IN	of
a	DT	a
communication	NN	communication
,	,	,
and	CC	and
if	IN	if
it	PP	it
says	VBZ	say
,	,	,
this	DT	this
communication	NN	communication
came	VBD	come
from	IN	from
America	NP	America
,	,	,
they	PP	they
can	MD	can
tell	VB	tell
Congress	NP	Congress
how	WRB	how
many	JJ	many
of	IN	of
those	DT	those
communications	NNS	communication
they	PP	they
have	VBP	have
today	NN	today
,	,	,
right	RB	right
now	RB	now
.	SENT	.
And	CC	and
what	WP	what
Boundless	JJ	boundless
Informant	NN	informant
tells	VBZ	tell
us	PP	us
is	VBZ	be
more	JJR	more
communications	NNS	communication
are	VBP	be
being	VBG	be
intercepted	VBN	intercept
in	IN	in
America	NP	America
about	IN	about
Americans	NPS	Americans
than	IN	than
there	EX	there
are	VBP	be
in	IN	in
Russia	NP	Russia
about	IN	about
Russians	NPS	Russians
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
not	RB	not
sure	RB	sure
that	RB	that
'	''	'
s	NNS	<unknown>
what	WP	what
an	DT	an
intelligence	NN	intelligence
agency	NN	agency
should	MD	should
be	VB	be
aiming	VBG	aim
for	IN	for
.	SENT	.
CA	MD	ca
:	:	:
Ed	NP	Ed
,	,	,
there	EX	there
was	VBD	be
a	DT	a
story	NN	story
broken	VBN	break
in	IN	in
the	DT	the
Washington	NP	Washington
Post	NP	Post
,	,	,
again	RB	again
from	IN	from
your	PP$	your
data	NNS	datum
.	SENT	.
The	DT	the
headline	NN	headline
says	VBZ	say
,	,	,
"	``	"
NSA	NP	NSA
broke	VBD	break
privacy	NN	privacy
rules	NNS	rule
thousands	NNS	thousand
of	IN	of
times	NNS	time
per	IN	per
year	NN	year
.	SENT	.
"	``	"
Tell	VB	tell
us	PP	us
about	IN	about
that	DT	that
.	SENT	.
ES	NP	ES
:	:	:
We	PP	we
also	RB	also
heard	VBD	hear
in	IN	in
Congressional	JJ	congressional
testimony	NN	testimony
last	JJ	last
year	NN	year
,	,	,
it	PP	it
was	VBD	be
an	DT	an
amazing	JJ	amazing
thing	NN	thing
for	IN	for
someone	NN	someone
like	IN	like
me	PP	me
who	WP	who
came	VBD	come
from	IN	from
the	DT	the
NSA	NP	NSA
and	CC	and
who	WP	who
'	POS	'
s	NN	S
seen	VBN	see
the	DT	the
actual	JJ	actual
internal	JJ	internal
documents	NNS	document
,	,	,
knows	VBZ	know
what	WP	what
'	POS	'
s	NN	S
in	IN	in
them	PP	them
,	,	,
to	TO	to
see	VB	see
officials	NNS	official
testifying	VBG	testify
under	IN	under
oath	NN	oath
that	IN	that
there	EX	there
had	VBD	have
been	VBN	be
no	DT	no
abuses	NNS	abuse
,	,	,
that	IN	that
there	EX	there
had	VBD	have
been	VBN	be
no	DT	no
violations	NNS	violation
of	IN	of
the	DT	the
NSA	NP	NSA
'	POS	'
s	NN	S
rules	NNS	rule
,	,	,
when	WRB	when
we	PP	we
knew	VBD	know
this	DT	this
story	NN	story
was	VBD	be
coming	VBG	come
.	SENT	.
But	CC	but
what	WP	what
'	POS	'
s	NN	S
especially	RB	especially
interesting	JJ	interesting
about	IN	about
this	DT	this
,	,	,
about	IN	about
the	DT	the
fact	NN	fact
that	IN	that
the	DT	the
NSA	NP	NSA
has	VBZ	have
violated	VBN	violate
their	PP$	their
own	JJ	own
rules	NNS	rule
,	,	,
their	PP$	their
own	JJ	own
laws	NNS	law
thousands	NNS	thousand
of	IN	of
times	NNS	time
in	IN	in
a	DT	a
single	JJ	single
year	NN	year
,	,	,
including	VBG	include
one	CD	one
event	NN	event
by	IN	by
itself	PP	itself
,	,	,
one	CD	one
event	NN	event
out	RP	out
of	IN	of
those	DT	those
2	CD	@card@
,	,	,
776	CD	@card@
,	,	,
that	WDT	that
affected	VBD	affect
more	JJR	more
than	IN	than
3	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
.	SENT	.
In	IN	in
another	DT	another
event	NN	event
,	,	,
they	PP	they
intercepted	VBD	intercept
all	PDT	all
the	DT	the
calls	NNS	call
in	IN	in
Washington	NP	Washington
,	,	,
D	NP	D
.	SENT	.
C	LS	c
.	SENT	.
,	,	,
by	IN	by
accident	NN	accident
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
amazing	JJ	amazing
about	IN	about
this	DT	this
,	,	,
this	DT	this
report	NN	report
,	,	,
that	DT	that
didn	NN	<unknown>
'	POS	'
t	NN	t
get	VBP	get
that	IN	that
much	JJ	much
attention	NN	attention
,	,	,
is	VBZ	be
the	DT	the
fact	NN	fact
that	IN	that
not	RB	not
only	RB	only
were	VBD	be
there	RB	there
2	CD	@card@
,	,	,
776	CD	@card@
abuses	NNS	abuse
,	,	,
the	DT	the
chairman	NN	chairman
of	IN	of
the	DT	the
Senate	NP	Senate
Intelligence	NP	Intelligence
Committee	NP	Committee
,	,	,
Dianne	NP	Dianne
Feinstein	NP	Feinstein
,	,	,
had	VBD	have
not	RB	not
seen	VBN	see
this	DT	this
report	NN	report
until	IN	until
the	DT	the
Washington	NP	Washington
Post	NP	Post
contacted	VBD	contact
her	PP$	her
asking	NN	asking
for	IN	for
comment	NN	comment
on	IN	on
the	DT	the
report	NN	report
.	SENT	.
And	CC	and
she	PP	she
then	RB	then
requested	VBD	request
a	DT	a
copy	NN	copy
from	IN	from
the	DT	the
NSA	NP	NSA
and	CC	and
received	VBD	receive
it	PP	it
,	,	,
but	CC	but
had	VBD	have
never	RB	never
seen	VBN	see
this	DT	this
before	IN	before
that	DT	that
.	SENT	.
What	WP	what
does	VBZ	do
that	WDT	that
say	VBP	say
about	IN	about
the	DT	the
state	NN	state
of	IN	of
oversight	NN	oversight
in	IN	in
American	JJ	American
intelligence	NN	intelligence
when	WRB	when
the	DT	the
chairman	NN	chairman
of	IN	of
the	DT	the
Senate	NP	Senate
Intelligence	NP	Intelligence
Committee	NP	Committee
has	VBZ	have
no	DT	no
idea	NN	idea
that	IN	that
the	DT	the
rules	NNS	rule
are	VBP	be
being	VBG	be
broken	VBN	break
thousands	NNS	thousand
of	IN	of
times	NNS	time
every	DT	every
year	NN	year
?	SENT	?
CA	MD	ca
:	:	:
Ed	NP	Ed
,	,	,
one	CD	one
response	NN	response
to	TO	to
this	DT	this
whole	JJ	whole
debate	NN	debate
is	VBZ	be
this	DT	this
:	:	:
Why	WRB	why
should	MD	should
we	PP	we
care	VB	care
about	IN	about
all	PDT	all
this	DT	this
surveillance	NN	surveillance
,	,	,
honestly	RB	honestly
?	SENT	?
I	PP	I
mean	VBP	mean
,	,	,
look	VBP	look
,	,	,
if	IN	if
you	PP	you
'	POS	'
ve	JJ	<unknown>
done	VBN	do
nothing	NN	nothing
wrong	JJ	wrong
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
nothing	NN	nothing
to	TO	to
worry	VB	worry
about	RB	about
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
with	IN	with
that	DT	that
point	NN	point
of	IN	of
view	NN	view
?	SENT	?
ES	NP	ES
:	:	:
Well	UH	well
,	,	,
so	RB	so
the	DT	the
first	JJ	first
thing	NN	thing
is	VBZ	be
,	,	,
you	PP	you
'	POS	'
re	NN	re
giving	VBG	give
up	RP	up
your	PP$	your
rights	NNS	right
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
saying	VBG	say
hey	UH	hey
,	,	,
you	PP	you
know	VBP	know
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
I	PP	I
'	''	'
m	NN	m
going	VBG	go
to	TO	to
need	VB	need
them	PP	them
,	,	,
so	IN	so
I	PP	I
'	POS	'
m	NN	m
just	RB	just
going	VBG	go
to	TO	to
trust	VB	trust
that	IN	that
,	,	,
you	PP	you
know	VBP	know
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
get	VBP	get
rid	JJ	rid
of	IN	of
them	PP	them
,	,	,
it	PP	it
doesn	NNS	<unknown>
'	POS	'
t	NN	t
really	RB	really
matter	NN	matter
,	,	,
these	DT	these
guys	NNS	guy
are	VBP	be
going	VBG	go
to	TO	to
do	VB	do
the	DT	the
right	JJ	right
thing	NN	thing
.	SENT	.
Your	PP$	your
rights	NNS	right
matter	NN	matter
because	IN	because
you	PP	you
never	RB	never
know	VBP	know
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
need	VB	need
them	PP	them
.	SENT	.
Beyond	IN	beyond
that	DT	that
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
part	NN	part
of	IN	of
our	PP$	our
cultural	JJ	cultural
identity	NN	identity
,	,	,
not	RB	not
just	RB	just
in	IN	in
America	NP	America
,	,	,
but	CC	but
in	IN	in
Western	JJ	Western
societies	NNS	society
and	CC	and
in	IN	in
democratic	JJ	democratic
societies	NNS	society
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
People	NNS	people
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
pick	VB	pick
up	RP	up
the	DT	the
phone	NN	phone
and	CC	and
to	TO	to
call	VB	call
their	PP$	their
family	NN	family
,	,	,
people	NNS	people
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
send	VB	send
a	DT	a
text	NN	text
message	NN	message
to	TO	to
their	PP$	their
loved	VBN	love
ones	NNS	one
,	,	,
people	NNS	people
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
buy	VB	buy
a	DT	a
book	NN	book
online	JJ	online
,	,	,
they	PP	they
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
travel	VB	travel
by	IN	by
train	NN	train
,	,	,
they	PP	they
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
buy	VB	buy
an	DT	an
airline	NN	airline
ticket	NN	ticket
without	IN	without
wondering	VBG	wonder
about	RB	about
how	WRB	how
these	DT	these
events	NNS	event
are	VBP	be
going	VBG	go
to	TO	to
look	VB	look
to	TO	to
an	DT	an
agent	NN	agent
of	IN	of
the	DT	the
government	NN	government
,	,	,
possibly	RB	possibly
not	RB	not
even	RB	even
your	PP$	your
government	NN	government
years	NNS	year
in	IN	in
the	DT	the
future	NN	future
,	,	,
how	WRB	how
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
misinterpreted	VBN	misinterpret
and	CC	and
what	WP	what
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
think	VB	think
your	PP$	your
intentions	NNS	intention
were	VBD	be
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
right	NN	right
to	TO	to
privacy	NN	privacy
.	SENT	.
We	PP	we
require	VBP	require
warrants	NNS	warrant
to	TO	to
be	VB	be
based	VBN	base
on	IN	on
probable	JJ	probable
cause	NN	cause
or	CC	or
some	DT	some
kind	NN	kind
of	IN	of
individualized	VBN	individualize
suspicion	NN	suspicion
because	IN	because
we	PP	we
recognize	VBP	recognize
that	IN	that
trusting	JJ	trusting
anybody	NN	anybody
,	,	,
any	DT	any
government	NN	government
authority	NN	authority
,	,	,
with	IN	with
the	DT	the
entirety	NN	entirety
of	IN	of
human	JJ	human
communications	NNS	communication
in	IN	in
secret	NN	secret
and	CC	and
without	IN	without
oversight	NN	oversight
is	VBZ	be
simply	RB	simply
too	RB	too
great	JJ	great
a	DT	a
temptation	NN	temptation
to	TO	to
be	VB	be
ignored	VBN	ignore
.	SENT	.
CA	MD	ca
:	:	:
Some	DT	some
people	NNS	people
are	VBP	be
furious	JJ	furious
at	IN	at
what	WP	what
you	PP	you
'	POS	'
ve	NNS	<unknown>
done	VBN	do
.	SENT	.
I	PP	I
heard	VBD	hear
a	DT	a
quote	NN	quote
recently	RB	recently
from	IN	from
Dick	NP	Dick
Cheney	NP	Cheney
who	WP	who
said	VBD	say
that	IN	that
Julian	NP	Julian
Assange	NP	<unknown>
was	VBD	be
a	DT	a
flea	NN	flea
bite	NN	bite
,	,	,
Edward	NP	Edward
Snowden	NP	Snowden
is	VBZ	be
the	DT	the
lion	NN	lion
that	WDT	that
bit	VBD	bite
the	DT	the
head	NN	head
off	IN	off
the	DT	the
dog	NN	dog
.	SENT	.
He	PP	he
thinks	VBZ	think
you	PP	you
'	''	'
ve	NNS	<unknown>
committed	VBD	commit
one	CD	one
of	IN	of
the	DT	the
worst	JJS	bad
acts	NNS	act
of	IN	of
betrayal	NN	betrayal
in	IN	in
American	JJ	American
history	NN	history
.	SENT	.
What	WP	what
would	MD	would
you	PP	you
say	VB	say
to	TO	to
people	NNS	people
who	WP	who
think	VBP	think
that	DT	that
?	SENT	?
ES	NP	ES
:	:	:
Dick	NP	Dick
Cheney	NP	Cheney
'	POS	'
s	NN	S
really	RB	really
something	NN	something
else	RB	else
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
amazing	JJ	amazing
,	,	,
because	IN	because
at	IN	at
the	DT	the
time	NN	time
Julian	NP	Julian
Assange	NP	<unknown>
was	VBD	be
doing	VBG	do
some	DT	some
of	IN	of
his	PP$	his
greatest	JJS	great
work	NN	work
,	,	,
Dick	NP	Dick
Cheney	NP	Cheney
was	VBD	be
saying	VBG	say
he	PP	he
was	VBD	be
going	VBG	go
to	TO	to
end	VB	end
governments	NNS	government
worldwide	RB	worldwide
,	,	,
the	DT	the
skies	NNS	sky
were	VBD	be
going	VBG	go
to	TO	to
ignite	VB	ignite
and	CC	and
the	DT	the
seas	NNS	sea
were	VBD	be
going	VBG	go
to	TO	to
boil	VB	boil
off	RP	off
,	,	,
and	CC	and
now	RB	now
he	PP	he
'	POS	'
s	NN	S
saying	VBG	say
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
flea	NN	flea
bite	NN	bite
.	SENT	.
So	RB	so
we	PP	we
should	MD	should
be	VB	be
suspicious	JJ	suspicious
about	IN	about
the	DT	the
same	JJ	same
sort	NN	sort
of	IN	of
overblown	JJ	overblown
claims	NNS	claim
of	IN	of
damage	NN	damage
to	TO	to
national	JJ	national
security	NN	security
from	IN	from
these	DT	these
kind	NN	kind
of	IN	of
officials	NNS	official
.	SENT	.
But	CC	but
let	VB	let
'	''	'
s	NNS	<unknown>
assume	VBP	assume
that	IN	that
these	DT	these
people	NNS	people
really	RB	really
believe	VBP	believe
this	DT	this
.	SENT	.
I	PP	I
would	MD	would
argue	VB	argue
that	IN	that
they	PP	they
have	VBP	have
kind	NN	kind
of	IN	of
a	DT	a
narrow	JJ	narrow
conception	NN	conception
of	IN	of
national	JJ	national
security	NN	security
.	SENT	.
The	DT	the
prerogatives	NNS	prerogative
of	IN	of
people	NNS	people
like	IN	like
Dick	NP	Dick
Cheney	NP	Cheney
do	VBP	do
not	RB	not
keep	VB	keep
the	DT	the
nation	NN	nation
safe	JJ	safe
.	SENT	.
The	DT	the
public	JJ	public
interest	NN	interest
is	VBZ	be
not	RB	not
always	RB	always
the	DT	the
same	JJ	same
as	IN	as
the	DT	the
national	JJ	national
interest	NN	interest
.	SENT	.
Going	VBG	go
to	TO	to
war	NN	war
with	IN	with
people	NNS	people
who	WP	who
are	VBP	be
not	RB	not
our	PP$	our
enemy	NN	enemy
in	IN	in
places	NNS	place
that	WDT	that
are	VBP	be
not	RB	not
a	DT	a
threat	NN	threat
doesn	NN	<unknown>
'	POS	'
t	NN	t
make	VB	make
us	PP	us
safe	JJ	safe
,	,	,
and	CC	and
that	WDT	that
applies	VBZ	apply
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
in	IN	in
Iraq	NP	Iraq
or	CC	or
on	IN	on
the	DT	the
Internet	NN	Internet
.	SENT	.
The	DT	the
Internet	NN	Internet
is	VBZ	be
not	RB	not
the	DT	the
enemy	NN	enemy
.	SENT	.
Our	PP$	our
economy	NN	economy
is	VBZ	be
not	RB	not
the	DT	the
enemy	NN	enemy
.	SENT	.
American	JJ	American
businesses	NNS	business
,	,	,
Chinese	JJ	Chinese
businesses	NNS	business
,	,	,
and	CC	and
any	DT	any
other	JJ	other
company	NN	company
out	IN	out
there	EX	there
is	VBZ	be
a	DT	a
part	NN	part
of	IN	of
our	PP$	our
society	NN	society
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
part	NN	part
of	IN	of
our	PP$	our
interconnected	VBN	interconnect
world	NN	world
.	SENT	.
There	EX	there
are	VBP	be
ties	NNS	tie
of	IN	of
fraternity	NN	fraternity
that	DT	that
bond	NN	bond
us	PP	us
together	RB	together
,	,	,
and	CC	and
if	IN	if
we	PP	we
destroy	VBP	destroy
these	DT	these
bonds	NNS	bond
by	IN	by
undermining	VBG	undermine
the	DT	the
standards	NNS	standard
,	,	,
the	DT	the
security	NN	security
,	,	,
the	DT	the
manner	NN	manner
of	IN	of
behavior	NN	behavior
,	,	,
that	DT	that
nations	NNS	nation
and	CC	and
citizens	NNS	citizen
all	RB	all
around	IN	around
the	DT	the
world	NN	world
expect	VBP	expect
us	PP	us
to	TO	to
abide	VB	abide
by	IN	by
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
it	PP	it
'	POS	'
s	NN	S
alleged	VBD	allege
that	IN	that
you	PP	you
'	POS	'
ve	NNS	<unknown>
stolen	JJ	stolen
1	CD	@card@
.	SENT	.
7	CD	@card@
million	CD	million
documents	NNS	document
.	SENT	.
It	PP	it
seems	VBZ	seem
only	RB	only
a	DT	a
few	JJ	few
hundred	CD	hundred
of	IN	of
them	PP	them
have	VBP	have
been	VBN	be
shared	VBN	share
with	IN	with
journalists	NNS	journalist
so	RB	so
far	RB	far
.	SENT	.
Are	VBP	be
there	RB	there
more	JJR	more
revelations	NNS	revelation
to	TO	to
come	VB	come
?	SENT	?
ES	NP	ES
:	:	:
There	EX	there
are	VBP	be
absolutely	RB	absolutely
more	JJR	more
revelations	NNS	revelation
to	TO	to
come	VB	come
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
any	DT	any
question	NN	question
that	IN	that
some	DT	some
of	IN	of
the	DT	the
most	RBS	most
important	JJ	important
reporting	NN	reporting
to	TO	to
be	VB	be
done	VBN	do
is	VBZ	be
yet	RB	yet
to	TO	to
come	VB	come
.	SENT	.
CA	MD	ca
:	:	:
Come	VB	come
here	RB	here
,	,	,
because	IN	because
I	PP	I
want	VBP	want
to	TO	to
ask	VB	ask
you	PP	you
about	IN	about
this	DT	this
particular	JJ	particular
revelation	NN	revelation
.	SENT	.
Come	VB	come
and	CC	and
take	VB	take
a	DT	a
look	NN	look
at	IN	at
this	DT	this
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
story	NN	story
which	WDT	which
I	PP	I
think	VBP	think
for	IN	for
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
techies	NNS	techy
in	IN	in
this	DT	this
room	NN	room
is	VBZ	be
the	DT	the
single	JJ	single
most	RBS	most
shocking	JJ	shocking
thing	NN	thing
that	IN	that
they	PP	they
have	VBP	have
heard	VBN	hear
in	IN	in
the	DT	the
last	JJ	last
few	JJ	few
months	NNS	month
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
a	DT	a
program	NN	program
called	VBN	call
"	``	"
Bullrun	NP	<unknown>
.	SENT	.
"	''	"
Can	MD	can
you	PP	you
explain	VB	explain
what	WP	what
that	DT	that
is	VBZ	be
?	SENT	?
ES	NP	ES
:	:	:
So	RB	so
Bullrun	NP	<unknown>
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
again	RB	again
where	WRB	where
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
to	TO	to
thank	VB	thank
the	DT	the
NSA	NP	NSA
for	IN	for
their	PP$	their
candor	NN	candor
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
program	NN	program
named	VBN	name
after	IN	after
a	DT	a
Civil	NP	Civil
War	NP	War
battle	NN	battle
.	SENT	.
The	DT	the
British	JJ	British
counterpart	NN	counterpart
is	VBZ	be
called	VBN	call
Edgehill	NP	Edgehill
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
U	NP	U
.	SENT	.
K	NP	K
.	SENT	.
civil	JJ	civil
war	NN	war
battle	NN	battle
.	SENT	.
And	CC	and
the	DT	the
reason	NN	reason
that	IN	that
I	PP	I
believe	VBP	believe
they	PP	they
'	''	'
re	NN	re
named	VBD	name
this	DT	this
way	NN	way
is	VBZ	be
because	IN	because
they	PP	they
target	VBP	target
our	PP$	our
own	JJ	own
infrastructure	NN	infrastructure
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
programs	NNS	program
through	IN	through
which	WDT	which
the	DT	the
NSA	NP	NSA
intentionally	RB	intentionally
misleads	VBZ	mislead
corporate	JJ	corporate
partners	NNS	partner
.	SENT	.
They	PP	they
tell	VBP	tell
corporate	JJ	corporate
partners	NNS	partner
that	IN	that
these	DT	these
are	VBP	be
safe	JJ	safe
standards	NNS	standard
.	SENT	.
They	PP	they
say	VB	say
hey	UH	hey
,	,	,
we	PP	we
need	VBP	need
to	TO	to
work	VB	work
with	IN	with
you	PP	you
to	TO	to
secure	VB	secure
your	PP$	your
systems	NNS	system
,	,	,
but	CC	but
in	IN	in
reality	NN	reality
,	,	,
they	PP	they
'	POS	'
re	NN	re
giving	VBG	give
bad	JJ	bad
advice	NN	advice
to	TO	to
these	DT	these
companies	NNS	company
that	WDT	that
makes	VBZ	make
them	PP	them
degrade	VB	degrade
the	DT	the
security	NN	security
of	IN	of
their	PP$	their
services	NNS	service
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
building	NN	building
in	IN	in
backdoors	NNS	backdoor
that	IN	that
not	RB	not
only	RB	only
the	DT	the
NSA	NP	NSA
can	MD	can
exploit	VB	exploit
,	,	,
but	CC	but
anyone	NN	anyone
else	NN	else
who	WP	who
has	VBZ	have
time	NN	time
and	CC	and
money	NN	money
to	TO	to
research	VB	research
and	CC	and
find	VB	find
it	PP	it
can	MD	can
then	RB	then
use	VB	use
to	TO	to
let	VB	let
themselves	PP	themselves
in	IN	in
to	TO	to
the	DT	the
world	NN	world
'	POS	'
s	NN	S
communications	NNS	communication
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
really	RB	really
dangerous	JJ	dangerous
,	,	,
because	IN	because
if	IN	if
we	PP	we
lose	VBP	lose
a	DT	a
single	JJ	single
standard	NN	standard
,	,	,
if	IN	if
we	PP	we
lose	VBP	lose
the	DT	the
trust	NN	trust
of	IN	of
something	NN	something
like	IN	like
SSL	NP	SSL
,	,	,
which	WDT	which
was	VBD	be
specifically	RB	specifically
targeted	VBN	target
by	IN	by
the	DT	the
