What	WP	what
found	VBD	find
,	,	,
a	DT	a
particularly	RB	particularly
interesting	JJ	interesting
one	CD	one
,	,	,
was	VBD	be
in	IN	in
Queensland	NP	Queensland
,	,	,
because	IN	because
they	PP	they
had	VBD	have
a	DT	a
trial	NN	trial
period	NN	period
for	IN	for
the	DT	the
use	NN	use
of	IN	of
pepper	NN	pepper
spray	NN	spray
before	IN	before
they	PP	they
actually	RB	actually
introduced	VBD	introduce
it	PP	it
more	RBR	more
broadly	RB	broadly
.	SENT	.
And	CC	and
I	PP	I
went	VBD	go
and	CC	and
had	VBD	have
a	DT	a
look	NN	look
at	IN	at
some	DT	some
of	IN	of
the	DT	the
figures	NNS	figure
here	RB	here
.	SENT	.
Now	RB	now
,	,	,
when	WRB	when
they	PP	they
introduced	VBD	introduce
OC	NP	OC
spray	NN	spray
in	IN	in
Queensland	NP	Queensland
,	,	,
they	PP	they
were	VBD	be
really	RB	really
explicit	JJ	explicit
.	SENT	.
The	DT	the
police	NN	police
minister	NN	minister
'	POS	'
s	NN	S
and	CC	and
a	DT	a
heap	NN	heap
of	IN	of
public	JJ	public
statements	NNS	statement
were	VBD	be
made	VBN	make
about	IN	about
it	PP	it
.	SENT	.
They	PP	they
were	VBD	be
saying	VBG	say
,	,	,
"	``	"
This	DT	this
is	VBZ	be
explicitly	RB	explicitly
intended	VBN	intend
to	TO	to
give	VB	give
police	NNS	police
an	DT	an
option	NN	option
between	IN	between
shouting	VBG	shout
and	CC	and
shooting	VBG	shoot
.	SENT	.
This	DT	this
is	VBZ	be
something	NN	something
they	PP	they
can	MD	can
use	VB	use
instead	RB	instead
of	IN	of
a	DT	a
firearm	NN	firearm
in	IN	in
situations	NNS	situation
where	WRB	where
they	PP	they
would	MD	would
have	VB	have
previously	RB	previously
had	VBD	have
to	TO	to
shoot	VB	shoot
someone	NN	someone
.	SENT	.
"	``	"
So	RB	so
I	PP	I
looked	VBD	look
at	IN	at
all	DT	all
of	IN	of
the	DT	the
police	NN	police
shooting	VBG	shoot
figures	NNS	figure
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
'	''	'
t	NN	t
actually	RB	actually
find	VB	find
them	PP	them
very	RB	very
easily	RB	easily
for	IN	for
individual	JJ	individual
Australian	JJ	Australian
states	NNS	state
;	:	;
I	PP	I
could	MD	could
only	RB	only
find	VB	find
these	DT	these
.	SENT	.
This	DT	this
is	VBZ	be
from	IN	from
an	DT	an
Australian	JJ	Australian
Institute	NP	Institute
of	IN	of
Criminology	NN	criminology
report	NN	report
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
,	,	,
in	IN	in
the	DT	the
fine	JJ	fine
print	NN	print
at	IN	at
the	DT	the
top	NN	top
:	:	:
"	``	"
Police	NN	police
shooting	NN	shooting
deaths	NNS	death
"	``	"
means	VBZ	mean
not	RB	not
just	RB	just
people	NNS	people
shot	VBN	shoot
by	IN	by
police	NNS	police
,	,	,
but	CC	but
people	NNS	people
who	WP	who
have	VBP	have
shot	VBN	shoot
themselves	PP	themselves
in	IN	in
the	DT	the
presence	NN	presence
of	IN	of
police	NN	police
.	SENT	.
But	CC	but
these	DT	these
are	VBP	be
the	DT	the
figures	NNS	figure
across	IN	across
the	DT	the
entire	JJ	entire
country	NN	country
,	,	,
and	CC	and
the	DT	the
red	JJ	red
arrow	NN	arrow
represents	VBZ	represent
the	DT	the
point	NN	point
where	WRB	where
Queensland	NP	Queensland
said	VBD	say
,	,	,
"	``	"
Yes	UH	yes
,	,	,
this	DT	this
is	VBZ	be
where	WRB	where
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
give	VB	give
all	DT	all
police	NN	police
officers	NNS	officer
across	IN	across
the	DT	the
entire	JJ	entire
state	NN	state
access	NN	access
to	TO	to
OC	NP	OC
spray	NN	spray
.	SENT	.
"	``	"
So	RB	so
you	PP	you
can	MD	can
see	VB	see
there	EX	there
were	VBD	be
six	CD	six
deaths	NNS	death
sort	NN	sort
of	IN	of
leading	VBG	lead
up	RP	up
to	TO	to
it	PP	it
,	,	,
every	DT	every
year	NN	year
for	IN	for
a	DT	a
number	NN	number
of	IN	of
years	NNS	year
.	SENT	.
There	EX	there
was	VBD	be
a	DT	a
spike	NN	spike
a	DT	a
few	JJ	few
years	NNS	year
before	RB	before
,	,	,
but	CC	but
that	DT	that
wasn	NN	<unknown>
'	POS	'
t	NN	t
actually	RB	actually
Queensland	NP	Queensland
.	SENT	.
Anyone	NN	anyone
know	VB	know
where	WRB	where
that	DT	that
was	VBD	be
?	SENT	?
Wasn	NP	<unknown>
'	POS	'
t	NN	t
Port	NP	Port
Arthur	NP	Arthur
,	,	,
no	RB	no
.	SENT	.
Victoria	NP	Victoria
?	SENT	?
Yes	UH	yes
,	,	,
correct	VB	correct
.	SENT	.
That	DT	that
spike	NN	spike
was	VBD	be
all	DT	all
Victoria	NP	Victoria
.	SENT	.
So	IN	so
it	PP	it
wasn	NN	<unknown>
'	POS	'
t	NN	t
that	IN	that
Queensland	NP	Queensland
had	VBD	have
a	DT	a
particular	JJ	particular
problem	NN	problem
with	IN	with
deaths	NNS	death
from	IN	from
police	NN	police
shootings	NNS	shooting
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
So	RB	so
,	,	,
six	CD	six
shootings	NNS	shooting
across	IN	across
the	DT	the
whole	JJ	whole
country	NN	country
,	,	,
fairly	RB	fairly
consistently	RB	consistently
over	IN	over
the	DT	the
years	NNS	year
before	RB	before
.	SENT	.
The	DT	the
next	JJ	next
two	CD	two
years	NNS	year
were	VBD	be
the	DT	the
years	NNS	year
they	PP	they
studied	VBD	study
â	NP	<unknown>
2001	CD	@card@
,	,	,
2002	CD	@card@
.	SENT	.
Anyone	NN	anyone
want	VBP	want
to	TO	to
take	VB	take
a	DT	a
stab	NN	stab
at	IN	at
the	DT	the
number	NN	number
of	IN	of
times	NNS	time
,	,	,
given	VBN	give
how	WRB	how
they	PP	they
'	POS	'
ve	NN	ve
introduced	VBD	introduce
this	DT	this
,	,	,
the	DT	the
number	NN	number
of	IN	of
times	NNS	time
police	NNS	police
in	IN	in
Queensland	NP	Queensland
used	VBD	use
OC	NP	OC
spray	NN	spray
in	IN	in
that	DT	that
period	NN	period
?	SENT	?
Hundreds	NNS	hundred
?	SENT	?
One	CD	one
?	SENT	?
Three	CD	three
?	SENT	?
A	DT	a
thousand	CD	thousand
is	VBZ	be
getting	VBG	get
better	RBR	well
.	SENT	.
Explicitly	RB	explicitly
introduced	VBN	introduce
as	IN	as
an	DT	an
alternative	NN	alternative
to	TO	to
the	DT	the
use	NN	use
of	IN	of
lethal	JJ	lethal
force	NN	force
â	NP	<unknown>
an	DT	an
alternative	NN	alternative
between	IN	between
shouting	VBG	shout
and	CC	and
shooting	VBG	shoot
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
go	VB	go
out	RP	out
on	IN	on
a	DT	a
limb	NN	limb
here	RB	here
and	CC	and
say	VBP	say
that	IN	that
if	IN	if
Queensland	NP	Queensland
police	NN	police
didn	NN	<unknown>
'	''	'
t	NN	t
have	VBP	have
OC	NP	OC
spray	NN	spray
,	,	,
they	PP	they
wouldn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
shot	VBN	shoot
2	CD	@card@
,	,	,
226	CD	@card@
people	NNS	people
in	IN	in
those	DT	those
two	CD	two
years	NNS	year
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
if	IN	if
you	PP	you
have	VBP	have
a	DT	a
look	NN	look
at	IN	at
the	DT	the
studies	NNS	study
they	PP	they
were	VBD	be
looking	VBG	look
at	IN	at
,	,	,
the	DT	the
material	NN	material
they	PP	they
were	VBD	be
collecting	VBG	collect
and	CC	and
examining	VBG	examine
,	,	,
you	PP	you
can	MD	can
see	VB	see
the	DT	the
suspects	NNS	suspect
were	VBD	be
only	RB	only
armed	VBN	arm
in	IN	in
about	RB	about
15	CD	@card@
percent	NN	percent
of	IN	of
cases	NNS	case
where	WRB	where
OC	NP	OC
spray	NN	spray
was	VBD	be
used	VBN	use
.	SENT	.
It	PP	it
was	VBD	be
routinely	RB	routinely
being	VBG	be
used	VBN	use
in	IN	in
this	DT	this
period	NN	period
,	,	,
and	CC	and
,	,	,
of	IN	of
course	NN	course
,	,	,
still	RB	still
is	VBZ	be
routinely	RB	routinely
used	VBN	use
â	NP	<unknown>
because	IN	because
there	EX	there
were	VBD	be
no	DT	no
complaints	NNS	complaint
about	IN	about
it	PP	it
,	,	,
not	RB	not
within	IN	within
the	DT	the
context	NN	context
of	IN	of
this	DT	this
study	NN	study
,	,	,
anyway	RB	anyway
â	NP	<unknown>
it	PP	it
was	VBD	be
routinely	RB	routinely
being	VBG	be
used	VBN	use
to	TO	to
deal	VB	deal
with	IN	with
people	NNS	people
who	WP	who
were	VBD	be
violent	JJ	violent
,	,	,
who	WP	who
were	VBD	be
potentially	RB	potentially
violent	JJ	violent
,	,	,
and	CC	and
also	RB	also
quite	RB	quite
frequently	RB	frequently
used	VBN	use
to	TO	to
deal	VB	deal
with	IN	with
people	NNS	people
who	WP	who
were	VBD	be
simply	RB	simply
passively	RB	passively
noncompliant	JJ	noncompliant
.	SENT	.
This	DT	this
person	NN	person
is	VBZ	be
not	RB	not
doing	VBG	do
anything	NN	anything
violent	JJ	violent
,	,	,
but	CC	but
they	PP	they
just	RB	just
won	VBD	win
'	''	'
t	NN	t
do	VBP	do
what	WP	what
we	PP	we
want	VBP	want
them	PP	them
to	TO	to
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
not	RB	not
obeying	VBG	obey
the	DT	the
directions	NNS	direction
we	PP	we
'	''	'
re	IN	re
giving	VBG	give
them	PP	them
,	,	,
so	IN	so
we	PP	we
'	POS	'
ll	NNS	<unknown>
give	VBP	give
them	PP	them
a	DT	a
shot	NN	shot
of	IN	of
the	DT	the
OC	NP	OC
spray	NN	spray
â	NP	<unknown>
that	WDT	that
'	POS	'
ll	NNS	<unknown>
speed	VB	speed
them	PP	them
up	RP	up
.	SENT	.
Everything	NN	everything
will	MD	will
work	VB	work
out	RP	out
better	RBR	well
that	DT	that
way	NN	way
.	SENT	.
This	DT	this
was	VBD	be
something	NN	something
explicitly	RB	explicitly
introduced	VBD	introduce
to	TO	to
be	VB	be
an	DT	an
alternative	NN	alternative
to	TO	to
firearms	NNS	firearm
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
being	VBG	be
routinely	RB	routinely
used	VBN	use
to	TO	to
deal	VB	deal
with	IN	with
a	DT	a
whole	JJ	whole
range	NN	range
of	IN	of
other	JJ	other
sorts	NNS	sort
of	IN	of
problems	NNS	problem
.	SENT	.
Now	RB	now
one	CD	one
of	IN	of
the	DT	the
particular	JJ	particular
issues	NNS	issue
that	WDT	that
comes	VBZ	come
up	RP	up
with	IN	with
military	JJ	military
use	NN	use
of	IN	of
nonlethal	NN	nonlethal
weapons	NNS	weapon
â	NP	<unknown>
and	CC	and
people	NNS	people
actually	RB	actually
say	VBP	say
,	,	,
"	``	"
There	EX	there
might	MD	might
be	VB	be
some	DT	some
problems	NNS	problem
"	``	"
â	NP	<unknown>
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
couple	NN	couple
of	IN	of
particular	JJ	particular
problems	NNS	problem
that	WDT	that
get	VBP	get
focused	VBN	focus
on	RP	on
.	SENT	.
One	CD	one
of	IN	of
those	DT	those
problems	NNS	problem
is	VBZ	be
:	:	:
nonlethal	NN	nonlethal
weapons	NNS	weapon
may	MD	may
be	VB	be
used	VBN	use
indiscriminately	RB	indiscriminately
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
fundamental	JJ	fundamental
principles	NNS	principle
of	IN	of
military	JJ	military
use	NN	use
of	IN	of
force	NN	force
is	VBZ	be
that	IN	that
you	PP	you
have	VBP	have
to	TO	to
be	VB	be
discriminate	JJ	discriminate
;	:	;
you	PP	you
have	VBP	have
to	TO	to
be	VB	be
careful	JJ	careful
about	IN	about
who	WP	who
you	PP	you
'	POS	'
re	NN	re
shooting	VBG	shoot
at	IN	at
.	SENT	.
So	RB	so
one	CD	one
of	IN	of
the	DT	the
problems	NNS	problem
suggested	VBD	suggest
with	IN	with
nonlethal	NN	nonlethal
weapons	NNS	weapon
is	VBZ	be
that	IN	that
they	PP	they
might	MD	might
be	VB	be
used	VBN	use
indiscriminately	RB	indiscriminately
â	NP	<unknown>
that	IN	that
you	PP	you
would	MD	would
use	VB	use
them	PP	them
against	IN	against
a	DT	a
whole	JJ	whole
range	NN	range
of	IN	of
people	NNS	people
,	,	,
because	IN	because
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
worry	VB	worry
so	RB	so
much	RB	much
anymore	RB	anymore
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
one	CD	one
particular	JJ	particular
instance	NN	instance
where	WRB	where
I	PP	I
think	VBP	think
that	IN	that
actually	RB	actually
happens	VBZ	happen
was	VBD	be
the	DT	the
Dubrovka	NP	<unknown>
Theater	NP	Theater
siege	NN	siege
in	IN	in
Moscow	NP	Moscow
in	IN	in
2002	CD	@card@
,	,	,
which	WDT	which
probably	RB	probably
a	DT	a
lot	NN	lot
of	IN	of
you	PP	you
,	,	,
unlike	IN	unlike
most	JJS	most
of	IN	of
my	PP$	my
students	NNS	student
at	IN	at
ADFA	NP	<unknown>
,	,	,
are	VBP	be
old	JJ	old
enough	RB	enough
to	TO	to
remember	VB	remember
.	SENT	.
So	RB	so
,	,	,
Chechens	NP	<unknown>
had	VBD	have
come	VBN	come
in	IN	in
and	CC	and
taken	VBN	take
control	NN	control
of	IN	of
the	DT	the
theater	NN	theater
.	SENT	.
They	PP	they
were	VBD	be
holding	VBG	hold
something	NN	something
like	IN	like
700	CD	@card@
people	NNS	people
hostage	NN	hostage
.	SENT	.
They	PP	they
'	POS	'
d	NN	d
released	VBD	release
a	DT	a
bunch	NN	bunch
of	IN	of
people	NNS	people
,	,	,
but	CC	but
they	PP	they
still	RB	still
had	VBD	have
about	RB	about
700	CD	@card@
people	NNS	people
hostage	NN	hostage
.	SENT	.
And	CC	and
the	DT	the
Russian	JJ	Russian
military	JJ	military
police	NN	police
special	JJ	special
forces	NNS	force
,	,	,
"	''	"
Spetsnaz	NP	Spetsnaz
,	,	,
"	''	"
came	VBD	come
in	IN	in
and	CC	and
stormed	VBD	storm
the	DT	the
theater	NN	theater
.	SENT	.
The	DT	the
way	NN	way
they	PP	they
did	VBD	do
it	PP	it
was	VBD	be
to	TO	to
pump	VB	pump
the	DT	the
whole	JJ	whole
thing	NN	thing
full	JJ	full
of	IN	of
anesthetic	JJ	anesthetic
gas	NN	gas
.	SENT	.
And	CC	and
it	PP	it
turned	VBD	turn
out	RP	out
that	IN	that
lots	NNS	lot
of	IN	of
the	DT	the
hostages	NNS	hostage
died	VBD	die
as	IN	as
a	DT	a
result	NN	result
of	IN	of
inhaling	VBG	inhale
the	DT	the
gas	NN	gas
.	SENT	.
It	PP	it
was	VBD	be
used	VBN	use
indiscriminately	RB	indiscriminately
.	SENT	.
They	PP	they
pumped	VBD	pump
the	DT	the
whole	JJ	whole
theater	NN	theater
full	JJ	full
of	IN	of
the	DT	the
gas	NN	gas
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
no	DT	no
surprise	NN	surprise
that	IN	that
people	NNS	people
died	VBD	die
,	,	,
because	IN	because
you	PP	you
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
how	WRB	how
much	JJ	much
gas	NN	gas
each	DT	each
person	NN	person
is	VBZ	be
going	VBG	go
to	TO	to
inhale	VB	inhale
,	,	,
what	WP	what
position	VB	position
they	PP	they
'	POS	'
ll	JJ	<unknown>
fall	NN	fall
in	IN	in
when	WRB	when
they	PP	they
become	VBP	become
unconscious	JJ	unconscious
,	,	,
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
There	EX	there
were	VBD	be
,	,	,
in	IN	in
fact	NN	fact
,	,	,
only	RB	only
a	DT	a
couple	NN	couple
of	IN	of
people	NNS	people
who	WP	who
got	VBD	get
shot	NN	shot
in	IN	in
this	DT	this
episode	NN	episode
.	SENT	.
So	RB	so
when	WRB	when
they	PP	they
had	VBD	have
a	DT	a
look	NN	look
at	IN	at
it	PP	it
afterward	RB	afterward
,	,	,
there	EX	there
were	VBD	be
only	RB	only
a	DT	a
couple	NN	couple
of	IN	of
people	NNS	people
who	WP	who
'	POS	'
d	NN	d
apparently	RB	apparently
been	VBN	be
shot	VBN	shoot
,	,	,
by	IN	by
the	DT	the
hostage	NN	hostage
takers	NNS	taker
or	CC	or
by	IN	by
the	DT	the
police	NN	police
forces	NNS	force
trying	VBG	try
to	TO	to
deal	VB	deal
with	IN	with
the	DT	the
situation	NN	situation
.	SENT	.
Virtually	RB	virtually
everybody	NN	everybody
that	WDT	that
got	VBD	get
killed	VBN	kill
got	VBP	got
killed	VBN	kill
from	IN	from
inhaling	VBG	inhale
the	DT	the
gas	NN	gas
.	SENT	.
The	DT	the
final	JJ	final
toll	NN	toll
of	IN	of
hostages	NNS	hostage
is	VBZ	be
a	DT	a
little	RB	little
unclear	JJ	unclear
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
certainly	RB	certainly
a	DT	a
few	JJ	few
more	JJR	more
than	IN	than
that	IN	that
,	,	,
because	IN	because
other	JJ	other
people	NNS	people
died	VBN	die
over	IN	over
the	DT	the
next	JJ	next
few	JJ	few
days	NNS	day
.	SENT	.
So	RB	so
this	DT	this
was	VBD	be
one	CD	one
problem	NN	problem
they	PP	they
talked	VBD	talk
about	RB	about
,	,	,
that	IN	that
it	PP	it
might	MD	might
be	VB	be
used	VBN	use
indiscriminately	RB	indiscriminately
.	SENT	.
A	DT	a
second	JJ	second
problem	NN	problem
people	NNS	people
sometimes	RB	sometimes
talk	VBP	talk
about	RB	about
with	IN	with
military	JJ	military
use	NN	use
of	IN	of
nonlethal	NN	nonlethal
weapons	NNS	weapon
â	NP	<unknown>
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
actually	RB	actually
why	WRB	why
,	,	,
in	IN	in
the	DT	the
chemical	JJ	chemical
weapons	NNS	weapon
convention	NN	convention
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
clear	JJ	clear
that	IN	that
you	PP	you
can	MD	can
'	''	'
t	NN	t
use	NN	use
riot-control	NN	riot-control
agents	NNS	agent
as	IN	as
weapons	NNS	weapon
of	IN	of
warfare	NN	warfare
â	NP	<unknown>
is	VBZ	be
that	IN	that
it	PP	it
'	POS	'
s	JJ	<unknown>
seen	VBN	see
that	IN	that
sometimes	RB	sometimes
nonlethal	NN	nonlethal
weapons	NNS	weapon
might	MD	might
be	VB	be
used	VBN	use
not	RB	not
as	IN	as
an	DT	an
alternative	NN	alternative
to	TO	to
lethal	JJ	lethal
force	NN	force
,	,	,
but	CC	but
as	IN	as
a	DT	a
lethal	JJ	lethal
force	NN	force
multiplier	NN	multiplier
:	:	:
that	IN	that
you	PP	you
use	VBP	use
nonlethal	NN	nonlethal
weapons	NNS	weapon
first	JJ	first
,	,	,
so	RB	so
your	PP$	your
lethal	JJ	lethal
weapons	NNS	weapon
will	MD	will
actually	RB	actually
be	VB	be
more	RBR	more
effective	JJ	effective
.	SENT	.
The	DT	the
people	NNS	people
you	PP	you
'	''	'
ll	NN	ll
be	VB	be
shooting	VBG	shoot
at	IN	at
won	NN	won
'	''	'
t	NN	t
be	VB	be
able	JJ	able
to	TO	to
get	VB	get
out	RP	out
of	IN	of
the	DT	the
way	NN	way
.	SENT	.
They	PP	they
won	VBD	win
'	''	'
t	NN	t
be	VB	be
aware	JJ	aware
of	IN	of
what	WP	what
'	POS	'
s	NN	S
happening	NN	happening
,	,	,
and	CC	and
you	PP	you
can	MD	can
kill	VB	kill
them	PP	them
better	JJR	good
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
exactly	RB	exactly
what	WP	what
happened	VBD	happen
here	RB	here
.	SENT	.
The	DT	the
hostage	NN	hostage
takers	NNS	taker
who	WP	who
had	VBD	have
been	VBN	be
rendered	VBN	render
unconscious	JJ	unconscious
by	IN	by
the	DT	the
gas	NN	gas
were	VBD	be
not	RB	not
taken	VBN	take
into	IN	into
custody	NN	custody
;	:	;
they	PP	they
were	VBD	be
simply	RB	simply
shot	VBN	shoot
in	IN	in
the	DT	the
head	NN	head
.	SENT	.
So	IN	so
this	DT	this
nonlethal	NN	nonlethal
weapon	NN	weapon
was	VBD	be
being	VBG	be
used	VBN	use
in	IN	in
this	DT	this
case	NN	case
as	IN	as
a	DT	a
lethal	JJ	lethal
force	NN	force
multiplier	NN	multiplier
,	,	,
to	TO	to
make	VB	make
killing	VBG	kill
more	JJR	more
effective	JJ	effective
in	IN	in
this	DT	this
particular	JJ	particular
situation	NN	situation
.	SENT	.
Another	DT	another
problem	NN	problem
I	PP	I
want	VBP	want
to	TO	to
quickly	RB	quickly
mention	VB	mention
is	VBZ	be
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
whole	JJ	whole
heap	NN	heap
of	IN	of
problems	NNS	problem
with	IN	with
the	DT	the
way	NN	way
people	NNS	people
are	VBP	be
actually	RB	actually
taught	VBN	teach
to	TO	to
use	VB	use
nonlethal	NN	nonlethal
weapons	NNS	weapon
,	,	,
and	CC	and
get	VB	get
trained	JJ	trained
about	IN	about
them	PP	them
and	CC	and
then	RB	then
tested	VBN	test
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
Because	IN	because
they	PP	they
'	POS	'
re	NN	re
tested	VBN	test
in	IN	in
nice	JJ	nice
,	,	,
safe	JJ	safe
environments	NNS	environment
,	,	,
and	CC	and
are	VBP	be
taught	VBN	teach
to	TO	to
use	VB	use
them	PP	them
in	IN	in
nice	JJ	nice
,	,	,
safe	JJ	safe
environments	NNS	environment
â	NP	<unknown>
like	IN	like
this	DT	this
,	,	,
where	WRB	where
you	PP	you
can	MD	can
see	VB	see
exactly	RB	exactly
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
.	SENT	.
The	DT	the
person	NN	person
spraying	VBG	spray
the	DT	the
OC	NP	OC
spray	NN	spray
is	VBZ	be
wearing	VBG	wear
a	DT	a
rubber	NN	rubber
glove	NN	glove
to	TO	to
make	VB	make
sure	JJ	sure
they	PP	they
don	VBP	don
'	''	'
t	NN	t
get	VB	get
contaminated	JJ	contaminated
,	,	,
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
But	CC	but
they	PP	they
'	POS	'
re	NN	re
never	RB	never
used	VBN	use
like	IN	like
that	DT	that
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
used	VBD	use
out	RP	out
in	IN	in
the	DT	the
real	JJ	real
world	NN	world
,	,	,
like	IN	like
in	IN	in
Texas	NP	Texas
,	,	,
like	IN	like
this	DT	this
:	:	:
[	SYM	[
"	``	"
Police	NP	Police
Taser	NP	<unknown>
Great-Grandmother	NN	great-grandmother
During	IN	during
Traffic	NP	Traffic
Stop	NP	Stop
"	''	"
]	SYM	]
I	PP	I
confess	VBP	confess
,	,	,
this	DT	this
particular	JJ	particular
case	NN	case
was	VBD	be
one	CD	one
that	WDT	that
piqued	VBD	pique
my	PP$	my
interest	NN	interest
in	IN	in
this	DT	this
.	SENT	.
It	PP	it
happened	VBD	happen
while	IN	while
I	PP	I
was	VBD	be
working	VBG	work
as	IN	as
a	DT	a
research	NN	research
fellow	NN	fellow
at	IN	at
the	DT	the
US	NP	US
Naval	NP	Naval
Academy	NP	Academy
.	SENT	.
News	NN	news
reports	NNS	report
started	VBD	start
coming	VBG	come
up	RP	up
about	IN	about
this	DT	this
situation	NN	situation
,	,	,
where	WRB	where
this	DT	this
woman	NN	woman
was	VBD	be
arguing	VBG	argue
with	IN	with
a	DT	a
police	NN	police
officer	NN	officer
.	SENT	.
She	PP	she
wasn	NP	<unknown>
'	POS	'
t	NN	t
violent	JJ	violent
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
he	PP	he
was	VBD	be
probably	RB	probably
six	CD	six
inches	NNS	inch
taller	JJR	tall
than	IN	than
me	PP	me
,	,	,
and	CC	and
she	PP	she
was	VBD	be
about	RB	about
this	DT	this
tall	JJ	tall
.	SENT	.
And	CC	and
eventually	RB	eventually
she	PP	she
said	VBD	say
to	TO	to
him	PP	him
,	,	,
"	``	"
Well	UH	well
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
get	VB	get
back	RB	back
in	IN	in
my	PP$	my
car	NN	car
.	SENT	.
"	``	"
And	CC	and
he	PP	he
says	VBZ	say
,	,	,
"	``	"
If	IN	if
you	PP	you
get	VBP	get
back	RB	back
in	IN	in
your	PP$	your
car	NN	car
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
tase	NN	<unknown>
you	PP	you
.	SENT	.
"	``	"
And	CC	and
she	PP	she
says	VBZ	say
,	,	,
"	``	"
Oh	UH	oh
,	,	,
go	VB	go
ahead	RB	ahead
.	SENT	.
Tase	NP	<unknown>
me	PP	me
.	SENT	.
"	''	"
And	CC	and
so	RB	so
he	PP	he
does	VBZ	do
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
all	RB	all
captured	VBN	capture
by	IN	by
the	DT	the
video	JJ	video
camera	NN	camera
running	VBG	run
in	IN	in
the	DT	the
front	NN	front
of	IN	of
the	DT	the
police	NN	police
car	NN	car
.	SENT	.
So	RB	so
,	,	,
she	PP	she
'	POS	'
s	NN	S
72	CD	@card@
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
seen	VBN	see
that	IN	that
this	DT	this
is	VBZ	be
the	DT	the
most	RBS	most
appropriate	JJ	appropriate
way	NN	way
of	IN	of
dealing	VBG	deal
with	IN	with
her	PP	her
.	SENT	.
And	CC	and
there	EX	there
are	VBP	be
other	JJ	other
examples	NNS	example
of	IN	of
the	DT	the
same	JJ	same
sorts	NNS	sort
of	IN	of
things	NNS	thing
,	,	,
where	WRB	where
you	PP	you
think	VBP	think
,	,	,
"	``	"
Is	VBZ	be
this	DT	this
really	RB	really
an	DT	an
appropriate	JJ	appropriate
way	NN	way
to	TO	to
use	VB	use
nonlethal	NN	nonlethal
weapons	NNS	weapon
?	SENT	?
"	''	"
"	``	"
Police	NP	Police
Chief	NP	Chief
Fires	VBZ	fire
Taser	NP	<unknown>
into	IN	into
14	CD	@card@
year	NN	year
old	JJ	old
Girl	NN	girl
'	POS	'
s	JJ	<unknown>
Head	NP	Head
.	SENT	.
"	''	"
"	``	"
She	PP	she
was	VBD	be
running	VBG	run
away	RB	away
.	SENT	.
What	WP	what
else	RB	else
was	VBD	be
I	PP	I
suppose	VBP	suppose
to	TO	to
do	VB	do
?	SENT	?
"	''	"
Or	CC	or
Florida	NP	Florida
:	:	:
"	``	"
Police	NP	Police
Taser	NP	<unknown>
6-year-old	JJ	6-year-old
Boy	NP	Boy
at	IN	at
Elementary	JJ	elementary
School	NP	School
.	SENT	.
"	``	"
And	CC	and
they	PP	they
clearly	RB	clearly
learned	VBD	learn
a	DT	a
lot	NN	lot
from	IN	from
it	PP	it
,	,	,
because	IN	because
in	IN	in
the	DT	the
same	JJ	same
district	NN	district
:	:	:
"	``	"
Police	NP	Police
Review	NP	Review
Policy	NP	Policy
After	IN	after
Children	NP	Children
Shocked	VBD	shock
:	:	:
2nd	JJ	2nd
Child	NN	child
Shocked	VBN	shock
by	IN	by
Taser	NP	<unknown>
Stun	NN	stun
Gun	NP	Gun
Within	IN	within
Weeks	NP	Weeks
.	SENT	.
"	``	"
Same	JJ	same
police	NN	police
district	NN	district
.	SENT	.
Another	DT	another
child	NN	child
