Hi	UH	hi
sliver	NN	sliver
of	IN	of
Australia	NP	Australia
down	RB	down
there	RB	there
.	SENT	.
It	PP	it
is	VBZ	be
really	RB	really
big	JJ	big
—	:	-
65	CD	@card@
million	CD	million
square	JJ	square
miles	NNS	mile
—	:	-
and	CC	and
to	TO	to
row	VB	row
in	IN	in
a	DT	a
straight	JJ	straight
line	NN	line
across	IN	across
it	PP	it
would	MD	would
be	VB	be
about	IN	about
8	CD	@card@
,	,	,
000	CD	@card@
miles	NNS	mile
.	SENT	.
Unfortunately	RB	unfortunately
,	,	,
ocean	NN	ocean
rowboats	NNS	rowboat
very	RB	very
rarely	RB	rarely
go	VB	go
in	IN	in
a	DT	a
straight	JJ	straight
line	NN	line
.	SENT	.
By	IN	by
the	DT	the
time	NN	time
I	PP	I
get	VBP	get
to	TO	to
Australia	NP	Australia
,	,	,
if	IN	if
I	PP	I
get	VBP	get
to	TO	to
Australia	NP	Australia
,	,	,
I	PP	I
will	MD	will
have	VB	have
rowed	VBN	row
probably	RB	probably
nine	CD	nine
or	CC	or
10	CD	@card@
,	,	,
000	CD	@card@
miles	NNS	mile
in	IN	in
all	DT	all
.	SENT	.
So	RB	so
,	,	,
because	IN	because
nobody	NN	nobody
in	IN	in
their	PP$	their
straight	JJ	straight
mind	NN	mind
would	MD	would
row	VB	row
straight	JJ	straight
past	JJ	past
Hawaii	NNS	Hawaii
without	IN	without
dropping	VBG	drop
in	IN	in
,	,	,
I	PP	I
decided	VBD	decide
to	TO	to
cut	VB	cut
this	DT	this
very	RB	very
big	JJ	big
undertaking	NN	undertaking
into	IN	into
three	CD	three
segments	NNS	segment
.	SENT	.
The	DT	the
first	JJ	first
attempt	NN	attempt
didn	NN	<unknown>
'	POS	'
t	NN	t
go	VBP	go
so	RB	so
well	RB	well
.	SENT	.
In	IN	in
2007	CD	@card@
,	,	,
I	PP	I
did	VBD	do
a	DT	a
rather	RB	rather
involuntary	JJ	involuntary
capsize	VBP	capsize
drill	VB	drill
three	CD	three
times	NNS	time
in	IN	in
24	CD	@card@
hours	NNS	hour
.	SENT	.
A	DT	a
bit	NN	bit
like	IN	like
being	VBG	be
in	IN	in
a	DT	a
washing	NN	washing
machine	NN	machine
.	SENT	.
Boat	NP	Boat
got	VBD	get
a	DT	a
bit	NN	bit
dinged	VBD	ding
up	RP	up
,	,	,
so	RB	so
did	VBD	do
I	PP	I
.	SENT	.
I	PP	I
blogged	VBD	blog
about	IN	about
it	PP	it
.	SENT	.
Unfortunately	RB	unfortunately
,	,	,
somebody	NN	somebody
with	IN	with
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
hero	NN	hero
complex	NN	complex
decided	VBD	decide
that	IN	that
this	DT	this
damsel	NN	damsel
was	VBD	be
in	IN	in
distress	NN	distress
and	CC	and
needed	JJ	needed
saving	NN	saving
.	SENT	.
The	DT	the
first	JJ	first
I	PP	I
knew	VBD	know
about	IN	about
this	DT	this
was	VBD	be
when	WRB	when
the	DT	the
Coast	NP	Coast
Guard	NP	Guard
plane	NN	plane
turned	VBD	turn
up	RP	up
overhead	RB	overhead
.	SENT	.
I	PP	I
tried	VBD	try
to	TO	to
tell	VB	tell
them	PP	them
to	TO	to
go	VB	go
away	RB	away
.	SENT	.
We	PP	we
had	VBD	have
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
battle	NN	battle
of	IN	of
wills	NNS	will
.	SENT	.
I	PP	I
lost	VBD	lose
and	CC	and
got	VBD	get
airlifted	VBN	airlift
.	SENT	.
Awful	JJ	awful
,	,	,
really	RB	really
awful	JJ	awful
.	SENT	.
It	PP	it
was	VBD	be
one	CD	one
of	IN	of
the	DT	the
worst	JJS	bad
feelings	NNS	feeling
of	IN	of
my	PP$	my
life	NN	life
,	,	,
as	IN	as
I	PP	I
was	VBD	be
lifted	VBN	lift
up	RP	up
on	IN	on
that	DT	that
winch	NN	winch
line	NN	line
into	IN	into
the	DT	the
helicopter	NN	helicopter
and	CC	and
looked	VBD	look
down	RP	down
at	IN	at
my	PP$	my
trusty	JJ	trusty
little	JJ	little
boat	NN	boat
rolling	VBG	roll
around	RP	around
in	IN	in
the	DT	the
20	CD	@card@
foot	NN	foot
waves	NNS	wave
and	CC	and
wondering	VBG	wonder
if	IN	if
I	PP	I
would	MD	would
ever	RB	ever
see	VB	see
her	PP	her
again	RB	again
.	SENT	.
So	RB	so
I	PP	I
had	VBD	have
to	TO	to
launch	VB	launch
a	DT	a
very	RB	very
expensive	JJ	expensive
salvage	NN	salvage
operation	NN	operation
and	CC	and
then	RB	then
wait	VB	wait
another	DT	another
nine	CD	nine
months	NNS	month
before	IN	before
I	PP	I
could	MD	could
get	VB	get
back	RB	back
out	RB	out
onto	IN	onto
the	DT	the
ocean	NN	ocean
again	RB	again
.	SENT	.
But	CC	but
what	WP	what
do	VBP	do
you	PP	you
do	VBP	do
?	SENT	?
Fall	VB	fall
down	RB	down
nine	CD	nine
times	NNS	time
,	,	,
get	VB	get
up	RB	up
10	CD	@card@
.	SENT	.
So	RB	so
,	,	,
the	DT	the
following	VBG	follow
year	NN	year
,	,	,
I	PP	I
set	VBD	set
out	RP	out
and	CC	and
,	,	,
fortunately	RB	fortunately
,	,	,
this	DT	this
time	NN	time
made	VBD	make
it	PP	it
safely	RB	safely
across	IN	across
to	TO	to
Hawaii	NP	Hawaii
.	SENT	.
But	CC	but
it	PP	it
was	VBD	be
not	RB	not
without	IN	without
misadventure	NN	misadventure
.	SENT	.
My	PP$	my
watermaker	NN	watermaker
broke	VBD	break
,	,	,
only	RB	only
the	DT	the
most	RBS	most
important	JJ	important
piece	NN	piece
of	IN	of
kit	NN	kit
that	IN	that
I	PP	I
have	VBP	have
on	IN	on
the	DT	the
boat	NN	boat
.	SENT	.
Powered	VBN	power
by	IN	by
my	PP$	my
solar	JJ	solar
panels	NNS	panel
,	,	,
it	PP	it
sucks	VBZ	suck
in	IN	in
saltwater	JJ	saltwater
and	CC	and
turns	VBZ	turn
it	PP	it
into	IN	into
freshwater	NN	freshwater
.	SENT	.
But	CC	but
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
react	VBP	react
very	RB	very
well	RB	well
to	TO	to
being	VBG	be
immersed	VBN	immerse
in	IN	in
ocean	NN	ocean
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
happened	VBD	happen
to	TO	to
it	PP	it
.	SENT	.
Fortunately	RB	fortunately
,	,	,
help	NN	help
was	VBD	be
at	IN	at
hand	NN	hand
.	SENT	.
There	EX	there
was	VBD	be
another	DT	another
unusual	JJ	unusual
boat	NN	boat
out	RB	out
there	RB	there
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
doing	VBG	do
as	IN	as
I	PP	I
was	VBD	be
doing	VBG	do
,	,	,
bringing	VBG	bring
awareness	NN	awareness
to	TO	to
the	DT	the
North	NP	North
Pacific	NP	Pacific
Garbage	NP	Garbage
Patch	NP	Patch
,	,	,
that	DT	that
area	NN	area
in	IN	in
the	DT	the
North	NP	North
Pacific	NP	Pacific
about	RB	about
twice	RB	twice
the	DT	the
size	NN	size
of	IN	of
Texas	NP	Texas
,	,	,
with	IN	with
an	DT	an
estimated	JJ	estimated
3	CD	@card@
.	SENT	.
5	CD	@card@
million	CD	million
tons	NNS	ton
of	IN	of
trash	NN	trash
in	IN	in
it	PP	it
,	,	,
circulating	VBG	circulate
at	IN	at
the	DT	the
center	NN	center
of	IN	of
that	DT	that
North	NP	North
Pacific	NP	Pacific
Gyre	NN	gyre
.	SENT	.
So	RB	so
,	,	,
to	TO	to
make	VB	make
the	DT	the
point	NN	point
,	,	,
these	DT	these
guys	NNS	guy
had	VBD	have
actually	RB	actually
built	VBN	build
their	PP$	their
boat	NN	boat
out	RP	out
of	IN	of
plastic	JJ	plastic
trash	NN	trash
,	,	,
15	CD	@card@
,	,	,
000	CD	@card@
empty	JJ	empty
water	NN	water
bottles	NNS	bottle
latched	VBN	latch
together	RB	together
into	IN	into
two	CD	two
pontoons	NNS	pontoon
.	SENT	.
They	PP	they
were	VBD	be
going	VBG	go
very	RB	very
slowly	RB	slowly
.	SENT	.
Partly	RB	partly
,	,	,
they	PP	they
'	POS	'
d	NN	d
had	VBD	have
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
delay	NN	delay
.	SENT	.
They	PP	they
'	POS	'
d	NN	d
had	VBD	have
to	TO	to
pull	VB	pull
in	IN	in
at	IN	at
Catalina	NP	Catalina
Island	NP	Island
shortly	RB	shortly
after	IN	after
they	PP	they
left	VBD	leave
Long	NP	Long
Beach	NP	Beach
because	IN	because
the	DT	the
lids	NNS	lid
of	IN	of
all	PDT	all
the	DT	the
water	NN	water
bottles	NNS	bottle
were	VBD	be
coming	VBG	come
undone	VBN	undo
,	,	,
and	CC	and
they	PP	they
were	VBD	be
starting	VBG	start
to	TO	to
sink	VB	sink
.	SENT	.
So	IN	so
they	PP	they
'	POS	'
d	NN	d
had	VBD	have
to	TO	to
pull	VB	pull
in	RP	in
and	CC	and
do	VB	do
all	PDT	all
the	DT	the
lids	NNS	lid
up	RB	up
.	SENT	.
But	CC	but
,	,	,
as	IN	as
I	PP	I
was	VBD	be
approaching	VBG	approach
the	DT	the
end	NN	end
of	IN	of
my	PP$	my
water	NN	water
reserves	NNS	reserve
,	,	,
luckily	RB	luckily
,	,	,
our	PP$	our
courses	NNS	course
were	VBD	be
converging	VBG	converge
.	SENT	.
They	PP	they
were	VBD	be
running	VBG	run
out	RP	out
of	IN	of
food	NN	food
;	:	;
I	PP	I
was	VBD	be
running	VBG	run
out	RP	out
of	IN	of
water	NN	water
.	SENT	.
So	RB	so
we	PP	we
liaised	VBD	liaise
by	IN	by
satellite	NN	satellite
phone	NN	phone
and	CC	and
arranged	VBD	arrange
to	TO	to
meet	VB	meet
up	RP	up
.	SENT	.
And	CC	and
it	PP	it
took	VBD	take
about	IN	about
a	DT	a
week	NN	week
for	IN	for
us	PP	us
to	TO	to
actually	RB	actually
gradually	RB	gradually
converge	VB	converge
.	SENT	.
I	PP	I
was	VBD	be
doing	VBG	do
a	DT	a
pathetically	RB	pathetically
slow	JJ	slow
speed	NN	speed
of	IN	of
about	RB	about
1	CD	@card@
.	SENT	.
3	CD	@card@
knots	NNS	knot
,	,	,
and	CC	and
they	PP	they
were	VBD	be
doing	VBG	do
only	RB	only
marginally	RB	marginally
less	RBR	less
pathetic	JJ	pathetic
speed	NN	speed
of	IN	of
about	RB	about
1	CD	@card@
.	SENT	.
4	LS	4
:	:	:
it	PP	it
was	VBD	be
like	IN	like
two	CD	two
snails	NNS	snail
in	IN	in
a	DT	a
mating	NN	mating
dance	NN	dance
.	SENT	.
But	CC	but
,	,	,
eventually	RB	eventually
,	,	,
we	PP	we
did	VBD	do
manage	VB	manage
to	TO	to
meet	VB	meet
up	RP	up
and	CC	and
Joel	NP	Joel
hopped	VBD	hop
overboard	RB	overboard
,	,	,
caught	VBD	catch
us	PP	us
a	DT	a
beautiful	JJ	beautiful
,	,	,
big	JJ	big
mahi-	NN	<unknown>
mahi	NNS	<unknown>
,	,	,
which	WDT	which
was	VBD	be
the	DT	the
best	JJS	good
food	NN	food
I	PP	I
'	POS	'
d	NN	d
had	VBD	have
in	IN	in
,	,	,
ooh	NP	ooh
,	,	,
at	IN	at
least	JJS	least
three	CD	three
months	NNS	month
.	SENT	.
Fortunately	RB	fortunately
,	,	,
the	DT	the
one	CD	one
that	IN	that
he	PP	he
caught	VBD	catch
that	IN	that
day	NN	day
was	VBD	be
better	JJR	good
than	IN	than
this	DT	this
one	CD	one
they	PP	they
caught	VBD	catch
a	DT	a
few	JJ	few
weeks	NNS	week
earlier	RBR	earlier
.	SENT	.
When	WRB	when
they	PP	they
opened	VBD	open
this	DT	this
one	CD	one
up	RB	up
,	,	,
they	PP	they
found	VBD	find
its	PP$	its
stomach	NN	stomach
was	VBD	be
full	JJ	full
of	IN	of
plastic	NN	plastic
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
really	RB	really
bad	JJ	bad
news	NN	news
because	IN	because
plastic	NN	plastic
is	VBZ	be
not	RB	not
an	DT	an
inert	JJ	inert
substance	NN	substance
.	SENT	.
It	PP	it
leaches	VBZ	leach
out	RP	out
chemicals	NNS	chemical
into	IN	into
the	DT	the
flesh	NN	flesh
of	IN	of
the	DT	the
poor	JJ	poor
critter	NN	critter
that	WDT	that
ate	VBD	eat
it	PP	it
,	,	,
and	CC	and
then	RB	then
we	PP	we
come	VBP	come
along	RP	along
and	CC	and
eat	VB	eat
that	DT	that
poor	JJ	poor
critter	NN	critter
,	,	,
and	CC	and
we	PP	we
get	VBP	get
some	DT	some
of	IN	of
the	DT	the
toxins	NNS	toxin
accumulating	VBG	accumulate
in	IN	in
our	PP$	our
bodies	NNS	body
as	RB	as
well	RB	well
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
very	RB	very
real	JJ	real
implications	NNS	implication
for	IN	for
human	JJ	human
health	NN	health
.	SENT	.
I	PP	I
eventually	RB	eventually
made	VBD	make
it	PP	it
to	TO	to
Hawaii	NP	Hawaii
still	RB	still
alive	JJ	alive
.	SENT	.
And	CC	and
,	,	,
the	DT	the
following	VBG	follow
year	NN	year
,	,	,
set	VBN	set
out	RP	out
on	IN	on
the	DT	the
second	JJ	second
stage	NN	stage
of	IN	of
the	DT	the
Pacific	NP	Pacific
,	,	,
from	IN	from
Hawaii	NP	Hawaii
down	RB	down
to	TO	to
Tarawa	NP	Tarawa
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
ll	JJ	<unknown>
notice	NN	notice
something	NN	something
about	IN	about
Tarawa	NP	Tarawa
;	:	;
it	PP	it
is	VBZ	be
very	RB	very
low-lying	JJ	low-lying
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
that	IN	that
little	JJ	little
green	JJ	green
sliver	NN	sliver
on	IN	on
the	DT	the
horizon	NN	horizon
,	,	,
which	WDT	which
makes	VBZ	make
them	PP	them
very	RB	very
nervous	JJ	nervous
about	IN	about
rising	VBG	rise
oceans	NNS	ocean
.	SENT	.
This	DT	this
is	VBZ	be
big	JJ	big
trouble	NN	trouble
for	IN	for
these	DT	these
guys	NNS	guy
.	SENT	.
They	PP	they
'	POS	'
ve	NN	ve
got	VBD	get
no	DT	no
points	NNS	point
of	IN	of
land	NN	land
more	RBR	more
than	IN	than
about	RB	about
six	CD	six
feet	NNS	foot
above	IN	above
sea	NN	sea
level	NN	level
.	SENT	.
And	CC	and
also	RB	also
,	,	,
as	IN	as
an	DT	an
increase	NN	increase
in	IN	in
extreme	JJ	extreme
weather	NN	weather
events	NNS	event
due	JJ	due
to	TO	to
climate	NN	climate
change	NN	change
,	,	,
they	PP	they
'	POS	'
re	NN	re
expecting	VBG	expect
more	JJR	more
waves	NNS	wave
to	TO	to
come	VB	come
in	IN	in
over	IN	over
the	DT	the
fringing	VBG	fringe
reef	NN	reef
,	,	,
which	WDT	which
will	MD	will
contaminate	VB	contaminate
their	PP$	their
fresh	JJ	fresh
water	NN	water
supply	NN	supply
.	SENT	.
I	PP	I
had	VBD	have
a	DT	a
meeting	NN	meeting
with	IN	with
the	DT	the
president	NN	president
there	RB	there
,	,	,
who	WP	who
told	VBD	tell
me	PP	me
about	IN	about
his	PP$	his
exit	NN	exit
strategy	NN	strategy
for	IN	for
his	PP$	his
country	NN	country
.	SENT	.
He	PP	he
expects	VBZ	expect
that	IN	that
within	IN	within
the	DT	the
next	JJ	next
50	CD	@card@
years	NNS	year
,	,	,
the	DT	the
100	CD	@card@
,	,	,
000	CD	@card@
people	NNS	people
that	WDT	that
live	VBP	live
there	EX	there
will	MD	will
have	VB	have
to	TO	to
relocate	VB	relocate
to	TO	to
New	NP	New
Zealand	NP	Zealand
or	CC	or
Australia	NP	Australia
.	SENT	.
And	CC	and
that	IN	that
made	VBN	make
me	PP	me
think	VBP	think
about	RB	about
how	WRB	how
would	MD	would
I	PP	I
feel	VB	feel
if	IN	if
Britain	NP	Britain
was	VBD	be
going	VBG	go
to	TO	to
disappear	VB	disappear
under	IN	under
the	DT	the
waves	NNS	wave
;	:	;
if	IN	if
the	DT	the
places	NNS	place
where	WRB	where
I	PP	I
'	POS	'
d	NN	d
been	VBN	be
born	VBN	bear
and	CC	and
gone	VBN	go
to	TO	to
school	NN	school
and	CC	and
got	VBD	get
married	JJ	married
,	,	,
if	IN	if
all	PDT	all
those	DT	those
places	NNS	place
were	VBD	be
just	RB	just
going	VBG	go
to	TO	to
disappear	VB	disappear
forever	RB	forever
.	SENT	.
How	WRB	how
,	,	,
literally	RB	literally
,	,	,
ungrounded	JJ	ungrounded
that	IN	that
would	MD	would
make	VB	make
me	PP	me
feel	VB	feel
.	SENT	.
Very	RB	very
shortly	RB	shortly
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
be	VB	be
setting	VBG	set
out	RP	out
to	TO	to
try	VB	try
and	CC	and
get	VB	get
to	TO	to
Australia	NP	Australia
,	,	,
and	CC	and
if	IN	if
I	PP	I
'	POS	'
m	NN	m
successful	JJ	successful
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
be	VB	be
the	DT	the
first	JJ	first
woman	NN	woman
ever	RB	ever
to	TO	to
row	VB	row
solo	RB	solo
all	PDT	all
the	DT	the
way	NN	way
across	IN	across
the	DT	the
Pacific	NP	Pacific
.	SENT	.
And	CC	and
I	PP	I
try	VBP	try
to	TO	to
use	VB	use
this	DT	this
to	TO	to
bring	VB	bring
awareness	NN	awareness
to	TO	to
these	DT	these
environmental	JJ	environmental
issues	NNS	issue
,	,	,
to	TO	to
bring	VB	bring
a	DT	a
human	JJ	human
face	NN	face
to	TO	to
the	DT	the
ocean	NN	ocean
.	SENT	.
If	IN	if
the	DT	the
Atlantic	NP	Atlantic
was	VBD	be
about	IN	about
my	PP$	my
inner	JJ	inner
journey	NN	journey
,	,	,
discovering	VBG	discover
my	PP$	my
own	JJ	own
capabilities	NNS	capability
,	,	,
maybe	RB	maybe
the	DT	the
Pacific	NP	Pacific
has	VBZ	have
been	VBN	be
about	IN	about
my	PP$	my
outer	JJ	outer
journey	NN	journey
,	,	,
figuring	VBG	figure
out	RP	out
how	WRB	how
I	PP	I
can	MD	can
use	VB	use
my	PP$	my
interesting	JJ	interesting
career	NN	career
choice	NN	choice
to	TO	to
be	VB	be
of	IN	of
service	NN	service
to	TO	to
the	DT	the
world	NN	world
,	,	,
and	CC	and
to	TO	to
take	VB	take
some	DT	some
of	IN	of
those	DT	those
things	NNS	thing
that	IN	that
I	NP	I
'	POS	'
ve	NN	ve
learned	VBD	learn
out	RP	out
there	RB	there
and	CC	and
apply	VB	apply
them	PP	them
to	TO	to
the	DT	the
situation	NN	situation
that	IN	that
humankind	NN	humankind
now	RB	now
finds	VBZ	find
itself	PP	itself
in	RP	in
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
are	VBP	be
probably	RB	probably
three	CD	three
key	JJ	key
points	NNS	point
here	RB	here
.	SENT	.
The	DT	the
first	JJ	first
one	CD	one
is	VBZ	be
about	RB	about
the	DT	the
stories	NNS	story
that	WDT	that
we	PP	we
tell	VBP	tell
ourselves	PP	ourselves
.	SENT	.
For	IN	for
so	RB	so
long	JJ	long
,	,	,
I	PP	I
told	VBD	tell
myself	PP	myself
that	IN	that
I	PP	I
couldn	NNS	<unknown>
'	''	'
t	NN	t
have	VBP	have
an	DT	an
adventure	NN	adventure
because	IN	because
I	NP	I
wasn	NP	<unknown>
'	POS	'
t	NN	t
six	CD	six
foot	NN	foot
tall	JJ	tall
and	CC	and
athletic	JJ	athletic
and	CC	and
bearded	JJ	bearded
.	SENT	.
And	CC	and
then	RB	then
that	DT	that
story	NN	story
changed	VBD	change
.	SENT	.
I	PP	I
found	VBD	find
out	RP	out
that	IN	that
people	NNS	people
had	VBD	have
rowed	VBN	row
across	IN	across
oceans	NNS	ocean
.	SENT	.
I	PP	I
even	RB	even
met	VBD	meet
one	PP	one
of	IN	of
them	PP	them
and	CC	and
she	PP	she
was	VBD	be
just	RB	just
about	IN	about
my	PP$	my
size	NN	size
.	SENT	.
So	RB	so
even	RB	even
though	IN	though
I	PP	I
didn	NN	<unknown>
'	POS	'
t	NN	t
grow	VB	grow
any	DT	any
taller	JJR	tall
,	,	,
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
sprout	VBP	sprout
a	DT	a
beard	NN	beard
,	,	,
something	NN	something
had	VBD	have
changed	VBN	change
:	:	:
My	PP$	my
interior	JJ	interior
dialogue	NN	dialogue
had	VBD	have
changed	VBN	change
.	SENT	.
At	IN	at
the	DT	the
moment	NN	moment
,	,	,
the	DT	the
story	NN	story
that	IN	that
we	PP	we
collectively	RB	collectively
tell	VBP	tell
ourselves	PP	ourselves
is	VBZ	be
that	IN	that
we	PP	we
need	VBP	need
all	PDT	all
this	DT	this
stuff	NN	stuff
,	,	,
that	WDT	that
we	PP	we
need	VBP	need
oil	NN	oil
.	SENT	.
But	CC	but
what	WP	what
about	RB	about
if	IN	if
we	PP	we
just	RB	just
change	VBP	change
that	DT	that
story	NN	story
?	SENT	?
We	PP	we
do	VBP	do
have	VB	have
alternatives	NNS	alternative
,	,	,
and	CC	and
we	PP	we
have	VBP	have
the	DT	the
power	NN	power
of	IN	of
free	JJ	free
will	NN	will
to	TO	to
choose	VB	choose
those	DT	those
alternatives	NNS	alternative
,	,	,
those	DT	those
sustainable	JJ	sustainable
ones	NNS	one
,	,	,
to	TO	to
create	VB	create
a	DT	a
greener	JJR	green
future	NN	future
.	SENT	.
The	DT	the
second	JJ	second
point	NN	point
is	VBZ	be
about	RB	about
the	DT	the
accumulation	NN	accumulation
of	IN	of
tiny	JJ	tiny
actions	NNS	action
.	SENT	.
We	PP	we
might	MD	might
think	VB	think
that	DT	that
anything	NN	anything
that	IN	that
we	PP	we
do	VBP	do
as	IN	as
an	DT	an
individual	NN	individual
is	VBZ	be
just	RB	just
a	DT	a
drop	NN	drop
in	IN	in
the	DT	the
ocean	NN	ocean
,	,	,
that	WDT	that
it	PP	it
can	MD	can
'	''	'
t	NN	t
really	RB	really
make	VB	make
a	DT	a
difference	NN	difference
.	SENT	.
But	CC	but
it	PP	it
does	VBZ	do
.	SENT	.
Generally	RB	generally
,	,	,
we	PP	we
haven	VBP	haven
'	''	'
t	NN	t
got	VBD	get
ourselves	PP	ourselves
into	IN	into
this	DT	this
mess	NN	mess
through	IN	through
big	JJ	big
disasters	NNS	disaster
.	SENT	.
Yes	UH	yes
,	,	,
there	EX	there
have	VBP	have
been	VBN	be
the	DT	the
Exxon	NP	Exxon
Valdezes	NP	<unknown>
and	CC	and
the	DT	the
Chernobyls	NNS	<unknown>
,	,	,
but	CC	but
mostly	RB	mostly
it	PP	it
'	POS	'
s	RB	<unknown>
been	VBN	be
an	DT	an
accumulation	NN	accumulation
of	IN	of
bad	JJ	bad
decisions	NNS	decision
by	IN	by
billions	NNS	billion
of	IN	of
individuals	NNS	individual
,	,	,
day	NN	day
after	IN	after
day	NN	day
and	CC	and
year	NN	year
after	IN	after
year	NN	year
.	SENT	.
And	CC	and
,	,	,
by	IN	by
the	DT	the
same	JJ	same
token	NN	token
,	,	,
we	PP	we
can	MD	can
turn	VB	turn
that	DT	that
tide	NN	tide
.	SENT	.
We	PP	we
can	MD	can
start	VB	start
making	VBG	make
better	JJR	good
,	,	,
wiser	JJR	wise
,	,	,
more	RBR	more
sustainable	JJ	sustainable
decisions	NNS	decision
.	SENT	.
And	CC	and
when	WRB	when
we	PP	we
do	VBP	do
that	IN	that
,	,	,
we	PP	we
'	POS	'
re	NN	re
not	RB	not
just	RB	just
one	CD	one
person	NN	person
.	SENT	.
Anything	NN	anything
that	IN	that
we	PP	we
do	VBP	do
spreads	NNS	spread
ripples	NNS	ripple
.	SENT	.
Other	JJ	other
people	NNS	people
will	MD	will
see	VB	see
if	IN	if
you	PP	you
'	POS	'
re	NN	re
in	IN	in
the	DT	the
supermarket	NN	supermarket
line	NN	line
and	CC	and
you	PP	you
pull	VBP	pull
out	RP	out
your	PP$	your
reusable	JJ	reusable
grocery	NN	grocery
bag	NN	bag
.	SENT	.
Maybe	RB	maybe
if	IN	if
we	PP	we
all	RB	all
start	VBP	start
doing	VBG	do
this	DT	this
,	,	,
we	PP	we
can	MD	can
make	VB	make
it	PP	it
socially	RB	socially
unacceptable	JJ	unacceptable
to	TO	to
say	VB	say
yes	UH	yes
to	TO	to
plastic	NN	plastic
in	IN	in
the	DT	the
checkout	NN	checkout
line	NN	line
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
just	RB	just
one	CD	one
example	NN	example
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
world-wide	JJ	world-wide
community	NN	community
.	SENT	.
The	DT	the
other	JJ	other
point	NN	point
:	:	:
It	PP	it
'	POS	'
s	NN	S
about	IN	about
taking	VBG	take
responsibility	NN	responsibility
.	SENT	.
For	IN	for
so	RB	so
much	JJ	much
of	IN	of
my	PP$	my
life	NN	life
,	,	,
I	PP	I
wanted	VBD	want
something	NN	something
else	RB	else
to	TO	to
make	VB	make
me	PP	me
happy	JJ	happy
.	SENT	.
I	PP	I
thought	VBD	think
if	IN	if
I	PP	I
had	VBD	have
the	DT	the
right	JJ	right
house	NN	house
or	CC	or
the	DT	the
right	JJ	right
car	NN	car
or	CC	or
the	DT	the
right	JJ	right
man	NN	man
in	IN	in
my	PP$	my
life	NN	life
,	,	,
then	RB	then
I	PP	I
could	MD	could
be	VB	be
happy	JJ	happy
.	SENT	.
But	CC	but
when	WRB	when
I	PP	I
wrote	VBD	write
that	IN	that
obituary	NN	obituary
exercise	NN	exercise
,	,	,
I	PP	I
actually	RB	actually
grew	VBD	grow
up	RP	up
a	DT	a
little	JJ	little
bit	NN	bit
in	IN	in
that	DT	that
moment	NN	moment
and	CC	and
realized	VBD	realize
that	IN	that
I	PP	I
needed	VBD	need
to	TO	to
create	VB	create
my	PP$	my
own	JJ	own
future	NN	future
.	SENT	.
I	PP	I
couldn	NNS	<unknown>
'	POS	'
t	NN	t
just	RB	just
wait	VB	wait
passively	RB	passively
for	IN	for
happiness	NN	happiness
to	TO	to
come	VB	come
and	CC	and
find	VB	find
me	PP	me
.	SENT	.
And	CC	and
I	PP	I
suppose	VBP	suppose
I	PP	I
'	''	'
m	NN	m
a	DT	a
selfish	JJ	selfish
environmentalist	NN	environmentalist
.	SENT	.
I	PP	I
plan	VBP	plan
on	IN	on
being	VBG	be
around	RB	around
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
,	,	,
and	CC	and
when	WRB	when
I	PP	I
'	POS	'
m	NN	m
90	CD	@card@
years	NNS	year
old	JJ	old
,	,	,
I	PP	I
want	VBP	want
to	TO	to
be	VB	be
happy	JJ	happy
and	CC	and
healthy	JJ	healthy
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NN	S
very	RB	very
difficult	JJ	difficult
to	TO	to
be	VB	be
happy	JJ	happy
on	IN	on
a	DT	a
planet	NN	planet
that	RB	that
'	POS	'
s	NN	S
racked	VBD	rack
with	IN	with
famine	NN	famine
and	CC	and
drought	NN	drought
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
difficult	JJ	difficult
to	TO	to
be	VB	be
healthy	JJ	healthy
on	IN	on
a	DT	a
planet	NN	planet
where	WRB	where
we	PP	we
'	POS	'
ve	NN	ve
poisoned	VBD	poison
the	DT	the
earth	NN	earth
and	CC	and
the	DT	the
sea	NN	sea
and	CC	and
the	DT	the
air	NN	air
.	SENT	.
So	RB	so
,	,	,
shortly	RB	shortly
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
be	VB	be
launching	VBG	launch
a	DT	a
new	JJ	new
initiative	NN	initiative
called	VBN	call
