Hi	UH	hi
was	VBD	be
the	DT	the
problem	NN	problem
with	IN	with
this	DT	this
country	NN	country
.	SENT	.
When	WRB	when
this	DT	this
happens	VBZ	happen
,	,	,
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
feel	VBP	feel
the	DT	the
emotions	NNS	emotion
of	IN	of
the	DT	the
character	NN	character
that	IN	that
I	PP	I
thought	VBD	think
I	PP	I
would	MD	would
.	SENT	.
My	PP$	my
out-of-character	JJ	out-of-character
self	NN	self
may	MD	may
interpret	VB	interpret
these	DT	these
interactions	NNS	interaction
as	IN	as
a	DT	a
funny	JJ	funny
response	NN	response
to	TO	to
someone	NN	someone
that	WDT	that
fell	VBD	fall
for	IN	for
the	DT	the
comedy	NN	comedy
project	NN	project
,	,	,
but	CC	but
instead	RB	instead
I	PP	I
felt	VBD	feel
the	DT	the
emotions	NNS	emotion
of	IN	of
the	DT	the
character	NN	character
.	SENT	.
I	PP	I
felt	VBD	feel
emboldened	VBN	embolden
and	CC	and
I	PP	I
felt	VBD	feel
sad	JJ	sad
and	CC	and
angry	JJ	angry
.	SENT	.
Like	IN	like
they	PP	they
didn	NN	<unknown>
'	POS	'
t	NN	t
even	RB	even
take	VB	take
the	DT	the
time	NN	time
to	TO	to
know	VB	know
me	PP	me
.	SENT	.
They	PP	they
instantly	RB	instantly
condemned	VBD	condemn
me	PP	me
,	,	,
judged	VBD	judge
me	PP	me
and	CC	and
othered	JJ	<unknown>
me	PP	me
.	SENT	.
I	NP	I
'	POS	'
d	NN	d
found	VBD	find
myself	PP	myself
on	IN	on
the	DT	the
opposite	JJ	opposite
side	NN	side
of	IN	of
this	DT	this
equation	NN	equation
that	IN	that
I	NP	I
'	POS	'
d	NN	d
grown	VBN	grow
up	RP	up
around	RB	around
,	,	,
the	DT	the
normal	JJ	normal
and	CC	and
the	DT	the
fringe	NN	fringe
.	SENT	.
And	CC	and
in	IN	in
those	DT	those
moments	NNS	moment
when	WRB	when
those	DT	those
people	NNS	people
were	VBD	be
talking	VBG	talk
to	TO	to
me	PP	me
,	,	,
they	PP	they
could	MD	could
not	RB	not
have	VB	have
been	VBN	be
more	RBR	more
ineffective	JJ	ineffective
at	IN	at
what	WP	what
I	PP	I
would	MD	would
assume	VB	assume
they	PP	they
really	RB	really
want	VBP	want
.	SENT	.
Less	JJR	less
conspiracy	NN	conspiracy
theorists	NNS	theorist
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
These	DT	these
experiences	NNS	experience
,	,	,
hundreds	NNS	hundred
of	IN	of
them	PP	them
over	IN	over
the	DT	the
years	NNS	year
,	,	,
watching	VBG	watch
how	WRB	how
people	NNS	people
interact	VBP	interact
with	IN	with
those	DT	those
on	IN	on
the	DT	the
fringes	NNS	fringe
of	IN	of
our	PP$	our
society	NN	society
gave	VBD	give
me	PP	me
an	DT	an
entirely	RB	entirely
new	JJ	new
perspective	NN	perspective
on	IN	on
our	PP$	our
approach	NN	approach
to	TO	to
conspiracy	NN	conspiracy
theorists	NNS	theorist
,	,	,
whether	IN	whether
it	PP	it
'	POS	'
s	NN	S
how	WRB	how
we	PP	we
frame	VBP	frame
them	PP	them
in	IN	in
the	DT	the
conventional	JJ	conventional
media	NNS	medium
,	,	,
to	TO	to
how	WRB	how
we	PP	we
deal	VBP	deal
with	IN	with
those	DT	those
in	IN	in
our	PP$	our
own	JJ	own
lives	NNS	life
.	SENT	.
If	IN	if
our	PP$	our
goal	NN	goal
is	VBZ	be
to	TO	to
live	VB	live
in	IN	in
a	DT	a
shared	VBN	share
reality	NN	reality
with	IN	with
our	PP$	our
neighbors	NNS	neighbor
,	,	,
what	WP	what
if	IN	if
our	PP$	our
current	JJ	current
approach	NN	approach
isn	NN	isn
'	POS	'
t	NN	t
bringing	VBG	bring
us	PP	us
any	DT	any
closer	RBR	closer
to	TO	to
that	DT	that
?	SENT	?
What	WP	what
if	IN	if
by	IN	by
talking	VBG	talk
to	TO	to
conspiracy	NN	conspiracy
theorists	NNS	theorist
like	VBP	like
they	PP	they
'	''	'
re	IN	re
ignorant	JJ	ignorant
and	CC	and
stupid	JJ	stupid
,	,	,
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
pushing	VBG	push
them	PP	them
farther	RBR	farther
away	RB	away
from	IN	from
the	DT	the
truth	NN	truth
that	IN	that
we	PP	we
want	VBP	want
them	PP	them
to	TO	to
see	VB	see
?	SENT	?
Because	IN	because
what	WP	what
happens	VBZ	happen
when	WRB	when
someone	NN	someone
tells	VBZ	tell
you	PP	you
that	IN	that
you	PP	you
'	POS	'
re	NN	re
stupid	JJ	stupid
,	,	,
you	PP	you
'	POS	'
re	NN	re
all	RB	all
wrong	JJ	wrong
,	,	,
you	PP	you
'	POS	'
re	NN	re
the	DT	the
problem	NN	problem
?	SENT	?
You	PP	you
'	POS	'
ll	NNS	<unknown>
feel	VBP	feel
judged	VBN	judge
and	CC	and
dismissed	VBN	dismiss
.	SENT	.
And	CC	and
most	RBS	most
importantly	RB	importantly
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
feel	VBP	feel
othered	NN	<unknown>
,	,	,
which	WDT	which
may	MD	may
lead	VB	lead
you	PP	you
to	TO	to
look	VB	look
for	IN	for
safety	NN	safety
in	IN	in
those	DT	those
who	WP	who
are	VBP	be
like-minded	JJ	like-minded
to	TO	to
do	VB	do
what	WP	what
they	PP	they
have	VBP	have
been	VBN	be
doing	VBG	do
for	IN	for
you	PP	you
.	SENT	.
Affirm	VB	affirm
your	PP$	your
selfhood	NN	selfhood
,	,	,
give	VB	give
you	PP	you
a	DT	a
sense	NN	sense
of	IN	of
identity	NN	identity
,	,	,
belonging	VBG	belong
.	SENT	.
These	DT	these
are	VBP	be
some	DT	some
of	IN	of
the	DT	the
most	RBS	most
basic	JJ	basic
human	JJ	human
desires	NNS	desire
.	SENT	.
We	PP	we
have	VBP	have
to	TO	to
consider	VB	consider
that	IN	that
conspiracy	NN	conspiracy
theorists	NNS	theorist
are	VBP	be
not	RB	not
just	RB	just
joining	VBG	join
these	DT	these
groups	NNS	group
for	IN	for
no	DT	no
reason	NN	reason
.	SENT	.
They	PP	they
'	''	'
re	IN	re
getting	VBG	get
rewards	NNS	reward
out	RP	out
of	IN	of
these	DT	these
,	,	,
things	NNS	thing
that	IN	that
we	PP	we
are	VBP	be
all	RB	all
looking	VBG	look
for	IN	for
,	,	,
a	DT	a
sense	NN	sense
of	IN	of
purpose	NN	purpose
,	,	,
community	NN	community
.	SENT	.
I	PP	I
grew	VBD	grow
up	RP	up
with	IN	with
the	DT	the
internet	NN	Internet
and	CC	and
during	IN	during
my	PP$	my
time	NN	time
with	IN	with
this	DT	this
project	NN	project
,	,	,
especially	RB	especially
out	RB	out
of	IN	of
character	NN	character
,	,	,
people	NNS	people
have	VBP	have
talked	VBN	talk
to	TO	to
me	PP	me
about	IN	about
the	DT	the
misinformation	NN	misinformation
age	NN	age
and	CC	and
this	DT	this
,	,	,
you	PP	you
know	VBP	know
,	,	,
terrifying	JJ	terrifying
problem	NN	problem
of	IN	of
online	JJ	online
echo	NN	echo
chambers	NNS	chamber
and	CC	and
conspiracy	NN	conspiracy
theorists	NNS	theorist
.	SENT	.
But	CC	but
I	PP	I
want	VBP	want
to	TO	to
remind	VB	remind
us	PP	us
that	IN	that
there	EX	there
are	VBP	be
humans	NNS	human
behind	IN	behind
a	DT	a
lot	NN	lot
of	IN	of
these	DT	these
screens	NNS	screen
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
numbers	NNS	number
.	SENT	.
Everyone	NN	everyone
'	POS	'
s	JJ	<unknown>
unique	JJ	unique
experience	NN	experience
influences	VBZ	influence
their	PP$	their
own	JJ	own
narrative	NN	narrative
about	IN	about
the	DT	the
world	NN	world
,	,	,
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
blueprint	NN	blueprint
for	IN	for
how	WRB	how
to	TO	to
deal	VB	deal
with	IN	with
this	DT	this
yet	RB	yet
.	SENT	.
But	CC	but
I	PP	I
do	VBP	do
not	RB	not
think	VB	think
that	DT	that
online	JJ	online
echo	NN	echo
chambers	NNS	chamber
of	IN	of
conspiracy	NN	conspiracy
theorists	NNS	theorist
are	VBP	be
this	DT	this
inevitable	JJ	inevitable
symptom	NN	symptom
of	IN	of
life	NN	life
online	JJ	online
.	SENT	.
The	DT	the
internet	NN	Internet
is	VBZ	be
about	RB	about
30	CD	@card@
years	NNS	year
old	JJ	old
and	CC	and
things	NNS	thing
are	VBP	be
changing	VBG	change
quickly	RB	quickly
,	,	,
and	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
ll	NN	ll
be	VB	be
very	RB	very
important	JJ	important
that	IN	that
we	PP	we
develop	VB	develop
new	JJ	new
solutions	NNS	solution
for	IN	for
these	DT	these
new	JJ	new
problems	NNS	problem
on	IN	on
a	DT	a
fundamental	JJ	fundamental
level	NN	level
.	SENT	.
What	WP	what
if	IN	if
by	IN	by
addressing	VBG	address
belief	NN	belief
before	IN	before
belonging	VBG	belong
,	,	,
we	PP	we
'	POS	'
re	NN	re
starting	VBG	start
the	DT	the
conversation	NN	conversation
at	IN	at
the	DT	the
wrong	JJ	wrong
place	NN	place
?	SENT	?
Instead	RB	instead
of	IN	of
sitting	VBG	sit
in	IN	in
collective	JJ	collective
bewilderment	NN	bewilderment
and	CC	and
frustration	NN	frustration
about	IN	about
how	WRB	how
these	DT	these
people	NNS	people
could	MD	could
believe	VB	believe
these	DT	these
things	NNS	thing
,	,	,
these	DT	these
crazies	NNS	crazy
,	,	,
what	WP	what
if	IN	if
we	PP	we
first	RB	first
looked	VBD	look
under	IN	under
the	DT	the
hood	NN	hood
and	CC	and
thought	VBD	think
about	RB	about
what	WP	what
made	VBD	make
them	PP	them
vulnerable	JJ	vulnerable
to	TO	to
this	DT	this
information	NN	information
in	IN	in
the	DT	the
first	JJ	first
place	NN	place
?	SENT	?
What	WP	what
might	MD	might
they	PP	they
be	VB	be
getting	VBG	get
out	RP	out
of	IN	of
this	DT	this
that	WDT	that
they	PP	they
'	POS	'
re	NN	re
not	RB	not
getting	VBG	get
in	IN	in
their	PP$	their
everyday	JJ	everyday
lives	NNS	life
?	SENT	?
How	WRB	how
much	RB	much
does	VBZ	do
it	PP	it
have	VB	have
to	TO	to
do	VB	do
with	IN	with
a	DT	a
different	JJ	different
truth	NN	truth
,	,	,
or	CC	or
how	WRB	how
much	RB	much
does	VBZ	do
it	PP	it
have	VB	have
to	TO	to
do	VB	do
with	IN	with
the	DT	the
community	NN	community
that	IN	that
that	DT	that
truth	NN	truth
brings	VBZ	bring
?	SENT	?
We	PP	we
need	VBP	need
to	TO	to
think	VB	think
about	IN	about
people	NNS	people
'	POS	'
s	NN	S
circumstances	NNS	circumstance
and	CC	and
reference	NN	reference
points	NNS	point
,	,	,
to	TO	to
see	VB	see
them	PP	them
as	IN	as
fellow	JJ	fellow
human	JJ	human
beings	NNS	being
who	WP	who
want	VBP	want
to	TO	to
believe	VB	believe
in	IN	in
something	NN	something
and	CC	and
want	VBP	want
to	TO	to
belong	VB	belong
,	,	,
just	RB	just
like	IN	like
all	DT	all
of	IN	of
us	PP	us
do	VBP	do
in	IN	in
this	DT	this
room	NN	room
.	SENT	.
Because	IN	because
if	IN	if
we	PP	we
continue	VBP	continue
with	IN	with
our	PP$	our
current	JJ	current
approach	NN	approach
of	IN	of
arguing	VBG	argue
on	IN	on
the	DT	the
level	NN	level
of	IN	of
belief	NN	belief
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
going	VBG	go
to	TO	to
get	VB	get
us	PP	us
anywhere	RB	anywhere
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
end	VB	end
up	RP	up
with	IN	with
more	JJR	more
echo	NN	echo
chambers	NNS	chamber
,	,	,
more	JJR	more
disinformation	NN	disinformation
and	CC	and
more	JJR	more
polarization	NN	polarization
.	SENT	.
Instead	RB	instead
,	,	,
we	PP	we
can	MD	can
do	VB	do
the	DT	the
harder	JJR	hard
work	NN	work
of	IN	of
looking	VBG	look
into	IN	into
what	WP	what
is	VBZ	be
fueling	VBG	fuel
the	DT	the
need	NN	need
for	IN	for
an	DT	an
alternate	JJ	alternate
truth	NN	truth
.	SENT	.
Not	RB	not
only	RB	only
would	MD	would
this	RB	this
lend	VB	lend
us	PP	us
more	JJR	more
empathy	NN	empathy
for	IN	for
those	DT	those
who	WP	who
think	VBP	think
differently	RB	differently
than	IN	than
us	PP	us
,	,	,
but	CC	but
I	PP	I
really	RB	really
think	VBP	think
this	DT	this
might	MD	might
be	VB	be
the	DT	the
only	RB	only
actually	RB	actually
productive	JJ	productive
means	NNS	mean
,	,	,
productive	JJ	productive
means	NNS	mean
,	,	,
of	IN	of
moving	VBG	move
toward	IN	toward
the	DT	the
shared	JJ	shared
reality	NN	reality
that	IN	that
we	PP	we
all	RB	all
want	VBP	want
to	TO	to
live	VB	live
in	IN	in
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
direct	VB	direct
our	PP$	our
energy	NN	energy
toward	IN	toward
the	DT	the
crisis	NN	crisis
of	IN	of
belonging	VBG	belong
.	SENT	.
And	CC	and
then	RB	then
maybe	RB	maybe
we	PP	we
will	MD	will
understand	VB	understand
the	DT	the
crisis	NN	crisis
of	IN	of
belief	NN	belief
.	SENT	.
Before	IN	before
I	PP	I
go	VBP	go
,	,	,
I	PP	I
'	POS	'
ll	NNS	<unknown>
leave	VBP	leave
with	IN	with
one	CD	one
more	JJR	more
word	NN	word
.	SENT	.
Just	RB	just
don	NN	don
'	POS	'
t	NN	t
forget	VB	forget
:	:	:
if	IN	if
it	PP	it
flies	VBZ	fly
,	,	,
it	PP	it
'	POS	'
s	NN	S
spies	NNS	spy
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
