David	NP	David
a	DT	a
team	NN	team
,	,	,
people	NNS	people
got	VBD	get
really	RB	really
excited	JJ	excited
about	IN	about
it	PP	it
,	,	,
and	CC	and
it	PP	it
motivated	VBD	motivate
them	PP	them
and	CC	and
the	DT	the
closer	JJR	close
proximity	NN	proximity
you	PP	you
had	VBD	have
to	TO	to
the	DT	the
customers	NNS	customer
and	CC	and
the	DT	the
more	JJR	more
you	PP	you
can	MD	can
see	VB	see
that	IN	that
you	PP	you
are	VBP	be
affecting	VBG	affect
these	DT	these
people	NNS	people
and	CC	and
helping	VBG	help
them	PP	them
day	NN	day
in	IN	in
and	CC	and
day	NN	day
out	RB	out
,	,	,
whether	IN	whether
they	PP	they
were	VBD	be
the	DT	the
owner	NN	owner
of	IN	of
the	DT	the
company	NN	company
or	CC	or
an	DT	an
employee	NN	employee
of	IN	of
the	DT	the
company	NN	company
,	,	,
people	NNS	people
were	VBD	be
really	RB	really
charged	VBN	charge
up	RP	up
to	TO	to
help	VB	help
them	PP	them
.	SENT	.
AG	NP	AG
:	:	:
Is	VBZ	be
there	RB	there
a	DT	a
story	NN	story
,	,	,
Dave	NP	Dave
,	,	,
that	WDT	that
illustrates	VBZ	illustrate
a	DT	a
moment	NN	moment
when	WRB	when
you	PP	you
really	RB	really
felt	VBD	feel
fired	VBN	fire
up	RP	up
by	IN	by
the	DT	the
mission	NN	mission
,	,	,
wondering	VBG	wonder
was	VBD	be
there	RB	there
a	DT	a
company	NN	company
retreat	NN	retreat
where	WRB	where
a	DT	a
speech	NN	speech
resonated	VBD	resonate
with	IN	with
you	PP	you
,	,	,
or	CC	or
,	,	,
you	PP	you
know	VBP	know
,	,	,
just	RB	just
any	DT	any
defining	VBG	define
experience	NN	experience
where	WRB	where
it	PP	it
clicked	VBD	click
and	CC	and
you	PP	you
said	VBD	say
,	,	,
"	``	"
Yeah	RB	yeah
,	,	,
this	DT	this
is	VBZ	be
why	WRB	why
I	PP	I
'	POS	'
m	NN	m
here	RB	here
.	SENT	.
"	''	"
DF	NP	DF
:	:	:
There	EX	there
was	VBD	be
a	DT	a
story	NN	story
that	IN	that
the	DT	the
community	NN	community
manager	NN	manager
told	VBD	tell
one	CD	one
day	NN	day
of	IN	of
someone	NN	someone
who	WP	who
was	VBD	be
working	VBG	work
at	IN	at
one	CD	one
of	IN	of
the	DT	the
companies	NNS	company
in	IN	in
the	DT	the
building	NN	building
and	CC	and
he	PP	he
had	VBD	have
become	VBN	become
really	RB	really
good	JJ	good
friends	NNS	friend
with	IN	with
them	PP	them
and	CC	and
they	PP	they
'	POS	'
d	NN	d
see	VBP	see
them	PP	them
every	DT	every
day	NN	day
and	CC	and
he	PP	he
came	VBD	come
,	,	,
I	PP	I
think	VBP	think
,	,	,
crying	VBG	cry
to	TO	to
the	DT	the
main	JJ	main
community	NN	community
desk	NN	desk
and	CC	and
he	PP	he
had	VBD	have
lost	VBN	lose
his	PP$	his
job	NN	job
.	SENT	.
And	CC	and
the	DT	the
community	NN	community
team	NN	team
mobilized	VBD	mobilize
incredibly	RB	incredibly
quickly	RB	quickly
,	,	,
started	VBD	start
to	TO	to
talk	VB	talk
to	TO	to
all	PDT	all
the	DT	the
other	JJ	other
members	NNS	member
in	IN	in
the	DT	the
building	NN	building
,	,	,
and	CC	and
I	PP	I
think	VBP	think
within	IN	within
48	CD	@card@
hours	NNS	hour
they	PP	they
found	VBD	find
him	PP	him
a	DT	a
new	JJ	new
job	NN	job
.	SENT	.
And	CC	and
I	PP	I
thought	VBD	think
that	WDT	that
was	VBD	be
amazing	JJ	amazing
,	,	,
that	IN	that
this	DT	this
person	NN	person
,	,	,
you	PP	you
know	VBP	know
,	,	,
we	PP	we
associate	VBP	associate
so	RB	so
much	RB	much
of	IN	of
our	PP$	our
identity	NN	identity
and	CC	and
our	PP$	our
being	NN	being
to	TO	to
our	PP$	our
work	NN	work
,	,	,
and	CC	and
the	DT	the
work	NN	work
we	PP	we
do	VBP	do
and	CC	and
the	DT	the
company	NN	company
that	IN	that
we	PP	we
do	VBP	do
it	PP	it
at	IN	at
,	,	,
and	CC	and
especially	RB	especially
I	PP	I
like	VBP	like
to	TO	to
think	VB	think
of	IN	of
it	PP	it
through	IN	through
the	DT	the
lens	NN	lens
of	IN	of
the	DT	the
employee	NN	employee
,	,	,
because	IN	because
I	PP	I
think	VBP	think
the	DT	the
founders	NNS	founder
and	CC	and
CEOs	NNS	CEO
have	VBP	have
a	DT	a
bit	NN	bit
more	JJR	more
agency	NN	agency
in	IN	in
those	DT	those
things	NNS	thing
,	,	,
and	CC	and
that	DT	that
wasn	NN	<unknown>
'	POS	'
t	NN	t
the	DT	the
person	NN	person
paying	VBG	pay
the	DT	the
bills	NNS	bill
,	,	,
this	DT	this
was	VBD	be
someone	NN	someone
who	WP	who
worked	VBD	work
in	IN	in
the	DT	the
building	NN	building
and	CC	and
that	IN	that
the	DT	the
community	NN	community
team	NN	team
took	VBD	take
such	JJ	such
good	JJ	good
care	NN	care
of	IN	of
this	DT	this
person	NN	person
,	,	,
and	CC	and
they	PP	they
didn	NP	<unknown>
'	POS	'
t	NN	t
need	VBP	need
to	TO	to
,	,	,
again	RB	again
,	,	,
this	DT	this
person	NN	person
wasn	NN	<unknown>
'	POS	'
t	NN	t
,	,	,
like	VB	like
,	,	,
the	DT	the
direct	JJ	direct
customer	NN	customer
.	SENT	.
And	CC	and
that	IN	that
by	IN	by
being	VBG	be
part	NN	part
of	IN	of
that	DT	that
community	NN	community
,	,	,
that	DT	that
person	NN	person
was	VBD	be
taken	VBN	take
care	NN	care
of	IN	of
.	SENT	.
That	DT	that
really	RB	really
meant	VBN	mean
a	DT	a
lot	NN	lot
to	TO	to
me	PP	me
,	,	,
and	CC	and
I	PP	I
thought	VBD	think
that	IN	that
that	WDT	that
was	VBD	be
really	RB	really
beautiful	JJ	beautiful
.	SENT	.
A	DT	a
group	NN	group
of	IN	of
people	NNS	people
that	WDT	that
could	MD	could
be	VB	be
looking	VBG	look
out	RP	out
for	IN	for
each	DT	each
other	JJ	other
.	SENT	.
And	CC	and
this	DT	this
thing	NN	thing
is	VBZ	be
mostly	RB	mostly
individualistic	JJ	individualistic
,	,	,
managing	VBG	manage
my	PP$	my
career	NN	career
,	,	,
looking	VBG	look
out	RP	out
for	IN	for
myself	PP	myself
,	,	,
making	VBG	make
my	PP$	my
money	NN	money
.	SENT	.
For	IN	for
me	PP	me
that	WDT	that
really	RB	really
highlighted	VBD	highlight
the	DT	the
benefits	NNS	benefit
of	IN	of
what	WP	what
we	PP	we
were	VBD	be
doing	VBG	do
.	SENT	.
And	CC	and
I	PP	I
got	VBD	get
even	RB	even
more	RBR	more
excited	JJ	excited
to	TO	to
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
scale	VB	scale
that	IN	that
out	RB	out
to	TO	to
more	JJR	more
people	NNS	people
.	SENT	.
AG	NP	AG
:	:	:
It	PP	it
sounds	VBZ	sound
like	IN	like
you	PP	you
were	VBD	be
far	RB	far
from	IN	from
the	DT	the
only	JJ	only
one	CD	one
to	TO	to
feel	VB	feel
fired	VBN	fire
up	RP	up
about	IN	about
the	DT	the
mission	NN	mission
.	SENT	.
What	WP	what
would	MD	would
you	PP	you
say	VB	say
was	VBD	be
the	DT	the
dominant	JJ	dominant
emotion	NN	emotion
that	IN	that
people	NNS	people
felt	VBD	feel
at	IN	at
WeWork	NP	<unknown>
?	SENT	?
DF	NP	DF
:	:	:
Excited	VBN	excite
.	SENT	.
High	JJ	high
growth	NN	growth
is	VBZ	be
pretty	RB	pretty
exciting	JJ	exciting
.	SENT	.
You	PP	you
hit	VBD	hit
those	DT	those
milestones	NNS	milestone
,	,	,
you	PP	you
hit	VBD	hit
those	DT	those
achievements	NNS	achievement
that	WDT	that
you	PP	you
didn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
think	VBP	think
were	VBD	be
possible	JJ	possible
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
combination	NN	combination
of	IN	of
excited	VBN	excite
and	CC	and
exhausted	VBN	exhaust
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
people	NNS	people
--	:	--
I	PP	I
think	VBP	think
struggle	NN	struggle
is	VBZ	be
kind	NN	kind
of	IN	of
important	JJ	important
to	TO	to
really	RB	really
love	VB	love
your	PP$	your
work	NN	work
.	SENT	.
I	PP	I
think	VBP	think
you	PP	you
may	MD	may
not	RB	not
realize	VB	realize
it	PP	it
at	IN	at
the	DT	the
time	NN	time
,	,	,
but	CC	but
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
one	CD	one
of	IN	of
those	DT	those
things	NNS	thing
in	IN	in
retrospect	NN	retrospect
,	,	,
when	WRB	when
you	PP	you
think	VBP	think
about	IN	about
some	DT	some
of	IN	of
the	DT	the
most	RBS	most
fulfilling	VBG	fulfill
times	NNS	time
at	IN	at
work	NN	work
,	,	,
they	PP	they
involve	VBP	involve
some	DT	some
amount	NN	amount
of	IN	of
struggle	NN	struggle
,	,	,
and	CC	and
I	PP	I
think	VBP	think
people	NNS	people
felt	VBD	feel
really	RB	really
fulfilled	VBN	fulfill
by	IN	by
their	PP$	their
work	NN	work
.	SENT	.
Again	RB	again
,	,	,
I	PP	I
think	VBP	think
there	EX	there
was	VBD	be
plenty	NN	plenty
of	IN	of
peaks	NNS	peak
of	IN	of
exhaustion	NN	exhaustion
,	,	,
but	CC	but
I	PP	I
think	VBP	think
they	PP	they
were	VBD	be
getting	VBG	get
to	TO	to
do	VB	do
really	RB	really
good	JJ	good
work	NN	work
with	IN	with
really	RB	really
good	JJ	good
people	NNS	people
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
they	PP	they
felt	VBD	feel
that	DT	that
sense	NN	sense
of	IN	of
community	NN	community
and	CC	and
excitement	NN	excitement
.	SENT	.
AG	NP	AG
:	:	:
The	DT	the
juxtaposition	NN	juxtaposition
of	IN	of
excitement	NN	excitement
and	CC	and
exhaustion	NN	exhaustion
is	VBZ	be
fascinating	JJ	fascinating
to	TO	to
me	PP	me
,	,	,
it	PP	it
reminds	VBZ	remind
me	PP	me
of	IN	of
some	DT	some
research	NN	research
on	IN	on
what	WP	what
'	POS	'
s	NN	S
called	VBD	call
the	DT	the
passion	NN	passion
tax	NN	tax
,	,	,
where	WRB	where
Aaron	NP	Aaron
Kay	NP	Kay
and	CC	and
his	PP$	his
colleagues	NNS	colleague
have	VBP	have
found	VBN	find
that	IN	that
people	NNS	people
who	WP	who
love	VBP	love
their	PP$	their
jobs	NNS	job
are	VBP	be
more	RBR	more
likely	JJ	likely
to	TO	to
get	VB	get
asked	VBN	ask
to	TO	to
do	VB	do
extra	JJ	extra
work	NN	work
unpaid	JJ	unpaid
,	,	,
even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	NN	S
not	RB	not
part	NN	part
of	IN	of
their	PP$	their
role	NN	role
,	,	,
even	RB	even
if	IN	if
it	PP	it
'	POS	'
s	NNS	<unknown>
demeaning	VBG	demean
.	SENT	.
And	CC	and
they	PP	they
end	VBP	end
up	RP	up
sacrificing	VBG	sacrifice
sleep	NN	sleep
,	,	,
family	NN	family
time	NN	time
and	CC	and
health	NN	health
because	IN	because
of	IN	of
it	PP	it
.	SENT	.
Do	VB	do
you	PP	you
feel	VB	feel
like	IN	like
there	EX	there
was	VBD	be
a	DT	a
passion	NN	passion
tax	NN	tax
imposed	VBN	impose
at	IN	at
WeWork	NP	<unknown>
?	SENT	?
DF	NP	DF
:	:	:
I	PP	I
think	VBP	think
people	NNS	people
loved	VBD	love
what	WP	what
they	PP	they
did	VBD	do
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
they	PP	they
worked	VBD	work
hard	RB	hard
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
I	PP	I
think	VBP	think
if	IN	if
you	PP	you
asked	VBD	ask
most	JJS	most
people	NNS	people
that	WDT	that
worked	VBD	work
there	RB	there
they	PP	they
'	POS	'
ll	NNS	<unknown>
tell	VBP	tell
you	PP	you
about	IN	about
how	WRB	how
amazing	JJ	amazing
the	DT	the
team	NN	team
was	VBD	be
,	,	,
and	CC	and
that	IN	that
it	PP	it
was	VBD	be
some	DT	some
of	IN	of
the	DT	the
most	RBS	most
incredible	JJ	incredible
people	NNS	people
they	PP	they
ever	RB	ever
got	VBD	get
to	TO	to
work	VB	work
with	IN	with
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
think	VBP	think
people	NNS	people
liked	VBD	like
being	JJ	being
at	IN	at
work	NN	work
.	SENT	.
And	CC	and
yeah	RB	yeah
,	,	,
so	RB	so
I	PP	I
think	VBP	think
they	PP	they
may	MD	may
have	VB	have
put	VBN	put
a	DT	a
little	JJ	little
bit	NN	bit
more	JJR	more
of	IN	of
themselves	PP	themselves
out	RB	out
there	RB	there
that	IN	that
led	VBN	lead
to	TO	to
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
of	IN	of
that	DT	that
draining	NN	draining
and	CC	and
exhaustion	NN	exhaustion
,	,	,
but	CC	but
I	PP	I
think	VBP	think
people	NNS	people
were	VBD	be
pretty	RB	pretty
stoked	VBN	stoke
for	IN	for
the	DT	the
work	NN	work
they	PP	they
were	VBD	be
doing	VBG	do
and	CC	and
the	DT	the
people	NNS	people
they	PP	they
were	VBD	be
doing	VBG	do
it	PP	it
with	IN	with
.	SENT	.
AG	NP	AG
:	:	:
So	RB	so
it	PP	it
sounds	VBZ	sound
like	IN	like
then	RB	then
you	PP	you
don	VB	don
'	''	'
t	NN	t
feel	VBP	feel
that	IN	that
they	PP	they
were	VBD	be
getting	VBG	get
exploited	VBN	exploit
,	,	,
so	RB	so
much	RB	much
as	IN	as
they	PP	they
were	VBD	be
making	VBG	make
voluntary	JJ	voluntary
sacrifices	NNS	sacrifice
out	IN	out
of	IN	of
passion	NN	passion
?	SENT	?
DF	NP	DF
:	:	:
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
so	RB	so
.	SENT	.
Look	NN	look
,	,	,
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
tricky	JJ	tricky
one	CD	one
,	,	,
because	IN	because
I	PP	I
had	VBD	have
a	DT	a
very	RB	very
particular	JJ	particular
view	NN	view
of	IN	of
the	DT	the
business	NN	business
,	,	,
given	VBN	give
my	PP$	my
scope	NN	scope
and	CC	and
my	PP$	my
domain	NN	domain
.	SENT	.
There	EX	there
were	VBD	be
a	DT	a
lot	NN	lot
of	IN	of
different	JJ	different
roles	NNS	role
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
work	NN	work
in	IN	in
the	DT	the
buildings	NNS	building
.	SENT	.
Most	JJS	most
of	IN	of
the	DT	the
folks	NNS	folk
that	WDT	that
I	PP	I
lead	VBP	lead
and	CC	and
managed	VBN	manage
and	CC	and
interacted	VBN	interact
with	IN	with
on	IN	on
a	DT	a
regular	JJ	regular
basis	NN	basis
were	VBD	be
within	IN	within
the	DT	the
office	NN	office
,	,	,
and	CC	and
they	PP	they
had	VBD	have
a	DT	a
bit	NN	bit
more	JJR	more
control	NN	control
of	IN	of
,	,	,
sort	VB	sort
of	IN	of
,	,	,
managing	VBG	manage
their	PP$	their
time	NN	time
.	SENT	.
I	PP	I
could	MD	could
imagine	VB	imagine
if	IN	if
you	PP	you
were	VBD	be
working	VBG	work
in	IN	in
the	DT	the
buildings	NNS	building
and	CC	and
you	PP	you
had	VBD	have
a	DT	a
bit	NN	bit
more	RBR	more
of	IN	of
a	DT	a
direct	JJ	direct
obligation	NN	obligation
to	TO	to
the	DT	the
members	NNS	member
and	CC	and
their	PP$	their
needs	NNS	need
that	IN	that
it	PP	it
may	MD	may
not	RB	not
have	VB	have
felt	VBN	feel
like	IN	like
you	PP	you
had	VBD	have
as	RB	as
much	JJ	much
agency	NN	agency
,	,	,
so	RB	so
I	PP	I
can	MD	can
'	''	'
t	NN	t
speak	VB	speak
to	TO	to
that	DT	that
as	RB	as
much	JJ	much
.	SENT	.
AG	NP	AG
:	:	:
When	WRB	when
I	PP	I
sat	VBD	sit
down	RP	down
with	IN	with
Adam	NP	Adam
,	,	,
I	PP	I
was	VBD	be
asking	VBG	ask
him	PP	him
what	WP	what
WeWork	NP	<unknown>
was	VBD	be
all	RB	all
about	RB	about
,	,	,
what	WP	what
are	VBP	be
his	PP$	his
goals	NNS	goal
,	,	,
what	WP	what
'	POS	'
s	NN	S
he	PP	he
hoping	VBG	hope
to	TO	to
accomplish	VB	accomplish
,	,	,
and	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
We	PP	we
'	POS	'
re	NN	re
selling	NN	selling
culture	NN	culture
.	SENT	.
"	``	"
And	CC	and
you	PP	you
know	VBP	know
,	,	,
my	PP$	my
reaction	NN	reaction
,	,	,
as	IN	as
an	DT	an
organizational	JJ	organizational
psychologist	NN	psychologist
was	VBD	be
,	,	,
"	''	"
I	NP	I
'	POS	'
m	NN	m
pretty	RB	pretty
sure	JJ	sure
you	PP	you
'	''	'
re	IN	re
leasing	NN	leasing
buildings	NNS	building
.	SENT	.
"	''	"
It	PP	it
seemed	VBD	seem
like	IN	like
there	EX	there
was	VBD	be
a	DT	a
big	JJ	big
,	,	,
you	PP	you
know	VBP	know
,	,	,
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
a	DT	a
leap	NN	leap
from	IN	from
what	WP	what
the	DT	the
actual	JJ	actual
work	NN	work
was	VBD	be
to	TO	to
the	DT	the
mission	NN	mission
that	IN	that
it	PP	it
was	VBD	be
serving	VBG	serve
,	,	,
and	CC	and
of	IN	of
course	NN	course
,	,	,
sometimes	RB	sometimes
those	DT	those
leaps	NNS	leap
are	VBP	be
aspirational	JJ	aspirational
.	SENT	.
Sometimes	RB	sometimes
they	PP	they
'	POS	'
re	NN	re
part	NN	part
of	IN	of
creating	VBG	create
a	DT	a
meaningful	JJ	meaningful
and	CC	and
compelling	JJ	compelling
vision	NN	vision
.	SENT	.
But	CC	but
the	DT	the
disconnect	VBP	disconnect
felt	VBD	feel
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
significant	JJ	significant
to	TO	to
me	PP	me
than	IN	than
I	PP	I
see	VBP	see
in	IN	in
a	DT	a
lot	NN	lot
of	IN	of
workplaces	NNS	workplace
.	SENT	.
What	WP	what
'	''	'
s	VBG	<unknown>
your	PP$	your
take	NN	take
on	IN	on
that	DT	that
?	SENT	?
DF	NP	DF
:	:	:
I	PP	I
think	VBP	think
we	PP	we
were	VBD	be
selling	VBG	sell
cultural	JJ	cultural
intervention	NN	intervention
.	SENT	.
I	PP	I
think	VBP	think
a	DT	a
culture	NN	culture
is	VBZ	be
ultimately	RB	ultimately
the	DT	the
aggregates	NNS	aggregate
of	IN	of
the	DT	the
micro-actions	NNS	micro-action
that	IN	that
an	DT	an
organization	NN	organization
takes	VBZ	take
,	,	,
and	CC	and
we	PP	we
couldn	NN	<unknown>
'	POS	'
t	NN	t
entirely	RB	entirely
control	VB	control
those	DT	those
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
we	PP	we
were	VBD	be
trying	VBG	try
to	TO	to
help	VB	help
shape	NN	shape
culture	NN	culture
.	SENT	.
The	DT	the
big	JJ	big
learning	NN	learning
for	IN	for
me	PP	me
was	VBD	be
that	DT	that
space	NN	space
and	CC	and
the	DT	the
physical	JJ	physical
environment	NN	environment
helped	VBD	help
,	,	,
but	CC	but
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
day	NN	day
it	PP	it
was	VBD	be
the	DT	the
core	NN	core
and	CC	and
how	WRB	how
the	DT	the
organization	NN	organization
behaved	VBD	behave
that	WDT	that
would	MD	would
ultimately	RB	ultimately
shape	VB	shape
the	DT	the
culture	NN	culture
.	SENT	.
And	CC	and
companies	NNS	company
who	WP	who
are	VBP	be
looking	VBG	look
to	TO	to
try	VB	try
to	TO	to
bring	VB	bring
cultural	JJ	cultural
lightning	NN	lightning
rods	NNS	rod
to	TO	to
the	DT	the
organization	NN	organization
would	MD	would
bring	VB	bring
a	DT	a
whole	JJ	whole
group	NN	group
into	IN	into
a	DT	a
WeWork	NN	<unknown>
,	,	,
because	IN	because
it	PP	it
was	VBD	be
so	RB	so
different	JJ	different
from	IN	from
whatever	WDT	whatever
their	PP$	their
corporate	JJ	corporate
environment	NN	environment
was	VBD	be
.	SENT	.
So	RB	so
we	PP	we
would	MD	would
be	VB	be
used	VBN	use
as	IN	as
a	DT	a
bit	NN	bit
of	IN	of
a	DT	a
lever	NN	lever
for	IN	for
cultural	JJ	cultural
change	NN	change
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
we	PP	we
were	VBD	be
helping	VBG	help
inform	JJ	inform
culture	NN	culture
.	SENT	.
I	PP	I
think	VBP	think
companies	NNS	company
were	VBD	be
looking	VBG	look
to	TO	to
us	PP	us
to	TO	to
think	VB	think
about	IN	about
culture	NN	culture
in	IN	in
a	DT	a
different	JJ	different
way	NN	way
.	SENT	.
I	PP	I
would	MD	would
say	VB	say
the	DT	the
unfortunate	JJ	unfortunate
part	NN	part
is	VBZ	be
I	PP	I
think	VBP	think
they	PP	they
gave	VBD	give
too	RB	too
much	JJ	much
emphasis	NN	emphasis
to	TO	to
the	DT	the
space	NN	space
itself	PP	itself
.	SENT	.
And	CC	and
that	WDT	that
,	,	,
you	PP	you
know	VBP	know
,	,	,
what	WDT	what
one	CD	one
of	IN	of
my	PP$	my
colleagues	NNS	colleague
at	IN	at
WeWork	NN	<unknown>
at	IN	at
the	DT	the
time	NN	time
called	VBD	call
cultural	JJ	cultural
confetti	NN	confetti
,	,	,
and	CC	and
much	RB	much
more	RBR	more
of	IN	of
the	DT	the
appliqué	NN	appliqué
of	IN	of
culture	NN	culture
than	IN	than
,	,	,
like	VB	like
,	,	,
the	DT	the
deep	JJ	deep
internals	NNS	internal
of	IN	of
culture	NN	culture
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
we	PP	we
were	VBD	be
trying	VBG	try
to	TO	to
have	VB	have
those	DT	those
conversations	NNS	conversation
and	CC	and
it	PP	it
was	VBD	be
a	DT	a
tricky	JJ	tricky
thing	NN	thing
to	TO	to
navigate	VB	navigate
,	,	,
understanding	VBG	understand
that	IN	that
our	PP$	our
product	NN	product
in	IN	in
the	DT	the
market	NN	market
was	VBD	be
space	NN	space
,	,	,
and	CC	and
flexibility	NN	flexibility
in	IN	in
space	NN	space
,	,	,
while	IN	while
still	RB	still
trying	VBG	try
to	TO	to
have	VB	have
a	DT	a
meaningful	JJ	meaningful
impact	NN	impact
on	IN	on
the	DT	the
employee	NN	employee
experience	NN	experience
.	SENT	.
AG	NP	AG
:	:	:
Cultural	JJ	cultural
confetti	NN	confetti
,	,	,
I	PP	I
think	VBP	think
in	IN	in
that	DT	that
sense	NN	sense
,	,	,
it	PP	it
sounds	VBZ	sound
like	IN	like
just	RB	just
a	DT	a
surface	NN	surface
layer	NN	layer
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
dealing	VBG	deal
with	IN	with
the	DT	the
underlying	VBG	underlie
values	NNS	value
and	CC	and
norms	NNS	norm
that	WDT	that
define	VBP	define
what	WP	what
a	DT	a
culture	NN	culture
is	VBZ	be
.	SENT	.
But	CC	but
the	DT	the
other	JJ	other
image	NN	image
that	IN	that
confetti	NN	confetti
paints	NNS	paint
for	IN	for
me	PP	me
,	,	,
at	IN	at
least	JJS	least
in	IN	in
my	PP$	my
mind	NN	mind
,	,	,
is	VBZ	be
it	PP	it
almost	RB	almost
sounds	VBZ	sound
like	IN	like
it	PP	it
'	POS	'
s	NN	S
a	DT	a
weak	JJ	weak
culture	NN	culture
,	,	,
that	WDT	that
it	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
dispersed	VBN	disperse
and	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
not	RB	not
anything	RB	anything
consistent	JJ	consistent
or	CC	or
strong	JJ	strong
about	IN	about
it	PP	it
.	SENT	.
And	CC	and
that	DT	that
to	TO	to
me	PP	me
is	VBZ	be
a	DT	a
big	JJ	big
part	NN	part
of	IN	of
the	DT	the
difference	NN	difference
between	IN	between
weak	JJ	weak
and	CC	and
strong	JJ	strong
cultures	NNS	culture
.	SENT	.
So	RB	so
in	IN	in
my	PP$	my
world	NN	world
we	PP	we
normally	RB	normally
define	VB	define
a	DT	a
weak	JJ	weak
culture	NN	culture
as	IN	as
existing	VBG	exist
when	WRB	when
you	PP	you
go	VBP	go
around	RB	around
to	TO	to
different	JJ	different
people	NNS	people
and	CC	and
you	PP	you
ask	VBP	ask
what	WP	what
the	DT	the
values	NNS	value
are	VBP	be
and	CC	and
they	PP	they
all	RB	all
name	VBP	name
different	JJ	different
values	NNS	value
,	,	,
and	CC	and
nobody	NN	nobody
really	RB	really
cares	VBZ	care
about	IN	about
them	PP	them
.	SENT	.
In	IN	in
a	DT	a
strong	JJ	strong
culture	NN	culture
,	,	,
the	DT	the
values	NNS	value
are	VBP	be
widely	RB	widely
shared	VBN	share
,	,	,
so	RB	so
everybody	NN	everybody
believes	VBZ	believe
the	DT	the
values	NNS	value
are	VBP	be
the	DT	the
same	JJ	same
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
re	NN	re
intensely	RB	intensely
held	VBN	hold
,	,	,
so	RB	so
people	NNS	people
are	VBP	be
extremely	RB	extremely
passionate	JJ	passionate
about	IN	about
them	PP	them
.	SENT	.
My	PP$	my
sense	NN	sense
was	VBD	be
that	IN	that
WeWork	NP	<unknown>
had	VBD	have
a	DT	a
very	RB	very
strong	JJ	strong
culture	NN	culture
.	SENT	.
First	JJ	first
question	NN	question
is	VBZ	be
do	VB	do
you	PP	you
agree	VBP	agree
or	CC	or
disagree	VBP	disagree
,	,	,
and	CC	and
then	RB	then
secondly	RB	secondly
,	,	,
how	WRB	how
would	MD	would
you	PP	you
describe	VB	describe
the	DT	the
culture	NN	culture
?	SENT	?
DF	NP	DF
:	:	:
I	PP	I
think	VBP	think
WeWork	NN	<unknown>
had	VBD	have
an	DT	an
incredibly	RB	incredibly
strong	JJ	strong
culture	NN	culture
.	SENT	.
I	PP	I
think	VBP	think
people	NNS	people
felt	VBD	feel
very	RB	very
connected	VBN	connect
to	TO	to
the	DT	the
mission	NN	mission
,	,	,
I	PP	I
think	VBP	think
they	PP	they
felt	VBD	feel
very	RB	very
connected	VBN	connect
to	TO	to
the	DT	the
values	NNS	value
.	SENT	.
So	RB	so
in	IN	in
that	DT	that
sense	NN	sense
the	DT	the
culture	NN	culture
was	VBD	be
incredibly	RB	incredibly
strong	JJ	strong
.	SENT	.
It	PP	it
was	VBD	be
about	IN	about
relentlessness	NN	relentlessness
,	,	,
entrepreneurialism	NN	entrepreneurialism
,	,	,
respect	NN	respect
,	,	,
tenaciousness	NN	tenaciousness
,	,	,
togetherness	NN	togetherness
and	CC	and
community	NN	community
.	SENT	.
It	PP	it
was	VBD	be
really	RB	really
about	RB	about
achieving	VBG	achieve
a	DT	a
lot	NN	lot
as	IN	as
a	DT	a
collective	JJ	collective
,	,	,
I	PP	I
think	VBP	think
that	WDT	that
was	VBD	be
kind	NN	kind
of	IN	of
the	DT	the
essence	NN	essence
of	IN	of
the	DT	the
values	NNS	value
,	,	,
and	CC	and
bringing	VBG	bring
an	DT	an
entrepreneurial	JJ	entrepreneurial
approach	NN	approach
to	TO	to
everything	NN	everything
we	PP	we
did	VBD	do
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
the	DT	the
organization	NN	organization
,	,	,
you	PP	you
know	VBP	know
,	,	,
for	IN	for
the	DT	the
most	JJS	most
part	NN	part
operated	VBD	operate
that	DT	that
way	NN	way
.	SENT	.
I	PP	I
think	VBP	think
people	NNS	people
