Hi	UH	hi
goes	VBZ	go
around	RB	around
four	CD	four
times	NNS	time
,	,	,
the	DT	the
other	JJ	other
one	CD	one
goes	VBZ	go
around	RB	around
three	CD	three
times	NNS	time
.	SENT	.
Now	RB	now
let	VB	let
'	''	'
s	NNS	<unknown>
make	VBP	make
two	CD	two
lines	NNS	line
,	,	,
and	CC	and
draw	VB	draw
this	DT	this
dot	NN	dot
where	WRB	where
the	DT	the
lines	NNS	line
meet	VBP	meet
.	SENT	.
We	PP	we
get	VBP	get
this	DT	this
dot	NN	dot
dancing	VBG	dance
around	RP	around
.	SENT	.
And	CC	and
this	DT	this
dot	NN	dot
comes	VBZ	come
from	IN	from
that	DT	that
number	NN	number
.	SENT	.
Right	RB	right
?	SENT	?
Now	RB	now
we	PP	we
should	MD	should
trace	VB	trace
it	PP	it
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
trace	VB	trace
it	PP	it
and	CC	and
see	VB	see
what	WP	what
happens	VBZ	happen
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
mathematics	NNS	mathematics
is	VBZ	be
all	RB	all
about	RB	about
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
about	IN	about
seeing	VBG	see
what	WP	what
happens	VBZ	happen
.	SENT	.
And	CC	and
this	DT	this
emerges	VBZ	emerge
from	IN	from
four-thirds	NNS	four-third
.	SENT	.
I	PP	I
like	VBP	like
to	TO	to
say	VB	say
that	IN	that
this	DT	this
is	VBZ	be
the	DT	the
image	NN	image
of	IN	of
four-thirds	NNS	four-third
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
much	RB	much
nicer	JJR	nice
—	:	-
Thank	VB	thank
you	PP	you
!	SENT	!
This	DT	this
is	VBZ	be
not	RB	not
new	JJ	new
.	SENT	.
This	DT	this
has	VBZ	have
been	VBN	be
known	VBN	know
for	IN	for
a	DT	a
long	JJ	long
time	NN	time
,	,	,
but	CC	but
—	:	-
But	CC	but
this	DT	this
is	VBZ	be
four-thirds	NNS	four-third
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
do	VBP	do
another	DT	another
experiment	NN	experiment
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
now	RB	now
take	VBP	take
a	DT	a
sound	NN	sound
,	,	,
this	DT	this
sound	NN	sound
:	:	:
This	DT	this
is	VBZ	be
a	DT	a
perfect	JJ	perfect
A	NP	A
,	,	,
440Hz	NP	<unknown>
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
multiply	VBP	multiply
it	PP	it
by	IN	by
two	CD	two
.	SENT	.
We	PP	we
get	VBP	get
this	DT	this
sound	NN	sound
.	SENT	.
When	WRB	when
we	PP	we
play	VBP	play
them	PP	them
together	RB	together
,	,	,
it	PP	it
sounds	VBZ	sound
like	IN	like
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
octave	JJ	octave
,	,	,
right	RB	right
?	SENT	?
We	PP	we
can	MD	can
do	VB	do
this	DT	this
game	NN	game
.	SENT	.
We	PP	we
can	MD	can
play	VB	play
a	DT	a
sound	NN	sound
,	,	,
play	VBP	play
the	DT	the
same	JJ	same
A	NP	A
.	SENT	.
We	PP	we
can	MD	can
multiply	VB	multiply
it	PP	it
by	IN	by
three-halves	NNS	three-half
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
we	PP	we
call	VBP	call
a	DT	a
perfect	JJ	perfect
fifth	NN	fifth
.	SENT	.
They	PP	they
sound	VBP	sound
really	RB	really
nice	JJ	nice
together	RB	together
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
multiply	VBP	multiply
this	DT	this
sound	NN	sound
by	IN	by
four-thirds	NNS	four-third
.	SENT	.
What	WP	what
happens	VBZ	happen
?	SENT	?
You	PP	you
get	VBP	get
this	DT	this
sound	NN	sound
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
perfect	JJ	perfect
fourth	JJ	fourth
.	SENT	.
If	IN	if
the	DT	the
first	JJ	first
one	CD	one
is	VBZ	be
an	DT	an
A	NP	A
,	,	,
this	DT	this
is	VBZ	be
a	DT	a
D	NP	D
.	SENT	.
They	PP	they
sound	VBP	sound
like	IN	like
this	DT	this
together	RB	together
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
sound	NN	sound
of	IN	of
four-thirds	NNS	four-third
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
now	RB	now
,	,	,
I	PP	I
'	POS	'
m	NN	m
changing	VBG	change
my	PP$	my
perspective	NN	perspective
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
just	RB	just
viewing	VBG	view
a	DT	a
number	NN	number
from	IN	from
another	DT	another
perspective	NN	perspective
.	SENT	.
I	PP	I
can	MD	can
even	RB	even
do	VB	do
this	DT	this
with	IN	with
rhythms	NNS	rhythm
,	,	,
right	RB	right
?	SENT	?
I	PP	I
can	MD	can
take	VB	take
a	DT	a
rhythm	NN	rhythm
and	CC	and
play	VB	play
three	CD	three
beats	NNS	beat
at	IN	at
one	CD	one
time	NN	time
in	IN	in
a	DT	a
period	NN	period
of	IN	of
time	NN	time
,	,	,
and	CC	and
I	PP	I
can	MD	can
play	VB	play
another	DT	another
sound	JJ	sound
four	CD	four
times	NNS	time
in	IN	in
that	DT	that
same	JJ	same
space	NN	space
.	SENT	.
Sounds	VBZ	sound
kind	NN	kind
of	IN	of
boring	JJ	boring
,	,	,
but	CC	but
listen	VB	listen
to	TO	to
them	PP	them
together	RB	together
.	SENT	.
Hey	UH	hey
!	SENT	!
So	RB	so
.	SENT	.
I	PP	I
can	MD	can
even	RB	even
make	VB	make
a	DT	a
little	JJ	little
hi-hat	NN	<unknown>
.	SENT	.
Can	MD	can
you	PP	you
hear	VB	hear
this	DT	this
?	SENT	?
So	RB	so
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
sound	NN	sound
of	IN	of
four-thirds	NNS	four-third
.	SENT	.
Again	RB	again
,	,	,
this	DT	this
is	VBZ	be
as	RB	as
a	DT	a
rhythm	NN	rhythm
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
keep	VB	keep
doing	VBG	do
this	DT	this
and	CC	and
play	VB	play
games	NNS	game
with	IN	with
this	DT	this
number	NN	number
.	SENT	.
Four-thirds	NP	<unknown>
is	VBZ	be
a	DT	a
really	RB	really
great	JJ	great
number	NN	number
.	SENT	.
I	PP	I
love	VBP	love
four-thirds	NNS	four-third
!	SENT	!
Truly	RB	truly
—	:	-
it	PP	it
'	POS	'
s	NN	S
an	DT	an
undervalued	JJ	undervalued
number	NN	number
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
take	VBP	take
a	DT	a
sphere	NN	sphere
and	CC	and
look	VB	look
at	IN	at
the	DT	the
volume	NN	volume
of	IN	of
the	DT	the
sphere	NN	sphere
,	,	,
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
four-thirds	VBZ	<unknown>
of	IN	of
some	DT	some
particular	JJ	particular
cylinder	NN	cylinder
.	SENT	.
So	IN	so
four-thirds	NNS	four-third
is	VBZ	be
in	IN	in
the	DT	the
sphere	NN	sphere
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
volume	NN	volume
of	IN	of
the	DT	the
sphere	NN	sphere
.	SENT	.
OK	UH	OK
,	,	,
so	RB	so
why	WRB	why
am	VBP	be
I	PP	I
doing	VBG	do
all	PDT	all
this	DT	this
?	SENT	?
Well	RB	well
,	,	,
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
about	RB	about
what	WP	what
it	PP	it
means	VBZ	mean
to	TO	to
understand	VB	understand
something	NN	something
and	CC	and
what	WP	what
we	PP	we
mean	VBP	mean
by	IN	by
understanding	NN	understanding
something	NN	something
.	SENT	.
That	IN	that
'	''	'
s	VBG	<unknown>
my	PP$	my
aim	NN	aim
here	RB	here
.	SENT	.
And	CC	and
my	PP$	my
claim	NN	claim
is	VBZ	be
that	IN	that
you	PP	you
understand	VBP	understand
something	NN	something
if	IN	if
you	PP	you
have	VBP	have
the	DT	the
ability	NN	ability
to	TO	to
view	VB	view
it	PP	it
from	IN	from
different	JJ	different
perspectives	NNS	perspective
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
look	VBP	look
at	IN	at
this	DT	this
letter	NN	letter
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
beautiful	JJ	beautiful
R	NN	R
,	,	,
right	RB	right
?	SENT	?
How	WRB	how
do	VBP	do
you	PP	you
know	VBP	know
that	RB	that
?	SENT	?
Well	RB	well
,	,	,
as	IN	as
a	DT	a
matter	NN	matter
of	IN	of
fact	NN	fact
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
seen	VBN	see
a	DT	a
bunch	NN	bunch
of	IN	of
R	NP	R
'	POS	'
s	NN	S
,	,	,
and	CC	and
you	PP	you
'	POS	'
ve	NN	ve
generalized	VBD	generalize
and	CC	and
abstracted	VBD	abstract
all	RB	all
of	IN	of
these	DT	these
and	CC	and
found	VBD	find
a	DT	a
pattern	NN	pattern
.	SENT	.
So	RB	so
you	PP	you
know	VBP	know
that	IN	that
this	DT	this
is	VBZ	be
an	DT	an
R	NN	R
.	SENT	.
So	RB	so
what	WP	what
I	PP	I
'	POS	'
m	NN	m
aiming	VBG	aim
for	IN	for
here	RB	here
is	VBZ	be
saying	VBG	say
something	NN	something
about	IN	about
how	WRB	how
understanding	NN	understanding
and	CC	and
changing	VBG	change
your	PP$	your
perspective	NN	perspective
are	VBP	be
linked	VBN	link
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
a	DT	a
teacher	NN	teacher
and	CC	and
a	DT	a
lecturer	NN	lecturer
,	,	,
and	CC	and
I	PP	I
can	MD	can
actually	RB	actually
use	VB	use
this	DT	this
to	TO	to
teach	VB	teach
something	NN	something
,	,	,
because	IN	because
when	WRB	when
I	PP	I
give	VBP	give
someone	NN	someone
else	RB	else
another	DT	another
story	NN	story
,	,	,
a	DT	a
metaphor	NN	metaphor
,	,	,
an	DT	an
analogy	NN	analogy
,	,	,
if	IN	if
I	PP	I
tell	VBP	tell
a	DT	a
story	NN	story
from	IN	from
a	DT	a
different	JJ	different
point	NN	point
of	IN	of
view	NN	view
,	,	,
I	PP	I
enable	VBP	enable
understanding	NN	understanding
.	SENT	.
I	PP	I
make	VBP	make
understanding	VBG	understand
possible	JJ	possible
,	,	,
because	IN	because
you	PP	you
have	VBP	have
to	TO	to
generalize	VB	generalize
over	IN	over
everything	NN	everything
you	PP	you
see	VBP	see
and	CC	and
hear	VBP	hear
,	,	,
and	CC	and
if	IN	if
I	PP	I
give	VBP	give
you	PP	you
another	DT	another
perspective	NN	perspective
,	,	,
that	WDT	that
will	MD	will
become	VB	become
easier	JJR	easy
for	IN	for
you	PP	you
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
do	VBP	do
a	DT	a
simple	JJ	simple
example	NN	example
again	RB	again
.	SENT	.
This	DT	this
is	VBZ	be
four	CD	four
and	CC	and
three	CD	three
.	SENT	.
This	DT	this
is	VBZ	be
four	CD	four
triangles	NNS	triangle
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
also	RB	also
four-thirds	NNS	four-third
,	,	,
in	IN	in
a	DT	a
way	NN	way
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
just	RB	just
join	VBP	join
them	PP	them
together	RB	together
.	SENT	.
Now	RB	now
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
play	VB	play
a	DT	a
game	NN	game
;	:	;
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
fold	VB	fold
it	PP	it
up	RP	up
into	IN	into
a	DT	a
three-dimensional	JJ	three-dimensional
structure	NN	structure
.	SENT	.
I	PP	I
love	VBP	love
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
square	JJ	square
pyramid	NN	pyramid
.	SENT	.
And	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
just	RB	just
take	VBP	take
two	CD	two
of	IN	of
them	PP	them
and	CC	and
put	VB	put
them	PP	them
together	RB	together
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
what	WP	what
is	VBZ	be
called	VBN	call
an	DT	an
octahedron	NN	octahedron
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
five	CD	five
platonic	JJ	Platonic
solids	NNS	solid
.	SENT	.
Now	RB	now
we	PP	we
can	MD	can
quite	RB	quite
literally	RB	literally
change	VB	change
our	PP$	our
perspective	NN	perspective
,	,	,
because	IN	because
we	PP	we
can	MD	can
rotate	VB	rotate
it	PP	it
around	IN	around
all	DT	all
of	IN	of
the	DT	the
axes	NNS	axe
and	CC	and
view	VB	view
it	PP	it
from	IN	from
different	JJ	different
perspectives	NNS	perspective
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
change	VB	change
the	DT	the
axis	NN	axis
,	,	,
and	CC	and
then	RB	then
I	PP	I
can	MD	can
view	VB	view
it	PP	it
from	IN	from
another	DT	another
point	NN	point
of	IN	of
view	NN	view
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
the	DT	the
same	JJ	same
thing	NN	thing
,	,	,
but	CC	but
it	PP	it
looks	VBZ	look
a	DT	a
little	RB	little
different	JJ	different
.	SENT	.
I	PP	I
can	MD	can
do	VB	do
it	PP	it
even	RB	even
one	CD	one
more	JJR	more
time	NN	time
.	SENT	.
Every	DT	every
time	NN	time
I	PP	I
do	VBP	do
this	DT	this
,	,	,
something	NN	something
else	RB	else
appears	VBZ	appear
,	,	,
so	IN	so
I	PP	I
'	POS	'
m	NN	m
actually	RB	actually
learning	VBG	learn
more	JJR	more
about	IN	about
the	DT	the
object	NN	object
when	WRB	when
I	PP	I
change	VBP	change
my	PP$	my
perspective	NN	perspective
.	SENT	.
I	PP	I
can	MD	can
use	VB	use
this	DT	this
as	IN	as
a	DT	a
tool	NN	tool
for	IN	for
creating	VBG	create
understanding	NN	understanding
.	SENT	.
I	PP	I
can	MD	can
take	VB	take
two	CD	two
of	IN	of
these	DT	these
and	CC	and
put	VB	put
them	PP	them
together	RB	together
like	VBP	like
this	DT	this
and	CC	and
see	VBP	see
what	WP	what
happens	VBZ	happen
.	SENT	.
And	CC	and
it	PP	it
looks	VBZ	look
a	DT	a
little	JJ	little
bit	NN	bit
like	IN	like
the	DT	the
octahedron	NN	octahedron
.	SENT	.
Have	VBP	have
a	DT	a
look	NN	look
at	IN	at
it	PP	it
if	IN	if
I	PP	I
spin	VB	spin
it	PP	it
around	RP	around
like	IN	like
this	DT	this
.	SENT	.
What	WP	what
happens	VBZ	happen
?	SENT	?
Well	RB	well
,	,	,
if	IN	if
you	PP	you
take	VBP	take
two	CD	two
of	IN	of
these	DT	these
,	,	,
join	VB	join
them	PP	them
together	RB	together
and	CC	and
spin	VB	spin
it	PP	it
around	RP	around
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
your	PP$	your
octahedron	NN	octahedron
again	RB	again
,	,	,
a	DT	a
beautiful	JJ	beautiful
structure	NN	structure
.	SENT	.
If	IN	if
you	PP	you
lay	VBP	lay
it	PP	it
out	RB	out
flat	JJ	flat
on	IN	on
the	DT	the
floor	NN	floor
,	,	,
this	DT	this
is	VBZ	be
the	DT	the
octahedron	NN	octahedron
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
graph	NN	graph
structure	NN	structure
of	IN	of
an	DT	an
octahedron	NN	octahedron
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
continue	VB	continue
doing	VBG	do
this	DT	this
.	SENT	.
You	PP	you
can	MD	can
draw	VB	draw
three	CD	three
great	JJ	great
circles	NNS	circle
around	IN	around
the	DT	the
octahedron	NN	octahedron
,	,	,
and	CC	and
you	PP	you
rotate	VBP	rotate
around	RP	around
,	,	,
so	RB	so
actually	RB	actually
three	CD	three
great	JJ	great
circles	NNS	circle
is	VBZ	be
related	VBN	relate
to	TO	to
the	DT	the
octahedron	NN	octahedron
.	SENT	.
And	CC	and
if	IN	if
I	PP	I
take	VBP	take
a	DT	a
bicycle	NN	bicycle
pump	NN	pump
and	CC	and
just	RB	just
pump	VB	pump
it	PP	it
up	RP	up
,	,	,
you	PP	you
can	MD	can
see	VB	see
that	IN	that
this	DT	this
is	VBZ	be
also	RB	also
a	DT	a
little	JJ	little
bit	NN	bit
like	IN	like
the	DT	the
octahedron	NN	octahedron
.	SENT	.
Do	VB	do
you	PP	you
see	VB	see
what	WP	what
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
here	RB	here
?	SENT	?
I	PP	I
am	VBP	be
changing	VBG	change
the	DT	the
perspective	NN	perspective
every	DT	every
time	NN	time
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
now	RB	now
take	VBP	take
a	DT	a
step	NN	step
back	RB	back
—	:	-
and	CC	and
that	WDT	that
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
metaphor	NN	metaphor
,	,	,
stepping	VBG	step
back	RB	back
—	:	-
and	CC	and
have	VBP	have
a	DT	a
look	NN	look
at	IN	at
what	WP	what
we	PP	we
'	''	'
re	IN	re
doing	VBG	do
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
playing	VBG	play
around	RP	around
with	IN	with
metaphors	NNS	metaphor
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
playing	VBG	play
around	RP	around
with	IN	with
perspectives	NNS	perspective
and	CC	and
analogies	NNS	analogy
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
telling	VBG	tell
one	CD	one
story	NN	story
in	IN	in
different	JJ	different
ways	NNS	way
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
telling	VBG	tell
stories	NNS	story
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
making	VBG	make
a	DT	a
narrative	NN	narrative
;	:	;
I	PP	I
'	POS	'
m	NN	m
making	VBG	make
several	JJ	several
narratives	NNS	narrative
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
all	DT	all
of	IN	of
these	DT	these
things	NNS	thing
make	VBP	make
understanding	VBG	understand
possible	JJ	possible
.	SENT	.
I	PP	I
think	VBP	think
this	DT	this
actually	RB	actually
is	VBZ	be
the	DT	the
essence	NN	essence
of	IN	of
understanding	NN	understanding
something	NN	something
.	SENT	.
I	PP	I
truly	RB	truly
believe	VBP	believe
this	DT	this
.	SENT	.
So	IN	so
this	DT	this
thing	NN	thing
about	IN	about
changing	VBG	change
your	PP$	your
perspective	NN	perspective
—	:	-
it	PP	it
'	POS	'
s	NN	S
absolutely	RB	absolutely
fundamental	JJ	fundamental
for	IN	for
humans	NNS	human
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
play	VBP	play
around	RP	around
with	IN	with
the	DT	the
Earth	NN	earth
.	SENT	.
Let	NP	Let
'	POS	'
s	JJ	<unknown>
zoom	NN	zoom
into	IN	into
the	DT	the
ocean	NN	ocean
,	,	,
have	VBP	have
a	DT	a
look	NN	look
at	IN	at
the	DT	the
ocean	NN	ocean
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
this	DT	this
with	IN	with
anything	NN	anything
.	SENT	.
We	PP	we
can	MD	can
take	VB	take
the	DT	the
ocean	NN	ocean
and	CC	and
view	VB	view
it	PP	it
up	RP	up
close	RB	close
.	SENT	.
We	PP	we
can	MD	can
look	VB	look
at	IN	at
the	DT	the
waves	NNS	wave
.	SENT	.
We	PP	we
can	MD	can
go	VB	go
to	TO	to
the	DT	the
beach	NN	beach
.	SENT	.
We	PP	we
can	MD	can
view	VB	view
the	DT	the
ocean	NN	ocean
from	IN	from
another	DT	another
perspective	NN	perspective
.	SENT	.
Every	DT	every
time	NN	time
we	PP	we
do	VBP	do
this	DT	this
,	,	,
we	PP	we
learn	VBP	learn
a	DT	a
little	JJ	little
bit	NN	bit
more	RBR	more
about	IN	about
the	DT	the
ocean	NN	ocean
.	SENT	.
If	IN	if
we	PP	we
go	VBP	go
to	TO	to
the	DT	the
shore	NN	shore
,	,	,
we	PP	we
can	MD	can
kind	NN	kind
of	IN	of
smell	NN	smell
it	PP	it
,	,	,
right	RB	right
?	SENT	?
We	PP	we
can	MD	can
hear	VB	hear
the	DT	the
sound	NN	sound
of	IN	of
the	DT	the
waves	NNS	wave
.	SENT	.
We	PP	we
can	MD	can
feel	VB	feel
salt	NN	salt
on	IN	on
our	PP$	our
tongues	NNS	tongue
.	SENT	.
So	RB	so
all	RB	all
of	IN	of
these	DT	these
are	VBP	be
different	JJ	different
perspectives	NNS	perspective
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
the	DT	the
best	JJS	good
one	CD	one
.	SENT	.
We	PP	we
can	MD	can
go	VB	go
into	IN	into
the	DT	the
water	NN	water
.	SENT	.
We	PP	we
can	MD	can
see	VB	see
the	DT	the
water	NN	water
from	IN	from
the	DT	the
inside	NN	inside
.	SENT	.
And	CC	and
you	PP	you
know	VBP	know
what	WP	what
?	SENT	?
This	DT	this
is	VBZ	be
absolutely	RB	absolutely
essential	JJ	essential
in	IN	in
mathematics	NN	mathematics
and	CC	and
computer	NN	computer
science	NN	science
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
view	VB	view
a	DT	a
structure	NN	structure
from	IN	from
the	DT	the
inside	NN	inside
,	,	,
then	RB	then
you	PP	you
really	RB	really
learn	VBP	learn
something	NN	something
about	IN	about
it	PP	it
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
somehow	RB	somehow
the	DT	the
essence	NN	essence
of	IN	of
something	NN	something
.	SENT	.
So	RB	so
when	WRB	when
we	PP	we
do	VBP	do
this	DT	this
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
taken	VBN	take
this	DT	this
journey	NN	journey
into	IN	into
the	DT	the
ocean	NN	ocean
,	,	,
we	PP	we
use	VBP	use
our	PP$	our
imagination	NN	imagination
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
one	CD	one
level	NN	level
deeper	JJR	deep
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
requirement	NN	requirement
for	IN	for
changing	VBG	change
your	PP$	your
perspective	NN	perspective
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
a	DT	a
little	JJ	little
game	NN	game
.	SENT	.
You	PP	you
can	MD	can
imagine	VB	imagine
that	IN	that
you	PP	you
'	POS	'
re	NN	re
sitting	VBG	sit
there	RB	there
.	SENT	.
You	PP	you
can	MD	can
imagine	VB	imagine
that	IN	that
you	PP	you
'	POS	'
re	NN	re
up	RB	up
here	RB	here
,	,	,
and	CC	and
that	IN	that
you	PP	you
'	POS	'
re	NN	re
sitting	VBG	sit
here	RB	here
.	SENT	.
You	PP	you
can	MD	can
view	VB	view
yourselves	PP	yourselves
from	IN	from
the	DT	the
outside	NN	outside
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
really	RB	really
a	DT	a
strange	JJ	strange
thing	NN	thing
.	SENT	.
You	PP	you
'	''	'
re	IN	re
changing	VBG	change
your	PP$	your
perspective	NN	perspective
.	SENT	.
You	PP	you
'	''	'
re	IN	re
using	VBG	use
your	PP$	your
imagination	NN	imagination
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
viewing	VBG	view
yourself	PP	yourself
from	IN	from
the	DT	the
outside	NN	outside
.	SENT	.
That	DT	that
requires	VBZ	require
imagination	NN	imagination
.	SENT	.
Mathematics	NNS	mathematics
and	CC	and
computer	NN	computer
science	NN	science
are	VBP	be
the	DT	the
most	RBS	most
imaginative	JJ	imaginative
art	NN	art
forms	NNS	form
ever	RB	ever
.	SENT	.
And	CC	and
this	DT	this
thing	NN	thing
about	IN	about
changing	VBG	change
perspectives	NNS	perspective
should	MD	should
sound	VB	sound
a	DT	a
little	JJ	little
bit	NN	bit
familiar	JJ	familiar
to	TO	to
you	PP	you
,	,	,
because	IN	because
we	PP	we
do	VBP	do
it	PP	it
every	DT	every
day	NN	day
.	SENT	.
And	CC	and
then	RB	then
it	PP	it
'	POS	'
s	NN	S
called	VBD	call
empathy	NN	empathy
.	SENT	.
When	WRB	when
I	PP	I
view	VBP	view
the	DT	the
world	NN	world
from	IN	from
your	PP$	your
perspective	NN	perspective
,	,	,
I	PP	I
have	VBP	have
empathy	NN	empathy
with	IN	with
you	PP	you
.	SENT	.
If	IN	if
I	PP	I
really	RB	really
,	,	,
truly	RB	truly
understand	VB	understand
what	WP	what
the	DT	the
world	NN	world
looks	VBZ	look
like	IN	like
from	IN	from
your	PP$	your
perspective	NN	perspective
,	,	,
I	PP	I
am	VBP	be
empathetic	JJ	empathetic
.	SENT	.
That	DT	that
requires	VBZ	require
imagination	NN	imagination
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
how	WRB	how
we	PP	we
obtain	VBP	obtain
understanding	NN	understanding
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
all	RB	all
over	IN	over
mathematics	NNS	mathematics
and	CC	and
this	DT	this
is	VBZ	be
all	RB	all
over	IN	over
computer	NN	computer
science	NN	science
,	,	,
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
really	RB	really
deep	JJ	deep
connection	NN	connection
between	IN	between
empathy	NN	empathy
and	CC	and
these	DT	these
sciences	NNS	science
.	SENT	.
So	IN	so
my	PP$	my
conclusion	NN	conclusion
is	VBZ	be
the	DT	the
following	NN	following
:	:	:
understanding	VBG	understand
something	NN	something
really	RB	really
deeply	RB	deeply
has	VBZ	have
to	TO	to
do	VB	do
with	IN	with
the	DT	the
ability	NN	ability
to	TO	to
change	VB	change
your	PP$	your
perspective	NN	perspective
.	SENT	.
So	IN	so
my	PP$	my
advice	NN	advice
to	TO	to
you	PP	you
is	VBZ	be
:	:	:
try	VB	try
to	TO	to
change	VB	change
your	PP$	your
perspective	NN	perspective
.	SENT	.
You	PP	you
can	MD	can
study	VB	study
mathematics	NNS	mathematics
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
wonderful	JJ	wonderful
way	NN	way
to	TO	to
train	VB	train
your	PP$	your
brain	NN	brain
.	SENT	.
Changing	VBG	change
your	PP$	your
perspective	NN	perspective
makes	VBZ	make
your	PP$	your
mind	NN	mind
more	RBR	more
flexible	JJ	flexible
.	SENT	.
It	PP	it
makes	VBZ	make
you	PP	you
open	JJ	open
to	TO	to
new	JJ	new
things	NNS	thing
,	,	,
and	CC	and
it	PP	it
makes	VBZ	make
you	PP	you
able	JJ	able
to	TO	to
understand	VB	understand
things	NNS	thing
.	SENT	.
And	CC	and
to	TO	to
use	VB	use
yet	RB	yet
another	DT	another
metaphor	NN	metaphor
:	:	:
have	VBP	have
a	DT	a
mind	NN	mind
like	IN	like
water	NN	water
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
nice	JJ	nice
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
