Hi	UH	hi
advocate	VB	advocate
for	IN	for
himself	PP	himself
,	,	,
and	CC	and
when	WRB	when
I	PP	I
see	VBP	see
him	PP	him
get	VB	get
excited	JJ	excited
about	IN	about
his	PP$	his
classes	NNS	class
and	CC	and
school	NN	school
,	,	,
I	PP	I
do	VBP	do
not	RB	not
doubt	VB	doubt
anything	NN	anything
.	SENT	.
Because	IN	because
I	PP	I
know	VBP	know
that	IN	that
this	DT	this
bizarre	JJ	bizarre
,	,	,
beautiful	JJ	beautiful
and	CC	and
privileged	JJ	privileged
life	NN	life
that	IN	that
I	PP	I
now	RB	now
live	VBP	live
is	VBZ	be
the	DT	the
true	JJ	true
reason	NN	reason
for	IN	for
why	WRB	why
I	PP	I
decided	VBD	decide
to	TO	to
pursue	VB	pursue
a	DT	a
career	NN	career
that	WDT	that
would	MD	would
help	VB	help
me	PP	me
and	CC	and
my	PP$	my
family	NN	family
find	VB	find
financial	JJ	financial
stability	NN	stability
.	SENT	.
I	PP	I
did	VBD	do
not	RB	not
know	VB	know
it	PP	it
back	RB	back
then	RB	then
,	,	,
but	CC	but
during	IN	during
those	DT	those
eight	CD	eight
years	NNS	year
that	IN	that
I	PP	I
lived	VBD	live
without	IN	without
my	PP$	my
family	NN	family
,	,	,
I	PP	I
had	VBD	have
my	PP$	my
oxygen	NN	oxygen
mask	NN	mask
on	IN	on
and	CC	and
I	PP	I
focused	VBD	focus
on	IN	on
survival	NN	survival
.	SENT	.
And	CC	and
during	IN	during
those	DT	those
same	JJ	same
eight	CD	eight
years	NNS	year
,	,	,
I	PP	I
had	VBD	have
to	TO	to
watch	VB	watch
helplessly	RB	helplessly
the	DT	the
pain	NN	pain
and	CC	and
hurt	VBD	hurt
that	IN	that
it	PP	it
caused	VBD	cause
my	PP$	my
family	NN	family
to	TO	to
be	VB	be
apart	RB	apart
.	SENT	.
What	WP	what
airlines	NNS	airline
don	NN	don
'	POS	'
t	NN	t
tell	VBP	tell
you	PP	you
is	VBZ	be
that	IN	that
putting	VBG	put
your	PP$	your
oxygen	NN	oxygen
mask	NN	mask
on	IN	on
first	JJ	first
while	IN	while
seeing	VBG	see
those	DT	those
around	IN	around
you	PP	you
struggle	VBP	struggle
--	:	--
it	PP	it
takes	VBZ	take
a	DT	a
lot	NN	lot
of	IN	of
courage	NN	courage
.	SENT	.
But	CC	but
being	VBG	be
able	JJ	able
to	TO	to
have	VB	have
that	DT	that
self-control	NN	self-control
is	VBZ	be
sometimes	RB	sometimes
the	DT	the
only	JJ	only
way	NN	way
that	IN	that
we	PP	we
are	VBP	be
able	JJ	able
to	TO	to
help	VB	help
those	DT	those
around	IN	around
us	PP	us
.	SENT	.
Now	RB	now
I	NP	I
'	POS	'
m	NN	m
super	NN	super
lucky	JJ	lucky
to	TO	to
be	VB	be
in	IN	in
a	DT	a
place	NN	place
where	WRB	where
I	PP	I
can	MD	can
be	VB	be
there	RB	there
for	IN	for
my	PP$	my
little	JJ	little
brother	NN	brother
so	IN	so
that	WDT	that
he	PP	he
feels	VBZ	feel
confident	JJ	confident
and	CC	and
prepared	VBN	prepare
to	TO	to
take	VB	take
on	IN	on
whatever	WDT	whatever
he	PP	he
chooses	VBZ	choose
to	TO	to
do	VB	do
next	JJ	next
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
know	VBP	know
that	IN	that
because	IN	because
I	PP	I
am	VBP	be
in	IN	in
this	DT	this
position	NN	position
of	IN	of
privilege	NN	privilege
,	,	,
I	PP	I
also	RB	also
have	VBP	have
the	DT	the
responsibility	NN	responsibility
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
my	PP$	my
community	NN	community
finds	VBZ	find
spaces	NNS	space
where	WRB	where
they	PP	they
can	MD	can
find	VB	find
guidance	NN	guidance
,	,	,
access	NN	access
and	CC	and
support	NN	support
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
claim	NN	claim
to	TO	to
know	VB	know
where	WRB	where
each	DT	each
and	CC	and
every	DT	every
one	CD	one
of	IN	of
you	PP	you
are	VBP	be
on	IN	on
your	PP$	your
journey	NN	journey
through	IN	through
life	NN	life
,	,	,
but	CC	but
I	PP	I
do	VBP	do
know	VB	know
that	IN	that
our	PP$	our
world	NN	world
is	VBZ	be
one	CD	one
that	WDT	that
flourishes	VBZ	flourish
when	WRB	when
different	JJ	different
voices	NNS	voice
come	VBP	come
together	RB	together
.	SENT	.
My	PP$	my
hope	NN	hope
is	VBZ	be
that	IN	that
you	PP	you
will	MD	will
find	VB	find
the	DT	the
courage	NN	courage
to	TO	to
put	VB	put
your	PP$	your
oxygen	NN	oxygen
mask	NN	mask
on	IN	on
when	WRB	when
you	PP	you
need	VBP	need
to	TO	to
,	,	,
and	CC	and
that	IN	that
you	PP	you
will	MD	will
find	VB	find
the	DT	the
strength	NN	strength
to	TO	to
help	VB	help
those	DT	those
around	IN	around
you	PP	you
when	WRB	when
you	PP	you
can	MD	can
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
