Hi	UH	hi
to	TO	to
see	VB	see
the	DT	the
workers	NNS	worker
as	IN	as
faceless	JJ	faceless
masses	NNS	mass
,	,	,
to	TO	to
imagine	VB	imagine
that	IN	that
we	PP	we
can	MD	can
know	VB	know
what	WP	what
they	PP	they
'	POS	'
re	NN	re
really	RB	really
thinking	VBG	think
.	SENT	.
The	DT	the
first	JJ	first
time	NN	time
I	PP	I
met	VBD	meet
Min	NN	Min
,	,	,
she	PP	she
had	VBD	have
just	RB	just
turned	VBN	turn
18	CD	@card@
and	CC	and
quit	VBD	quit
her	PP$	her
first	JJ	first
job	NN	job
on	IN	on
the	DT	the
assembly	NN	assembly
line	NN	line
of	IN	of
an	DT	an
electronics	NN	electronics
factory	NN	factory
.	SENT	.
Over	IN	over
the	DT	the
next	JJ	next
two	CD	two
years	NNS	year
,	,	,
I	PP	I
watched	VBD	watch
as	IN	as
she	PP	she
switched	VBD	switch
jobs	NNS	job
five	CD	five
times	NNS	time
,	,	,
eventually	RB	eventually
landing	VBG	land
a	DT	a
lucrative	JJ	lucrative
post	NN	post
in	IN	in
the	DT	the
purchasing	NN	purchasing
department	NN	department
of	IN	of
a	DT	a
hardware	NN	hardware
factory	NN	factory
.	SENT	.
Later	RBR	later
,	,	,
she	PP	she
married	VBD	marry
a	DT	a
fellow	JJ	fellow
migrant	JJ	migrant
worker	NN	worker
,	,	,
moved	VBN	move
with	IN	with
him	PP	him
to	TO	to
his	PP$	his
village	NN	village
,	,	,
gave	VBD	give
birth	NN	birth
to	TO	to
two	CD	two
daughters	NNS	daughter
,	,	,
and	CC	and
saved	VBD	save
enough	JJ	enough
money	NN	money
to	TO	to
buy	VB	buy
a	DT	a
secondhand	JJ	secondhand
Buick	NP	Buick
for	IN	for
herself	PP	herself
and	CC	and
an	DT	an
apartment	NN	apartment
for	IN	for
her	PP$	her
parents	NNS	parent
.	SENT	.
She	PP	she
recently	RB	recently
returned	VBD	return
to	TO	to
Dongguan	NP	<unknown>
on	IN	on
her	PP	her
own	VBP	own
to	TO	to
take	VB	take
a	DT	a
job	NN	job
in	IN	in
a	DT	a
factory	NN	factory
that	WDT	that
makes	VBZ	make
construction	NN	construction
cranes	NNS	crane
,	,	,
temporarily	RB	temporarily
leaving	VBG	leave
her	PP$	her
husband	NN	husband
and	CC	and
children	NNS	child
back	RB	back
in	IN	in
the	DT	the
village	NN	village
.	SENT	.
In	IN	in
a	DT	a
recent	JJ	recent
email	NN	<unknown>
to	TO	to
me	PP	me
,	,	,
she	PP	she
explained	VBD	explain
,	,	,
"	``	"
A	DT	a
person	NN	person
should	MD	should
have	VB	have
some	DT	some
ambition	NN	ambition
while	IN	while
she	PP	she
is	VBZ	be
young	JJ	young
so	RB	so
that	IN	that
in	IN	in
old	JJ	old
age	NN	age
she	PP	she
can	MD	can
look	VB	look
back	RB	back
on	IN	on
her	PP$	her
life	NN	life
and	CC	and
feel	VBP	feel
that	IN	that
it	PP	it
was	VBD	be
not	RB	not
lived	VBN	live
to	TO	to
no	DT	no
purpose	NN	purpose
.	SENT	.
"	''	"
Across	IN	across
China	NP	China
,	,	,
there	EX	there
are	VBP	be
150	CD	@card@
million	CD	million
workers	NNS	worker
like	IN	like
her	PP	her
,	,	,
one	CD	one
third	NN	third
of	IN	of
them	PP	them
women	NNS	woman
,	,	,
who	WP	who
have	VBP	have
left	VBN	leave
their	PP$	their
villages	NNS	village
to	TO	to
work	VB	work
in	IN	in
the	DT	the
factories	NNS	factory
,	,	,
the	DT	the
hotels	NNS	hotel
,	,	,
the	DT	the
restaurants	NNS	restaurant
and	CC	and
the	DT	the
construction	NN	construction
sites	NNS	site
of	IN	of
the	DT	the
big	JJ	big
cities	NNS	city
.	SENT	.
Together	RB	together
,	,	,
they	PP	they
make	VBP	make
up	RP	up
the	DT	the
largest	JJS	large
migration	NN	migration
in	IN	in
history	NN	history
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
globalization	NN	globalization
,	,	,
this	DT	this
chain	NN	chain
that	WDT	that
begins	VBZ	begin
in	IN	in
a	DT	a
Chinese	JJ	Chinese
farming	NN	farming
village	NN	village
and	CC	and
ends	VBZ	end
with	IN	with
iPhones	NNS	iPhone
in	IN	in
our	PP$	our
pockets	NNS	pocket
and	CC	and
Nikes	NP	Nikes
on	IN	on
our	PP$	our
feet	NNS	foot
and	CC	and
Coach	VB	coach
handbags	NNS	handbag
on	IN	on
our	PP$	our
arms	NNS	arm
that	WDT	that
has	VBZ	have
changed	VBN	change
the	DT	the
way	NN	way
these	DT	these
millions	NNS	million
of	IN	of
people	NNS	people
work	VBP	work
and	CC	and
marry	VBP	marry
and	CC	and
live	VBP	live
and	CC	and
think	VBP	think
.	SENT	.
Very	RB	very
few	JJ	few
of	IN	of
them	PP	them
would	MD	would
want	VB	want
to	TO	to
go	VB	go
back	RB	back
to	TO	to
the	DT	the
way	NN	way
things	NNS	thing
used	VBN	use
to	TO	to
be	VB	be
.	SENT	.
When	WRB	when
I	PP	I
first	RB	first
went	VBD	go
to	TO	to
Dongguan	NP	<unknown>
,	,	,
I	PP	I
worried	VBD	worry
that	IN	that
it	PP	it
would	MD	would
be	VB	be
depressing	JJ	depressing
to	TO	to
spend	VB	spend
so	RB	so
much	JJ	much
time	NN	time
with	IN	with
workers	NNS	worker
.	SENT	.
I	PP	I
also	RB	also
worried	VBD	worry
that	IN	that
nothing	NN	nothing
would	MD	would
ever	RB	ever
happen	VB	happen
to	TO	to
them	PP	them
,	,	,
or	CC	or
that	IN	that
they	PP	they
would	MD	would
have	VB	have
nothing	NN	nothing
to	TO	to
say	VB	say
to	TO	to
me	PP	me
.	SENT	.
Instead	RB	instead
,	,	,
I	PP	I
found	VBD	find
young	JJ	young
women	NNS	woman
who	WP	who
were	VBD	be
smart	JJ	smart
and	CC	and
funny	JJ	funny
and	CC	and
brave	JJ	brave
and	CC	and
generous	JJ	generous
.	SENT	.
By	IN	by
opening	VBG	open
up	RP	up
their	PP$	their
lives	NNS	life
to	TO	to
me	PP	me
,	,	,
they	PP	they
taught	VBD	teach
me	PP	me
so	RB	so
much	RB	much
about	IN	about
factories	NNS	factory
and	CC	and
about	IN	about
China	NP	China
and	CC	and
about	RB	about
how	WRB	how
to	TO	to
live	VB	live
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
Coach	NP	Coach
purse	NN	purse
that	IN	that
Min	NP	Min
gave	VBD	give
me	PP	me
on	IN	on
the	DT	the
train	NN	train
home	NN	home
to	TO	to
visit	VB	visit
her	PP$	her
family	NN	family
.	SENT	.
I	PP	I
keep	VBP	keep
it	PP	it
with	IN	with
me	PP	me
to	TO	to
remind	VB	remind
me	PP	me
of	IN	of
the	DT	the
ties	NNS	tie
that	WDT	that
tie	VBP	tie
me	PP	me
to	TO	to
the	DT	the
young	JJ	young
women	NNS	woman
I	PP	I
wrote	VBD	write
about	RB	about
,	,	,
ties	NNS	tie
that	WDT	that
are	VBP	be
not	RB	not
economic	JJ	economic
but	CC	but
personal	JJ	personal
in	IN	in
nature	NN	nature
,	,	,
measured	VBN	measure
not	RB	not
in	IN	in
money	NN	money
but	CC	but
in	IN	in
memories	NNS	memory
.	SENT	.
This	DT	this
purse	NN	purse
is	VBZ	be
also	RB	also
a	DT	a
reminder	NN	reminder
that	IN	that
the	DT	the
things	NNS	thing
that	WDT	that
you	PP	you
imagine	VBP	imagine
,	,	,
sitting	VBG	sit
in	IN	in
your	PP$	your
office	NN	office
or	CC	or
in	IN	in
the	DT	the
library	NN	library
,	,	,
are	VBP	be
not	RB	not
how	WRB	how
you	PP	you
find	VBP	find
them	PP	them
when	WRB	when
you	PP	you
actually	RB	actually
go	VBP	go
out	RP	out
into	IN	into
the	DT	the
world	NN	world
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Chris	NP	Chris
Anderson	NP	Anderson
:	:	:
Thank	VB	thank
you	PP	you
,	,	,
Leslie	NP	Leslie
,	,	,
that	WDT	that
was	VBD	be
an	DT	an
insight	NN	insight
that	IN	that
a	DT	a
lot	NN	lot
of	IN	of
us	PP	us
haven	NN	haven
'	POS	'
t	NN	t
had	VBD	have
before	RB	before
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
m	NN	m
curious	JJ	curious
.	SENT	.
If	IN	if
you	PP	you
had	VBD	have
a	DT	a
minute	NN	minute
,	,	,
say	VBP	say
,	,	,
with	IN	with
Apple	NP	Apple
'	POS	'
s	JJ	<unknown>
head	NN	head
of	IN	of
manufacturing	NN	manufacturing
,	,	,
what	WP	what
would	MD	would
you	PP	you
say	VB	say
?	SENT	?
Leslie	NP	Leslie
Chang	NP	Chang
:	:	:
One	CD	one
minute	NN	minute
?	SENT	?
CA	MD	ca
:	:	:
One	CD	one
minute	NN	minute
.	SENT	.
LC	NN	LC
:	:	:
You	PP	you
know	VBP	know
,	,	,
what	WP	what
really	RB	really
impressed	VBD	impress
me	PP	me
about	IN	about
the	DT	the
workers	NNS	worker
is	VBZ	be
how	WRB	how
much	JJ	much
they	PP	they
'	''	'
re	IN	re
self-motivated	JJ	self-motivated
,	,	,
self-driven	JJ	self-driven
,	,	,
resourceful	JJ	resourceful
,	,	,
and	CC	and
the	DT	the
thing	NN	thing
that	WDT	that
struck	VBD	strike
me	PP	me
,	,	,
what	WP	what
they	PP	they
want	VBP	want
most	RBS	most
is	VBZ	be
education	NN	education
,	,	,
to	TO	to
learn	VB	learn
,	,	,
because	IN	because
most	JJS	most
of	IN	of
them	PP	them
come	VBP	come
from	IN	from
very	RB	very
poor	JJ	poor
backgrounds	NNS	background
.	SENT	.
They	PP	they
usually	RB	usually
left	VBD	leave
school	NN	school
when	WRB	when
they	PP	they
were	VBD	be
in	IN	in
7th	JJ	7th
or	CC	or
8th	JJ	8th
grade	NN	grade
.	SENT	.
Their	PP$	their
parents	NNS	parent
are	VBP	be
often	RB	often
illiterate	JJ	illiterate
,	,	,
and	CC	and
then	RB	then
they	PP	they
come	VBP	come
to	TO	to
the	DT	the
city	NN	city
,	,	,
and	CC	and
they	PP	they
,	,	,
on	IN	on
their	PP$	their
own	JJ	own
,	,	,
at	IN	at
night	NN	night
,	,	,
during	IN	during
the	DT	the
weekends	NNS	weekend
,	,	,
they	PP	they
'	POS	'
ll	NNS	<unknown>
take	VBP	take
a	DT	a
computer	NN	computer
class	NN	class
,	,	,
they	PP	they
'	POS	'
ll	NNS	<unknown>
take	VBP	take
an	DT	an
English	JJ	English
class	NN	class
,	,	,
and	CC	and
learn	VB	learn
really	RB	really
,	,	,
really	RB	really
rudimentary	JJ	rudimentary
things	NNS	thing
,	,	,
you	PP	you
know	VBP	know
,	,	,
like	VBP	like
how	WRB	how
to	TO	to
type	VB	type
a	DT	a
document	NN	document
in	IN	in
Word	NP	Word
,	,	,
or	CC	or
how	WRB	how
to	TO	to
say	VB	say
really	RB	really
simple	JJ	simple
things	NNS	thing
in	IN	in
English	NP	English
.	SENT	.
So	RB	so
,	,	,
if	IN	if
you	PP	you
really	RB	really
want	VBP	want
to	TO	to
help	VB	help
these	DT	these
workers	NNS	worker
,	,	,
start	VBP	start
these	DT	these
small	JJ	small
,	,	,
very	RB	very
focused	VBN	focus
,	,	,
very	RB	very
pragmatic	JJ	pragmatic
classes	NNS	class
in	IN	in
these	DT	these
schools	NNS	school
,	,	,
and	CC	and
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
is	VBZ	be
,	,	,
all	RB	all
your	PP$	your
workers	NNS	worker
are	VBP	be
going	VBG	go
to	TO	to
move	VB	move
on	IN	on
,	,	,
but	CC	but
hopefully	RB	hopefully
they	PP	they
'	POS	'
ll	JJ	<unknown>
move	NN	move
on	IN	on
into	IN	into
higher	JJR	high
jobs	NNS	job
within	IN	within
Apple	NP	Apple
,	,	,
and	CC	and
you	PP	you
can	MD	can
help	VB	help
their	PP$	their
social	JJ	social
mobility	NN	mobility
and	CC	and
their	PP$	their
self-improvement	NN	self-improvement
.	SENT	.
When	WRB	when
you	PP	you
talk	VBP	talk
to	TO	to
workers	NNS	worker
,	,	,
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
they	PP	they
want	VBP	want
.	SENT	.
They	PP	they
do	VBP	do
not	RB	not
say	VB	say
,	,	,
"	``	"
I	PP	I
want	VBP	want
better	RBR	well
hot	JJ	hot
water	NN	water
in	IN	in
the	DT	the
showers	NNS	shower
.	SENT	.
I	PP	I
want	VBP	want
a	DT	a
nicer	JJR	nice
room	NN	room
.	SENT	.
I	PP	I
want	VBP	want
a	DT	a
TV	NN	TV
set	VBD	set
.	SENT	.
"	``	"
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
would	MD	would
be	VB	be
nice	JJ	nice
to	TO	to
have	VB	have
those	DT	those
things	NNS	thing
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
why	WRB	why
they	PP	they
'	POS	'
re	NN	re
in	IN	in
the	DT	the
city	NN	city
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
they	PP	they
care	VBP	care
about	RB	about
.	SENT	.
CA	MD	ca
:	:	:
Was	VBD	be
there	RB	there
a	DT	a
sense	NN	sense
from	IN	from
them	PP	them
of	IN	of
a	DT	a
narrative	NN	narrative
that	IN	that
things	NNS	thing
were	VBD	be
kind	JJ	kind
of	IN	of
tough	JJ	tough
and	CC	and
bad	JJ	bad
,	,	,
or	CC	or
was	VBD	be
there	RB	there
a	DT	a
narrative	NN	narrative
of	IN	of
some	DT	some
kind	NN	kind
of	IN	of
level	NN	level
of	IN	of
growth	NN	growth
,	,	,
that	DT	that
things	NNS	thing
over	IN	over
time	NN	time
were	VBD	be
getting	VBG	get
better	RBR	well
?	SENT	?
LC	NP	LC
:	:	:
Oh	UH	oh
definitely	RB	definitely
,	,	,
definitely	RB	definitely
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
you	PP	you
know	VBP	know
,	,	,
it	PP	it
was	VBD	be
interesting	JJ	interesting
,	,	,
because	IN	because
I	PP	I
spent	VBD	spend
basically	RB	basically
two	CD	two
years	NNS	year
hanging	VBG	hang
out	RP	out
in	IN	in
this	DT	this
city	NN	city
,	,	,
Dongguan	NP	<unknown>
,	,	,
and	CC	and
over	IN	over
that	DT	that
time	NN	time
,	,	,
you	PP	you
could	MD	could
see	VB	see
immense	JJ	immense
change	NN	change
in	IN	in
every	DT	every
person	NN	person
'	POS	'
s	NN	S
life	NN	life
:	:	:
upward	RB	upward
,	,	,
downward	RB	downward
,	,	,
sideways	RB	sideways
,	,	,
but	CC	but
generally	RB	generally
upward	RB	upward
.	SENT	.
If	IN	if
you	PP	you
spend	VBP	spend
enough	JJ	enough
time	NN	time
,	,	,
it	PP	it
'	POS	'
s	NN	S
upward	RB	upward
,	,	,
and	CC	and
I	PP	I
met	VBD	meet
people	NNS	people
who	WP	who
had	VBD	have
moved	VBN	move
to	TO	to
the	DT	the
city	NN	city
10	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
and	CC	and
who	WP	who
are	VBP	be
now	RB	now
basically	RB	basically
urban	JJ	urban
middle	JJ	middle
class	NN	class
people	NNS	people
,	,	,
so	RB	so
the	DT	the
trajectory	NN	trajectory
is	VBZ	be
definitely	RB	definitely
upward	RB	upward
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
just	RB	just
hard	JJ	hard
to	TO	to
see	VB	see
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
suddenly	RB	suddenly
sucked	VBN	suck
into	IN	into
the	DT	the
city	NN	city
.	SENT	.
It	PP	it
looks	VBZ	look
like	IN	like
everyone	NN	everyone
'	POS	'
s	JJ	<unknown>
poor	JJ	poor
and	CC	and
desperate	JJ	desperate
,	,	,
but	CC	but
that	IN	that
'	POS	'
s	NN	S
not	RB	not
really	RB	really
how	WRB	how
it	PP	it
is	VBZ	be
.	SENT	.
Certainly	RB	certainly
,	,	,
the	DT	the
factory	NN	factory
conditions	NNS	condition
are	VBP	be
really	RB	really
tough	JJ	tough
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
nothing	NN	nothing
you	PP	you
or	CC	or
I	PP	I
would	MD	would
want	VB	want
to	TO	to
do	VB	do
,	,	,
but	CC	but
from	IN	from
their	PP$	their
perspective	NN	perspective
,	,	,
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
coming	VBG	come
from	IN	from
is	VBZ	be
much	RB	much
worse	JJR	bad
,	,	,
and	CC	and
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
is	VBZ	be
hopefully	RB	hopefully
much	RB	much
better	JJR	good
,	,	,
and	CC	and
I	PP	I
just	RB	just
wanted	VBD	want
to	TO	to
give	VB	give
that	DT	that
context	NN	context
of	IN	of
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
on	IN	on
in	IN	in
their	PP$	their
minds	NNS	mind
,	,	,
not	RB	not
what	WP	what
necessarily	RB	necessarily
is	VBZ	be
going	VBG	go
on	IN	on
in	IN	in
yours	PP	yours
.	SENT	.
CA	MD	ca
:	:	:
Thanks	NNS	thanks
so	RB	so
much	RB	much
for	IN	for
your	PP$	your
talk	NN	talk
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
