Every	DT	every
only	RB	only
her	PP$	her
arms	NNS	arm
,	,	,
and	CC	and
then	RB	then
shuffling	VBG	shuffle
away	RP	away
and	CC	and
apologizing	VBG	apologize
,	,	,
because	IN	because
she	PP	she
knew	VBD	know
she	PP	she
was	VBD	be
supposed	VBN	suppose
to	TO	to
use	VB	use
both	CC	both
her	PP$	her
arms	NNS	arm
and	CC	and
her	PP$	her
legs	NNS	leg
,	,	,
as	IN	as
the	DT	the
Rangers	NNS	ranger
had	VBD	have
trained	VBN	train
them	PP	them
.	SENT	.
Some	DT	some
of	IN	of
our	PP$	our
heroes	NNS	hero
return	VB	return
home	NN	home
to	TO	to
tell	VB	tell
their	PP$	their
stories	NNS	story
.	SENT	.
And	CC	and
some	DT	some
of	IN	of
them	PP	them
don	NN	don
'	POS	'
t	NN	t
.	SENT	.
And	CC	and
on	IN	on
October	NP	October
22	CD	@card@
,	,	,
2011	CD	@card@
,	,	,
First	NP	First
Lieutenant	NN	lieutenant
Ashley	NP	Ashley
White	NP	White
was	VBD	be
killed	VBN	kill
alongside	IN	alongside
two	CD	two
Rangers	NNS	ranger
,	,	,
Christopher	NP	Christopher
Horns	NNS	horn
and	CC	and
Kristoffer	NP	Kristoffer
Domeij	NP	<unknown>
.	SENT	.
Her	PP$	her
death	NN	death
threw	VBD	throw
this	DT	this
program	NN	program
built	VBN	build
for	IN	for
the	DT	the
shadows	NNS	shadow
into	IN	into
a	DT	a
very	RB	very
public	JJ	public
spotlight	NN	spotlight
.	SENT	.
Because	IN	because
after	IN	after
all	DT	all
,	,	,
the	DT	the
ban	NN	ban
on	IN	on
women	NNS	woman
in	IN	in
combat	NN	combat
was	VBD	be
still	RB	still
very	RB	very
much	JJ	much
in	IN	in
place	NN	place
.	SENT	.
And	CC	and
at	IN	at
her	PP$	her
funeral	NN	funeral
,	,	,
the	DT	the
head	NN	head
of	IN	of
Army	NP	Army
Special	JJ	special
Operations	NP	Operations
came	VBD	come
,	,	,
and	CC	and
gave	VBD	give
a	DT	a
public	JJ	public
testimony	NN	testimony
not	RB	not
just	RB	just
to	TO	to
the	DT	the
courage	NN	courage
of	IN	of
Ashley	NP	Ashley
White	NP	White
,	,	,
but	CC	but
to	TO	to
all	PDT	all
her	PP$	her
team	NN	team
of	IN	of
sisters	NNS	sister
.	SENT	.
"	``	"
Make	VB	make
no	DT	no
mistake	NN	mistake
about	IN	about
it	PP	it
,	,	,
"	''	"
he	PP	he
said	VBD	say
,	,	,
"	``	"
these	DT	these
women	NNS	woman
are	VBP	be
warriors	NNS	warrior
,	,	,
and	CC	and
they	PP	they
have	VBP	have
written	VBN	write
a	DT	a
new	JJ	new
chapter	NN	chapter
in	IN	in
what	WP	what
it	PP	it
means	VBZ	mean
to	TO	to
be	VB	be
a	DT	a
female	NN	female
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
Army	NP	Army
.	SENT	.
"	''	"
Ashley	NP	Ashley
'	POS	'
s	NN	S
mom	NN	mom
is	VBZ	be
a	DT	a
teacher	NN	teacher
'	POS	'
s	NN	S
aide	NN	aide
and	CC	and
a	DT	a
school	NN	school
bus	NN	bus
driver	NN	driver
,	,	,
who	WP	who
bakes	VBZ	bake
cookies	NNS	cookie
on	IN	on
the	DT	the
side	NN	side
.	SENT	.
She	PP	she
doesn	NP	<unknown>
'	POS	'
t	NN	t
remember	VB	remember
much	RB	much
about	IN	about
that	DT	that
overwhelming	JJ	overwhelming
set	NN	set
of	IN	of
days	NNS	day
,	,	,
in	IN	in
which	WDT	which
grief	NN	grief
â	NP	<unknown>
enormous	JJ	enormous
grief	NN	grief
â	NP	<unknown>
mixed	VBN	mix
with	IN	with
pride	NN	pride
.	SENT	.
But	CC	but
she	PP	she
does	VBZ	do
remember	VB	remember
one	CD	one
moment	NN	moment
.	SENT	.
A	DT	a
stranger	NN	stranger
with	IN	with
a	DT	a
child	NN	child
in	IN	in
her	PP$	her
hand	NN	hand
came	VBD	come
up	RP	up
to	TO	to
her	PP	her
and	CC	and
she	PP	she
said	VBD	say
,	,	,
"	``	"
Mrs	NN	Mrs
.	SENT	.
White	NP	White
,	,	,
I	PP	I
brought	VBD	bring
my	PP$	my
daughter	NN	daughter
here	RB	here
today	NN	today
,	,	,
because	IN	because
I	PP	I
wanted	VBD	want
her	PP	her
to	TO	to
know	VB	know
what	WP	what
a	DT	a
hero	NN	hero
was	VBD	be
.	SENT	.
And	CC	and
I	PP	I
wanted	VBD	want
her	PP	her
to	TO	to
know	VB	know
that	IN	that
heroes	NNS	hero
could	MD	could
be	VB	be
women	NNS	woman
,	,	,
too	RB	too
.	SENT	.
"	``	"
It	PP	it
is	VBZ	be
time	NN	time
to	TO	to
celebrate	VB	celebrate
all	PDT	all
the	DT	the
unsung	JJ	unsung
heroines	NNS	heroine
who	WP	who
reach	VBP	reach
into	IN	into
their	PP$	their
guts	NNS	gut
and	CC	and
find	VB	find
the	DT	the
heart	NN	heart
and	CC	and
the	DT	the
grit	NN	grit
to	TO	to
keep	VB	keep
going	VBG	go
and	CC	and
to	TO	to
test	VB	test
every	DT	every
limit	NN	limit
.	SENT	.
This	DT	this
very	RB	very
unlikely	JJ	unlikely
band	NN	band
of	IN	of
sisters	NNS	sister
bound	VBN	bind
forever	RB	forever
in	IN	in
life	NN	life
and	CC	and
afterward	RB	afterward
did	VBD	do
indeed	RB	indeed
become	VB	become
part	NN	part
of	IN	of
history	NN	history
,	,	,
and	CC	and
they	PP	they
paved	VBD	pave
the	DT	the
way	NN	way
for	IN	for
so	RB	so
many	JJ	many
who	WP	who
would	MD	would
come	VB	come
after	IN	after
them	PP	them
,	,	,
as	RB	as
much	RB	much
as	IN	as
they	PP	they
stood	VBD	stand
on	IN	on
the	DT	the
shoulders	NNS	shoulder
of	IN	of
those	DT	those
who	WP	who
had	VBD	have
come	VBN	come
before	RB	before
.	SENT	.
These	DT	these
women	NNS	woman
showed	VBD	show
that	IN	that
warriors	NNS	warrior
come	VBP	come
in	IN	in
all	DT	all
shapes	NNS	shape
and	CC	and
sizes	NNS	size
.	SENT	.
And	CC	and
women	NNS	woman
can	MD	can
be	VB	be
heroes	NNS	hero
,	,	,
too	RB	too
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
