Hi	UH	hi
you	PP	you
select	VBP	select
the	DT	the
right	JJ	right
kind	NN	kind
of	IN	of
microbes	NNS	microbe
,	,	,
you	PP	you
can	MD	can
use	VB	use
the	DT	the
microbial	JJ	microbial
fuel	NN	fuel
cell	NN	cell
to	TO	to
treat	VB	treat
some	DT	some
of	IN	of
the	DT	the
pollution	NN	pollution
.	SENT	.
If	IN	if
you	PP	you
choose	VBP	choose
the	DT	the
right	JJ	right
microbes	NNS	microbe
,	,	,
the	DT	the
microbes	NNS	microbe
will	MD	will
eat	VB	eat
the	DT	the
algae	NN	algae
.	SENT	.
If	IN	if
you	PP	you
use	VBP	use
other	JJ	other
kinds	NNS	kind
of	IN	of
microbes	NNS	microbe
,	,	,
they	PP	they
will	MD	will
eat	VB	eat
petroleum	NN	petroleum
spirits	NNS	spirit
and	CC	and
crude	JJ	crude
oil	NN	oil
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
see	VB	see
how	WRB	how
this	DT	this
stomach	NN	stomach
could	MD	could
be	VB	be
used	VBN	use
to	TO	to
not	RB	not
only	RB	only
treat	VB	treat
the	DT	the
pollution	NN	pollution
but	CC	but
also	RB	also
to	TO	to
generate	VB	generate
electricity	NN	electricity
from	IN	from
the	DT	the
pollution	NN	pollution
.	SENT	.
So	IN	so
the	DT	the
robot	NN	robot
will	MD	will
move	VB	move
through	IN	through
the	DT	the
environment	NN	environment
,	,	,
taking	VBG	take
food	NN	food
into	IN	into
its	PP$	its
stomach	NN	stomach
,	,	,
digest	VB	digest
the	DT	the
food	NN	food
,	,	,
create	VB	create
electricity	NN	electricity
,	,	,
use	VBP	use
that	DT	that
electricity	NN	electricity
to	TO	to
move	VB	move
through	IN	through
the	DT	the
environment	NN	environment
and	CC	and
keep	VB	keep
doing	VBG	do
this	DT	this
.	SENT	.
OK	UH	OK
,	,	,
so	RB	so
let	VBD	let
'	''	'
s	NNS	<unknown>
see	VBP	see
what	WP	what
happens	VBZ	happen
when	WRB	when
we	PP	we
run	VBP	run
the	DT	the
Row-bot	NP	<unknown>
—	:	-
when	WRB	when
it	PP	it
does	VBZ	do
some	DT	some
rowing	NN	rowing
.	SENT	.
Here	RB	here
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
couple	NN	couple
of	IN	of
videos	NNS	video
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
—	:	-
hopefully	RB	hopefully
you	PP	you
can	MD	can
see	VB	see
here	RB	here
is	VBZ	be
the	DT	the
mouth	NN	mouth
open	JJ	open
.	SENT	.
The	DT	the
front	JJ	front
mouth	NN	mouth
and	CC	and
the	DT	the
bottom	JJ	bottom
mouth	NN	mouth
open	JJ	open
,	,	,
and	CC	and
it	PP	it
will	MD	will
stay	VB	stay
opened	VBN	open
enough	RB	enough
,	,	,
then	RB	then
the	DT	the
robot	NN	robot
will	MD	will
start	VB	start
to	TO	to
row	VB	row
forward	RB	forward
.	SENT	.
It	PP	it
moves	VBZ	move
through	IN	through
the	DT	the
water	NN	water
so	IN	so
that	DT	that
food	NN	food
goes	VBZ	go
in	IN	in
as	IN	as
the	DT	the
waste	NN	waste
products	NNS	product
go	VBP	go
out	RP	out
.	SENT	.
Once	IN	once
it	PP	it
'	POS	'
s	NN	S
moved	VBD	move
enough	RB	enough
,	,	,
it	PP	it
stops	VBZ	stop
and	CC	and
then	RB	then
it	PP	it
closes	VBZ	close
the	DT	the
mouth	NN	mouth
—	:	-
slowly	RB	slowly
closes	VBZ	close
the	DT	the
mouths	NNS	mouth
—	:	-
and	CC	and
then	RB	then
it	PP	it
will	MD	will
sit	VB	sit
there	RB	there
,	,	,
and	CC	and
it	PP	it
will	MD	will
digest	VB	digest
the	DT	the
food	NN	food
.	SENT	.
Of	IN	of
course	NN	course
these	DT	these
microbial	JJ	microbial
fuel	NN	fuel
cells	NNS	cell
,	,	,
they	PP	they
contain	VBP	contain
microbes	NNS	microbe
.	SENT	.
What	WP	what
you	PP	you
really	RB	really
want	VBP	want
is	VBZ	be
lots	NNS	lot
of	IN	of
energy	NN	energy
coming	VBG	come
out	RP	out
of	IN	of
those	DT	those
microbes	NNS	microbe
as	IN	as
quickly	RB	quickly
as	RB	as
possible	JJ	possible
.	SENT	.
But	CC	but
we	PP	we
can	MD	can
'	''	'
t	NN	t
force	VB	force
the	DT	the
microbes	NNS	microbe
and	CC	and
they	PP	they
generate	VBP	generate
a	DT	a
small	JJ	small
amount	NN	amount
of	IN	of
electricity	NN	electricity
per	IN	per
second	JJ	second
.	SENT	.
They	PP	they
generate	VBP	generate
milliwatts	NNS	milliwatt
,	,	,
or	CC	or
microwatts	NNS	microwatt
.	SENT	.
Let	NP	Let
'	POS	'
s	NN	S
put	VBD	put
that	IN	that
into	IN	into
context	NN	context
.	SENT	.
Your	PP$	your
mobile	JJ	mobile
phone	NN	phone
for	IN	for
example	NN	example
,	,	,
one	CD	one
of	IN	of
these	DT	these
modern	JJ	modern
ones	NNS	one
,	,	,
if	IN	if
you	PP	you
use	VBP	use
it	PP	it
,	,	,
it	PP	it
takes	VBZ	take
about	RB	about
one	CD	one
watt	NN	watt
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
thousand	CD	thousand
or	CC	or
a	DT	a
million	CD	million
times	NNS	time
as	IN	as
much	JJ	much
energy	NN	energy
that	IN	that
that	DT	that
uses	NNS	use
compared	VBN	compare
to	TO	to
the	DT	the
microbial	JJ	microbial
fuel	NN	fuel
cell	NN	cell
.	SENT	.
How	WRB	how
can	MD	can
we	PP	we
cope	VB	cope
with	IN	with
that	DT	that
?	SENT	?
Well	RB	well
,	,	,
when	WRB	when
the	DT	the
Row-bot	NP	<unknown>
has	VBZ	have
done	VBN	do
its	PP$	its
digestion	NN	digestion
,	,	,
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
taken	VBN	take
the	DT	the
food	NN	food
in	IN	in
,	,	,
it	PP	it
will	MD	will
sit	VB	sit
there	RB	there
and	CC	and
it	PP	it
will	MD	will
wait	VB	wait
until	IN	until
it	PP	it
has	VBZ	have
consumed	VBN	consume
all	PDT	all
that	DT	that
food	NN	food
.	SENT	.
That	DT	that
could	MD	could
take	VB	take
some	DT	some
hours	NNS	hour
,	,	,
it	PP	it
could	MD	could
take	VB	take
some	DT	some
days	NNS	day
.	SENT	.
A	DT	a
typical	JJ	typical
cycle	NN	cycle
for	IN	for
the	DT	the
Row-bot	NP	<unknown>
looks	VBZ	look
like	IN	like
this	DT	this
:	:	:
you	PP	you
open	VBP	open
your	PP$	your
mouth	NN	mouth
,	,	,
you	PP	you
move	VBP	move
,	,	,
you	PP	you
close	VBP	close
your	PP$	your
mouth	NN	mouth
and	CC	and
you	PP	you
sit	VBP	sit
there	RB	there
for	IN	for
a	DT	a
while	NN	while
waiting	NN	waiting
.	SENT	.
Once	RB	once
you	PP	you
digest	VB	digest
your	PP$	your
food	NN	food
,	,	,
then	RB	then
you	PP	you
can	MD	can
go	VB	go
about	IN	about
doing	VBG	do
the	DT	the
same	JJ	same
thing	NN	thing
again	RB	again
.	SENT	.
But	CC	but
you	PP	you
know	VBP	know
what	WP	what
,	,	,
that	WDT	that
looks	VBZ	look
like	IN	like
a	DT	a
real	JJ	real
organism	NN	organism
,	,	,
doesn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
?	SENT	?
It	PP	it
looks	VBZ	look
like	IN	like
the	DT	the
kind	NN	kind
of	IN	of
thing	NN	thing
we	PP	we
do	VBP	do
.	SENT	.
Saturday	NP	Saturday
night	NN	night
,	,	,
we	PP	we
go	VBP	go
out	RP	out
,	,	,
open	VB	open
our	PP$	our
mouths	NNS	mouth
,	,	,
fill	VB	fill
our	PP$	our
stomachs	NNS	stomach
,	,	,
sit	VBP	sit
in	IN	in
front	NN	front
of	IN	of
the	DT	the
telly	NN	telly
and	CC	and
digest	NN	digest
.	SENT	.
When	WRB	when
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
enough	RB	enough
,	,	,
we	PP	we
do	VBP	do
the	DT	the
same	JJ	same
thing	NN	thing
again	RB	again
.	SENT	.
OK	UH	OK
,	,	,
if	IN	if
we	PP	we
'	POS	'
re	NN	re
lucky	JJ	lucky
with	IN	with
this	DT	this
cycle	NN	cycle
,	,	,
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
cycle	NN	cycle
we	PP	we
'	POS	'
ll	NNS	<unknown>
have	VBP	have
enough	JJ	enough
energy	NN	energy
left	VBD	leave
over	RP	over
for	IN	for
us	PP	us
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
do	VB	do
something	NN	something
else	RB	else
.	SENT	.
We	PP	we
could	MD	could
send	VB	send
a	DT	a
message	NN	message
,	,	,
for	IN	for
example	NN	example
.	SENT	.
We	PP	we
could	MD	could
send	VB	send
a	DT	a
message	NN	message
saying	VBG	say
,	,	,
"	``	"
This	DT	this
is	VBZ	be
how	WRB	how
much	JJ	much
pollution	NN	pollution
I	NP	I
'	POS	'
ve	NNS	<unknown>
eaten	VBN	eat
recently	RB	recently
,	,	,
"	''	"
or	CC	or
,	,	,
"	``	"
This	DT	this
is	VBZ	be
the	DT	the
kind	NN	kind
of	IN	of
stuff	NN	stuff
that	IN	that
I	NP	I
'	POS	'
ve	NN	ve
encountered	VBD	encounter
,	,	,
"	``	"
or	CC	or
,	,	,
"	``	"
This	DT	this
is	VBZ	be
where	WRB	where
I	PP	I
am	VBP	be
.	SENT	.
"	''	"
That	DT	that
ability	NN	ability
to	TO	to
send	VB	send
a	DT	a
message	NN	message
saying	VBG	say
,	,	,
"	``	"
This	DT	this
is	VBZ	be
where	WRB	where
I	PP	I
am	VBP	be
,	,	,
"	``	"
is	VBZ	be
really	RB	really
,	,	,
really	RB	really
important	JJ	important
.	SENT	.
If	IN	if
you	PP	you
think	VBP	think
about	IN	about
the	DT	the
oil	NN	oil
slicks	VBZ	slick
that	IN	that
we	PP	we
saw	VBD	see
before	RB	before
,	,	,
or	CC	or
those	DT	those
massive	JJ	massive
algal	JJ	algal
blooms	NNS	bloom
,	,	,
what	WP	what
you	PP	you
really	RB	really
want	VBP	want
to	TO	to
do	VB	do
is	VBZ	be
put	VB	put
your	PP$	your
Row-bot	NN	<unknown>
out	IN	out
there	RB	there
,	,	,
and	CC	and
it	PP	it
eats	VBZ	eat
up	RP	up
all	DT	all
of	IN	of
those	DT	those
pollutions	NNS	pollution
,	,	,
and	CC	and
then	RB	then
you	PP	you
have	VBP	have
to	TO	to
go	VB	go
collect	VB	collect
them	PP	them
.	SENT	.
Why	WRB	why
?	SENT	?
Because	IN	because
these	DT	these
Row-bots	NNS	<unknown>
at	IN	at
the	DT	the
moment	NN	moment
,	,	,
this	DT	this
Row-bot	NP	<unknown>
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
here	RB	here
,	,	,
it	PP	it
contains	VBZ	contain
motors	NNS	motor
,	,	,
it	PP	it
contains	VBZ	contain
wires	NNS	wire
,	,	,
it	PP	it
contains	VBZ	contain
components	NNS	component
which	WDT	which
themselves	PP	themselves
are	VBP	be
not	RB	not
biodegradable	JJ	biodegradable
.	SENT	.
Current	JJ	current
Row-bots	NNS	<unknown>
contain	VBP	contain
things	NNS	thing
like	IN	like
toxic	JJ	toxic
batteries	NNS	battery
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
leave	VB	leave
those	DT	those
in	IN	in
the	DT	the
environment	NN	environment
,	,	,
so	RB	so
you	PP	you
need	VBP	need
to	TO	to
track	VB	track
them	PP	them
,	,	,
and	CC	and
then	RB	then
when	WRB	when
they	PP	they
'	POS	'
ve	NN	ve
finished	VBD	finish
their	PP$	their
job	NN	job
of	IN	of
work	NN	work
,	,	,
you	PP	you
need	VBP	need
to	TO	to
collect	VB	collect
them	PP	them
.	SENT	.
That	DT	that
limits	VBZ	limit
the	DT	the
number	NN	number
of	IN	of
Row-bots	NNS	<unknown>
you	PP	you
can	MD	can
use	VB	use
.	SENT	.
If	IN	if
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
you	PP	you
have	VBP	have
robot	NN	robot
a	DT	a
little	JJ	little
bit	NN	bit
like	IN	like
a	DT	a
biological	JJ	biological
organism	NN	organism
,	,	,
when	WRB	when
it	PP	it
comes	VBZ	come
to	TO	to
the	DT	the
end	NN	end
of	IN	of
its	PP$	its
life	NN	life
,	,	,
it	PP	it
dies	VBZ	die
and	CC	and
it	PP	it
degrades	VBZ	degrade
to	TO	to
nothing	NN	nothing
.	SENT	.
So	RB	so
wouldn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
be	VB	be
nice	JJ	nice
if	IN	if
these	DT	these
robots	NNS	robot
,	,	,
instead	RB	instead
of	IN	of
being	VBG	be
like	IN	like
this	DT	this
,	,	,
made	VBN	make
out	RP	out
of	IN	of
plastic	NN	plastic
,	,	,
were	VBD	be
made	VBN	make
out	RP	out
of	IN	of
other	JJ	other
materials	NNS	material
,	,	,
which	WDT	which
when	WRB	when
you	PP	you
throw	VBP	throw
them	PP	them
out	RP	out
there	RB	there
,	,	,
they	PP	they
biodegrade	VBP	biodegrade
to	TO	to
nothing	NN	nothing
?	SENT	?
That	DT	that
changes	NNS	change
the	DT	the
way	NN	way
in	IN	in
which	WDT	which
we	PP	we
use	VBP	use
robots	NNS	robot
.	SENT	.
Instead	RB	instead
of	IN	of
putting	VBG	put
10	CD	@card@
or	CC	or
100	CD	@card@
out	RB	out
into	IN	into
the	DT	the
environment	NN	environment
,	,	,
having	VBG	have
to	TO	to
track	VB	track
them	PP	them
,	,	,
and	CC	and
then	RB	then
when	WRB	when
they	PP	they
die	VBP	die
,	,	,
collect	VBP	collect
them	PP	them
,	,	,
you	PP	you
could	MD	could
put	VB	put
a	DT	a
thousand	CD	thousand
,	,	,
a	DT	a
million	CD	million
,	,	,
a	DT	a
billion	NN	billion
robots	NNS	robot
into	IN	into
the	DT	the
environment	NN	environment
.	SENT	.
Just	RB	just
spread	VB	spread
them	PP	them
around	RP	around
.	SENT	.
You	PP	you
know	VBP	know
that	IN	that
at	IN	at
the	DT	the
end	NN	end
of	IN	of
their	PP$	their
lives	NNS	life
,	,	,
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
degrade	VB	degrade
to	TO	to
nothing	NN	nothing
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
to	TO	to
worry	VB	worry
about	IN	about
them	PP	them
.	SENT	.
So	RB	so
that	IN	that
changes	NNS	change
the	DT	the
way	NN	way
in	IN	in
which	WDT	which
you	PP	you
think	VBP	think
about	IN	about
robots	NNS	robot
and	CC	and
the	DT	the
way	NN	way
you	PP	you
deploy	VBP	deploy
them	PP	them
.	SENT	.
Then	RB	then
the	DT	the
question	NN	question
is	VBZ	be
:	:	:
Can	MD	can
you	PP	you
do	VB	do
this	DT	this
?	SENT	?
Well	UH	well
,	,	,
yes	UH	yes
,	,	,
we	PP	we
have	VBP	have
shown	VBN	show
that	IN	that
you	PP	you
can	MD	can
do	VB	do
this	DT	this
.	SENT	.
You	PP	you
can	MD	can
make	VB	make
robots	NNS	robot
which	WDT	which
are	VBP	be
biodegradable	JJ	biodegradable
.	SENT	.
What	WP	what
'	POS	'
s	NN	S
really	RB	really
interesting	JJ	interesting
is	VBZ	be
you	PP	you
can	MD	can
use	VB	use
household	NN	household
materials	NNS	material
to	TO	to
make	VB	make
these	DT	these
biodegradable	JJ	biodegradable
robots	NNS	robot
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
show	VBP	show
you	PP	you
some	RB	some
;	:	;
you	PP	you
might	MD	might
be	VB	be
surprised	VBN	surprise
.	SENT	.
You	PP	you
can	MD	can
make	VB	make
a	DT	a
robot	NN	robot
out	RP	out
of	IN	of
jelly	NN	jelly
.	SENT	.
Instead	RB	instead
of	IN	of
having	VBG	have
a	DT	a
motor	NN	motor
,	,	,
which	WDT	which
we	PP	we
have	VBP	have
at	IN	at
the	DT	the
moment	NN	moment
,	,	,
you	PP	you
can	MD	can
make	VB	make
things	NNS	thing
called	VBN	call
artificial	JJ	artificial
muscles	NNS	muscle
.	SENT	.
Artificial	JJ	artificial
muscles	NNS	muscle
are	VBP	be
smart	JJ	smart
materials	NNS	material
,	,	,
you	PP	you
apply	VBP	apply
electricity	NN	electricity
to	TO	to
them	PP	them
,	,	,
and	CC	and
they	PP	they
contract	VBP	contract
,	,	,
or	CC	or
they	PP	they
bend	VBP	bend
or	CC	or
they	PP	they
twist	VBP	twist
.	SENT	.
They	PP	they
look	VBP	look
like	IN	like
real	JJ	real
muscles	NNS	muscle
.	SENT	.
So	RB	so
instead	RB	instead
of	IN	of
having	VBG	have
a	DT	a
motor	NN	motor
,	,	,
you	PP	you
have	VBP	have
these	DT	these
artificial	JJ	artificial
muscles	NNS	muscle
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
make	VB	make
artificial	JJ	artificial
muscles	NNS	muscle
out	IN	out
of	IN	of
jelly	NN	jelly
.	SENT	.
If	IN	if
you	PP	you
take	VBP	take
some	DT	some
jelly	NN	jelly
and	CC	and
some	DT	some
salts	NNS	salt
,	,	,
and	CC	and
do	VBP	do
a	DT	a
bit	NN	bit
of	IN	of
jiggery-pokery	NN	jiggery-pokery
,	,	,
you	PP	you
can	MD	can
make	VB	make
an	DT	an
artificial	JJ	artificial
muscle	NN	muscle
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
also	RB	also
shown	VBN	show
you	PP	you
can	MD	can
make	VB	make
the	DT	the
microbial	JJ	microbial
fuel	NN	fuel
cell	NN	cell
'	POS	'
s	NNS	<unknown>
stomach	VBP	stomach
out	RP	out
of	IN	of
paper	NN	paper
.	SENT	.
So	RB	so
you	PP	you
could	MD	could
make	VB	make
the	DT	the
whole	JJ	whole
robot	NN	robot
out	IN	out
of	IN	of
biodegradable	JJ	biodegradable
materials	NNS	material
.	SENT	.
You	PP	you
throw	VBP	throw
them	PP	them
out	RP	out
there	RB	there
,	,	,
and	CC	and
they	PP	they
degrade	VBP	degrade
to	TO	to
nothing	NN	nothing
.	SENT	.
Well	RB	well
,	,	,
this	DT	this
is	VBZ	be
really	RB	really
,	,	,
really	RB	really
exciting	JJ	exciting
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
totally	RB	totally
change	VB	change
the	DT	the
way	NN	way
in	IN	in
which	WDT	which
we	PP	we
think	VBP	think
about	IN	about
robots	NNS	robot
,	,	,
but	CC	but
also	RB	also
it	PP	it
allows	VBZ	allow
you	PP	you
to	TO	to
be	VB	be
really	RB	really
creative	JJ	creative
in	IN	in
the	DT	the
way	NN	way
in	IN	in
which	WDT	which
you	PP	you
think	VBP	think
about	RB	about
what	WP	what
you	PP	you
can	MD	can
do	VB	do
with	IN	with
these	DT	these
robots	NNS	robot
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
an	DT	an
example	NN	example
.	SENT	.
If	IN	if
you	PP	you
can	MD	can
use	VB	use
jelly	NN	jelly
to	TO	to
make	VB	make
a	DT	a
robot	NN	robot
—	:	-
now	RB	now
,	,	,
we	PP	we
eat	VBP	eat
jelly	NN	jelly
,	,	,
right	RB	right
?	SENT	?
So	RB	so
,	,	,
why	WRB	why
not	RB	not
make	VB	make
something	NN	something
like	IN	like
this	DT	this
?	SENT	?
A	DT	a
robot	NN	robot
gummy	JJ	gummy
bear	NN	bear
.	SENT	.
Here	RB	here
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
some	DT	some
I	PP	I
prepared	VBD	prepare
earlier	RBR	earlier
.	SENT	.
There	RB	there
we	PP	we
go	VBP	go
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
packet	NN	packet
—	:	-
and	CC	and
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
lemon-flavored	JJ	<unknown>
one	CD	one
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
take	VBP	take
this	DT	this
gummy	JJ	gummy
bear	NN	bear
—	:	-
he	PP	he
'	POS	'
s	NN	S
not	RB	not
robotic	JJ	robotic
,	,	,
OK	JJ	OK
?	SENT	?
We	PP	we
have	VBP	have
to	TO	to
pretend	VB	pretend
.	SENT	.
And	CC	and
what	WP	what
you	PP	you
do	VBP	do
with	IN	with
one	CD	one
of	IN	of
these	DT	these
is	VBZ	be
you	PP	you
put	VBP	put
it	PP	it
in	IN	in
your	PP$	your
mouth	NN	mouth
—	:	-
the	DT	the
lemon	NN	lemon
'	POS	'
s	NN	S
quite	RB	quite
nice	JJ	nice
.	SENT	.
Try	VB	try
not	RB	not
to	TO	to
chew	VB	chew
it	PP	it
too	RB	too
much	RB	much
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
robot	NN	robot
,	,	,
it	PP	it
may	MD	may
not	RB	not
like	VB	like
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
swallow	VB	swallow
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
it	PP	it
goes	VBZ	go
into	IN	into
your	PP$	your
stomach	NN	stomach
.	SENT	.
And	CC	and
when	WRB	when
it	PP	it
'	POS	'
s	NN	S
inside	IN	inside
your	PP$	your
stomach	NN	stomach
,	,	,
it	PP	it
moves	VBZ	move
,	,	,
it	PP	it
thinks	VBZ	think
,	,	,
it	PP	it
twists	VBZ	twist
,	,	,
it	PP	it
bends	VBZ	bend
,	,	,
it	PP	it
does	VBZ	do
something	NN	something
.	SENT	.
It	PP	it
could	MD	could
go	VB	go
further	RBR	further
down	RB	down
into	IN	into
your	PP$	your
intestines	NNS	intestine
,	,	,
find	VB	find
out	RP	out
whether	IN	whether
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
some	DT	some
ulcer	NN	ulcer
or	CC	or
cancer	NN	cancer
,	,	,
maybe	RB	maybe
do	VBP	do
an	DT	an
injection	NN	injection
,	,	,
something	NN	something
like	IN	like
that	DT	that
.	SENT	.
You	PP	you
know	VBP	know
that	IN	that
once	IN	once
it	PP	it
'	POS	'
s	RB	<unknown>
done	VBN	do
its	PP$	its
job	NN	job
of	IN	of
work	NN	work
,	,	,
it	PP	it
could	MD	could
be	VB	be
consumed	VBN	consume
by	IN	by
your	PP$	your
stomach	NN	stomach
,	,	,
or	CC	or
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
want	VBP	want
that	IN	that
,	,	,
it	PP	it
could	MD	could
go	VB	go
straight	RB	straight
through	IN	through
you	PP	you
,	,	,
into	IN	into
the	DT	the
toilet	NN	toilet
,	,	,
and	CC	and
be	VB	be
degraded	VBN	degrade
safely	RB	safely
in	IN	in
the	DT	the
environment	NN	environment
.	SENT	.
So	IN	so
this	DT	this
changes	NNS	change
the	DT	the
way	NN	way
,	,	,
again	RB	again
,	,	,
in	IN	in
which	WDT	which
we	PP	we
think	VBP	think
about	IN	about
robots	NNS	robot
.	SENT	.
So	RB	so
,	,	,
we	PP	we
started	VBD	start
off	RP	off
looking	VBG	look
at	IN	at
robots	NNS	robot
that	WDT	that
would	MD	would
eat	VB	eat
pollution	NN	pollution
,	,	,
and	CC	and
then	RB	then
we	PP	we
'	POS	'
re	NN	re
looking	VBG	look
at	IN	at
robots	NNS	robot
which	WDT	which
we	PP	we
can	MD	can
eat	VB	eat
.	SENT	.
I	PP	I
hope	VBP	hope
this	DT	this
gives	VBZ	give
you	PP	you
some	DT	some
idea	NN	idea
of	IN	of
the	DT	the
kinds	NNS	kind
of	IN	of
things	NNS	thing
we	PP	we
can	MD	can
do	VB	do
with	IN	with
future	JJ	future
robots	NNS	robot
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
your	PP$	your
attention	NN	attention
.	SENT	.
