Hi	UH	hi
we	PP	we
can	MD	can
and	CC	and
should	MD	should
be	VB	be
training	VBG	train
multitask	NN	<unknown>
models	NNS	model
that	WDT	that
can	MD	can
do	VB	do
thousands	NNS	thousand
or	CC	or
millions	NNS	million
of	IN	of
different	JJ	different
tasks	NNS	task
.	SENT	.
Each	DT	each
part	NN	part
of	IN	of
that	DT	that
model	NN	model
would	MD	would
specialize	VB	specialize
in	IN	in
different	JJ	different
kinds	NNS	kind
of	IN	of
things	NNS	thing
.	SENT	.
And	CC	and
then	RB	then
,	,	,
if	IN	if
we	PP	we
have	VBP	have
a	DT	a
model	NN	model
that	WDT	that
can	MD	can
do	VB	do
a	DT	a
thousand	CD	thousand
things	NNS	thing
,	,	,
and	CC	and
the	DT	the
thousand	CD	thousand
and	CC	and
first	JJ	first
thing	NN	thing
comes	VBZ	come
along	RP	along
,	,	,
we	PP	we
can	MD	can
leverage	VB	leverage
the	DT	the
expertise	NN	expertise
we	PP	we
already	RB	already
have	VBP	have
in	IN	in
the	DT	the
related	JJ	related
kinds	NNS	kind
of	IN	of
things	NNS	thing
so	RB	so
that	IN	that
we	PP	we
can	MD	can
more	RBR	more
quickly	RB	quickly
be	VB	be
able	JJ	able
to	TO	to
do	VB	do
this	DT	this
new	JJ	new
task	NN	task
,	,	,
just	RB	just
like	IN	like
you	PP	you
,	,	,
if	IN	if
you	PP	you
'	POS	'
re	NN	re
confronted	VBN	confront
with	IN	with
some	DT	some
new	JJ	new
problem	NN	problem
,	,	,
you	PP	you
quickly	RB	quickly
identify	VB	identify
the	DT	the
17	CD	@card@
things	NNS	thing
you	PP	you
already	RB	already
know	VBP	know
that	WDT	that
are	VBP	be
going	VBG	go
to	TO	to
be	VB	be
helpful	JJ	helpful
in	IN	in
solving	VBG	solve
that	DT	that
problem	NN	problem
.	SENT	.
Second	JJ	second
problem	NN	problem
is	VBZ	be
that	IN	that
most	JJS	most
of	IN	of
our	PP$	our
models	NNS	model
today	NN	today
deal	NN	deal
with	IN	with
only	RB	only
a	DT	a
single	JJ	single
modality	NN	modality
of	IN	of
data	NNS	datum
--	:	--
with	IN	with
images	NNS	image
,	,	,
or	CC	or
text	NN	text
or	CC	or
speech	NN	speech
,	,	,
but	CC	but
not	RB	not
all	RB	all
of	IN	of
these	DT	these
all	RB	all
at	IN	at
once	RB	once
.	SENT	.
But	CC	but
think	VBP	think
about	RB	about
how	WRB	how
you	PP	you
go	VBP	go
about	IN	about
the	DT	the
world	NN	world
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
continuously	RB	continuously
using	VBG	use
all	PDT	all
your	PP$	your
senses	NNS	sense
to	TO	to
learn	VB	learn
from	IN	from
,	,	,
react	VBP	react
to	TO	to
,	,	,
figure	VB	figure
out	RP	out
what	WP	what
actions	NNS	action
you	PP	you
want	VBP	want
to	TO	to
take	VB	take
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
Makes	VBZ	make
a	DT	a
lot	NN	lot
more	JJR	more
sense	NN	sense
to	TO	to
do	VB	do
that	IN	that
,	,	,
and	CC	and
we	PP	we
can	MD	can
build	VB	build
models	NNS	model
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
.	SENT	.
We	PP	we
can	MD	can
build	VB	build
models	NNS	model
that	WDT	that
take	VBP	take
in	IN	in
these	DT	these
different	JJ	different
modalities	NNS	modality
of	IN	of
input	NN	input
data	NNS	datum
,	,	,
text	NN	text
,	,	,
images	NNS	image
,	,	,
speech	NN	speech
,	,	,
but	CC	but
then	RB	then
fuse	VB	fuse
them	PP	them
together	RB	together
,	,	,
so	RB	so
that	IN	that
regardless	RB	regardless
of	IN	of
whether	IN	whether
the	DT	the
model	NN	model
sees	VBZ	see
the	DT	the
word	NN	word
"	``	"
leopard	NN	leopard
,	,	,
"	''	"
sees	VBZ	see
a	DT	a
video	NN	video
of	IN	of
a	DT	a
leopard	NN	leopard
or	CC	or
hears	VBZ	hear
someone	NN	someone
say	VB	say
the	DT	the
word	NN	word
"	``	"
leopard	NN	leopard
,	,	,
"	''	"
the	DT	the
same	JJ	same
response	NN	response
is	VBZ	be
triggered	VBN	trigger
inside	IN	inside
the	DT	the
model	NN	model
:	:	:
the	DT	the
concept	NN	concept
of	IN	of
a	DT	a
leopard	NN	leopard
can	MD	can
deal	VB	deal
with	IN	with
different	JJ	different
kinds	NNS	kind
of	IN	of
input	NN	input
data	NNS	datum
,	,	,
even	RB	even
nonhuman	NN	nonhuman
inputs	NNS	input
,	,	,
like	IN	like
genetic	JJ	genetic
sequences	NNS	sequence
,	,	,
3D	JJ	3D
clouds	NNS	cloud
of	IN	of
points	NNS	point
,	,	,
as	RB	as
well	RB	well
as	IN	as
images	NNS	image
,	,	,
text	NN	text
and	CC	and
video	NN	video
.	SENT	.
The	DT	the
third	JJ	third
problem	NN	problem
is	VBZ	be
that	DT	that
today	NN	today
'	POS	'
s	NN	S
models	NNS	model
are	VBP	be
dense	JJ	dense
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
single	JJ	single
model	NN	model
,	,	,
the	DT	the
model	NN	model
is	VBZ	be
fully	RB	fully
activated	VBN	activate
for	IN	for
every	DT	every
task	NN	task
,	,	,
for	IN	for
every	DT	every
example	NN	example
that	IN	that
we	PP	we
want	VBP	want
to	TO	to
accomplish	VB	accomplish
,	,	,
whether	IN	whether
that	DT	that
'	''	'
s	VBG	<unknown>
a	DT	a
really	RB	really
simple	JJ	simple
or	CC	or
a	DT	a
really	RB	really
complicated	JJ	complicated
thing	NN	thing
.	SENT	.
This	DT	this
,	,	,
too	RB	too
,	,	,
is	VBZ	be
unlike	IN	unlike
how	WRB	how
our	PP$	our
own	JJ	own
brains	NNS	brain
work	VBP	work
.	SENT	.
Different	JJ	different
parts	NNS	part
of	IN	of
our	PP$	our
brains	NNS	brain
are	VBP	be
good	JJ	good
at	IN	at
different	JJ	different
things	NNS	thing
,	,	,
and	CC	and
we	PP	we
'	POS	'
re	NN	re
continuously	RB	continuously
calling	VBG	call
upon	IN	upon
the	DT	the
pieces	NNS	piece
of	IN	of
them	PP	them
that	WDT	that
are	VBP	be
relevant	JJ	relevant
for	IN	for
the	DT	the
task	NN	task
at	IN	at
hand	NN	hand
.	SENT	.
For	IN	for
example	NN	example
,	,	,
nervously	RB	nervously
watching	VBG	watch
a	DT	a
garbage	NN	garbage
truck	NN	truck
back	RB	back
up	RB	up
towards	IN	towards
your	PP$	your
car	NN	car
,	,	,
the	DT	the
part	NN	part
of	IN	of
your	PP$	your
brain	NN	brain
that	WDT	that
thinks	VBZ	think
about	IN	about
Shakespearean	JJ	Shakespearean
sonnets	NNS	sonnet
is	VBZ	be
probably	RB	probably
inactive	JJ	inactive
.	SENT	.
AI	VBP	ai
models	NNS	model
can	MD	can
work	VB	work
the	DT	the
same	JJ	same
way	NN	way
.	SENT	.
Instead	RB	instead
of	IN	of
a	DT	a
dense	JJ	dense
model	NN	model
,	,	,
we	PP	we
can	MD	can
have	VB	have
one	CD	one
that	WDT	that
is	VBZ	be
sparsely	RB	sparsely
activated	VBN	activate
.	SENT	.
So	RB	so
for	IN	for
particular	JJ	particular
different	JJ	different
tasks	NNS	task
,	,	,
we	PP	we
call	VBP	call
upon	IN	upon
different	JJ	different
parts	NNS	part
of	IN	of
the	DT	the
model	NN	model
.	SENT	.
During	IN	during
training	NN	training
,	,	,
the	DT	the
model	NN	model
can	MD	can
also	RB	also
learn	VB	learn
which	WDT	which
parts	NNS	part
are	VBP	be
good	JJ	good
at	IN	at
which	WDT	which
things	NNS	thing
,	,	,
to	TO	to
continuously	RB	continuously
identify	VB	identify
what	WP	what
parts	NNS	part
it	PP	it
wants	VBZ	want
to	TO	to
call	VB	call
upon	RP	upon
in	IN	in
order	NN	order
to	TO	to
accomplish	VB	accomplish
a	DT	a
new	JJ	new
task	NN	task
.	SENT	.
The	DT	the
advantage	NN	advantage
of	IN	of
this	DT	this
is	VBZ	be
we	PP	we
can	MD	can
have	VB	have
a	DT	a
very	JJ	very
high-capacity	NN	high-capacity
model	NN	model
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
very	RB	very
efficient	JJ	efficient
,	,	,
because	IN	because
we	PP	we
'	POS	'
re	NN	re
only	RB	only
calling	VBG	call
upon	IN	upon
the	DT	the
parts	NNS	part
that	WDT	that
we	PP	we
need	VBP	need
for	IN	for
any	DT	any
given	VBN	give
task	NN	task
.	SENT	.
So	RB	so
fixing	VBG	fix
these	DT	these
three	CD	three
things	NNS	thing
,	,	,
I	PP	I
think	VBP	think
,	,	,
will	MD	will
lead	VB	lead
to	TO	to
a	DT	a
more	RBR	more
powerful	JJ	powerful
AI	NN	ai
system	NN	system
:	:	:
instead	RB	instead
of	IN	of
thousands	NNS	thousand
of	IN	of
separate	JJ	separate
models	NNS	model
,	,	,
train	VB	train
a	DT	a
handful	NN	handful
of	IN	of
general-purpose	JJ	general-purpose
models	NNS	model
that	WDT	that
can	MD	can
do	VB	do
thousands	NNS	thousand
or	CC	or
millions	NNS	million
of	IN	of
things	NNS	thing
.	SENT	.
Instead	RB	instead
of	IN	of
dealing	VBG	deal
with	IN	with
single	JJ	single
modalities	NNS	modality
,	,	,
deal	NN	deal
with	IN	with
all	DT	all
modalities	NNS	modality
,	,	,
and	CC	and
be	VB	be
able	JJ	able
to	TO	to
fuse	VB	fuse
them	PP	them
together	RB	together
.	SENT	.
And	CC	and
instead	RB	instead
of	IN	of
dense	JJ	dense
models	NNS	model
,	,	,
use	VBP	use
sparse	JJ	sparse
,	,	,
high-capacity	NN	high-capacity
models	NNS	model
,	,	,
where	WRB	where
we	PP	we
call	VBP	call
upon	IN	upon
the	DT	the
relevant	JJ	relevant
bits	NNS	bit
as	IN	as
we	PP	we
need	VBP	need
them	PP	them
.	SENT	.
We	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
building	VBG	build
a	DT	a
system	NN	system
that	WDT	that
enables	VBZ	enable
these	DT	these
kinds	NNS	kind
of	IN	of
approaches	NNS	approach
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	RB	<unknown>
been	VBN	be
calling	VBG	call
the	DT	the
system	NN	system
"	''	"
Pathways	NNS	pathway
.	SENT	.
"	''	"
So	IN	so
the	DT	the
idea	NN	idea
is	VBZ	be
this	DT	this
model	NN	model
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
do	VB	do
thousands	NNS	thousand
or	CC	or
millions	NNS	million
of	IN	of
different	JJ	different
tasks	NNS	task
,	,	,
and	CC	and
then	RB	then
,	,	,
we	PP	we
can	MD	can
incrementally	RB	incrementally
add	VB	add
new	JJ	new
tasks	NNS	task
,	,	,
and	CC	and
it	PP	it
can	MD	can
deal	VB	deal
with	IN	with
all	DT	all
modalities	NNS	modality
at	IN	at
once	RB	once
,	,	,
and	CC	and
then	RB	then
incrementally	RB	incrementally
learn	VB	learn
new	JJ	new
tasks	NNS	task
as	IN	as
needed	JJ	needed
and	CC	and
call	NN	call
upon	IN	upon
the	DT	the
relevant	JJ	relevant
bits	NNS	bit
of	IN	of
the	DT	the
model	NN	model
for	IN	for
different	JJ	different
examples	NNS	example
or	CC	or
tasks	NNS	task
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
re	NN	re
pretty	RB	pretty
excited	VBN	excite
about	IN	about
this	DT	this
,	,	,
we	PP	we
think	VBP	think
this	DT	this
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
step	NN	step
forward	RB	forward
in	IN	in
how	WRB	how
we	PP	we
build	VBP	build
AI	NN	ai
systems	NNS	system
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
wanted	VBD	want
to	TO	to
touch	VB	touch
on	IN	on
responsible	JJ	responsible
AI	NN	ai
.	SENT	.
We	PP	we
clearly	RB	clearly
need	VBP	need
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
this	DT	this
vision	NN	vision
of	IN	of
powerful	JJ	powerful
AI	VBP	ai
systems	NNS	system
benefits	NNS	benefit
everyone	NN	everyone
.	SENT	.
These	DT	these
kinds	NNS	kind
of	IN	of
models	NNS	model
raise	VBP	raise
important	JJ	important
new	JJ	new
questions	NNS	question
about	RB	about
how	WRB	how
do	VBP	do
we	PP	we
build	VB	build
them	PP	them
with	IN	with
fairness	NN	fairness
,	,	,
interpretability	NN	interpretability
,	,	,
privacy	NN	privacy
and	CC	and
security	NN	security
,	,	,
for	IN	for
all	DT	all
users	NNS	user
in	IN	in
mind	NN	mind
.	SENT	.
For	IN	for
example	NN	example
,	,	,
if	IN	if
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
train	VB	train
these	DT	these
models	NNS	model
on	IN	on
thousands	NNS	thousand
or	CC	or
millions	NNS	million
of	IN	of
tasks	NNS	task
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
need	VBP	need
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
train	VB	train
them	PP	them
on	IN	on
large	JJ	large
amounts	NNS	amount
of	IN	of
data	NNS	datum
.	SENT	.
And	CC	and
we	PP	we
need	VBP	need
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
data	NN	data
is	VBZ	be
thoughtfully	RB	thoughtfully
collected	VBN	collect
and	CC	and
is	VBZ	be
representative	JJ	representative
of	IN	of
different	JJ	different
communities	NNS	community
and	CC	and
situations	NNS	situation
all	RB	all
around	IN	around
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
data	NNS	datum
concerns	NNS	concern
are	VBP	be
only	RB	only
one	CD	one
aspect	NN	aspect
of	IN	of
responsible	JJ	responsible
AI	NN	ai
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
work	NN	work
to	TO	to
do	VB	do
here	RB	here
.	SENT	.
So	RB	so
in	IN	in
2018	CD	@card@
,	,	,
Google	NP	<unknown>
published	VBD	publish
this	DT	this
set	NN	set
of	IN	of
AI	NN	ai
principles	NNS	principle
by	IN	by
which	WDT	which
we	PP	we
think	VBP	think
about	RB	about
developing	VBG	develop
these	DT	these
kinds	NNS	kind
of	IN	of
technology	NN	technology
.	SENT	.
And	CC	and
these	DT	these
have	VBP	have
helped	VBN	help
guide	VB	guide
us	PP	us
in	IN	in
how	WRB	how
we	PP	we
do	VBP	do
research	NN	research
in	IN	in
this	DT	this
space	NN	space
,	,	,
how	WRB	how
we	PP	we
use	VBP	use
AI	VBZ	ai
in	IN	in
our	PP$	our
products	NNS	product
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
it	PP	it
'	''	'
s	VBG	<unknown>
a	DT	a
really	RB	really
helpful	JJ	helpful
and	CC	and
important	JJ	important
framing	NN	framing
for	IN	for
how	WRB	how
to	TO	to
think	VB	think
about	IN	about
these	DT	these
deep	JJ	deep
and	CC	and
complex	JJ	complex
questions	NNS	question
about	RB	about
how	WRB	how
we	PP	we
should	MD	should
be	VB	be
using	VBG	use
AI	VBP	ai
in	IN	in
society	NN	society
.	SENT	.
We	PP	we
continue	VBP	continue
to	TO	to
update	VB	update
these	DT	these
as	IN	as
we	PP	we
learn	VBP	learn
more	RBR	more
.	SENT	.
Many	JJ	many
of	IN	of
these	DT	these
kinds	NNS	kind
of	IN	of
principles	NNS	principle
are	VBP	be
active	JJ	active
areas	NNS	area
of	IN	of
research	NN	research
--	:	--
super	JJ	super
important	JJ	important
area	NN	area
.	SENT	.
Moving	VBG	move
from	IN	from
single-purpose	NN	single-purpose
systems	NNS	system
that	IN	that
kind	RB	kind
of	IN	of
recognize	VB	recognize
patterns	NNS	pattern
in	IN	in
data	NNS	datum
to	TO	to
these	DT	these
kinds	NNS	kind
of	IN	of
general-purpose	JJ	general-purpose
intelligent	JJ	intelligent
systems	NNS	system
that	WDT	that
have	VBP	have
a	DT	a
deeper	JJR	deep
understanding	NN	understanding
of	IN	of
the	DT	the
world	NN	world
will	MD	will
really	RB	really
enable	VB	enable
us	PP	us
to	TO	to
tackle	VB	tackle
some	DT	some
of	IN	of
the	DT	the
greatest	JJS	great
problems	NNS	problem
humanity	NN	humanity
faces	VBZ	face
.	SENT	.
For	IN	for
example	NN	example
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
be	VB	be
able	JJ	able
to	TO	to
diagnose	VB	diagnose
more	JJR	more
disease	NN	disease
;	:	;
we	PP	we
'	POS	'
ll	NNS	<unknown>
be	VB	be
able	JJ	able
to	TO	to
engineer	VB	engineer
better	JJR	good
medicines	NNS	medicine
by	IN	by
infusing	VBG	infuse
these	DT	these
models	NNS	model
with	IN	with
knowledge	NN	knowledge
of	IN	of
chemistry	NN	chemistry
and	CC	and
physics	NN	physics
;	:	;
we	PP	we
'	POS	'
ll	NNS	<unknown>
be	VB	be
able	JJ	able
to	TO	to
advance	VB	advance
educational	JJ	educational
systems	NNS	system
by	IN	by
providing	VBG	provide
more	RBR	more
individualized	VBN	individualize
tutoring	VBG	tutor
to	TO	to
help	VB	help
people	NNS	people
learn	VB	learn
in	IN	in
new	JJ	new
and	CC	and
better	JJR	good
ways	NNS	way
;	:	;
we	PP	we
'	POS	'
ll	NNS	<unknown>
be	VB	be
able	JJ	able
to	TO	to
tackle	VB	tackle
really	RB	really
complicated	JJ	complicated
issues	NNS	issue
,	,	,
like	IN	like
climate	NN	climate
change	NN	change
,	,	,
and	CC	and
perhaps	RB	perhaps
engineering	NN	engineering
of	IN	of
clean	JJ	clean
energy	NN	energy
solutions	NNS	solution
.	SENT	.
So	RB	so
really	RB	really
,	,	,
all	DT	all
of	IN	of
these	DT	these
kinds	NNS	kind
of	IN	of
systems	NNS	system
are	VBP	be
going	VBG	go
to	TO	to
be	VB	be
requiring	VBG	require
the	DT	the
multidisciplinary	JJ	multidisciplinary
expertise	NN	expertise
of	IN	of
people	NNS	people
all	RB	all
over	IN	over
the	DT	the
world	NN	world
.	SENT	.
So	RB	so
connecting	VBG	connect
AI	NN	ai
with	IN	with
whatever	WDT	whatever
field	NN	field
you	PP	you
are	VBP	be
in	IN	in
,	,	,
in	IN	in
order	NN	order
to	TO	to
make	VB	make
progress	NN	progress
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ve	NN	ve
seen	VBN	see
a	DT	a
lot	NN	lot
of	IN	of
advances	NNS	advance
in	IN	in
computing	NN	computing
,	,	,
and	CC	and
how	WRB	how
computing	VBG	compute
,	,	,
over	IN	over
the	DT	the
past	JJ	past
decades	NNS	decade
,	,	,
has	VBZ	have
really	RB	really
helped	VBN	help
millions	NNS	million
of	IN	of
people	NNS	people
better	RBR	well
understand	VB	understand
the	DT	the
world	NN	world
around	IN	around
them	PP	them
.	SENT	.
And	CC	and
AI	VBP	ai
today	NN	today
has	VBZ	have
the	DT	the
potential	NN	potential
to	TO	to
help	VB	help
billions	NNS	billion
of	IN	of
people	NNS	people
.	SENT	.
We	PP	we
truly	RB	truly
live	VBP	live
in	IN	in
exciting	JJ	exciting
times	NNS	time
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
Chris	NP	Chris
Anderson	NP	Anderson
:	:	:
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
follow	VB	follow
up	RP	up
on	IN	on
a	DT	a
couple	NN	couple
things	NNS	thing
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
I	PP	I
heard	VBD	hear
.	SENT	.
Most	JJS	most
people	NNS	people
'	POS	'
s	JJ	<unknown>
traditional	JJ	traditional
picture	NN	picture
of	IN	of
AI	NN	ai
is	VBZ	be
that	IN	that
computers	NNS	computer
recognize	VBP	recognize
a	DT	a
pattern	NN	pattern
of	IN	of
information	NN	information
,	,	,
and	CC	and
with	IN	with
a	DT	a
bit	NN	bit
of	IN	of
machine	NN	machine
learning	NN	learning
,	,	,
they	PP	they
can	MD	can
get	VB	get
really	RB	really
good	JJ	good
at	IN	at
that	DT	that
,	,	,
better	JJR	good
than	IN	than
humans	NNS	human
.	SENT	.
What	WP	what
you	PP	you
'	POS	'
re	NN	re
saying	NN	saying
is	VBZ	be
those	DT	those
patterns	NNS	pattern
are	VBP	be
no	RB	no
longer	JJR	long
the	DT	the
atoms	NNS	atom
that	WDT	that
AI	VBP	ai
is	VBZ	be
working	VBG	work
with	IN	with
,	,	,
that	IN	that
it	PP	it
'	POS	'
s	JJ	<unknown>
much	JJ	much
richer-layered	JJ	<unknown>
concepts	NNS	concept
that	WDT	that
can	MD	can
include	VB	include
all	DT	all
manners	NNS	manner
of	IN	of
types	NNS	type
of	IN	of
things	NNS	thing
that	WDT	that
go	VBP	go
to	TO	to
make	VB	make
up	RP	up
a	DT	a
leopard	NN	leopard
,	,	,
for	IN	for
example	NN	example
.	SENT	.
So	RB	so
what	WP	what
could	MD	could
that	RB	that
lead	VB	lead
to	TO	to
?	SENT	?
Give	VB	give
me	PP	me
an	DT	an
example	NN	example
of	IN	of
when	WRB	when
that	DT	that
AI	NN	ai
is	VBZ	be
working	VBG	work
,	,	,
what	WP	what
do	VBP	do
you	PP	you
picture	VBP	picture
happening	VBG	happen
in	IN	in
the	DT	the
world	NN	world
in	IN	in
the	DT	the
next	JJ	next
five	CD	five
or	CC	or
10	CD	@card@
years	NNS	year
that	WDT	that
excites	VBZ	excite
you	PP	you
?	SENT	?
Jeff	NP	Jeff
Dean	NP	Dean
:	:	:
I	PP	I
think	VBP	think
the	DT	the
grand	JJ	grand
challenge	NN	challenge
in	IN	in
AI	NN	ai
is	VBZ	be
how	WRB	how
do	VBP	do
you	PP	you
generalize	VB	generalize
from	IN	from
a	DT	a
set	NN	set
of	IN	of
tasks	NNS	task
you	PP	you
already	RB	already
know	VBP	know
how	WRB	how
to	TO	to
do	VB	do
to	TO	to
new	JJ	new
tasks	NNS	task
,	,	,
as	RB	as
easily	RB	easily
and	CC	and
effortlessly	RB	effortlessly
as	RB	as
possible	JJ	possible
.	SENT	.
And	CC	and
the	DT	the
current	JJ	current
approach	NN	approach
of	IN	of
training	VBG	train
separate	JJ	separate
models	NNS	model
for	IN	for
everything	NN	everything
means	VBZ	mean
you	PP	you
need	VBP	need
lots	NNS	lot
of	IN	of
data	NNS	datum
about	IN	about
that	DT	that
particular	JJ	particular
problem	NN	problem
,	,	,
because	IN	because
you	PP	you
'	POS	'
re	NN	re
effectively	RB	effectively
trying	VBG	try
to	TO	to
learn	VB	learn
everything	NN	everything
about	IN	about
the	DT	the
world	NN	world
and	CC	and
that	DT	that
problem	NN	problem
,	,	,
from	IN	from
nothing	NN	nothing
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
can	MD	can
build	VB	build
these	DT	these
systems	NNS	system
that	WDT	that
already	RB	already
are	VBP	be
infused	VBN	infuse
with	IN	with
how	WRB	how
to	TO	to
do	VB	do
thousands	NNS	thousand
and	CC	and
millions	NNS	million
of	IN	of
tasks	NNS	task
,	,	,
then	RB	then
you	PP	you
can	MD	can
effectively	RB	effectively
teach	VB	teach
them	PP	them
to	TO	to
do	VB	do
a	DT	a
new	JJ	new
thing	NN	thing
with	IN	with
relatively	RB	relatively
few	JJ	few
examples	NNS	example
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	VBG	<unknown>
the	DT	the
real	JJ	real
hope	NN	hope
,	,	,
that	WDT	that
you	PP	you
could	MD	could
then	RB	then
have	VB	have
a	DT	a
system	NN	system
where	WRB	where
you	PP	you
just	RB	just
give	VBP	give
it	PP	it
five	CD	five
examples	NNS	example
of	IN	of
something	NN	something
you	PP	you
care	VBP	care
about	RB	about
,	,	,
and	CC	and
it	PP	it
learns	VBZ	learn
to	TO	to
do	VB	do
that	DT	that
new	JJ	new
task	NN	task
.	SENT	.
CA	MD	ca
:	:	:
You	PP	you
can	MD	can
do	VB	do
a	DT	a
form	NN	form
of	IN	of
self-supervised	JJ	self-supervised
learning	NN	learning
that	WDT	that
is	VBZ	be
based	VBN	base
on	IN	on
remarkably	RB	remarkably
little	JJ	little
seeding	VBG	seed
.	SENT	.
JD	NN	JD
:	:	:
Yeah	RB	yeah
,	,	,
as	RB	as
opposed	VBN	oppose
to	TO	to
needing	VBG	need
10	CD	@card@
,	,	,
000	CD	@card@
or	CC	or
100	CD	@card@
,	,	,
000	CD	@card@
examples	NNS	example
to	TO	to
figure	VB	figure
everything	NN	everything
in	IN	in
the	DT	the
world	NN	world
out	RP	out
.	SENT	.
CA	MD	ca
:	:	:
Aren	NP	Aren
'	POS	'
t	NN	t
there	RB	there
kind	NN	kind
of	IN	of
terrifying	JJ	terrifying
unintended	JJ	unintended
consequences	NNS	consequence
possible	JJ	possible
,	,	,
from	IN	from
that	DT	that
?	SENT	?
JD	NN	JD
:	:	:
I	PP	I
think	VBP	think
it	PP	it
depends	VBZ	depend
on	IN	on
how	WRB	how
you	PP	you
apply	VBP	apply
these	DT	these
systems	NNS	system
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
clear	JJ	clear
that	IN	that
AI	NN	ai
can	MD	can
be	VB	be
a	DT	a
powerful	JJ	powerful
system	NN	system
for	IN	for
good	JJ	good
,	,	,
or	CC	or
if	IN	if
you	PP	you
apply	VBP	apply
it	PP	it
in	IN	in
ways	NNS	way
that	WDT	that
are	VBP	be
not	RB	not
so	RB	so
great	JJ	great
,	,	,
it	PP	it
can	MD	can
be	VB	be
a	DT	a
negative	JJ	negative
consequence	NN	consequence
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
'	POS	'
s	NN	S
why	WRB	why
it	PP	it
'	POS	'
s	NN	S
important	JJ	important
to	TO	to
have	VB	have
a	DT	a
set	NN	set
of	IN	of
principles	NNS	principle
by	IN	by
which	WDT	which
you	PP	you
look	VBP	look
at	IN	at
potential	JJ	potential
uses	NNS	use
of	IN	of
AI	NN	ai
and	CC	and
really	RB	really
are	VBP	be
careful	JJ	careful
and	CC	and
thoughtful	JJ	thoughtful
about	RB	about
how	WRB	how
you	PP	you
consider	VBP	consider
applications	NNS	application
.	SENT	.
CA	MD	ca
:	:	:
One	CD	one
of	IN	of
the	DT	the
things	NNS	thing
people	NNS	people
worry	VBP	worry
most	RBS	most
about	RB	about
is	VBZ	be
that	IN	that
,	,	,
if	IN	if
AI	NN	ai
is	VBZ	be
so	RB	so
good	JJ	good
at	IN	at
learning	VBG	learn
from	IN	from
the	DT	the
world	NN	world
as	IN	as
it	PP	it
is	VBZ	be
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
carry	VB	carry
forward	RB	forward
into	IN	into
the	DT	the
future	JJ	future
aspects	NNS	aspect
of	IN	of
the	DT	the
world	NN	world
as	IN	as
it	PP	it
is	VBZ	be
that	IN	that
actually	RB	actually
aren	NNS	<unknown>
'	POS	'
t	NN	t
right	NN	right
,	,	,
right	RB	right
now	RB	now
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	RB	<unknown>
obviously	RB	obviously
been	VBN	be
a	DT	a
huge	JJ	huge
controversy	NN	controversy
about	RB	about
that	IN	that
recently	RB	recently
at	IN	at
Google	NP	<unknown>
.	SENT	.
Some	DT	some
of	IN	of
those	DT	those
principles	NNS	principle
of	IN	of
AI	NN	ai
development	NN	development
,	,	,
you	PP	you
'	POS	'
ve	RB	<unknown>
been	VBN	be
challenged	VBN	challenge
that	IN	that
you	PP	you
'	POS	'
re	NN	re
not	RB	not
actually	RB	actually
holding	VBG	hold
to	TO	to
them	PP	them
.	SENT	.
Not	RB	not
really	RB	really
interested	JJ	interested
to	TO	to
hear	VB	hear
about	IN	about
comments	NNS	comment
on	IN	on
a	DT	a
specific	JJ	specific
case	NN	case
,	,	,
but	RB	but
.	SENT	.
.	SENT	.
.	SENT	.
are	VBP	be
you	PP	you
really	RB	really
committed	VBD	commit
?	SENT	?
How	WRB	how
