What	WP	what
called	VBN	call
a	DT	a
"	``	"
seedectomy	NN	<unknown>
.	SENT	.
"	``	"
They	PP	they
use	VBP	use
this	DT	this
scope	NN	scope
to	TO	to
remove	VB	remove
seeds	NNS	seed
using	VBG	use
a	DT	a
little	JJ	little
tweezer	NN	<unknown>
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
a	DT	a
way	NN	way
to	TO	to
get	VB	get
under	IN	under
their	PP$	their
belts	NNS	belt
the	DT	the
rudimentary	JJ	rudimentary
components	NNS	component
of	IN	of
doing	VBG	do
this	DT	this
surgery	NN	surgery
.	SENT	.
Then	RB	then
they	PP	they
head	VBP	head
right	RB	right
into	IN	into
the	DT	the
apprenticeship	NN	apprenticeship
model	NN	model
,	,	,
seeing	VBG	see
many	JJ	many
of	IN	of
them	PP	them
as	IN	as
they	PP	they
present	VBP	present
themselves	PP	themselves
,	,	,
then	RB	then
doing	VBG	do
it	PP	it
,	,	,
and	CC	and
then	RB	then
teaching	VBG	teach
it	PP	it
—	:	-
waiting	VBG	wait
for	IN	for
these	DT	these
patients	NNS	patient
to	TO	to
arrive	VB	arrive
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
a	DT	a
lot	NN	lot
better	RBR	well
.	SENT	.
We	PP	we
are	VBP	be
manufacturing	VBG	manufacture
reproductions	NNS	reproduction
of	IN	of
children	NNS	child
in	IN	in
order	NN	order
for	IN	for
surgeons	NNS	surgeon
and	CC	and
surgical	JJ	surgical
teams	NNS	team
to	TO	to
rehearse	VB	rehearse
in	IN	in
the	DT	the
most	RBS	most
relevant	JJ	relevant
possible	JJ	possible
ways	NNS	way
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
this	DT	this
.	SENT	.
Here	RB	here
'	''	'
s	VBG	<unknown>
my	PP$	my
team	NN	team
in	IN	in
what	WP	what
'	POS	'
s	NN	S
called	VBD	call
the	DT	the
SIM	NP	Sim
Engineering	NP	Engineering
Division	NP	Division
of	IN	of
the	DT	the
Simulator	NN	simulator
Program	NN	program
.	SENT	.
This	DT	this
is	VBZ	be
an	DT	an
amazing	JJ	amazing
team	NN	team
of	IN	of
individuals	NNS	individual
.	SENT	.
They	PP	they
are	VBP	be
mechanical	JJ	mechanical
engineers	NNS	engineer
;	:	;
you	PP	you
'	POS	'
re	NN	re
seeing	VBG	see
here	RB	here
,	,	,
illustrators	NNS	illustrator
.	SENT	.
They	PP	they
take	VBP	take
primary	JJ	primary
data	NNS	datum
from	IN	from
CT	NP	CT
scans	NNS	scan
and	CC	and
MRIs	NP	<unknown>
,	,	,
translate	VB	translate
it	PP	it
into	IN	into
digital	JJ	digital
information	NN	information
,	,	,
animate	VB	animate
it	PP	it
,	,	,
put	VB	put
it	PP	it
together	RB	together
into	IN	into
the	DT	the
components	NNS	component
of	IN	of
the	DT	the
child	NN	child
itself	PP	itself
,	,	,
surface-scan	JJ	<unknown>
elements	NNS	element
of	IN	of
the	DT	the
child	NN	child
that	WDT	that
have	VBP	have
been	VBN	be
casted	JJ	<unknown>
as	IN	as
needed	VBN	need
,	,	,
depending	VBG	depend
on	IN	on
the	DT	the
surgery	NN	surgery
itself	PP	itself
,	,	,
and	CC	and
then	RB	then
take	VB	take
this	DT	this
digital	JJ	digital
data	NNS	datum
and	CC	and
be	VB	be
able	JJ	able
to	TO	to
output	NN	output
it	PP	it
on	IN	on
state-of-the-art	JJ	state-of-the-art
,	,	,
three-dimensional	JJ	three-dimensional
printing	NN	printing
devices	NNS	device
that	WDT	that
allow	VBP	allow
us	PP	us
to	TO	to
print	VB	print
the	DT	the
components	NNS	component
exactly	RB	exactly
to	TO	to
the	DT	the
micron	NN	micron
detail	NN	detail
of	IN	of
what	WP	what
the	DT	the
child	NN	child
'	POS	'
s	NN	S
anatomy	NN	anatomy
will	MD	will
look	VB	look
like	IN	like
.	SENT	.
You	PP	you
can	MD	can
see	VB	see
here	RB	here
,	,	,
the	DT	the
skull	NN	skull
of	IN	of
this	DT	this
child	NN	child
being	VBG	be
printed	VBN	print
in	IN	in
the	DT	the
hours	NNS	hour
before	IN	before
we	PP	we
performed	VBD	perform
this	DT	this
surgery	NN	surgery
.	SENT	.
But	CC	but
we	PP	we
could	MD	could
not	RB	not
do	VB	do
this	DT	this
work	NN	work
without	IN	without
our	PP$	our
dear	JJ	dear
friends	NNS	friend
on	IN	on
the	DT	the
West	NP	West
Coast	NP	Coast
in	IN	in
Hollywood	NP	Hollywood
,	,	,
California	NP	California
.	SENT	.
These	DT	these
are	VBP	be
individuals	NNS	individual
that	WDT	that
are	VBP	be
incredibly	RB	incredibly
talented	JJ	talented
at	IN	at
being	VBG	be
able	JJ	able
to	TO	to
recreate	VB	recreate
reality	NN	reality
.	SENT	.
It	PP	it
was	VBD	be
not	RB	not
a	DT	a
long	JJ	long
leap	NN	leap
for	IN	for
us	PP	us
.	SENT	.
The	DT	the
more	JJR	more
we	PP	we
got	VBD	get
into	IN	into
this	DT	this
field	NN	field
,	,	,
the	DT	the
more	RBR	more
it	PP	it
became	VBD	become
clear	JJ	clear
to	TO	to
us	PP	us
that	IN	that
we	PP	we
are	VBP	be
doing	VBG	do
cinematography	NN	cinematography
.	SENT	.
We	PP	we
'	''	'
re	IN	re
doing	VBG	do
filmmaking	VBG	filmmak
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
that	IN	that
the	DT	the
actors	NNS	actor
are	VBP	be
not	RB	not
actors	NNS	actor
.	SENT	.
They	PP	they
'	''	'
re	IN	re
real	JJ	real
doctors	NNS	doctor
and	CC	and
nurses	NNS	nurse
.	SENT	.
So	RB	so
these	DT	these
are	VBP	be
some	DT	some
photos	NNS	photo
of	IN	of
our	PP$	our
dear	JJ	dear
friends	NNS	friend
at	IN	at
Fractured	JJ	fractured
FX	NN	FX
in	IN	in
Hollywood	NP	Hollywood
California	NP	California
,	,	,
an	DT	an
Emmy-Award-winning	NP	<unknown>
special	JJ	special
effects	NNS	effect
firm	NN	firm
.	SENT	.
This	DT	this
is	VBZ	be
Justin	NP	Justin
Raleigh	NP	Raleigh
and	CC	and
his	PP$	his
group	NN	group
—	:	-
this	DT	this
is	VBZ	be
not	RB	not
one	CD	one
of	IN	of
our	PP$	our
patients	NNS	patient
—	:	-
but	CC	but
kind	NN	kind
of	IN	of
the	DT	the
exquisite	JJ	exquisite
work	NN	work
that	IN	that
these	DT	these
individuals	NNS	individual
do	VBP	do
.	SENT	.
We	PP	we
have	VBP	have
now	RB	now
collaborated	VBN	collaborate
and	CC	and
fused	VBN	fuse
our	PP$	our
experience	NN	experience
,	,	,
bringing	VBG	bring
their	PP$	their
group	NN	group
to	TO	to
Boston	NP	Boston
Children	NP	Children
'	POS	'
s	NN	S
Hospital	NN	hospital
,	,	,
sending	VBG	send
our	PP$	our
group	NN	group
out	RP	out
to	TO	to
Hollywood	NP	Hollywood
,	,	,
California	NP	California
and	CC	and
exchanging	VBG	exchange
around	RP	around
this	DT	this
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
develop	VB	develop
these	DT	these
type	NN	type
of	IN	of
simulators	NNS	simulator
.	SENT	.
What	WP	what
I	PP	I
'	POS	'
m	NN	m
about	RB	about
to	TO	to
show	VB	show
you	PP	you
is	VBZ	be
a	DT	a
reproduction	NN	reproduction
of	IN	of
this	DT	this
child	NN	child
.	SENT	.
You	PP	you
'	POS	'
ll	NNS	<unknown>
notice	VBP	notice
here	RB	here
that	IN	that
every	DT	every
hair	NN	hair
on	IN	on
the	DT	the
child	NN	child
'	POS	'
s	NN	S
head	NN	head
is	VBZ	be
reproduced	VBN	reproduce
.	SENT	.
And	CC	and
in	IN	in
fact	NN	fact
,	,	,
this	DT	this
is	VBZ	be
also	RB	also
that	DT	that
reproduced	VBN	reproduce
child	NN	child
—	:	-
and	CC	and
I	PP	I
apologize	VBP	apologize
for	IN	for
any	DT	any
queasy	JJ	queasy
stomachs	NNS	stomach
,	,	,
but	CC	but
that	DT	that
is	VBZ	be
a	DT	a
reproduction	NN	reproduction
and	CC	and
simulation	NN	simulation
of	IN	of
the	DT	the
child	NN	child
they	PP	they
'	POS	'
re	NN	re
about	RB	about
to	TO	to
operate	VB	operate
on	RP	on
.	SENT	.
Here	RB	here
'	''	'
s	NNS	<unknown>
that	WDT	that
membrane	NN	membrane
we	PP	we
had	VBD	have
talked	VBN	talk
about	RB	about
,	,	,
the	DT	the
inside	NN	inside
of	IN	of
this	DT	this
child	NN	child
'	POS	'
s	NN	S
brain	NN	brain
.	SENT	.
What	WP	what
you	PP	you
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
be	VB	be
seeing	VBG	see
here	RB	here
is	VBZ	be
,	,	,
on	IN	on
one	CD	one
side	NN	side
,	,	,
the	DT	the
actual	JJ	actual
patient	NN	patient
,	,	,
and	CC	and
on	IN	on
the	DT	the
other	JJ	other
side	NN	side
,	,	,
the	DT	the
simulator	NN	simulator
.	SENT	.
As	IN	as
I	PP	I
mentioned	VBD	mention
,	,	,
a	DT	a
scope	NN	scope
,	,	,
a	DT	a
little	JJ	little
camera	NN	camera
,	,	,
needs	VBZ	need
to	TO	to
make	VB	make
its	PP$	its
way	NN	way
down	RB	down
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
seeing	VBG	see
that	IN	that
here	RB	here
.	SENT	.
It	PP	it
needs	VBZ	need
to	TO	to
make	VB	make
a	DT	a
small	JJ	small
hole	NN	hole
in	IN	in
this	DT	this
membrane	NN	membrane
and	CC	and
allow	VB	allow
this	DT	this
fluid	NN	fluid
to	TO	to
seep	VB	seep
out	RP	out
.	SENT	.
I	PP	I
won	VBD	win
'	''	'
t	NN	t
do	VBP	do
a	DT	a
quiz	NN	quiz
show	NN	show
to	TO	to
see	VB	see
who	WP	who
thinks	VBZ	think
which	WDT	which
side	NN	side
is	VBZ	be
which	WDT	which
,	,	,
but	CC	but
on	IN	on
the	DT	the
right	NN	right
is	VBZ	be
the	DT	the
simulator	NN	simulator
.	SENT	.
So	RB	so
surgeons	NNS	surgeon
can	MD	can
now	RB	now
produce	VB	produce
training	NN	training
opportunities	NNS	opportunity
,	,	,
do	VBP	do
these	DT	these
surgeries	NNS	surgery
as	IN	as
many	JJ	many
times	NNS	time
as	IN	as
they	PP	they
want	VBP	want
,	,	,
to	TO	to
their	PP$	their
heart	NN	heart
'	POS	'
s	NN	S
content	NN	content
,	,	,
until	IN	until
they	PP	they
feel	VBP	feel
comfortable	JJ	comfortable
.	SENT	.
And	CC	and
then	RB	then
,	,	,
and	CC	and
only	RB	only
then	RB	then
,	,	,
bring	VB	bring
the	DT	the
child	NN	child
into	IN	into
the	DT	the
operating	VBG	operate
room	NN	room
.	SENT	.
But	CC	but
we	PP	we
don	NN	don
'	POS	'
t	NN	t
stop	NN	stop
here	RB	here
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
a	DT	a
key	JJ	key
step	NN	step
to	TO	to
this	DT	this
is	VBZ	be
not	RB	not
just	RB	just
the	DT	the
skill	NN	skill
itself	PP	itself
,	,	,
but	CC	but
combining	VBG	combine
that	DT	that
skill	NN	skill
with	IN	with
a	DT	a
team	NN	team
who	WP	who
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
deliver	VB	deliver
that	DT	that
care	NN	care
.	SENT	.
Now	RB	now
we	PP	we
turn	VB	turn
to	TO	to
Formula	NN	formula
One	CD	one
.	SENT	.
And	CC	and
here	RB	here
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
a	DT	a
technician	NN	technician
putting	VBG	put
on	IN	on
a	DT	a
tire	NN	tire
and	CC	and
doing	VBG	do
that	DT	that
time	NN	time
and	CC	and
time	NN	time
again	RB	again
on	IN	on
this	DT	this
car	NN	car
.	SENT	.
But	CC	but
that	DT	that
is	VBZ	be
very	RB	very
quickly	RB	quickly
going	VBG	go
to	TO	to
be	VB	be
incorporated	VBN	incorporate
within	IN	within
team-training	VBG	team-train
experiences	NNS	experience
,	,	,
now	RB	now
as	IN	as
a	DT	a
full	JJ	full
team	NN	team
orchestrating	VBG	orchestrate
the	DT	the
exchange	NN	exchange
of	IN	of
tires	NNS	tire
and	CC	and
getting	VBG	get
this	DT	this
car	NN	car
back	RB	back
on	IN	on
the	DT	the
speedway	NN	speedway
.	SENT	.
We	PP	we
'	POS	'
ve	JJ	<unknown>
done	VBN	do
that	IN	that
step	NN	step
in	IN	in
health	NN	health
care	NN	care
,	,	,
so	RB	so
now	RB	now
what	WP	what
you	PP	you
'	POS	'
re	NN	re
about	RB	about
to	TO	to
see	VB	see
is	VBZ	be
a	DT	a
simulated	JJ	simulated
operation	NN	operation
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
taken	VBN	take
the	DT	the
simulator	NN	simulator
I	PP	I
just	RB	just
described	VBD	describe
to	TO	to
you	PP	you
,	,	,
we	PP	we
'	POS	'
ve	NN	ve
brought	VBD	bring
it	PP	it
into	IN	into
the	DT	the
operating	VBG	operate
room	NN	room
at	IN	at
Boston	NP	Boston
Children	NP	Children
'	POS	'
s	NN	S
Hospital	NN	hospital
,	,	,
and	CC	and
these	DT	these
individuals	NNS	individual
—	:	-
these	DT	these
native	JJ	native
teams	NNS	team
,	,	,
operative	JJ	operative
teams	NNS	team
—	:	-
are	VBP	be
doing	VBG	do
the	DT	the
surgery	NN	surgery
before	IN	before
the	DT	the
surgery	NN	surgery
.	SENT	.
Operate	VB	operate
twice	RB	twice
;	:	;
cut	VB	cut
once	RB	once
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
that	IN	that
to	TO	to
you	PP	you
.	SENT	.
Surgical	JJ	surgical
team	NN	team
member	NN	member
1	CD	@card@
:	:	:
You	PP	you
want	VBP	want
the	DT	the
head	NN	head
down	RB	down
or	CC	or
head	VB	head
up	RP	up
?	SENT	?
STM	NP	STM
2	CD	@card@
:	:	:
Can	MD	can
you	PP	you
lower	VB	lower
it	PP	it
down	RP	down
to	TO	to
10	CD	@card@
?	SENT	?
STM	NP	STM
3	CD	@card@
:	:	:
And	CC	and
then	RB	then
lower	VB	lower
the	DT	the
whole	JJ	whole
table	NN	table
down	IN	down
a	DT	a
little	JJ	little
bit	NN	bit
?	SENT	?
STM	NP	STM
4	CD	@card@
:	:	:
Table	NN	table
coming	VBG	come
down	RP	down
.	SENT	.
STM	NP	STM
3	CD	@card@
:	:	:
All	DT	all
right	NN	right
,	,	,
this	DT	this
is	VBZ	be
behaving	VBG	behave
like	IN	like
a	DT	a
vessel	NN	vessel
.	SENT	.
Could	MD	could
we	PP	we
have	VB	have
the	DT	the
scissors	NN	scissors
back	RB	back
,	,	,
please	UH	please
?	SENT	?
STM	NP	STM
5	CD	@card@
:	:	:
I	PP	I
'	POS	'
m	NN	m
taking	VBG	take
my	PP$	my
gloves	NNS	glove
,	,	,
8	CD	@card@
to	TO	to
8	CD	@card@
1	CD	@card@
/	SYM	/
2	CD	@card@
,	,	,
all	DT	all
right	NN	right
?	SENT	?
I	NP	I
'	POS	'
ll	NNS	<unknown>
be	VB	be
right	RB	right
in	RP	in
.	SENT	.
STM	NP	STM
6	CD	@card@
:	:	:
Great	JJ	great
!	SENT	!
Thank	VB	thank
you	PP	you
.	SENT	.
Peter	NP	Peter
Weinstock	NP	Weinstock
:	:	:
It	PP	it
'	POS	'
s	NN	S
really	RB	really
amazing	JJ	amazing
.	SENT	.
The	DT	the
second	JJ	second
step	NN	step
to	TO	to
this	DT	this
,	,	,
which	WDT	which
is	VBZ	be
critical	JJ	critical
,	,	,
is	VBZ	be
we	PP	we
take	VBP	take
these	DT	these
teams	NNS	team
out	IN	out
immediately	RB	immediately
and	CC	and
debrief	VB	debrief
them	PP	them
.	SENT	.
We	PP	we
use	VBP	use
the	DT	the
same	JJ	same
technologies	NNS	technology
that	WDT	that
are	VBP	be
used	VBN	use
in	IN	in
Lean	NP	Lean
and	CC	and
Six	CD	six
Sigma	NN	sigma
in	IN	in
the	DT	the
military	JJ	military
,	,	,
and	CC	and
we	PP	we
bring	VBP	bring
them	PP	them
out	RP	out
and	CC	and
talk	VB	talk
about	RB	about
what	WP	what
went	VBD	go
right	RB	right
,	,	,
but	CC	but
more	RBR	more
importantly	RB	importantly
,	,	,
we	PP	we
talk	VBP	talk
about	RB	about
what	WP	what
didn	NP	<unknown>
'	POS	'
t	NN	t
go	VB	go
well	RB	well
,	,	,
and	CC	and
how	WRB	how
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
fix	VB	fix
it	PP	it
.	SENT	.
Then	RB	then
we	PP	we
bring	VBP	bring
them	PP	them
right	RB	right
back	RB	back
in	IN	in
and	CC	and
do	VB	do
it	PP	it
again	RB	again
.	SENT	.
Deliberative	JJ	deliberative
batting	NN	batting
practice	NN	practice
in	IN	in
the	DT	the
moments	NNS	moment
when	WRB	when
it	PP	it
matters	VBZ	matter
most	RBS	most
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
go	VBP	go
back	RB	back
to	TO	to
this	DT	this
case	NN	case
now	RB	now
.	SENT	.
Same	JJ	same
child	NN	child
,	,	,
but	CC	but
now	RB	now
let	VB	let
me	PP	me
describe	VB	describe
how	WRB	how
we	PP	we
care	VBP	care
for	IN	for
this	DT	this
child	NN	child
at	IN	at
Boston	NP	Boston
Children	NP	Children
'	POS	'
s	NN	S
Hospital	NN	hospital
.	SENT	.
This	DT	this
child	NN	child
was	VBD	be
born	VBN	bear
at	IN	at
three	CD	three
o	NN	o
'	POS	'
clock	NN	clock
in	IN	in
the	DT	the
morning	NN	morning
.	SENT	.
At	IN	at
two	CD	two
o	NN	o
'	POS	'
clock	NN	clock
in	IN	in
the	DT	the
morning	NN	morning
,	,	,
we	PP	we
assembled	VBD	assemble
the	DT	the
team	NN	team
,	,	,
and	CC	and
took	VBD	take
the	DT	the
reproduced	VBN	reproduce
anatomy	NN	anatomy
that	IN	that
we	PP	we
would	MD	would
gain	VB	gain
out	RP	out
of	IN	of
scans	NNS	scan
and	CC	and
images	NNS	image
,	,	,
and	CC	and
brought	VBD	bring
that	DT	that
team	NN	team
to	TO	to
the	DT	the
virtual	JJ	virtual
bedside	NN	bedside
,	,	,
to	TO	to
a	DT	a
simulated	JJ	simulated
bedside	NN	bedside
—	:	-
the	DT	the
same	JJ	same
team	NN	team
that	RB	that
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
operate	VB	operate
on	IN	on
this	DT	this
child	NN	child
in	IN	in
the	DT	the
hours	NNS	hour
ahead	RB	ahead
—	:	-
and	CC	and
we	PP	we
have	VBP	have
them	PP	them
do	VBP	do
the	DT	the
procedure	NN	procedure
.	SENT	.
Let	VB	let
me	PP	me
show	VB	show
you	PP	you
a	DT	a
moment	NN	moment
of	IN	of
this	DT	this
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
a	DT	a
real	JJ	real
incision	NN	incision
.	SENT	.
And	CC	and
the	DT	the
baby	NN	baby
has	VBZ	have
not	RB	not
yet	RB	yet
been	VBN	be
born	VBN	bear
.	SENT	.
Imagine	VB	imagine
this	DT	this
.	SENT	.
So	RB	so
now	RB	now
the	DT	the
conversations	NNS	conversation
that	IN	that
I	PP	I
have	VBP	have
with	IN	with
families	NNS	family
in	IN	in
the	DT	the
intensive	JJ	intensive
care	NN	care
unit	NN	unit
at	IN	at
Boston	NP	Boston
Children	NP	Children
'	POS	'
s	JJ	<unknown>
Hospital	NN	hospital
are	VBP	be
totally	RB	totally
different	JJ	different
.	SENT	.
Imagine	VB	imagine
this	DT	this
conversation	NN	conversation
:	:	:
"	``	"
Not	RB	not
only	RB	only
do	VB	do
we	PP	we
take	VB	take
care	NN	care
of	IN	of
this	DT	this
disorder	NN	disorder
frequently	RB	frequently
in	IN	in
our	PP$	our
ICU	NP	ICU
,	,	,
and	CC	and
not	RB	not
only	RB	only
have	VBP	have
we	PP	we
done	VBN	do
surgeries	NNS	surgery
like	IN	like
the	DT	the
surgery	NN	surgery
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
on	IN	on
your	PP$	your
child	NN	child
,	,	,
but	CC	but
we	PP	we
have	VBP	have
done	VBN	do
your	PP$	your
child	NN	child
'	POS	'
s	NN	S
surgery	NN	surgery
.	SENT	.
And	CC	and
we	PP	we
did	VBD	do
it	PP	it
two	CD	two
hours	NNS	hour
ago	RB	ago
.	SENT	.
And	CC	and
we	PP	we
did	VBD	do
it	PP	it
10	CD	@card@
times	NNS	time
.	SENT	.
And	CC	and
now	RB	now
we	PP	we
'	POS	'
re	NN	re
prepared	VBD	prepare
to	TO	to
take	VB	take
them	PP	them
back	RB	back
to	TO	to
the	DT	the
operating	VBG	operate
room	NN	room
.	SENT	.
"	''	"
So	IN	so
a	DT	a
new	JJ	new
technology	NN	technology
in	IN	in
health	NN	health
care	NN	care
:	:	:
lifelike	JJ	lifelike
rehearsal	NN	rehearsal
.	SENT	.
Practicing	VBG	practice
prior	RB	prior
to	TO	to
game	NN	game
time	NN	time
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
