Thank	VB	thank
liked	VBD	like
.	SENT	.
"	''	"
And	CC	and
then	RB	then
the	DT	the
person	NN	person
said	VBD	say
,	,	,
"	``	"
I	PP	I
did	VBD	do
look	VB	look
him	PP	him
up	RP	up
and	CC	and
he	PP	he
'	POS	'
s	NN	S
really	RB	really
good	JJ	good
.	SENT	.
Thanks	NNS	thanks
for	IN	for
the	DT	the
suggestion	NN	suggestion
.	SENT	.
"	''	"
Guys	NNS	guy
,	,	,
can	MD	can
we	PP	we
focus	VB	focus
on	IN	on
me	PP	me
?	SENT	?
Can	MD	can
we	PP	we
please	VB	please
focus	NN	focus
on	IN	on
me	PP	me
?	SENT	?
Bo	NP	Bo
Burnham	NP	Burnham
has	VBZ	have
had	VBN	have
three	CD	three
Netflix	NP	<unknown>
specials	NNS	special
,	,	,
alright	RB	alright
?	SENT	?
I	PP	I
just	RB	just
quit	VBD	quit
my	PP$	my
job	NN	job
at	IN	at
customer	NN	customer
support	NN	support
,	,	,
OK	UH	OK
?	SENT	?
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
just	RB	just
focus	VBP	focus
on	IN	on
me	PP	me
.	SENT	.
OK	UH	OK
,	,	,
it	PP	it
'	POS	'
s	VBG	<unknown>
my	PP$	my
song	NN	song
.	SENT	.
OK	UH	OK
,	,	,
thank	VB	thank
you	PP	you
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
This	DT	this
last	JJ	last
one	CD	one
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
I	PP	I
call	VBP	call
the	DT	the
essayist	NN	essayist
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
somebody	NN	somebody
who	WP	who
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
were	VBD	be
pitching	VBG	pitch
to	TO	to
The	DT	the
New	NP	New
York	NP	York
Times	NP	Times
,	,	,
and	CC	and
The	DT	the
New	NP	New
York	NP	York
Times	NP	Times
said	VBD	say
,	,	,
"	``	"
We	PP	we
'	POS	'
re	NN	re
full	JJ	full
this	DT	this
month	NN	month
.	SENT	.
"	``	"
So	RB	so
they	PP	they
decided	VBD	decide
to	TO	to
just	JJ	just
DM	NP	DM
it	PP	it
to	TO	to
me	PP	me
directly	RB	directly
,	,	,
and	CC	and
I	PP	I
think	VBP	think
that	DT	that
'	''	'
s	NNS	<unknown>
great	JJ	great
.	SENT	.
This	DT	this
went	VBD	go
on	IN	on
for	IN	for
several	JJ	several
paragraphs	NNS	paragraph
,	,	,
I	PP	I
will	MD	will
say	VB	say
.	SENT	.
"	''	"
Does	VBZ	do
100	CD	@card@
tampons	NNS	tampon
really	RB	really
seem	VBP	seem
that	IN	that
unreasonable	JJ	unreasonable
considering	VBG	consider
that	IN	that
it	PP	it
'	POS	'
s	JJ	<unknown>
NASA	NP	NASA
?	SENT	?
"	``	"
Huh	NP	Huh
?	SENT	?
"	''	"
I	NP	I
'	POS	'
m	NN	m
male	NN	male
"	''	"
--	:	--
No	UH	no
!	SENT	!
--	:	--
I	PP	I
really	RB	really
thought	VBD	think
this	DT	this
message	NN	message
was	VBD	be
a	DT	a
woman	NN	woman
,	,	,
that	WDT	that
'	POS	'
s	NN	S
.	SENT	.
.	SENT	.
.	SENT	.
wow	NN	wow
!	SENT	!
"	``	"
And	CC	and
I	PP	I
understand	VBP	understand
that	IN	that
you	PP	you
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
take	VB	take
100	CD	@card@
with	IN	with
you	PP	you
on	IN	on
a	DT	a
7-day	JJ	<unknown>
vacation	NN	vacation
,	,	,
but	CC	but
NASA	NP	NASA
had	VBD	have
to	TO	to
plan	VB	plan
for	IN	for
the	DT	the
absolute	JJ	absolute
worst-case	JJ	worst-case
scenario	NN	scenario
.	SENT	.
From	IN	from
a	DT	a
quick	JJ	quick
Google	NP	<unknown>
.	SENT	.
.	SENT	.
.	SENT	.
"	''	"
"	``	"
I	PP	I
see	VBP	see
most	JJS	most
women	NNS	woman
use	VBP	use
three	CD	three
to	TO	to
10	CD	@card@
tampons	NNS	tampon
per	IN	per
day	NN	day
,	,	,
10	CD	@card@
being	VBG	be
an	DT	an
absolute	JJ	absolute
disaster	NN	disaster
of	IN	of
a	DT	a
flow	NN	flow
.	SENT	.
"	''	"
"	``	"
An	DT	an
absolute	JJ	absolute
disaster	NN	disaster
of	IN	of
a	DT	a
flow	NN	flow
.	SENT	.
"	''	"
Because	IN	because
this	DT	this
is	VBZ	be
what	WP	what
their	PP$	their
fear	NN	fear
was	VBD	be
,	,	,
wasn	NP	<unknown>
'	POS	'
t	NN	t
it	PP	it
?	SENT	?
The	DT	the
men	NNS	man
at	IN	at
NASA	NP	NASA
,	,	,
they	PP	they
'	POS	'
re	NN	re
like	IN	like
,	,	,
"	''	"
She	PP	she
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
get	VB	get
up	RP	up
there	RB	there
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
come	VB	come
out	RP	out
of	IN	of
her	PP$	her
eyes	NNS	eye
and	CC	and
her	PP$	her
ears	NNS	ear
and	CC	and
her	PP$	her
mouth	NN	mouth
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
100	CD	@card@
tampons	NNS	tampon
,	,	,
boys	NNS	boy
,	,	,
we	PP	we
'	POS	'
re	NN	re
in	IN	in
trouble	NN	trouble
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
in	IN	in
real	JJ	real
trouble	NN	trouble
up	RB	up
there	RB	there
,	,	,
boys	NNS	boy
.	SENT	.
"	``	"
So	RB	so
I	PP	I
wrote	VBD	write
him	PP	him
back	RB	back
,	,	,
I	PP	I
said	VBD	say
,	,	,
"	``	"
You	PP	you
'	POS	'
re	NN	re
absolutely	RB	absolutely
right	RB	right
.	SENT	.
I	NP	I
'	POS	'
ll	NN	ll
cut	VBD	cut
the	DT	the
song	NN	song
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
delete	VBP	delete
it	PP	it
right	RB	right
now	RB	now
.	SENT	.
It	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
make	VB	make
any	DT	any
sense	NN	sense
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
completely	RB	completely
right	RB	right
.	SENT	.
"	''	"
But	CC	but
in	IN	in
all	DT	all
honesty	NN	honesty
,	,	,
I	PP	I
am	VBP	be
really	RB	really
,	,	,
really	RB	really
thankful	JJ	thankful
if	IN	if
this	DT	this
song	NN	song
started	VBD	start
any	DT	any
conversation	NN	conversation
where	WRB	where
it	PP	it
might	MD	might
otherwise	RB	otherwise
be	VB	be
uncomfortable	JJ	uncomfortable
about	IN	about
periods	NNS	period
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
feedback	NN	feedback
I	PP	I
got	VBD	get
.	SENT	.
And	CC	and
that	DT	that
was	VBD	be
the	DT	the
most	RBS	most
amazing	JJ	amazing
thing	NN	thing
to	TO	to
me	PP	me
,	,	,
like	VB	like
,	,	,
people	NNS	people
sending	VBG	send
it	PP	it
in	IN	in
their	PP$	their
Slack	NP	Slack
channels	NNS	channel
to	TO	to
their	PP$	their
bosses	NNS	boss
,	,	,
texting	VBG	<unknown>
it	PP	it
to	TO	to
their	PP$	their
dads	NNS	dad
.	SENT	.
And	CC	and
I	PP	I
just	RB	just
think	VBP	think
it	PP	it
'	''	'
s	NNS	<unknown>
really	RB	really
insane	JJ	insane
,	,	,
as	IN	as
we	PP	we
all	RB	all
know	VBP	know
that	IN	that
half	PDT	half
the	DT	the
population	NN	population
bleeds	VBZ	bleed
and	CC	and
the	DT	the
other	JJ	other
half	NN	half
has	VBZ	have
no	DT	no
idea	NN	idea
what	WP	what
is	VBZ	be
going	VBG	go
on	RP	on
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
really	RB	really
grateful	JJ	grateful
for	IN	for
that	DT	that
.	SENT	.
And	CC	and
I	PP	I
know	VBP	know
it	PP	it
sounds	VBZ	sound
cheesy	JJ	cheesy
,	,	,
but	CC	but
I	PP	I
often	RB	often
just	RB	just
find	VB	find
myself	PP	myself
thinking	VBG	think
that	IN	that
I	PP	I
really	RB	really
hope	VBP	hope
Sally	NP	Sally
would	MD	would
have	VB	have
liked	VBN	like
it	PP	it
.	SENT	.
So	RB	so
thank	VB	thank
you	PP	you
all	DT	all
so	RB	so
much	JJ	much
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
