Chris	NP	Chris
maybe	RB	maybe
we	PP	we
can	MD	can
even	RB	even
see	VB	see
that	IN	that
to	TO	to
give	VB	give
us	PP	us
an	DT	an
example	NN	example
of	IN	of
what	WP	what
exactly	RB	exactly
I	NP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	RB	about
,	,	,
where	WRB	where
you	PP	you
have	VBP	have
these	DT	these
bots	NN	bots
,	,	,
if	IN	if
you	PP	you
will	MD	will
,	,	,
or	CC	or
coordinated	VBN	coordinate
automated	JJ	automated
malicious	JJ	malicious
account	NN	account
activity	NN	activity
,	,	,
that	WDT	that
is	VBZ	be
being	VBG	be
used	VBN	use
to	TO	to
influence	VB	influence
things	NNS	thing
like	IN	like
elections	NNS	election
.	SENT	.
And	CC	and
in	IN	in
this	DT	this
example	NN	example
we	PP	we
have	VBP	have
from	IN	from
Zignal	NP	<unknown>
which	WDT	which
they	PP	they
'	POS	'
ve	NN	ve
shared	VBD	share
with	IN	with
us	PP	us
using	VBG	use
the	DT	the
data	NN	data
that	IN	that
they	PP	they
have	VBP	have
from	IN	from
Twitter	NN	twitter
,	,	,
you	PP	you
actually	RB	actually
see	VBP	see
that	IN	that
in	IN	in
this	DT	this
case	NN	case
,	,	,
white	JJ	white
represents	VBZ	represent
the	DT	the
humans	NNS	human
—	:	-
human	JJ	human
accounts	NNS	account
,	,	,
each	DT	each
dot	NN	dot
is	VBZ	be
an	DT	an
account	NN	account
.	SENT	.
The	DT	the
pinker	JJR	pink
it	PP	it
is	VBZ	be
,	,	,
the	DT	the
more	RBR	more
automated	JJ	automated
the	DT	the
activity	NN	activity
is	VBZ	be
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
how	WRB	how
you	PP	you
have	VBP	have
a	DT	a
few	JJ	few
humans	NNS	human
interacting	VBG	interact
with	IN	with
bots	NNS	bot
.	SENT	.
In	IN	in
this	DT	this
case	NN	case
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
related	VBN	relate
to	TO	to
the	DT	the
election	NN	election
in	IN	in
Israel	NP	Israel
and	CC	and
spreading	VBG	spread
misinformation	NN	misinformation
about	IN	about
Benny	NP	Benny
Gantz	NP	Gantz
,	,	,
and	CC	and
as	RB	as
we	PP	we
know	VBP	know
,	,	,
in	IN	in
the	DT	the
end	NN	end
,	,	,
that	WDT	that
was	VBD	be
an	DT	an
election	NN	election
that	IN	that
Netanyahu	NP	<unknown>
won	VBD	win
by	IN	by
a	DT	a
slim	JJ	slim
margin	NN	margin
,	,	,
and	CC	and
that	WDT	that
may	MD	may
have	VB	have
been	VBN	be
in	IN	in
some	DT	some
case	NN	case
influenced	VBN	influence
by	IN	by
this	DT	this
.	SENT	.
And	CC	and
when	WRB	when
you	PP	you
think	VBP	think
about	RB	about
that	IN	that
happening	VBG	happen
on	IN	on
Twitter	NN	twitter
,	,	,
what	WP	what
are	VBP	be
the	DT	the
things	NNS	thing
that	IN	that
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
,	,	,
specifically	RB	specifically
,	,	,
to	TO	to
ensure	VB	ensure
you	PP	you
don	VB	don
'	''	'
t	NN	t
have	VBP	have
misinformation	NN	misinformation
like	IN	like
this	DT	this
spreading	VBG	spread
in	IN	in
this	DT	this
way	NN	way
,	,	,
influencing	VBG	influence
people	NNS	people
in	IN	in
ways	NNS	way
that	WDT	that
could	MD	could
affect	VB	affect
democracy	NN	democracy
?	SENT	?
JD	NN	JD
:	:	:
Just	RB	just
to	TO	to
back	VB	back
up	RP	up
a	DT	a
bit	NN	bit
,	,	,
we	PP	we
asked	VBD	ask
ourselves	PP	ourselves
a	DT	a
question	NN	question
:	:	:
Can	MD	can
we	PP	we
actually	RB	actually
measure	VB	measure
the	DT	the
health	NN	health
of	IN	of
a	DT	a
conversation	NN	conversation
,	,	,
and	CC	and
what	WP	what
does	VBZ	do
that	DT	that
mean	NN	mean
?	SENT	?
And	CC	and
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
you	PP	you
have	VBP	have
indicators	NNS	indicator
and	CC	and
we	PP	we
have	VBP	have
indicators	NNS	indicator
as	IN	as
humans	NNS	human
in	IN	in
terms	NNS	term
of	IN	of
are	VBP	be
we	PP	we
healthy	JJ	healthy
or	CC	or
not	RB	not
,	,	,
such	JJ	such
as	IN	as
temperature	NN	temperature
,	,	,
the	DT	the
flushness	NN	flushness
of	IN	of
your	PP$	your
face	NN	face
,	,	,
we	PP	we
believe	VBP	believe
that	IN	that
we	PP	we
could	MD	could
find	VB	find
the	DT	the
indicators	NNS	indicator
of	IN	of
conversational	JJ	conversational
health	NN	health
.	SENT	.
And	CC	and
we	PP	we
worked	VBD	work
with	IN	with
a	DT	a
lab	NN	lab
called	VBN	call
Cortico	NP	<unknown>
at	IN	at
MIT	NP	MIT
to	TO	to
propose	VB	propose
four	CD	four
starter	JJ	starter
indicators	NNS	indicator
that	IN	that
we	PP	we
believe	VBP	believe
we	PP	we
could	MD	could
ultimately	RB	ultimately
measure	VB	measure
on	IN	on
the	DT	the
system	NN	system
.	SENT	.
And	CC	and
the	DT	the
first	JJ	first
one	CD	one
is	VBZ	be
what	WP	what
we	PP	we
'	''	'
re	IN	re
calling	VBG	call
shared	JJ	shared
attention	NN	attention
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
measure	NN	measure
of	IN	of
how	WRB	how
much	JJ	much
of	IN	of
the	DT	the
conversation	NN	conversation
is	VBZ	be
attentive	JJ	attentive
on	IN	on
the	DT	the
same	JJ	same
topic	NN	topic
versus	CC	versus
disparate	JJ	disparate
.	SENT	.
The	DT	the
second	JJ	second
one	CD	one
is	VBZ	be
called	VBN	call
shared	JJ	shared
reality	NN	reality
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
what	WP	what
percentage	NN	percentage
of	IN	of
the	DT	the
conversation	NN	conversation
shares	VBZ	share
the	DT	the
same	JJ	same
facts	NNS	fact
—	:	-
not	RB	not
whether	IN	whether
those	DT	those
facts	NNS	fact
are	VBP	be
truthful	JJ	truthful
or	CC	or
not	RB	not
,	,	,
but	CC	but
are	VBP	be
we	PP	we
sharing	VBG	share
the	DT	the
same	JJ	same
facts	NNS	fact
as	IN	as
we	PP	we
converse	VBP	converse
?	SENT	?
The	DT	the
third	NN	third
is	VBZ	be
receptivity	NN	receptivity
:	:	:
How	WRB	how
much	JJ	much
of	IN	of
the	DT	the
conversation	NN	conversation
is	VBZ	be
receptive	JJ	receptive
or	CC	or
civil	JJ	civil
or	CC	or
the	DT	the
inverse	JJ	inverse
,	,	,
toxic	JJ	toxic
?	SENT	?
And	CC	and
then	RB	then
the	DT	the
fourth	JJ	fourth
is	VBZ	be
variety	NN	variety
of	IN	of
perspective	NN	perspective
.	SENT	.
So	RB	so
,	,	,
are	VBP	be
we	PP	we
seeing	VBG	see
filter	NN	filter
bubbles	NNS	bubble
or	CC	or
echo	NN	echo
chambers	NNS	chamber
,	,	,
or	CC	or
are	VBP	be
we	PP	we
actually	RB	actually
getting	VBG	get
a	DT	a
variety	NN	variety
of	IN	of
opinions	NNS	opinion
within	IN	within
the	DT	the
conversation	NN	conversation
?	SENT	?
And	CC	and
implicit	JJ	implicit
in	IN	in
all	DT	all
four	CD	four
of	IN	of
these	DT	these
is	VBZ	be
the	DT	the
understanding	NN	understanding
that	IN	that
,	,	,
as	IN	as
they	PP	they
increase	VBP	increase
,	,	,
the	DT	the
conversation	NN	conversation
gets	VBZ	get
healthier	JJR	healthy
and	CC	and
healthier	JJR	healthy
.	SENT	.
So	IN	so
our	PP$	our
first	JJ	first
step	NN	step
is	VBZ	be
to	TO	to
see	VB	see
if	IN	if
we	PP	we
can	MD	can
measure	VB	measure
these	DT	these
online	JJ	online
,	,	,
which	WDT	which
we	PP	we
believe	VBP	believe
we	PP	we
can	MD	can
.	SENT	.
We	PP	we
have	VBP	have
the	DT	the
most	JJS	most
momentum	NN	momentum
around	IN	around
receptivity	NN	receptivity
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
toxicity	NN	toxicity
score	NN	score
,	,	,
a	DT	a
toxicity	NN	toxicity
model	NN	model
,	,	,
on	IN	on
our	PP$	our
system	NN	system
that	WDT	that
can	MD	can
actually	RB	actually
measure	VB	measure
whether	IN	whether
you	PP	you
are	VBP	be
likely	JJ	likely
to	TO	to
walk	VB	walk
away	RP	away
from	IN	from
a	DT	a
conversation	NN	conversation
that	IN	that
you	PP	you
'	''	'
re	IN	re
having	VBG	have
on	IN	on
Twitter	NN	twitter
because	IN	because
you	PP	you
feel	VBP	feel
it	PP	it
'	''	'
s	NNS	<unknown>
toxic	JJ	toxic
,	,	,
with	IN	with
some	DT	some
pretty	JJ	pretty
high	JJ	high
degree	NN	degree
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
working	VBG	work
to	TO	to
measure	VB	measure
the	DT	the
rest	NN	rest
,	,	,
and	CC	and
the	DT	the
next	JJ	next
step	NN	step
is	VBZ	be
,	,	,
as	IN	as
we	PP	we
build	VBP	build
up	RP	up
solutions	NNS	solution
,	,	,
to	TO	to
watch	VB	watch
how	WRB	how
these	DT	these
measurements	NNS	measurement
trend	NN	trend
over	IN	over
time	NN	time
and	CC	and
continue	VB	continue
to	TO	to
experiment	NN	experiment
.	SENT	.
And	CC	and
our	PP$	our
goal	NN	goal
is	VBZ	be
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
these	DT	these
are	VBP	be
balanced	VBN	balance
,	,	,
because	IN	because
if	IN	if
you	PP	you
increase	VBP	increase
one	PP	one
,	,	,
you	PP	you
might	MD	might
decrease	VB	decrease
another	DT	another
.	SENT	.
If	IN	if
you	PP	you
increase	VBP	increase
variety	NN	variety
of	IN	of
perspective	NN	perspective
,	,	,
you	PP	you
might	MD	might
actually	RB	actually
decrease	VB	decrease
shared	VBN	share
reality	NN	reality
.	SENT	.
CA	MD	ca
:	:	:
Just	RB	just
picking	VBG	pick
up	RP	up
on	IN	on
some	DT	some
of	IN	of
the	DT	the
questions	NNS	question
flooding	VBG	flood
in	IN	in
here	RB	here
.	SENT	.
JD	NN	JD
:	:	:
Constant	JJ	constant
questioning	VBG	question
.	SENT	.
CA	MD	ca
:	:	:
A	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
are	VBP	be
puzzled	VBN	puzzle
why	WRB	why
,	,	,
like	IN	like
,	,	,
how	WRB	how
hard	RB	hard
is	VBZ	be
it	PP	it
to	TO	to
get	VB	get
rid	JJ	rid
of	IN	of
Nazis	NNS	Nazi
from	IN	from
Twitter	NN	twitter
?	SENT	?
JD	NN	JD
:	:	:
So	RB	so
we	PP	we
have	VBP	have
policies	NNS	policy
around	IN	around
violent	JJ	violent
extremist	JJ	extremist
groups	NNS	group
,	,	,
and	CC	and
the	DT	the
majority	NN	majority
of	IN	of
our	PP$	our
work	NN	work
and	CC	and
our	PP$	our
terms	NNS	term
of	IN	of
service	NN	service
works	NNS	work
on	IN	on
conduct	NN	conduct
,	,	,
not	RB	not
content	JJ	content
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
looking	VBG	look
for	IN	for
conduct	NN	conduct
.	SENT	.
Conduct	NN	conduct
being	NN	being
using	VBG	use
the	DT	the
service	NN	service
to	TO	to
repeatedly	RB	repeatedly
or	CC	or
episodically	RB	episodically
harass	VB	harass
someone	NN	someone
,	,	,
using	VBG	use
hateful	JJ	hateful
imagery	NN	imagery
that	WDT	that
might	MD	might
be	VB	be
associated	VBN	associate
with	IN	with
the	DT	the
KKK	NN	KKK
or	CC	or
the	DT	the
American	NP	American
Nazi	NP	Nazi
Party	NP	Party
.	SENT	.
Those	DT	those
are	VBP	be
all	DT	all
things	NNS	thing
that	WDT	that
we	PP	we
act	VBP	act
on	IN	on
immediately	RB	immediately
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
in	IN	in
a	DT	a
situation	NN	situation
right	RB	right
now	RB	now
where	WRB	where
that	DT	that
term	NN	term
is	VBZ	be
used	VBN	use
fairly	RB	fairly
loosely	RB	loosely
,	,	,
and	CC	and
we	PP	we
just	RB	just
cannot	MD	can
take	VB	take
any	DT	any
one	CD	one
mention	NN	mention
of	IN	of
that	DT	that
word	NN	word
accusing	VBG	accuse
someone	NN	someone
else	RB	else
as	IN	as
a	DT	a
factual	JJ	factual
indication	NN	indication
that	IN	that
they	PP	they
should	MD	should
be	VB	be
removed	VBN	remove
from	IN	from
the	DT	the
platform	NN	platform
.	SENT	.
So	IN	so
a	DT	a
lot	NN	lot
of	IN	of
our	PP$	our
models	NNS	model
are	VBP	be
based	VBN	base
around	RP	around
,	,	,
number	NN	number
one	CD	one
:	:	:
Is	VBZ	be
this	DT	this
account	NN	account
associated	VBN	associate
with	IN	with
a	DT	a
violent	JJ	violent
extremist	NN	extremist
group	NN	group
?	SENT	?
And	CC	and
if	IN	if
so	RB	so
,	,	,
we	PP	we
can	MD	can
take	VB	take
action	NN	action
.	SENT	.
And	CC	and
we	PP	we
have	VBP	have
done	VBN	do
so	RB	so
on	IN	on
the	DT	the
KKK	NN	KKK
and	CC	and
the	DT	the
American	NP	American
Nazi	NP	Nazi
Party	NP	Party
and	CC	and
others	NNS	other
.	SENT	.
And	CC	and
number	NN	number
two	CD	two
:	:	:
Are	VBP	be
they	PP	they
using	VBG	use
imagery	NN	imagery
or	CC	or
conduct	NN	conduct
that	WDT	that
would	MD	would
associate	VB	associate
them	PP	them
as	RB	as
such	JJ	such
as	IN	as
well	RB	well
?	SENT	?
CA	MD	ca
:	:	:
How	WRB	how
many	JJ	many
people	NNS	people
do	VBP	do
you	PP	you
have	VBP	have
working	NN	working
on	IN	on
content	JJ	content
moderation	NN	moderation
to	TO	to
look	VB	look
at	IN	at
this	DT	this
?	SENT	?
JD	NN	JD
:	:	:
It	PP	it
varies	VBZ	vary
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
be	VB	be
flexible	JJ	flexible
on	IN	on
this	DT	this
,	,	,
because	IN	because
we	PP	we
want	VBP	want
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
'	POS	'
re	NN	re
,	,	,
number	NN	number
one	CD	one
,	,	,
building	VBG	build
algorithms	NNS	algorithm
instead	RB	instead
of	IN	of
just	RB	just
hiring	VBG	hire
massive	JJ	massive
amounts	NNS	amount
of	IN	of
people	NNS	people
,	,	,
because	IN	because
we	PP	we
need	VBP	need
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
this	DT	this
is	VBZ	be
scalable	JJ	scalable
,	,	,
and	CC	and
there	EX	there
are	VBP	be
no	DT	no
amount	NN	amount
of	IN	of
people	NNS	people
that	WDT	that
can	MD	can
actually	RB	actually
scale	VB	scale
this	DT	this
.	SENT	.
So	RB	so
this	DT	this
is	VBZ	be
why	WRB	why
we	PP	we
'	POS	'
ve	NNS	<unknown>
done	VBN	do
so	IN	so
much	JJ	much
work	NN	work
around	IN	around
proactive	JJ	proactive
detection	NN	detection
of	IN	of
abuse	NN	abuse
that	IN	that
humans	NNS	human
can	MD	can
then	RB	then
review	VB	review
.	SENT	.
We	PP	we
want	VBP	want
to	TO	to
have	VB	have
a	DT	a
situation	NN	situation
where	WRB	where
algorithms	NNS	algorithm
are	VBP	be
constantly	RB	constantly
scouring	VBG	scour
every	DT	every
single	JJ	single
tweet	VB	tweet
and	CC	and
bringing	VBG	bring
the	DT	the
most	RBS	most
interesting	JJ	interesting
ones	NNS	one
to	TO	to
the	DT	the
top	JJ	top
so	RB	so
that	IN	that
humans	NNS	human
can	MD	can
bring	VB	bring
their	PP$	their
judgment	NN	judgment
to	TO	to
whether	IN	whether
we	PP	we
should	MD	should
take	VB	take
action	NN	action
or	CC	or
not	RB	not
,	,	,
based	VBN	base
on	IN	on
our	PP$	our
terms	NNS	term
of	IN	of
service	NN	service
.	SENT	.
WPR	NN	WPR
:	:	:
But	CC	but
there	EX	there
'	''	'
s	NNS	<unknown>
not	RB	not
an	DT	an
amount	NN	amount
of	IN	of
people	NNS	people
that	WDT	that
are	VBP	be
scalable	JJ	scalable
,	,	,
but	CC	but
how	WRB	how
many	JJ	many
people	NNS	people
do	VBP	do
you	PP	you
currently	RB	currently
have	VBP	have
monitoring	VBG	monitor
these	DT	these
accounts	NNS	account
,	,	,
and	CC	and
how	WRB	how
do	VBP	do
you	PP	you
figure	VB	figure
out	RP	out
what	WP	what
'	POS	'
s	NN	S
enough	RB	enough
?	SENT	?
JD	NN	JD
:	:	:
They	PP	they
'	POS	'
re	NN	re
completely	RB	completely
flexible	JJ	flexible
.	SENT	.
Sometimes	RB	sometimes
we	PP	we
associate	VBP	associate
folks	NNS	folk
with	IN	with
spam	NN	spam
.	SENT	.
Sometimes	RB	sometimes
we	PP	we
associate	VBP	associate
folks	NNS	folk
with	IN	with
abuse	NN	abuse
and	CC	and
harassment	NN	harassment
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
have	VBP	have
flexibility	NN	flexibility
in	IN	in
our	PP$	our
people	NNS	people
so	RB	so
that	IN	that
we	PP	we
can	MD	can
direct	VB	direct
them	PP	them
at	IN	at
what	WP	what
is	VBZ	be
most	RBS	most
needed	VBN	need
.	SENT	.
Sometimes	RB	sometimes
,	,	,
the	DT	the
elections	NNS	election
.	SENT	.
We	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
a	DT	a
string	NN	string
of	IN	of
elections	NNS	election
in	IN	in
Mexico	NP	Mexico
,	,	,
one	CD	one
coming	VBG	come
up	RP	up
in	IN	in
India	NP	India
,	,	,
obviously	RB	obviously
,	,	,
the	DT	the
election	NN	election
last	JJ	last
year	NN	year
,	,	,
the	DT	the
midterm	NN	midterm
election	NN	election
,	,	,
so	RB	so
we	PP	we
just	RB	just
want	VBP	want
to	TO	to
be	VB	be
flexible	JJ	flexible
with	IN	with
our	PP$	our
resources	NNS	resource
.	SENT	.
So	RB	so
when	WRB	when
people	NNS	people
—	:	-
just	RB	just
as	IN	as
an	DT	an
example	NN	example
,	,	,
if	IN	if
you	PP	you
go	VBP	go
to	TO	to
our	PP$	our
current	JJ	current
terms	NNS	term
of	IN	of
service	NN	service
and	CC	and
you	PP	you
bring	VBP	bring
the	DT	the
page	NN	page
up	RB	up
,	,	,
and	CC	and
you	PP	you
'	POS	'
re	NN	re
wondering	VBG	wonder
about	IN	about
abuse	NN	abuse
and	CC	and
harassment	NN	harassment
that	IN	that
you	PP	you
just	RB	just
received	VBD	receive
and	CC	and
whether	IN	whether
it	PP	it
was	VBD	be
against	IN	against
our	PP$	our
terms	NNS	term
of	IN	of
service	NN	service
to	TO	to
report	VB	report
it	PP	it
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
you	PP	you
see	VBP	see
when	WRB	when
you	PP	you
open	VBP	open
that	IN	that
page	NN	page
is	VBZ	be
around	RB	around
intellectual	JJ	intellectual
property	NN	property
protection	NN	protection
.	SENT	.
You	PP	you
scroll	VBP	scroll
down	RB	down
and	CC	and
you	PP	you
get	VBP	get
to	TO	to
abuse	VB	abuse
,	,	,
harassment	NN	harassment
and	CC	and
everything	NN	everything
else	RB	else
that	IN	that
you	PP	you
might	MD	might
be	VB	be
experiencing	VBG	experience
.	SENT	.
So	RB	so
I	PP	I
don	VB	don
'	''	'
t	NN	t
know	VB	know
how	WRB	how
that	DT	that
happened	VBN	happen
over	IN	over
the	DT	the
company	NN	company
'	POS	'
s	NN	S
history	NN	history
,	,	,
but	CC	but
we	PP	we
put	VBD	put
that	IN	that
above	IN	above
the	DT	the
thing	NN	thing
that	IN	that
people	NNS	people
want	VBP	want
the	DT	the
most	JJS	most
information	NN	information
on	IN	on
and	CC	and
to	TO	to
actually	RB	actually
act	VB	act
on	RP	on
.	SENT	.
And	CC	and
just	RB	just
our	PP$	our
ordering	VBG	order
shows	NNS	show
the	DT	the
world	NN	world
what	WP	what
we	PP	we
believed	VBD	believe
was	VBD	be
important	JJ	important
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
re	NN	re
changing	VBG	change
all	PDT	all
that	DT	that
.	SENT	.
We	PP	we
'	''	'
re	IN	re
ordering	VBG	order
it	PP	it
the	DT	the
right	JJ	right
way	NN	way
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
also	RB	also
simplifying	VBG	simplify
the	DT	the
rules	NNS	rule
so	RB	so
that	IN	that
they	PP	they
'	POS	'
re	NN	re
human-readable	JJ	human-readable
so	RB	so
that	IN	that
people	NNS	people
can	MD	can
actually	RB	actually
understand	VB	understand
themselves	PP	themselves
when	WRB	when
something	NN	something
is	VBZ	be
against	IN	against
our	PP$	our
terms	NNS	term
and	CC	and
when	WRB	when
something	NN	something
is	VBZ	be
not	RB	not
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
'	POS	'
re	NN	re
making	NN	making
—	:	-
again	RB	again
,	,	,
our	PP$	our
big	JJ	big
focus	NN	focus
is	VBZ	be
on	IN	on
removing	VBG	remove
the	DT	the
burden	NN	burden
of	IN	of
work	NN	work
from	IN	from
the	DT	the
victims	NNS	victim
.	SENT	.
So	RB	so
that	IN	that
means	NNS	mean
push	VBP	push
more	JJR	more
towards	IN	towards
technology	NN	technology
,	,	,
rather	RB	rather
than	IN	than
humans	NNS	human
doing	VBG	do
the	DT	the
work	NN	work
—	:	-
that	WDT	that
means	VBZ	mean
the	DT	the
humans	NNS	human
receiving	VBG	receive
the	DT	the
abuse	NN	abuse
and	CC	and
also	RB	also
the	DT	the
humans	NNS	human
having	VBG	have
to	TO	to
review	VB	review
that	DT	that
work	NN	work
.	SENT	.
So	RB	so
we	PP	we
want	VBP	want
to	TO	to
make	VB	make
sure	JJ	sure
that	IN	that
we	PP	we
'	POS	'
re	NN	re
not	RB	not
just	RB	just
encouraging	VBG	encourage
more	JJR	more
work	NN	work
around	IN	around
something	NN	something
that	RB	that
'	POS	'
s	NNS	<unknown>
super	JJ	super
,	,	,
super	JJ	super
negative	JJ	negative
,	,	,
and	CC	and
we	PP	we
want	VBP	want
to	TO	to
have	VB	have
a	DT	a
good	JJ	good
balance	NN	balance
between	IN	between
the	DT	the
technology	NN	technology
and	CC	and
where	WRB	where
humans	NNS	human
can	MD	can
actually	RB	actually
be	VB	be
creative	JJ	creative
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
judgment	NN	judgment
of	IN	of
the	DT	the
rules	NNS	rule
,	,	,
and	CC	and
not	RB	not
just	RB	just
all	PDT	all
the	DT	the
mechanical	JJ	mechanical
stuff	NN	stuff
of	IN	of
finding	VBG	find
and	CC	and
reporting	VBG	report
them	PP	them
.	SENT	.
So	IN	so
that	DT	that
'	''	'
s	NN	S
how	WRB	how
we	PP	we
think	VBP	think
about	IN	about
it	PP	it
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
'	POS	'
m	NN	m
curious	JJ	curious
to	TO	to
dig	VB	dig
in	IN	in
more	JJR	more
about	IN	about
what	WP	what
you	PP	you
said	VBD	say
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
love	VBP	love
that	IN	that
you	PP	you
said	VBD	say
you	PP	you
are	VBP	be
looking	VBG	look
for	IN	for
ways	NNS	way
to	TO	to
re-tweak	VB	re-tweak
the	DT	the
fundamental	JJ	fundamental
design	NN	design
of	IN	of
the	DT	the
system	NN	system
to	TO	to
discourage	VB	discourage
some	DT	some
of	IN	of
the	DT	the
reactive	JJ	reactive
behavior	NN	behavior
,	,	,
and	CC	and
perhaps	RB	perhaps
—	:	-
to	TO	to
use	VB	use
Tristan	NP	Tristan
Harris-type	NP	<unknown>
language	NN	language
—	:	-
engage	VB	engage
people	NNS	people
'	POS	'
s	NNS	<unknown>
more	RBR	more
reflective	JJ	reflective
thinking	NN	thinking
.	SENT	.
How	WRB	how
far	RB	far
advanced	JJ	advanced
is	VBZ	be
that	RB	that
?	SENT	?
What	WP	what
would	MD	would
alternatives	NNS	alternative
to	TO	to
that	DT	that
"	``	"
like	JJ	like
"	''	"
button	NN	button
be	VB	be
?	SENT	?
JD	NN	JD
:	:	:
Well	RB	well
,	,	,
first	JJ	first
and	CC	and
foremost	RB	foremost
,	,	,
my	PP$	my
personal	JJ	personal
goal	NN	goal
with	IN	with
the	DT	the
service	NN	service
is	VBZ	be
that	IN	that
I	PP	I
believe	VBP	believe
fundamentally	RB	fundamentally
that	IN	that
public	JJ	public
conversation	NN	conversation
is	VBZ	be
critical	JJ	critical
.	SENT	.
There	EX	there
are	VBP	be
existential	JJ	existential
problems	NNS	problem
facing	VBG	face
the	DT	the
world	NN	world
that	WDT	that
are	VBP	be
facing	VBG	face
the	DT	the
entire	JJ	entire
world	NN	world
,	,	,
not	RB	not
any	DT	any
one	CD	one
particular	JJ	particular
nation-state	NN	nation-state
,	,	,
that	DT	that
global	JJ	global
public	JJ	public
conversation	NN	conversation
benefits	NNS	benefit
.	SENT	.
And	CC	and
that	DT	that
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
unique	JJ	unique
dynamics	NNS	dynamics
of	IN	of
Twitter	NN	twitter
,	,	,
that	IN	that
it	PP	it
is	VBZ	be
completely	RB	completely
open	JJ	open
,	,	,
it	PP	it
is	VBZ	be
completely	RB	completely
public	JJ	public
,	,	,
it	PP	it
is	VBZ	be
completely	RB	completely
fluid	JJ	fluid
,	,	,
and	CC	and
anyone	NN	anyone
can	MD	can
see	VB	see
any	DT	any
other	JJ	other
conversation	NN	conversation
and	CC	and
participate	VB	participate
in	IN	in
it	PP	it
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
conversations	NNS	conversation
like	IN	like
climate	NN	climate
change	NN	change
.	SENT	.
There	EX	there
are	VBP	be
conversations	NNS	conversation
like	IN	like
the	DT	the
displacement	NN	displacement
in	IN	in
the	DT	the
work	NN	work
through	IN	through
artificial	JJ	artificial
intelligence	NN	intelligence
.	SENT	.
There	EX	there
are	VBP	be
conversations	NNS	conversation
like	IN	like
economic	JJ	economic
disparity	NN	disparity
.	SENT	.
No	DT	no
matter	NN	matter
what	WP	what
any	DT	any
one	CD	one
nation-state	NN	nation-state
does	VBZ	do
,	,	,
they	PP	they
will	MD	will
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
solve	VB	solve
the	DT	the
problem	NN	problem
alone	RB	alone
.	SENT	.
It	PP	it
takes	VBZ	take
coordination	NN	coordination
around	IN	around
the	DT	the
world	NN	world
,	,	,
and	CC	and
that	IN	that
'	POS	'
s	NN	S
where	WRB	where
I	PP	I
think	VBP	think
Twitter	NN	twitter
can	MD	can
play	VB	play
a	DT	a
part	NN	part
.	SENT	.
The	DT	the
second	JJ	second
thing	NN	thing
is	VBZ	be
that	DT	that
Twitter	NN	twitter
,	,	,
right	RB	right
now	RB	now
,	,	,
when	WRB	when
you	PP	you
go	VBP	go
to	TO	to
it	PP	it
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
necessarily	RB	necessarily
walk	VBP	walk
away	RP	away
feeling	VBG	feel
like	IN	like
you	PP	you
learned	VBD	learn
something	NN	something
.	SENT	.
Some	DT	some
people	NNS	people
do	VBP	do
.	SENT	.
Some	DT	some
people	NNS	people
have	VBP	have
a	DT	a
very	JJ	very
,	,	,
very	RB	very
rich	JJ	rich
network	NN	network
,	,	,
a	DT	a
very	RB	very
rich	JJ	rich
community	NN	community
that	IN	that
they	PP	they
learn	VBP	learn
from	IN	from
every	DT	every
single	JJ	single
day	NN	day
.	SENT	.
But	CC	but
it	PP	it
takes	VBZ	take
a	DT	a
lot	NN	lot
of	IN	of
work	NN	work
and	CC	and
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
to	TO	to
build	VB	build
up	RP	up
to	TO	to
that	DT	that
.	SENT	.
So	RB	so
