Let	VB	let
be	VB	be
vigilant	JJ	vigilant
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
where	WRB	where
I	PP	I
learned	VBD	learn
and	CC	and
understood	VBD	understand
that	IN	that
I	PP	I
had	VBD	have
choice	NN	choice
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
where	WRB	where
I	PP	I
learned	VBD	learn
and	CC	and
understood	VBD	understand
that	IN	that
I	PP	I
could	MD	could
be	VB	be
committed	VBN	commit
to	TO	to
my	PP$	my
dreams	NNS	dream
,	,	,
my	PP$	my
aspirations	NNS	aspiration
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
where	WRB	where
I	PP	I
learned	VBD	learn
how	WRB	how
to	TO	to
be	VB	be
fearless	JJ	fearless
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
where	WRB	where
I	PP	I
learned	VBD	learn
to	TO	to
take	VB	take
that	DT	that
fear	NN	fear
and	CC	and
turn	VB	turn
it	PP	it
into	IN	into
a	DT	a
weapon	NN	weapon
of	IN	of
success	NN	success
that	WDT	that
has	VBZ	have
allowed	VBN	allow
me	PP	me
to	TO	to
lead	VB	lead
.	SENT	.
That	DT	that
little	JJ	little
pink	JJ	pink
house	NN	house
is	VBZ	be
where	WRB	where
I	PP	I
gained	VBD	gain
courage	NN	courage
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
surrounded	VBN	surround
by	IN	by
my	PP$	my
sisters	NNS	sister
,	,	,
my	PP$	my
mother	NN	mother
,	,	,
my	PP$	my
grandmother	NN	grandmother
,	,	,
my	PP$	my
great	JJ	great
grandmother	NN	grandmother
,	,	,
all	RB	all
pushing	VBG	push
me	PP	me
forward	RB	forward
.	SENT	.
Great	JJ	great
leaders	NNS	leader
are	VBP	be
not	RB	not
produced	VBN	produce
through	IN	through
the	DT	the
number	NN	number
of	IN	of
titles	NNS	title
or	CC	or
degrees	NNS	degree
that	IN	that
they	PP	they
have	VBP	have
,	,	,
but	CC	but
through	IN	through
life	NN	life
experiences	NNS	experience
,	,	,
through	IN	through
the	DT	the
distance	NN	distance
traveled	VBD	travel
,	,	,
the	DT	the
tables	NNS	table
they	PP	they
sit	VBP	sit
,	,	,
the	DT	the
conversations	NNS	conversation
they	PP	they
have	VBP	have
,	,	,
and	CC	and
what	WP	what
ensues	VBZ	ensue
in	IN	in
those	DT	those
conversations	NNS	conversation
.	SENT	.
I	PP	I
learned	VBD	learn
from	IN	from
my	PP$	my
time	NN	time
in	IN	in
that	DT	that
pink	JJ	pink
house	NN	house
that	IN	that
for	IN	for
some	DT	some
of	IN	of
us	PP	us
,	,	,
it	PP	it
starts	VBZ	start
early	RB	early
on	IN	on
.	SENT	.
For	IN	for
others	NNS	other
,	,	,
though	RB	though
,	,	,
the	DT	the
title	NN	title
may	MD	may
just	RB	just
be	VB	be
woman	NN	woman
.	SENT	.
Remember	VB	remember
,	,	,
fearlessness	NN	fearlessness
,	,	,
grit	NN	grit
and	CC	and
resilience	NN	resilience
.	SENT	.
And	CC	and
that	IN	that
you	PP	you
are	VBP	be
enough	JJ	enough
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
