Since	IN	since
.	SENT	.
Until	IN	until
now	RB	now
,	,	,
countries	NNS	country
with	IN	with
calorie	NN	calorie
deficits	NNS	deficit
have	VBP	have
been	VBN	be
able	JJ	able
to	TO	to
meet	VB	meet
these	DT	these
deficits	NNS	deficit
by	IN	by
importing	VBG	import
from	IN	from
surplus	NN	surplus
regions	NNS	region
.	SENT	.
By	IN	by
surplus	NN	surplus
regions	NNS	region
,	,	,
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	IN	about
North	NP	North
America	NP	America
,	,	,
South	NP	South
America	NP	America
and	CC	and
Europe	NP	Europe
.	SENT	.
This	DT	this
line	NN	line
chart	NN	chart
over	IN	over
here	RB	here
shows	VBZ	show
you	PP	you
the	DT	the
growth	NN	growth
and	CC	and
the	DT	the
projected	VBN	project
growth	NN	growth
over	IN	over
the	DT	the
next	JJ	next
decade	NN	decade
of	IN	of
production	NN	production
from	IN	from
North	NP	North
America	NP	America
,	,	,
South	NP	South
America	NP	America
and	CC	and
Europe	NP	Europe
.	SENT	.
What	WP	what
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
show	VBP	show
you	PP	you
is	VBZ	be
that	DT	that
most	JJS	most
of	IN	of
this	DT	this
growth	NN	growth
is	VBZ	be
actually	RB	actually
going	VBG	go
to	TO	to
come	VB	come
from	IN	from
South	NP	South
America	NP	America
.	SENT	.
And	CC	and
most	JJS	most
of	IN	of
this	DT	this
growth	NN	growth
is	VBZ	be
going	VBG	go
to	TO	to
come	VB	come
at	IN	at
the	DT	the
huge	JJ	huge
cost	NN	cost
of	IN	of
deforestation	NN	deforestation
.	SENT	.
And	CC	and
so	RB	so
when	WRB	when
you	PP	you
look	VBP	look
at	IN	at
the	DT	the
combined	JJ	combined
demand	NN	demand
increase	NN	increase
coming	VBG	come
from	IN	from
India	NP	India
,	,	,
China	NP	China
and	CC	and
the	DT	the
African	JJ	African
continent	NN	continent
,	,	,
and	CC	and
look	VB	look
at	IN	at
it	PP	it
versus	IN	versus
the	DT	the
combined	JJ	combined
increase	NN	increase
in	IN	in
production	NN	production
coming	VBG	come
from	IN	from
India	NP	India
,	,	,
China	NP	China
,	,	,
the	DT	the
African	JJ	African
continent	NN	continent
,	,	,
North	NP	North
America	NP	America
,	,	,
South	NP	South
America	NP	America
and	CC	and
Europe	NP	Europe
,	,	,
you	PP	you
are	VBP	be
left	VBN	leave
with	IN	with
a	DT	a
214-trillion-calorie	JJ	<unknown>
deficit	NN	deficit
,	,	,
one	CD	one
we	PP	we
can	MD	can
'	''	'
t	NN	t
produce	NN	produce
.	SENT	.
And	CC	and
this	DT	this
,	,	,
by	IN	by
the	DT	the
way	NN	way
,	,	,
is	VBZ	be
actually	RB	actually
assuming	VBG	assume
we	PP	we
take	VBP	take
all	PDT	all
the	DT	the
extra	JJ	extra
calories	NNS	calorie
produced	VBN	produce
in	IN	in
North	NP	North
America	NP	America
,	,	,
South	NP	South
America	NP	America
and	CC	and
Europe	NP	Europe
and	CC	and
export	VB	export
them	PP	them
solely	RB	solely
to	TO	to
India	NP	India
,	,	,
China	NP	China
and	CC	and
Africa	NP	Africa
.	SENT	.
What	WP	what
I	PP	I
just	RB	just
presented	VBD	present
to	TO	to
you	PP	you
is	VBZ	be
a	DT	a
vision	NN	vision
of	IN	of
an	DT	an
impossible	JJ	impossible
world	NN	world
.	SENT	.
We	PP	we
can	MD	can
do	VB	do
something	NN	something
to	TO	to
change	VB	change
that	DT	that
.	SENT	.
We	PP	we
can	MD	can
change	VB	change
consumption	NN	consumption
patterns	NNS	pattern
,	,	,
we	PP	we
can	MD	can
reduce	VB	reduce
food	NN	food
waste	NN	waste
,	,	,
or	CC	or
we	PP	we
can	MD	can
make	VB	make
a	DT	a
bold	JJ	bold
commitment	NN	commitment
to	TO	to
increasing	VBG	increase
yields	NNS	yield
exponentially	RB	exponentially
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
going	VBG	go
to	TO	to
go	VB	go
into	IN	into
discussing	VBG	discuss
changing	VBG	change
consumption	NN	consumption
patterns	NNS	pattern
or	CC	or
reducing	VBG	reduce
food	NN	food
waste	NN	waste
,	,	,
because	IN	because
those	DT	those
conversations	NNS	conversation
have	VBP	have
been	VBN	be
going	VBG	go
on	IN	on
for	IN	for
some	DT	some
time	NN	time
now	RB	now
.	SENT	.
Nothing	NN	nothing
has	VBZ	have
happened	VBN	happen
.	SENT	.
Nothing	NN	nothing
has	VBZ	have
happened	VBN	happen
because	IN	because
those	DT	those
arguments	NNS	argument
ask	VBP	ask
the	DT	the
surplus	NN	surplus
regions	NNS	region
to	TO	to
change	VB	change
their	PP$	their
behavior	NN	behavior
on	IN	on
behalf	NN	behalf
of	IN	of
deficit	NN	deficit
regions	NNS	region
.	SENT	.
Waiting	VBG	wait
for	IN	for
others	NNS	other
to	TO	to
change	VB	change
their	PP$	their
behavior	NN	behavior
on	IN	on
your	PP$	your
behalf	NN	behalf
,	,	,
for	IN	for
your	PP$	your
survival	NN	survival
,	,	,
is	VBZ	be
a	DT	a
terrible	JJ	terrible
idea	NN	idea
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
unproductive	JJ	unproductive
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
d	NN	d
like	VBP	like
to	TO	to
suggest	VB	suggest
an	DT	an
alternative	NN	alternative
that	WDT	that
comes	VBZ	come
from	IN	from
the	DT	the
red	JJ	red
regions	NNS	region
.	SENT	.
China	NP	China
,	,	,
India	NP	India
,	,	,
Africa	NP	Africa
.	SENT	.
China	NP	China
is	VBZ	be
constrained	VBN	constrain
in	IN	in
terms	NNS	term
of	IN	of
how	WRB	how
much	JJ	much
more	JJR	more
land	NN	land
it	PP	it
actually	RB	actually
has	VBZ	have
available	JJ	available
for	IN	for
agriculture	NN	agriculture
,	,	,
and	CC	and
it	PP	it
has	VBZ	have
massive	JJ	massive
water	NN	water
resource	NN	resource
availability	NN	availability
issues	NNS	issue
.	SENT	.
So	IN	so
the	DT	the
answer	NN	answer
really	RB	really
lies	VBZ	lie
in	IN	in
India	NP	India
and	CC	and
in	IN	in
Africa	NP	Africa
.	SENT	.
India	NP	India
has	VBZ	have
some	DT	some
upside	NN	upside
in	IN	in
terms	NNS	term
of	IN	of
potential	JJ	potential
yield	NN	yield
increases	NNS	increase
.	SENT	.
Now	RB	now
this	DT	this
is	VBZ	be
the	DT	the
gap	NN	gap
between	IN	between
its	PP$	its
current	JJ	current
yield	NN	yield
and	CC	and
the	DT	the
theoretical	JJ	theoretical
maximum	JJ	maximum
yield	NN	yield
it	PP	it
can	MD	can
achieve	VB	achieve
.	SENT	.
It	PP	it
has	VBZ	have
some	DT	some
unfarmed	JJ	unfarmed
arable	JJ	arable
land	NN	land
remaining	VBG	remain
,	,	,
but	CC	but
not	RB	not
much	RB	much
,	,	,
India	NP	India
is	VBZ	be
quite	RB	quite
land-constrained	JJ	land-constrained
.	SENT	.
Now	RB	now
,	,	,
the	DT	the
African	JJ	African
continent	NN	continent
,	,	,
on	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
has	VBZ	have
vast	JJ	vast
amounts	NNS	amount
of	IN	of
arable	JJ	arable
land	NN	land
remaining	VBG	remain
and	CC	and
significant	JJ	significant
upside	JJ	upside
potential	NN	potential
in	IN	in
yields	NNS	yield
.	SENT	.
Somewhat	RB	somewhat
simplified	VBN	simplify
picture	NN	picture
here	RB	here
,	,	,
but	CC	but
if	IN	if
you	PP	you
look	VBP	look
at	IN	at
sub-Saharan	JJ	sub-Saharan
African	JJ	African
yields	NNS	yield
in	IN	in
corn	NN	corn
today	NN	today
,	,	,
they	PP	they
are	VBP	be
where	WRB	where
North	NP	North
American	NP	American
yields	NNS	yield
were	VBD	be
in	IN	in
1940	CD	@card@
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
70-plus	JJ	<unknown>
years	NNS	year
to	TO	to
figure	VB	figure
this	DT	this
out	RP	out
,	,	,
so	IN	so
it	PP	it
means	VBZ	mean
we	PP	we
need	VBP	need
to	TO	to
try	VB	try
something	NN	something
new	JJ	new
and	CC	and
we	PP	we
need	VBP	need
to	TO	to
try	VB	try
something	NN	something
different	JJ	different
.	SENT	.
The	DT	the
solution	NN	solution
starts	VBZ	start
with	IN	with
reforms	NNS	reform
.	SENT	.
We	PP	we
need	VBP	need
to	TO	to
reform	VB	reform
and	CC	and
commercialize	VB	commercialize
the	DT	the
agricultural	JJ	agricultural
industries	NNS	industry
in	IN	in
Africa	NP	Africa
and	CC	and
in	IN	in
India	NP	India
.	SENT	.
Now	RB	now
,	,	,
by	IN	by
commercialization	NN	commercialization
—	:	-
commercialization	NN	commercialization
is	VBZ	be
not	RB	not
about	RB	about
commercial	JJ	commercial
farming	NN	farming
alone	RB	alone
.	SENT	.
Commercialization	NN	commercialization
is	VBZ	be
about	RB	about
leveraging	VBG	leverage
data	NNS	datum
to	TO	to
craft	VB	craft
better	JJR	good
policies	NNS	policy
,	,	,
to	TO	to
improve	VB	improve
infrastructure	NN	infrastructure
,	,	,
to	TO	to
lower	VB	lower
the	DT	the
transportation	NN	transportation
costs	NNS	cost
and	CC	and
to	TO	to
completely	RB	completely
reform	VB	reform
banking	NN	banking
and	CC	and
insurance	NN	insurance
industries	NNS	industry
.	SENT	.
Commercialization	NN	commercialization
is	VBZ	be
about	RB	about
taking	VBG	take
agriculture	NN	agriculture
from	IN	from
too	RB	too
risky	JJ	risky
an	DT	an
endeavor	NN	endeavor
to	TO	to
one	CD	one
where	WRB	where
fortunes	NNS	fortune
can	MD	can
be	VB	be
made	VBN	make
.	SENT	.
Commercialization	NN	commercialization
is	VBZ	be
not	RB	not
about	RB	about
just	RB	just
farmers	NNS	farmer
.	SENT	.
Commercialization	NN	commercialization
is	VBZ	be
about	RB	about
the	DT	the
entire	JJ	entire
agricultural	JJ	agricultural
system	NN	system
.	SENT	.
But	CC	but
commercialization	NN	commercialization
also	RB	also
means	VBZ	mean
confronting	VBG	confront
the	DT	the
fact	NN	fact
that	IN	that
we	PP	we
can	MD	can
no	RB	no
longer	RBR	longer
place	VB	place
the	DT	the
burden	NN	burden
of	IN	of
growth	NN	growth
on	IN	on
small-scale	JJ	small-scale
farmers	NNS	farmer
alone	RB	alone
,	,	,
and	CC	and
accepting	VBG	accept
that	IN	that
commercial	JJ	commercial
farms	NNS	farm
and	CC	and
the	DT	the
introduction	NN	introduction
of	IN	of
commercial	JJ	commercial
farms	NNS	farm
could	MD	could
provide	VB	provide
certain	JJ	certain
economies	NNS	economy
of	IN	of
scale	NN	scale
that	IN	that
even	RB	even
small-scale	JJ	small-scale
farmers	NNS	farmer
can	MD	can
leverage	VB	leverage
.	SENT	.
It	PP	it
is	VBZ	be
not	RB	not
about	RB	about
small-scale	JJ	small-scale
farming	NN	farming
or	CC	or
commercial	JJ	commercial
agriculture	NN	agriculture
,	,	,
or	CC	or
big	JJ	big
agriculture	NN	agriculture
.	SENT	.
We	PP	we
can	MD	can
create	VB	create
the	DT	the
first	JJ	first
successful	JJ	successful
models	NNS	model
of	IN	of
the	DT	the
coexistence	NN	coexistence
and	CC	and
success	NN	success
of	IN	of
small-scale	JJ	small-scale
farming	NN	farming
alongside	IN	alongside
commercial	JJ	commercial
agriculture	NN	agriculture
.	SENT	.
This	DT	this
is	VBZ	be
because	IN	because
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
ever	RB	ever
,	,	,
the	DT	the
most	RBS	most
critical	JJ	critical
tool	NN	tool
for	IN	for
success	NN	success
in	IN	in
the	DT	the
industry	NN	industry
—	:	-
data	NNS	datum
and	CC	and
knowledge	NN	knowledge
—	:	-
is	VBZ	be
becoming	VBG	become
cheaper	JJR	cheap
by	IN	by
the	DT	the
day	NN	day
.	SENT	.
And	CC	and
very	RB	very
soon	RB	soon
,	,	,
it	PP	it
won	VBD	win
'	''	'
t	NN	t
matter	NN	matter
how	WRB	how
much	JJ	much
money	NN	money
you	PP	you
have	VBP	have
or	CC	or
how	WRB	how
big	JJ	big
you	PP	you
are	VBP	be
to	TO	to
make	VB	make
optimal	JJ	optimal
decisions	NNS	decision
and	CC	and
maximize	VB	maximize
probability	NN	probability
of	IN	of
success	NN	success
in	IN	in
reaching	VBG	reach
your	PP$	your
intended	JJ	intended
goal	NN	goal
.	SENT	.
Companies	NNS	company
like	IN	like
Gro	NP	Gro
are	VBP	be
working	VBG	work
really	RB	really
hard	JJ	hard
to	TO	to
make	VB	make
this	DT	this
a	DT	a
reality	NN	reality
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
can	MD	can
commit	VB	commit
to	TO	to
this	DT	this
new	JJ	new
,	,	,
bold	JJ	bold
initiative	NN	initiative
,	,	,
to	TO	to
this	DT	this
new	JJ	new
,	,	,
bold	JJ	bold
change	NN	change
,	,	,
not	RB	not
only	RB	only
can	MD	can
we	PP	we
solve	VB	solve
the	DT	the
214-trillion	JJ	<unknown>
gap	NN	gap
that	IN	that
I	PP	I
talked	VBD	talk
about	RB	about
,	,	,
but	CC	but
we	PP	we
can	MD	can
actually	RB	actually
set	VB	set
the	DT	the
world	NN	world
on	IN	on
a	DT	a
whole	JJ	whole
new	JJ	new
path	NN	path
.	SENT	.
India	NP	India
can	MD	can
remain	VB	remain
food	NN	food
self-sufficient	JJ	self-sufficient
and	CC	and
Africa	NP	Africa
can	MD	can
emerge	VB	emerge
as	IN	as
the	DT	the
world	NN	world
'	POS	'
s	JJ	<unknown>
next	JJ	next
dark	JJ	dark
blue	JJ	blue
region	NN	region
.	SENT	.
The	DT	the
new	JJ	new
question	NN	question
is	VBZ	be
,	,	,
how	WRB	how
do	VBP	do
we	PP	we
produce	VB	produce
214	CD	@card@
trillion	CD	trillion
calories	NNS	calorie
to	TO	to
feed	VB	feed
8	CD	@card@
.	SENT	.
3	CD	@card@
billion	NN	billion
people	NNS	people
by	IN	by
2027	CD	@card@
?	SENT	?
We	PP	we
have	VBP	have
the	DT	the
solution	NN	solution
.	SENT	.
We	PP	we
just	RB	just
need	VBP	need
to	TO	to
act	VB	act
on	IN	on
it	PP	it
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
