One	CD	one
do	VB	do
something	NN	something
interesting	JJ	interesting
.	SENT	.
This	DT	this
is	VBZ	be
not	RB	not
only	RB	only
outside	JJ	outside
of	IN	of
businesses	NNS	business
.	SENT	.
When	WRB	when
you	PP	you
think	VBP	think
of	IN	of
what	WP	what
is	VBZ	be
the	DT	the
critical	JJ	critical
innovation	NN	innovation
of	IN	of
Google	NP	<unknown>
,	,	,
the	DT	the
critical	JJ	critical
innovation	NN	innovation
is	VBZ	be
outsourcing	VBG	outsource
the	DT	the
one	CD	one
most	RBS	most
important	JJ	important
thing	NN	thing
—	:	-
the	DT	the
decision	NN	decision
about	IN	about
what	WP	what
'	POS	'
s	NNS	<unknown>
relevant	JJ	relevant
—	:	-
to	TO	to
the	DT	the
community	NN	community
of	IN	of
the	DT	the
Web	NP	Web
as	IN	as
a	DT	a
whole	NN	whole
,	,	,
doing	VBG	do
whatever	WDT	whatever
they	PP	they
want	VBP	want
to	TO	to
do	VB	do
:	:	:
so	RB	so
,	,	,
page	NN	page
rank	NN	rank
.	SENT	.
The	DT	the
critical	JJ	critical
innovation	NN	innovation
here	RB	here
is	VBZ	be
instead	RB	instead
of	IN	of
our	PP$	our
engineers	NNS	engineer
,	,	,
or	CC	or
our	PP$	our
people	NNS	people
saying	NN	saying
which	WDT	which
is	VBZ	be
the	DT	the
most	RBS	most
relevant	JJ	relevant
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
go	VB	go
out	RP	out
and	CC	and
count	VB	count
what	WP	what
you	PP	you
,	,	,
people	NNS	people
out	RB	out
there	RB	there
on	IN	on
the	DT	the
Web	NP	Web
,	,	,
for	IN	for
whatever	WDT	whatever
reason	NN	reason
—	:	-
vanity	NN	vanity
,	,	,
pleasure	NN	pleasure
—	:	-
produced	VBN	produce
links	NNS	link
,	,	,
and	CC	and
tied	VBN	tie
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
count	VB	count
those	DT	those
,	,	,
and	CC	and
count	VB	count
them	PP	them
up	RP	up
.	SENT	.
And	CC	and
again	RB	again
,	,	,
here	RB	here
,	,	,
you	PP	you
see	VBP	see
Barbie	NP	Barbie
.	SENT	.
com	NN	com
,	,	,
but	CC	but
also	RB	also
,	,	,
very	RB	very
quickly	RB	quickly
,	,	,
Adiosbarbie	NP	Adiosbarbie
.	SENT	.
com	NN	com
,	,	,
the	DT	the
body	NN	body
image	NN	image
for	IN	for
every	DT	every
size	NN	size
.	SENT	.
A	DT	a
contested	JJ	contested
cultural	JJ	cultural
object	NN	object
,	,	,
which	WDT	which
you	PP	you
won	VBD	win
'	''	'
t	NN	t
find	VBP	find
anywhere	RB	anywhere
soon	RB	soon
on	IN	on
Overture	NN	overture
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
classic	JJ	classic
market-based	JJ	market-based
mechanism	NN	mechanism
:	:	:
whoever	WP	whoever
pays	VBZ	pay
the	DT	the
most	JJS	most
is	VBZ	be
highest	JJS	high
on	IN	on
the	DT	the
list	NN	list
.	SENT	.
So	RB	so
,	,	,
all	DT	all
of	IN	of
that	WDT	that
is	VBZ	be
in	IN	in
the	DT	the
creation	NN	creation
of	IN	of
content	NN	content
,	,	,
of	IN	of
relevance	NN	relevance
,	,	,
basic	JJ	basic
human	JJ	human
expression	NN	expression
.	SENT	.
But	CC	but
remember	VB	remember
,	,	,
the	DT	the
computers	NNS	computer
were	VBD	be
also	RB	also
physical	JJ	physical
.	SENT	.
Just	RB	just
physical	JJ	physical
materials	NNS	material
—	:	-
our	PP$	our
PCs	NNS	PC
—	:	-
we	PP	we
share	VBP	share
them	PP	them
together	RB	together
.	SENT	.
We	PP	we
also	RB	also
see	VBP	see
this	DT	this
in	IN	in
wireless	NN	wireless
.	SENT	.
It	PP	it
used	VBD	use
to	TO	to
be	VB	be
wireless	NN	wireless
was	VBD	be
one	CD	one
person	NN	person
owned	VBD	own
the	DT	the
license	NN	license
,	,	,
they	PP	they
transmitted	VBD	transmit
in	IN	in
an	DT	an
area	NN	area
,	,	,
and	CC	and
it	PP	it
had	VBD	have
to	TO	to
be	VB	be
decided	VBN	decide
whether	IN	whether
they	PP	they
would	MD	would
be	VB	be
licensed	VBN	license
or	CC	or
based	VBN	base
on	IN	on
property	NN	property
.	SENT	.
What	WP	what
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
now	RB	now
is	VBZ	be
that	IN	that
computers	NNS	computer
and	CC	and
radios	NNS	radio
are	VBP	be
becoming	VBG	become
so	RB	so
sophisticated	JJ	sophisticated
that	IN	that
we	PP	we
'	''	'
re	IN	re
developing	VBG	develop
algorithms	NNS	algorithm
to	TO	to
let	VB	let
people	NNS	people
own	JJ	own
machines	NNS	machine
,	,	,
like	IN	like
Wi-Fi	NP	<unknown>
devices	NNS	device
,	,	,
and	CC	and
overlay	VBD	overlie
them	PP	them
with	IN	with
a	DT	a
sharing	NN	sharing
protocol	NN	protocol
that	WDT	that
would	MD	would
allow	VB	allow
a	DT	a
community	NN	community
like	IN	like
this	DT	this
to	TO	to
build	VB	build
its	PP$	its
own	JJ	own
wireless	NN	wireless
broadband	NN	<unknown>
network	NN	network
simply	RB	simply
from	IN	from
the	DT	the
simple	JJ	simple
principle	NN	principle
:	:	:
When	WRB	when
I	PP	I
'	POS	'
m	NN	m
listening	NN	listening
,	,	,
when	WRB	when
I	PP	I
'	POS	'
m	NN	m
not	RB	not
using	VBG	use
,	,	,
I	PP	I
can	MD	can
help	VB	help
you	PP	you
transfer	VB	transfer
your	PP$	your
messages	NNS	message
;	:	;
and	CC	and
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
not	RB	not
using	VBG	use
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
help	VBP	help
me	PP	me
transfer	VB	transfer
yours	PP	yours
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
not	RB	not
an	DT	an
idealized	VBN	idealize
version	NN	version
.	SENT	.
These	DT	these
are	VBP	be
working	VBG	work
models	NNS	model
that	IN	that
at	IN	at
least	JJS	least
in	IN	in
some	DT	some
places	NNS	place
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
are	VBP	be
being	VBG	be
implemented	VBN	implement
,	,	,
at	IN	at
least	JJS	least
for	IN	for
public	JJ	public
security	NN	security
.	SENT	.
If	IN	if
in	IN	in
1999	CD	@card@
I	PP	I
told	VBD	tell
you	PP	you
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
build	VBP	build
a	DT	a
data	NNS	datum
storage	NN	storage
and	CC	and
retrieval	NN	retrieval
system	NN	system
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
store	VB	store
terabytes	NNS	terabyte
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
be	VB	be
available	JJ	available
24	CD	@card@
hours	NNS	hour
a	DT	a
day	NN	day
,	,	,
seven	CD	seven
days	NNS	day
a	DT	a
week	NN	week
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
be	VB	be
available	JJ	available
from	IN	from
anywhere	RB	anywhere
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
It	PP	it
has	VBZ	have
to	TO	to
support	VB	support
over	IN	over
100	CD	@card@
million	CD	million
users	NNS	user
at	IN	at
any	DT	any
given	VBN	give
moment	NN	moment
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
got	VBD	get
to	TO	to
be	VB	be
robust	JJ	robust
to	TO	to
attack	VB	attack
,	,	,
including	VBG	include
closing	VBG	close
the	DT	the
main	JJ	main
index	NN	index
,	,	,
injecting	VBG	inject
malicious	JJ	malicious
files	NNS	file
,	,	,
armed	JJ	armed
seizure	NN	seizure
of	IN	of
some	DT	some
major	JJ	major
nodes	NNS	node
.	SENT	.
You	PP	you
'	POS	'
d	NN	d
say	NN	say
that	WDT	that
would	MD	would
take	VB	take
years	NNS	year
.	SENT	.
It	PP	it
would	MD	would
take	VB	take
millions	NNS	million
.	SENT	.
But	CC	but
of	IN	of
course	NN	course
,	,	,
what	WP	what
I	PP	I
'	POS	'
m	NN	m
describing	VBG	describe
is	VBZ	be
P2P	NP	<unknown>
file	NN	file
sharing	NN	sharing
.	SENT	.
Right	RB	right
?	SENT	?
We	PP	we
always	RB	always
think	VBP	think
of	IN	of
it	PP	it
as	IN	as
stealing	VBG	steal
music	NN	music
,	,	,
but	CC	but
fundamentally	RB	fundamentally
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
distributed	VBN	distribute
data	NN	data
storage	NN	storage
and	CC	and
retrieval	NN	retrieval
system	NN	system
,	,	,
where	WRB	where
people	NNS	people
,	,	,
for	IN	for
very	RB	very
obvious	JJ	obvious
reasons	NNS	reason
,	,	,
are	VBP	be
willing	JJ	willing
to	TO	to
share	VB	share
their	PP$	their
bandwidth	NN	bandwidth
and	CC	and
their	PP$	their
storage	NN	storage
to	TO	to
create	VB	create
something	NN	something
.	SENT	.
So	RB	so
,	,	,
essentially	RB	essentially
what	WP	what
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
is	VBZ	be
the	DT	the
emergence	NN	emergence
of	IN	of
a	DT	a
fourth	JJ	fourth
transactional	JJ	transactional
framework	NN	framework
.	SENT	.
It	PP	it
used	VBD	use
to	TO	to
be	VB	be
that	IN	that
there	EX	there
were	VBD	be
two	CD	two
primary	JJ	primary
dimensions	NNS	dimension
along	IN	along
which	WDT	which
you	PP	you
could	MD	could
divide	VB	divide
things	NNS	thing
.	SENT	.
They	PP	they
could	MD	could
be	VB	be
market	NN	market
based	VBN	base
,	,	,
or	CC	or
non-market	NN	non-market
based	VBN	base
;	:	;
they	PP	they
could	MD	could
be	VB	be
decentralized	VBN	decentralize
,	,	,
or	CC	or
centralized	VBN	centralize
.	SENT	.
The	DT	the
price	NN	price
system	NN	system
was	VBD	be
a	DT	a
market-based	JJ	market-based
and	CC	and
decentralized	JJ	decentralized
system	NN	system
.	SENT	.
If	IN	if
things	NNS	thing
worked	VBD	work
better	JJR	good
because	IN	because
you	PP	you
actually	RB	actually
had	VBD	have
somebody	NN	somebody
organizing	VBG	organize
them	PP	them
,	,	,
you	PP	you
had	VBD	have
firms	NNS	firm
,	,	,
if	IN	if
you	PP	you
wanted	VBD	want
to	TO	to
be	VB	be
in	IN	in
the	DT	the
market	NN	market
—	:	-
or	CC	or
you	PP	you
had	VBD	have
governments	NNS	government
or	CC	or
sometimes	RB	sometimes
larger	JJR	large
non-profits	NNS	non-profit
in	IN	in
the	DT	the
non-market	NN	non-market
.	SENT	.
It	PP	it
was	VBD	be
too	RB	too
expensive	JJ	expensive
to	TO	to
have	VB	have
decentralized	VBN	decentralize
social	JJ	social
production	NN	production
,	,	,
to	TO	to
have	VB	have
decentralized	VBN	decentralize
action	NN	action
in	IN	in
society	NN	society
.	SENT	.
That	DT	that
was	VBD	be
not	RB	not
about	IN	about
society	NN	society
itself	PP	itself
.	SENT	.
That	WDT	that
was	VBD	be
,	,	,
in	IN	in
fact	NN	fact
,	,	,
economic	JJ	economic
.	SENT	.
But	CC	but
what	WP	what
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
now	RB	now
is	VBZ	be
the	DT	the
emergence	NN	emergence
of	IN	of
this	DT	this
fourth	JJ	fourth
system	NN	system
of	IN	of
social	JJ	social
sharing	NN	sharing
and	CC	and
exchange	NN	exchange
.	SENT	.
Not	RB	not
that	IN	that
it	PP	it
'	POS	'
s	NN	S
the	DT	the
first	JJ	first
time	NN	time
that	IN	that
we	PP	we
do	VBP	do
nice	JJ	nice
things	NNS	thing
to	TO	to
each	DT	each
other	JJ	other
,	,	,
or	CC	or
for	IN	for
each	DT	each
other	JJ	other
,	,	,
as	IN	as
social	JJ	social
beings	NNS	being
.	SENT	.
We	PP	we
do	VBP	do
it	PP	it
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
that	IN	that
it	PP	it
'	POS	'
s	NN	S
the	DT	the
first	JJ	first
time	NN	time
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
having	VBG	have
major	JJ	major
economic	JJ	economic
impact	NN	impact
.	SENT	.
What	WP	what
characterizes	VBZ	characterize
them	PP	them
is	VBZ	be
decentralized	JJ	decentralized
authority	NN	authority
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
ask	VB	ask
permission	NN	permission
,	,	,
as	IN	as
you	PP	you
do	VBP	do
in	IN	in
a	DT	a
property-based	JJ	<unknown>
system	NN	system
.	SENT	.
May	MD	may
I	PP	I
do	VB	do
this	DT	this
?	SENT	?
It	PP	it
'	POS	'
s	NNS	<unknown>
open	JJ	open
for	IN	for
anyone	NN	anyone
to	TO	to
create	VB	create
and	CC	and
innovate	VB	innovate
and	CC	and
share	VB	share
,	,	,
if	IN	if
they	PP	they
want	VBP	want
to	TO	to
,	,	,
by	IN	by
themselves	PP	themselves
or	CC	or
with	IN	with
others	NNS	other
,	,	,
because	IN	because
property	NN	property
is	VBZ	be
one	CD	one
mechanism	NN	mechanism
of	IN	of
coordination	NN	coordination
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
the	DT	the
only	JJ	only
one	CD	one
.	SENT	.
Instead	RB	instead
,	,	,
what	WP	what
we	PP	we
see	VBP	see
are	VBP	be
social	JJ	social
frameworks	NNS	framework
for	IN	for
all	DT	all
of	IN	of
the	DT	the
critical	JJ	critical
things	NNS	thing
that	IN	that
we	PP	we
use	VBP	use
property	NN	property
and	CC	and
contract	NN	contract
in	IN	in
the	DT	the
market	NN	market
:	:	:
information	NN	information
flows	VBZ	flow
to	TO	to
decide	VB	decide
what	WP	what
are	VBP	be
interesting	JJ	interesting
problems	NNS	problem
;	:	;
who	WP	who
'	POS	'
s	JJ	<unknown>
available	JJ	available
and	CC	and
good	JJ	good
for	IN	for
something	NN	something
;	:	;
motivation	NN	motivation
structures	NNS	structure
—	:	-
remember	VB	remember
,	,	,
money	NN	money
isn	NN	isn
'	POS	'
t	NN	t
always	RB	always
the	DT	the
best	JJS	good
motivator	NN	motivator
.	SENT	.
If	IN	if
you	PP	you
leave	VBP	leave
a	DT	a
$50	JJ	$@card@
check	NN	check
after	IN	after
dinner	NN	dinner
with	IN	with
friends	NNS	friend
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
increase	VB	increase
the	DT	the
probability	NN	probability
of	IN	of
being	VBG	be
invited	VBN	invite
back	RB	back
.	SENT	.
And	CC	and
if	IN	if
dinner	NN	dinner
isn	NN	isn
'	POS	'
t	NN	t
entirely	RB	entirely
obvious	JJ	obvious
,	,	,
think	VBP	think
of	IN	of
sex	NN	sex
.	SENT	.
It	PP	it
also	RB	also
requires	VBZ	require
certain	JJ	certain
new	JJ	new
organizational	JJ	organizational
approaches	NNS	approach
.	SENT	.
And	CC	and
in	IN	in
particular	JJ	particular
,	,	,
what	WP	what
we	PP	we
'	POS	'
ve	NN	ve
seen	VBN	see
is	VBZ	be
task	NN	task
organization	NN	organization
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
hire	VB	hire
people	NNS	people
who	WP	who
know	VBP	know
what	WP	what
they	PP	they
'	''	'
re	IN	re
doing	VBG	do
.	SENT	.
You	PP	you
have	VBP	have
to	TO	to
hire	VB	hire
them	PP	them
to	TO	to
spend	VB	spend
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
.	SENT	.
Now	RB	now
,	,	,
take	VB	take
the	DT	the
same	JJ	same
problem	NN	problem
,	,	,
chunk	NN	chunk
it	PP	it
into	IN	into
little	JJ	little
modules	NNS	module
,	,	,
and	CC	and
motivations	NNS	motivation
become	VBP	become
trivial	JJ	trivial
.	SENT	.
Five	CD	five
minutes	NNS	minute
,	,	,
instead	RB	instead
of	IN	of
watching	VBG	watch
TV	NN	TV
?	SENT	?
Five	CD	five
minutes	NNS	minute
I	NP	I
'	POS	'
ll	NNS	<unknown>
spend	VBP	spend
just	RB	just
because	IN	because
it	PP	it
'	POS	'
s	NNS	<unknown>
interesting	JJ	interesting
.	SENT	.
Just	RB	just
because	IN	because
it	PP	it
'	POS	'
s	NN	S
fun	NN	fun
.	SENT	.
Just	RB	just
because	IN	because
it	PP	it
gives	VBZ	give
me	PP	me
a	DT	a
certain	JJ	certain
sense	NN	sense
of	IN	of
meaning	NN	meaning
,	,	,
or	CC	or
,	,	,
in	IN	in
places	NNS	place
that	WDT	that
are	VBP	be
more	RBR	more
involved	VBN	involve
,	,	,
like	IN	like
Wikipedia	NP	<unknown>
,	,	,
gives	VBZ	give
me	PP	me
a	DT	a
certain	JJ	certain
set	NN	set
of	IN	of
social	JJ	social
relations	NNS	relation
.	SENT	.
So	RB	so
,	,	,
a	DT	a
new	JJ	new
social	JJ	social
phenomenon	NN	phenomenon
is	VBZ	be
emerging	VBG	emerge
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
creating	VBG	create
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
most	RBS	most
visible	JJ	visible
when	WRB	when
we	PP	we
see	VBP	see
it	PP	it
as	IN	as
a	DT	a
new	JJ	new
form	NN	form
of	IN	of
competition	NN	competition
.	SENT	.
Peer-to-peer	NN	<unknown>
networks	NNS	network
assaulting	VBG	assault
the	DT	the
recording	NN	recording
industry	NN	industry
;	:	;
free	JJ	free
and	CC	and
open	JJ	open
source	NN	source
software	NN	software
taking	VBG	take
market	NN	market
share	NN	share
from	IN	from
Microsoft	NP	Microsoft
;	:	;
Skype	NP	<unknown>
potentially	RB	potentially
threatening	VBG	threaten
traditional	JJ	traditional
telecoms	NNS	<unknown>
;	:	;
Wikipedia	NP	<unknown>
competing	VBG	compete
with	IN	with
online	JJ	online
encyclopedias	NNS	encyclopedia
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
also	RB	also
a	DT	a
new	JJ	new
source	NN	source
of	IN	of
opportunities	NNS	opportunity
for	IN	for
businesses	NNS	business
.	SENT	.
As	IN	as
you	PP	you
see	VBP	see
a	DT	a
new	JJ	new
set	NN	set
of	IN	of
social	JJ	social
relations	NNS	relation
and	CC	and
behaviors	NNS	behavior
emerging	VBG	emerge
,	,	,
you	PP	you
have	VBP	have
new	JJ	new
opportunities	NNS	opportunity
.	SENT	.
Some	DT	some
of	IN	of
them	PP	them
are	VBP	be
toolmakers	NNS	toolmaker
.	SENT	.
Instead	RB	instead
of	IN	of
building	VBG	build
well-behaved	JJ	well-behaved
appliances	NNS	appliance
—	:	-
things	NNS	thing
that	IN	that
you	PP	you
know	VBP	know
what	WP	what
they	PP	they
'	POS	'
ll	NNS	<unknown>
do	VBP	do
in	IN	in
advance	NN	advance
—	:	-
you	PP	you
begin	VBP	begin
to	TO	to
build	VB	build
more	JJR	more
open	JJ	open
tools	NNS	tool
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
new	JJ	new
set	NN	set
of	IN	of
values	NNS	value
,	,	,
a	DT	a
new	JJ	new
set	NN	set
of	IN	of
things	NNS	thing
people	NNS	people
value	NN	value
.	SENT	.
You	PP	you
build	VBP	build
platforms	NNS	platform
for	IN	for
self-	NN	<unknown>
expression	NN	expression
and	CC	and
collaboration	NN	collaboration
.	SENT	.
Like	IN	like
Wikipedia	NP	<unknown>
,	,	,
like	IN	like
the	DT	the
Open	JJ	open
Directory	NN	directory
Project	NN	project
,	,	,
you	PP	you
'	POS	'
re	NN	re
beginning	NN	beginning
to	TO	to
build	VB	build
platforms	NNS	platform
,	,	,
and	CC	and
you	PP	you
see	VBP	see
that	IN	that
as	IN	as
a	DT	a
model	NN	model
.	SENT	.
And	CC	and
you	PP	you
see	VBP	see
surfers	NNS	surfer
,	,	,
people	NNS	people
who	WP	who
see	VBP	see
this	DT	this
happening	NN	happening
,	,	,
and	CC	and
in	IN	in
some	DT	some
sense	NN	sense
build	VB	build
it	PP	it
into	IN	into
a	DT	a
supply	NN	supply
chain	NN	chain
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
very	RB	very
curious	JJ	curious
one	CD	one
.	SENT	.
Right	RB	right
?	SENT	?
You	PP	you
have	VBP	have
a	DT	a
belief	NN	belief
:	:	:
stuff	NN	stuff
will	MD	will
flow	VB	flow
out	RP	out
of	IN	of
connected	JJ	connected
human	JJ	human
beings	NNS	being
.	SENT	.
That	IN	that
'	POS	'
ll	NNS	<unknown>
give	VBP	give
me	PP	me
something	NN	something
I	PP	I
can	MD	can
use	VB	use
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
contract	NN	contract
with	IN	with
someone	NN	someone
.	SENT	.
I	PP	I
will	MD	will
deliver	VB	deliver
something	NN	something
based	VBN	base
on	IN	on
what	WP	what
happens	VBZ	happen
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
very	RB	very
scary	JJ	scary
—	:	-
that	WDT	that
'	POS	'
s	VBG	<unknown>
what	WP	what
Google	NP	<unknown>
does	VBZ	do
,	,	,
essentially	RB	essentially
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
IBM	NP	IBM
does	VBZ	do
in	IN	in
software	NN	software
services	NNS	service
,	,	,
and	CC	and
they	PP	they
'	POS	'
ve	NNS	<unknown>
done	VBN	do
reasonably	RB	reasonably
well	RB	well
.	SENT	.
So	RB	so
,	,	,
social	JJ	social
production	NN	production
is	VBZ	be
a	DT	a
real	JJ	real
fact	NN	fact
,	,	,
not	RB	not
a	DT	a
fad	NN	fad
.	SENT	.
It	PP	it
is	VBZ	be
the	DT	the
critical	JJ	critical
long-term	JJ	long-term
shift	NN	shift
caused	VBN	cause
by	IN	by
the	DT	the
Internet	NN	Internet
.	SENT	.
Social	JJ	social
relations	NNS	relation
and	CC	and
exchange	NN	exchange
become	VBN	become
significantly	RB	significantly
more	RBR	more
important	JJ	important
than	IN	than
they	PP	they
ever	RB	ever
were	VBD	be
as	IN	as
an	DT	an
economic	JJ	economic
phenomenon	NN	phenomenon
.	SENT	.
In	IN	in
some	DT	some
contexts	NNS	context
,	,	,
it	PP	it
'	POS	'
s	NN	S
even	RB	even
more	RBR	more
efficient	JJ	efficient
because	IN	because
of	IN	of
the	DT	the
quality	NN	quality
of	IN	of
the	DT	the
information	NN	information
,	,	,
the	DT	the
ability	NN	ability
to	TO	to
find	VB	find
the	DT	the
best	JJS	good
person	NN	person
,	,	,
the	DT	the
lower	JJR	low
transaction	NN	transaction
costs	NNS	cost
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
sustainable	JJ	sustainable
and	CC	and
growing	VBG	grow
fast	RB	fast
.	SENT	.
But	CC	but
—	:	-
and	CC	and
this	DT	this
is	VBZ	be
the	DT	the
dark	JJ	dark
lining	NN	lining
—	:	-
it	PP	it
is	VBZ	be
threatened	VBN	threaten
by	IN	by
—	:	-
in	IN	in
the	DT	the
same	JJ	same
way	NN	way
that	IN	that
it	PP	it
threatens	VBZ	threaten
—	:	-
the	DT	the
incumbent	JJ	incumbent
industrial	JJ	industrial
systems	NNS	system
.	SENT	.
So	IN	so
next	JJ	next
time	NN	time
you	PP	you
open	VBP	open
the	DT	the
paper	NN	paper
,	,	,
and	CC	and
you	PP	you
see	VBP	see
an	DT	an
intellectual	JJ	intellectual
property	NN	property
decision	NN	decision
,	,	,
a	DT	a
telecoms	NNS	<unknown>
decision	NN	decision
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
about	IN	about
something	NN	something
small	JJ	small
and	CC	and
technical	JJ	technical
.	SENT	.
It	PP	it
is	VBZ	be
about	RB	about
the	DT	the
future	NN	future
of	IN	of
the	DT	the
freedom	NN	freedom
to	TO	to
be	VB	be
as	IN	as
social	JJ	social
beings	NNS	being
with	IN	with
each	DT	each
other	JJ	other
,	,	,
and	CC	and
the	DT	the
way	NN	way
information	NN	information
,	,	,
knowledge	NN	knowledge
and	CC	and
culture	NN	culture
will	MD	will
be	VB	be
produced	VBN	produce
.	SENT	.
Because	IN	because
it	PP	it
is	VBZ	be
in	IN	in
this	DT	this
context	NN	context
that	IN	that
we	PP	we
see	VBP	see
a	DT	a
battle	NN	battle
over	IN	over
how	WRB	how
easy	JJ	easy
or	CC	or
hard	RB	hard
it	PP	it
will	MD	will
be	VB	be
for	IN	for
the	DT	the
industrial	JJ	industrial
information	NN	information
economy	NN	economy
to	TO	to
simply	RB	simply
go	VB	go
on	IN	on
as	IN	as
it	PP	it
goes	VBZ	go
,	,	,
or	CC	or
for	IN	for
the	DT	the
new	JJ	new
model	NN	model
of	IN	of
production	NN	production
to	TO	to
begin	VB	begin
to	TO	to
develop	VB	develop
alongside	IN	alongside
that	DT	that
industrial	JJ	industrial
model	NN	model
,	,	,
and	CC	and
change	VB	change
the	DT	the
way	NN	way
we	PP	we
begin	VBP	begin
to	TO	to
see	VB	see
the	DT	the
world	NN	world
and	CC	and
report	VB	report
what	WP	what
it	PP	it
is	VBZ	be
that	IN	that
we	PP	we
see	VBP	see
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
