What	WP	what
,	,	,
they	PP	they
require	VBP	require
just	RB	just
a	DT	a
tiny	JJ	tiny
fraction	NN	fraction
of	IN	of
the	DT	the
land	NN	land
and	CC	and
a	DT	a
tiny	JJ	tiny
amount	NN	amount
of	IN	of
the	DT	the
water	NN	water
and	CC	and
fertilizer	NN	fertilizer
needed	VBN	need
to	TO	to
raise	VB	raise
either	DT	either
crops	NNS	crop
or	CC	or
animals	NNS	animal
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
why	WRB	why
I	PP	I
see	VBP	see
precision	NN	precision
fermentation	NN	fermentation
as	IN	as
perhaps	RB	perhaps
the	DT	the
most	RBS	most
important	JJ	important
environmental	JJ	environmental
technology	NN	technology
ever	RB	ever
developed	VBN	develop
.	SENT	.
It	PP	it
could	MD	could
be	VB	be
all	PDT	all
that	DT	that
stands	NNS	stand
between	IN	between
us	PP	us
and	CC	and
environmental	JJ	environmental
collapse	NN	collapse
.	SENT	.
Precision	NN	precision
fermentation	NN	fermentation
is	VBZ	be
a	DT	a
refined	JJ	refined
form	NN	form
of	IN	of
brewing	NN	brewing
,	,	,
which	WDT	which
was	VBD	be
first	RB	first
developed	VBN	develop
by	IN	by
NASA	NP	NASA
in	IN	in
the	DT	the
1960s	NNS	1960s
.	SENT	.
But	CC	but
it	PP	it
'	POS	'
s	NN	S
not	RB	not
rocket	NN	rocket
science	NN	science
.	SENT	.
It	PP	it
actually	RB	actually
requires	VBZ	require
no	DT	no
major	JJ	major
technological	JJ	technological
breakthrough	NN	breakthrough
.	SENT	.
The	DT	the
bacteria	NNS	bacterium
being	VBG	be
multiplied	VBN	multiply
by	IN	by
Solar	NP	Solar
Foods	NPS	Foods
use	NN	use
hydrogen	NN	hydrogen
in	IN	in
similar	JJ	similar
ways	NNS	way
to	TO	to
how	WRB	how
plants	NNS	plant
use	VBP	use
sunlight	NN	sunlight
.	SENT	.
But	CC	but
this	DT	this
process	NN	process
,	,	,
powered	VBN	power
ultimately	RB	ultimately
by	IN	by
solar	JJ	solar
energy	NN	energy
--	:	--
using	VBG	use
the	DT	the
electricity	NN	electricity
to	TO	to
make	VB	make
the	DT	the
hydrogen	NN	hydrogen
--	:	--
is	VBZ	be
far	RB	far
more	RBR	more
efficient	JJ	efficient
than	IN	than
photosynthesis	NN	photosynthesis
.	SENT	.
Are	VBP	be
you	PP	you
horrified	VBN	horrify
by	IN	by
the	DT	the
idea	NN	idea
of	IN	of
eating	VBG	eat
bacteria	NNS	bacterium
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
sure	RB	sure
some	RB	some
of	IN	of
you	PP	you
are	VBP	be
.	SENT	.
Well	RB	well
,	,	,
if	IN	if
so	RB	so
,	,	,
I	PP	I
'	POS	'
ve	NN	ve
got	VBD	get
bad	JJ	bad
news	NN	news
for	IN	for
you	PP	you
.	SENT	.
You	PP	you
eat	VBP	eat
them	PP	them
with	IN	with
every	DT	every
meal	NN	meal
.	SENT	.
In	IN	in
fact	NN	fact
,	,	,
some	DT	some
of	IN	of
our	PP$	our
food	NN	food
,	,	,
like	IN	like
cheese	NN	cheese
and	CC	and
yogurt	NN	yogurt
,	,	,
is	VBZ	be
deliberately	RB	deliberately
inoculated	VBN	inoculate
with	IN	with
live	JJ	live
bacteria	NNS	bacterium
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
still	RB	still
disgusted	VBN	disgust
by	IN	by
the	DT	the
idea	NN	idea
of	IN	of
eating	VBG	eat
microbes	NNS	microbe
,	,	,
could	MD	could
I	PP	I
invite	VB	invite
you	PP	you
to	TO	to
visit	VB	visit
a	DT	a
factory	NN	factory
pig	NN	pig
or	CC	or
factory	NN	factory
chicken	NN	chicken
farm	NN	farm
?	SENT	?
And	CC	and
the	DT	the
slaughterhouse	NN	slaughterhouse
,	,	,
which	WDT	which
kills	VBZ	kill
and	CC	and
processes	VBZ	process
the	DT	the
animals	NNS	animal
that	IN	that
it	PP	it
raises	VBZ	raise
?	SENT	?
That	IN	that
'	POS	'
s	NN	S
what	WP	what
disgusting	JJ	disgusting
looks	NNS	look
like	VBP	like
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
this	DT	this
extraordinary	JJ	extraordinary
potential	NN	potential
.	SENT	.
If	IN	if
we	PP	we
can	MD	can
replace	VB	replace
the	DT	the
protein	NN	protein
which	WDT	which
we	PP	we
currently	RB	currently
obtain	VB	obtain
from	IN	from
the	DT	the
flesh	NN	flesh
and	CC	and
secretions	NNS	secretion
of	IN	of
animals	NNS	animal
with	IN	with
protein	NN	protein
from	IN	from
single-celled	VBN	single-cel
organisms	NNS	organism
,	,	,
we	PP	we
could	MD	could
release	VB	release
vast	JJ	vast
tracts	NNS	tract
of	IN	of
the	DT	the
planet	NN	planet
from	IN	from
our	PP$	our
impacts	NNS	impact
,	,	,
restoring	VBG	restore
forests	NNS	forest
and	CC	and
salt	NN	salt
marshes	NNS	marsh
and	CC	and
freshwater	NN	freshwater
marshes	NNS	marsh
and	CC	and
mangroves	NNS	mangrove
,	,	,
and	CC	and
steppes	NNS	steppe
and	CC	and
savannahs	NNS	savannah
and	CC	and
kelp	NN	kelp
forests	NNS	forest
and	CC	and
seafloors	NNS	seafloor
.	SENT	.
This	DT	this
great	JJ	great
rewilding	NN	rewilding
could	MD	could
stop	VB	stop
the	DT	the
sixth	JJ	sixth
great	JJ	great
extinction	NN	extinction
in	IN	in
its	PP$	its
tracks	NNS	track
.	SENT	.
It	PP	it
could	MD	could
save	VB	save
Earth	NP	Earth
'	POS	'
s	NN	S
systems	NNS	system
,	,	,
it	PP	it
could	MD	could
draw	VB	draw
down	RP	down
vast	JJ	vast
amounts	NNS	amount
of	IN	of
carbon	NN	carbon
dioxide	NN	dioxide
from	IN	from
the	DT	the
atmosphere	NN	atmosphere
.	SENT	.
Moreover	RB	moreover
,	,	,
it	PP	it
could	MD	could
be	VB	be
the	DT	the
only	JJ	only
chance	NN	chance
some	DT	some
countries	NNS	country
have	VBP	have
of	IN	of
breaking	VBG	break
their	PP$	their
dangerous	JJ	dangerous
dependency	NN	dependency
on	IN	on
exports	NNS	export
from	IN	from
distant	JJ	distant
places	NNS	place
.	SENT	.
A	DT	a
lot	NN	lot
of	IN	of
the	DT	the
countries	NNS	country
which	WDT	which
are	VBP	be
most	RBS	most
at	IN	at
risk	NN	risk
of	IN	of
mass	JJ	mass
starvation	NN	starvation
,	,	,
they	PP	they
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
enough	RB	enough
fertile	JJ	fertile
land	NN	land
and	CC	and
water	NN	water
to	TO	to
produce	VB	produce
the	DT	the
food	NN	food
they	PP	they
need	VBP	need
from	IN	from
farming	NN	farming
,	,	,
but	CC	but
they	PP	they
have	VBP	have
plenty	NN	plenty
of	IN	of
something	NN	something
else	RB	else
--	:	--
sunlight	NN	sunlight
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
you	PP	you
need	VBP	need
to	TO	to
sustain	VB	sustain
food	NN	food
production	NN	production
based	VBN	base
on	IN	on
hydrogen	NN	hydrogen
.	SENT	.
Now	RB	now
,	,	,
these	DT	these
technologies	NNS	technology
are	VBP	be
yet	RB	yet
to	TO	to
be	VB	be
fully	RB	fully
commercialized	VBN	commercialize
,	,	,
but	CC	but
companies	NNS	company
like	IN	like
Solar	NP	Solar
Foods	NPS	Foods
have	VBP	have
applied	VBN	apply
for	IN	for
permission	NN	permission
to	TO	to
release	VB	release
their	PP$	their
products	NNS	product
onto	IN	onto
the	DT	the
market	NN	market
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
when	WRB	when
they	PP	they
do	VBP	do
,	,	,
innovative	JJ	innovative
chefs	NNS	chef
will	MD	will
step	VB	step
up	RP	up
to	TO	to
design	VB	design
the	DT	the
new	JJ	new
diet	NN	diet
,	,	,
the	DT	the
new	JJ	new
cuisine	NN	cuisine
that	IN	that
the	DT	the
technology	NN	technology
promises	VBZ	promise
.	SENT	.
And	CC	and
I	PP	I
would	MD	would
love	VB	love
to	TO	to
see	VB	see
a	DT	a
microbial	JJ	microbial
brewery	NN	brewery
in	IN	in
every	DT	every
town	NN	town
,	,	,
run	VBN	run
by	IN	by
small	JJ	small
local	JJ	local
companies	NNS	company
,	,	,
producing	VBG	produce
protein-rich	JJ	<unknown>
foods	NNS	food
tailored	VBN	tailor
to	TO	to
local	JJ	local
markets	NNS	market
.	SENT	.
For	IN	for
that	WDT	that
to	TO	to
happen	VB	happen
,	,	,
we	PP	we
have	VBP	have
to	TO	to
stop	VB	stop
the	DT	the
disastrous	JJ	disastrous
corporate	JJ	corporate
concentration	NN	concentration
we	PP	we
'	POS	'
ve	NNS	<unknown>
seen	VBN	see
in	IN	in
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
food	NN	food
chain	NN	chain
.	SENT	.
Intellectual	JJ	intellectual
property	NN	property
rights	NNS	right
should	MD	should
be	VB	be
weak	JJ	weak
,	,	,
and	CC	and
antitrust	JJ	antitrust
laws	NNS	law
should	MD	should
be	VB	be
strong	JJ	strong
.	SENT	.
We	PP	we
have	VBP	have
the	DT	the
possibility	NN	possibility
here	RB	here
of	IN	of
solving	VBG	solve
two	CD	two
of	IN	of
our	PP$	our
great	JJ	great
existential	JJ	existential
crises	NNS	crisis
with	IN	with
the	DT	the
same	JJ	same
strategy	NN	strategy
.	SENT	.
By	IN	by
shifting	VBG	shift
the	DT	the
production	NN	production
of	IN	of
protein-rich	JJ	<unknown>
food	NN	food
off	IN	off
the	DT	the
farm	NN	farm
,	,	,
and	CC	and
into	IN	into
the	DT	the
factory	NN	factory
,	,	,
we	PP	we
could	MD	could
help	VB	help
solve	VB	solve
these	DT	these
great	JJ	great
predicaments	NNS	predicament
of	IN	of
hunger	NN	hunger
and	CC	and
extinction	NN	extinction
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
