Hello	UH	hello
now	RB	now
in	IN	in
the	DT	the
studio	NN	studio
.	SENT	.
Thanks	NNS	thanks
very	RB	very
much	RB	much
,	,	,
Angus	NP	Angus
.	SENT	.
That	DT	that
was	VBD	be
Angus	NP	Angus
Hervey	NP	Hervey
there	RB	there
reporting	VBG	report
on	IN	on
everything	NN	everything
from	IN	from
everywhere	RB	everywhere
all	RB	all
at	IN	at
once	RB	once
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
turn	VBP	turn
now	RB	now
to	TO	to
science	NN	science
and	CC	and
technology	NN	technology
and	CC	and
what	WP	what
many	RB	many
say	VBP	say
is	VBZ	be
not	RB	not
just	RB	just
the	DT	the
biggest	JJS	big
news	NN	news
story	NN	story
of	IN	of
the	DT	the
year	NN	year
,	,	,
but	CC	but
perhaps	RB	perhaps
the	DT	the
most	RBS	most
important	JJ	important
technological	JJ	technological
breakthrough	NN	breakthrough
of	IN	of
our	PP$	our
lifetimes	NNS	lifetime
.	SENT	.
ChatGPT	NP	<unknown>
has	VBZ	have
taken	VBN	take
the	DT	the
world	NN	world
by	IN	by
storm	NN	storm
--	:	--
becoming	VBG	become
the	DT	the
quickest	JJS	quick
technology	NN	technology
uptake	NN	uptake
in	IN	in
human	JJ	human
history	NN	history
.	SENT	.
The	DT	the
power	NN	power
of	IN	of
artificial	JJ	artificial
intelligence	NN	intelligence
is	VBZ	be
incredible	JJ	incredible
,	,	,
but	CC	but
there	EX	there
are	VBP	be
also	RB	also
very	RB	very
real	JJ	real
reasons	NNS	reason
to	TO	to
be	VB	be
concerned	VBN	concern
about	IN	about
its	PP$	its
effect	NN	effect
on	IN	on
systems	NNS	system
of	IN	of
power	NN	power
and	CC	and
its	PP$	its
impact	NN	impact
on	IN	on
jobs	NNS	job
and	CC	and
society	NN	society
.	SENT	.
As	RB	as
we	PP	we
wrestle	VB	wrestle
with	IN	with
these	DT	these
dilemmas	NNS	dilemma
,	,	,
though	RB	though
,	,	,
let	VB	let
us	PP	us
not	RB	not
forget	VBP	forget
that	IN	that
in	IN	in
the	DT	the
last	JJ	last
12	CD	@card@
months	NNS	month
,	,	,
humanity	NN	humanity
has	VBZ	have
repeatedly	RB	repeatedly
shown	VBN	show
our	PP$	our
resilience	NN	resilience
,	,	,
inventiveness	NN	inventiveness
,	,	,
our	PP$	our
capacity	NN	capacity
for	IN	for
expanding	VBG	expand
our	PP$	our
knowledge	NN	knowledge
and	CC	and
ability	NN	ability
.	SENT	.
.	SENT	.
.	SENT	.
to	TO	to
rise	VB	rise
to	TO	to
meet	VB	meet
our	PP$	our
greatest	JJS	great
challenges	NNS	challenge
.	SENT	.
Nine	CD	nine
months	NNS	month
ago	RB	ago
,	,	,
we	PP	we
received	VBD	receive
the	DT	the
first	JJ	first
images	NNS	image
from	IN	from
the	DT	the
golden	NN	golden
honeycombed	VBD	honeycomb
18	CD	@card@
beryllium	NN	beryllium
mirrors	VBZ	mirror
of	IN	of
the	DT	the
James	NP	James
Webb	NP	Webb
Telescope	NN	telescope
,	,	,
unlocking	VBG	unlock
new	JJ	new
secrets	NNS	secret
from	IN	from
the	DT	the
furthest	JJ	furthest
reaches	NNS	reach
of	IN	of
the	DT	the
cosmos	NN	cosmos
.	SENT	.
Seven	CD	seven
months	NNS	month
ago	RB	ago
,	,	,
we	PP	we
smashed	VBD	smash
a	DT	a
spacecraft	NN	spacecraft
into	IN	into
an	DT	an
asteroid	NN	asteroid
and	CC	and
altered	VBD	alter
its	PP$	its
orbit	NN	orbit
,	,	,
confirming	VBG	confirm
a	DT	a
newfound	JJ	newfound
ability	NN	ability
to	TO	to
create	VB	create
planetary	JJ	planetary
defense	NN	defense
systems	NNS	system
against	IN	against
earthbound	JJ	earthbound
objects	NNS	object
.	SENT	.
Four	CD	four
months	NNS	month
ago	RB	ago
,	,	,
we	PP	we
used	VBD	use
freaking	VBG	freak
laser	NN	laser
beams	VBZ	beam
to	TO	to
recreate	VB	recreate
the	DT	the
conditions	NNS	condition
inside	RB	inside
of	IN	of
a	DT	a
star	NN	star
,	,	,
achieving	VBG	achieve
more	JJR	more
energy	NN	energy
out	RP	out
of	IN	of
a	DT	a
nuclear	JJ	nuclear
fusion	NN	fusion
reaction	NN	reaction
than	IN	than
we	PP	we
put	VBD	put
in	IN	in
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
milestone	NN	milestone
in	IN	in
our	PP$	our
quest	NN	quest
to	TO	to
provide	VB	provide
clean	JJ	clean
,	,	,
limitless	JJ	limitless
and	CC	and
affordable	JJ	affordable
energy	NN	energy
.	SENT	.
And	CC	and
then	RB	then
,	,	,
just	RB	just
days	NNS	day
later	RBR	later
,	,	,
scientists	NNS	scientist
in	IN	in
London	NP	London
announced	VBD	announce
that	IN	that
they	PP	they
had	VBD	have
used	VBN	use
a	DT	a
new	JJ	new
form	NN	form
of	IN	of
CRISPR	NP	<unknown>
called	VBD	call
base-editing	NN	<unknown>
to	TO	to
hot-wire	NN	<unknown>
immune	JJ	immune
cells	NNS	cell
and	CC	and
clear	VB	clear
the	DT	the
body	NN	body
of	IN	of
a	DT	a
13-year-old	JJ	13-year-old
girl	NN	girl
named	VBN	name
Alyssa	NP	Alyssa
from	IN	from
an	DT	an
incurable	JJ	incurable
form	NN	form
of	IN	of
leukemia	NN	leukemia
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
an	DT	an
incredible	JJ	incredible
medical	JJ	medical
breakthrough	NN	breakthrough
.	SENT	.
The	DT	the
first	JJ	first
use	NN	use
of	IN	of
a	DT	a
revolutionary	JJ	revolutionary
new	JJ	new
type	NN	type
of	IN	of
treatment	NN	treatment
that	WDT	that
may	MD	may
go	VB	go
on	IN	on
to	TO	to
save	VB	save
millions	NNS	million
of	IN	of
lives	NNS	life
in	IN	in
the	DT	the
future	NN	future
.	SENT	.
So	RB	so
why	WRB	why
is	VBZ	be
it	PP	it
then	RB	then
that	IN	that
outside	JJ	outside
medical	JJ	medical
and	CC	and
scientific	JJ	scientific
circles	NNS	circle
,	,	,
almost	RB	almost
nobody	NN	nobody
has	VBZ	have
heard	VBN	hear
that	DT	that
story	NN	story
?	SENT	?
Why	WRB	why
are	VBP	be
we	PP	we
so	RB	so
familiar	JJ	familiar
with	IN	with
all	DT	all
of	IN	of
the	DT	the
stories	NNS	story
that	WDT	that
make	VBP	make
us	PP	us
feel	VBP	feel
scared	JJ	scared
or	CC	or
sad	JJ	sad
or	CC	or
angry	JJ	angry
,	,	,
but	CC	but
so	RB	so
many	JJ	many
of	IN	of
these	DT	these
stories	NNS	story
come	VBP	come
to	TO	to
us	PP	us
as	IN	as
a	DT	a
surprise	NN	surprise
?	SENT	?
Why	WRB	why
are	VBP	be
we	PP	we
so	RB	so
good	JJ	good
at	IN	at
reporting	VBG	report
bad	JJ	bad
news	NN	news
but	CC	but
so	RB	so
bad	JJ	bad
at	IN	at
reporting	VBG	report
good	JJ	good
news	NN	news
?	SENT	?
That	DT	that
question	NN	question
is	VBZ	be
something	NN	something
that	IN	that
I	PP	I
spend	VBP	spend
a	DT	a
lot	NN	lot
of	IN	of
time	NN	time
thinking	VBG	think
about	RB	about
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
the	DT	the
editor	NN	editor
of	IN	of
the	DT	the
Future	JJ	future
Crunch	NN	crunch
newsletter	NN	newsletter
.	SENT	.
We	PP	we
share	VBP	share
stories	NNS	story
of	IN	of
progress	NN	progress
and	CC	and
what	WP	what
I	PP	I
'	POS	'
ve	NN	ve
learned	VBD	learn
after	IN	after
eight	CD	eight
years	NNS	year
of	IN	of
doing	VBG	do
this	DT	this
work	NN	work
is	VBZ	be
that	IN	that
progress	NN	progress
is	VBZ	be
never	RB	never
a	DT	a
straight	JJ	straight
line	NN	line
.	SENT	.
Far	RB	far
too	RB	too
many	JJ	many
still	RB	still
suffer	VBP	suffer
in	IN	in
poverty	NN	poverty
,	,	,
from	IN	from
disease	NN	disease
and	CC	and
are	VBP	be
trapped	VBN	trap
by	IN	by
conflict	NN	conflict
.	SENT	.
The	DT	the
struggle	NN	struggle
for	IN	for
equality	NN	equality
and	CC	and
the	DT	the
fight	NN	fight
for	IN	for
justice	NN	justice
continues	VBZ	continue
in	IN	in
so	RB	so
many	JJ	many
places	NNS	place
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
We	PP	we
still	RB	still
have	VBP	have
so	RB	so
much	RB	much
work	VB	work
to	TO	to
do	VB	do
,	,	,
to	TO	to
get	VB	get
done	VBN	do
.	SENT	.
We	PP	we
know	VBP	know
that	IN	that
geopolitical	JJ	geopolitical
tensions	NNS	tension
are	VBP	be
rising	VBG	rise
.	SENT	.
Climate	NN	climate
change	NN	change
is	VBZ	be
genuinely	RB	genuinely
scary	JJ	scary
and	CC	and
we	PP	we
are	VBP	be
still	RB	still
destroying	VBG	destroy
too	RB	too
many	JJ	many
parts	NNS	part
of	IN	of
our	PP$	our
planet	NN	planet
.	SENT	.
But	CC	but
when	WRB	when
we	PP	we
only	RB	only
tell	VBP	tell
the	DT	the
stories	NNS	story
of	IN	of
doom	NN	doom
,	,	,
we	PP	we
fail	VBP	fail
to	TO	to
see	VB	see
the	DT	the
stories	NNS	story
of	IN	of
possibility	NN	possibility
.	SENT	.
The	DT	the
hundreds	NNS	hundred
of	IN	of
examples	NNS	example
of	IN	of
progress	NN	progress
in	IN	in
human	JJ	human
rights	NNS	right
,	,	,
rising	VBG	rise
living	VBG	live
standards	NNS	standard
,	,	,
public	JJ	public
health	NN	health
victories	NNS	victory
,	,	,
clean	JJ	clean
energy	NN	energy
breakthroughs	NNS	breakthrough
,	,	,
technological	JJ	technological
magic	NN	magic
,	,	,
ecological	JJ	ecological
restoration	NN	restoration
and	CC	and
the	DT	the
countless	JJ	countless
extraordinary	JJ	extraordinary
acts	NNS	act
of	IN	of
kindness	NN	kindness
that	WDT	that
take	VBP	take
place	NN	place
on	IN	on
this	DT	this
planet	NN	planet
every	DT	every
day	NN	day
.	SENT	.
I	PP	I
believe	VBP	believe
that	IN	that
if	IN	if
we	PP	we
want	VBP	want
to	TO	to
change	VB	change
the	DT	the
story	NN	story
of	IN	of
the	DT	the
human	JJ	human
race	NN	race
in	IN	in
the	DT	the
21st	JJ	21st
century	NN	century
,	,	,
we	PP	we
have	VBP	have
to	TO	to
start	VB	start
changing	VBG	change
the	DT	the
stories	NNS	story
that	WDT	that
we	PP	we
tell	VBP	tell
ourselves	PP	ourselves
.	SENT	.
And	CC	and
we	PP	we
have	VBP	have
to	TO	to
remember	VB	remember
that	DT	that
hope	NN	hope
isn	NN	isn
'	POS	'
t	NN	t
a	DT	a
noun	NN	noun
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
verb	NN	verb
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
something	NN	something
that	IN	that
we	PP	we
have	VBP	have
or	CC	or
something	NN	something
that	IN	that
we	PP	we
'	POS	'
re	NN	re
given	VBN	give
.	SENT	.
It	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
that	IN	that
we	PP	we
do	VBP	do
.	SENT	.
Millions	NNS	million
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
chose	VBD	choose
to	TO	to
hope	VB	hope
in	IN	in
the	DT	the
last	JJ	last
12	CD	@card@
months	NNS	month
and	CC	and
then	RB	then
rolled	VBD	roll
up	RP	up
their	PP$	their
sleeves	NNS	sleeve
to	TO	to
get	VB	get
it	PP	it
done	VBN	do
.	SENT	.
Perhaps	RB	perhaps
it	PP	it
'	POS	'
s	JJ	<unknown>
time	NN	time
for	IN	for
the	DT	the
rest	NN	rest
of	IN	of
us	PP	us
to	TO	to
do	VB	do
the	DT	the
same	JJ	same
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
Angus	NP	Angus
Hervey	NP	Hervey
,	,	,
and	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
make	VBP	make
this	DT	this
the	DT	the
news	NN	news
.	SENT	.
