How	WRB	how
Mr	NP	Mr
.	SENT	.
Jansky	NP	Jansky
,	,	,
at	IN	at
the	DT	the
Bell	NP	Bell
labs	NNS	lab
,	,	,
detected	VBD	detect
radio	NN	radio
waves	NNS	wave
coming	VBG	come
from	IN	from
the	DT	the
sky	NN	sky
.	SENT	.
And	CC	and
the	DT	the
regular	JJ	regular
astronomers	NNS	astronomer
were	VBD	be
scornful	JJ	scornful
about	IN	about
this	DT	this
.	SENT	.
They	PP	they
said	VBD	say
,	,	,
"	``	"
It	PP	it
'	POS	'
s	NN	S
all	RB	all
right	RB	right
,	,	,
you	PP	you
can	MD	can
detect	VB	detect
radio	NN	radio
waves	NNS	wave
from	IN	from
the	DT	the
Sun	NP	Sun
,	,	,
but	CC	but
the	DT	the
Sun	NP	Sun
is	VBZ	be
the	DT	the
only	JJ	only
object	NN	object
in	IN	in
the	DT	the
universe	NN	universe
that	RB	that
'	POS	'
s	JJ	<unknown>
close	JJ	close
enough	JJ	enough
and	CC	and
bright	JJ	bright
enough	RB	enough
actually	RB	actually
to	TO	to
be	VB	be
detectable	JJ	detectable
.	SENT	.
You	PP	you
can	MD	can
easily	RB	easily
calculate	VB	calculate
that	IN	that
radio	NN	radio
waves	NNS	wave
from	IN	from
the	DT	the
Sun	NP	Sun
are	VBP	be
fairly	RB	fairly
faint	JJ	faint
,	,	,
and	CC	and
everything	NN	everything
else	RB	else
in	IN	in
the	DT	the
universe	NN	universe
is	VBZ	be
millions	NNS	million
of	IN	of
times	NNS	time
further	RBR	further
away	RB	away
,	,	,
so	IN	so
it	PP	it
certainly	RB	certainly
will	MD	will
not	RB	not
be	VB	be
detectable	JJ	detectable
.	SENT	.
So	RB	so
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
point	NN	point
in	IN	in
looking	VBG	look
.	SENT	.
"	''	"
And	CC	and
that	IN	that
,	,	,
of	IN	of
course	NN	course
,	,	,
that	WDT	that
set	VBD	set
back	RB	back
the	DT	the
progress	NN	progress
of	IN	of
radio	NN	radio
astronomy	NN	astronomy
by	IN	by
about	RB	about
20	CD	@card@
years	NNS	year
.	SENT	.
Since	IN	since
there	EX	there
was	VBD	be
nothing	NN	nothing
there	RB	there
,	,	,
you	PP	you
might	MD	might
as	RB	as
well	RB	well
not	RB	not
look	VB	look
.	SENT	.
Well	RB	well
,	,	,
of	IN	of
course	NN	course
,	,	,
as	RB	as
soon	RB	soon
as	IN	as
anybody	NN	anybody
did	VBD	do
look	NN	look
,	,	,
which	WDT	which
was	VBD	be
after	IN	after
about	RB	about
20	CD	@card@
years	NNS	year
,	,	,
when	WRB	when
radio	NN	radio
astronomy	NN	astronomy
really	RB	really
took	VBD	take
off	RP	off
.	SENT	.
Because	IN	because
it	PP	it
turned	VBD	turn
out	RP	out
the	DT	the
universe	NN	universe
is	VBZ	be
absolutely	RB	absolutely
full	JJ	full
of	IN	of
all	DT	all
kinds	NNS	kind
of	IN	of
wonderful	JJ	wonderful
things	NNS	thing
radiating	VBG	radiate
in	IN	in
the	DT	the
radio	NN	radio
spectrum	NN	spectrum
,	,	,
much	RB	much
brighter	JJR	bright
than	IN	than
the	DT	the
Sun	NP	Sun
.	SENT	.
So	RB	so
,	,	,
the	DT	the
same	JJ	same
thing	NN	thing
could	MD	could
be	VB	be
true	JJ	true
for	IN	for
this	DT	this
kind	NN	kind
of	IN	of
life	NN	life
,	,	,
which	WDT	which
I	PP	I
'	POS	'
m	NN	m
talking	VBG	talk
about	RB	about
,	,	,
on	IN	on
cold	JJ	cold
objects	NNS	object
:	:	:
that	IN	that
it	PP	it
could	MD	could
in	IN	in
fact	NN	fact
be	VB	be
very	RB	very
abundant	JJ	abundant
all	RB	all
over	IN	over
the	DT	the
universe	NN	universe
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
not	RB	not
been	VBN	be
detected	VBN	detect
just	RB	just
because	IN	because
we	PP	we
haven	NN	haven
'	POS	'
t	NN	t
taken	VBN	take
the	DT	the
trouble	NN	trouble
to	TO	to
look	VB	look
.	SENT	.
So	RB	so
,	,	,
the	DT	the
last	JJ	last
thing	NN	thing
I	PP	I
want	VBP	want
to	TO	to
talk	VB	talk
about	RB	about
is	VBZ	be
how	WRB	how
to	TO	to
detect	VB	detect
it	PP	it
.	SENT	.
There	EX	there
is	VBZ	be
something	NN	something
called	VBN	call
pit	NN	pit
lamping	NN	<unknown>
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
phrase	NN	phrase
which	WDT	which
I	PP	I
learned	VBD	learn
from	IN	from
my	PP$	my
son	NN	son
George	NP	George
,	,	,
who	WP	who
is	VBZ	be
there	RB	there
in	IN	in
the	DT	the
audience	NN	audience
.	SENT	.
You	PP	you
take	VBP	take
—	:	-
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
Canadian	JJ	Canadian
expression	NN	expression
.	SENT	.
If	IN	if
you	PP	you
happen	VBP	happen
to	TO	to
want	VB	want
to	TO	to
hunt	VB	hunt
animals	NNS	animal
at	IN	at
night	NN	night
,	,	,
you	PP	you
take	VBP	take
a	DT	a
miner	NN	miner
'	POS	'
s	NN	S
lamp	NN	lamp
,	,	,
which	WDT	which
is	VBZ	be
a	DT	a
pit	NN	pit
lamp	NN	lamp
.	SENT	.
You	PP	you
strap	VBP	strap
it	PP	it
onto	IN	onto
your	PP$	your
forehead	NN	forehead
,	,	,
so	RB	so
you	PP	you
can	MD	can
see	VB	see
the	DT	the
reflection	NN	reflection
in	IN	in
the	DT	the
eyes	NNS	eye
of	IN	of
the	DT	the
animal	NN	animal
.	SENT	.
So	RB	so
,	,	,
if	IN	if
you	PP	you
go	VBP	go
out	RP	out
at	IN	at
night	NN	night
,	,	,
you	PP	you
shine	VBP	shine
a	DT	a
flashlight	NN	flashlight
,	,	,
the	DT	the
animals	NNS	animal
are	VBP	be
bright	JJ	bright
.	SENT	.
You	PP	you
see	VBP	see
the	DT	the
red	JJ	red
glow	NN	glow
in	IN	in
their	PP$	their
eyes	NNS	eye
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
reflection	NN	reflection
of	IN	of
the	DT	the
flashlight	NN	flashlight
.	SENT	.
And	CC	and
then	RB	then
,	,	,
if	IN	if
you	PP	you
'	''	'
re	IN	re
one	CD	one
of	IN	of
these	DT	these
unsporting	NN	unsporting
characters	NNS	character
,	,	,
you	PP	you
shoot	VBP	shoot
the	DT	the
animals	NNS	animal
and	CC	and
take	VB	take
them	PP	them
home	NN	home
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
that	WDT	that
spoils	VBZ	spoil
the	DT	the
game	NN	game
for	IN	for
the	DT	the
other	JJ	other
hunters	NNS	hunter
who	WP	who
hunt	VBP	hunt
in	IN	in
the	DT	the
daytime	JJ	daytime
,	,	,
so	RB	so
in	IN	in
Canada	NP	Canada
that	WDT	that
'	POS	'
s	NNS	<unknown>
illegal	JJ	illegal
.	SENT	.
In	IN	in
New	NP	New
Zealand	NP	Zealand
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
legal	JJ	legal
,	,	,
because	IN	because
the	DT	the
New	NP	New
Zealand	NP	Zealand
farmers	NNS	farmer
use	VBP	use
this	DT	this
as	IN	as
a	DT	a
way	NN	way
of	IN	of
getting	VBG	get
rid	JJ	rid
of	IN	of
rabbits	NNS	rabbit
,	,	,
because	IN	because
the	DT	the
rabbits	NNS	rabbit
compete	VBP	compete
with	IN	with
the	DT	the
sheep	NN	sheep
in	IN	in
New	NP	New
Zealand	NP	Zealand
.	SENT	.
So	RB	so
,	,	,
the	DT	the
farmers	NNS	farmer
go	VBP	go
out	RP	out
at	IN	at
night	NN	night
with	IN	with
heavily	RB	heavily
armed	VBN	arm
jeeps	NNS	jeep
,	,	,
and	CC	and
shine	VB	shine
the	DT	the
headlights	NNS	headlight
,	,	,
and	CC	and
anything	NN	anything
that	IN	that
doesn	NP	<unknown>
'	POS	'
t	NN	t
look	NN	look
like	IN	like
a	DT	a
sheep	NN	sheep
,	,	,
you	PP	you
shoot	VBP	shoot
.	SENT	.
So	RB	so
I	PP	I
have	VBP	have
proposed	VBN	propose
to	TO	to
apply	VB	apply
the	DT	the
same	JJ	same
trick	NN	trick
to	TO	to
looking	VBG	look
for	IN	for
life	NN	life
in	IN	in
the	DT	the
universe	NN	universe
.	SENT	.
That	DT	that
if	IN	if
these	DT	these
creatures	NNS	creature
who	WP	who
are	VBP	be
living	VBG	live
on	IN	on
cold	JJ	cold
surfaces	NNS	surface
—	:	-
either	CC	either
on	IN	on
Europa	NP	Europa
,	,	,
or	CC	or
further	RBR	further
out	RB	out
,	,	,
anywhere	RB	anywhere
where	WRB	where
you	PP	you
can	MD	can
live	VB	live
on	IN	on
a	DT	a
cold	JJ	cold
surface	NN	surface
—	:	-
those	DT	those
creatures	NNS	creature
must	MD	must
be	VB	be
provided	VBN	provide
with	IN	with
reflectors	NNS	reflector
.	SENT	.
In	IN	in
order	NN	order
to	TO	to
concentrate	VB	concentrate
sunlight	NN	sunlight
,	,	,
they	PP	they
have	VBP	have
to	TO	to
have	VB	have
lenses	NNS	lens
and	CC	and
mirrors	NNS	mirror
—	:	-
in	IN	in
order	NN	order
to	TO	to
keep	VB	keep
themselves	PP	themselves
warm	JJ	warm
.	SENT	.
And	CC	and
then	RB	then
,	,	,
when	WRB	when
you	PP	you
shine	VBP	shine
sunlight	NN	sunlight
at	IN	at
them	PP	them
,	,	,
the	DT	the
sunlight	NN	sunlight
will	MD	will
be	VB	be
reflected	VBN	reflect
back	RB	back
,	,	,
just	RB	just
as	IN	as
it	PP	it
is	VBZ	be
in	IN	in
the	DT	the
eyes	NNS	eye
of	IN	of
an	DT	an
animal	NN	animal
.	SENT	.
So	IN	so
these	DT	these
creatures	NNS	creature
will	MD	will
be	VB	be
bright	JJ	bright
against	IN	against
the	DT	the
cold	JJ	cold
surroundings	NNS	surroundings
.	SENT	.
And	CC	and
the	DT	the
further	JJR	further
out	IN	out
you	PP	you
go	VBP	go
in	IN	in
this	DT	this
,	,	,
away	RB	away
from	IN	from
the	DT	the
Sun	NP	Sun
,	,	,
the	DT	the
more	RBR	more
powerful	JJ	powerful
this	DT	this
reflection	NN	reflection
will	MD	will
be	VB	be
.	SENT	.
So	RB	so
actually	RB	actually
,	,	,
this	DT	this
method	NN	method
of	IN	of
hunting	NN	hunting
for	IN	for
life	NN	life
gets	VBZ	get
stronger	JJR	strong
and	CC	and
stronger	JJR	strong
as	IN	as
you	PP	you
go	VBP	go
further	RBR	further
away	RB	away
,	,	,
because	IN	because
the	DT	the
optical	JJ	optical
reflectors	NNS	reflector
have	VBP	have
to	TO	to
be	VB	be
more	RBR	more
powerful	JJ	powerful
so	IN	so
the	DT	the
reflected	VBN	reflect
light	NN	light
shines	VBZ	shine
out	RP	out
even	RB	even
more	RBR	more
in	IN	in
contrast	NN	contrast
against	IN	against
the	DT	the
dark	JJ	dark
background	NN	background
.	SENT	.
So	RB	so
as	IN	as
you	PP	you
go	VBP	go
further	RBR	further
away	RB	away
from	IN	from
the	DT	the
Sun	NP	Sun
,	,	,
this	DT	this
becomes	VBZ	become
more	RBR	more
and	CC	and
more	RBR	more
powerful	JJ	powerful
.	SENT	.
So	RB	so
,	,	,
in	IN	in
fact	NN	fact
,	,	,
you	PP	you
can	MD	can
look	VB	look
for	IN	for
these	DT	these
creatures	NNS	creature
with	IN	with
telescopes	NNS	telescope
from	IN	from
the	DT	the
Earth	NN	earth
.	SENT	.
Why	WRB	why
aren	NNS	<unknown>
'	POS	'
t	NN	t
we	PP	we
doing	VBG	do
it	PP	it
?	SENT	?
Simply	RB	simply
because	IN	because
nobody	NN	nobody
thought	VBN	think
of	IN	of
it	PP	it
yet	RB	yet
.	SENT	.
But	CC	but
I	PP	I
hope	VBP	hope
that	IN	that
we	PP	we
shall	MD	shall
look	VB	look
,	,	,
and	CC	and
with	IN	with
any	DT	any
—	:	-
we	PP	we
probably	RB	probably
won	VBD	win
'	''	'
t	NN	t
find	VBP	find
anything	NN	anything
,	,	,
none	NN	none
of	IN	of
these	DT	these
speculations	NNS	speculation
may	MD	may
have	VB	have
any	DT	any
basis	NN	basis
in	IN	in
fact	NN	fact
.	SENT	.
But	CC	but
still	RB	still
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
good	JJ	good
chance	NN	chance
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
if	IN	if
it	PP	it
happens	VBZ	happen
,	,	,
it	PP	it
will	MD	will
transform	VB	transform
our	PP$	our
view	NN	view
of	IN	of
life	NN	life
altogether	RB	altogether
.	SENT	.
Because	IN	because
it	PP	it
means	VBZ	mean
that	DT	that
—	:	-
the	DT	the
way	NN	way
life	NN	life
can	MD	can
live	VB	live
out	RP	out
there	RB	there
,	,	,
it	PP	it
has	VBZ	have
enormous	JJ	enormous
advantages	NNS	advantage
as	IN	as
compared	VBN	compare
with	IN	with
living	VBG	live
on	IN	on
a	DT	a
planet	NN	planet
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
extremely	RB	extremely
hard	JJ	hard
to	TO	to
move	VB	move
from	IN	from
one	CD	one
planet	NN	planet
to	TO	to
another	DT	another
.	SENT	.
We	PP	we
'	''	'
re	IN	re
having	VBG	have
great	JJ	great
difficulties	NNS	difficulty
at	IN	at
the	DT	the
moment	NN	moment
and	CC	and
any	DT	any
creatures	NNS	creature
that	WDT	that
live	VBP	live
on	IN	on
a	DT	a
planet	NN	planet
are	VBP	be
pretty	RB	pretty
well	RB	well
stuck	VBN	stick
.	SENT	.
Especially	RB	especially
if	IN	if
you	PP	you
breathe	VBP	breathe
air	NN	air
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
hard	JJ	hard
to	TO	to
get	VB	get
from	IN	from
planet	NN	planet
A	DT	a
to	TO	to
planet	NN	planet
B	NN	B
,	,	,
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
air	NN	air
in	IN	in
between	IN	between
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
breathe	VBP	breathe
air	NN	air
—	:	-
—	:	-
you	PP	you
'	POS	'
re	NN	re
dead	RB	dead
—	:	-
—	:	-
as	RB	as
soon	RB	soon
as	IN	as
you	PP	you
'	POS	'
re	NN	re
off	IN	off
the	DT	the
planet	NN	planet
,	,	,
unless	IN	unless
you	PP	you
have	VBP	have
a	DT	a
spaceship	NN	spaceship
.	SENT	.
But	CC	but
if	IN	if
you	PP	you
live	VBP	live
in	IN	in
a	DT	a
vacuum	NN	vacuum
,	,	,
if	IN	if
you	PP	you
live	VBP	live
on	IN	on
the	DT	the
surface	NN	surface
of	IN	of
one	CD	one
of	IN	of
these	DT	these
objects	NNS	object
,	,	,
say	VBP	say
,	,	,
in	IN	in
the	DT	the
Kuiper	NP	Kuiper
Belt	NP	Belt
,	,	,
this	DT	this
—	:	-
an	DT	an
object	NN	object
like	IN	like
Pluto	NN	Pluto
,	,	,
or	CC	or
one	CD	one
of	IN	of
the	DT	the
smaller	JJR	small
objects	NNS	object
in	IN	in
the	DT	the
neighborhood	NN	neighborhood
of	IN	of
Pluto	NN	Pluto
,	,	,
and	CC	and
you	PP	you
happened	VBD	happen
—	:	-
if	IN	if
you	PP	you
'	POS	'
re	NN	re
living	NN	living
on	IN	on
the	DT	the
surface	NN	surface
there	RB	there
,	,	,
and	CC	and
you	PP	you
get	VBP	get
knocked	VBN	knock
off	IN	off
the	DT	the
surface	NN	surface
by	IN	by
a	DT	a
collision	NN	collision
,	,	,
then	RB	then
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
change	NN	change
anything	NN	anything
all	PDT	all
that	DT	that
much	JJ	much
.	SENT	.
You	PP	you
still	RB	still
are	VBP	be
on	IN	on
a	DT	a
piece	NN	piece
of	IN	of
ice	NN	ice
,	,	,
you	PP	you
can	MD	can
still	RB	still
have	VB	have
sunlight	NN	sunlight
and	CC	and
you	PP	you
can	MD	can
still	RB	still
survive	VB	survive
while	IN	while
you	PP	you
'	POS	'
re	NN	re
traveling	VBG	travel
from	IN	from
one	CD	one
place	NN	place
to	TO	to
another	DT	another
.	SENT	.
And	CC	and
then	RB	then
if	IN	if
you	PP	you
run	VBP	run
into	IN	into
another	DT	another
object	NN	object
,	,	,
you	PP	you
can	MD	can
stay	VB	stay
there	RB	there
and	CC	and
colonize	VB	colonize
the	DT	the
other	JJ	other
object	NN	object
.	SENT	.
So	RB	so
life	NN	life
will	MD	will
spread	VB	spread
,	,	,
then	RB	then
,	,	,
from	IN	from
one	CD	one
object	NN	object
to	TO	to
another	DT	another
.	SENT	.
So	RB	so
if	IN	if
it	PP	it
exists	VBZ	exist
at	IN	at
all	DT	all
in	IN	in
the	DT	the
Kuiper	NP	Kuiper
Belt	NP	Belt
,	,	,
it	PP	it
'	POS	'
s	NN	S
likely	JJ	likely
to	TO	to
be	VB	be
very	RB	very
widespread	JJ	widespread
.	SENT	.
And	CC	and
you	PP	you
will	MD	will
have	VB	have
then	RB	then
a	DT	a
great	JJ	great
competition	NN	competition
amongst	IN	amongst
species	NNS	specie
—	:	-
Darwinian	JJ	Darwinian
evolution	NN	evolution
—	:	-
so	RB	so
there	EX	there
'	''	'
ll	NN	ll
be	VB	be
a	DT	a
huge	JJ	huge
advantage	NN	advantage
to	TO	to
the	DT	the
species	NN	species
which	WDT	which
is	VBZ	be
able	JJ	able
to	TO	to
jump	VB	jump
from	IN	from
one	CD	one
place	NN	place
to	TO	to
another	DT	another
without	IN	without
having	VBG	have
to	TO	to
wait	VB	wait
for	IN	for
a	DT	a
collision	NN	collision
.	SENT	.
And	CC	and
there	EX	there
'	''	'
ll	NN	ll
be	VB	be
advantages	NNS	advantage
for	IN	for
spreading	VBG	spread
out	RP	out
long	RB	long
,	,	,
sort	NN	sort
of	IN	of
kelp-like	JJ	<unknown>
forest	NN	forest
of	IN	of
vegetation	NN	vegetation
.	SENT	.
I	PP	I
call	VBP	call
these	DT	these
creatures	NNS	creature
sunflowers	NNS	sunflower
.	SENT	.
They	PP	they
look	VBP	look
like	IN	like
,	,	,
maybe	RB	maybe
like	IN	like
sunflowers	NNS	sunflower
.	SENT	.
They	PP	they
have	VBP	have
to	TO	to
be	VB	be
all	PDT	all
the	DT	the
time	NN	time
pointing	VBG	point
toward	IN	toward
the	DT	the
Sun	NP	Sun
,	,	,
and	CC	and
they	PP	they
will	MD	will
be	VB	be
able	JJ	able
to	TO	to
spread	VB	spread
out	RP	out
in	IN	in
space	NN	space
,	,	,
because	IN	because
gravity	NN	gravity
on	IN	on
these	DT	these
objects	NNS	object
is	VBZ	be
weak	JJ	weak
.	SENT	.
So	RB	so
they	PP	they
can	MD	can
collect	VB	collect
sunlight	NN	sunlight
from	IN	from
a	DT	a
big	JJ	big
area	NN	area
.	SENT	.
So	RB	so
they	PP	they
will	MD	will
,	,	,
in	IN	in
fact	NN	fact
,	,	,
be	VB	be
quite	RB	quite
easy	JJ	easy
for	IN	for
us	PP	us
to	TO	to
detect	VB	detect
.	SENT	.
So	RB	so
,	,	,
I	PP	I
hope	VBP	hope
in	IN	in
the	DT	the
next	JJ	next
10	CD	@card@
years	NNS	year
,	,	,
we	PP	we
'	POS	'
ll	NNS	<unknown>
find	VBP	find
these	DT	these
creatures	NNS	creature
,	,	,
and	CC	and
then	RB	then
,	,	,
of	IN	of
course	NN	course
,	,	,
our	PP$	our
whole	JJ	whole
view	NN	view
of	IN	of
life	NN	life
in	IN	in
the	DT	the
universe	NN	universe
will	MD	will
change	VB	change
.	SENT	.
If	IN	if
we	PP	we
don	VBP	don
'	''	'
t	NN	t
find	VB	find
them	PP	them
,	,	,
then	RB	then
we	PP	we
can	MD	can
create	VB	create
them	PP	them
ourselves	PP	ourselves
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
another	DT	another
wonderful	JJ	wonderful
opportunity	NN	opportunity
that	RB	that
'	POS	'
s	NN	S
opening	NN	opening
.	SENT	.
We	PP	we
can	MD	can
—	:	-
as	RB	as
soon	RB	soon
as	IN	as
we	PP	we
have	VBP	have
a	DT	a
little	JJ	little
bit	NN	bit
more	JJR	more
understanding	NN	understanding
of	IN	of
genetic	JJ	genetic
engineering	NN	engineering
,	,	,
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
you	PP	you
can	MD	can
do	VB	do
with	IN	with
your	PP$	your
take-it-home	NN	<unknown>
,	,	,
do-it-yourself	JJ	do-it-yourself
genetic	JJ	genetic
engineering	NN	engineering
kit	NN	kit
—	:	-
—	:	-
is	VBZ	be
to	TO	to
design	VB	design
a	DT	a
creature	NN	creature
that	WDT	that
can	MD	can
live	VB	live
on	IN	on
a	DT	a
cold	JJ	cold
satellite	NN	satellite
,	,	,
a	DT	a
place	NN	place
like	IN	like
Europa	NP	Europa
,	,	,
so	RB	so
we	PP	we
could	MD	could
colonize	VB	colonize
Europa	NN	Europa
with	IN	with
our	PP$	our
own	JJ	own
creatures	NNS	creature
.	SENT	.
That	DT	that
would	MD	would
be	VB	be
a	DT	a
fun	NN	fun
thing	NN	thing
to	TO	to
do	VB	do
.	SENT	.
In	IN	in
the	DT	the
long	JJ	long
run	NN	run
,	,	,
of	IN	of
course	NN	course
,	,	,
it	PP	it
would	MD	would
also	RB	also
make	VB	make
it	PP	it
possible	JJ	possible
for	IN	for
us	PP	us
to	TO	to
move	VB	move
out	RP	out
there	RB	there
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
in	IN	in
the	DT	the
end	NN	end
,	,	,
it	PP	it
'	POS	'
s	NN	S
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
just	RB	just
humans	NNS	human
colonizing	VBG	colonize
space	NN	space
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
life	NN	life
moving	VBG	move
out	RP	out
from	IN	from
the	DT	the
Earth	NN	earth
,	,	,
moving	VBG	move
it	PP	it
into	IN	into
its	PP$	its
kingdom	NN	kingdom
.	SENT	.
And	CC	and
the	DT	the
kingdom	NN	kingdom
of	IN	of
life	NN	life
,	,	,
of	IN	of
course	NN	course
,	,	,
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
the	DT	the
universe	NN	universe
.	SENT	.
And	CC	and
if	IN	if
life	NN	life
is	VBZ	be
already	RB	already
there	RB	there
,	,	,
it	PP	it
makes	VBZ	make
it	PP	it
much	RB	much
more	RBR	more
exciting	JJ	exciting
,	,	,
in	IN	in
the	DT	the
short	JJ	short
run	NN	run
.	SENT	.
But	CC	but
in	IN	in
the	DT	the
long	JJ	long
run	NN	run
,	,	,
if	IN	if
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
life	NN	life
there	RB	there
,	,	,
we	PP	we
create	VBP	create
it	PP	it
ourselves	PP	ourselves
.	SENT	.
We	PP	we
transform	VB	transform
the	DT	the
universe	NN	universe
into	IN	into
something	NN	something
much	RB	much
more	RBR	more
rich	JJ	rich
and	CC	and
beautiful	JJ	beautiful
than	IN	than
it	PP	it
is	VBZ	be
today	NN	today
.	SENT	.
So	RB	so
again	RB	again
,	,	,
we	PP	we
have	VBP	have
a	DT	a
big	JJ	big
and	CC	and
wonderful	JJ	wonderful
future	NN	future
to	TO	to
look	VB	look
forward	RB	forward
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
