Welcome	JJ	welcome
because	IN	because
we	PP	we
were	VBD	be
trying	VBG	try
to	TO	to
save	VB	save
lives	NNS	life
,	,	,
and	CC	and
this	DT	this
was	VBD	be
a	DT	a
lifesaver	NN	lifesaver
.	SENT	.
And	CC	and
we	PP	we
said	VBD	say
,	,	,
"	``	"
Everyone	NN	everyone
needs	VBZ	need
to	TO	to
be	VB	be
involved	VBN	involve
.	SENT	.
"	``	"
So	RB	so
you	PP	you
have	VBP	have
the	DT	the
companies	NNS	company
also	RB	also
realizing	VBG	realize
that	DT	that
sick	JJ	sick
staff	NN	staff
don	NN	don
'	POS	'
t	NN	t
work	NN	work
,	,	,
and	CC	and
dead	JJ	dead
customers	NNS	customer
don	NN	don
'	POS	'
t	NN	t
buy	NN	buy
.	SENT	.
So	RB	so
they	PP	they
all	RB	all
trained	VBN	train
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
have	VBP	have
this	DT	this
Captain	NP	Captain
Condom	NN	condom
,	,	,
with	IN	with
his	PP$	his
Harvard	NP	Harvard
MBA	NP	MBA
,	,	,
going	VBG	go
to	TO	to
schools	NNS	school
and	CC	and
night	NN	night
spots	NNS	spot
.	SENT	.
And	CC	and
they	PP	they
loved	VBD	love
him	PP	him
.	SENT	.
You	PP	you
need	VBP	need
a	DT	a
symbol	NN	symbol
of	IN	of
something	NN	something
.	SENT	.
In	IN	in
every	DT	every
country	NN	country
,	,	,
every	DT	every
program	NN	program
,	,	,
you	PP	you
need	VBP	need
a	DT	a
symbol	NN	symbol
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
probably	RB	probably
the	DT	the
best	JJS	good
thing	NN	thing
he	PP	he
'	POS	'
s	NN	S
ever	RB	ever
done	VBN	do
with	IN	with
his	PP$	his
MBA	NP	MBA
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
gave	VBD	give
condoms	NNS	condom
out	RP	out
everywhere	RB	everywhere
on	IN	on
the	DT	the
streets	NNS	street
â	NP	<unknown>
everywhere	RB	everywhere
,	,	,
everywhere	RB	everywhere
.	SENT	.
In	IN	in
taxis	NNS	taxi
,	,	,
you	PP	you
get	VBP	get
condoms	NNS	condom
.	SENT	.
And	CC	and
also	RB	also
,	,	,
in	IN	in
traffic	NN	traffic
,	,	,
the	DT	the
policemen	NNS	policeman
give	VBP	give
you	PP	you
condoms	NNS	condom
â	NP	<unknown>
our	PP$	our
"	``	"
cops	VBZ	cop
and	CC	and
rubbers	VBZ	rubber
"	``	"
programs	NNS	program
.	SENT	.
So	RB	so
,	,	,
can	MD	can
you	PP	you
imagine	VB	imagine
New	NP	New
York	NP	York
policemen	NNS	policeman
giving	VBG	give
out	RP	out
condoms	NNS	condom
?	SENT	?
Of	IN	of
course	NN	course
I	PP	I
can	MD	can
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
d	NN	d
enjoy	VBP	enjoy
it	PP	it
immensely	RB	immensely
;	:	;
I	PP	I
see	VBP	see
them	PP	them
standing	VBG	stand
around	RP	around
right	RB	right
now	RB	now
,	,	,
everywhere	RB	everywhere
.	SENT	.
Imagine	VB	imagine
if	IN	if
they	PP	they
had	VBD	have
condoms	NNS	condom
,	,	,
giving	VBG	give
out	RP	out
to	TO	to
all	DT	all
sorts	NNS	sort
of	IN	of
people	NNS	people
.	SENT	.
And	CC	and
then	RB	then
,	,	,
new	JJ	new
change	NN	change
,	,	,
we	PP	we
had	VBD	have
hair	NN	hair
bands	NNS	band
,	,	,
clothing	NN	clothing
and	CC	and
the	DT	the
condom	NN	condom
for	IN	for
your	PP$	your
mobile	JJ	mobile
phone	NN	phone
during	IN	during
the	DT	the
rainy	JJ	rainy
season	NN	season
.	SENT	.
And	CC	and
these	DT	these
were	VBD	be
the	DT	the
condoms	NNS	condom
that	IN	that
we	PP	we
introduced	VBD	introduce
.	SENT	.
One	PP	one
says	VBZ	say
,	,	,
"	``	"
Weapon	NN	weapon
of	IN	of
mass	JJ	mass
protection	NN	protection
.	SENT	.
"	''	"
We	PP	we
found	VBD	find
â	NP	<unknown>
you	PP	you
know	VBP	know
â	NP	<unknown>
somebody	NN	somebody
here	RB	here
was	VBD	be
searching	VBG	search
for	IN	for
the	DT	the
weapon	NN	weapon
of	IN	of
mass	JJ	mass
destruction	NN	destruction
,	,	,
but	CC	but
we	PP	we
have	VBP	have
found	VBN	find
the	DT	the
weapon	NN	weapon
of	IN	of
mass	JJ	mass
protection	NN	protection
:	:	:
the	DT	the
condom	NN	condom
.	SENT	.
And	CC	and
then	RB	then
it	PP	it
says	VBZ	say
here	RB	here
,	,	,
with	IN	with
the	DT	the
American	JJ	American
flag	NN	flag
,	,	,
"	''	"
Don	NP	Don
'	POS	'
t	NN	t
leave	NN	leave
home	NN	home
without	IN	without
it	PP	it
.	SENT	.
"	``	"
But	CC	but
I	PP	I
have	VBP	have
some	RB	some
to	TO	to
give	VB	give
out	RP	out
afterward	RB	afterward
.	SENT	.
But	CC	but
let	VB	let
me	PP	me
warn	VB	warn
you	PP	you
,	,	,
these	DT	these
are	VBP	be
Thai-sized	JJ	Thai-sized
,	,	,
so	RB	so
be	VB	be
very	RB	very
careful	JJ	careful
.	SENT	.
And	CC	and
so	RB	so
you	PP	you
can	MD	can
see	VB	see
that	IN	that
condoms	NNS	condom
can	MD	can
do	VB	do
so	RB	so
many	JJ	many
things	NNS	thing
.	SENT	.
Look	VB	look
at	IN	at
this	DT	this
â	NP	<unknown>
I	PP	I
gave	VBD	give
this	DT	this
to	TO	to
Al	NP	Al
Gore	NP	Gore
and	CC	and
to	TO	to
Bill	NP	Bill
Senior	NP	Senior
also	RB	also
.	SENT	.
Stop	VB	stop
global	JJ	global
warming	NN	warming
;	:	;
use	NN	use
condoms	NNS	condom
.	SENT	.
And	CC	and
then	RB	then
this	DT	this
is	VBZ	be
the	DT	the
picture	NN	picture
I	PP	I
mentioned	VBD	mention
to	TO	to
you	PP	you
â	NP	<unknown>
the	DT	the
weapon	NN	weapon
of	IN	of
mass	JJ	mass
protection	NN	protection
.	SENT	.
And	CC	and
let	VB	let
the	DT	the
next	JJ	next
Olympics	NPS	Olympics
save	VBP	save
some	DT	some
lives	NNS	life
.	SENT	.
Why	WRB	why
just	RB	just
run	VB	run
around	RP	around
?	SENT	?
And	CC	and
then	RB	then
finally	RB	finally
,	,	,
in	IN	in
Thailand	NP	Thailand
we	PP	we
'	POS	'
re	NN	re
Buddhist	NN	Buddhist
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
God	NP	God
,	,	,
so	RB	so
instead	RB	instead
,	,	,
we	PP	we
say	VBP	say
,	,	,
"	''	"
In	IN	in
rubber	NN	rubber
we	PP	we
trust	VBP	trust
.	SENT	.
"	``	"
So	RB	so
you	PP	you
can	MD	can
see	VB	see
that	IN	that
we	PP	we
added	VBD	add
everything	NN	everything
to	TO	to
our	PP$	our
endeavor	NN	endeavor
to	TO	to
make	VB	make
life	NN	life
better	JJR	good
for	IN	for
the	DT	the
people	NNS	people
.	SENT	.
We	PP	we
had	VBD	have
condoms	NNS	condom
in	IN	in
all	PDT	all
the	DT	the
refrigerators	NNS	refrigerator
in	IN	in
the	DT	the
hotels	NNS	hotel
and	CC	and
the	DT	the
schools	NNS	school
,	,	,
because	IN	because
alcohol	NN	alcohol
impairs	VBZ	impair
judgment	NN	judgment
.	SENT	.
And	CC	and
then	RB	then
what	WP	what
happened	VBN	happen
?	SENT	?
After	IN	after
all	PDT	all
this	DT	this
time	NN	time
,	,	,
everybody	NN	everybody
joined	VBD	join
in	IN	in
.	SENT	.
According	VBG	accord
to	TO	to
the	DT	the
U	NP	U
.	SENT	.
N	NN	N
.	SENT	.
,	,	,
new	JJ	new
cases	NNS	case
of	IN	of
HIV	NP	HIV
declined	VBD	decline
by	IN	by
90	CD	@card@
percent	NN	percent
,	,	,
and	CC	and
according	VBG	accord
to	TO	to
the	DT	the
World	NP	World
Bank	NP	Bank
,	,	,
7	CD	@card@
.	SENT	.
7	CD	@card@
million	CD	million
lives	NNS	life
were	VBD	be
saved	VBN	save
.	SENT	.
Otherwise	RB	otherwise
there	RB	there
wouldn	JJ	<unknown>
'	''	'
t	NN	t
be	VB	be
many	JJ	many
Thais	NNS	Thai
walking	VBG	walk
around	IN	around
today	NN	today
.	SENT	.
So	RB	so
it	PP	it
just	RB	just
showed	VBD	show
you	PP	you
,	,	,
you	PP	you
could	MD	could
do	VB	do
something	NN	something
about	IN	about
it	PP	it
.	SENT	.
90	CD	@card@
percent	NN	percent
of	IN	of
the	DT	the
funding	NN	funding
came	VBD	come
from	IN	from
Thailand	NP	Thailand
.	SENT	.
There	EX	there
was	VBD	be
political	JJ	political
commitment	NN	commitment
,	,	,
some	DT	some
financial	JJ	financial
commitment	NN	commitment
,	,	,
and	CC	and
everybody	NN	everybody
joined	VBN	join
in	IN	in
the	DT	the
fight	NN	fight
.	SENT	.
So	RB	so
just	RB	just
don	VB	don
'	''	'
t	NN	t
leave	VB	leave
it	PP	it
to	TO	to
the	DT	the
specialists	NNS	specialist
and	CC	and
doctors	NNS	doctor
and	CC	and
nurses	NNS	nurse
.	SENT	.
We	PP	we
all	RB	all
need	VBP	need
to	TO	to
help	VB	help
.	SENT	.
And	CC	and
then	RB	then
we	PP	we
decided	VBD	decide
to	TO	to
help	VB	help
people	NNS	people
out	RP	out
of	IN	of
poverty	NN	poverty
,	,	,
now	RB	now
that	IN	that
we	PP	we
got	VBD	get
AIDS	NP	AIDS
somewhat	RB	somewhat
out	RB	out
of	IN	of
the	DT	the
way	NN	way
â	NP	<unknown>
this	DT	this
time	NN	time
,	,	,
not	RB	not
with	IN	with
government	NN	government
alone	RB	alone
,	,	,
but	CC	but
in	IN	in
cooperation	NN	cooperation
with	IN	with
the	DT	the
business	NN	business
community	NN	community
.	SENT	.
Because	IN	because
poor	JJ	poor
people	NNS	people
are	VBP	be
business	NN	business
people	NNS	people
who	WP	who
lack	VBP	lack
business	NN	business
skills	NNS	skill
and	CC	and
access	NN	access
to	TO	to
credit	NN	credit
.	SENT	.
Those	DT	those
are	VBP	be
the	DT	the
things	NNS	thing
to	TO	to
be	VB	be
provided	VBN	provide
by	IN	by
the	DT	the
business	NN	business
community	NN	community
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
turn	VB	turn
them	PP	them
into	IN	into
barefoot	JJ	barefoot
entrepreneurs	NNS	entrepreneur
,	,	,
little	JJ	little
business	NN	business
people	NNS	people
.	SENT	.
The	DT	the
only	JJ	only
way	NN	way
out	IN	out
of	IN	of
poverty	NN	poverty
is	VBZ	be
through	IN	through
business	NN	business
enterprise	NN	enterprise
.	SENT	.
So	RB	so
,	,	,
that	WDT	that
was	VBD	be
done	VBN	do
.	SENT	.
The	DT	the
money	NN	money
goes	VBZ	go
from	IN	from
the	DT	the
company	NN	company
into	IN	into
the	DT	the
village	NN	village
via	IN	via
tree-planting	NN	tree-planting
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
not	RB	not
a	DT	a
free	JJ	free
gift	NN	gift
.	SENT	.
They	PP	they
plant	VBP	plant
the	DT	the
trees	NNS	tree
,	,	,
and	CC	and
the	DT	the
money	NN	money
goes	VBZ	go
into	IN	into
their	PP$	their
microcredit	NN	microcredit
fund	NN	fund
,	,	,
which	WDT	which
we	PP	we
call	VBP	call
the	DT	the
Village	NP	Village
Development	NP	Development
Bank	NP	Bank
.	SENT	.
Everybody	NN	everybody
joins	VBZ	join
in	IN	in
,	,	,
and	CC	and
they	PP	they
feel	VBP	feel
they	PP	they
own	VBP	own
the	DT	the
bank	NN	bank
,	,	,
because	IN	because
they	PP	they
have	VBP	have
brought	VBN	bring
the	DT	the
money	NN	money
in	IN	in
.	SENT	.
And	CC	and
before	IN	before
you	PP	you
can	MD	can
borrow	VB	borrow
the	DT	the
money	NN	money
,	,	,
you	PP	you
need	VBP	need
to	TO	to
be	VB	be
trained	VBN	train
.	SENT	.
And	CC	and
we	PP	we
believe	VBP	believe
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
help	VB	help
the	DT	the
poor	JJ	poor
,	,	,
those	DT	those
who	WP	who
are	VBP	be
living	VBG	live
in	IN	in
poverty	NN	poverty
,	,	,
access	NN	access
to	TO	to
credit	NN	credit
must	MD	must
be	VB	be
a	DT	a
human	JJ	human
right	NN	right
.	SENT	.
Access	NN	access
to	TO	to
credit	NN	credit
must	MD	must
be	VB	be
a	DT	a
human	JJ	human
right	NN	right
.	SENT	.
Otherwise	RB	otherwise
they	PP	they
'	POS	'
ll	NNS	<unknown>
never	RB	never
get	VBP	get
out	RP	out
of	IN	of
poverty	NN	poverty
.	SENT	.
And	CC	and
then	RB	then
before	IN	before
getting	VBG	get
a	DT	a
loan	NN	loan
,	,	,
you	PP	you
must	MD	must
be	VB	be
trained	VBN	train
.	SENT	.
Here	RB	here
'	''	'
s	NNS	<unknown>
what	WP	what
we	PP	we
call	VBP	call
a	DT	a
"	``	"
barefoot	JJ	barefoot
MBA	NP	MBA
,	,	,
"	''	"
teaching	VBG	teach
people	NNS	people
how	WRB	how
to	TO	to
do	VB	do
business	NN	business
so	IN	so
that	DT	that
,	,	,
when	WRB	when
they	PP	they
borrow	VBP	borrow
money	NN	money
,	,	,
they	PP	they
'	POS	'
ll	NNS	<unknown>
succeed	VBP	succeed
with	IN	with
the	DT	the
business	NN	business
.	SENT	.
These	DT	these
are	VBP	be
some	DT	some
of	IN	of
the	DT	the
businesses	NNS	business
:	:	:
mushrooms	NNS	mushroom
,	,	,
crabs	NNS	crab
,	,	,
vegetables	NNS	vegetable
,	,	,
trees	NNS	tree
,	,	,
fruits	NNS	fruit
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
very	RB	very
interesting	JJ	interesting
â	NP	<unknown>
Nike	NP	Nike
ice	NN	ice
cream	NN	cream
and	CC	and
Nike	NP	Nike
biscuits	NNS	biscuit
;	:	;
this	DT	this
is	VBZ	be
a	DT	a
village	NN	village
sponsored	VBN	sponsor
by	IN	by
Nike	NP	Nike
.	SENT	.
They	PP	they
said	VBD	say
,	,	,
"	``	"
They	PP	they
should	MD	should
stop	VB	stop
making	VBG	make
shoes	NNS	shoe
and	CC	and
clothes	NNS	clothes
.	SENT	.
Make	VB	make
these	DT	these
better	JJR	good
,	,	,
because	IN	because
we	PP	we
can	MD	can
afford	VB	afford
them	PP	them
.	SENT	.
"	''	"
And	CC	and
then	RB	then
we	PP	we
have	VBP	have
silk	NN	silk
,	,	,
Thai	JJ	Thai
silk	NN	silk
.	SENT	.
Now	RB	now
we	PP	we
'	''	'
re	IN	re
making	VBG	make
Scottish	JJ	Scottish
tartans	NNS	tartan
,	,	,
as	IN	as
you	PP	you
can	MD	can
see	VB	see
on	IN	on
the	DT	the
left	NN	left
,	,	,
to	TO	to
sell	VB	sell
to	TO	to
all	DT	all
people	NNS	people
of	IN	of
Scottish	JJ	Scottish
ancestors	NNS	ancestor
.	SENT	.
So	IN	so
anyone	NN	anyone
sitting	VBG	sit
in	IN	in
and	CC	and
watching	VBG	watch
TV	NN	TV
,	,	,
get	VBP	get
in	IN	in
touch	NN	touch
with	IN	with
me	PP	me
.	SENT	.
And	CC	and
then	RB	then
this	DT	this
is	VBZ	be
our	PP$	our
answer	NN	answer
to	TO	to
Starbucks	NP	Starbucks
in	IN	in
Thailand	NP	Thailand
â	NP	<unknown>
"	``	"
Coffee	NP	Coffee
and	CC	and
Condoms	NNS	condom
.	SENT	.
"	``	"
See	VB	see
,	,	,
Starbucks	NP	Starbucks
you	PP	you
awake	VBP	awake
,	,	,
we	PP	we
keep	VBP	keep
you	PP	you
awake	JJ	awake
and	CC	and
alive	JJ	alive
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
difference	NN	difference
.	SENT	.
Can	MD	can
you	PP	you
imagine	VB	imagine
,	,	,
at	IN	at
every	DT	every
Starbucks	NP	Starbucks
that	IN	that
you	PP	you
can	MD	can
also	RB	also
get	VB	get
condoms	NNS	condom
?	SENT	?
You	PP	you
can	MD	can
order	VB	order
your	PP$	your
condoms	NNS	condom
with	IN	with
your	PP$	your
with	IN	with
your	PP$	your
cappuccino	NN	cappuccino
.	SENT	.
And	CC	and
then	RB	then
now	RB	now
,	,	,
finally	RB	finally
in	IN	in
education	NN	education
,	,	,
we	PP	we
want	VBP	want
to	TO	to
change	VB	change
the	DT	the
school	NN	school
as	IN	as
being	VBG	be
underutilized	VBN	underutilize
into	IN	into
a	DT	a
place	NN	place
where	WRB	where
it	PP	it
'	POS	'
s	NN	S
a	DT	a
lifelong	JJ	lifelong
learning	VBG	learn
center	NN	center
for	IN	for
everyone	NN	everyone
.	SENT	.
We	PP	we
call	VBP	call
this	DT	this
our	PP$	our
School-Based	JJ	school-based
Integrated	NP	Integrated
Rural	NP	Rural
Development	NP	Development
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
center	NN	center
,	,	,
a	DT	a
focal	JJ	focal
point	NN	point
for	IN	for
economic	JJ	economic
and	CC	and
social	JJ	social
development	NN	development
.	SENT	.
Re-do	NP	<unknown>
the	DT	the
school	NN	school
,	,	,
make	VB	make
it	PP	it
serve	VB	serve
the	DT	the
community	NN	community
needs	VBZ	need
.	SENT	.
And	CC	and
here	RB	here
is	VBZ	be
a	DT	a
bamboo	NN	bamboo
building	VBG	build
â	NP	<unknown>
all	DT	all
of	IN	of
them	PP	them
are	VBP	be
bamboo	NN	bamboo
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
geodesic	JJ	geodesic
dome	NN	dome
made	VBN	make
of	IN	of
bamboo	NN	bamboo
.	SENT	.
And	CC	and
I	PP	I
'	POS	'
m	NN	m
sure	JJ	sure
Buckminster	NP	Buckminster
Fuller	NP	Fuller
would	MD	would
be	VB	be
very	RB	very
,	,	,
very	RB	very
proud	JJ	proud
to	TO	to
see	VB	see
a	DT	a
bamboo	NN	bamboo
geodesic	JJ	geodesic
dome	NN	dome
.	SENT	.
And	CC	and
we	PP	we
use	VBP	use
vegetables	NNS	vegetable
around	IN	around
the	DT	the
school	NN	school
ground	NN	ground
,	,	,
so	RB	so
they	PP	they
raise	VB	raise
their	PP$	their
own	JJ	own
vegetables	NNS	vegetable
.	SENT	.
And	CC	and
then	RB	then
,	,	,
finally	RB	finally
,	,	,
I	PP	I
firmly	RB	firmly
believe	VBP	believe
,	,	,
if	IN	if
we	PP	we
want	VBP	want
the	DT	the
MDGs	NP	<unknown>
to	TO	to
work	VB	work
â	NP	<unknown>
the	DT	the
Millennium	NN	millennium
Development	NP	Development
Goals	NNS	goal
â	NP	<unknown>
we	PP	we
need	VBP	need
to	TO	to
add	VB	add
family	NN	family
planning	NN	planning
to	TO	to
it	PP	it
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
child	NN	child
mortality	NN	mortality
first	RB	first
and	CC	and
then	RB	then
family	NN	family
planning	VBG	plan
â	NP	<unknown>
everyone	NN	everyone
needs	VBZ	need
family	NN	family
planning	NN	planning
service	NN	service
â	NP	<unknown>
it	PP	it
'	POS	'
s	NNS	<unknown>
underutilized	VBN	underutilize
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
now	RB	now
found	VBN	find
the	DT	the
weapon	NN	weapon
of	IN	of
mass	JJ	mass
protection	NN	protection
.	SENT	.
And	CC	and
we	PP	we
also	RB	also
ask	VBP	ask
the	DT	the
next	JJ	next
Olympics	NPS	Olympics
to	TO	to
be	VB	be
involved	VBN	involve
in	IN	in
saving	VBG	save
lives	NNS	life
.	SENT	.
And	CC	and
then	RB	then
,	,	,
finally	RB	finally
,	,	,
that	WDT	that
is	VBZ	be
our	PP$	our
network	NN	network
.	SENT	.
And	CC	and
these	DT	these
are	VBP	be
our	PP$	our
Thai	JJ	Thai
tulips	NNS	tulip
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
indeed	RB	indeed
.	SENT	.
