This	DT	this
scene	NN	scene
.	SENT	.
The	DT	the
winning	NN	winning
is	VBZ	be
the	DT	the
winning	NN	winning
of	IN	of
the	DT	the
dignity	NN	dignity
of	IN	of
every	DT	every
single	JJ	single
Egyptian	NN	Egyptian
.	SENT	.
Actually	RB	actually
,	,	,
I	PP	I
had	VBD	have
this	DT	this
taxi	NN	taxi
driver	NN	driver
telling	VBG	tell
me	PP	me
,	,	,
"	``	"
Listen	VB	listen
,	,	,
I	PP	I
am	VBP	be
breathing	VBG	breathe
freedom	NN	freedom
.	SENT	.
I	PP	I
feel	VBP	feel
that	IN	that
I	PP	I
have	VBP	have
dignity	NN	dignity
that	IN	that
I	PP	I
have	VBP	have
lost	VBN	lose
for	IN	for
so	RB	so
many	JJ	many
years	NNS	year
.	SENT	.
"	``	"
For	IN	for
me	PP	me
that	WDT	that
'	POS	'
s	NN	S
winning	NN	winning
,	,	,
regardless	RB	regardless
of	IN	of
all	PDT	all
the	DT	the
details	NNS	detail
.	SENT	.
My	PP$	my
last	JJ	last
word	NN	word
to	TO	to
you	PP	you
is	VBZ	be
a	DT	a
statement	NN	statement
I	PP	I
believe	VBP	believe
in	IN	in
,	,	,
which	WDT	which
Egyptians	NNS	Egyptian
have	VBP	have
proven	VBN	prove
to	TO	to
be	VB	be
true	JJ	true
,	,	,
that	IN	that
the	DT	the
power	NN	power
of	IN	of
the	DT	the
people	NNS	people
is	VBZ	be
much	RB	much
stronger	JJR	strong
than	IN	than
the	DT	the
people	NNS	people
in	IN	in
power	NN	power
.	SENT	.
Thanks	NNS	thanks
a	DT	a
lot	NN	lot
.	SENT	.
