What	WP	what
,	,	,
so	RB	so
on	IN	on
and	CC	and
so	RB	so
forth	IN	forth
â	NP	<unknown>
you	PP	you
find	VBP	find
people	NNS	people
who	WP	who
want	VBP	want
to	TO	to
do	VB	do
things	NNS	thing
because	IN	because
they	PP	they
love	VBP	love
it	PP	it
,	,	,
but	CC	but
they	PP	they
want	VBP	want
to	TO	to
do	VB	do
these	DT	these
things	NNS	thing
to	TO	to
very	RB	very
high	JJ	high
standards	NNS	standard
.	SENT	.
They	PP	they
work	VBP	work
at	IN	at
their	PP$	their
leisure	NN	leisure
,	,	,
if	IN	if
you	PP	you
like	VBP	like
.	SENT	.
They	PP	they
take	VBP	take
their	PP$	their
leisure	NN	leisure
very	RB	very
seriously	RB	seriously
:	:	:
they	PP	they
acquire	VB	acquire
skills	NNS	skill
;	:	;
they	PP	they
invest	VBP	invest
time	NN	time
;	:	;
they	PP	they
use	VBP	use
technology	NN	technology
that	RB	that
'	POS	'
s	NNS	<unknown>
getting	VBG	get
cheaper	JJR	cheap
â	NP	<unknown>
it	PP	it
'	POS	'
s	NN	S
not	RB	not
just	RB	just
the	DT	the
Internet	NN	Internet
:	:	:
cameras	NNS	camera
,	,	,
design	NN	design
technology	NN	technology
,	,	,
leisure	NN	leisure
technology	NN	technology
,	,	,
surfboards	NNS	surfboard
,	,	,
so	RB	so
on	IN	on
and	CC	and
so	RB	so
forth	RB	forth
.	SENT	.
Largely	RB	largely
through	IN	through
globalization	NN	globalization
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
this	DT	this
equipment	NN	equipment
has	VBZ	have
got	VBN	get
a	DT	a
lot	NN	lot
cheaper	JJR	cheap
.	SENT	.
More	RBR	more
knowledgeable	JJ	knowledgeable
consumers	NNS	consumer
,	,	,
more	RBR	more
educated	VBN	educate
,	,	,
more	RBR	more
able	JJ	able
to	TO	to
connect	VB	connect
with	IN	with
one	CD	one
another	DT	another
,	,	,
more	RBR	more
able	JJ	able
to	TO	to
do	VB	do
things	NNS	thing
together	RB	together
.	SENT	.
Consumption	NN	consumption
,	,	,
in	IN	in
that	DT	that
sense	NN	sense
,	,	,
is	VBZ	be
an	DT	an
expression	NN	expression
of	IN	of
their	PP$	their
productive	JJ	productive
potential	NN	potential
.	SENT	.
Why	WRB	why
,	,	,
we	PP	we
found	VBD	find
,	,	,
people	NNS	people
were	VBD	be
interested	JJ	interested
in	IN	in
this	DT	this
,	,	,
is	VBZ	be
that	IN	that
at	IN	at
work	NN	work
they	PP	they
don	VBP	don
'	''	'
t	NN	t
feel	VBP	feel
very	RB	very
expressed	VBN	express
.	SENT	.
They	PP	they
don	VBP	don
'	''	'
t	NN	t
feel	VBP	feel
as	RB	as
if	IN	if
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
something	NN	something
that	WDT	that
really	RB	really
matters	VBZ	matter
to	TO	to
them	PP	them
,	,	,
so	RB	so
they	PP	they
pick	VB	pick
up	RP	up
these	DT	these
kinds	NNS	kind
of	IN	of
activities	NNS	activity
.	SENT	.
This	DT	this
has	VBZ	have
huge	JJ	huge
organizational	JJ	organizational
implications	NNS	implication
for	IN	for
very	RB	very
large	JJ	large
areas	NNS	area
of	IN	of
life	NN	life
.	SENT	.
Take	VB	take
astronomy	NN	astronomy
as	IN	as
an	DT	an
example	NN	example
,	,	,
which	WDT	which
Yochai	NP	<unknown>
has	VBZ	have
already	RB	already
mentioned	VBN	mention
.	SENT	.
Twenty	CD	twenty
years	NNS	year
ago	RB	ago
,	,	,
30	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
only	RB	only
big	JJ	big
professional	JJ	professional
astronomers	NNS	astronomer
with	IN	with
very	RB	very
big	JJ	big
telescopes	NNS	telescope
could	MD	could
see	VB	see
far	RB	far
into	IN	into
space	NN	space
.	SENT	.
And	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
big	JJ	big
telescope	NN	telescope
in	IN	in
Northern	NP	Northern
England	NP	England
called	VBD	call
Jodrell	NP	Jodrell
Bank	NP	Bank
,	,	,
and	CC	and
when	WRB	when
I	PP	I
was	VBD	be
a	DT	a
kid	NN	kid
,	,	,
it	PP	it
was	VBD	be
amazing	JJ	amazing
,	,	,
because	IN	because
the	DT	the
moon	NN	moon
shots	NNS	shot
would	MD	would
take	VB	take
off	RP	off
,	,	,
and	CC	and
this	DT	this
thing	NN	thing
would	MD	would
move	VB	move
on	IN	on
rails	NNS	rail
.	SENT	.
And	CC	and
it	PP	it
was	VBD	be
huge	JJ	huge
â	NP	<unknown>
it	PP	it
was	VBD	be
absolutely	RB	absolutely
enormous	JJ	enormous
.	SENT	.
Now	RB	now
,	,	,
six	CD	six
amateur	JJ	amateur
astronomers	NNS	astronomer
,	,	,
working	VBG	work
with	IN	with
the	DT	the
Internet	NN	Internet
,	,	,
with	IN	with
Dobsonian	NP	<unknown>
digital	JJ	digital
telescopes	NNS	telescope
â	NP	<unknown>
which	WDT	which
are	VBP	be
pretty	RB	pretty
much	JJ	much
open	JJ	open
source	NN	source
â	NP	<unknown>
with	IN	with
some	DT	some
light	JJ	light
sensors	NNS	sensor
developed	VBN	develop
over	IN	over
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
,	,	,
the	DT	the
Internet	NP	Internet
â	NP	<unknown>
they	PP	they
can	MD	can
do	VB	do
what	WP	what
Jodrell	NP	Jodrell
Bank	NP	Bank
could	MD	could
only	RB	only
do	VB	do
30	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
So	RB	so
here	RB	here
in	IN	in
astronomy	NN	astronomy
,	,	,
you	PP	you
have	VBP	have
this	DT	this
vast	JJ	vast
explosion	NN	explosion
of	IN	of
new	JJ	new
productive	JJ	productive
resources	NNS	resource
.	SENT	.
The	DT	the
users	NNS	user
can	MD	can
be	VB	be
producers	NNS	producer
.	SENT	.
What	WP	what
does	VBZ	do
this	DT	this
mean	NN	mean
,	,	,
then	RB	then
,	,	,
for	IN	for
our	PP$	our
organizational	JJ	organizational
landscape	NN	landscape
?	SENT	?
Well	RB	well
,	,	,
just	RB	just
imagine	VB	imagine
a	DT	a
world	NN	world
,	,	,
for	IN	for
the	DT	the
moment	NN	moment
,	,	,
divided	VBN	divide
into	IN	into
two	CD	two
camps	NNS	camp
.	SENT	.
Over	IN	over
here	RB	here
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
the	DT	the
old	JJ	old
,	,	,
traditional	JJ	traditional
corporate	JJ	corporate
model	NN	model
:	:	:
special	JJ	special
people	NNS	people
,	,	,
special	JJ	special
places	NNS	place
;	:	;
patent	NN	patent
it	PP	it
,	,	,
push	VB	push
it	PP	it
down	RP	down
the	DT	the
pipeline	NN	pipeline
to	TO	to
largely	RB	largely
waiting	VBG	wait
,	,	,
passive	JJ	passive
consumers	NNS	consumer
.	SENT	.
Over	IN	over
here	RB	here
,	,	,
let	VBP	let
'	POS	'
s	NNS	<unknown>
imagine	VB	imagine
we	PP	we
'	POS	'
ve	NN	ve
got	VBD	get
Wikipedia	NP	<unknown>
,	,	,
Linux	NP	Linux
,	,	,
and	CC	and
beyond	IN	beyond
â	NP	<unknown>
open	JJ	open
source	NN	source
.	SENT	.
This	DT	this
is	VBZ	be
open	JJ	open
;	:	;
this	DT	this
is	VBZ	be
closed	VBN	close
.	SENT	.
This	DT	this
is	VBZ	be
new	JJ	new
;	:	;
this	DT	this
is	VBZ	be
traditional	JJ	traditional
.	SENT	.
Well	RB	well
,	,	,
the	DT	the
first	JJ	first
thing	NN	thing
you	PP	you
can	MD	can
say	VB	say
,	,	,
I	PP	I
think	VBP	think
with	IN	with
certainty	NN	certainty
,	,	,
is	VBZ	be
what	WP	what
Yochai	NP	<unknown>
has	VBZ	have
said	VBN	say
already	RB	already
â	NP	<unknown>
is	VBZ	be
there	EX	there
is	VBZ	be
a	DT	a
great	JJ	great
big	JJ	big
struggle	NN	struggle
between	IN	between
those	DT	those
two	CD	two
organizational	JJ	organizational
forms	NNS	form
.	SENT	.
These	DT	these
people	NNS	people
over	IN	over
there	EX	there
will	MD	will
do	VB	do
everything	NN	everything
they	PP	they
can	MD	can
to	TO	to
stop	VB	stop
these	DT	these
kinds	NNS	kind
of	IN	of
organizations	NNS	organization
succeeding	VBG	succeed
,	,	,
because	IN	because
they	PP	they
'	POS	'
re	NN	re
threatened	VBD	threaten
by	IN	by
them	PP	them
.	SENT	.
And	CC	and
so	RB	so
the	DT	the
debates	NNS	debate
about	IN	about
copyright	NN	copyright
,	,	,
digital	JJ	digital
rights	NNS	right
,	,	,
so	RB	so
on	IN	on
and	CC	and
so	RB	so
forth	IN	forth
â	NP	<unknown>
these	DT	these
are	VBP	be
all	RB	all
about	RB	about
trying	VBG	try
to	TO	to
stifle	VB	stifle
,	,	,
in	IN	in
my	PP$	my
view	NN	view
,	,	,
these	DT	these
kinds	NNS	kind
of	IN	of
organizations	NNS	organization
.	SENT	.
What	WP	what
we	PP	we
'	POS	'
re	NN	re
seeing	VBG	see
is	VBZ	be
a	DT	a
complete	JJ	complete
corruption	NN	corruption
of	IN	of
the	DT	the
idea	NN	idea
of	IN	of
patents	NNS	patent
and	CC	and
copyright	NN	copyright
.	SENT	.
Meant	VBN	mean
to	TO	to
be	VB	be
a	DT	a
way	NN	way
to	TO	to
incentivize	VB	<unknown>
invention	NN	invention
,	,	,
meant	VBN	mean
to	TO	to
be	VB	be
a	DT	a
way	NN	way
to	TO	to
orchestrate	VB	orchestrate
the	DT	the
dissemination	NN	dissemination
of	IN	of
knowledge	NN	knowledge
,	,	,
they	PP	they
are	VBP	be
increasingly	RB	increasingly
being	VBG	be
used	VBN	use
by	IN	by
large	JJ	large
companies	NNS	company
to	TO	to
create	VB	create
thickets	NNS	thicket
of	IN	of
patents	NNS	patent
to	TO	to
prevent	VB	prevent
innovation	NN	innovation
taking	VBG	take
place	NN	place
.	SENT	.
Let	VB	let
me	PP	me
just	RB	just
give	VBP	give
you	PP	you
two	CD	two
examples	NNS	example
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
:	:	:
imagine	VB	imagine
yourself	PP	yourself
going	VBG	go
to	TO	to
a	DT	a
venture	NN	venture
capitalist	NN	capitalist
and	CC	and
saying	VBG	say
,	,	,
"	''	"
I	NP	I
'	POS	'
ve	NN	ve
got	VBD	get
a	DT	a
fantastic	JJ	fantastic
idea	NN	idea
.	SENT	.
I	NP	I
'	POS	'
ve	NN	ve
invented	VBD	invent
this	DT	this
brilliant	JJ	brilliant
new	JJ	new
program	NN	program
that	WDT	that
is	VBZ	be
much	JJ	much
,	,	,
much	RB	much
better	JJR	good
than	IN	than
Microsoft	NP	Microsoft
Outlook	NN	outlook
.	SENT	.
"	``	"
Which	WDT	which
venture	NN	venture
capitalist	NN	capitalist
in	IN	in
their	PP$	their
right	JJ	right
mind	NN	mind
is	VBZ	be
going	VBG	go
to	TO	to
give	VB	give
you	PP	you
any	DT	any
money	NN	money
to	TO	to
set	VB	set
up	RP	up
a	DT	a
venture	NN	venture
competing	VBG	compete
with	IN	with
Microsoft	NP	Microsoft
,	,	,
with	IN	with
Microsoft	NP	Microsoft
Outlook	NN	outlook
?	SENT	?
No	RB	no
one	CD	one
.	SENT	.
That	DT	that
is	VBZ	be
why	WRB	why
the	DT	the
competition	NN	competition
with	IN	with
Microsoft	NP	Microsoft
is	VBZ	be
bound	VBN	bind
to	TO	to
come	VB	come
â	NP	<unknown>
will	MD	will
only	RB	only
come	VB	come
â	NP	<unknown>
from	IN	from
an	DT	an
open-source	NN	open-source
kind	NN	kind
of	IN	of
project	NN	project
.	SENT	.
So	RB	so
,	,	,
there	EX	there
is	VBZ	be
a	DT	a
huge	JJ	huge
competitive	JJ	competitive
argument	NN	argument
about	IN	about
sustaining	VBG	sustain
the	DT	the
capacity	NN	capacity
for	IN	for
open-source	NN	open-source
and	CC	and
consumer-driven	JJ	consumer-driven
innovation	NN	innovation
,	,	,
because	IN	because
it	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
greatest	JJS	great
competitive	JJ	competitive
levers	NNS	lever
against	IN	against
monopoly	NN	monopoly
.	SENT	.
There	EX	there
'	''	'
ll	NN	ll
be	VB	be
huge	JJ	huge
professional	JJ	professional
arguments	NNS	argument
as	IN	as
well	RB	well
.	SENT	.
Because	IN	because
the	DT	the
professionals	NNS	professional
,	,	,
over	RB	over
here	RB	here
in	IN	in
these	DT	these
closed	JJ	closed
organizations	NNS	organization
â	NP	<unknown>
they	PP	they
might	MD	might
be	VB	be
academics	NNS	academic
;	:	;
they	PP	they
might	MD	might
be	VB	be
programmers	NNS	programmer
;	:	;
they	PP	they
might	MD	might
be	VB	be
doctors	NNS	doctor
;	:	;
they	PP	they
might	MD	might
be	VB	be
journalists	NNS	journalist
â	NP	<unknown>
my	PP$	my
former	JJ	former
profession	NN	profession
â	NP	<unknown>
say	VBP	say
,	,	,
"	``	"
No	UH	no
,	,	,
no	DT	no
â	NP	<unknown>
you	PP	you
can	MD	can
'	''	'
t	NN	t
trust	NN	trust
these	DT	these
people	NNS	people
over	IN	over
here	RB	here
.	SENT	.
"	``	"
When	WRB	when
I	PP	I
started	VBD	start
in	IN	in
journalism	NN	journalism
â	NP	<unknown>
Financial	NP	Financial
Times	NP	Times
,	,	,
20	CD	@card@
years	NNS	year
ago	IN	ago
â	NP	<unknown>
it	PP	it
was	VBD	be
very	RB	very
,	,	,
very	RB	very
exciting	JJ	exciting
to	TO	to
see	VB	see
someone	NN	someone
reading	VBG	read
the	DT	the
newspaper	NN	newspaper
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
d	NN	d
kind	NN	kind
of	IN	of
look	NN	look
over	IN	over
their	PP$	their
shoulder	NN	shoulder
on	IN	on
the	DT	the
Tube	NN	tube
to	TO	to
see	VB	see
if	IN	if
they	PP	they
were	VBD	be
reading	VBG	read
your	PP$	your
article	NN	article
.	SENT	.
Usually	RB	usually
they	PP	they
were	VBD	be
reading	VBG	read
the	DT	the
share	NN	share
prices	NNS	price
,	,	,
and	CC	and
the	DT	the
bit	NN	bit
of	IN	of
the	DT	the
paper	NN	paper
with	IN	with
your	PP$	your
article	NN	article
on	IN	on
was	VBD	be
on	IN	on
the	DT	the
floor	NN	floor
,	,	,
or	CC	or
something	NN	something
like	IN	like
that	DT	that
,	,	,
and	CC	and
you	PP	you
know	VBP	know
,	,	,
"	''	"
For	IN	for
heaven	NN	heaven
'	POS	'
s	NN	S
sake	NN	sake
,	,	,
what	WP	what
are	VBP	be
they	PP	they
doing	VBG	do
!	SENT	!
They	PP	they
'	POS	'
re	NN	re
not	RB	not
reading	VBG	read
my	PP$	my
brilliant	JJ	brilliant
article	NN	article
!	SENT	!
"	``	"
And	CC	and
we	PP	we
allowed	VBD	allow
users	NNS	user
,	,	,
readers	NNS	reader
,	,	,
two	CD	two
places	NNS	place
where	WRB	where
they	PP	they
could	MD	could
contribute	VB	contribute
to	TO	to
the	DT	the
paper	NN	paper
:	:	:
the	DT	the
letters	NNS	letter
page	NN	page
,	,	,
where	WRB	where
they	PP	they
could	MD	could
write	VB	write
a	DT	a
letter	NN	letter
in	IN	in
,	,	,
and	CC	and
we	PP	we
would	MD	would
condescend	VB	condescend
to	TO	to
them	PP	them
,	,	,
cut	VB	cut
it	PP	it
in	IN	in
half	NN	half
,	,	,
and	CC	and
print	VB	print
it	PP	it
three	CD	three
days	NNS	day
later	RBR	later
.	SENT	.
Or	CC	or
the	DT	the
op-ed	JJ	<unknown>
page	NN	page
,	,	,
where	WRB	where
if	IN	if
they	PP	they
knew	VBD	know
the	DT	the
editor	NN	editor
â	NP	<unknown>
had	VBD	have
been	VBN	be
to	TO	to
school	NN	school
with	IN	with
him	PP	him
,	,	,
slept	VBD	sleep
with	IN	with
his	PP$	his
wife	NN	wife
â	NP	<unknown>
they	PP	they
could	MD	could
write	VB	write
an	DT	an
article	NN	article
for	IN	for
the	DT	the
op-ed	JJ	<unknown>
page	NN	page
.	SENT	.
Those	DT	those
were	VBD	be
the	DT	the
two	CD	two
places	NNS	place
.	SENT	.
Shock	NN	shock
,	,	,
horror	NN	horror
:	:	:
now	RB	now
,	,	,
the	DT	the
readers	NNS	reader
want	VBP	want
to	TO	to
be	VB	be
writers	NNS	writer
and	CC	and
publishers	NNS	publisher
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
their	PP$	their
role	NN	role
;	:	;
they	PP	they
'	POS	'
re	NN	re
supposed	VBN	suppose
to	TO	to
read	VB	read
what	WP	what
we	PP	we
write	VBP	write
.	SENT	.
But	CC	but
they	PP	they
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
journalists	NNS	journalist
.	SENT	.
The	DT	the
journalists	NNS	journalist
think	VBP	think
that	IN	that
the	DT	the
bloggers	NNS	blogger
want	VBP	want
to	TO	to
be	VB	be
journalists	NNS	journalist
;	:	;
they	PP	they
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
be	VB	be
journalists	NNS	journalist
;	:	;
they	PP	they
just	RB	just
want	VBP	want
to	TO	to
have	VB	have
a	DT	a
voice	NN	voice
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
,	,	,
as	IN	as
Jimmy	NP	Jimmy
said	VBD	say
,	,	,
they	PP	they
want	VBP	want
to	TO	to
have	VB	have
a	DT	a
dialogue	NN	dialogue
,	,	,
a	DT	a
conversation	NN	conversation
.	SENT	.
They	PP	they
want	VBP	want
to	TO	to
be	VB	be
part	NN	part
of	IN	of
that	DT	that
flow	NN	flow
of	IN	of
information	NN	information
.	SENT	.
What	WP	what
'	POS	'
s	NNS	<unknown>
happening	VBG	happen
there	RB	there
is	VBZ	be
that	IN	that
the	DT	the
whole	JJ	whole
domain	NN	domain
of	IN	of
creativity	NN	creativity
is	VBZ	be
expanding	VBG	expand
.	SENT	.
So	RB	so
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
tremendous	JJ	tremendous
struggle	NN	struggle
.	SENT	.
But	CC	but
,	,	,
also	RB	also
,	,	,
there	EX	there
'	''	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
tremendous	JJ	tremendous
movement	NN	movement
from	IN	from
the	DT	the
open	JJ	open
to	TO	to
the	DT	the
closed	VBD	close
.	SENT	.
What	WP	what
you	PP	you
'	POS	'
ll	NNS	<unknown>
see	VBP	see
,	,	,
I	PP	I
think	VBP	think
,	,	,
is	VBZ	be
two	CD	two
things	NNS	thing
that	WDT	that
are	VBP	be
critical	JJ	critical
,	,	,
and	CC	and
these	DT	these
,	,	,
I	PP	I
think	VBP	think
,	,	,
are	VBP	be
two	CD	two
challenges	NNS	challenge
for	IN	for
the	DT	the
open	JJ	open
movement	NN	movement
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
:	:	:
can	MD	can
we	PP	we
really	RB	really
survive	VBP	survive
on	IN	on
volunteers	NNS	volunteer
?	SENT	?
If	IN	if
this	DT	this
is	VBZ	be
so	RB	so
critical	JJ	critical
,	,	,
do	VBP	do
we	PP	we
not	RB	not
need	VBP	need
it	PP	it
funded	VBN	fund
,	,	,
organized	VBN	organize
,	,	,
supported	VBN	support
in	IN	in
much	RB	much
more	JJR	more
structured	JJ	structured
ways	NNS	way
?	SENT	?
I	PP	I
think	VBP	think
the	DT	the
idea	NN	idea
of	IN	of
creating	VBG	create
the	DT	the
Red	NP	Red
Cross	NP	Cross
for	IN	for
information	NN	information
and	CC	and
knowledge	NN	knowledge
is	VBZ	be
a	DT	a
fantastic	JJ	fantastic
idea	NN	idea
,	,	,
but	CC	but
can	MD	can
we	PP	we
really	RB	really
organize	VBP	organize
that	IN	that
,	,	,
just	RB	just
on	IN	on
volunteers	NNS	volunteer
?	SENT	?
What	WP	what
kind	NN	kind
of	IN	of
changes	NNS	change
do	VBP	do
we	PP	we
need	VBP	need
in	IN	in
public	JJ	public
policy	NN	policy
and	CC	and
funding	NN	funding
to	TO	to
make	VB	make
that	DT	that
possible	JJ	possible
?	SENT	?
What	WP	what
'	POS	'
s	NNS	<unknown>
the	DT	the
role	NN	role
of	IN	of
the	DT	the
BBC	NP	BBC
,	,	,
for	IN	for
instance	NN	instance
,	,	,
in	IN	in
that	DT	that
world	NN	world
?	SENT	?
What	WP	what
should	MD	should
be	VB	be
the	DT	the
role	NN	role
of	IN	of
public	JJ	public
policy	NN	policy
?	SENT	?
And	CC	and
finally	RB	finally
,	,	,
what	WP	what
I	PP	I
think	VBP	think
you	PP	you
will	MD	will
see	VB	see
is	VBZ	be
the	DT	the
intelligent	JJ	intelligent
,	,	,
closed	JJ	closed
organizations	NNS	organization
moving	VBG	move
increasingly	RB	increasingly
in	IN	in
the	DT	the
open	JJ	open
direction	NN	direction
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
contest	NN	contest
between	IN	between
two	CD	two
camps	NNS	camp
,	,	,
but	CC	but
,	,	,
in	IN	in
between	IN	between
them	PP	them
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
find	VBP	find
all	DT	all
sorts	NNS	sort
of	IN	of
interesting	JJ	interesting
places	NNS	place
that	IN	that
people	NNS	people
will	MD	will
occupy	VB	occupy
.	SENT	.
New	JJ	new
organizational	JJ	organizational
models	NNS	model
coming	VBG	come
about	RB	about
,	,	,
mixing	VBG	mix
closed	JJ	closed
and	CC	and
open	JJ	open
in	IN	in
tricky	JJ	tricky
ways	NNS	way
.	SENT	.
It	PP	it
won	VBD	win
'	''	'
t	NN	t
be	VB	be
so	RB	so
clear-cut	JJ	clear-cut
;	:	;
it	PP	it
won	VBD	win
'	''	'
t	NN	t
be	VB	be
Microsoft	NP	Microsoft
versus	CC	versus
Linux	NP	Linux
â	NP	<unknown>
there	RB	there
'	''	'
ll	NN	ll
be	VB	be
all	DT	all
sorts	NNS	sort
of	IN	of
things	NNS	thing
in	IN	in
between	IN	between
.	SENT	.
And	CC	and
those	DT	those
organizational	JJ	organizational
models	NNS	model
,	,	,
it	PP	it
turns	VBZ	turn
out	RP	out
,	,	,
are	VBP	be
incredibly	RB	incredibly
powerful	JJ	powerful
,	,	,
and	CC	and
the	DT	the
people	NNS	people
who	WP	who
can	MD	can
understand	VB	understand
them	PP	them
will	MD	will
be	VB	be
very	RB	very
,	,	,
very	RB	very
successful	JJ	successful
.	SENT	.
Let	VB	let
me	PP	me
just	RB	just
give	VBP	give
you	PP	you
one	CD	one
final	JJ	final
example	NN	example
of	IN	of
what	WP	what
that	DT	that
means	NNS	mean
.	SENT	.
I	PP	I
was	VBD	be
in	IN	in
Shanghai	NP	Shanghai
,	,	,
in	IN	in
an	DT	an
office	NN	office
block	NN	block
built	VBN	build
on	IN	on
what	WP	what
was	VBD	be
a	DT	a
rice	NN	rice
paddy	NN	paddy
five	CD	five
years	NNS	year
ago	RB	ago
â	NP	<unknown>
one	CD	one
of	IN	of
the	DT	the
2	CD	@card@
,	,	,
500	CD	@card@
skyscrapers	NNS	skyscraper
they	PP	they
'	POS	'
ve	NNS	<unknown>
built	VBN	build
in	IN	in
Shanghai	NP	Shanghai
in	IN	in
the	DT	the
last	JJ	last
10	CD	@card@
years	NNS	year
.	SENT	.
And	CC	and
I	PP	I
was	VBD	be
having	VBG	have
dinner	NN	dinner
with	IN	with
this	DT	this
guy	NN	guy
called	VBD	call
Timothy	NP	Timothy
Chan	NP	Chan
.	SENT	.
Timothy	NP	Timothy
Chan	NP	Chan
set	VBD	set
up	RP	up
an	DT	an
Internet	NN	Internet
business	NN	business
in	IN	in
2000	CD	@card@
.	SENT	.
Didn	NP	<unknown>
'	POS	'
t	NN	t
go	VB	go
into	IN	into
the	DT	the
Internet	NN	Internet
,	,	,
kept	VBD	keep
his	PP$	his
money	NN	money
,	,	,
decided	VBD	decide
to	TO	to
go	VB	go
into	IN	into
computer	NN	computer
games	NNS	game
.	SENT	.
He	PP	he
runs	VBZ	run
a	DT	a
company	NN	company
called	VBN	call
Shanda	NP	Shanda
,	,	,
which	WDT	which
is	VBZ	be
the	DT	the
largest	JJS	large
computer	NN	computer
games	NNS	game
company	NN	company
in	IN	in
China	NP	China
.	SENT	.
Nine	CD	nine
thousand	CD	thousand
servers	NNS	server
all	RB	all
over	IN	over
China	NP	China
,	,	,
has	VBZ	have
250	CD	@card@
million	CD	million
subscribers	NNS	subscriber
.	SENT	.
At	IN	at
any	DT	any
one	CD	one
time	NN	time
,	,	,
there	EX	there
are	VBP	be
four	CD	four
million	CD	million
people	NNS	people
playing	VBG	play
one	CD	one
of	IN	of
his	PP$	his
games	NNS	game
.	SENT	.
How	WRB	how
many	JJ	many
people	NNS	people
does	VBZ	do
he	PP	he
employ	VBP	employ
to	TO	to
service	VB	service
that	DT	that
population	NN	population
?	SENT	?
500	CD	@card@
people	NNS	people
.	SENT	.
Well	RB	well
,	,	,
how	WRB	how
can	MD	can
he	PP	he
service	VB	service
250	CD	@card@
million	CD	million
people	NNS	people
from	IN	from
500	CD	@card@
employees	NNS	employee
?	SENT	?
Because	IN	because
basically	RB	basically
,	,	,
he	PP	he
doesn	NNS	<unknown>
'	POS	'
t	NN	t
service	NN	service
them	PP	them
.	SENT	.
He	PP	he
gives	VBZ	give
them	PP	them
a	DT	a
platform	NN	platform
;	:	;
he	PP	he
gives	VBZ	give
them	PP	them
some	DT	some
rules	NNS	rule
;	:	;
he	PP	he
gives	VBZ	give
them	PP	them
the	DT	the
tools	NNS	tool
and	CC	and
then	RB	then
he	PP	he
kind	RB	kind
of	IN	of
orchestrates	VBZ	orchestrate
the	DT	the
conversation	NN	conversation
;	:	;
he	PP	he
orchestrates	VBZ	orchestrate
the	DT	the
action	NN	action
.	SENT	.
But	CC	but
actually	RB	actually
,	,	,
a	DT	a
lot	NN	lot
of	IN	of
the	DT	the
content	NN	content
is	VBZ	be
created	VBN	create
by	IN	by
the	DT	the
users	NNS	user
themselves	PP	themselves
.	SENT	.
And	CC	and
it	PP	it
creates	VBZ	create
a	DT	a
kind	NN	kind
of	IN	of
stickiness	NN	stickiness
between	IN	between
the	DT	the
community	NN	community
and	CC	and
the	DT	the
company	NN	company
which	WDT	which
is	VBZ	be
really	RB	really
,	,	,
really	RB	really
powerful	JJ	powerful
.	SENT	.
The	DT	the
best	JJS	good
measure	NN	measure
of	IN	of
that	DT	that
:	:	:
so	RB	so
you	PP	you
go	VBP	go
into	IN	into
one	CD	one
of	IN	of
his	PP$	his
games	NNS	game
,	,	,
you	PP	you
create	VBP	create
a	DT	a
character	NN	character
that	IN	that
you	PP	you
develop	VBP	develop
in	IN	in
the	DT	the
course	NN	course
of	IN	of
the	DT	the
game	NN	game
.	SENT	.
If	IN	if
,	,	,
for	IN	for
some	DT	some
reason	NN	reason
,	,	,
your	PP$	your
credit	NN	credit
card	NN	card
bounces	NNS	bounce
,	,	,
or	CC	or
there	EX	there
'	''	'
s	VBG	<unknown>
some	DT	some
other	JJ	other
problem	NN	problem
,	,	,
you	PP	you
lose	VBP	lose
your	PP$	your
character	NN	character
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
two	CD	two
options	NNS	option
.	SENT	.
One	CD	one
option	NN	option
:	:	:
you	PP	you
can	MD	can
create	VB	create
a	DT	a
new	JJ	new
character	NN	character
,	,	,
right	RB	right
from	IN	from
scratch	NN	scratch
,	,	,
but	CC	but
with	IN	with
none	NN	none
of	IN	of
the	DT	the
history	NN	history
of	IN	of
your	PP$	your
player	NN	player
.	SENT	.
That	DT	that
costs	NNS	cost
about	IN	about
100	CD	@card@
dollars	NNS	dollar
.	SENT	.
Or	CC	or
you	PP	you
can	MD	can
get	VB	get
