[	SYM	[
'	POS	'
s	NN	S
not	RB	not
a	DT	a
whole	JJ	whole
lot	NN	lot
of	IN	of
evidence	NN	evidence
.	SENT	.
You	PP	you
'	POS	'
re	NN	re
not	RB	not
likely	RB	likely
going	VBG	go
to	TO	to
see	VB	see
the	DT	the
vultures	NNS	vulture
at	IN	at
the	DT	the
crime	NN	crime
scene	NN	scene
.	SENT	.
Instead	RB	instead
,	,	,
vultures	NNS	vulture
just	RB	just
leave	VBP	leave
these	DT	these
very	RB	very
subtle	JJ	subtle
clues	NNS	clue
.	SENT	.
Rather	RB	rather
than	IN	than
looking	VBG	look
for	IN	for
the	DT	the
vulture	NN	vulture
,	,	,
look	NN	look
for	IN	for
the	DT	the
feathers	NNS	feather
and	CC	and
pristine	JJ	pristine
bones	NNS	bone
.	SENT	.
Vultures	NNS	vulture
are	VBP	be
important	JJ	important
because	IN	because
they	PP	they
are	VBP	be
so	RB	so
good	JJ	good
and	CC	and
fast	RB	fast
at	IN	at
what	WP	what
they	PP	they
do	VBP	do
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
like	IN	like
tornadoes	NNS	tornado
.	SENT	.
If	IN	if
you	PP	you
blink	VBP	blink
,	,	,
you	PP	you
will	MD	will
miss	VB	miss
them	PP	them
.	SENT	.
I	PP	I
provided	VBD	provide
my	PP$	my
opinion	NN	opinion
about	IN	about
the	DT	the
vulture	NN	vulture
evidence	NN	evidence
to	TO	to
the	DT	the
detective	NN	detective
.	SENT	.
And	CC	and
he	PP	he
presented	VBD	present
the	DT	the
vulture	NN	vulture
evidence	NN	evidence
in	IN	in
court	NN	court
.	SENT	.
The	DT	the
kidnapping	NN	kidnapping
case	NN	case
was	VBD	be
a	DT	a
death	NN	death
penalty	NN	penalty
case	NN	case
.	SENT	.
And	CC	and
the	DT	the
defendant	NN	defendant
was	VBD	be
found	VBN	find
guilty	JJ	guilty
.	SENT	.
This	DT	this
case	NN	case
illustrates	VBZ	illustrate
how	WRB	how
studying	VBG	study
vulture	NN	vulture
behavior	NN	behavior
helps	VBZ	help
innovate	VB	innovate
forensic	JJ	forensic
science	NN	science
.	SENT	.
Someone	NN	someone
who	WP	who
has	VBZ	have
been	VBN	be
murdered	VBN	murder
deserves	VBZ	deserve
the	DT	the
most	RBS	most
thorough	JJ	thorough
investigation	NN	investigation
possible	JJ	possible
.	SENT	.
When	WRB	when
we	PP	we
include	VBP	include
vultures	NNS	vulture
in	IN	in
forensic	JJ	forensic
studies	NNS	study
,	,	,
we	PP	we
paint	VBP	paint
a	DT	a
more	RBR	more
thorough	JJ	thorough
picture	NN	picture
of	IN	of
what	WP	what
happened	VBD	happen
,	,	,
when	WRB	when
it	PP	it
happened	VBD	happen
and	CC	and
who	WP	who
it	PP	it
happened	VBD	happen
to	TO	to
.	SENT	.
So	RB	so
,	,	,
the	DT	the
next	JJ	next
time	NN	time
you	PP	you
'	POS	'
re	NN	re
at	IN	at
a	DT	a
crime	NN	crime
scene	NN	scene
with	IN	with
a	DT	a
dead	JJ	dead
body	NN	body
—	:	-
look	VB	look
to	TO	to
the	DT	the
ground	NN	ground
to	TO	to
find	VB	find
the	DT	the
clues	NNS	clue
vultures	NNS	vulture
have	VBP	have
left	VBN	leave
.	SENT	.
And	CC	and
if	IN	if
anyone	NN	anyone
ever	RB	ever
brings	VBZ	bring
up	RP	up
vultures	NNS	vulture
on	IN	on
a	DT	a
date	NN	date
,	,	,
you	PP	you
'	POS	'
ll	NNS	<unknown>
know	VBP	know
they	PP	they
'	''	'
re	IN	re
a	DT	a
keeper	NN	keeper
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
