What	WP	what
identical	JJ	identical
ways	NNS	way
.	SENT	.
So	RB	so
if	IN	if
we	PP	we
would	MD	would
visit	VB	visit
any	DT	any
of	IN	of
these	DT	these
homes	NNS	home
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
huge	JJ	huge
risk	NN	risk
that	IN	that
we	PP	we
would	MD	would
say	VB	say
we	PP	we
know	VB	know
anything	NN	anything
about	IN	about
the	DT	the
specific	JJ	specific
way	NN	way
you	PP	you
do	VBP	do
things	NNS	thing
in	IN	in
China	NP	China
or	CC	or
Nigeria	NP	Nigeria
,	,	,
while	NN	while
,	,	,
looking	VBG	look
at	IN	at
this	DT	this
,	,	,
it	PP	it
'	POS	'
s	NN	S
quite	RB	quite
obvious	JJ	obvious
—	:	-
this	DT	this
is	VBZ	be
how	WRB	how
you	PP	you
do	VBP	do
things	NNS	thing
on	IN	on
this	DT	this
income	NN	income
level	NN	level
.	SENT	.
That	DT	that
is	VBZ	be
what	WP	what
you	PP	you
can	MD	can
see	VB	see
when	WRB	when
you	PP	you
go	VBP	go
through	IN	through
the	DT	the
imagery	NN	imagery
in	IN	in
Dollar	NP	Dollar
Street	NP	Street
.	SENT	.
So	RB	so
going	VBG	go
back	RB	back
to	TO	to
the	DT	the
figures	NNS	figure
,	,	,
the	DT	the
seven	CD	seven
billion	NN	billion
people	NNS	people
of	IN	of
the	DT	the
world	NN	world
,	,	,
now	RB	now
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
a	DT	a
quick	JJ	quick
recap	NN	recap
.	SENT	.
We	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
look	VB	look
at	IN	at
comparisons	NNS	comparison
of	IN	of
things	NNS	thing
in	IN	in
the	DT	the
poorest	JJS	poor
group	NN	group
:	:	:
beds	NNS	bed
,	,	,
roofs	NNS	roof
,	,	,
cooking	NN	cooking
.	SENT	.
And	CC	and
observe	VBP	observe
,	,	,
in	IN	in
all	PDT	all
these	DT	these
comparisons	NNS	comparison
,	,	,
their	PP$	their
homes	NNS	home
are	VBP	be
chosen	VBN	choose
so	IN	so
they	PP	they
are	VBP	be
in	IN	in
completely	RB	completely
different	JJ	different
places	NNS	place
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
But	CC	but
what	WP	what
we	PP	we
see	VBP	see
is	VBZ	be
pretty	RB	pretty
identical	JJ	identical
.	SENT	.
So	IN	so
the	DT	the
poorest	JJS	poor
billion	NN	billion
cooking	NN	cooking
would	MD	would
look	VB	look
somewhat	RB	somewhat
the	DT	the
same	JJ	same
in	IN	in
these	DT	these
two	CD	two
places	NNS	place
;	:	;
you	PP	you
might	MD	might
not	RB	not
have	VB	have
shoes	NNS	shoe
;	:	;
eating	VBG	eat
,	,	,
if	IN	if
you	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
a	DT	a
spoon	NN	spoon
;	:	;
storing	VBG	store
salt	NN	salt
would	MD	would
be	VB	be
similar	JJ	similar
whether	IN	whether
you	PP	you
'	POS	'
re	NN	re
in	IN	in
Asia	NP	Asia
or	CC	or
in	IN	in
Africa	NP	Africa
;	:	;
and	CC	and
going	VBG	go
to	TO	to
the	DT	the
toilet	NN	toilet
would	MD	would
be	VB	be
pretty	RB	pretty
much	JJ	much
the	DT	the
same	JJ	same
experience	NN	experience
whether	IN	whether
you	PP	you
'	POS	'
re	NN	re
in	IN	in
Nigeria	NP	Nigeria
or	CC	or
Nepal	NP	Nepal
.	SENT	.
In	IN	in
the	DT	the
middle	NN	middle
,	,	,
we	PP	we
have	VBP	have
a	DT	a
huge	JJ	huge
group	NN	group
of	IN	of
five	CD	five
billion	NNS	billion
,	,	,
but	CC	but
here	RB	here
we	PP	we
can	MD	can
see	VB	see
you	PP	you
will	MD	will
have	VB	have
electric	JJ	electric
light	NN	light
,	,	,
most	RBS	most
likely	JJ	likely
;	:	;
you	PP	you
will	MD	will
no	RB	no
longer	RBR	longer
sleep	VB	sleep
on	IN	on
the	DT	the
floor	NN	floor
;	:	;
you	PP	you
will	MD	will
store	VB	store
your	PP$	your
salt	NN	salt
in	IN	in
a	DT	a
container	NN	container
;	:	;
you	PP	you
will	MD	will
have	VB	have
more	JJR	more
than	IN	than
one	CD	one
spoon	NN	spoon
;	:	;
you	PP	you
will	MD	will
have	VB	have
more	JJR	more
than	IN	than
one	CD	one
pen	NN	pen
;	:	;
the	DT	the
ceiling	NN	ceiling
is	VBZ	be
no	RB	no
longer	RBR	longer
leaking	VBG	leak
that	IN	that
much	RB	much
;	:	;
you	PP	you
will	MD	will
have	VB	have
shoes	NNS	shoe
;	:	;
you	PP	you
might	MD	might
have	VB	have
a	DT	a
phone	NN	phone
,	,	,
toys	NNS	toy
,	,	,
and	CC	and
produce	VB	produce
waste	NN	waste
.	SENT	.
Coming	VBG	come
to	TO	to
our	PP$	our
group	NN	group
up	RB	up
here	RB	here
,	,	,
similar	JJ	similar
shoes	NNS	shoe
,	,	,
Jordan	NP	Jordan
,	,	,
US	NP	US
.	SENT	.
We	PP	we
have	VBP	have
sofas	NNS	sofa
,	,	,
fruits	NNS	fruit
,	,	,
hairbrushes	NNS	hairbrush
,	,	,
bookshelves	NNS	bookshelve
,	,	,
toilet	NN	toilet
paper	NN	paper
in	IN	in
Tanzania	NP	Tanzania
,	,	,
Palestine	NP	Palestine
,	,	,
hard	JJ	hard
to	TO	to
distinguish	VB	distinguish
if	IN	if
we	PP	we
would	MD	would
sit	VB	sit
in	IN	in
US	NP	US
,	,	,
Palestine	NP	Palestine
or	CC	or
Tanzania	NP	Tanzania
from	IN	from
this	DT	this
one	CD	one
.	SENT	.
Vietnam	NP	Vietnam
,	,	,
Kenya	NP	Kenya
:	:	:
wardrobes	NNS	wardrobe
,	,	,
lamps	NNS	lamp
,	,	,
black	JJ	black
dogs	NNS	dog
,	,	,
floors	NNS	floor
,	,	,
soap	NN	soap
,	,	,
laundry	NN	laundry
,	,	,
clocks	NNS	clock
,	,	,
computers	NNS	computer
,	,	,
phones	NNS	phone
,	,	,
and	CC	and
so	RB	so
on	RB	on
,	,	,
right	RB	right
?	SENT	?
So	RB	so
we	PP	we
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
similarities	NNS	similarity
all	RB	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
and	CC	and
the	DT	the
images	NNS	image
we	PP	we
see	VBP	see
in	IN	in
the	DT	the
media	NNS	medium
,	,	,
they	PP	they
show	VBP	show
us	PP	us
the	DT	the
world	NN	world
is	VBZ	be
a	DT	a
very	RB	very
,	,	,
very	RB	very
strange	JJ	strange
place	NN	place
.	SENT	.
But	CC	but
when	WRB	when
we	PP	we
look	VBP	look
at	IN	at
the	DT	the
Dollar	NP	Dollar
Street	NP	Street
images	NNS	image
,	,	,
they	PP	they
do	VBP	do
not	RB	not
look	VB	look
like	IN	like
that	DT	that
.	SENT	.
So	RB	so
using	VBG	use
Dollar	NP	Dollar
Street	NP	Street
,	,	,
we	PP	we
can	MD	can
use	VB	use
photos	NNS	photo
as	IN	as
data	NNS	datum
,	,	,
and	CC	and
country	NN	country
stereotypes	NNS	stereotype
—	:	-
they	PP	they
simply	RB	simply
fall	VBP	fall
apart	RB	apart
.	SENT	.
So	IN	so
the	DT	the
person	NN	person
staring	VBG	stare
back	RB	back
at	IN	at
us	PP	us
from	IN	from
the	DT	the
other	JJ	other
side	NN	side
of	IN	of
the	DT	the
world	NN	world
actually	RB	actually
looks	VBZ	look
quite	PDT	quite
a	DT	a
lot	NN	lot
like	IN	like
you	PP	you
.	SENT	.
And	CC	and
that	WDT	that
implies	VBZ	imply
both	CC	both
a	DT	a
call	NN	call
to	TO	to
action	NN	action
and	CC	and
a	DT	a
reason	NN	reason
for	IN	for
hope	NN	hope
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
