Hello	UH	hello
higher	JJR	high
incomes	NNS	income
,	,	,
longer	JJR	long
and	CC	and
better	JJR	good
lives	NNS	life
,	,	,
greater	JJR	great
equality	NN	equality
.	SENT	.
A	DT	a
better	JJR	good
world	NN	world
.	SENT	.
Thank	VB	thank
you	PP	you
,	,	,
and	CC	and
let	VB	let
'	''	'
s	NNS	<unknown>
make	VBP	make
it	PP	it
happen	VB	happen
.	SENT	.
