What	WP	what
protection	NN	protection
of	IN	of
land	NN	land
so	IN	so
trees	NNS	tree
can	MD	can
recover	VB	recover
,	,	,
for	IN	for
the	DT	the
amendment	NN	amendment
of	IN	of
soil	NN	soil
so	IN	so
vegetation	NN	vegetation
can	MD	can
return	VB	return
,	,	,
and	CC	and
for	IN	for
the	DT	the
thousands	NNS	thousand
of	IN	of
other	JJ	other
approaches	NNS	approach
used	VBN	use
to	TO	to
promote	VB	promote
the	DT	the
health	NN	health
of	IN	of
grasslands	NNS	grassland
,	,	,
peatlands	NNS	peatland
,	,	,
and	CC	and
all	DT	all
other	JJ	other
ecosystems	NNS	ecosystem
that	WDT	that
are	VBP	be
equally	RB	equally
important	JJ	important
for	IN	for
life	NN	life
on	IN	on
earth	NN	earth
.	SENT	.
Whether	IN	whether
you	PP	you
want	VBP	want
to	TO	to
support	VB	support
a	DT	a
wetland	NP	wetland
conservation	NN	conservation
project	NN	project
with	IN	with
huge	JJ	huge
carbon	NN	carbon
potential	NN	potential
or	CC	or
simply	RB	simply
find	VB	find
which	WDT	which
species	NNS	specie
of	IN	of
plant	NN	plant
might	MD	might
exist	VB	exist
in	IN	in
your	PP$	your
garden	NN	garden
and	CC	and
how	WRB	how
much	JJ	much
soil	NN	soil
carbon	NN	carbon
they	PP	they
could	MD	could
accumulate	VB	accumulate
,	,	,
with	IN	with
this	DT	this
tool	NN	tool
,	,	,
we	PP	we
hope	VBP	hope
that	DT	that
everyone	NN	everyone
everywhere	RB	everywhere
will	MD	will
have	VB	have
a	DT	a
chance	NN	chance
to	TO	to
engage	VB	engage
in	IN	in
the	DT	the
restoration	NN	restoration
movement	NN	movement
.	SENT	.
The	DT	the
word	NN	word
"	``	"
restore	VB	restore
"	''	"
is	VBZ	be
defined	VBN	define
as	IN	as
the	DT	the
act	NN	act
of	IN	of
returning	VBG	return
something	NN	something
back	RB	back
to	TO	to
its	PP$	its
original	JJ	original
state	NN	state
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
also	RB	also
the	DT	the
act	NN	act
of	IN	of
returning	VBG	return
it	PP	it
back	RB	back
to	TO	to
its	PP$	its
original	JJ	original
owners	NNS	owner
.	SENT	.
The	DT	the
restoration	NN	restoration
of	IN	of
nature	NN	nature
is	VBZ	be
for	IN	for
the	DT	the
local	JJ	local
biodiversity	NN	biodiversity
and	CC	and
the	DT	the
communities	NNS	community
that	WDT	that
depend	VBP	depend
on	IN	on
it	PP	it
.	SENT	.
And	CC	and
as	IN	as
that	DT	that
network	NN	network
grows	VBZ	grow
,	,	,
the	DT	the
collective	JJ	collective
action	NN	action
benefits	NNS	benefit
everyone	NN	everyone
.	SENT	.
And	CC	and
these	DT	these
benefits	NNS	benefit
go	VBP	go
far	RB	far
beyond	IN	beyond
the	DT	the
threat	NN	threat
of	IN	of
climate	NN	climate
change	NN	change
.	SENT	.
Even	RB	even
if	IN	if
climate	NN	climate
change	NN	change
stopped	VBD	stop
right	RB	right
now	RB	now
,	,	,
the	DT	the
protection	NN	protection
and	CC	and
rebuilding	VBG	rebuild
of	IN	of
earth	NN	earth
'	POS	'
s	NN	S
biodiversity	NN	biodiversity
would	MD	would
still	RB	still
be	VB	be
a	DT	a
top	JJ	top
priority	NN	priority
because	IN	because
it	PP	it
underpins	VBZ	underpin
all	DT	all
life	NN	life
on	IN	on
earth	NN	earth
.	SENT	.
It	PP	it
can	MD	can
help	VB	help
us	PP	us
with	IN	with
all	DT	all
other	JJ	other
global	JJ	global
threats	NNS	threat
,	,	,
including	VBG	include
extreme	JJ	extreme
weather	NN	weather
events	NNS	event
,	,	,
droughts	NNS	drought
,	,	,
food	NN	food
shortages	NNS	shortage
and	CC	and
global	JJ	global
pandemics	NNS	pandemic
.	SENT	.
But	CC	but
global	JJ	global
restoration	NN	restoration
won	VBD	win
'	''	'
t	NN	t
be	VB	be
easy	JJ	easy
,	,	,
and	CC	and
it	PP	it
will	MD	will
not	RB	not
be	VB	be
solved	VBN	solve
by	IN	by
tech	NN	tech
solutions	NNS	solution
alone	RB	alone
.	SENT	.
These	DT	these
tools	NNS	tool
can	MD	can
inform	VB	inform
us	PP	us
,	,	,
but	CC	but
ultimately	RB	ultimately
the	DT	the
challenge	NN	challenge
is	VBZ	be
one	CD	one
that	WDT	that
can	MD	can
only	RB	only
be	VB	be
addressed	VBN	address
by	IN	by
us	PP	us
,	,	,
by	IN	by
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
Just	RB	just
like	IN	like
the	DT	the
interdependent	JJ	interdependent
species	NNS	specie
that	WDT	that
make	VBP	make
up	RP	up
natural	JJ	natural
ecosystems	NNS	ecosystem
,	,	,
we	PP	we
humans	NNS	human
are	VBP	be
deeply	RB	deeply
dependent	JJ	dependent
on	IN	on
one	CD	one
another	DT	another
.	SENT	.
We	PP	we
need	VBP	need
the	DT	the
immense	JJ	immense
network	NN	network
of	IN	of
limitless	JJ	limitless
connections	NNS	connection
,	,	,
the	DT	the
farmers	NNS	farmer
and	CC	and
project	NN	project
leaders	NNS	leader
on	IN	on
the	DT	the
ground	NN	ground
who	WP	who
need	VBP	need
local	JJ	local
markets	NNS	market
and	CC	and
industries	NNS	industry
to	TO	to
make	VB	make
use	NN	use
of	IN	of
sustainable	JJ	sustainable
products	NNS	product
.	SENT	.
The	DT	the
scientists	NNS	scientist
,	,	,
governments	NNS	government
,	,	,
NGOs	NNS	Ngo
,	,	,
businesses	NNS	business
,	,	,
you	PP	you
,	,	,
me	PP	me
,	,	,
we	PP	we
are	VBP	be
all	RB	all
needed	VBN	need
to	TO	to
keep	VB	keep
this	DT	this
movement	NN	movement
going	VBG	go
.	SENT	.
We	PP	we
need	VBP	need
the	DT	the
whole	JJ	whole
ecology	NN	ecology
of	IN	of
humanity	NN	humanity
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
