What	WP	what
help	VB	help
me	PP	me
,	,	,
"	''	"
I	PP	I
felt	VBD	feel
a	DT	a
tingling	VBG	tingle
of	IN	of
hope	NN	hope
and	CC	and
some	DT	some
sort	NN	sort
of	IN	of
control	NN	control
coming	VBG	come
back	RB	back
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
think	VBP	think
about	IN	about
it	PP	it
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
it	PP	it
so	RB	so
weird	JJ	weird
we	PP	we
spend	VBP	spend
all	RB	all
of	IN	of
childhood	NN	childhood
being	VBG	be
so	RB	so
good	JJ	good
at	IN	at
asking	VBG	ask
for	IN	for
help	NN	help
and	CC	and
are	VBP	be
expected	VBN	expect
to	TO	to
grow	VB	grow
up	RP	up
to	TO	to
be	VB	be
these	DT	these
self-reliant	JJ	self-reliant
human	JJ	human
beings	NNS	being
and	CC	and
we	PP	we
get	VBP	get
so	RB	so
good	JJ	good
at	IN	at
it	PP	it
that	IN	that
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
reminded	VBN	remind
that	IN	that
it	PP	it
'	POS	'
s	NN	S
OK	JJ	OK
to	TO	to
ask	VB	ask
for	IN	for
help	NN	help
?	SENT	?
Later	RBR	later
,	,	,
that	DT	that
moment	NN	moment
helped	VBD	help
me	PP	me
realize	VBP	realize
so	RB	so
many	JJ	many
things	NNS	thing
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
always	RB	always
so	RB	so
happy	JJ	happy
to	TO	to
help	VB	help
others	NNS	other
and	CC	and
I	PP	I
love	VBP	love
it	PP	it
.	SENT	.
Why	WRB	why
wouldn	NP	<unknown>
'	POS	'
t	NN	t
others	NNS	other
be	VB	be
willing	JJ	willing
to	TO	to
help	VB	help
me	PP	me
?	SENT	?
And	CC	and
more	RBR	more
importantly	RB	importantly
,	,	,
why	WRB	why
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
I	PP	I
want	VBP	want
others	NNS	other
to	TO	to
feel	VB	feel
the	DT	the
happiness	NN	happiness
and	CC	and
joy	NN	joy
that	WDT	that
comes	VBZ	come
from	IN	from
helping	VBG	help
the	DT	the
Sams	NPS	Sam
of	IN	of
the	DT	the
world	NN	world
?	SENT	?
We	PP	we
all	RB	all
want	VBP	want
to	TO	to
be	VB	be
the	DT	the
best	JJS	good
Sams	NPS	Sam
in	IN	in
life	NN	life
:	:	:
to	TO	to
be	VB	be
strong	JJ	strong
,	,	,
independent	JJ	independent
and	CC	and
self-reliant	JJ	self-reliant
,	,	,
but	CC	but
we	PP	we
don	NN	don
'	POS	'
t	NN	t
always	RB	always
have	VBP	have
to	TO	to
be	VB	be
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
start	VBP	start
asking	VBG	ask
for	IN	for
help	NN	help
more	RBR	more
often	RB	often
,	,	,
because	IN	because
helping	VBG	help
Sams	NP	Sams
is	VBZ	be
a	DT	a
privilege	NN	privilege
and	CC	and
a	DT	a
gift	NN	gift
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
