Chris	NP	Chris
their	PP$	their
hands	NNS	hand
on	IN	on
some	DT	some
classified	JJ	classified
government	NN	government
documents	NNS	document
and	CC	and
government	NN	government
data	NNS	datum
that	WDT	that
suggests	VBZ	suggest
that	IN	that
a	DT	a
third	JJ	third
of	IN	of
total	JJ	total
actual	JJ	actual
positive	JJ	positive
tests	NNS	test
are	VBP	be
asymptomatic	JJ	asymptomatic
,	,	,
and	CC	and
therefore	RB	therefore
not	RB	not
included	VBN	include
in	IN	in
official	JJ	official
numbers	NNS	number
.	SENT	.
Now	RB	now
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
that	IN	that
this	DT	this
is	VBZ	be
an	DT	an
example	NN	example
of	IN	of
the	DT	the
Chinese	JJ	Chinese
government	NN	government
trying	VBG	try
to	TO	to
hide	VB	hide
information	NN	information
.	SENT	.
This	DT	this
is	VBZ	be
a	DT	a
definitions	NNS	definition
issue	NN	issue
,	,	,
which	WDT	which
countries	NNS	country
have	VBP	have
been	VBN	be
debating	VBG	debate
and	CC	and
people	NNS	people
are	VBP	be
doing	VBG	do
it	PP	it
in	IN	in
different	JJ	different
ways	NNS	way
.	SENT	.
But	CC	but
like	IN	like
I	PP	I
said	VBD	say
,	,	,
there	EX	there
really	RB	really
have	VB	have
been	VBN	be
three	CD	three
very	RB	very
distinct	JJ	distinct
phases	NNS	phase
.	SENT	.
We	PP	we
are	VBP	be
in	IN	in
the	DT	the
third	JJ	third
phase	NN	phase
that	IN	that
I	PP	I
would	MD	would
call	VB	call
recovery	NN	recovery
and	CC	and
rehabilitation	NN	rehabilitation
,	,	,
rehabilitation	NN	rehabilitation
being	VBG	be
the	DT	the
rehabilitation	NN	rehabilitation
of	IN	of
China	NP	China
'	POS	'
s	NN	S
image	NN	image
.	SENT	.
But	CC	but
the	DT	the
first	JJ	first
part	NN	part
was	VBD	be
discovery	NN	discovery
and	CC	and
a	DT	a
lot	NN	lot
of	IN	of
denial	NN	denial
.	SENT	.
And	CC	and
then	RB	then
there	EX	there
was	VBD	be
this	DT	this
two-and-a-half-month	JJ	<unknown>
period	NN	period
of	IN	of
response	NN	response
and	CC	and
containment	NN	containment
.	SENT	.
And	CC	and
that	IN	that
I	PP	I
think	VBP	think
,	,	,
the	DT	the
response	NN	response
and	CC	and
containment	NN	containment
part	NN	part
is	VBZ	be
the	DT	the
most	RBS	most
interesting	JJ	interesting
to	TO	to
the	DT	the
rest	NN	rest
of	IN	of
the	DT	the
world	NN	world
.	SENT	.
WPR	NN	WPR
:	:	:
And	CC	and
so	RB	so
maybe	RB	maybe
we	PP	we
can	MD	can
break	VB	break
some	DT	some
of	IN	of
that	DT	that
down	RB	down
,	,	,
you	PP	you
know	VBP	know
,	,	,
thinking	VBG	think
about	IN	about
China	NP	China
'	POS	'
s	NN	S
response	NN	response
.	SENT	.
What	WP	what
were	VBD	be
some	DT	some
of	IN	of
the	DT	the
specific	JJ	specific
things	NNS	thing
that	IN	that
you	PP	you
think	VBP	think
China	NP	China
did	VBD	do
right	RB	right
,	,	,
both	CC	both
as	IN	as
a	DT	a
nation	NN	nation
,	,	,
individuals	NNS	individual
in	IN	in
the	DT	the
country	NN	country
,	,	,
what	WP	what
were	VBD	be
some	DT	some
of	IN	of
the	DT	the
things	NNS	thing
that	IN	that
you	PP	you
saw	VBD	see
that	IN	that
worked	VBN	work
really	RB	really
well	RB	well
?	SENT	?
GL	NP	GL
:	:	:
OK	UH	OK
,	,	,
so	RB	so
let	VB	let
me	PP	me
walk	VB	walk
through	IN	through
the	DT	the
time	NN	time
line	NN	line
,	,	,
I	PP	I
want	VBP	want
to	TO	to
try	VB	try
and	CC	and
get	VB	get
these	DT	these
dates	NNS	date
right	RB	right
,	,	,
because	IN	because
the	DT	the
dates	NNS	date
do	VBP	do
matter	NN	matter
,	,	,
I	PP	I
think	VBP	think
again	RB	again
,	,	,
for	IN	for
context	NN	context
,	,	,
how	WRB	how
many	JJ	many
weeks	NNS	week
it	PP	it
took	VBD	take
from	IN	from
one	CD	one
step	NN	step
to	TO	to
another	DT	another
.	SENT	.
Let	VB	let
me	PP	me
actually	RB	actually
back	RB	back
up	RB	up
into	IN	into
that	DT	that
initial	JJ	initial
first	JJ	first
phase	NN	phase
,	,	,
that	DT	that
discovery	NN	discovery
and	CC	and
denial	NN	denial
phase	NN	phase
.	SENT	.
The	DT	the
first	JJ	first
time	NN	time
we	PP	we
heard	VBD	hear
about	IN	about
the	DT	the
coronavirus	NN	coronavirus
,	,	,
this	DT	this
mysterious	JJ	mysterious
respiratory	JJ	respiratory
disease	NN	disease
that	WDT	that
looks	VBZ	look
somewhat	RB	somewhat
like	IN	like
SARS	NP	<unknown>
,	,	,
was	VBD	be
on	IN	on
December	NP	December
30	CD	@card@
.	SENT	.
That	DT	that
was	VBD	be
the	DT	the
day	NN	day
that	IN	that
there	EX	there
was	VBD	be
a	DT	a
doctor	NN	doctor
,	,	,
whose	WP$	whose
name	NN	name
is	VBZ	be
known	VBN	know
all	RB	all
over	IN	over
the	DT	the
world	NN	world
for	IN	for
the	DT	the
unfortunate	JJ	unfortunate
reason	NN	reason
he	PP	he
ended	VBD	end
up	RP	up
eventually	RB	eventually
dying	VBG	die
,	,	,
named	VBD	name
Li	NP	Li
Wenliang	NP	Wenliang
.	SENT	.
And	CC	and
Li	NP	Li
Wenliang	NP	Wenliang
,	,	,
Dr	NP	Dr
.	SENT	.
Li	NP	Li
,	,	,
posted	VBD	post
to	TO	to
a	DT	a
private	JJ	private
WeChat	NP	<unknown>
group	NN	group
on	IN	on
December	NP	December
30	CD	@card@
.	SENT	.
These	DT	these
were	VBD	be
some	DT	some
of	IN	of
his	PP$	his
old	JJ	old
classmates	NNS	classmate
from	IN	from
med	JJ	<unknown>
school	NN	school
.	SENT	.
And	CC	and
he	PP	he
said	VBD	say
,	,	,
"	``	"
Hey	NP	Hey
,	,	,
I	NP	I
'	POS	'
m	NN	m
in	IN	in
Wuhan	NP	Wuhan
,	,	,
I	NP	I
'	POS	'
m	NN	m
at	IN	at
the	DT	the
hospital	NN	hospital
,	,	,
there	EX	there
is	VBZ	be
a	DT	a
SARS-like	JJ	<unknown>
illness	NN	illness
,	,	,
"	''	"
SARS	NP	<unknown>
being	VBG	be
the	DT	the
epidemic	NN	epidemic
from	IN	from
2002	CD	@card@
to	TO	to
2003	CD	@card@
,	,	,
"	``	"
There	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
SARS-like	JJ	<unknown>
illness	NN	illness
that	WDT	that
is	VBZ	be
spreading	VBG	spread
through	IN	through
these	DT	these
hospitals	NNS	hospital
in	IN	in
Wuhan	NP	Wuhan
.	SENT	.
"	``	"
A	DT	a
private	JJ	private
message	NN	message
.	SENT	.
Somebody	NN	somebody
forwarded	VBD	forward
it	PP	it
,	,	,
and	CC	and
it	PP	it
went	VBD	go
viral	JJ	viral
across	IN	across
the	DT	the
Chinese	JJ	Chinese
internet	NN	Internet
.	SENT	.
The	DT	the
very	RB	very
next	JJ	next
--	:	--
so	RB	so
that	DT	that
was	VBD	be
the	DT	the
first	JJ	first
time	NN	time
we	PP	we
actually	RB	actually
heard	VBD	hear
about	IN	about
something	NN	something
that	WDT	that
was	VBD	be
going	VBG	go
on	IN	on
in	IN	in
Wuhan	NP	Wuhan
.	SENT	.
The	DT	the
very	RB	very
next	JJ	next
day	NN	day
,	,	,
December	NP	December
31	CD	@card@
,	,	,
was	VBD	be
the	DT	the
first	JJ	first
time	NN	time
that	IN	that
any	DT	any
Chinese	JJ	Chinese
officials	NNS	official
--	:	--
and	CC	and
on	IN	on
that	DT	that
day	NN	day
,	,	,
it	PP	it
happened	VBD	happen
to	TO	to
be	VB	be
the	DT	the
actual	JJ	actual
provincial	NN	provincial
and	CC	and
the	DT	the
city	NN	city
officials	NNS	official
--	:	--
acknowledged	VBD	acknowledge
that	IN	that
there	EX	there
were	VBD	be
27	CD	@card@
people	NNS	people
,	,	,
at	IN	at
that	DT	that
moment	NN	moment
in	IN	in
time	NN	time
,	,	,
who	WP	who
had	VBD	have
been	VBN	be
diagnosed	VBN	diagnose
with	IN	with
this	DT	this
mysterious	JJ	mysterious
pneumonia	NN	pneumonia
,	,	,
and	CC	and
they	PP	they
reported	VBD	report
the	DT	the
cases	NNS	case
to	TO	to
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
.	SENT	.
That	DT	that
was	VBD	be
also	RB	also
the	DT	the
day	NN	day
that	IN	that
Dr	NP	Dr
.	SENT	.
Li	NP	Li
was	VBD	be
reprimanded	VBN	reprimand
,	,	,
officially	RB	officially
reprimanded	VBN	reprimand
.	SENT	.
So	RB	so
that	DT	that
was	VBD	be
really	RB	really
the	DT	the
discovery	NN	discovery
,	,	,
the	DT	the
end	NN	end
of	IN	of
the	DT	the
discovery	NN	discovery
and	CC	and
denial	NN	denial
phase	NN	phase
,	,	,
because	IN	because
what	WP	what
we	PP	we
know	VBP	know
now	RB	now
is	VBZ	be
that	IN	that
back	RB	back
to	TO	to
mid-December	NN	mid-December
,	,	,
several	JJ	several
weeks	NNS	week
before	IN	before
Dr	NP	Dr
.	SENT	.
Li	NP	Li
wrote	VBD	write
his	PP$	his
blog	NN	<unknown>
post	NN	post
,	,	,
the	DT	the
authorities	NNS	authority
had	VBD	have
already	RB	already
been	VBN	be
notified	VBN	notify
that	IN	that
a	DT	a
SARS-like	JJ	<unknown>
pneumonia	NN	pneumonia
was	VBD	be
showing	VBG	show
up	RP	up
in	IN	in
Wuhan	NP	Wuhan
hospitals	NNS	hospital
.	SENT	.
And	CC	and
action	NN	action
had	VBD	have
already	RB	already
started	VBN	start
down	RP	down
the	DT	the
chain	NN	chain
of	IN	of
authority	NN	authority
.	SENT	.
They	PP	they
have	VBP	have
now	RB	now
backdated	VBN	backdate
,	,	,
at	IN	at
least	JJS	least
publicly	RB	publicly
backdated	VBN	backdate
,	,	,
the	DT	the
first	JJ	first
case	NN	case
to	TO	to
December	NP	December
1	CD	@card@
.	SENT	.
But	CC	but
actually	RB	actually
,	,	,
in	IN	in
their	PP$	their
confidential	JJ	confidential
and	CC	and
classified	JJ	classified
government	NN	government
documents	NNS	document
that	IN	that
again	RB	again
,	,	,
our	PP$	our
journalists	NNS	journalist
have	VBP	have
seen	VBN	see
,	,	,
and	CC	and
we	PP	we
'	POS	'
ve	NN	ve
published	VBD	publish
a	DT	a
story	NN	story
--	:	--
Officially	RB	officially
,	,	,
in	IN	in
classified	JJ	classified
documents	NNS	document
,	,	,
they	PP	they
'	POS	'
ve	NN	ve
backdated	VBD	backdate
the	DT	the
first	JJ	first
COVID-19	NN	<unknown>
case	NN	case
all	PDT	all
the	DT	the
way	NN	way
back	RB	back
to	TO	to
November	NP	November
17	CD	@card@
,	,	,
as	IN	as
the	DT	the
earliest	JJS	early
example	NN	example
that	IN	that
they	PP	they
can	MD	can
find	VB	find
based	VBN	base
on	IN	on
symptoms	NNS	symptom
and	CC	and
based	VBN	base
on	IN	on
retroactive	JJ	retroactive
diagnosis	NN	diagnosis
for	IN	for
a	DT	a
COVID-19	NP	<unknown>
case	NN	case
.	SENT	.
So	RB	so
in	IN	in
effect	NN	effect
,	,	,
there	EX	there
were	VBD	be
several	JJ	several
weeks	NNS	week
before	IN	before
the	DT	the
acknowledgment	NN	acknowledgment
to	TO	to
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
that	IN	that
that	WDT	that
was	VBD	be
going	VBG	go
on	IN	on
,	,	,
and	CC	and
the	DT	the
first	JJ	first
case	NN	case
with	IN	with
symptoms	NNS	symptom
was	VBD	be
actually	RB	actually
identified	VBN	identify
about	IN	about
a	DT	a
month	NN	month
and	CC	and
a	DT	a
half	NN	half
before	IN	before
that	DT	that
notice	NN	notice
to	TO	to
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
.	SENT	.
Then	RB	then
the	DT	the
second	JJ	second
phase	NN	phase
,	,	,
which	WDT	which
really	RB	really
started	VBD	start
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
say	VBP	say
,	,	,
December	NP	December
31	CD	@card@
,	,	,
when	WRB	when
the	DT	the
acknowledgment	NN	acknowledgment
happened	VBD	happen
,	,	,
was	VBD	be
response	NN	response
and	CC	and
then	RB	then
massive	JJ	massive
containment	NN	containment
.	SENT	.
Now	RB	now
this	DT	this
phase	NN	phase
,	,	,
to	TO	to
be	VB	be
clear	JJ	clear
,	,	,
still	RB	still
had	VBD	have
some	DT	some
denial	NN	denial
and	CC	and
a	DT	a
good	JJ	good
amount	NN	amount
of	IN	of
censorship	NN	censorship
happening	VBG	happen
within	IN	within
the	DT	the
country	NN	country
.	SENT	.
So	RB	so
on	IN	on
January	NP	January
1	CD	@card@
,	,	,
the	DT	the
World	NP	World
Health	NP	Health
Organization	NP	Organization
started	VBD	start
working	VBG	work
with	IN	with
China	NP	China
on	IN	on
trying	VBG	try
to	TO	to
identify	VB	identify
the	DT	the
virus	NN	virus
and	CC	and
trying	VBG	try
to	TO	to
figure	VB	figure
out	RP	out
course	NN	course
of	IN	of
action	NN	action
.	SENT	.
It	PP	it
wasn	NP	<unknown>
'	POS	'
t	NN	t
until	IN	until
several	JJ	several
weeks	NNS	week
later	RBR	later
that	IN	that
Beijing	NP	Beijing
,	,	,
the	DT	the
central	JJ	central
government	NN	government
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
broke	VBD	break
its	PP$	its
silence	NN	silence
,	,	,
and	CC	and
that	DT	that
was	VBD	be
on	IN	on
January	NP	January
18	CD	@card@
.	SENT	.
And	CC	and
actually	RB	actually
,	,	,
they	PP	they
broke	VBD	break
the	DT	the
silence	NN	silence
to	TO	to
deny	VB	deny
that	IN	that
this	DT	this
was	VBD	be
SARS	NP	<unknown>
,	,	,
and	CC	and
in	IN	in
fact	NN	fact
to	TO	to
"	``	"
defy	VB	defy
rumors	NNS	rumor
"	''	"
that	WDT	that
were	VBD	be
spreading	VBG	spread
around	IN	around
the	DT	the
Chinese	JJ	Chinese
internet	NN	Internet
.	SENT	.
But	CC	but
there	EX	there
was	VBD	be
a	DT	a
major	JJ	major
date	NN	date
that	WDT	that
happened	VBD	happen
two	CD	two
days	NNS	day
afterwards	RB	afterwards
,	,	,
which	WDT	which
was	VBD	be
January	NP	January
20	CD	@card@
.	SENT	.
Because	IN	because
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
a	DT	a
member	NN	member
of	IN	of
the	DT	the
party	NN	party
,	,	,
a	DT	a
senior	JJ	senior
government	NN	government
official	NN	official
who	WP	who
is	VBZ	be
now	RB	now
one	CD	one
of	IN	of
the	DT	the
central	JJ	central
gentlemen	NNS	gentleman
that	WDT	that
is	VBZ	be
actually	RB	actually
leading	VBG	lead
the	DT	the
task	NN	task
force	NN	force
against	IN	against
COVID-19	NP	<unknown>
,	,	,
his	PP$	his
name	NN	name
is	VBZ	be
Zhong	NP	Zhong
Nanshan	NP	Nanshan
,	,	,
he	PP	he
'	POS	'
s	NNS	<unknown>
an	DT	an
epidemiologist	NN	epidemiologist
,	,	,
he	PP	he
was	VBD	be
one	CD	one
of	IN	of
the	DT	the
central	JJ	central
figures	NNS	figure
during	IN	during
SARS	NP	<unknown>
17	CD	@card@
years	NNS	year
ago	RB	ago
.	SENT	.
On	IN	on
January	NP	January
20	CD	@card@
,	,	,
he	PP	he
visited	VBD	visit
Wuhan	NP	Wuhan
.	SENT	.
And	CC	and
he	PP	he
admitted	VBD	admit
,	,	,
for	IN	for
the	DT	the
first	JJ	first
time	NN	time
,	,	,
that	DT	that
human-to-human	NN	human-to-human
transmission	NN	transmission
was	VBD	be
possible	JJ	possible
.	SENT	.
Now	RB	now
this	DT	this
was	VBD	be
important	JJ	important
,	,	,
because	IN	because
prior	RB	prior
to	TO	to
that	DT	that
,	,	,
officials	NNS	official
who	WP	who
had	VBD	have
spoken	VBN	speak
up	RB	up
had	VBD	have
said	VBN	say
that	IN	that
human-to-human	NN	human-to-human
transmission	NN	transmission
was	VBD	be
not	RB	not
likely	JJ	likely
,	,	,
was	VBD	be
not	RB	not
possible	JJ	possible
.	SENT	.
And	CC	and
previous	JJ	previous
to	TO	to
that	DT	that
,	,	,
all	RB	all
of	IN	of
the	DT	the
cases	NNS	case
,	,	,
the	DT	the
majority	NN	majority
of	IN	of
the	DT	the
cases	NNS	case
were	VBD	be
tied	VBN	tie
to	TO	to
this	DT	this
seafood	NN	seafood
and	CC	and
wildlife	NN	wildlife
marketplace	NN	marketplace
that	WDT	that
was	VBD	be
in	IN	in
the	DT	the
city	NN	city
of	IN	of
Wuhan	NP	Wuhan
.	SENT	.
But	CC	but
now	RB	now
,	,	,
on	IN	on
January	NP	January
20	CD	@card@
,	,	,
human-to-human	NN	human-to-human
transmission	NN	transmission
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
possible	JJ	possible
,	,	,
it	PP	it
'	POS	'
s	NN	S
happening	NN	happening
,	,	,
and	CC	and
so	RB	so
of	IN	of
course	NN	course
,	,	,
the	DT	the
course	NN	course
of	IN	of
action	NN	action
,	,	,
not	RB	not
only	RB	only
in	IN	in
China	NP	China
,	,	,
but	CC	but
the	DT	the
course	NN	course
of	IN	of
action	NN	action
all	RB	all
over	IN	over
the	DT	the
world	NN	world
,	,	,
started	VBD	start
to	TO	to
change	VB	change
.	SENT	.
And	CC	and
three	CD	three
days	NNS	day
after	IN	after
that	DT	that
,	,	,
Wuhan	NP	Wuhan
was	VBD	be
locked	VBN	lock
down	RP	down
.	SENT	.
It	PP	it
was	VBD	be
completely	RB	completely
,	,	,
I	PP	I
mean	VBP	mean
,	,	,
it	PP	it
shocked	VBD	shock
the	DT	the
world	NN	world
that	IN	that
they	PP	they
could	MD	could
lock	VB	lock
down	RP	down
that	IN	that
many	JJ	many
people	NNS	people
so	RB	so
quickly	RB	quickly
.	SENT	.
Of	IN	of
course	NN	course
,	,	,
now	RB	now
India	NP	India
yesterday	NN	yesterday
announced	VBD	announce
that	IN	that
1	LS	1
.	SENT	.
3	CD	@card@
billion	NN	billion
people	NNS	people
are	VBP	be
being	VBG	be
locked	VBN	lock
down	RP	down
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
another	DT	another
frame	NN	frame
of	IN	of
reference	NN	reference
now	RB	now
.	SENT	.
And	CC	and
then	RB	then
the	DT	the
end	NN	end
of	IN	of
this	DT	this
middle	JJ	middle
second	JJ	second
phase	NN	phase
I	PP	I
think	VBP	think
really	RB	really
came	VBD	come
in	IN	in
March	NP	March
,	,	,
around	IN	around
March	NP	March
10	CD	@card@
.	SENT	.
Actually	RB	actually
,	,	,
on	IN	on
March	NP	March
10	CD	@card@
I	PP	I
should	MD	should
say	VB	say
,	,	,
because	IN	because
Chinese	JJ	Chinese
president	NN	president
,	,	,
Xi	NN	xi
Jinping	NP	<unknown>
,	,	,
visited	VBD	visit
Wuhan	NP	Wuhan
.	SENT	.
And	CC	and
these	DT	these
things	NNS	thing
,	,	,
in	IN	in
Chinese	JJ	Chinese
politics	NNS	politics
,	,	,
because	IN	because
everything	NN	everything
is	VBZ	be
so	RB	so
well-choreographed	JJ	<unknown>
,	,	,
matters	VBZ	matter
a	DT	a
whole	JJ	whole
lot	NN	lot
.	SENT	.
The	DT	the
fact	NN	fact
that	IN	that
Xi	NN	xi
Jinping	NP	<unknown>
visited	VBD	visit
Wuhan	NP	Wuhan
signaled	VBD	signal
that	IN	that
the	DT	the
Chinese	JJ	Chinese
government	NN	government
believed	VBD	believe
the	DT	the
worst	JJS	bad
was	VBD	be
over	RP	over
.	SENT	.
The	DT	the
reality	NN	reality
was	VBD	be
that	IN	that
probably	RB	probably
about	IN	about
20	CD	@card@
days	NNS	day
before	IN	before
that	DT	that
,	,	,
the	DT	the
curve	NN	curve
had	VBD	have
already	RB	already
been	VBN	be
flattened	VBN	flatten
.	SENT	.
So	RB	so
20	CD	@card@
days	NNS	day
before	IN	before
that	DT	that
,	,	,
probably	RB	probably
around	IN	around
February	NP	February
20	CD	@card@
,	,	,
the	DT	the
infection	NN	infection
rate	NN	rate
was	VBD	be
around	RB	around
75	CD	@card@
,	,	,
000	CD	@card@
,	,	,
76	CD	@card@
,	,	,
000	CD	@card@
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NN	S
effectively	RB	effectively
stayed	VBD	stay
within	IN	within
a	DT	a
couple	NN	couple
of	IN	of
thousand	CD	thousand
since	IN	since
then	RB	then
.	SENT	.
So	RB	so
on	IN	on
March	NP	March
10	CD	@card@
,	,	,
Xi	NN	xi
Jinping	NP	<unknown>
'	POS	'
s	JJ	<unknown>
visit	NN	visit
to	TO	to
Wuhan	NP	Wuhan
kind	NN	kind
of	IN	of
signaled	VBN	signal
the	DT	the
worst	JJS	bad
is	VBZ	be
over	RP	over
,	,	,
and	CC	and
then	RB	then
they	PP	they
moved	VBD	move
into	IN	into
the	DT	the
recovery	NN	recovery
and	CC	and
rehabilitation	NN	rehabilitation
phase	NN	phase
.	SENT	.
WPR	NP	WPR
:	:	:
OK	UH	OK
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
if	IN	if
I	PP	I
'	POS	'
m	NN	m
hearing	NN	hearing
correctly	RB	correctly
--	:	--
thank	VB	thank
you	PP	you
for	IN	for
sharing	VBG	share
all	DT	all
of	IN	of
that	WDT	that
,	,	,
it	PP	it
sounds	VBZ	sound
like	IN	like
,	,	,
although	IN	although
there	EX	there
was	VBD	be
a	DT	a
slow	JJ	slow
period	NN	period
of	IN	of
getting	VBG	get
the	DT	the
information	NN	information
out	IN	out
initially	RB	initially
,	,	,
eventually	RB	eventually
there	EX	there
was	VBD	be
quick	JJ	quick
reaction	NN	reaction
from	IN	from
the	DT	the
Chinese	JJ	Chinese
government	NN	government
to	TO	to
respond	VB	respond
to	TO	to
this	DT	this
,	,	,
lock	VB	lock
folks	NNS	folk
down	RB	down
.	SENT	.
And	CC	and
it	PP	it
seems	VBZ	seem
like	IN	like
that	WDT	that
had	VBD	have
a	DT	a
real	JJ	real
impact	NN	impact
on	IN	on
flattening	VBG	flatten
the	DT	the
curve	NN	curve
in	IN	in
China	NP	China
,	,	,
in	IN	in
Wuhan	NP	Wuhan
.	SENT	.
GL	NP	GL
:	:	:
A	DT	a
real	JJ	real
impact	NN	impact
.	SENT	.
WPR	NN	WPR
:	:	:
Yeah	RB	yeah
and	CC	and
I	PP	I
--	:	--
GL	NP	GL
:	:	:
Absolutely	RB	absolutely
.	SENT	.
WPR	NP	WPR
:	:	:
Yes	UH	yes
,	,	,
please	UH	please
go	VB	go
ahead	RB	ahead
,	,	,
Gary	NP	Gary
.	SENT	.
GL	NP	GL
:	:	:
The	DT	the
date	NN	date
of	IN	of
January	NP	January
23	CD	@card@
was	VBD	be
not	RB	not
by	IN	by
coincidence	NN	coincidence
.	SENT	.
Because	IN	because
the	DT	the
Chinese	JJ	Chinese
New	NP	New
Year	NN	year
holiday	NN	holiday
started	VBN	start
on	IN	on
January	NP	January
24	CD	@card@
,	,	,
the	DT	the
very	RB	very
next	JJ	next
day	NN	day
.	SENT	.
And	CC	and
the	DT	the
thing	NN	thing
is	VBZ	be
,	,	,
with	IN	with
the	DT	the
Chinese	JJ	Chinese
New	NP	New
Year	NN	year
holiday	NN	holiday
,	,	,
is	VBZ	be
that	IN	that
it	PP	it
is	VBZ	be
,	,	,
every	DT	every
single	JJ	single
year	NN	year
,	,	,
it	PP	it
'	POS	'
s	NN	S
the	DT	the
largest	JJS	large
human	JJ	human
migration	NN	migration
that	WDT	that
happens	VBZ	happen
on	IN	on
Earth	NP	Earth
.	SENT	.
About	IN	about
400	CD	@card@
million	CD	million
people	NNS	people
travel	VBP	travel
during	IN	during
about	IN	about
a	DT	a
forty-day	NN	<unknown>
period	NN	period
that	WDT	that
would	MD	would
have	VB	have
started	VBN	start
on	IN	on
January	NP	January
24	CD	@card@
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
three	CD	three
billion	NN	billion
trips	NNS	trip
,	,	,
it	PP	it
'	POS	'
s	JJ	<unknown>
just	JJ	just
people	NNS	people
traveling	VBG	travel
all	DT	all
over	IN	over
the	DT	the
country	NN	country
,	,	,
400	CD	@card@
million	CD	million
people	NNS	people
traveling	VBG	travel
.	SENT	.
Now	RB	now
,	,	,
Wuhan	NP	Wuhan
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
important	JJ	important
cities	NNS	city
in	IN	in
China	NP	China
,	,	,
although	IN	although
before	IN	before
this	DT	this
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
a	DT	a
lot	NN	lot
of	IN	of
people	NNS	people
around	IN	around
the	DT	the
world	NN	world
knew	VBD	know
the	DT	the
city	NN	city
of	IN	of
Wuhan	NP	Wuhan
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NN	S
extremely	RB	extremely
important	JJ	important
.	SENT	.
It	PP	it
is	VBZ	be
considered	VBN	consider
the	DT	the
most	RBS	most
important	JJ	important
city	NN	city
in	IN	in
the	DT	the
center	NN	center
of	IN	of
China	NP	China
for	IN	for
many	JJ	many
different	JJ	different
reasons	NNS	reason
,	,	,
but	CC	but
one	CD	one
of	IN	of
the	DT	the
key	JJ	key
reasons	NNS	reason
is	VBZ	be
that	IN	that
it	PP	it
is	VBZ	be
one	CD	one
of	IN	of
the	DT	the
key	JJ	key
transportation	NN	transportation
hubs	NNS	hub
of	IN	of
the	DT	the
country	NN	country
.	SENT	.
So	RB	so
all	RB	all
of	IN	of
the	DT	the
major	JJ	major
train	NN	train
lines	NNS	line
,	,	,
the	DT	the
high-speed	JJ	high-speed
train	NN	train
lines	NNS	line
,	,	,
the	DT	the
normal	JJ	normal
train	NN	train
lines	NNS	line
,	,	,
the	DT	the
trade	NN	trade
lines	NNS	line
,	,	,
they	PP	they
all	RB	all
kind	RB	kind
of	IN	of
converge	VB	converge
on	IN	on
Wuhan	NP	Wuhan
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
imagine	VB	imagine
if	IN	if
400	CD	@card@
million	CD	million
people	NNS	people
start	VBP	start
moving	VBG	move
around	RP	around
for	IN	for
Chinese	JJ	Chinese
New	NP	New
Year	NN	year
on	IN	on
January	NP	January
24	CD	@card@
,	,	,
a	DT	a
huge	JJ	huge
number	NN	number
of	IN	of
them	PP	them
were	VBD	be
going	VBG	go
to	TO	to
go	VB	go
through	IN	through
Wuhan	NP	Wuhan
.	SENT	.
And	CC	and
of	IN	of
course	NN	course
,	,	,
Wuhan	NP	Wuhan
itself	PP	itself
is	VBZ	be
an	DT	an
11-million-person	JJ	<unknown>
city	NN	city
.	SENT	.
The	DT	the
surrounding	VBG	surround
cities	NNS	city
all	RB	all
added	VBD	add
together	RB	together
,	,	,
Hubei	NP	Hubei
province	NN	province
has	VBZ	have
about	RB	about
60	CD	@card@
million	CD	million
people	NNS	people
,	,	,
and	CC	and
they	PP	they
were	VBD	be
also	RB	also
largely	RB	largely
going	VBG	go
to	TO	to
travel	VB	travel
.	SENT	.
And	CC	and
so	RB	so
if	IN	if
January	NP	January
23	CD	@card@
they	PP	they
had	VBD	have
not	RB	not
shut	VBN	shut
it	PP	it
down	RP	down
,	,	,
and	CC	and
people	NNS	people
had	VBD	have
started	VBN	start
traveling	VBG	travel
,	,	,
the	DT	the
likelihood	NN	likelihood
would	MD	would
have	VB	have
been	VBN	be
that	IN	that
this	DT	this
would	MD	would
have	VB	have
been	VBN	be
really	RB	really
,	,	,
really	RB	really
hard	JJ	hard
,	,	,
possibly	RB	possibly
,	,	,
likely	RB	likely
impossible	JJ	impossible
to	TO	to
contain	VB	contain
.	SENT	.
And	CC	and
even	RB	even
though	IN	though
they	PP	they
shut	VBD	shut
down	RP	down
