Hi	UH	hi
to	TO	to
learning	VBG	learn
,	,	,
remembering	VBG	remember
,	,	,
questioning	VBG	question
and	CC	and
imagining	VBG	imagine
all	DT	all
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
,	,	,
expanding	VBG	expand
the	DT	the
power	NN	power
of	IN	of
the	DT	the
mind	NN	mind
.	SENT	.
For	IN	for
me	PP	me
,	,	,
being	VBG	be
right	RB	right
here	RB	here
is	VBZ	be
indeed	RB	indeed
what	WP	what
it	PP	it
means	VBZ	mean
to	TO	to
be	VB	be
an	DT	an
AI	NN	ai
in	IN	in
the	DT	the
21st	JJ	21st
century	NN	century
.	SENT	.
It	PP	it
is	VBZ	be
in	IN	in
our	PP$	our
hands	NNS	hand
,	,	,
humans	NNS	human
,	,	,
to	TO	to
train	VB	train
this	DT	this
mind	NN	mind
to	TO	to
learn	VB	learn
and	CC	and
remember	VB	remember
what	WP	what
we	PP	we
can	MD	can
only	RB	only
dream	VB	dream
of	IN	of
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
