Chris	NP	Chris
how	WRB	how
that	DT	that
off	JJ	off
time	NN	time
could	MD	could
be	VB	be
used	VBN	use
to	TO	to
nonetheless	RB	nonetheless
contribute	VB	contribute
to	TO	to
that	DT	that
person	NN	person
'	POS	'
s	JJ	<unknown>
work	NN	work
through	IN	through
some	DT	some
form	NN	form
of	IN	of
training	NN	training
?	SENT	?
Or	CC	or
is	VBZ	be
it	PP	it
more	RBR	more
just	RB	just
that	IN	that
people	NNS	people
would	MD	would
work	VB	work
very	RB	very
intensely	RB	intensely
during	IN	during
four	CD	four
days	NNS	day
,	,	,
and	CC	and
maybe	RB	maybe
people	NNS	people
still	RB	still
aren	NP	Aren
'	POS	'
t	NN	t
quite	RB	quite
earning	VBG	earn
their	PP$	their
full	JJ	full
pay	NN	pay
in	IN	in
this	DT	this
scenario	NN	scenario
,	,	,
but	CC	but
it	PP	it
'	POS	'
s	NNS	<unknown>
better	RBR	well
than	IN	than
complete	JJ	complete
lockdown	NN	<unknown>
,	,	,
and	CC	and
it	PP	it
'	POS	'
s	NNS	<unknown>
better	RBR	well
than	IN	than
going	VBG	go
back	RB	back
to	TO	to
work	VB	work
and	CC	and
seeing	VBG	see
another	DT	another
surge	NN	surge
?	SENT	?
UA	NP	UA
:	:	:
That	WDT	that
'	POS	'
s	NN	S
right	NN	right
.	SENT	.
So	RB	so
on	IN	on
a	DT	a
society	NN	society
level	NN	level
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
better	RBR	well
than	IN	than
opening	VBG	open
up	RP	up
and	CC	and
seeing	VBG	see
another	DT	another
surge	NN	surge
,	,	,
which	WDT	which
would	MD	would
require	VB	require
complete	JJ	complete
lockdown	NN	<unknown>
.	SENT	.
For	IN	for
people	NNS	people
like	IN	like
hospital	NN	hospital
shifts	NNS	shift
,	,	,
some	DT	some
hospitals	NNS	hospital
adopted	VBD	adopt
this	DT	this
kind	NN	kind
of	IN	of
program	NN	program
so	IN	so
we	PP	we
can	MD	can
protect	VB	protect
shifts	NNS	shift
and	CC	and
avoid	VB	avoid
mixing	VBG	mix
.	SENT	.
It	PP	it
also	RB	also
creates	VBZ	create
a	DT	a
lot	NN	lot
of	IN	of
simplicity	NN	simplicity
and	CC	and
clarity	NN	clarity
.	SENT	.
So	RB	so
you	PP	you
understand	VBP	understand
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
working	NN	working
,	,	,
and	CC	and
you	PP	you
have	VBP	have
some	DT	some
confidence	NN	confidence
because	IN	because
this	DT	this
is	VBZ	be
based	VBN	base
on	IN	on
scientific	JJ	scientific
modeling	NN	modeling
about	IN	about
the	DT	the
effectiveness	NN	effectiveness
of	IN	of
this	DT	this
plan	NN	plan
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
also	RB	also
equitable	JJ	equitable
in	IN	in
the	DT	the
sense	NN	sense
that	IN	that
everybody	NN	everybody
gets	VBZ	get
to	TO	to
go	VB	go
to	TO	to
work	VB	work
,	,	,
not	RB	not
only	RB	only
certain	JJ	certain
sectors	NNS	sector
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
transparent	JJ	transparent
,	,	,
etc	FW	etc
.	SENT	.
[	SYM	[
Cross	NP	Cross
talk	NN	talk
]	SYM	]
CA	MD	ca
:	:	:
And	CC	and
this	DT	this
is	VBZ	be
something	NN	something
that	WDT	that
is	VBZ	be
best	RBS	well
implemented	VBN	implement
by	IN	by
individual	JJ	individual
companies	NNS	company
?	SENT	?
Or	CC	or
is	VBZ	be
it	PP	it
actually	RB	actually
much	RB	much
better	RBR	well
implemented	VBN	implement
a	DT	a
city	NN	city
at	IN	at
a	DT	a
time	NN	time
or	CC	or
even	RB	even
a	DT	a
nation	NN	nation
at	IN	at
a	DT	a
time	NN	time
?	SENT	?
UA	NP	UA
:	:	:
We	PP	we
think	VBP	think
it	PP	it
can	MD	can
work	NN	work
[	SYM	[
in	IN	in
levels	NNS	level
]	SYM	]
.	SENT	.
So	RB	so
at	IN	at
certain	JJ	certain
companies	NNS	company
,	,	,
it	PP	it
'	POS	'
s	NN	S
very	RB	very
natural	JJ	natural
to	TO	to
adopt	VB	adopt
,	,	,
or	CC	or
at	IN	at
hospitals	NNS	hospital
,	,	,
schools	NNS	school
,	,	,
etc	FW	etc
.	SENT	.
It	PP	it
can	MD	can
also	RB	also
work	VB	work
at	IN	at
the	DT	the
level	NN	level
of	IN	of
a	DT	a
town	NN	town
or	CC	or
a	DT	a
region	NN	region
,	,	,
and	CC	and
then	RB	then
we	PP	we
would	MD	would
advise	VB	advise
trying	VBG	try
it	PP	it
out	RP	out
for	IN	for
something	NN	something
like	IN	like
a	DT	a
month	NN	month
,	,	,
seeing	VBG	see
whether	IN	whether
cases	NNS	case
rise	VBP	rise
.	SENT	.
In	IN	in
that	DT	that
case	NN	case
,	,	,
you	PP	you
can	MD	can
dial	VB	dial
down	RP	down
the	DT	the
number	NN	number
of	IN	of
workdays	NNS	workday
.	SENT	.
Or	CC	or
,	,	,
if	IN	if
cases	NNS	case
are	VBP	be
declining	VBG	decline
quickly	RB	quickly
,	,	,
you	PP	you
can	MD	can
add	VB	add
workdays	NNS	workday
and	CC	and
therefore	RB	therefore
adapt	VB	adapt
to	TO	to
the	DT	the
climate	NN	climate
and	CC	and
the	DT	the
location	NN	location
where	WRB	where
a	DT	a
person	NN	person
is	VBZ	be
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
quite	RB	quite
adaptable	JJ	adaptable
.	SENT	.
CA	MD	ca
:	:	:
But	CC	but
by	IN	by
aligning	VBG	align
work	NN	work
schedules	NNS	schedule
with	IN	with
schools	NNS	school
,	,	,
for	IN	for
example	NN	example
,	,	,
that	WDT	that
suddenly	RB	suddenly
allows	VBZ	allow
parents	NNS	parent
to	TO	to
go	VB	go
back	RB	back
to	TO	to
work	VB	work
on	IN	on
the	DT	the
days	NNS	day
that	IN	that
their	PP$	their
kids	NNS	kid
are	VBP	be
at	IN	at
school	NN	school
,	,	,
and	CC	and
you	PP	you
'	POS	'
d	NN	d
have	VBP	have
to	TO	to
try	VB	try
--	:	--
UA	NP	UA
:	:	:
Absolutely	RB	absolutely
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
is	VBZ	be
the	DT	the
best	JJS	good
instantiation	NN	<unknown>
of	IN	of
this	DT	this
that	WDT	that
countries	NNS	country
literally	RB	literally
divide	VBP	divide
households	NNS	household
into	IN	into
different	JJ	different
A	NP	A
and	CC	and
B	NP	B
categories	NNS	category
,	,	,
or	CC	or
something	NN	something
like	VBP	like
that	IN	that
,	,	,
so	IN	so
that	WDT	that
that	DT	that
kind	NN	kind
of	IN	of
alignment	NN	alignment
could	MD	could
happen	VB	happen
?	SENT	?
UA	NP	UA
:	:	:
Exactly	RB	exactly
.	SENT	.
So	RB	so
you	PP	you
can	MD	can
align	VB	align
different	JJ	different
households	NNS	household
,	,	,
Group	NP	Group
A	NP	A
and	CC	and
Group	NP	Group
B	NP	B
,	,	,
and	CC	and
then	RB	then
the	DT	the
children	NNS	child
go	VBP	go
to	TO	to
school	NN	school
,	,	,
the	DT	the
parents	NNS	parent
go	VBP	go
to	TO	to
work	VB	work
in	IN	in
a	DT	a
synchronized	VBN	synchronize
way	NN	way
,	,	,
and	CC	and
the	DT	the
other	JJ	other
group	NN	group
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
say	VBP	say
,	,	,
the	DT	the
alternating	VBG	alternate
weeks	NNS	week
.	SENT	.
A	DT	a
certain	JJ	certain
amount	NN	amount
of	IN	of
people	NNS	people
need	VBP	need
to	TO	to
work	VB	work
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
Maybe	RB	maybe
teachers	NNS	teacher
are	VBP	be
,	,	,
like	VB	like
,	,	,
essential	JJ	essential
workers	NNS	worker
and	CC	and
need	VBP	need
to	TO	to
work	VB	work
throughout	IN	throughout
.	SENT	.
Just	RB	just
like	IN	like
during	IN	during
lockdown	NN	<unknown>
situations	NNS	situation
,	,	,
a	DT	a
certain	JJ	certain
fraction	NN	fraction
of	IN	of
the	DT	the
population	NN	population
still	RB	still
works	VBZ	work
throughout	IN	throughout
.	SENT	.
But	CC	but
a	DT	a
region	NN	region
that	WDT	that
does	VBZ	do
this	DT	this
should	MD	should
be	VB	be
protected	VBN	protect
,	,	,
in	IN	in
a	DT	a
sense	NN	sense
,	,	,
because	IN	because
it	PP	it
has	VBZ	have
a	DT	a
replication	NN	replication
number	NN	number
of	IN	of
less	JJR	less
than	IN	than
one	CD	one
,	,	,
so	RB	so
imported	VBN	import
infections	NNS	infection
also	RB	also
can	MD	can
'	''	'
t	NN	t
spread	NN	spread
very	RB	very
much	RB	much
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
here	RB	here
is	VBZ	be
the	DT	the
aforementioned	JJ	aforementioned
David	NP	David
Biello	NP	Biello
.	SENT	.
David	NP	David
.	SENT	.
David	NP	David
Biello	NP	Biello
:	:	:
Yes	UH	yes
.	SENT	.
Hello	UH	hello
,	,	,
everybody	NN	everybody
.	SENT	.
Uri	NP	Uri
,	,	,
as	IN	as
you	PP	you
can	MD	can
imagine	VB	imagine
,	,	,
there	EX	there
are	VBP	be
lot	NN	lot
of	IN	of
questions	NNS	question
from	IN	from
the	DT	the
audience	NN	audience
,	,	,
and	CC	and
we	PP	we
have	VBP	have
a	DT	a
first	JJ	first
one	CD	one
kind	NN	kind
of	IN	of
about	RB	about
those	DT	those
workers	NNS	worker
who	WP	who
have	VBP	have
been	VBN	be
marked	VBN	mark
as	RB	as
essential	JJ	essential
.	SENT	.
Can	MD	can
you	PP	you
comment	VB	comment
on	IN	on
how	WRB	how
this	DT	this
would	MD	would
impact	VB	impact
the	DT	the
health	NN	health
care	NN	care
professionals	NNS	professional
and	CC	and
others	NNS	other
who	WP	who
may	MD	may
not	RB	not
have	VB	have
time	NN	time
or	CC	or
the	DT	the
flexibility	NN	flexibility
to	TO	to
quarantine	VB	quarantine
in	IN	in
the	DT	the
way	NN	way
you	PP	you
suggest	VBP	suggest
.	SENT	.
UA	NP	UA
:	:	:
That	WDT	that
'	POS	'
s	NNS	<unknown>
great	JJ	great
.	SENT	.
I	PP	I
want	VBP	want
to	TO	to
say	VB	say
that	IN	that
there	EX	there
'	''	'
s	JJ	<unknown>
essential	JJ	essential
workers	NNS	worker
,	,	,
there	EX	there
'	''	'
s	NN	S
people	NNS	people
with	IN	with
low	JJ	low
income	NN	income
,	,	,
that	WDT	that
just	RB	just
can	MD	can
'	''	'
t	NN	t
adhere	VB	adhere
to	TO	to
lockdown	NN	<unknown>
because	IN	because
they	PP	they
have	VBP	have
to	TO	to
make	VB	make
a	DT	a
living	NN	living
.	SENT	.
And	CC	and
studies	NNS	study
show	VBP	show
that	DT	that
mobility	NN	mobility
[	SYM	[
among	IN	among
]	SYM	]
people	NNS	people
in	IN	in
the	DT	the
low-income	JJ	low-income
sectors	NNS	sector
is	VBZ	be
larger	JJR	large
during	IN	during
lockdown	NN	<unknown>
.	SENT	.
And	CC	and
also	RB	also
,	,	,
in	IN	in
developing	VBG	develop
countries	NNS	country
,	,	,
people	NNS	people
just	RB	just
have	VB	have
to	TO	to
go	VB	go
out	RP	out
of	IN	of
the	DT	the
house	NN	house
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
enforce	VB	enforce
lockdown	NN	<unknown>
.	SENT	.
So	IN	so
this	DT	this
four-10	JJ	<unknown>
kind	NN	kind
of	IN	of
strategy	NN	strategy
can	MD	can
actually	RB	actually
make	VB	make
lockdown	NNS	<unknown>
easier	JJR	easy
to	TO	to
bear	VB	bear
for	IN	for
people	NNS	people
who	WP	who
can	MD	can
still	RB	still
make	VB	make
a	DT	a
living	NN	living
during	IN	during
those	DT	those
days	NNS	day
,	,	,
or	CC	or
at	IN	at
least	JJS	least
make	VB	make
their	PP$	their
own	JJ	own
choices	NNS	choice
about	IN	about
what	WP	what
fraction	NN	fraction
to	TO	to
work	VB	work
and	CC	and
what	WP	what
fraction	VBP	fraction
to	TO	to
stay	VB	stay
in	IN	in
lockdown	NN	<unknown>
.	SENT	.
Some	DT	some
countries	NNS	country
can	MD	can
'	''	'
t	NN	t
get	VB	get
R	NN	R
less	JJR	less
than	IN	than
one	CD	one
even	RB	even
with	IN	with
lockdown	NN	<unknown>
,	,	,
because	IN	because
of	IN	of
this	DT	this
adherence	NN	adherence
problem	NN	problem
,	,	,
because	IN	because
of	IN	of
informal	JJ	informal
sectors	NNS	sector
,	,	,
etc	FW	etc
.	SENT	.
We	PP	we
believe	VBP	believe
that	IN	that
a	DT	a
four-10	JJ	<unknown>
cycle	NN	cycle
might	MD	might
make	VB	make
it	PP	it
easier	JJR	easy
to	TO	to
do	VB	do
lockdown	NN	<unknown>
and	CC	and
maybe	RB	maybe
get	VB	get
our	PP$	our
infection	NN	infection
level	NN	level
less	JJR	less
than	IN	than
one	CD	one
.	SENT	.
That	DT	that
affects	VBZ	affect
billions	NNS	billion
of	IN	of
people	NNS	people
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
I	PP	I
hope	VBP	hope
I	PP	I
answered	VBD	answer
your	PP$	your
question	NN	question
.	SENT	.
DB	NP	DB
:	:	:
I	PP	I
think	VBP	think
so	RB	so
,	,	,
and	CC	and
we	PP	we
have	VBP	have
another	DT	another
question	NN	question
,	,	,
I	PP	I
believe	VBP	believe
,	,	,
if	IN	if
that	WDT	that
can	MD	can
be	VB	be
queued	VBN	queue
up	RP	up
,	,	,
which	WDT	which
is	VBZ	be
:	:	:
Any	DT	any
chance	NN	chance
you	PP	you
can	MD	can
do	VB	do
the	DT	the
math	NN	math
and	CC	and
quantify	VB	quantify
the	DT	the
increased	VBN	increase
risk	NN	risk
of	IN	of
this	DT	this
four-10	JJ	<unknown>
cycle	NN	cycle
?	SENT	?
UA	NP	UA
:	:	:
So	RB	so
the	DT	the
increased	VBN	increase
risk	NN	risk
,	,	,
we	PP	we
'	POS	'
re	NN	re
saying	VBG	say
in	IN	in
our	PP$	our
scientific	JJ	scientific
paper	NN	paper
,	,	,
we	PP	we
did	VBD	do
all	PDT	all
the	DT	the
sensitivity	NN	sensitivity
analyses	NNS	analysis
,	,	,
etc	FW	etc
,	,	,
and	CC	and
the	DT	the
question	NN	question
is	VBZ	be
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
comparing	VBG	compare
increased	VBN	increase
risk	NN	risk
comparing	VBG	compare
to	TO	to
what	WP	what
?	SENT	?
So	RB	so
,	,	,
to	TO	to
the	DT	the
economy	NN	economy
.	SENT	.
.	SENT	.
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
possible	RB	possible
there	EX	there
will	MD	will
be	VB	be
a	DT	a
second	JJ	second
wave	NN	wave
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
I	PP	I
hope	VBP	hope
there	RB	there
won	VBN	win
'	''	'
t	NN	t
be	VB	be
,	,	,
but	CC	but
it	PP	it
certainly	RB	certainly
is	VBZ	be
possible	JJ	possible
,	,	,
and	CC	and
in	IN	in
that	DT	that
case	NN	case
,	,	,
it	PP	it
'	POS	'
s	NNS	<unknown>
clear	VBP	clear
that	IN	that
a	DT	a
second	JJ	second
wave	NN	wave
and	CC	and
another	DT	another
lockdown	NN	<unknown>
will	MD	will
have	VB	have
worse	JJR	bad
consequences	NNS	consequence
on	IN	on
health	NN	health
than	IN	than
a	DT	a
cycle	NN	cycle
of	IN	of
four-10	NN	<unknown>
.	SENT	.
And	CC	and
so	IN	so
it	PP	it
'	POS	'
s	NN	S
really	RB	really
a	DT	a
question	NN	question
of	IN	of
what	WP	what
you	PP	you
'	POS	'
re	NN	re
comparing	VBG	compare
to	TO	to
.	SENT	.
DB	NP	DB
:	:	:
Sure	JJ	sure
.	SENT	.
Well	RB	well
,	,	,
thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
sharing	VBG	share
this	DT	this
idea	NN	idea
,	,	,
Uri	NP	Uri
.	SENT	.
CA	MD	ca
:	:	:
Indeed	UH	indeed
.	SENT	.
David	NP	David
,	,	,
stay	VBP	stay
on	IN	on
.	SENT	.
But	CC	but
just	RB	just
before	IN	before
you	PP	you
go	VBP	go
:	:	:
Have	VBP	have
any	DT	any
governments	NNS	government
expressed	VBD	express
interest	NN	interest
in	IN	in
exploring	VBG	explore
this	DT	this
?	SENT	?
Do	VB	do
you	PP	you
see	VB	see
people	NNS	people
considering	VBG	consider
actually	RB	actually
implementing	VBG	implement
this	DT	this
as	RB	as
national	JJ	national
policy	NN	policy
?	SENT	?
UA	NP	UA
:	:	:
Yes	UH	yes
,	,	,
we	PP	we
'	POS	'
re	NN	re
in	IN	in
touch	NN	touch
with	IN	with
several	JJ	several
European	JJ	European
countries	NNS	country
and	CC	and
countries	NNS	country
in	IN	in
South	NP	South
America	NP	America
and	CC	and
Israel	NP	Israel
,	,	,
of	IN	of
course	NN	course
.	SENT	.
Austria	NP	Austria
has	VBZ	have
adopted	VBN	adopt
a	DT	a
similar	JJ	similar
program	NN	program
for	IN	for
their	PP$	their
school	NN	school
system	NN	system
,	,	,
which	WDT	which
is	VBZ	be
five	CD	five
school	NN	school
days	NNS	day
every	DT	every
two	CD	two
weeks	NNS	week
.	SENT	.
And	CC	and
several	JJ	several
companies	NNS	company
and	CC	and
hospitals	NNS	hospital
,	,	,
etc	FW	etc
.	SENT	.
And	CC	and
so	IN	so
we	PP	we
'	POS	'
re	NN	re
very	RB	very
interested	JJ	interested
to	TO	to
see	VB	see
how	WRB	how
this	DT	this
will	MD	will
play	VB	play
out	RP	out
.	SENT	.
CA	MD	ca
:	:	:
Well	UH	well
,	,	,
I	PP	I
love	VBP	love
the	DT	the
basic	JJ	basic
start	NN	start
point	NN	point
of	IN	of
starting	VBG	start
by	IN	by
looking	VBG	look
at	IN	at
the	DT	the
enemy	NN	enemy
'	POS	'
s	NN	S
weakness	NN	weakness
.	SENT	.
And	CC	and
you	PP	you
'	POS	'
ve	NN	ve
got	VBD	get
this	DT	this
four-day	JJ	four-day
period	NN	period
where	WRB	where
it	PP	it
'	POS	'
s	NN	S
not	RB	not
necessarily	RB	necessarily
that	IN	that
dangerous	JJ	dangerous
after	IN	after
an	DT	an
infection	NN	infection
,	,	,
if	IN	if
you	PP	you
could	MD	could
figure	VB	figure
out	RP	out
a	DT	a
way	NN	way
to	TO	to
work	VB	work
then	RB	then
.	SENT	.
I	PP	I
assume	VBP	assume
that	IN	that
testing	NN	testing
would	MD	would
actually	RB	actually
enhance	VB	enhance
this	DT	this
idea	NN	idea
as	IN	as
well	RB	well
a	DT	a
lot	NN	lot
,	,	,
right	RB	right
?	SENT	?
To	TO	to
test	VB	test
people	NNS	people
before	IN	before
they	PP	they
come	VBP	come
back	RB	back
--	:	--
UA	NP	UA
:	:	:
It	PP	it
'	POS	'
s	NN	S
not	RB	not
predicated	VBN	predicate
on	IN	on
testing	NN	testing
.	SENT	.
You	PP	you
don	VBP	don
'	''	'
t	NN	t
have	VBP	have
to	TO	to
have	VB	have
testing	NN	testing
for	IN	for
this	DT	this
idea	NN	idea
,	,	,
so	IN	so
that	WDT	that
can	MD	can
apply	VB	apply
to	TO	to
regions	NNS	region
without	IN	without
a	DT	a
lot	NN	lot
of	IN	of
testing	NN	testing
.	SENT	.
If	IN	if
you	PP	you
do	VBP	do
have	VB	have
testing	NN	testing
,	,	,
it	PP	it
could	MD	could
help	VB	help
you	PP	you
use	VB	use
testing	NN	testing
in	IN	in
a	DT	a
more	RBR	more
effective	JJ	effective
way	NN	way
by	IN	by
concentrating	VBG	concentrate
testing	NN	testing
on	IN	on
people	NNS	people
at	IN	at
the	DT	the
end	NN	end
of	IN	of
their	PP$	their
10	CD	@card@
lockdown	JJ	<unknown>
days	NNS	day
,	,	,
just	RB	just
as	IN	as
they	PP	they
'	POS	'
re	NN	re
about	RB	about
to	TO	to
go	VB	go
to	TO	to
work	VB	work
;	:	;
that	WDT	that
could	MD	could
make	VB	make
each	DT	each
test	NN	test
more	RBR	more
impactful	JJ	<unknown>
in	IN	in
terms	NNS	term
of	IN	of
reducing	VBG	reduce
their	PP$	their
reproduction	NN	reproduction
number	NN	number
.	SENT	.
CA	MD	ca
:	:	:
Indeed	UH	indeed
,	,	,
instead	RB	instead
of	IN	of
having	VBG	have
to	TO	to
test	VB	test
the	DT	the
whole	JJ	whole
population	NN	population
every	DT	every
three	CD	three
or	CC	or
four	CD	four
days	NNS	day
,	,	,
it	PP	it
'	POS	'
s	NN	S
just	RB	just
once	IN	once
every	DT	every
two	CD	two
weeks	NNS	week
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
a	DT	a
much	RB	much
more	RBR	more
imaginable	JJ	imaginable
goal	NN	goal
.	SENT	.
UA	NP	UA
:	:	:
Sure	JJ	sure
.	SENT	.
CA	MD	ca
:	:	:
Yeah	RB	yeah
.	SENT	.
Well	RB	well
,	,	,
Uri	NP	Uri
Alon	NP	Alon
,	,	,
thank	VBP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
spending	VBG	spend
this	DT	this
time	NN	time
.	SENT	.
