Root Directory	File	File Path	Text ID	Year	Word Count NLTK
CoTED2_TED_TEDEX_1984_2025	T1511_RB_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1511_RB_TED_2017.txt	t001096	2017	2253
CoTED2_TED_TEDEX_1984_2025	T1512_SD_TED_LAGOSIS_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1512_SD_TED_LAGOSIS_2017.txt	t001097	2017	927
CoTED2_TED_TEDEX_1984_2025	T1513_SWGK_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1513_SWGK_TED_2017.txt	t001098	2017	3782
CoTED2_TED_TEDEX_1984_2025	T1514_SRK_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1514_SRK_TED_2017.txt	t001099	2017	2513
CoTED2_TED_TEDEX_1984_2025	T1516_SW_TED_NAIROBIIS_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1516_SW_TED_NAIROBIIS_2017.txt	t001100	2017	1022
CoTED2_TED_TEDEX_1984_2025	T1518_SR_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1518_SR_TED_2017.txt	t001101	2017	2737
CoTED2_TED_TEDEX_1984_2025	T1519_TMDVG_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1519_TMDVG_TED_2017.txt	t001102	2017	2680
CoTED2_TED_TEDEX_1984_2025	T1520_TH_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1520_TH_TED_2017.txt	t001103	2017	1770
CoTED2_TED_TEDEX_1984_2025	T1521_TMG_TEDX_FULDUBLIN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1521_TMG_TEDX_FULDUBLIN_2016.txt	t001104	2016	1197
CoTED2_TED_TEDEX_1984_2025	T1522_WT_TEDX_MB_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1522_WT_TEDX_MB_2016.txt	t001105	2016	1359
CoTED2_TED_TEDEX_1984_2025	T1523_AG_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1523_AG_TED_NYC_2017.txt	t001106	2017	1410
CoTED2_TED_TEDEX_1984_2025	T1524_AW_TEDX_MA_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1524_AW_TEDX_MA_2016.txt	t001107	2016	2162
CoTED2_TED_TEDEX_1984_2025	T1525_AC_TED_EDWEEKEND_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1525_AC_TED_EDWEEKEND_2016.txt	t001108	2016	1010
CoTED2_TED_TEDEX_1984_2025	T1526_CB_TEDX_COLUMBUSW_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1526_CB_TEDX_COLUMBUSW_2015.txt	t001109	2015	1269
CoTED2_TED_TEDEX_1984_2025	T1527_CNA_TEDX_EUSTON_2012.txt	CoTED2_TED_TEDEX_1984_2025/T1527_CNA_TEDX_EUSTON_2012.txt	t001110	2012	4582
CoTED2_TED_TEDEX_1984_2025	T1528_C_TEDX_SANQUENTIN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1528_C_TEDX_SANQUENTIN_2016.txt	t001111	2016	1673
CoTED2_TED_TEDEX_1984_2025	T1529_DC_TED_MED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1529_DC_TED_MED_2016.txt	t001112	2016	2467
CoTED2_TED_TEDEX_1984_2025	T1530_DRW_TED_MED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1530_DRW_TED_MED_2016.txt	t001113	2016	1901
CoTED2_TED_TEDEX_1984_2025	T1532_EM_TED_MED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1532_EM_TED_MED_2016.txt	t001114	2016	1502
CoTED2_TED_TEDEX_1984_2025	T1533_GL_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1533_GL_TED_NYC_2017.txt	t001115	2017	1784
CoTED2_TED_TEDEX_1984_2025	T1534_GCDB_TED_D_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1534_GCDB_TED_D_2017.txt	t001116	2017	7917
CoTED2_TED_TEDEX_1984_2025	T1537_JM_TEDX_PSU_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1537_JM_TEDX_PSU_2017.txt	t001117	2017	1880
CoTED2_TED_TEDEX_1984_2025	T1539_KB_TEDX_BS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1539_KB_TEDX_BS_2016.txt	t001118	2016	2402
CoTED2_TED_TEDEX_1984_2025	T1540_KH_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1540_KH_TED_WOMEN_2016.txt	t001119	2016	1255
CoTED2_TED_TEDEX_1984_2025	T1543_MB_TEDX_BS_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1543_MB_TEDX_BS_2015.txt	t001120	2015	2070
CoTED2_TED_TEDEX_1984_2025	T1545_MB_TEDX_MA_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1545_MB_TEDX_MA_2016.txt	t001121	2016	1472
CoTED2_TED_TEDEX_1984_2025	T1546_MC_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1546_MC_TED_NYC_2017.txt	t001122	2017	2356
CoTED2_TED_TEDEX_1984_2025	T1547_MS_TEDX_BRATIS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1547_MS_TEDX_BRATIS_2016.txt	t001123	2016	2296
CoTED2_TED_TEDEX_1984_2025	T1548_NHW_TEDX_PERTH_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1548_NHW_TEDX_PERTH_2016.txt	t001124	2016	2525
CoTED2_TED_TEDEX_1984_2025	T1549_HHPF_TED_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1549_HHPF_TED_2017.txt	t001125	2017	1863
CoTED2_TED_TEDEX_1984_2025	T1552_SH_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1552_SH_TED_NYC_2017.txt	t001126	2017	1337
CoTED2_TED_TEDEX_1984_2025	T1553_SR_TEDX_VIRTECH_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1553_SR_TEDX_VIRTECH_2016.txt	t001127	2016	1886
CoTED2_TED_TEDEX_1984_2025	T1554_SA_TEDX_FRANKFURT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1554_SA_TEDX_FRANKFURT_2016.txt	t001128	2016	2484
CoTED2_TED_TEDEX_1984_2025	T1556_SB_TED_LAGOSIS_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1556_SB_TED_LAGOSIS_2017.txt	t001129	2017	890
CoTED2_TED_TEDEX_1984_2025	T1557_TS_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1557_TS_TED_NYC_2017.txt	t001130	2017	955
CoTED2_TED_TEDEX_1984_2025	T1558_ZB_TED_RES_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1558_ZB_TED_RES_2016.txt	t001131	2016	1045
CoTED2_TED_TEDEX_1984_2025	T1560_AAH_TEDX_MH_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1560_AAH_TEDX_MH_2016.txt	t001132	2016	1958
CoTED2_TED_TEDEX_1984_2025	T1562_AL_TEDX_BS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1562_AL_TEDX_BS_2016.txt	t001133	2016	1191
CoTED2_TED_TEDEX_1984_2025	T1564_BC_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1564_BC_TED_WOMEN_2016.txt	t001134	2016	1764
CoTED2_TED_TEDEX_1984_2025	T1565_CD_TED_MED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1565_CD_TED_MED_2016.txt	t001135	2016	1581
CoTED2_TED_TEDEX_1984_2025	T1566_CP_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1566_CP_TED_WOMEN_2016.txt	t001136	2016	1782
CoTED2_TED_TEDEX_1984_2025	T1567_CN_TED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1567_CN_TED_2016.txt	t001137	2016	903
CoTED2_TED_TEDEX_1984_2025	T1568_CP_TEDX_VIENNA_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1568_CP_TEDX_VIENNA_2016.txt	t001138	2016	1828
CoTED2_TED_TEDEX_1984_2025	T1569_CW_TED_IBM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1569_CW_TED_IBM_2016.txt	t001139	2016	1636
CoTED2_TED_TEDEX_1984_2025	T1570_DB_TEDX_MA_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1570_DB_TEDX_MA_2016.txt	t001140	2016	1428
CoTED2_TED_TEDEX_1984_2025	T1572_GB_TED_IBM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1572_GB_TED_IBM_2016.txt	t001141	2016	1596
CoTED2_TED_TEDEX_1984_2025	T1573_JK_TED_RES_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1573_JK_TED_RES_2016.txt	t001142	2016	902
CoTED2_TED_TEDEX_1984_2025	T1574_JK_TEDX_BER_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1574_JK_TEDX_BER_2016.txt	t001143	2016	1182
CoTED2_TED_TEDEX_1984_2025	T1575_JR_TEDX_WARWICK_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1575_JR_TEDX_WARWICK_2016.txt	t001144	2016	2645
CoTED2_TED_TEDEX_1984_2025	T1576_JB_TEDX_BS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1576_JB_TEDX_BS_2016.txt	t001145	2016	1158
CoTED2_TED_TEDEX_1984_2025	T1577_JK_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1577_JK_TED_WOMEN_2016.txt	t001146	2016	1939
CoTED2_TED_TEDEX_1984_2025	T1579_KH_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1579_KH_TED_WOMEN_2016.txt	t001147	2016	1996
CoTED2_TED_TEDEX_1984_2025	T1581_LS_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1581_LS_TED_NYC_2017.txt	t001148	2017	1328
CoTED2_TED_TEDEX_1984_2025	T1582_LN_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1582_LN_TED_NYC_2017.txt	t001149	2017	855
CoTED2_TED_TEDEX_1984_2025	T1583_MPR_TED_NYC_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1583_MPR_TED_NYC_2017.txt	t001150	2017	2427
CoTED2_TED_TEDEX_1984_2025	T1584_MLS_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1584_MLS_TED_WOMEN_2016.txt	t001151	2016	1909
CoTED2_TED_TEDEX_1984_2025	T1585_MZP_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1585_MZP_TED_WOMEN_2016.txt	t001152	2016	2034
CoTED2_TED_TEDEX_1984_2025	T1586_PO_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1586_PO_TED_WOMEN_2016.txt	t001153	2016	2260
CoTED2_TED_TEDEX_1984_2025	T1587_PW_TEDX_NATICK_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1587_PW_TEDX_NATICK_2016.txt	t001154	2016	2515
CoTED2_TED_TEDEX_1984_2025	T1589_SD_TEDX_STANF_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1589_SD_TEDX_STANF_2016.txt	t001155	2016	2465
CoTED2_TED_TEDEX_1984_2025	T1592_SS_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1592_SS_TED_WOMEN_2016.txt	t001156	2016	2116
CoTED2_TED_TEDEX_1984_2025	T1594_YNH_TED_D_2017.txt	CoTED2_TED_TEDEX_1984_2025/T1594_YNH_TED_D_2017.txt	t001157	2017	9105
CoTED2_TED_TEDEX_1984_2025	T1595_AEK_TEDX_MANCHESTER_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1595_AEK_TEDX_MANCHESTER_2016.txt	t001158	2016	2096
CoTED2_TED_TEDEX_1984_2025	T1596_AG_TED_IBM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1596_AG_TED_IBM_2016.txt	t001159	2016	2488
CoTED2_TED_TEDEX_1984_2025	T1597_AS_TEDX_E_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1597_AS_TEDX_E_2016.txt	t001160	2016	2128
CoTED2_TED_TEDEX_1984_2025	T1598_ASA_TEDX_KC_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1598_ASA_TEDX_KC_2016.txt	t001161	2016	1863
CoTED2_TED_TEDEX_1984_2025	T1599_AJ_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1599_AJ_TED_WOMEN_2016.txt	t001162	2016	2182
CoTED2_TED_TEDEX_1984_2025	T1600_CB_TED_IBM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1600_CB_TED_IBM_2016.txt	t001163	2016	1798
CoTED2_TED_TEDEX_1984_2025	T1601_DB_TEDX_BS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1601_DB_TEDX_BS_2016.txt	t001164	2016	1861
CoTED2_TED_TEDEX_1984_2025	T1602_DK_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1602_DK_TED_WOMEN_2016.txt	t001165	2016	1028
CoTED2_TED_TEDEX_1984_2025	T1603_DK_TEDX_E_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1603_DK_TEDX_E_2016.txt	t001166	2016	3103
CoTED2_TED_TEDEX_1984_2025	T1604_EB_TEDX_MB_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1604_EB_TEDX_MB_2016.txt	t001167	2016	1900
CoTED2_TED_TEDEX_1984_2025	T1607_EPL_TEDX_YOUTHSYDNEY_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1607_EPL_TEDX_YOUTHSYDNEY_2016.txt	t001168	2016	1319
CoTED2_TED_TEDEX_1984_2025	T1608_EG_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1608_EG_TED_WOMEN_2016.txt	t001169	2016	2017
CoTED2_TED_TEDEX_1984_2025	T1609_GT_TED_IBM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1609_GT_TED_IBM_2016.txt	t001170	2016	1701
CoTED2_TED_TEDEX_1984_2025	T1611_JB_TEDX_BERLIN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1611_JB_TEDX_BERLIN_2016.txt	t001171	2016	2372
CoTED2_TED_TEDEX_1984_2025	T1612_JG_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1612_JG_TED_WOMEN_2016.txt	t001172	2016	1853
CoTED2_TED_TEDEX_1984_2025	T1613_JS_TEDX_MA_2013.txt	CoTED2_TED_TEDEX_1984_2025/T1613_JS_TEDX_MA_2013.txt	t001173	2013	3411
CoTED2_TED_TEDEX_1984_2025	T1614_JB_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1614_JB_TED_SUMMIT_2016.txt	t001174	2016	2379
CoTED2_TED_TEDEX_1984_2025	T1616_JS_TED_IBM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1616_JS_TED_IBM_2016.txt	t001175	2016	1675
CoTED2_TED_TEDEX_1984_2025	T1617_MLC_TEDX_SFU_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1617_MLC_TEDX_SFU_2015.txt	t001176	2015	2114
CoTED2_TED_TEDEX_1984_2025	T1618_MC_TEDX_PORTLAND_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1618_MC_TEDX_PORTLAND_2016.txt	t001177	2016	2383
CoTED2_TED_TEDEX_1984_2025	T1620_NC_TEDX_BS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1620_NC_TEDX_BS_2016.txt	t001178	2016	2050
CoTED2_TED_TEDEX_1984_2025	T1621_PK_TEDX_VIENNA_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1621_PK_TEDX_VIENNA_2015.txt	t001179	2015	2725
CoTED2_TED_TEDEX_1984_2025	T1622_RW_TEDX_MARIN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1622_RW_TEDX_MARIN_2016.txt	t001180	2016	1843
CoTED2_TED_TEDEX_1984_2025	T1624_SK_TED_LIVE_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1624_SK_TED_LIVE_2015.txt	t001181	2015	1638
CoTED2_TED_TEDEX_1984_2025	T1625_SP_TED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1625_SP_TED_2016.txt	t001182	2016	2766
CoTED2_TED_TEDEX_1984_2025	T1626_SB_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1626_SB_TED_WOMEN_2016.txt	t001183	2016	2501
CoTED2_TED_TEDEX_1984_2025	T1627_SM_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1627_SM_TED_WOMEN_2016.txt	t001184	2016	1956
CoTED2_TED_TEDEX_1984_2025	T1628_SJW_TEDX_OMAHA_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1628_SJW_TEDX_OMAHA_2016.txt	t001185	2016	1815
CoTED2_TED_TEDEX_1984_2025	T1629_SK_TED_MED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1629_SK_TED_MED_2016.txt	t001186	2016	2029
CoTED2_TED_TEDEX_1984_2025	T1630_TETS_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1630_TETS_TED_WOMEN_2016.txt	t001187	2016	2664
CoTED2_TED_TEDEX_1984_2025	T1631_AG_TEDX_NY_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1631_AG_TEDX_NY_2016.txt	t001188	2016	2366
CoTED2_TED_TEDEX_1984_2025	T1632_AGPCOT_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1632_AGPCOT_TED_WOMEN_2016.txt	t001189	2016	2382
CoTED2_TED_TEDEX_1984_2025	T1634_AT_TEDX_BS_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1634_AT_TEDX_BS_2015.txt	t001190	2015	2032
CoTED2_TED_TEDEX_1984_2025	T1635_BW_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1635_BW_TED_SUMMIT_2016.txt	t001191	2016	1950
CoTED2_TED_TEDEX_1984_2025	T1637_CH_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1637_CH_TED_WOMEN_2016.txt	t001192	2016	693
CoTED2_TED_TEDEX_1984_2025	T1638_DD_TEDX_E_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1638_DD_TEDX_E_2016.txt	t001193	2016	1906
CoTED2_TED_TEDEX_1984_2025	T1639_DA_TEDX_CAM_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1639_DA_TEDX_CAM_2016.txt	t001194	2016	2676
CoTED2_TED_TEDEX_1984_2025	T1640_DS_TED_LIVE_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1640_DS_TED_LIVE_2015.txt	t001195	2015	1065
CoTED2_TED_TEDEX_1984_2025	T1641_EL_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1641_EL_TED_WOMEN_2016.txt	t001196	2016	1971
CoTED2_TED_TEDEX_1984_2025	T1642_FQ_TED_RES_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1642_FQ_TED_RES_2016.txt	t001197	2016	1000
CoTED2_TED_TEDEX_1984_2025	T1643_HT_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1643_HT_TED_WOMEN_2016.txt	t001198	2016	2628
CoTED2_TED_TEDEX_1984_2025	T1644_HG_TED_LIVE_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1644_HG_TED_LIVE_2015.txt	t001199	2015	1508
CoTED2_TED_TEDEX_1984_2025	T1645_JJ_TEDX_MTHOOD_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1645_JJ_TEDX_MTHOOD_2015.txt	t001200	2015	2638
CoTED2_TED_TEDEX_1984_2025	T1646_JL_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1646_JL_TED_SUMMIT_2016.txt	t001201	2016	1928
CoTED2_TED_TEDEX_1984_2025	T1647_JH_TED_NYC_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1647_JH_TED_NYC_2016.txt	t001202	2016	3564
CoTED2_TED_TEDEX_1984_2025	T1648_JE_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1648_JE_TED_SUMMIT_2016.txt	t001203	2016	2519
CoTED2_TED_TEDEX_1984_2025	T1650_KA_TED_UPS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1650_KA_TED_UPS_2016.txt	t001204	2016	1801
CoTED2_TED_TEDEX_1984_2025	T1651_KBJ_TEDX_SLC_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1651_KBJ_TEDX_SLC_2015.txt	t001205	2015	2588
CoTED2_TED_TEDEX_1984_2025	T1652_KK_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1652_KK_TED_SUMMIT_2016.txt	t001206	2016	2163
CoTED2_TED_TEDEX_1984_2025	T1653_KC_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1653_KC_TED_WOMEN_2016.txt	t001207	2016	2030
CoTED2_TED_TEDEX_1984_2025	T1654_LV_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1654_LV_TED_WOMEN_2016.txt	t001208	2016	2063
CoTED2_TED_TEDEX_1984_2025	T1655_NP_TEDX_TORONTO_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1655_NP_TEDX_TORONTO_2015.txt	t001209	2015	1540
CoTED2_TED_TEDEX_1984_2025	T1657_RB_TEDX_NY_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1657_RB_TEDX_NY_2016.txt	t001210	2016	2819
CoTED2_TED_TEDEX_1984_2025	T1658_RA_TEDX_OSLO_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1658_RA_TEDX_OSLO_2015.txt	t001211	2015	2776
CoTED2_TED_TEDEX_1984_2025	T1659_RG_TED_NYC_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1659_RG_TED_NYC_2016.txt	t001212	2016	1777
CoTED2_TED_TEDEX_1984_2025	T1660_ST_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1660_ST_TED_WOMEN_2016.txt	t001213	2016	2996
CoTED2_TED_TEDEX_1984_2025	T1662_SJ_TED_STUDIO_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1662_SJ_TED_STUDIO_2016.txt	t001214	2016	1038
CoTED2_TED_TEDEX_1984_2025	T1663_SB_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1663_SB_TED_WOMEN_2016.txt	t001215	2016	2185
CoTED2_TED_TEDEX_1984_2025	T1664_TMKKM_TED_WOMEN_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1664_TMKKM_TED_WOMEN_2016.txt	t001216	2016	2858
CoTED2_TED_TEDEX_1984_2025	T1665_VP_TEDX_GHENT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1665_VP_TEDX_GHENT_2016.txt	t001217	2016	1517
CoTED2_TED_TEDEX_1984_2025	T1666_VR_TED_LIVE_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1666_VR_TED_LIVE_2016.txt	t001218	2016	1388
CoTED2_TED_TEDEX_1984_2025	T1672_DL_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1672_DL_TED_2019.txt	t001219	2019	1282
CoTED2_TED_TEDEX_1984_2025	T1673_DB_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1673_DB_TED_2019.txt	t001220	2019	1367
CoTED2_TED_TEDEX_1984_2025	T1674_DB_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1674_DB_TED_2019.txt	t001221	2019	2719
CoTED2_TED_TEDEX_1984_2025	T1678_JK_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1678_JK_TED_2019.txt	t001222	2019	1836
CoTED2_TED_TEDEX_1984_2025	T1680_KL_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1680_KL_TED_2019.txt	t001223	2019	2319
CoTED2_TED_TEDEX_1984_2025	T1681_KB_TED_MED_2018.txt	CoTED2_TED_TEDEX_1984_2025/T1681_KB_TED_MED_2018.txt	t001224	2018	2087
CoTED2_TED_TEDEX_1984_2025	T1683_LR_TEDX_BSSALON_2018.txt	CoTED2_TED_TEDEX_1984_2025/T1683_LR_TEDX_BSSALON_2018.txt	t001225	2018	2843
CoTED2_TED_TEDEX_1984_2025	T1685_MT_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1685_MT_TED_2019.txt	t001226	2019	849
CoTED2_TED_TEDEX_1984_2025	T1686_MT_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1686_MT_TED_2019.txt	t001227	2019	3051
CoTED2_TED_TEDEX_1984_2025	T1687_MK_TEDX_TAIPEI_2018.txt	CoTED2_TED_TEDEX_1984_2025/T1687_MK_TEDX_TAIPEI_2018.txt	t001228	2018	2412
CoTED2_TED_TEDEX_1984_2025	T1691_PP_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1691_PP_TED_2019.txt	t001229	2019	1390
CoTED2_TED_TEDEX_1984_2025	T1694_RR_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1694_RR_TED_2019.txt	t001230	2019	2405
CoTED2_TED_TEDEX_1984_2025	T1696_RM_TEDX_FLAC_2018.txt	CoTED2_TED_TEDEX_1984_2025/T1696_RM_TEDX_FLAC_2018.txt	t001231	2018	2325
CoTED2_TED_TEDEX_1984_2025	T1700_SJ_TED_2019.txt	CoTED2_TED_TEDEX_1984_2025/T1700_SJ_TED_2019.txt	t001232	2019	2273
CoTED2_TED_TEDEX_1984_2025	T1703_AM_TEDX_IU_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1703_AM_TEDX_IU_2015.txt	t001233	2015	1853
CoTED2_TED_TEDEX_1984_2025	T1707_CS_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1707_CS_TED_SUMMIT_2016.txt	t001234	2016	1087
CoTED2_TED_TEDEX_1984_2025	T1708_IB_TEDX_NY_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1708_IB_TEDX_NY_2016.txt	t001235	2016	2327
CoTED2_TED_TEDEX_1984_2025	T1709_IW_TED_SUMMIT_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1709_IW_TED_SUMMIT_2016.txt	t001236	2016	2622
CoTED2_TED_TEDEX_1984_2025	T1712_JH_TED_BCGP_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1712_JH_TED_BCGP_2016.txt	t001237	2016	1600
CoTED2_TED_TEDEX_1984_2025	T1714_JMW_TED_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1714_JMW_TED_2016.txt	t001238	2016	1553
CoTED2_TED_TEDEX_1984_2025	T1715_KS_TEDX_BS_2015.txt	CoTED2_TED_TEDEX_1984_2025/T1715_KS_TEDX_BS_2015.txt	t001239	2015	1829
CoTED2_TED_TEDEX_1984_2025	T1717_KJD_TEDX_S_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1717_KJD_TEDX_S_2016.txt	t001240	2016	1593
CoTED2_TED_TEDEX_1984_2025	T1719_MF_TED_UPS_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1719_MF_TED_UPS_2016.txt	t001241	2016	1807
CoTED2_TED_TEDEX_1984_2025	T1720_MA_TEDX_E_2016.txt	CoTED2_TED_TEDEX_1984_2025/T1720_MA_TEDX_E_2016.txt	t001242	2016	1783
