Chris	NP	Chris
you	PP	you
see	VB	see
aspects	NNS	aspect
of	IN	of
this	DT	this
.	SENT	.
I	PP	I
think	VBP	think
language	NN	language
models	NNS	model
tend	VBP	tend
to	TO	to
be	VB	be
weak	JJ	weak
in	IN	in
areas	NNS	area
that	WDT	that
are	VBP	be
not	RB	not
easily	RB	easily
expressed	VBN	express
in	IN	in
text	NN	text
.	SENT	.
But	CC	but
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
this	DT	this
is	VBZ	be
a	DT	a
fundamental	JJ	fundamental
limitation	NN	limitation
.	SENT	.
I	PP	I
think	VBP	think
we	PP	we
'	''	'
re	IN	re
going	VBG	go
to	TO	to
see	VB	see
these	DT	these
language	NN	language
models	NNS	model
expanding	VBG	expand
into	IN	into
video	NN	video
and	CC	and
images	NNS	image
and	CC	and
sound	NN	sound
and	CC	and
all	PDT	all
these	DT	these
things	NNS	thing
,	,	,
and	CC	and
these	DT	these
things	NNS	thing
will	MD	will
be	VB	be
overcome	VBN	overcome
in	IN	in
time	NN	time
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
talk	VB	talk
to	TO	to
us	PP	us
,	,	,
Shane	NP	Shane
,	,	,
about	IN	about
the	DT	the
things	NNS	thing
that	WDT	that
you	PP	you
,	,	,
at	IN	at
this	DT	this
moment	NN	moment
,	,	,
passionately	RB	passionately
feel	VBP	feel
that	IN	that
the	DT	the
world	NN	world
needs	VBZ	need
to	TO	to
be	VB	be
thinking	VBG	think
about	RB	about
more	RBR	more
cogently	RB	cogently
.	SENT	.
SL	NP	SL
:	:	:
Right	NN	right
.	SENT	.
So	RB	so
I	PP	I
think	VBP	think
that	IN	that
very	RB	very
,	,	,
very	RB	very
powerful	JJ	powerful
,	,	,
very	RB	very
intelligent	JJ	intelligent
artificial	JJ	artificial
intelligence	NN	intelligence
is	VBZ	be
coming	VBG	come
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
this	DT	this
is	VBZ	be
very	RB	very
,	,	,
very	RB	very
likely	JJ	likely
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VB	think
it	PP	it
'	POS	'
s	JJ	<unknown>
coming	VBG	come
today	NN	today
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
think	VBP	think
it	PP	it
'	''	'
s	NN	S
coming	VBG	come
next	JJ	next
year	NN	year
or	CC	or
the	DT	the
year	NN	year
after	RB	after
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
probably	RB	probably
a	DT	a
little	JJ	little
bit	NN	bit
further	RBR	further
out	RB	out
than	IN	than
that	DT	that
.	SENT	.
CA	MD	ca
:	:	:
2028	LS	@card@
?	SENT	?
SL	NP	SL
:	:	:
2028	CD	@card@
,	,	,
that	WDT	that
'	POS	'
s	NN	S
a	DT	a
50	CD	@card@
percent	NN	percent
chance	NN	chance
.	SENT	.
So	RB	so
,	,	,
you	PP	you
know	VBP	know
,	,	,
if	IN	if
it	PP	it
doesn	NN	<unknown>
'	POS	'
t	NN	t
happen	VB	happen
in	IN	in
2028	CD	@card@
,	,	,
I	PP	I
'	POS	'
m	NN	m
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
surprised	VBN	surprise
,	,	,
obviously	RB	obviously
.	SENT	.
CA	MD	ca
:	:	:
And	CC	and
when	WRB	when
you	PP	you
say	VBP	say
powerful	JJ	powerful
,	,	,
I	PP	I
mean	VBP	mean
there	EX	there
'	''	'
s	NNS	<unknown>
already	RB	already
powerful	JJ	powerful
AI	VBP	ai
out	RP	out
there	RB	there
.	SENT	.
But	CC	but
you	PP	you
'	POS	'
re	NN	re
saying	VBG	say
basically	RB	basically
a	DT	a
version	NN	version
of	IN	of
artificial	JJ	artificial
general	JJ	general
intelligence	NN	intelligence
is	VBZ	be
coming	VBG	come
.	SENT	.
SL	NP	SL
:	:	:
Yeah	RB	yeah
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
give	VB	give
us	PP	us
a	DT	a
picture	NN	picture
of	IN	of
what	WP	what
that	DT	that
could	MD	could
look	VB	look
like	IN	like
.	SENT	.
SL	NP	SL
:	:	:
Well	UH	well
,	,	,
if	IN	if
you	PP	you
had	VBD	have
an	DT	an
artificial	JJ	artificial
general	JJ	general
intelligence	NN	intelligence
,	,	,
you	PP	you
could	MD	could
do	VB	do
all	DT	all
sorts	NNS	sort
of	IN	of
amazing	JJ	amazing
things	NNS	thing
.	SENT	.
Just	RB	just
like	IN	like
human	JJ	human
intelligence	NN	intelligence
is	VBZ	be
able	JJ	able
to	TO	to
do	VB	do
many	JJ	many
,	,	,
many	JJ	many
amazing	JJ	amazing
things	NNS	thing
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NN	S
not	RB	not
really	RB	really
about	IN	about
a	DT	a
specific	JJ	specific
thing	NN	thing
,	,	,
that	WDT	that
'	POS	'
s	NN	S
the	DT	the
whole	JJ	whole
point	NN	point
of	IN	of
the	DT	the
generality	NN	generality
.	SENT	.
But	CC	but
to	TO	to
give	VB	give
you	PP	you
one	CD	one
example	NN	example
,	,	,
we	PP	we
developed	VBD	develop
the	DT	the
system	NN	system
AlphaFold	NN	<unknown>
,	,	,
which	WDT	which
will	MD	will
take	VB	take
a	DT	a
protein	NN	protein
and	CC	and
compute	NN	compute
,	,	,
basically	RB	basically
,	,	,
the	DT	the
shape	NN	shape
of	IN	of
that	DT	that
protein	NN	protein
.	SENT	.
And	CC	and
that	DT	that
enables	VBZ	enable
you	PP	you
to	TO	to
do	VB	do
all	DT	all
sorts	NNS	sort
of	IN	of
research	NN	research
into	IN	into
understanding	VBG	understand
biological	JJ	biological
processes	NNS	process
,	,	,
developing	VBG	develop
medicines	NNS	medicine
and	CC	and
all	DT	all
kinds	NNS	kind
of	IN	of
things	NNS	thing
like	IN	like
that	DT	that
.	SENT	.
Now	RB	now
,	,	,
if	IN	if
you	PP	you
had	VBD	have
an	DT	an
AGI	NP	AGI
system	NN	system
,	,	,
instead	RB	instead
of	IN	of
requiring	VBG	require
what	WP	what
we	PP	we
had	VBD	have
at	IN	at
DeepMind	NN	<unknown>
,	,	,
about	RB	about
roughly	RB	roughly
30	CD	@card@
world-class	JJ	world-class
scientists	NNS	scientist
working	VBG	work
for	IN	for
about	RB	about
three	CD	three
years	NNS	year
to	TO	to
develop	VB	develop
that	IN	that
,	,	,
maybe	RB	maybe
you	PP	you
could	MD	could
develop	VB	develop
that	IN	that
with	IN	with
just	RB	just
a	DT	a
team	NN	team
of	IN	of
a	DT	a
handful	NN	handful
of	IN	of
scientists	NNS	scientist
in	IN	in
one	CD	one
year	NN	year
.	SENT	.
So	RB	so
imagine	VB	imagine
these	DT	these
,	,	,
sort	VB	sort
of	IN	of
,	,	,
AlphaFold-level	JJ	AlphaFold-level
developments	NNS	development
taking	VBG	take
place	NN	place
around	IN	around
the	DT	the
world	NN	world
on	IN	on
a	DT	a
regular	JJ	regular
basis	NN	basis
.	SENT	.
This	DT	this
is	VBZ	be
the	DT	the
sort	NN	sort
of	IN	of
thing	NN	thing
that	IN	that
AGI	NP	AGI
could	MD	could
enable	VB	enable
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
within	IN	within
months	NNS	month
of	IN	of
AGI	NP	AGI
being	VBG	be
with	IN	with
us	PP	us
,	,	,
so	RB	so
to	TO	to
speak	VB	speak
,	,	,
it	PP	it
'	POS	'
s	NN	S
quite	RB	quite
possible	JJ	possible
that	IN	that
some	DT	some
of	IN	of
the	DT	the
scientific	JJ	scientific
challenges	NNS	challenge
that	IN	that
humans	NNS	human
have	VBP	have
wrestled	VBN	wrestle
with	IN	with
for	IN	for
decades	NNS	decade
,	,	,
centuries	NNS	century
,	,	,
if	IN	if
you	PP	you
like	VBP	like
,	,	,
will	MD	will
start	VB	start
to	TO	to
tumble	VB	tumble
in	IN	in
rapid	JJ	rapid
succession	NN	succession
.	SENT	.
SL	NP	SL
:	:	:
Yeah	RB	yeah
,	,	,
I	PP	I
think	VBP	think
it	PP	it
'	''	'
ll	NNS	<unknown>
open	VBP	open
up	RP	up
all	DT	all
sorts	NNS	sort
of	IN	of
amazing	JJ	amazing
possibilities	NNS	possibility
.	SENT	.
And	CC	and
it	PP	it
could	MD	could
be	VB	be
really	RB	really
a	DT	a
golden	JJ	golden
age	NN	age
of	IN	of
humanity	NN	humanity
where	WRB	where
human	JJ	human
intelligence	NN	intelligence
,	,	,
which	WDT	which
is	VBZ	be
aided	VBN	aid
and	CC	and
extended	VBN	extend
with	IN	with
machine	NN	machine
intelligence	NN	intelligence
,	,	,
enables	VBZ	enable
us	PP	us
to	TO	to
do	VB	do
all	DT	all
sorts	NNS	sort
of	IN	of
fantastic	JJ	fantastic
things	NNS	thing
and	CC	and
solve	VB	solve
problems	NNS	problem
that	WDT	that
previously	RB	previously
were	VBD	be
just	RB	just
intractable	JJ	intractable
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
come	VBP	come
back	RB	back
to	TO	to
that	DT	that
.	SENT	.
But	CC	but
I	PP	I
think	VBP	think
you	PP	you
also	RB	also
,	,	,
you	PP	you
'	POS	'
re	NN	re
not	RB	not
like	JJ	like
,	,	,
an	DT	an
irredeemable	JJ	irredeemable
optimist	NN	optimist
only	RB	only
,	,	,
you	PP	you
see	VBP	see
a	DT	a
potential	NN	potential
for	IN	for
it	PP	it
to	TO	to
go	VB	go
very	RB	very
badly	RB	badly
in	IN	in
a	DT	a
different	JJ	different
direction	NN	direction
.	SENT	.
Talk	VB	talk
about	RB	about
what	WP	what
that	DT	that
pathway	NN	pathway
could	MD	could
look	VB	look
like	IN	like
.	SENT	.
SL	NP	SL
:	:	:
Well	UH	well
,	,	,
yeah	RB	yeah
,	,	,
I	PP	I
want	VBP	want
to	TO	to
explain	VB	explain
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
believe	VBP	believe
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
sure	JJ	sure
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
go	VB	go
very	RB	very
well	RB	well
,	,	,
and	CC	and
I	PP	I
don	VBP	don
'	''	'
t	NN	t
believe	VBP	believe
the	DT	the
people	NNS	people
who	WP	who
are	VBP	be
sure	JJ	sure
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
go	VB	go
very	RB	very
,	,	,
very	RB	very
badly	RB	badly
.	SENT	.
Because	IN	because
what	WP	what
we	PP	we
'	POS	'
re	NN	re
talking	VBG	talk
about	RB	about
is	VBZ	be
an	DT	an
incredibly	RB	incredibly
profound	JJ	profound
transition	NN	transition
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
like	IN	like
the	DT	the
arrival	NN	arrival
of	IN	of
human	JJ	human
intelligence	NN	intelligence
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
This	DT	this
is	VBZ	be
another	DT	another
intelligence	NN	intelligence
arriving	VBG	arrive
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
And	CC	and
so	RB	so
it	PP	it
is	VBZ	be
an	DT	an
incredibly	RB	incredibly
deep	JJ	deep
transition	NN	transition
,	,	,
and	CC	and
we	PP	we
do	VBP	do
not	RB	not
fully	RB	fully
understand	VB	understand
all	PDT	all
the	DT	the
implications	NNS	implication
and	CC	and
consequences	NNS	consequence
of	IN	of
this	DT	this
.	SENT	.
And	CC	and
so	RB	so
we	PP	we
can	MD	can
'	''	'
t	NN	t
be	VB	be
certain	JJ	certain
that	IN	that
it	PP	it
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
this	DT	this
,	,	,
that	IN	that
or	CC	or
the	DT	the
other	JJ	other
thing	NN	thing
.	SENT	.
So	RB	so
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
open-minded	JJ	open-minded
about	IN	about
what	WP	what
may	MD	may
happen	VB	happen
.	SENT	.
I	PP	I
have	VBP	have
some	DT	some
optimism	NN	optimism
because	IN	because
I	PP	I
think	VBP	think
that	IN	that
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
make	VB	make
a	DT	a
system	NN	system
safe	JJ	safe
,	,	,
you	PP	you
need	VBP	need
to	TO	to
understand	VB	understand
a	DT	a
lot	NN	lot
about	IN	about
that	DT	that
system	NN	system
.	SENT	.
You	PP	you
can	MD	can
'	''	'
t	NN	t
make	VB	make
an	DT	an
airplane	NN	airplane
safe	JJ	safe
if	IN	if
you	PP	you
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
about	RB	about
how	WRB	how
airplanes	NNS	airplane
work	VBP	work
.	SENT	.
So	RB	so
as	IN	as
we	PP	we
get	VBP	get
closer	RBR	closer
to	TO	to
AGI	NP	AGI
,	,	,
we	PP	we
will	MD	will
understand	VB	understand
more	JJR	more
and	CC	and
more	JJR	more
about	IN	about
these	DT	these
systems	NNS	system
,	,	,
and	CC	and
we	PP	we
will	MD	will
see	VB	see
more	JJR	more
ways	NNS	way
to	TO	to
make	VB	make
these	DT	these
systems	NNS	system
safe	JJ	safe
,	,	,
make	VB	make
highly	RB	highly
ethical	JJ	ethical
AI	NN	ai
systems	NNS	system
.	SENT	.
But	CC	but
there	EX	there
are	VBP	be
many	JJ	many
things	NNS	thing
we	PP	we
don	VBP	don
'	''	'
t	NN	t
understand	VBP	understand
about	IN	about
the	DT	the
future	NN	future
.	SENT	.
So	RB	so
I	PP	I
have	VBP	have
to	TO	to
accept	VB	accept
that	IN	that
there	EX	there
is	VBZ	be
a	DT	a
possibility	NN	possibility
that	IN	that
things	NNS	thing
may	MD	may
go	VB	go
badly	RB	badly
because	IN	because
I	PP	I
don	NN	don
'	POS	'
t	NN	t
know	VBP	know
what	WP	what
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
happen	VB	happen
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
know	VBP	know
that	IN	that
about	IN	about
the	DT	the
future	NN	future
in	IN	in
such	PDT	such
a	DT	a
big	JJ	big
change	NN	change
.	SENT	.
And	CC	and
even	RB	even
if	IN	if
the	DT	the
probability	NN	probability
of	IN	of
something	NN	something
going	VBG	go
bad	JJ	bad
is	VBZ	be
quite	RB	quite
small	JJ	small
,	,	,
we	PP	we
should	MD	should
take	VB	take
this	DT	this
extremely	RB	extremely
seriously	RB	seriously
.	SENT	.
CA	MD	ca
:	:	:
Paint	VB	paint
a	DT	a
scenario	NN	scenario
of	IN	of
what	WP	what
going	NN	going
bad	JJ	bad
could	MD	could
look	VB	look
like	IN	like
.	SENT	.
SL	NP	SL
:	:	:
Well	UH	well
,	,	,
it	PP	it
'	POS	'
s	NN	S
hard	JJ	hard
to	TO	to
do	VB	do
because	IN	because
you	PP	you
'	POS	'
re	NN	re
talking	VBG	talk
about	IN	about
systems	NNS	system
that	WDT	that
potentially	RB	potentially
have	VBP	have
superhuman	JJ	superhuman
intelligence	NN	intelligence
,	,	,
right	RB	right
?	SENT	?
So	RB	so
there	EX	there
are	VBP	be
many	JJ	many
ways	NNS	way
in	IN	in
which	WDT	which
things	NNS	thing
would	MD	would
go	VB	go
bad	JJ	bad
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
People	NNS	people
sometimes	RB	sometimes
point	VBP	point
to	TO	to
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
engineered	JJ	engineered
pathogens	NNS	pathogen
,	,	,
right	RB	right
?	SENT	?
Maybe	RB	maybe
a	DT	a
superintelligence	NN	superintelligence
could	MD	could
design	VB	design
an	DT	an
engineered	JJ	engineered
pathogen	NN	pathogen
.	SENT	.
It	PP	it
could	MD	could
be	VB	be
much	RB	much
more	RBR	more
mundane	JJ	mundane
things	NNS	thing
.	SENT	.
Maybe	RB	maybe
with	IN	with
AGI	NP	AGI
,	,	,
you	PP	you
know	VBP	know
,	,	,
it	PP	it
gets	VBZ	get
used	VBN	use
to	TO	to
destabilize	VB	destabilize
democracy	NN	democracy
in	IN	in
the	DT	the
world	NN	world
,	,	,
with	IN	with
,	,	,
you	PP	you
know	VBP	know
,	,	,
propaganda	NN	propaganda
or	CC	or
all	DT	all
sorts	NNS	sort
of	IN	of
other	JJ	other
things	NNS	thing
like	IN	like
that	DT	that
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
--	:	--
CA	MD	ca
:	:	:
That	IN	that
one	PP	one
might	MD	might
already	RB	already
have	VB	have
happened	VBN	happen
.	SENT	.
SL	NP	SL
:	:	:
There	EX	there
might	MD	might
be	VB	be
happening	VBG	happen
a	DT	a
bit	NN	bit
already	RB	already
.	SENT	.
But	CC	but
,	,	,
you	PP	you
know	VBP	know
,	,	,
there	EX	there
may	MD	may
be	VB	be
a	DT	a
lot	NN	lot
more	RBR	more
of	IN	of
this	DT	this
if	IN	if
we	PP	we
have	VBP	have
more	JJR	more
powerful	JJ	powerful
systems	NNS	system
.	SENT	.
So	RB	so
there	EX	there
are	VBP	be
many	JJ	many
ways	NNS	way
in	IN	in
which	WDT	which
societies	NNS	society
can	MD	can
be	VB	be
destabilized	VBN	destabilize
.	SENT	.
And	CC	and
you	PP	you
can	MD	can
see	VB	see
that	IN	that
in	IN	in
the	DT	the
history	NN	history
books	NNS	book
.	SENT	.
CA	MD	ca
:	:	:
I	PP	I
mean	VBP	mean
,	,	,
Shane	NP	Shane
,	,	,
if	IN	if
you	PP	you
could	MD	could
have	VB	have
asked	VBN	ask
all	DT	all
humans	NNS	human
,	,	,
say	VBP	say
,	,	,
15	CD	@card@
years	NNS	year
ago	RB	ago
,	,	,
OK	UH	OK
,	,	,
we	PP	we
can	MD	can
open	VB	open
a	DT	a
door	NN	door
here	RB	here
,	,	,
and	CC	and
opening	VBG	open
this	DT	this
door	NN	door
could	MD	could
lead	VB	lead
to	TO	to
the	DT	the
best-ever	RB	best-ever
outcomes	NNS	outcome
for	IN	for
humanity	NN	humanity
.	SENT	.
But	CC	but
there	EX	there
'	''	'
s	NNS	<unknown>
also	RB	also
a	DT	a
meaningful	JJ	meaningful
chance	NN	chance
,	,	,
let	VBN	let
'	POS	'
s	NNS	<unknown>
say	VBP	say
it	PP	it
'	''	'
s	NN	S
more	JJR	more
than	IN	than
five	CD	five
percent	NN	percent
,	,	,
that	WDT	that
we	PP	we
could	MD	could
actually	RB	actually
destroy	VB	destroy
our	PP$	our
civilization	NN	civilization
.	SENT	.
I	PP	I
mean	VBP	mean
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
there	RB	there
a	DT	a
chance	NN	chance
that	IN	that
most	JJS	most
people	NNS	people
would	MD	would
have	VB	have
actually	RB	actually
said	VBN	say
,	,	,
"	''	"
Don	NP	Don
'	POS	'
t	NN	t
you	PP	you
dare	VBP	dare
open	VB	open
that	DT	that
damn	JJ	damn
door	NN	door
.	SENT	.
Let	NP	Let
'	POS	'
s	NN	S
wait	NN	wait
.	SENT	.
"	''	"
SL	NP	SL
:	:	:
If	IN	if
I	PP	I
had	VBD	have
a	DT	a
magic	JJ	magic
wand	NN	wand
and	CC	and
I	PP	I
could	MD	could
slow	VB	slow
things	NNS	thing
down	RB	down
,	,	,
I	PP	I
would	MD	would
use	VB	use
that	DT	that
magic	JJ	magic
wand	NN	wand
,	,	,
but	CC	but
I	PP	I
don	NN	don
'	POS	'
t	NN	t
.	SENT	.
There	EX	there
are	VBP	be
dozens	NNS	dozen
of	IN	of
companies	NNS	company
,	,	,
well	RB	well
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
probably	RB	probably
10	CD	@card@
companies	NNS	company
in	IN	in
the	DT	the
world	NN	world
now	RB	now
that	IN	that
can	MD	can
develop	VB	develop
the	DT	the
most	JJS	most
cutting-edge	NN	cutting-edge
models	NNS	model
,	,	,
including	VBG	include
,	,	,
I	PP	I
think	VBP	think
,	,	,
some	DT	some
national	JJ	national
intelligence	NN	intelligence
services	NNS	service
who	WP	who
have	VBP	have
secret	JJ	secret
projects	NNS	project
doing	VBG	do
this	DT	this
.	SENT	.
And	CC	and
then	RB	then
there	EX	there
'	''	'
s	NNS	<unknown>
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
dozens	NNS	dozen
of	IN	of
companies	NNS	company
that	WDT	that
can	MD	can
develop	VB	develop
something	NN	something
that	RB	that
'	POS	'
s	NNS	<unknown>
a	DT	a
generation	NN	generation
behind	RB	behind
.	SENT	.
And	CC	and
remember	VB	remember
,	,	,
intelligence	NN	intelligence
is	VBZ	be
incredibly	RB	incredibly
valuable	JJ	valuable
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
incredibly	RB	incredibly
useful	JJ	useful
.	SENT	.
We	PP	we
'	''	'
re	IN	re
doing	VBG	do
this	DT	this
because	IN	because
we	PP	we
can	MD	can
see	VB	see
all	DT	all
kinds	NNS	kind
of	IN	of
value	NN	value
that	WDT	that
can	MD	can
be	VB	be
created	VBN	create
in	IN	in
this	DT	this
for	IN	for
all	DT	all
sorts	NNS	sort
of	IN	of
reasons	NNS	reason
.	SENT	.
How	WRB	how
do	VBP	do
you	PP	you
stop	VB	stop
this	DT	this
process	NN	process
?	SENT	?
I	PP	I
don	VBP	don
'	''	'
t	NN	t
see	VB	see
any	DT	any
realistic	JJ	realistic
plan	NN	plan
that	IN	that
I	NP	I
'	POS	'
ve	NN	ve
heard	VBD	hear
of	IN	of
,	,	,
of	IN	of
stopping	VBG	stop
this	DT	this
process	NN	process
.	SENT	.
Maybe	RB	maybe
we	PP	we
can	MD	can
--	:	--
I	PP	I
think	VBP	think
we	PP	we
should	MD	should
think	VB	think
about	IN	about
regulating	VBG	regulate
things	NNS	thing
.	SENT	.
I	PP	I
think	VBP	think
we	PP	we
should	MD	should
do	VB	do
things	NNS	thing
like	IN	like
this	DT	this
as	IN	as
we	PP	we
do	VBP	do
with	IN	with
every	DT	every
powerful	JJ	powerful
technology	NN	technology
.	SENT	.
There	EX	there
'	POS	'
s	NN	S
nothing	NN	nothing
special	JJ	special
about	RB	about
AI	VBP	ai
here	RB	here
.	SENT	.
People	NNS	people
talk	VBP	talk
about	RB	about
,	,	,
oh	UH	oh
,	,	,
you	PP	you
know	VBP	know
,	,	,
how	WRB	how
dare	VBP	dare
you	PP	you
talk	VB	talk
about	IN	about
regulating	VBG	regulate
this	DT	this
?	SENT	?
No	UH	no
,	,	,
we	PP	we
regulate	VBP	regulate
powerful	JJ	powerful
technologies	NNS	technology
all	PDT	all
the	DT	the
time	NN	time
in	IN	in
the	DT	the
interests	NNS	interest
of	IN	of
society	NN	society
.	SENT	.
And	CC	and
I	PP	I
think	VBP	think
this	DT	this
is	VBZ	be
a	DT	a
very	RB	very
important	JJ	important
thing	NN	thing
that	IN	that
we	PP	we
should	MD	should
be	VB	be
looking	VBG	look
at	IN	at
.	SENT	.
CA	MD	ca
:	:	:
It	PP	it
'	POS	'
s	JJ	<unknown>
kind	NN	kind
of	IN	of
the	DT	the
first	JJ	first
time	NN	time
we	PP	we
have	VBP	have
this	DT	this
superpowerful	JJ	superpowerful
technology	NN	technology
out	RB	out
there	RB	there
that	IN	that
we	PP	we
literally	RB	literally
don	VBP	don
'	POS	'
t	NN	t
understand	VBP	understand
in	IN	in
full	JJ	full
how	WRB	how
it	PP	it
works	VBZ	work
.	SENT	.
Is	VBZ	be
the	DT	the
most	JJS	most
single	NN	single
,	,	,
most	RBS	most
important	JJ	important
thing	NN	thing
we	PP	we
must	MD	must
do	VB	do
,	,	,
in	IN	in
your	PP$	your
view	NN	view
,	,	,
to	TO	to
understand	VB	understand
,	,	,
to	TO	to
understand	VB	understand
better	RBR	well
what	WP	what
on	IN	on
Earth	NP	Earth
is	VBZ	be
going	VBG	go
on	RP	on
,	,	,
so	RB	so
that	IN	that
we	PP	we
least	RBS	least
have	VB	have
a	DT	a
shot	NN	shot
at	IN	at
pointing	VBG	point
it	PP	it
in	IN	in
the	DT	the
right	JJ	right
direction	NN	direction
?	SENT	?
SL	NP	SL
:	:	:
There	EX	there
is	VBZ	be
a	DT	a
lot	NN	lot
of	IN	of
energy	NN	energy
behind	IN	behind
capabilities	NNS	capability
at	IN	at
the	DT	the
moment	NN	moment
because	IN	because
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
value	NN	value
in	IN	in
developing	VBG	develop
the	DT	the
capabilities	NNS	capability
.	SENT	.
I	PP	I
think	VBP	think
we	PP	we
need	VBP	need
to	TO	to
see	VB	see
a	DT	a
lot	NN	lot
more	JJR	more
energy	NN	energy
going	VBG	go
into	IN	into
actual	JJ	actual
science	NN	science
,	,	,
understanding	VBG	understand
how	WRB	how
these	DT	these
networks	NNS	network
work	NN	work
,	,	,
what	WP	what
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
,	,	,
what	WP	what
they	PP	they
'	POS	'
re	NN	re
not	RB	not
doing	VBG	do
,	,	,
where	WRB	where
they	PP	they
'	POS	'
re	NN	re
likely	JJ	likely
to	TO	to
fail	VB	fail
,	,	,
and	CC	and
understanding	VBG	understand
how	WRB	how
we	PP	we
put	VBD	put
these	DT	these
things	NNS	thing
together	RB	together
so	RB	so
that	IN	that
we	PP	we
'	POS	'
re	NN	re
able	JJ	able
to	TO	to
find	VB	find
ways	NNS	way
to	TO	to
make	VB	make
these	DT	these
AGI	NP	AGI
systems	NNS	system
profoundly	RB	profoundly
ethical	JJ	ethical
and	CC	and
safe	JJ	safe
.	SENT	.
I	PP	I
believe	VBP	believe
it	PP	it
'	''	'
s	NNS	<unknown>
possible	JJ	possible
.	SENT	.
But	CC	but
we	PP	we
need	VBP	need
to	TO	to
mobilize	VB	mobilize
more	JJR	more
people	NNS	people
'	POS	'
s	NN	S
minds	NNS	mind
and	CC	and
brains	NNS	brain
to	TO	to
finding	VBG	find
these	DT	these
solutions	NNS	solution
so	RB	so
that	IN	that
we	PP	we
end	VB	end
up	RP	up
in	IN	in
a	DT	a
future	NN	future
where	WRB	where
we	PP	we
have	VBP	have
incredibly	RB	incredibly
powerful	JJ	powerful
machine	NN	machine
intelligence	NN	intelligence
that	RB	that
'	POS	'
s	NN	S
also	RB	also
profoundly	RB	profoundly
ethical	JJ	ethical
and	CC	and
safe	JJ	safe
,	,	,
and	CC	and
it	PP	it
enhances	VBZ	enhance
and	CC	and
extends	VBZ	extend
humanity	NN	humanity
into	IN	into
,	,	,
I	PP	I
think	VBP	think
,	,	,
a	DT	a
new	JJ	new
golden	JJ	golden
period	NN	period
for	IN	for
humanity	NN	humanity
.	SENT	.
CA	MD	ca
:	:	:
Shane	NP	Shane
,	,	,
thank	VBP	thank
you	PP	you
so	RB	so
much	RB	much
for	IN	for
sharing	VBG	share
that	DT	that
vision	NN	vision
and	CC	and
coming	VBG	come
to	TO	to
TED	VB	ted
.	SENT	.
