Thank	VB	thank
corrupt	JJ	corrupt
and	CC	and
not	RB	not
managing	VBG	manage
its	PP$	its
own	JJ	own
public	JJ	public
finances	NNS	finance
well	RB	well
.	SENT	.
So	RB	so
what	WP	what
did	VBD	do
we	PP	we
try	VBP	try
to	TO	to
do	VB	do
?	SENT	?
We	PP	we
introduced	VBD	introduce
a	DT	a
fiscal	JJ	fiscal
rule	NN	rule
that	WDT	that
de-linked	VBD	de-link
our	PP$	our
budget	NN	budget
from	IN	from
the	DT	the
oil	NN	oil
price	NN	price
.	SENT	.
Before	IN	before
we	PP	we
used	VBD	use
to	TO	to
just	RB	just
budget	NN	budget
on	IN	on
whatever	WDT	whatever
oil	NN	oil
we	PP	we
bring	VBP	bring
in	IN	in
,	,	,
because	IN	because
oil	NN	oil
is	VBZ	be
the	DT	the
biggest	JJS	big
,	,	,
most	RBS	most
revenue-earning	JJ	<unknown>
sector	NN	sector
in	IN	in
the	DT	the
economy	NN	economy
:	:	:
70	CD	@card@
percent	NN	percent
of	IN	of
our	PP$	our
revenues	NNS	revenue
come	VBN	come
from	IN	from
oil	NN	oil
.	SENT	.
We	PP	we
de-linked	VBD	de-link
that	IN	that
,	,	,
and	CC	and
once	RB	once
we	PP	we
did	VBD	do
it	PP	it
,	,	,
we	PP	we
began	VBD	begin
to	TO	to
budget	NN	budget
at	IN	at
a	DT	a
price	NN	price
slightly	RB	slightly
lower	JJR	low
than	IN	than
the	DT	the
oil	NN	oil
price	NN	price
and	CC	and
save	VB	save
whatever	WDT	whatever
was	VBD	be
above	IN	above
that	DT	that
price	NN	price
.	SENT	.
We	PP	we
didn	NP	<unknown>
'	POS	'
t	NN	t
know	VBP	know
we	PP	we
could	MD	could
pull	VB	pull
it	PP	it
off	RP	off
;	:	;
it	PP	it
was	VBD	be
very	RB	very
controversial	JJ	controversial
.	SENT	.
But	CC	but
what	WP	what
it	PP	it
immediately	RB	immediately
did	VBD	do
was	VBD	be
that	IN	that
the	DT	the
volatility	NN	volatility
that	WDT	that
had	VBD	have
been	VBN	be
present	JJ	present
in	IN	in
terms	NNS	term
of	IN	of
our	PP$	our
economic	JJ	economic
development	NN	development
—	:	-
where	WRB	where
,	,	,
even	RB	even
if	IN	if
oil	NN	oil
prices	NNS	price
were	VBD	be
high	JJ	high
,	,	,
we	PP	we
would	MD	would
grow	VB	grow
very	RB	very
fast	RB	fast
.	SENT	.
When	WRB	when
they	PP	they
crashed	VBD	crash
,	,	,
we	PP	we
crashed	VBD	crash
.	SENT	.
And	CC	and
we	PP	we
could	MD	could
hardly	RB	hardly
even	RB	even
pay	VB	pay
anything	NN	anything
,	,	,
any	DT	any
salaries	NNS	salary
,	,	,
in	IN	in
the	DT	the
economy	NN	economy
.	SENT	.
That	IN	that
smoothened	VBN	smoothen
out	RP	out
.	SENT	.
We	PP	we
were	VBD	be
able	JJ	able
to	TO	to
save	VB	save
,	,	,
just	RB	just
before	IN	before
I	PP	I
left	VBD	leave
,	,	,
27	CD	@card@
billion	NN	billion
dollars	NNS	dollar
.	SENT	.
Whereas	IN	whereas
—	:	-
and	CC	and
this	DT	this
went	VBD	go
to	TO	to
our	PP$	our
reserves	NNS	reserve
—	:	-
when	WRB	when
I	PP	I
arrived	VBD	arrive
in	IN	in
2003	CD	@card@
,	,	,
we	PP	we
had	VBD	have
seven	CD	seven
billion	NN	billion
dollars	NNS	dollar
in	IN	in
reserves	NNS	reserve
.	SENT	.
By	IN	by
the	DT	the
time	NN	time
I	PP	I
left	VBD	leave
,	,	,
we	PP	we
had	VBD	have
gone	VBN	go
up	RP	up
to	TO	to
almost	RB	almost
30	CD	@card@
billion	NN	billion
dollars	NNS	dollar
.	SENT	.
And	CC	and
as	IN	as
we	PP	we
speak	VBP	speak
now	RB	now
,	,	,
we	PP	we
have	VBP	have
about	RB	about
40	CD	@card@
billion	NN	billion
dollars	NNS	dollar
in	IN	in
reserves	NNS	reserve
due	JJ	due
to	TO	to
proper	JJ	proper
management	NN	management
of	IN	of
our	PP$	our
finances	NNS	finance
.	SENT	.
And	CC	and
that	DT	that
shores	NNS	shore
up	IN	up
our	PP$	our
economy	NN	economy
,	,	,
makes	VBZ	make
it	PP	it
stable	JJ	stable
.	SENT	.
Our	PP$	our
exchange	NN	exchange
rate	NN	rate
that	WDT	that
used	VBD	use
to	TO	to
fluctuate	VB	fluctuate
all	PDT	all
the	DT	the
time	NN	time
is	VBZ	be
now	RB	now
fairly	RB	fairly
stable	JJ	stable
and	CC	and
being	VBG	be
managed	VBN	manage
so	RB	so
that	IN	that
business	NN	business
people	NNS	people
have	VBP	have
a	DT	a
predictability	NN	predictability
of	IN	of
prices	NNS	price
in	IN	in
the	DT	the
economy	NN	economy
.	SENT	.
We	PP	we
brought	VBD	bring
inflation	NN	inflation
down	RB	down
from	IN	from
28	CD	@card@
percent	NN	percent
to	TO	to
about	RB	about
11	CD	@card@
percent	NN	percent
.	SENT	.
And	CC	and
we	PP	we
had	VBD	have
GDP	NP	GDP
grow	VB	grow
from	IN	from
an	DT	an
average	NN	average
of	IN	of
2	CD	@card@
.	SENT	.
3	CD	@card@
percent	NN	percent
the	DT	the
previous	JJ	previous
decade	NN	decade
to	TO	to
about	RB	about
6	CD	@card@
.	SENT	.
5	CD	@card@
percent	NN	percent
now	RB	now
.	SENT	.
So	RB	so
all	PDT	all
the	DT	the
changes	NNS	change
and	CC	and
reforms	NNS	reform
we	PP	we
were	VBD	be
able	JJ	able
to	TO	to
make	VB	make
have	VBP	have
shown	VBN	show
up	RP	up
in	IN	in
results	NNS	result
that	WDT	that
are	VBP	be
measurable	JJ	measurable
in	IN	in
the	DT	the
economy	NN	economy
.	SENT	.
And	CC	and
what	WP	what
is	VBZ	be
more	RBR	more
important	JJ	important
,	,	,
because	IN	because
we	PP	we
want	VBP	want
to	TO	to
get	VB	get
away	RB	away
from	IN	from
oil	NN	oil
and	CC	and
diversify	VB	diversify
—	:	-
and	CC	and
there	EX	there
are	VBP	be
so	RB	so
many	JJ	many
opportunities	NNS	opportunity
in	IN	in
this	DT	this
one	CD	one
big	JJ	big
country	NN	country
,	,	,
as	RB	as
in	IN	in
many	JJ	many
countries	NNS	country
in	IN	in
Africa	NP	Africa
—	:	-
what	WP	what
was	VBD	be
remarkable	JJ	remarkable
is	VBZ	be
that	IN	that
much	RB	much
of	IN	of
this	DT	this
growth	NN	growth
came	VBD	come
not	RB	not
from	IN	from
the	DT	the
oil	NN	oil
sector	NN	sector
alone	RB	alone
,	,	,
but	CC	but
from	IN	from
non-oil	JJ	non-oil
.	SENT	.
Agriculture	NP	Agriculture
grew	VBD	grow
at	IN	at
better	JJR	good
than	IN	than
eight	CD	eight
percent	NN	percent
.	SENT	.
As	IN	as
telecoms	NNS	<unknown>
sector	NN	sector
grew	VBD	grow
,	,	,
housing	NN	housing
and	CC	and
construction	NN	construction
,	,	,
and	CC	and
I	PP	I
could	MD	could
go	VB	go
on	RP	on
and	CC	and
on	RP	on
.	SENT	.
And	CC	and
this	DT	this
is	VBZ	be
to	TO	to
illustrate	VB	illustrate
to	TO	to
you	PP	you
that	IN	that
once	RB	once
you	PP	you
get	VBP	get
the	DT	the
macro-economy	NN	macro-economy
straightened	VBD	straighten
out	RP	out
,	,	,
the	DT	the
opportunities	NNS	opportunity
in	IN	in
various	JJ	various
other	JJ	other
sectors	NNS	sector
are	VBP	be
enormous	JJ	enormous
.	SENT	.
We	PP	we
have	VBP	have
opportunities	NNS	opportunity
in	IN	in
agriculture	NN	agriculture
,	,	,
like	IN	like
I	PP	I
said	VBD	say
.	SENT	.
We	PP	we
have	VBP	have
opportunities	NNS	opportunity
in	IN	in
solid	JJ	solid
minerals	NNS	mineral
.	SENT	.
We	PP	we
have	VBP	have
a	DT	a
lot	NN	lot
of	IN	of
minerals	NNS	mineral
that	IN	that
no	DT	no
one	CD	one
has	VBZ	have
even	RB	even
invested	VBN	invest
in	IN	in
or	CC	or
explored	VBN	explore
.	SENT	.
And	CC	and
we	PP	we
realized	VBD	realize
that	IN	that
without	IN	without
the	DT	the
proper	JJ	proper
legislation	NN	legislation
to	TO	to
make	VB	make
that	DT	that
possible	JJ	possible
,	,	,
that	DT	that
wouldn	NN	<unknown>
'	POS	'
t	NN	t
happen	VB	happen
.	SENT	.
So	IN	so
we	PP	we
'	POS	'
ve	NN	ve
now	RB	now
got	VBD	get
a	DT	a
mining	NN	mining
code	NN	code
that	WDT	that
is	VBZ	be
comparable	JJ	comparable
with	IN	with
some	DT	some
of	IN	of
the	DT	the
best	JJS	good
in	IN	in
the	DT	the
world	NN	world
.	SENT	.
We	PP	we
have	VBP	have
opportunities	NNS	opportunity
in	IN	in
housing	NN	housing
and	CC	and
real	JJ	real
estate	NN	estate
.	SENT	.
There	EX	there
was	VBD	be
nothing	NN	nothing
in	IN	in
a	DT	a
country	NN	country
of	IN	of
140	CD	@card@
million	CD	million
people	NNS	people
—	:	-
no	DT	no
shopping	NN	shopping
malls	NNS	mall
as	IN	as
you	PP	you
know	VBP	know
them	PP	them
here	RB	here
.	SENT	.
This	DT	this
was	VBD	be
an	DT	an
investment	NN	investment
opportunity	NN	opportunity
for	IN	for
someone	NN	someone
that	WDT	that
excited	VBD	excite
the	DT	the
imagination	NN	imagination
of	IN	of
people	NNS	people
.	SENT	.
And	CC	and
now	RB	now
,	,	,
we	PP	we
have	VBP	have
a	DT	a
situation	NN	situation
in	IN	in
which	WDT	which
the	DT	the
businesses	NNS	business
in	IN	in
this	DT	this
mall	NN	mall
are	VBP	be
doing	VBG	do
four	CD	four
times	NNS	time
the	DT	the
turnover	NN	turnover
that	IN	that
they	PP	they
had	VBD	have
projected	VBN	project
.	SENT	.
So	RB	so
,	,	,
huge	JJ	huge
things	NNS	thing
in	IN	in
construction	NN	construction
,	,	,
real	JJ	real
estate	NN	estate
,	,	,
mortgage	NN	mortgage
markets	NNS	market
.	SENT	.
Financial	JJ	financial
services	NNS	service
:	:	:
we	PP	we
had	VBD	have
89	CD	@card@
banks	NNS	bank
.	SENT	.
Too	RB	too
many	JJ	many
not	RB	not
doing	VBG	do
their	PP$	their
real	JJ	real
business	NN	business
.	SENT	.
We	PP	we
consolidated	VBD	consolidate
them	PP	them
from	IN	from
89	CD	@card@
to	TO	to
25	CD	@card@
banks	NNS	bank
by	IN	by
requiring	VBG	require
that	IN	that
they	PP	they
increase	VB	increase
their	PP$	their
capital	NN	capital
—	:	-
share	NN	share
capital	NN	capital
.	SENT	.
And	CC	and
it	PP	it
went	VBD	go
from	IN	from
about	RB	about
25	CD	@card@
million	CD	million
dollars	NNS	dollar
to	TO	to
150	CD	@card@
million	CD	million
dollars	NNS	dollar
.	SENT	.
The	DT	the
banks	NNS	bank
—	:	-
these	DT	these
banks	NNS	bank
are	VBP	be
now	RB	now
consolidated	JJ	consolidated
,	,	,
and	CC	and
that	IN	that
strengthening	VBG	strengthen
of	IN	of
the	DT	the
banking	NN	banking
system	NN	system
has	VBZ	have
attracted	VBN	attract
a	DT	a
lot	NN	lot
of	IN	of
investment	NN	investment
from	IN	from
outside	NN	outside
.	SENT	.
Barclays	NP	Barclays
Bank	NP	Bank
of	IN	of
the	DT	the
U	NP	U
.	SENT	.
K	NP	K
.	SENT	.
is	VBZ	be
bringing	VBG	bring
in	IN	in
500	CD	@card@
million	CD	million
.	SENT	.
Standard	NP	Standard
Chartered	VBD	charter
has	VBZ	have
brought	VBN	bring
in	IN	in
140	CD	@card@
million	CD	million
.	SENT	.
And	CC	and
I	PP	I
can	MD	can
go	VB	go
on	RP	on
.	SENT	.
Dollars	NNS	dollar
,	,	,
on	IN	on
and	CC	and
on	IN	on
,	,	,
into	IN	into
the	DT	the
system	NN	system
.	SENT	.
We	PP	we
are	VBP	be
doing	VBG	do
the	DT	the
same	JJ	same
with	IN	with
the	DT	the
insurance	NN	insurance
sector	NN	sector
.	SENT	.
So	RB	so
in	IN	in
financial	JJ	financial
services	NNS	service
,	,	,
a	DT	a
great	JJ	great
deal	NN	deal
of	IN	of
opportunity	NN	opportunity
.	SENT	.
In	IN	in
tourism	NN	tourism
,	,	,
in	IN	in
many	JJ	many
African	JJ	African
countries	NNS	country
,	,	,
a	DT	a
great	JJ	great
opportunity	NN	opportunity
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
what	WP	what
many	JJ	many
people	NNS	people
know	VBP	know
East	NP	East
Africa	NP	Africa
for	IN	for
:	:	:
the	DT	the
wildlife	NN	wildlife
,	,	,
the	DT	the
elephants	NNS	elephant
,	,	,
and	CC	and
so	RB	so
on	IN	on
.	SENT	.
But	CC	but
managing	VBG	manage
the	DT	the
tourism	NN	tourism
market	NN	market
in	IN	in
a	DT	a
way	NN	way
that	WDT	that
can	MD	can
really	RB	really
benefit	VB	benefit
the	DT	the
people	NNS	people
is	VBZ	be
very	RB	very
important	JJ	important
.	SENT	.
So	RB	so
what	WP	what
am	VBP	be
I	PP	I
trying	VBG	try
to	TO	to
say	VB	say
?	SENT	?
I	NP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
tell	VB	tell
you	PP	you
that	IN	that
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
new	JJ	new
wave	NN	wave
on	IN	on
the	DT	the
continent	NN	continent
.	SENT	.
A	DT	a
new	JJ	new
wave	NN	wave
of	IN	of
openness	NN	openness
and	CC	and
democratization	NN	democratization
in	IN	in
which	WDT	which
,	,	,
since	IN	since
2000	CD	@card@
,	,	,
more	JJR	more
than	IN	than
two-thirds	NNS	two-third
of	IN	of
African	JJ	African
countries	NNS	country
have	VBP	have
had	VBN	have
multi-party	JJ	multi-party
democratic	JJ	democratic
elections	NNS	election
.	SENT	.
Not	RB	not
all	RB	all
of	IN	of
them	PP	them
have	VBP	have
been	VBN	be
perfect	JJ	perfect
,	,	,
or	CC	or
will	MD	will
be	VB	be
,	,	,
but	CC	but
the	DT	the
trend	NN	trend
is	VBZ	be
very	RB	very
clear	JJ	clear
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
tell	VB	tell
you	PP	you
that	IN	that
since	IN	since
the	DT	the
past	JJ	past
three	CD	three
years	NNS	year
,	,	,
the	DT	the
average	JJ	average
rate	NN	rate
of	IN	of
growth	NN	growth
on	IN	on
the	DT	the
continent	NN	continent
has	VBZ	have
moved	VBN	move
from	IN	from
about	RB	about
2	CD	@card@
.	SENT	.
5	CD	@card@
percent	NN	percent
to	TO	to
about	RB	about
five	CD	five
percent	NN	percent
per	IN	per
annum	NN	annum
.	SENT	.
This	DT	this
is	VBZ	be
better	JJR	good
than	IN	than
the	DT	the
performance	NN	performance
of	IN	of
many	JJ	many
OECD	NP	OECD
countries	NNS	country
.	SENT	.
So	IN	so
it	PP	it
'	POS	'
s	NNS	<unknown>
clear	VBP	clear
that	IN	that
things	NNS	thing
are	VBP	be
changing	VBG	change
.	SENT	.
Conflicts	NNS	conflict
are	VBP	be
down	RB	down
on	IN	on
the	DT	the
continent	NN	continent
;	:	;
from	IN	from
about	RB	about
12	CD	@card@
conflicts	NNS	conflict
a	DT	a
decade	NN	decade
ago	RB	ago
,	,	,
we	PP	we
are	VBP	be
down	RB	down
to	TO	to
three	CD	three
or	CC	or
four	CD	four
conflicts	NNS	conflict
—	:	-
one	CD	one
of	IN	of
the	DT	the
most	RBS	most
terrible	JJ	terrible
,	,	,
of	IN	of
course	NN	course
,	,	,
of	IN	of
which	WDT	which
is	VBZ	be
Darfur	NP	<unknown>
.	SENT	.
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
you	PP	you
have	VBP	have
the	DT	the
neighborhood	NN	neighborhood
effect	NN	effect
where	WRB	where
if	IN	if
something	NN	something
is	VBZ	be
going	VBG	go
on	IN	on
in	IN	in
one	CD	one
part	NN	part
of	IN	of
the	DT	the
continent	NN	continent
,	,	,
it	PP	it
looks	VBZ	look
like	IN	like
the	DT	the
entire	JJ	entire
continent	NN	continent
is	VBZ	be
affected	VBN	affect
.	SENT	.
But	CC	but
you	PP	you
should	MD	should
know	VB	know
that	IN	that
this	DT	this
continent	NN	continent
is	VBZ	be
not	RB	not
—	:	-
is	VBZ	be
a	DT	a
continent	NN	continent
of	IN	of
many	JJ	many
countries	NNS	country
,	,	,
not	RB	not
one	CD	one
country	NN	country
.	SENT	.
And	CC	and
if	IN	if
we	PP	we
are	VBP	be
down	RB	down
to	TO	to
three	CD	three
or	CC	or
four	CD	four
conflicts	NNS	conflict
,	,	,
it	PP	it
means	VBZ	mean
that	IN	that
there	EX	there
are	VBP	be
plenty	NN	plenty
of	IN	of
opportunities	NNS	opportunity
to	TO	to
invest	VB	invest
in	IN	in
stable	JJ	stable
,	,	,
growing	JJ	growing
,	,	,
exciting	JJ	exciting
economies	NNS	economy
where	WRB	where
there	EX	there
'	''	'
s	NN	S
plenty	NN	plenty
of	IN	of
opportunity	NN	opportunity
.	SENT	.
And	CC	and
I	PP	I
want	VBP	want
to	TO	to
just	RB	just
make	VB	make
one	CD	one
point	NN	point
about	IN	about
this	DT	this
investment	NN	investment
.	SENT	.
The	DT	the
best	JJS	good
way	NN	way
to	TO	to
help	VB	help
Africans	NNS	African
today	NN	today
is	VBZ	be
to	TO	to
help	VB	help
them	PP	them
to	TO	to
stand	VB	stand
on	IN	on
their	PP$	their
own	JJ	own
feet	NNS	foot
.	SENT	.
And	CC	and
the	DT	the
best	JJS	good
way	NN	way
to	TO	to
do	VB	do
that	DT	that
is	VBZ	be
by	IN	by
helping	VBG	help
create	VB	create
jobs	NNS	job
.	SENT	.
There	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
issue	NN	issue
with	IN	with
fighting	VBG	fight
malaria	NN	malaria
and	CC	and
putting	VBG	put
money	NN	money
in	IN	in
that	WDT	that
and	CC	and
saving	VBG	save
children	NNS	child
'	POS	'
s	NN	S
lives	NNS	life
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
not	RB	not
what	WP	what
I	PP	I
'	POS	'
m	NN	m
saying	NN	saying
.	SENT	.
That	DT	that
is	VBZ	be
fine	JJ	fine
.	SENT	.
But	CC	but
imagine	VB	imagine
the	DT	the
impact	NN	impact
on	IN	on
a	DT	a
family	NN	family
:	:	:
if	IN	if
the	DT	the
parents	NNS	parent
can	MD	can
be	VB	be
employed	VBN	employ
and	CC	and
make	VB	make
sure	JJ	sure
that	IN	that
their	PP$	their
children	NNS	child
go	VB	go
to	TO	to
school	NN	school
,	,	,
that	WDT	that
they	PP	they
can	MD	can
buy	VB	buy
the	DT	the
drugs	NNS	drug
to	TO	to
fight	VB	fight
the	DT	the
disease	NN	disease
themselves	PP	themselves
.	SENT	.
If	IN	if
we	PP	we
can	MD	can
invest	VB	invest
in	IN	in
places	NNS	place
where	WRB	where
you	PP	you
yourselves	PP	yourselves
make	VBP	make
money	NN	money
whilst	IN	whilst
creating	VBG	create
jobs	NNS	job
and	CC	and
helping	VBG	help
people	NNS	people
stand	VBP	stand
on	IN	on
their	PP$	their
own	JJ	own
feet	NNS	foot
,	,	,
isn	NP	isn
'	POS	'
t	NN	t
that	IN	that
a	DT	a
wonderful	JJ	wonderful
opportunity	NN	opportunity
?	SENT	?
Isn	NP	Isn
'	POS	'
t	NN	t
that	IN	that
the	DT	the
way	NN	way
to	TO	to
go	VB	go
?	SENT	?
And	CC	and
I	PP	I
want	VBP	want
to	TO	to
say	VB	say
that	IN	that
some	DT	some
of	IN	of
the	DT	the
best	JJS	good
people	NNS	people
to	TO	to
invest	VB	invest
in	IN	in
on	IN	on
the	DT	the
continent	NN	continent
are	VBP	be
the	DT	the
women	NNS	woman
.	SENT	.
I	PP	I
have	VBP	have
a	DT	a
CD	NN	CD
here	RB	here
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
sorry	RB	sorry
that	IN	that
I	PP	I
didn	NNS	<unknown>
'	POS	'
t	NN	t
say	VBP	say
anything	NN	anything
on	IN	on
time	NN	time
.	SENT	.
Otherwise	RB	otherwise
,	,	,
I	PP	I
would	MD	would
have	VB	have
liked	VBN	like
you	PP	you
to	TO	to
have	VB	have
seen	VBN	see
this	DT	this
.	SENT	.
It	PP	it
says	VBZ	say
,	,	,
"	``	"
Africa	NP	Africa
:	:	:
Open	JJ	open
for	IN	for
Business	NP	Business
.	SENT	.
"	``	"
And	CC	and
this	DT	this
is	VBZ	be
a	DT	a
video	NN	video
that	WDT	that
has	VBZ	have
actually	RB	actually
won	VBN	win
an	DT	an
award	NN	award
as	IN	as
the	DT	the
best	JJS	good
documentary	NN	documentary
of	IN	of
the	DT	the
year	NN	year
.	SENT	.
Understand	VB	understand
that	IN	that
the	DT	the
woman	NN	woman
who	WP	who
made	VBD	make
it	PP	it
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
in	IN	in
Tanzania	NP	Tanzania
,	,	,
where	WRB	where
they	PP	they
'	POS	'
re	IN	re
having	VBG	have
the	DT	the
session	NN	session
in	IN	in
June	NP	June
.	SENT	.
But	CC	but
it	PP	it
shows	VBZ	show
you	PP	you
Africans	NNS	African
,	,	,
and	CC	and
particularly	RB	particularly
African	JJ	African
women	NNS	woman
,	,	,
who	WP	who
against	IN	against
all	DT	all
odds	NNS	odd
have	VBP	have
developed	VBN	develop
businesses	NNS	business
,	,	,
some	DT	some
of	IN	of
them	PP	them
world-class	JJ	world-class
.	SENT	.
One	CD	one
of	IN	of
the	DT	the
women	NNS	woman
in	IN	in
this	DT	this
video	NN	video
,	,	,
Adenike	NP	Adenike
Ogunlesi	NP	<unknown>
,	,	,
making	VBG	make
children	NNS	child
'	POS	'
s	NN	S
clothes	NNS	clothes
—	:	-
which	WDT	which
she	PP	she
started	VBD	start
as	IN	as
a	DT	a
hobby	NN	hobby
and	CC	and
grew	VBD	grow
into	IN	into
a	DT	a
business	NN	business
.	SENT	.
Mixing	VBG	mix
African	JJ	African
materials	NNS	material
,	,	,
such	JJ	such
as	IN	as
we	PP	we
have	VBP	have
,	,	,
with	IN	with
materials	NNS	material
from	IN	from
elsewhere	RB	elsewhere
.	SENT	.
So	RB	so
,	,	,
she	PP	she
'	POS	'
ll	NNS	<unknown>
make	VBP	make
a	DT	a
little	JJ	little
pair	NN	pair
of	IN	of
dungarees	NNS	dungaree
with	IN	with
corduroys	NNS	corduroys
,	,	,
with	IN	with
African	JJ	African
material	NN	material
mixed	VBN	mix
in	IN	in
.	SENT	.
Very	RB	very
creative	JJ	creative
designs	NNS	design
,	,	,
has	VBZ	have
reached	VBN	reach
a	DT	a
stage	NN	stage
where	WRB	where
she	PP	she
even	RB	even
had	VBD	have
an	DT	an
order	NN	order
from	IN	from
Wal-	NP	<unknown>
Mart	NP	Mart
.	SENT	.
For	IN	for
10	CD	@card@
,	,	,
000	CD	@card@
pieces	NNS	piece
.	SENT	.
So	RB	so
that	DT	that
shows	VBZ	show
you	PP	you
that	IN	that
we	PP	we
have	VBP	have
people	NNS	people
who	WP	who
are	VBP	be
capable	JJ	capable
of	IN	of
doing	VBG	do
.	SENT	.
And	CC	and
the	DT	the
women	NNS	woman
are	VBP	be
diligent	JJ	diligent
.	SENT	.
They	PP	they
are	VBP	be
focused	VBN	focus
;	:	;
they	PP	they
work	VBP	work
hard	RB	hard
.	SENT	.
I	PP	I
could	MD	could
go	VB	go
on	IN	on
giving	VBG	give
examples	NNS	example
:	:	:
Beatrice	NP	Beatrice
Gakuba	NP	<unknown>
of	IN	of
Rwanda	NP	Rwanda
,	,	,
who	WP	who
opened	VBD	open
up	RP	up
a	DT	a
flower	NN	flower
business	NN	business
and	CC	and
is	VBZ	be
now	RB	now
exporting	VBG	export
to	TO	to
the	DT	the
Dutch	JJ	Dutch
auction	NN	auction
in	IN	in
Amsterdam	NP	Amsterdam
each	DT	each
morning	NN	morning
and	CC	and
is	VBZ	be
employing	VBG	employ
200	CD	@card@
other	JJ	other
women	NNS	woman
and	CC	and
men	NNS	man
to	TO	to
work	VB	work
with	IN	with
her	PP	her
.	SENT	.
However	RB	however
,	,	,
many	JJ	many
of	IN	of
these	DT	these
are	VBP	be
starved	VBN	starve
for	IN	for
capital	NN	capital
to	TO	to
expand	VB	expand
,	,	,
because	IN	because
nobody	NN	nobody
believes	VBZ	believe
outside	IN	outside
of	IN	of
our	PP$	our
countries	NNS	country
that	IN	that
we	PP	we
can	MD	can
do	VB	do
what	WP	what
is	VBZ	be
necessary	JJ	necessary
.	SENT	.
Nobody	NN	nobody
thinks	VBZ	think
in	IN	in
terms	NNS	term
of	IN	of
a	DT	a
market	NN	market
.	SENT	.
Nobody	NN	nobody
thinks	VBZ	think
there	EX	there
'	''	'
s	NN	S
opportunity	NN	opportunity
.	SENT	.
But	CC	but
I	PP	I
'	POS	'
m	NN	m
standing	NN	standing
here	RB	here
saying	VBG	say
that	IN	that
those	DT	those
who	WP	who
miss	VBP	miss
the	DT	the
boat	NN	boat
now	RB	now
,	,	,
will	MD	will
miss	VB	miss
it	PP	it
forever	RB	forever
.	SENT	.
So	RB	so
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
in	IN	in
Africa	NP	Africa
,	,	,
think	VBP	think
about	RB	about
investing	VBG	invest
.	SENT	.
Think	VB	think
about	IN	about
the	DT	the
Beatrices	NPS	Beatrice
,	,	,
think	VBP	think
about	IN	about
the	DT	the
Adenikes	NP	Adenikes
of	IN	of
this	DT	this
world	NN	world
,	,	,
who	WP	who
are	VBP	be
doing	VBG	do
incredible	JJ	incredible
things	NNS	thing
,	,	,
that	WDT	that
are	VBP	be
bringing	VBG	bring
them	PP	them
into	IN	into
the	DT	the
global	JJ	global
economy	NN	economy
,	,	,
whilst	IN	whilst
at	IN	at
the	DT	the
same	JJ	same
time	NN	time
making	VBG	make
sure	JJ	sure
that	IN	that
their	PP$	their
fellow	JJ	fellow
men	NNS	man
and	CC	and
women	NNS	woman
are	VBP	be
employed	VBN	employ
,	,	,
and	CC	and
that	IN	that
the	DT	the
children	NNS	child
in	IN	in
those	DT	those
households	NNS	household
get	VBP	get
educated	VBN	educate
because	IN	because
their	PP$	their
parents	NNS	parent
are	VBP	be
earning	VBG	earn
adequate	JJ	adequate
income	NN	income
.	SENT	.
So	RB	so
I	PP	I
invite	VB	invite
you	PP	you
to	TO	to
explore	VB	explore
the	DT	the
opportunities	NNS	opportunity
.	SENT	.
When	WRB	when
you	PP	you
go	VBP	go
to	TO	to
Tanzania	NP	Tanzania
,	,	,
listen	VBP	listen
carefully	RB	carefully
,	,	,
because	IN	because
I	PP	I
'	POS	'
m	NN	m
sure	RB	sure
you	PP	you
will	MD	will
hear	VB	hear
of	IN	of
the	DT	the
various	JJ	various
openings	NNS	opening
that	IN	that
there	EX	there
will	MD	will
be	VB	be
for	IN	for
you	PP	you
to	TO	to
get	VB	get
involved	VBN	involve
in	IN	in
something	NN	something
that	WDT	that
will	MD	will
do	VB	do
good	JJ	good
for	IN	for
the	DT	the
continent	NN	continent
,	,	,
for	IN	for
the	DT	the
people	NNS	people
and	CC	and
for	IN	for
yourselves	PP	yourselves
.	SENT	.
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
.	SENT	.
