Bryn	NP	Bryn
thought	NN	thought
and	CC	and
say	VBP	say
something	NN	something
like	IN	like
,	,	,
"	''	"
People	NNS	people
need	VBP	need
their	PP$	their
fruits	NNS	fruit
and	CC	and
vegetables	NNS	vegetable
in	IN	in
the	DT	the
morning	NN	morning
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
the	DT	the
guy	NN	guy
who	WP	who
gets	VBZ	get
it	PP	it
to	TO	to
them	PP	them
.	SENT	.
"	''	"
We	PP	we
talked	VBD	talk
to	TO	to
somebody	NN	somebody
who	WP	who
,	,	,
in	IN	in
addition	NN	addition
to	TO	to
his	PP$	his
job	NN	job
,	,	,
was	VBD	be
caring	VBG	care
for	IN	for
his	PP$	his
aunt	NN	aunt
.	SENT	.
He	PP	he
was	VBD	be
making	VBG	make
plenty	NN	plenty
of	IN	of
money	NN	money
.	SENT	.
At	IN	at
one	PP	one
point	VBP	point
we	PP	we
just	RB	just
asked	VBD	ask
,	,	,
"	``	"
What	WP	what
is	VBZ	be
it	PP	it
about	RB	about
caring	JJ	caring
for	IN	for
your	PP$	your
aunt	NN	aunt
?	SENT	?
Can	NN	can
'	POS	'
t	NN	t
you	PP	you
just	RB	just
pay	VBP	pay
somebody	NN	somebody
to	TO	to
do	VB	do
it	PP	it
?	SENT	?
"	''	"
He	PP	he
said	VBD	say
,	,	,
"	``	"
My	PP$	my
aunt	NN	aunt
doesn	NN	<unknown>
'	POS	'
t	NN	t
want	VBP	want
somebody	NN	somebody
we	PP	we
pay	VBP	pay
for	IN	for
.	SENT	.
My	PP$	my
aunt	NN	aunt
wants	VBZ	want
me	PP	me
.	SENT	.
"	''	"
So	RB	so
there	EX	there
was	VBD	be
this	DT	this
concept	NN	concept
there	RB	there
of	IN	of
being	VBG	be
needed	VBN	need
.	SENT	.
If	IN	if
you	PP	you
study	VBP	study
the	DT	the
word	NN	word
"	``	"
dignity	NN	dignity
,	,	,
"	''	"
it	PP	it
'	POS	'
s	NNS	<unknown>
fascinating	JJ	fascinating
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
one	CD	one
of	IN	of
the	DT	the
oldest	JJS	old
words	NNS	word
in	IN	in
the	DT	the
English	JJ	English
language	NN	language
,	,	,
from	IN	from
antiquity	NN	antiquity
.	SENT	.
And	CC	and
it	PP	it
has	VBZ	have
two	CD	two
meanings	NNS	meaning
:	:	:
one	CD	one
is	VBZ	be
self-	NN	<unknown>
worth	JJ	worth
,	,	,
and	CC	and
the	DT	the
other	JJ	other
is	VBZ	be
that	IN	that
something	NN	something
is	VBZ	be
suitable	JJ	suitable
,	,	,
it	PP	it
'	POS	'
s	NN	S
fitting	NN	fitting
,	,	,
meaning	VBG	mean
that	IN	that
you	PP	you
'	POS	'
re	NN	re
part	NN	part
of	IN	of
something	NN	something
greater	JJR	great
than	IN	than
yourself	PP	yourself
,	,	,
and	CC	and
it	PP	it
connects	VBZ	connect
to	TO	to
some	DT	some
broader	JJR	broad
whole	NN	whole
.	SENT	.
In	IN	in
other	JJ	other
words	NNS	word
,	,	,
that	WDT	that
you	PP	you
'	POS	'
re	NN	re
needed	VBD	need
.	SENT	.
BF	NP	BF
:	:	:
So	RB	so
how	WRB	how
do	VBP	do
you	PP	you
answer	VB	answer
this	DT	this
question	NN	question
,	,	,
this	DT	this
concept	NN	concept
that	IN	that
we	PP	we
don	VB	don
'	''	'
t	NN	t
pay	NN	pay
teachers	NNS	teacher
,	,	,
and	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
pay	NN	pay
eldercare	NN	<unknown>
workers	NNS	worker
,	,	,
and	CC	and
we	PP	we
don	NN	don
'	POS	'
t	NN	t
pay	NN	pay
people	NNS	people
who	WP	who
really	RB	really
care	VBP	care
for	IN	for
people	NNS	people
and	CC	and
are	VBP	be
needed	VBN	need
,	,	,
enough	RB	enough
?	SENT	?
RB	NP	RB
:	:	:
Well	UH	well
,	,	,
the	DT	the
good	JJ	good
news	NN	news
is	VBZ	be
,	,	,
people	NNS	people
are	VBP	be
finally	RB	finally
asking	VBG	ask
the	DT	the
question	NN	question
.	SENT	.
So	RB	so
as	RB	as
AI	VBP	ai
investors	NNS	investor
,	,	,
we	PP	we
often	RB	often
get	VBP	get
phone	NN	phone
calls	NNS	call
from	IN	from
foundations	NNS	foundation
or	CC	or
CEOs	NNS	CEO
and	CC	and
boardrooms	NNS	boardroom
saying	VBG	say
,	,	,
"	''	"
What	WP	what
do	VBP	do
we	PP	we
do	VBP	do
about	IN	about
this	DT	this
?	SENT	?
"	``	"
And	CC	and
they	PP	they
used	VBD	use
to	TO	to
be	VB	be
asking	VBG	ask
,	,	,
"	''	"
What	WP	what
do	VBP	do
we	PP	we
do	VBP	do
about	RB	about
introducing	VBG	introduce
automation	NN	automation
?	SENT	?
"	''	"
And	CC	and
now	RB	now
they	PP	they
'	POS	'
re	NN	re
asking	VBG	ask
,	,	,
"	''	"
What	WP	what
do	VBP	do
we	PP	we
do	VBP	do
about	IN	about
self-worth	NN	self-worth
?	SENT	?
"	``	"
And	CC	and
they	PP	they
know	VBP	know
that	IN	that
the	DT	the
employees	NNS	employee
who	WP	who
work	VBP	work
for	IN	for
them	PP	them
who	WP	who
have	VBP	have
a	DT	a
spouse	NN	spouse
who	WP	who
cares	VBZ	care
for	IN	for
somebody	NN	somebody
,	,	,
that	DT	that
dignity	NN	dignity
is	VBZ	be
essential	JJ	essential
to	TO	to
their	PP$	their
ability	NN	ability
to	TO	to
just	RB	just
do	VB	do
their	PP$	their
job	NN	job
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	NN	S
two	CD	two
kinds	NNS	kind
of	IN	of
answers	NNS	answer
:	:	:
there	EX	there
'	''	'
s	VBG	<unknown>
the	DT	the
money	NN	money
side	NN	side
of	IN	of
just	RB	just
making	VBG	make
your	PP$	your
life	NN	life
work	NN	work
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
stability	NN	stability
.	SENT	.
You	PP	you
need	VBP	need
to	TO	to
eat	VB	eat
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
think	VBP	think
about	IN	about
our	PP$	our
culture	NN	culture
more	RBR	more
broadly	RB	broadly
,	,	,
and	CC	and
you	PP	you
ask	VBP	ask
:	:	:
Who	WP	who
do	VBP	do
we	PP	we
make	VB	make
into	IN	into
heroes	NNS	hero
?	SENT	?
And	CC	and
,	,	,
you	PP	you
know	VBP	know
,	,	,
what	WP	what
I	PP	I
want	VBP	want
is	VBZ	be
to	TO	to
see	VB	see
the	DT	the
magazine	NN	magazine
cover	NN	cover
that	WDT	that
is	VBZ	be
the	DT	the
person	NN	person
who	WP	who
is	VBZ	be
the	DT	the
heroic	JJ	heroic
caregiver	NN	caregiver
.	SENT	.
Or	CC	or
the	DT	the
Netflix	NP	<unknown>
series	NN	series
that	WDT	that
dramatizes	VBZ	dramatize
the	DT	the
person	NN	person
who	WP	who
makes	VBZ	make
all	DT	all
of	IN	of
our	PP$	our
other	JJ	other
lives	NNS	life
work	VBP	work
so	RB	so
we	PP	we
can	MD	can
do	VB	do
the	DT	the
things	NNS	thing
we	PP	we
do	VBP	do
.	SENT	.
Let	NP	Let
'	POS	'
s	NNS	<unknown>
make	VB	make
heroes	NNS	hero
out	RP	out
of	IN	of
those	DT	those
people	NNS	people
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
Netflix	NP	<unknown>
show	NN	show
that	IN	that
I	PP	I
would	MD	would
binge	NN	binge
.	SENT	.
And	CC	and
we	PP	we
'	POS	'
ve	NN	ve
had	VBD	have
chroniclers	NNS	chronicler
of	IN	of
this	DT	this
before	RB	before
—	:	-
Studs	NNS	stud
Terkel	NP	Terkel
,	,	,
the	DT	the
oral	JJ	oral
history	NN	history
of	IN	of
the	DT	the
working	VBG	work
experience	NN	experience
in	IN	in
the	DT	the
United	NP	United
States	NPS	States
.	SENT	.
And	CC	and
what	WP	what
we	PP	we
need	VBP	need
is	VBZ	be
the	DT	the
experience	NN	experience
of	IN	of
needing	VBG	need
one	CD	one
another	DT	another
and	CC	and
being	VBG	be
connected	VBN	connect
to	TO	to
each	DT	each
other	JJ	other
.	SENT	.
Maybe	RB	maybe
that	RB	that
'	''	'
s	VBG	<unknown>
the	DT	the
answer	NN	answer
for	IN	for
how	WRB	how
we	PP	we
all	RB	all
fit	VBP	fit
as	IN	as
a	DT	a
society	NN	society
.	SENT	.
And	CC	and
the	DT	the
thought	NN	thought
exercise	NN	exercise
,	,	,
to	TO	to
me	PP	me
,	,	,
is	VBZ	be
:	:	:
if	IN	if
you	PP	you
were	VBD	be
to	TO	to
go	VB	go
back	RB	back
100	CD	@card@
years	NNS	year
and	CC	and
have	VB	have
people	NNS	people
—	:	-
my	PP$	my
grandparents	NNS	grandparent
,	,	,
great-	NN	<unknown>
grandparents	NNS	grandparent
,	,	,
a	DT	a
tailor	NN	tailor
,	,	,
worked	VBN	work
in	IN	in
a	DT	a
mine	NN	mine
—	:	-
they	PP	they
look	VBP	look
at	IN	at
what	WP	what
all	DT	all
of	IN	of
us	PP	us
do	VBP	do
for	IN	for
a	DT	a
living	NN	living
and	CC	and
say	VB	say
,	,	,
"	''	"
That	DT	that
'	''	'
s	NNS	<unknown>
not	RB	not
work	VBP	work
.	SENT	.
"	``	"
We	PP	we
sit	VBP	sit
there	RB	there
and	CC	and
type	NN	type
and	CC	and
talk	NN	talk
,	,	,
and	CC	and
there	EX	there
'	''	'
s	VBG	<unknown>
no	DT	no
danger	NN	danger
of	IN	of
getting	VBG	get
hurt	VBN	hurt
.	SENT	.
And	CC	and
my	PP$	my
guess	NN	guess
is	VBZ	be
that	IN	that
if	IN	if
you	PP	you
were	VBD	be
to	TO	to
imagine	VB	imagine
100	CD	@card@
years	NNS	year
from	IN	from
now	RB	now
,	,	,
we	PP	we
'	POS	'
ll	NN	ll
still	RB	still
be	VB	be
doing	VBG	do
things	NNS	thing
for	IN	for
each	DT	each
other	JJ	other
.	SENT	.
We	PP	we
'	POS	'
ll	NNS	<unknown>
still	RB	still
need	VBP	need
one	PP	one
another	DT	another
.	SENT	.
And	CC	and
we	PP	we
just	RB	just
will	MD	will
think	VB	think
of	IN	of
it	PP	it
as	IN	as
work	NN	work
.	SENT	.
The	DT	the
entire	JJ	entire
thing	NN	thing
I	NP	I
'	POS	'
m	NN	m
trying	VBG	try
to	TO	to
say	VB	say
is	VBZ	be
that	WDT	that
dignity	NN	dignity
should	MD	should
not	RB	not
just	RB	just
be	VB	be
about	IN	about
having	VBG	have
a	DT	a
job	NN	job
.	SENT	.
Because	IN	because
if	IN	if
you	PP	you
say	VBP	say
you	PP	you
need	VBP	need
a	DT	a
job	NN	job
to	TO	to
have	VB	have
dignity	NN	dignity
,	,	,
which	WDT	which
many	JJ	many
people	NNS	people
say	VBP	say
,	,	,
the	DT	the
second	NN	second
you	PP	you
say	VBP	say
that	IN	that
,	,	,
you	PP	you
say	VBP	say
to	TO	to
all	PDT	all
the	DT	the
parents	NNS	parent
and	CC	and
all	PDT	all
the	DT	the
teachers	NNS	teacher
and	CC	and
all	PDT	all
the	DT	the
caregivers	NNS	caregiver
that	IN	that
all	DT	all
of	IN	of
a	DT	a
sudden	JJ	sudden
,	,	,
because	IN	because
they	PP	they
'	POS	'
re	NN	re
not	RB	not
being	VBG	be
paid	VBN	pay
for	IN	for
what	WP	what
they	PP	they
'	POS	'
re	NN	re
doing	VBG	do
,	,	,
it	PP	it
somehow	RB	somehow
lacks	VBZ	lack
this	DT	this
essential	JJ	essential
human	JJ	human
quality	NN	quality
.	SENT	.
To	TO	to
me	PP	me
,	,	,
that	WDT	that
'	POS	'
s	NN	S
the	DT	the
great	JJ	great
puzzle	NN	puzzle
of	IN	of
our	PP$	our
time	NN	time
:	:	:
Can	MD	can
we	PP	we
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
provide	VB	provide
that	DT	that
stability	NN	stability
throughout	IN	throughout
life	NN	life
,	,	,
and	CC	and
then	RB	then
can	MD	can
we	PP	we
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
create	VB	create
an	DT	an
inclusive	JJ	inclusive
,	,	,
not	RB	not
just	RB	just
racially	RB	racially
,	,	,
gender	NN	gender
,	,	,
but	CC	but
multigenerationally	RB	multigenerationally
inclusive	JJ	inclusive
—	:	-
I	PP	I
mean	VBP	mean
,	,	,
every	DT	every
different	JJ	different
human	JJ	human
experience	NN	experience
included	VBD	include
—	:	-
in	IN	in
this	DT	this
way	NN	way
of	IN	of
understanding	VBG	understand
how	WRB	how
we	PP	we
can	MD	can
be	VB	be
needed	VBN	need
by	IN	by
one	CD	one
another	DT	another
.	SENT	.
BF	NP	BF
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
RB	NN	RB
:	:	:
Thank	VB	thank
you	PP	you
.	SENT	.
BF	NP	BF
:	:	:
Thank	VB	thank
you	PP	you
very	RB	very
much	RB	much
for	IN	for
your	PP$	your
participation	NN	participation
.	SENT	.
