When	WRB	when
America	NP	America
for	IN	for
a	DT	a
major	JJ	major
party	NN	party
.	SENT	.
But	CC	but
more	RBR	more
importantly	RB	importantly
,	,	,
in	IN	in
this	DT	this
process	NN	process
,	,	,
we	PP	we
turned	VBD	turn
out	IN	out
1	CD	@card@
.	SENT	.
2	CD	@card@
million	CD	million
African	JJ	African
American	JJ	American
voters	NNS	voter
in	IN	in
Georgia	NP	Georgia
.	SENT	.
That	DT	that
is	VBZ	be
more	JJR	more
voters	NNS	voter
than	IN	than
voted	VBN	vote
on	IN	on
the	DT	the
Democratic	JJ	Democratic
side	NN	side
of	IN	of
the	DT	the
ticket	NN	ticket
in	IN	in
2014	CD	@card@
.	SENT	.
Our	PP$	our
campaign	NN	campaign
tripled	VBD	triple
the	DT	the
number	NN	number
of	IN	of
Latinos	NNS	Latino
who	WP	who
believed	VBD	believe
their	PP$	their
voices	NNS	voice
mattered	VBN	matter
in	IN	in
the	DT	the
state	NN	state
of	IN	of
Georgia	NP	Georgia
.	SENT	.
We	PP	we
tripled	VBD	triple
the	DT	the
number	NN	number
of	IN	of
Asian	JJ	Asian
Americans	NPS	Americans
who	WP	who
stood	VBD	stand
up	RP	up
and	CC	and
said	VBD	say
,	,	,
"	``	"
This	DT	this
is	VBZ	be
our	PP$	our
state	NN	state
,	,	,
too	RB	too
.	SENT	.
"	``	"
Those	DT	those
are	VBP	be
successes	NNS	success
that	WDT	that
tell	VBP	tell
me	PP	me
how	WRB	how
I	PP	I
can	MD	can
get	VB	get
it	PP	it
done	VBN	do
.	SENT	.
But	CC	but
they	PP	they
also	RB	also
let	VBP	let
me	PP	me
understand	VBP	understand
the	DT	the
obstacles	NNS	obstacle
aren	NN	<unknown>
'	POS	'
t	NN	t
insurmountable	JJ	insurmountable
.	SENT	.
They	PP	they
'	''	'
re	IN	re
just	RB	just
a	DT	a
little	JJ	little
high	NN	high
.	SENT	.
But	CC	but
I	PP	I
also	RB	also
understand	VBP	understand
that	IN	that
there	EX	there
are	VBP	be
three	CD	three
things	NNS	thing
that	WDT	that
always	RB	always
hold	VBP	hold
us	PP	us
hostage	NN	hostage
.	SENT	.
The	DT	the
first	JJ	first
is	VBZ	be
finances	NNS	finance
.	SENT	.
Now	RB	now
,	,	,
you	PP	you
may	MD	may
have	VB	have
heard	VBN	hear
,	,	,
I	PP	I
'	POS	'
m	NN	m
in	IN	in
a	DT	a
little	JJ	little
bit	NN	bit
of	IN	of
debt	NN	debt
.	SENT	.
If	IN	if
you	PP	you
didn	NN	<unknown>
'	POS	'
t	NN	t
hear	VBP	hear
about	IN	about
it	PP	it
,	,	,
you	PP	you
did	VBD	do
not	RB	not
go	VB	go
outside	JJ	outside
.	SENT	.
And	CC	and
finances	NNS	finance
are	VBP	be
something	NN	something
that	WDT	that
holds	VBZ	hold
us	PP	us
back	RB	back
so	RB	so
often	RB	often
,	,	,
our	PP$	our
dreams	NNS	dream
are	VBP	be
bounded	VBN	bound
by	IN	by
how	WRB	how
much	JJ	much
we	PP	we
have	VBP	have
in	IN	in
resources	NNS	resource
.	SENT	.
But	CC	but
we	PP	we
hear	VBP	hear
again	RB	again
and	CC	and
again	RB	again
the	DT	the
stories	NNS	story
of	IN	of
those	DT	those
who	WP	who
overcome	VBP	overcome
those	DT	those
resource	NN	resource
challenges	NNS	challenge
.	SENT	.
But	CC	but
you	PP	you
can	MD	can
'	''	'
t	NN	t
overcome	VB	overcome
something	NN	something
you	PP	you
don	VBP	don
'	''	'
t	NN	t
talk	NN	talk
about	RB	about
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NN	S
why	WRB	why
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
allow	VB	allow
them	PP	them
to	TO	to
debt-shame	NN	debt-shame
me	PP	me
in	IN	in
my	PP$	my
campaign	NN	campaign
.	SENT	.
I	NP	I
didn	NP	<unknown>
'	POS	'
t	NN	t
allow	VBP	allow
anyone	NN	anyone
to	TO	to
tell	VB	tell
me	PP	me
that	IN	that
my	PP$	my
lack	NN	lack
of	IN	of
opportunity	NN	opportunity
was	VBD	be
a	DT	a
reason	NN	reason
to	TO	to
disqualify	VB	disqualify
me	PP	me
from	IN	from
running	VBG	run
.	SENT	.
And	CC	and
believe	VB	believe
me	PP	me
,	,	,
people	NNS	people
tried	VBD	try
to	TO	to
tell	VB	tell
me	PP	me
I	PP	I
shouldn	NP	<unknown>
'	POS	'
t	NN	t
run	NN	run
.	SENT	.
Friends	NNS	friend
told	VBD	tell
me	PP	me
not	RB	not
to	TO	to
run	VB	run
.	SENT	.
Allies	NNS	ally
told	VBD	tell
me	PP	me
not	RB	not
to	TO	to
run	VB	run
.	SENT	.
"	''	"
USA	NP	USA
Today	NP	Today
"	``	"
mentioned	VBD	mention
maybe	RB	maybe
I	CD	@card@
shouldn	NNS	<unknown>
'	POS	'
t	NN	t
run	NN	run
.	SENT	.
But	CC	but
no	DT	no
matter	NN	matter
who	WP	who
it	PP	it
was	VBD	be
,	,	,
I	PP	I
understood	VBD	understand
that	IN	that
finances	NNS	finance
are	VBP	be
often	RB	often
a	DT	a
reason	NN	reason
we	PP	we
don	VBP	don
'	''	'
t	NN	t
let	VBD	let
ourselves	PP	ourselves
dream	VBP	dream
.	SENT	.
I	PP	I
can	MD	can
'	''	'
t	NN	t
say	VBP	say
that	IN	that
you	PP	you
will	MD	will
always	RB	always
overcome	VB	overcome
those	DT	those
obstacles	NNS	obstacle
,	,	,
but	CC	but
I	PP	I
will	MD	will
tell	VB	tell
you	PP	you
,	,	,
you	PP	you
will	MD	will
be	VB	be
damned	VBN	damn
if	IN	if
you	PP	you
do	VBP	do
not	RB	not
try	VB	try
.	SENT	.
The	DT	the
second	NN	second
is	VBZ	be
fear	NN	fear
.	SENT	.
And	CC	and
fear	NN	fear
is	VBZ	be
real	JJ	real
.	SENT	.
It	PP	it
is	VBZ	be
paralyzing	VBG	paralyze
.	SENT	.
It	PP	it
is	VBZ	be
terrifying	JJ	terrifying
.	SENT	.
But	CC	but
it	PP	it
can	MD	can
also	RB	also
be	VB	be
energizing	VBG	energize
,	,	,
because	IN	because
once	RB	once
you	PP	you
know	VBP	know
what	WP	what
you	PP	you
'	POS	'
re	NN	re
afraid	JJ	afraid
of	IN	of
,	,	,
you	PP	you
can	MD	can
figure	VB	figure
out	RP	out
how	WRB	how
to	TO	to
get	VB	get
around	IN	around
it	PP	it
.	SENT	.
And	CC	and
the	DT	the
third	NN	third
is	VBZ	be
fatigue	NN	fatigue
.	SENT	.
Sometimes	RB	sometimes
you	PP	you
just	RB	just
get	VBP	get
tired	JJ	tired
of	IN	of
trying	VBG	try
.	SENT	.
You	PP	you
get	VBP	get
tired	JJ	tired
of	IN	of
reading	VBG	read
about	IN	about
processes	NNS	process
and	CC	and
politics	NNS	politics
and	CC	and
the	DT	the
things	NNS	thing
that	WDT	that
stop	VBP	stop
you	PP	you
from	IN	from
getting	VBG	get
where	WRB	where
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
.	SENT	.
Sometimes	RB	sometimes
,	,	,
fatigue	NN	fatigue
means	VBZ	mean
that	IN	that
we	PP	we
accept	VBP	accept
position	NN	position
instead	RB	instead
of	IN	of
power	NN	power
.	SENT	.
We	PP	we
let	VBD	let
someone	NN	someone
give	VB	give
us	PP	us
a	DT	a
title	NN	title
as	IN	as
a	DT	a
consolation	NN	consolation
prize	NN	prize
,	,	,
rather	RB	rather
than	IN	than
realizing	VBG	realize
we	PP	we
know	VBP	know
what	WP	what
we	PP	we
want	VBP	want
and	CC	and
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
get	VB	get
it	PP	it
,	,	,
even	RB	even
if	IN	if
we	PP	we
'	POS	'
re	NN	re
tired	VBD	tire
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
why	WRB	why
God	NP	God
created	VBN	create
naps	NNS	nap
.	SENT	.
But	CC	but
we	PP	we
also	RB	also
learn	VBP	learn
in	IN	in
those	DT	those
moments	NNS	moment
that	IN	that
fatigue	NN	fatigue
is	VBZ	be
an	DT	an
opportunity	NN	opportunity
to	TO	to
evaluate	VB	evaluate
how	WRB	how
much	JJ	much
we	PP	we
want	VBP	want
it	PP	it
.	SENT	.
Because	IN	because
if	IN	if
you	PP	you
are	VBP	be
beaten	VBN	beat
down	RP	down
,	,	,
if	IN	if
you	PP	you
have	VBP	have
worked	VBN	work
as	RB	as
hard	RB	hard
as	IN	as
you	PP	you
can	MD	can
,	,	,
if	IN	if
you	PP	you
have	VBP	have
done	VBN	do
everything	NN	everything
you	PP	you
said	VBD	say
you	PP	you
should	MD	should
,	,	,
and	CC	and
it	PP	it
still	RB	still
doesn	NN	<unknown>
'	POS	'
t	NN	t
work	NN	work
out	RB	out
,	,	,
fatigue	NN	fatigue
can	MD	can
sap	VB	sap
you	PP	you
of	IN	of
your	PP$	your
energy	NN	energy
.	SENT	.
But	CC	but
that	WDT	that
'	POS	'
s	NN	S
why	WRB	why
you	PP	you
go	VBP	go
back	RB	back
to	TO	to
the	DT	the
"	``	"
why	NN	why
"	''	"
of	IN	of
it	PP	it
.	SENT	.
Because	IN	because
I	PP	I
know	VBP	know
we	PP	we
have	VBP	have
to	TO	to
have	VB	have
women	NNS	woman
who	WP	who
speak	VBP	speak
for	IN	for
the	DT	the
voiceless	JJ	voiceless
.	SENT	.
I	PP	I
know	VBP	know
we	PP	we
have	VBP	have
to	TO	to
have	VB	have
people	NNS	people
of	IN	of
good	JJ	good
conscience	NN	conscience
who	WP	who
stand	VBP	stand
up	RP	up
against	IN	against
oppression	NN	oppression
.	SENT	.
I	PP	I
know	VBP	know
we	PP	we
have	VBP	have
to	TO	to
have	VB	have
people	NNS	people
who	WP	who
understand	VBP	understand
that	IN	that
social	JJ	social
justice	NN	justice
belongs	VBZ	belong
to	TO	to
us	PP	us
all	DT	all
.	SENT	.
And	CC	and
that	DT	that
wakes	VBZ	wake
me	PP	me
up	RP	up
every	DT	every
morning	NN	morning
,	,	,
and	CC	and
that	WDT	that
makes	VBZ	make
me	PP	me
fight	VB	fight
even	RB	even
harder	RBR	harder
.	SENT	.
Because	IN	because
I	PP	I
am	VBP	be
moving	VBG	move
forward	RB	forward
,	,	,
knowing	VBG	know
what	WP	what
is	VBZ	be
in	IN	in
my	PP$	my
past	NN	past
.	SENT	.
I	PP	I
know	VBP	know
the	DT	the
obstacles	NNS	obstacle
they	PP	they
have	VBP	have
for	IN	for
me	PP	me
.	SENT	.
I	PP	I
know	VBP	know
what	WP	what
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
do	VB	do
,	,	,
and	CC	and
I	PP	I
'	POS	'
m	NN	m
fairly	RB	fairly
certain	JJ	certain
they	PP	they
'	''	'
re	IN	re
energizing	VBG	energize
and	CC	and
creating	VBG	create
new	JJ	new
obstacles	NNS	obstacle
now	RB	now
.	SENT	.
But	CC	but
they	PP	they
'	POS	'
ve	NN	ve
got	VBD	get
four	CD	four
years	NNS	year
to	TO	to
figure	VB	figure
it	PP	it
out	RP	out
.	SENT	.
Maybe	RB	maybe
two	CD	two
.	SENT	.
But	CC	but
here	RB	here
'	''	'
s	VBG	<unknown>
my	PP$	my
point	NN	point
:	:	:
I	PP	I
know	VBP	know
what	WP	what
I	PP	I
want	VBP	want
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
justice	NN	justice
.	SENT	.
I	PP	I
know	VBP	know
why	WRB	why
I	PP	I
want	VBP	want
it	PP	it
,	,	,
because	IN	because
poverty	NN	poverty
is	VBZ	be
immoral	JJ	immoral
,	,	,
and	CC	and
it	PP	it
is	VBZ	be
a	DT	a
stain	NN	stain
on	IN	on
our	PP$	our
nation	NN	nation
.	SENT	.
And	CC	and
I	PP	I
know	VBP	know
how	WRB	how
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
get	VB	get
it	PP	it
:	:	:
by	IN	by
moving	VBG	move
forward	RB	forward
every	DT	every
single	JJ	single
day	NN	day
.	SENT	.
Thank	VB	thank
you	PP	you
so	RB	so
much	RB	much
.	SENT	.
