There	EX	there
beating	VBG	beat
down	RP	down
on	IN	on
it	PP	it
on	IN	on
a	DT	a
cold	JJ	cold
day	NN	day
,	,	,
stepping	VBG	step
out	RP	out
in	IN	in
it	PP	it
,	,	,
laying	VBG	lay
there	RB	there
,	,	,
the	DT	the
warmth	NN	warmth
consuming	VBG	consume
my	PP$	my
body	NN	body
.	SENT	.
The	DT	the
joy	NN	joy
comes	VBZ	come
from	IN	from
my	PP$	my
three	CD	three
stunning	JJ	stunning
children	NNS	child
.	SENT	.
There	EX	there
was	VBD	be
my	PP$	my
son	NN	son
Justin	NP	Justin
,	,	,
texting	VBG	<unknown>
me	PP	me
a	DT	a
picture	NN	picture
of	IN	of
himself	PP	himself
with	IN	with
an	DT	an
older	JJR	old
gentleman	NN	gentleman
with	IN	with
a	DT	a
massive	JJ	massive
,	,	,
strong	JJ	strong
forearm	NN	forearm
and	CC	and
the	DT	the
caption	NN	caption
,	,	,
"	''	"
I	PP	I
just	RB	just
met	VBD	meet
Popeye	NP	Popeye
,	,	,
"	``	"
with	IN	with
a	DT	a
huge	JJ	huge
grin	NN	grin
on	IN	on
his	PP$	his
face	NN	face
.	SENT	.
There	EX	there
was	VBD	be
his	PP$	his
brother	NN	brother
Miles	NP	Miles
,	,	,
walking	VBG	walk
to	TO	to
the	DT	the
train	NN	train
for	IN	for
his	PP$	his
first	JJ	first
day	NN	day
of	IN	of
work	NN	work
after	IN	after
graduating	VBG	graduate
college	NN	college
,	,	,
who	WP	who
stopped	VBD	stop
and	CC	and
looked	VBD	look
back	RB	back
at	IN	at
me	PP	me
and	CC	and
asked	VBD	ask
,	,	,
"	``	"
What	WP	what
am	VBP	be
I	PP	I
forgetting	VBG	forget
?	SENT	?
"	''	"
I	PP	I
assured	VBD	assure
him	PP	him
right	RB	right
away	RB	away
,	,	,
"	``	"
You	PP	you
are	VBP	be
100	CD	@card@
percent	NN	percent
ready	JJ	ready
.	SENT	.
You	PP	you
got	VBD	get
this	DT	this
.	SENT	.
"	''	"
And	CC	and
my	PP$	my
daughter	NN	daughter
Paris	NP	Paris
,	,	,
walking	VBG	walk
together	RB	together
through	IN	through
Battersea	NP	<unknown>
Park	NP	Park
in	IN	in
London	NP	London
,	,	,
the	DT	the
leaves	NNS	leaf
piled	VBD	pile
high	JJ	high
,	,	,
the	DT	the
sun	NN	sun
glistening	VBG	glisten
in	IN	in
the	DT	the
early	JJ	early
morning	NN	morning
on	IN	on
our	PP$	our
way	NN	way
to	TO	to
yoga	NN	yoga
.	SENT	.
I	PP	I
would	MD	would
add	VB	add
that	DT	that
beauty	NN	beauty
is	VBZ	be
also	RB	also
there	RB	there
to	TO	to
discover	VB	discover
,	,	,
and	CC	and
I	PP	I
mean	VBP	mean
beauty	NN	beauty
of	IN	of
the	DT	the
wabi-sabi	NN	<unknown>
variety	NN	variety
but	CC	but
beauty	NN	beauty
nonetheless	RB	nonetheless
.	SENT	.
On	IN	on
the	DT	the
one	CD	one
hand	NN	hand
,	,	,
when	WRB	when
I	PP	I
see	VBP	see
something	NN	something
in	IN	in
this	DT	this
category	NN	category
,	,	,
I	PP	I
want	VBP	want
to	TO	to
say	VB	say
,	,	,
"	''	"
Amy	NP	Amy
,	,	,
did	VBD	do
you	PP	you
see	VBP	see
that	RB	that
?	SENT	?
Did	VBD	do
you	PP	you
hear	VBP	hear
that	RB	that
?	SENT	?
It	PP	it
'	POS	'
s	NN	S
too	RB	too
beautiful	JJ	beautiful
for	IN	for
you	PP	you
not	RB	not
to	TO	to
share	VB	share
with	IN	with
me	PP	me
.	SENT	.
"	''	"
On	IN	on
the	DT	the
other	JJ	other
hand	NN	hand
,	,	,
I	PP	I
now	RB	now
experience	VBP	experience
these	DT	these
moments	NNS	moment
in	IN	in
an	DT	an
entirely	RB	entirely
new	JJ	new
way	NN	way
.	SENT	.
There	EX	there
was	VBD	be
the	DT	the
beauty	NN	beauty
I	PP	I
found	VBD	find
in	IN	in
music	NN	music
,	,	,
like	IN	like
the	DT	the
moment	NN	moment
in	IN	in
the	DT	the
newest	JJS	new
Manchester	NP	Manchester
Orchestra	NN	orchestra
album	NN	album
,	,	,
when	WRB	when
the	DT	the
song	NN	song
"	``	"
The	DT	the
Alien	NN	alien
"	``	"
seamlessly	RB	seamlessly
transitions	NNS	transition
into	IN	into
"	``	"
The	DT	the
Sunshine	NP	Sunshine
,	,	,
"	''	"
or	CC	or
the	DT	the
haunting	VBG	haunt
beauty	NN	beauty
of	IN	of
Luke	NP	Luke
Sital-Singh	NP	Sital-Singh
'	POS	'
s	NN	S
"	``	"
Killing	VBG	kill
Me	PP	me
,	,	,
"	''	"
whose	WP$	whose
chorus	NN	chorus
reads	VBZ	read
,	,	,
"	``	"
And	CC	and
it	PP	it
'	POS	'
s	NN	S
killing	VBG	kill
me	PP	me
that	IN	that
you	PP	you
'	POS	'
re	NN	re
not	RB	not
here	RB	here
with	IN	with
me	PP	me
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
living	NN	living
happily	RB	happily
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
feeling	NN	feeling
guilty	JJ	guilty
.	SENT	.
"	``	"
There	EX	there
is	VBZ	be
beauty	NN	beauty
in	IN	in
the	DT	the
simple	JJ	simple
moments	NNS	moment
that	IN	that
life	NN	life
has	VBZ	have
to	TO	to
offer	VB	offer
,	,	,
a	DT	a
way	NN	way
of	IN	of
seeing	VBG	see
that	DT	that
world	NN	world
that	WDT	that
was	VBD	be
so	RB	so
much	RB	much
a	DT	a
part	NN	part
of	IN	of
Amy	NP	Amy
'	POS	'
s	NN	S
DNA	NN	DNA
,	,	,
like	IN	like
on	IN	on
my	PP$	my
morning	NN	morning
commute	NN	commute
,	,	,
looking	VBG	look
at	IN	at
the	DT	the
sun	NN	sun
reflecting	VBG	reflect
off	RP	off
of	IN	of
Lake	NP	Lake
Michigan	NP	Michigan
,	,	,
or	CC	or
stopping	VBG	stop
and	CC	and
truly	RB	truly
seeing	VBG	see
how	WRB	how
the	DT	the
light	JJ	light
shines	NNS	shine
at	IN	at
different	JJ	different
times	NNS	time
of	IN	of
the	DT	the
day	NN	day
in	IN	in
the	DT	the
house	NN	house
we	PP	we
built	VBD	build
together	RB	together
;	:	;
even	RB	even
after	IN	after
a	DT	a
Chicago	NP	Chicago
storm	NN	storm
,	,	,
noticing	VBG	notice
the	DT	the
fresh	JJ	fresh
buildup	NN	buildup
of	IN	of
snow	NN	snow
throughout	IN	throughout
the	DT	the
neighborhood	NN	neighborhood
;	:	;
or	CC	or
peeking	VBG	peek
into	IN	into
my	PP$	my
daughter	NN	daughter
'	POS	'
s	JJ	<unknown>
room	NN	room
as	IN	as
she	PP	she
'	POS	'
s	NN	S
practicing	VBG	practice
the	DT	the
bass	NN	bass
guitar	NN	guitar
.	SENT	.
Listen	VB	listen
,	,	,
I	PP	I
want	VBP	want
to	TO	to
make	VB	make
it	PP	it
clear	JJ	clear
that	IN	that
I	NP	I
'	POS	'
m	NN	m
a	DT	a
very	RB	very
fortunate	JJ	fortunate
person	NN	person
.	SENT	.
I	PP	I
have	VBP	have
the	DT	the
most	RBS	most
amazing	JJ	amazing
family	NN	family
that	WDT	that
loves	VBZ	love
and	CC	and
supports	VBZ	support
me	PP	me
.	SENT	.
I	PP	I
have	VBP	have
the	DT	the
resources	NNS	resource
for	IN	for
personal	JJ	personal
growth	NN	growth
during	IN	during
my	PP$	my
time	NN	time
of	IN	of
grief	NN	grief
.	SENT	.
But	CC	but
whether	IN	whether
it	PP	it
'	POS	'
s	NNS	<unknown>
a	DT	a
divorce	NN	divorce
,	,	,
losing	VBG	lose
a	DT	a
job	NN	job
you	PP	you
worked	VBD	work
so	RB	so
hard	JJ	hard
at	IN	at
or	CC	or
having	VBG	have
a	DT	a
family	NN	family
member	NN	member
die	VBP	die
suddenly	RB	suddenly
or	CC	or
of	IN	of
a	DT	a
slow-	NN	<unknown>
moving	VBG	move
and	CC	and
painful	JJ	painful
death	NN	death
,	,	,
I	PP	I
would	MD	would
like	VB	like
to	TO	to
offer	VB	offer
you	PP	you
what	WP	what
I	PP	I
was	VBD	be
given	VBN	give
:	:	:
a	DT	a
blank	NN	blank
of	IN	of
sheet	NN	sheet
of	IN	of
paper	NN	paper
.	SENT	.
What	WP	what
will	MD	will
you	PP	you
do	VB	do
with	IN	with
your	PP$	your
intentional	JJ	intentional
empty	JJ	empty
space	NN	space
,	,	,
with	IN	with
your	PP$	your
fresh	JJ	fresh
start	NN	start
?	SENT	?
Thank	VB	thank
you	PP	you
.	SENT	.
