When	WRB	when
example	NN	example
the	DT	the
moment	NN	moment
their	PP$	their
principal	NN	principal
declared	VBD	declare
that	IN	that
they	PP	they
were	VBD	be
no	RB	no
longer	RBR	longer
going	VBG	go
to	TO	to
punish	VB	punish
girls	NNS	girl
for	IN	for
having	VBG	have
"	``	"
a	DT	a
bad	JJ	bad
attitude	NN	attitude
.	SENT	.
"	''	"
In	IN	in
addition	NN	addition
to	TO	to
building	NN	building
—	:	-
Essentially	RB	essentially
,	,	,
what	WP	what
they	PP	they
did	VBD	do
is	VBZ	be
they	PP	they
built	VBD	build
out	RP	out
a	DT	a
robust	JJ	robust
continuum	NN	continuum
of	IN	of
alternatives	NNS	alternative
to	TO	to
suspension	NN	suspension
,	,	,
expulsion	NN	expulsion
and	CC	and
arrest	NN	arrest
.	SENT	.
In	IN	in
addition	NN	addition
to	TO	to
establishing	VBG	establish
a	DT	a
restorative	JJ	restorative
justice	NN	justice
program	NN	program
,	,	,
they	PP	they
improved	VBD	improve
their	PP$	their
student	NN	student
and	CC	and
teacher	NN	teacher
relationships	NNS	relationship
by	IN	by
ensuring	VBG	ensure
that	IN	that
every	DT	every
girl	NN	girl
has	VBZ	have
at	IN	at
least	JJS	least
one	CD	one
adult	NN	adult
on	IN	on
campus	NN	campus
that	IN	that
she	PP	she
can	MD	can
go	VB	go
to	TO	to
when	WRB	when
she	PP	she
'	POS	'
s	NN	S
in	IN	in
a	DT	a
moment	NN	moment
of	IN	of
crisis	NN	crisis
.	SENT	.
They	PP	they
built	VBD	build
out	RP	out
spaces	NNS	space
along	IN	along
the	DT	the
corridors	NNS	corridor
of	IN	of
the	DT	the
school	NN	school
and	CC	and
in	IN	in
classrooms	NNS	classroom
for	IN	for
girls	NNS	girl
to	TO	to
regroup	VB	regroup
,	,	,
if	IN	if
they	PP	they
need	VBP	need
a	DT	a
minute	NN	minute
to	TO	to
do	VB	do
so	RB	so
.	SENT	.
And	CC	and
they	PP	they
established	VBD	establish
an	DT	an
advisory	JJ	advisory
program	NN	program
that	WDT	that
provides	VBZ	provide
girls	NNS	girl
with	IN	with
an	DT	an
opportunity	NN	opportunity
to	TO	to
start	VB	start
every	DT	every
single	JJ	single
day	NN	day
with	IN	with
the	DT	the
promotion	NN	promotion
of	IN	of
self-worth	NN	self-worth
,	,	,
communication	NN	communication
skills	NNS	skill
and	CC	and
goal	NN	goal
setting	NN	setting
.	SENT	.
At	IN	at
this	DT	this
school	NN	school
,	,	,
they	PP	they
'	POS	'
re	NN	re
trying	VBG	try
to	TO	to
respond	VB	respond
to	TO	to
a	DT	a
girl	NN	girl
'	POS	'
s	JJ	<unknown>
adverse	JJ	adverse
childhood	NN	childhood
experiences	NNS	experience
rather	RB	rather
than	IN	than
ignore	VB	ignore
them	PP	them
.	SENT	.
They	PP	they
bring	VBP	bring
them	PP	them
in	IN	in
closer	RBR	closer
;	:	;
they	PP	they
don	VBP	don
'	''	'
t	NN	t
push	VB	push
them	PP	them
away	RP	away
.	SENT	.
And	CC	and
as	IN	as
a	DT	a
result	NN	result
,	,	,
their	PP$	their
truancy	NN	truancy
and	CC	and
suspension	NN	suspension
rates	NNS	rate
have	VBP	have
improved	VBN	improve
,	,	,
and	CC	and
girls	NNS	girl
are	VBP	be
arriving	VBG	arrive
at	IN	at
school	NN	school
increasingly	RB	increasingly
ready	JJ	ready
to	TO	to
learn	VB	learn
because	IN	because
they	PP	they
know	VBP	know
the	DT	the
teachers	NNS	teacher
there	RB	there
care	VBP	care
about	IN	about
them	PP	them
.	SENT	.
That	DT	that
matters	NNS	matter
.	SENT	.
Schools	NNS	school
that	WDT	that
integrate	VBP	integrate
the	DT	the
arts	NNS	art
and	CC	and
sports	NNS	sport
into	IN	into
their	PP$	their
curriculum	NN	curriculum
or	CC	or
that	WDT	that
are	VBP	be
building	VBG	build
out	RP	out
tranformative	JJ	tranformative
programming	NN	programming
,	,	,
such	JJ	such
as	IN	as
restorative	JJ	restorative
justice	NN	justice
,	,	,
mindfulness	NN	mindfulness
and	CC	and
meditation	NN	meditation
,	,	,
are	VBP	be
providing	VBG	provide
an	DT	an
opportunity	NN	opportunity
for	IN	for
girls	NNS	girl
to	TO	to
repair	VB	repair
their	PP$	their
relationships	NNS	relationship
with	IN	with
others	NNS	other
,	,	,
but	CC	but
also	RB	also
with	IN	with
themselves	PP	themselves
.	SENT	.
Responding	VBG	respond
to	TO	to
the	DT	the
lived	VBN	live
,	,	,
complex	JJ	complex
and	CC	and
historical	JJ	historical
trauma	NN	trauma
that	IN	that
our	PP$	our
students	NNS	student
face	NN	face
requires	VBZ	require
all	DT	all
of	IN	of
us	PP	us
who	WP	who
believe	VBP	believe
in	IN	in
the	DT	the
promise	NN	promise
of	IN	of
children	NNS	child
and	CC	and
adolescents	NNS	adolescent
to	TO	to
build	VB	build
relationships	NNS	relationship
,	,	,
learning	VBG	learn
materials	NNS	material
,	,	,
human	JJ	human
and	CC	and
financial	JJ	financial
resources	NNS	resource
and	CC	and
other	JJ	other
tools	NNS	tool
that	WDT	that
provide	VBP	provide
children	NNS	child
with	IN	with
an	DT	an
opportunity	NN	opportunity
to	TO	to
heal	VB	heal
,	,	,
so	RB	so
that	IN	that
they	PP	they
can	MD	can
learn	VB	learn
.	SENT	.
Our	PP$	our
schools	NNS	school
should	MD	should
be	VB	be
places	NNS	place
where	WRB	where
we	PP	we
respond	VBP	respond
to	TO	to
our	PP$	our
most	RBS	most
vulnerable	JJ	vulnerable
girls	NNS	girl
as	IN	as
essential	JJ	essential
to	TO	to
the	DT	the
creation	NN	creation
of	IN	of
a	DT	a
positive	JJ	positive
school	NN	school
culture	NN	culture
.	SENT	.
Our	PP$	our
ability	NN	ability
to	TO	to
see	VB	see
her	PP$	her
promise	NN	promise
should	MD	should
be	VB	be
at	IN	at
its	PP$	its
sharpest	JJS	sharp
when	WRB	when
she	PP	she
'	POS	'
s	NN	S
in	IN	in
the	DT	the
throws	VBZ	throw
of	IN	of
poverty	NN	poverty
and	CC	and
addiction	NN	addiction
;	:	;
when	WRB	when
she	PP	she
'	POS	'
s	NNS	<unknown>
reeling	VBG	reel
from	IN	from
having	VBG	have
been	VBN	be
sex-trafficked	JJ	<unknown>
or	CC	or
survived	VBN	survive
other	JJ	other
forms	NNS	form
of	IN	of
violence	NN	violence
;	:	;
when	WRB	when
she	PP	she
'	POS	'
s	NN	S
at	IN	at
her	PP$	her
loudest	JJS	loud
,	,	,
or	CC	or
her	PP$	her
quietest	JJS	quiet
.	SENT	.
We	PP	we
should	MD	should
be	VB	be
able	JJ	able
to	TO	to
support	VB	support
her	PP$	her
intellectual	JJ	intellectual
and	CC	and
social-emotional	JJ	social-emotional
well-being	NN	well-being
whether	IN	whether
her	PP$	her
shorts	NNS	short
reach	VB	reach
her	PP$	her
knees	NNS	knee
or	CC	or
stop	VB	stop
mid-thigh	JJ	<unknown>
or	CC	or
higher	JJR	high
.	SENT	.
It	PP	it
might	MD	might
seem	VB	seem
like	IN	like
a	DT	a
tall	JJ	tall
order	NN	order
in	IN	in
a	DT	a
world	NN	world
so	RB	so
deeply	RB	deeply
entrenched	VBN	entrench
in	IN	in
the	DT	the
politics	NNS	politics
of	IN	of
fear	NN	fear
to	TO	to
radically	RB	radically
imagine	VB	imagine
schools	NNS	school
as	IN	as
locations	NNS	location
where	WRB	where
girls	NNS	girl
can	MD	can
heal	VB	heal
and	CC	and
thrive	VB	thrive
,	,	,
but	CC	but
we	PP	we
have	VBP	have
to	TO	to
be	VB	be
bold	JJ	bold
enough	RB	enough
to	TO	to
set	VB	set
this	DT	this
as	IN	as
our	PP$	our
intention	NN	intention
.	SENT	.
If	IN	if
we	PP	we
commit	VBP	commit
to	TO	to
this	DT	this
notion	NN	notion
of	IN	of
education	NN	education
as	IN	as
freedom	NN	freedom
work	NN	work
,	,	,
we	PP	we
can	MD	can
shift	VB	shift
educational	JJ	educational
conditions	NNS	condition
so	RB	so
that	IN	that
no	DT	no
girl	NN	girl
,	,	,
even	RB	even
the	DT	the
most	RBS	most
vulnerable	JJ	vulnerable
among	IN	among
us	PP	us
,	,	,
will	MD	will
get	VB	get
pushed	VBN	push
out	RP	out
of	IN	of
school	NN	school
.	SENT	.
And	CC	and
that	WDT	that
'	POS	'
s	NNS	<unknown>
a	DT	a
win	NN	win
for	IN	for
all	DT	all
of	IN	of
us	PP	us
.	SENT	.
Thank	VB	thank
you	PP	you
.	SENT	.
