First	JJ	first
it	PP	it
'	POS	'
s	NN	S
very	RB	very
possible	JJ	possible
to	TO	to
use	VB	use
these	DT	these
strategies	NNS	strategy
,	,	,
so	IN	so
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
tell	VB	tell
you	PP	you
about	IN	about
my	PP$	my
Uncle	NP	Uncle
Frank	NP	Frank
.	SENT	.
He	PP	he
ain	NN	ain
'	POS	'
t	NN	t
really	RB	really
my	PP$	my
uncle	NN	uncle
but	CC	but
,	,	,
you	PP	you
know	VBP	know
,	,	,
he	PP	he
'	POS	'
s	NN	S
still	RB	still
living	VBG	live
so	IN	so
I	PP	I
can	MD	can
'	''	'
t	NN	t
call	VB	call
him	PP	him
out	RP	out
.	SENT	.
Anyway	RB	anyway
.	SENT	.
He	PP	he
came	VBD	come
to	TO	to
a	DT	a
family	NN	family
reunion	NN	reunion
and	CC	and
decided	VBD	decide
to	TO	to
talk	VB	talk
about	IN	about
Mexican	NP	Mexican
Americans	NPS	Americans
stealing	VBG	steal
jobs	NNS	job
.	SENT	.
And	CC	and
everybody	NN	everybody
had	VBD	have
been	VBN	be
chatting	VBG	chat
and	CC	and
eating	VBG	eat
quite	RB	quite
happily	RB	happily
till	IN	till
his	PP$	his
racism	NN	racism
silenced	VBD	silence
the	DT	the
room	NN	room
.	SENT	.
Most	JJS	most
people	NNS	people
buried	VBD	bury
their	PP$	their
faces	NNS	face
in	IN	in
their	PP$	their
plate	NN	plate
,	,	,
because	IN	because
this	DT	this
was	VBD	be
Uncle	NP	Uncle
Frank	NP	Frank
.	SENT	.
This	DT	this
is	VBZ	be
what	WP	what
he	PP	he
does	VBZ	do
.	SENT	.
But	CC	but
I	PP	I
decided	VBD	decide
to	TO	to
respond	VB	respond
,	,	,
but	CC	but
not	RB	not
with	IN	with
anger	NN	anger
.	SENT	.
I	PP	I
kind	RB	kind
of	IN	of
organized	VBN	organize
a	DT	a
few	JJ	few
comments	NNS	comment
and	CC	and
asked	VBD	ask
him	PP	him
a	DT	a
question	NN	question
.	SENT	.
"	''	"
Uncle	NP	Uncle
Frank	NP	Frank
,	,	,
I	PP	I
know	VBP	know
you	PP	you
.	SENT	.
I	PP	I
love	VBP	love
you	PP	you
.	SENT	.
I	PP	I
respect	VBP	respect
you	PP	you
.	SENT	.
And	CC	and
what	WP	what
I	PP	I
know	VBP	know
about	RB	about
you	PP	you
is	VBZ	be
that	IN	that
you	PP	you
'	POS	'
d	NN	d
run	NN	run
into	IN	into
a	DT	a
burning	NN	burning
building	NN	building
and	CC	and
save	VB	save
somebody	NN	somebody
if	IN	if
you	PP	you
could	MD	could
.	SENT	.
And	CC	and
you	PP	you
wouldn	NP	<unknown>
'	POS	'
t	NN	t
care	NN	care
what	WP	what
race	VBP	race
that	IN	that
person	NN	person
is	VBZ	be
,	,	,
you	PP	you
wouldn	NNS	<unknown>
'	POS	'
t	NN	t
care	NN	care
whether	IN	whether
they	PP	they
were	VBD	be
gay	JJ	gay
or	CC	or
an	DT	an
immigrant	NN	immigrant
.	SENT	.
So	RB	so
,	,	,
Uncle	NP	Uncle
Frank	NP	Frank
,	,	,
that	WDT	that
'	POS	'
s	NNS	<unknown>
the	DT	the
man	NN	man
I	PP	I
love	VBP	love
and	CC	and
respect	NN	respect
.	SENT	.
So	RB	so
tell	VB	tell
me	PP	me
:	:	:
How	WRB	how
can	MD	can
I	PP	I
reconcile	VB	reconcile
that	IN	that
good	JJ	good
Uncle	NP	Uncle
Frank	NP	Frank
that	IN	that
I	PP	I
know	VBP	know
you	PP	you
are	VBP	be
with	IN	with
the	DT	the
words	NNS	word
that	WDT	that
just	RB	just
came	VBD	come
out	RP	out
of	IN	of
your	PP$	your
mouth	NN	mouth
?	SENT	?
"	``	"
You	PP	you
haven	NN	haven
'	POS	'
t	NN	t
called	VBD	call
him	PP	him
in	RP	in
.	SENT	.
You	PP	you
haven	NN	haven
'	POS	'
t	NN	t
called	VBD	call
him	PP	him
out	RP	out
.	SENT	.
You	PP	you
called	VBD	call
on	IN	on
him	PP	him
to	TO	to
decide	VB	decide
how	WRB	how
he	PP	he
'	POS	'
s	NNS	<unknown>
going	VBG	go
to	TO	to
be	VB	be
.	SENT	.
And	CC	and
with	IN	with
this	DT	this
approach	NN	approach
,	,	,
he	PP	he
'	POS	'
s	NNS	<unknown>
less	RBR	less
likely	JJ	likely
to	TO	to
become	VB	become
defensive	JJ	defensive
,	,	,
because	IN	because
you	PP	you
haven	NN	haven
'	POS	'
t	NN	t
actually	RB	actually
attacked	VBD	attack
him	PP	him
.	SENT	.
And	CC	and
while	IN	while
he	PP	he
'	POS	'
s	NN	S
organizing	VBG	organize
what	WP	what
to	TO	to
say	VB	say
,	,	,
you	PP	you
'	POS	'
ve	NN	ve
affirmed	VBD	affirm
that	IN	that
he	PP	he
has	VBZ	have
options	NNS	option
about	IN	about
how	WRB	how
he	PP	he
wants	VBZ	want
to	TO	to
be	VB	be
,	,	,
especially	RB	especially
in	IN	in
his	PP$	his
niece	NN	niece
'	POS	'
s	NN	S
eyes	NNS	eye
and	CC	and
his	PP$	his
family	NN	family
'	POS	'
s	NN	S
eyes	NNS	eye
.	SENT	.
But	CC	but
most	RBS	most
importantly	RB	importantly
,	,	,
the	DT	the
third	JJ	third
thing	NN	thing
you	PP	you
'	POS	'
ve	NN	ve
achieved	VBN	achieve
is	VBZ	be
that	IN	that
you	PP	you
did	VBD	do
not	RB	not
let	VB	let
his	PP$	his
bigotry	NN	bigotry
go	VB	go
unchallenged	JJ	unchallenged
,	,	,
and	CC	and
that	WDT	that
was	VBD	be
witnessed	VBN	witness
by	IN	by
the	DT	the
entire	JJ	entire
family	NN	family
:	:	:
how	WRB	how
you	PP	you
stand	VBP	stand
up	RP	up
to	TO	to
bigotry	NN	bigotry
at	IN	at
a	DT	a
family	NN	family
reunion	NN	reunion
without	IN	without
hate	NN	hate
,	,	,
argument	NN	argument
and	CC	and
throwing	VBG	throw
over	IN	over
the	DT	the
table	NN	table
.	SENT	.
Now	RB	now
,	,	,
anybody	NN	anybody
can	MD	can
learn	VB	learn
these	DT	these
tactics	NNS	tactic
,	,	,
as	IN	as
I	PP	I
'	POS	'
ve	NN	ve
said	VBD	say
,	,	,
and	CC	and
we	PP	we
really	RB	really
need	VBP	need
to	TO	to
understand	VB	understand
that	IN	that
we	PP	we
can	MD	can
offer	VB	offer
people	NNS	people
forgiveness	NN	forgiveness
and	CC	and
a	DT	a
chance	NN	chance
to	TO	to
redeem	VB	redeem
themselves	PP	themselves
from	IN	from
their	PP$	their
mistakes	NNS	mistake
.	SENT	.
Somebody	NN	somebody
gave	VBD	give
us	PP	us
a	DT	a
chance	NN	chance
to	TO	to
grow	VB	grow
,	,	,
and	CC	and
we	PP	we
can	MD	can
offer	VB	offer
that	IN	that
to	TO	to
others	NNS	other
.	SENT	.
So	RB	so
I	PP	I
invite	VB	invite
you	PP	you
to	TO	to
join	VB	join
me	PP	me
in	IN	in
this	DT	this
calling-in	NN	<unknown>
culture	NN	culture
,	,	,
this	DT	this
calling-in	NN	<unknown>
world	NN	world
that	IN	that
we	PP	we
'	POS	'
re	NN	re
building	NN	building
.	SENT	.
I	PP	I
think	VBP	think
you	PP	you
will	MD	will
have	VB	have
a	DT	a
lot	NN	lot
of	IN	of
joy	NN	joy
and	CC	and
satisfaction	NN	satisfaction
in	IN	in
it	PP	it
,	,	,
like	IN	like
I	PP	I
'	POS	'
ve	NN	ve
found	VBD	find
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
actually	RB	actually
risk	NN	risk
anything	NN	anything
,	,	,
because	IN	because
all	DT	all
we	PP	we
risk	VBP	risk
losing	VBG	lose
is	VBZ	be
our	PP$	our
pain	NN	pain
.	SENT	.
And	CC	and
then	RB	then
you	PP	you
'	POS	'
ll	NNS	<unknown>
learn	VBP	learn
the	DT	the
most	RBS	most
powerful	JJ	powerful
lesson	NN	lesson
I	NP	I
'	POS	'
ve	NN	ve
learned	VBD	learn
from	IN	from
five	CD	five
decades	NNS	decade
of	IN	of
being	VBG	be
a	DT	a
social	JJ	social
justice	NN	justice
activist	NN	activist
:	:	:
fighting	VBG	fight
hate	NN	hate
should	MD	should
be	VB	be
fun	NN	fun
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
being	VBG	be
a	DT	a
hater	NN	hater
that	WDT	that
sucks	VBZ	suck
.	SENT	.
Thank	VB	thank
y	NP	y
'	POS	'
all	RB	all
.	SENT	.
