Chris	NP	Chris
say	VBP	say
,	,	,
why	WRB	why
did	VBD	do
you	PP	you
go	VBP	go
into	IN	into
this	DT	this
profession	NN	profession
?	SENT	?
"	``	"
When	WRB	when
I	PP	I
was	VBD	be
younger	JJR	young
,	,	,
I	PP	I
suffered	VBD	suffer
a	DT	a
trauma	NN	trauma
,	,	,
and	CC	and
somebody	NN	somebody
was	VBD	be
there	RB	there
to	TO	to
counsel	VB	counsel
me	PP	me
and	CC	and
I	PP	I
decided	VBD	decide
I	PP	I
wanted	VBD	want
to	TO	to
commit	VB	commit
my	PP$	my
life	NN	life
to	TO	to
doing	VBG	do
that	IN	that
for	IN	for
others	NNS	other
.	SENT	.
"	``	"
This	DT	this
is	VBZ	be
what	WP	what
happens	VBZ	happen
with	IN	with
service	NN	service
.	SENT	.
And	CC	and
we	PP	we
forget	VBP	forget
,	,	,
just	RB	just
because	IN	because
we	PP	we
live	VBP	live
in	IN	in
a	DT	a
modern	JJ	modern
world	NN	world
,	,	,
we	PP	we
'	POS	'
re	NN	re
actually	RB	actually
a	DT	a
very	RB	very
old-fashioned	JJ	old-fashioned
machine	NN	machine
.	SENT	.
The	DT	the
human	JJ	human
animal	NN	animal
is	VBZ	be
a	DT	a
legacy	NN	legacy
machine	NN	machine
living	VBG	live
in	IN	in
a	DT	a
modern	JJ	modern
world	NN	world
.	SENT	.
And	CC	and
we	PP	we
still	RB	still
work	VBP	work
the	DT	the
same	JJ	same
way	NN	way
we	PP	we
used	VBD	use
to	TO	to
.	SENT	.
And	CC	and
we	PP	we
desperately	RB	desperately
need	VBP	need
each	DT	each
other	JJ	other
to	TO	to
survive	VB	survive
and	CC	and
thrive	VB	thrive
as	RB	as
much	RB	much
as	IN	as
we	PP	we
did	VBD	do
when	WRB	when
we	PP	we
were	VBD	be
living	VBG	live
in	IN	in
huts	NNS	hut
in	IN	in
small	JJ	small
tribes	NNS	tribe
of	IN	of
150	CD	@card@
people	NNS	people
.	SENT	.
And	CC	and
so	IN	so
service	NN	service
service	NN	service
is	VBZ	be
the	DT	the
thing	NN	thing
.	SENT	.
CA	MD	ca
:	:	:
That	WDT	that
sounds	VBZ	sound
like	IN	like
,	,	,
even	RB	even
for	IN	for
someone	NN	someone
who	WP	who
'	POS	'
s	NN	S
not	RB	not
feeling	VBG	feel
,	,	,
like	VB	like
,	,	,
depressed	JJ	depressed
or	CC	or
at	IN	at
the	DT	the
edge	NN	edge
right	RB	right
now	RB	now
,	,	,
but	CC	but
a	DT	a
good	JJ	good
checklist-question	NN	checklist-question
to	TO	to
ask	VB	ask
is	VBZ	be
,	,	,
is	VBZ	be
there	RB	there
someone	NN	someone
I	PP	I
could	MD	could
reach	VB	reach
out	RP	out
to	TO	to
actually	RB	actually
,	,	,
there	EX	there
maybe	RB	maybe
other	JJ	other
people	NNS	people
who	WP	who
are	VBP	be
in	IN	in
a	DT	a
much	RB	much
worse	JJR	bad
situation	NN	situation
and	CC	and
maybe	RB	maybe
there	EX	there
is	VBZ	be
a	DT	a
call	NN	call
I	PP	I
could	MD	could
make	VB	make
that	WDT	that
would	MD	would
be	VB	be
incredibly	RB	incredibly
valuable	JJ	valuable
to	TO	to
that	DT	that
person	NN	person
and	CC	and
help	VB	help
build	VB	build
a	DT	a
relationship	NN	relationship
with	IN	with
future	NN	future
?	SENT	?
SS	NP	SS
:	:	:
"	``	"
Are	VBP	be
you	PP	you
OK	JJ	OK
?	SENT	?
"	''	"
"	``	"
How	WRB	how
are	VBP	be
you	PP	you
?	SENT	?
You	PP	you
know	VBP	know
,	,	,
a	DT	a
friend	NN	friend
of	IN	of
mine	NN	mine
,	,	,
George	NP	George
Flynn	NP	Flynn
,	,	,
he	PP	he
says	VBZ	say
his	PP$	his
test	NN	test
for	IN	for
a	DT	a
leader	NN	leader
is	VBZ	be
if	IN	if
they	PP	they
ask	VBP	ask
you	PP	you
how	WRB	how
you	PP	you
'	POS	'
re	NN	re
doing	VBG	do
,	,	,
they	PP	they
actually	RB	actually
care	VBP	care
about	IN	about
the	DT	the
answer	NN	answer
.	SENT	.
And	CC	and
I	PP	I
really	RB	really
like	VBP	like
that	DT	that
.	SENT	.
CA	MD	ca
:	:	:
OK	UH	OK
,	,	,
I	PP	I
could	MD	could
talk	VB	talk
with	IN	with
you	PP	you
for	IN	for
hours	NNS	hour
about	IN	about
this	DT	this
,	,	,
but	CC	but
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
go	VB	go
to	TO	to
some	DT	some
questions	NNS	question
now	RB	now
.	SENT	.
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
question	NN	question
from	IN	from
Kayum	NP	<unknown>
.	SENT	.
"	``	"
If	IN	if
there	EX	there
is	VBZ	be
no	DT	no
way	NN	way
to	TO	to
get	VB	get
back	RB	back
to	TO	to
normal	JJ	normal
,	,	,
"	''	"
as	IN	as
you	PP	you
said	VBD	say
,	,	,
"	``	"
then	RB	then
are	VBP	be
we	PP	we
on	IN	on
the	DT	the
right	JJ	right
path	NN	path
of	IN	of
building	VBG	build
new	JJ	new
normal	JJ	normal
already	RB	already
?	SENT	?
Or	CC	or
can	MD	can
you	PP	you
help	VB	help
us	PP	us
with	IN	with
a	DT	a
blueprint	NN	blueprint
that	IN	that
new	JJ	new
normal	JJ	normal
should	MD	should
be	VB	be
based	VBN	base
on	RP	on
?	SENT	?
"	''	"
SS	NP	SS
:	:	:
So	IN	so
blueprint	NN	blueprint
?	SENT	?
No	UH	no
.	SENT	.
Guidances	NNS	guidance
?	SENT	?
Yes	UH	yes
.	SENT	.
I	PP	I
think	VBP	think
that	IN	that
humanity	NN	humanity
has	VBZ	have
to	TO	to
be	VB	be
--	:	--
We	PP	we
have	VBP	have
to	TO	to
remember	VB	remember
that	IN	that
humanity	NN	humanity
matters	NNS	matter
.	SENT	.
And	CC	and
when	WRB	when
I	PP	I
say	VBP	say
humanity	NN	humanity
,	,	,
I	PP	I
don	VBP	don
'	''	'
t	NN	t
mean	JJ	mean
big-H	NN	<unknown>
Humanity	NN	humanity
,	,	,
I	PP	I
mean	VBP	mean
little-H	NN	<unknown>
humanity	NN	humanity
,	,	,
our	PP$	our
humanity	NN	humanity
.	SENT	.
When	WRB	when
COVID	NP	<unknown>
first	RB	first
happened	VBD	happen
,	,	,
so	RB	so
many	JJ	many
leaders	NNS	leader
leaned	VBN	lean
on	IN	on
their	PP$	their
humanity	NN	humanity
,	,	,
whether	IN	whether
they	PP	they
were	VBD	be
effective	JJ	effective
or	CC	or
ineffective	JJ	ineffective
leaders	NNS	leader
prior	RB	prior
to	TO	to
COVID	NP	<unknown>
,	,	,
many	JJ	many
of	IN	of
them	PP	them
picked	VBD	pick
up	RP	up
the	DT	the
phone	NN	phone
and	CC	and
said	VBD	say
,	,	,
"	``	"
Are	VBP	be
you	PP	you
OK	JJ	OK
?	SENT	?
"	''	"
They	PP	they
called	VBD	call
their	PP$	their
teams	NNS	team
just	RB	just
to	TO	to
check	VB	check
in	IN	in
on	IN	on
them	PP	them
.	SENT	.
Or	CC	or
they	PP	they
called	VBD	call
their	PP$	their
friends	NNS	friend
to	TO	to
say	VB	say
,	,	,
"	``	"
Are	VBP	be
you	PP	you
OK	JJ	OK
?	SENT	?
How	WRB	how
are	VBP	be
you	PP	you
?	SENT	?
"	''	"
Well	RB	well
,	,	,
we	PP	we
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
a	DT	a
global	JJ	global
pandemic	NN	pandemic
to	TO	to
do	VB	do
that	DT	that
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
called	VBD	call
good	JJ	good
leadership	NN	leadership
and	CC	and
we	PP	we
should	MD	should
be	VB	be
doing	VBG	do
that	IN	that
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
And	CC	and
we	PP	we
should	MD	should
be	VB	be
encouraging	VBG	encourage
those	DT	those
in	IN	in
our	PP$	our
charge	NN	charge
to	TO	to
do	VB	do
the	DT	the
same	JJ	same
for	IN	for
those	DT	those
in	IN	in
their	PP$	their
charge	NN	charge
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
the	DT	the
hierarchy	NN	hierarchy
can	MD	can
still	RB	still
be	VB	be
effective	JJ	effective
that	DT	that
way	NN	way
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
remains	NNS	remains
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
remains	NNS	remains
.	SENT	.
I	PP	I
hope	VBP	hope
the	DT	the
use	NN	use
of	IN	of
the	DT	the
telephone	NN	telephone
remains	VBZ	remain
.	SENT	.
That	IN	that
we	PP	we
don	VB	don
'	''	'
t	NN	t
just	RB	just
go	VB	go
back	RB	back
to	TO	to
texting	VBG	<unknown>
all	PDT	all
the	DT	the
time	NN	time
.	SENT	.
I	PP	I
hope	VBP	hope
that	IN	that
putting	VBG	put
our	PP$	our
phones	NNS	phone
away	RB	away
and	CC	and
having	VBG	have
family	NN	family
dinner	NN	dinner
remains	VBZ	remain
.	SENT	.
I	PP	I
think	VBP	think
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
lot	NN	lot
of	IN	of
kids	NNS	kid
that	WDT	that
will	MD	will
actually	RB	actually
come	VB	come
through	IN	through
this	DT	this
with	IN	with
stronger	JJR	strong
relationships	NNS	relationship
with	IN	with
their	PP$	their
siblings	NNS	sibling
if	IN	if
they	PP	they
have	VBP	have
them	PP	them
,	,	,
and	CC	and
stronger	JJR	strong
relationship	NN	relationship
with	IN	with
their	PP$	their
parents	NNS	parent
because	IN	because
they	PP	they
had	VBD	have
so	RB	so
much	JJ	much
time	NN	time
together	RB	together
.	SENT	.
And	CC	and
kids	NNS	kid
who	WP	who
may	MD	may
have	VB	have
struggled	VBN	struggle
prior	RB	prior
because	IN	because
they	PP	they
weren	NNS	<unknown>
'	POS	'
t	NN	t
getting	VBG	get
the	DT	the
kind	NN	kind
of	IN	of
attention	NN	attention
they	PP	they
needed	VBD	need
because	IN	because
their	PP$	their
parents	NNS	parent
were	VBD	be
so	RB	so
busy	JJ	busy
with	IN	with
work	NN	work
,	,	,
you	PP	you
know	VBP	know
,	,	,
even	RB	even
if	IN	if
mom	NN	mom
or	CC	or
dad	NN	dad
are	VBP	be
busy	JJ	busy
on	IN	on
a	DT	a
Zoom	NN	zoom
call	VBP	call
all	DT	all
day	NN	day
,	,	,
that	DT	that
hour	NN	hour
that	IN	that
they	PP	they
would	MD	would
ordinarily	RB	ordinarily
just	RB	just
go	VB	go
get	VB	get
a	DT	a
cup	NN	cup
of	IN	of
coffee	NN	coffee
or	CC	or
something	NN	something
,	,	,
that	WDT	that
they	PP	they
could	MD	could
focus	VB	focus
on	IN	on
their	PP$	their
kid	NN	kid
.	SENT	.
I	PP	I
think	VBP	think
a	DT	a
lot	NN	lot
of	IN	of
kids	NNS	kid
actually	RB	actually
will	MD	will
come	VB	come
out	RP	out
of	IN	of
this	DT	this
.	SENT	.
And	CC	and
kids	NNS	kid
are	VBP	be
remarkably	RB	remarkably
adaptable	JJ	adaptable
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
remarkably	RB	remarkably
adaptable	JJ	adaptable
.	SENT	.
CA	MD	ca
:	:	:
Here	RB	here
'	''	'
s	VBG	<unknown>
a	DT	a
question	NN	question
from	IN	from
Mariusz	NP	<unknown>
.	SENT	.
"	''	"
Could	MD	could
you	PP	you
give	VB	give
us	PP	us
some	DT	some
tips	NNS	tip
on	IN	on
how	WRB	how
to	TO	to
discover	VB	discover
our	PP$	our
Why	WRB	why
?	SENT	?
"	''	"
SS	NP	SS
:	:	:
Absolutely	RB	absolutely
.	SENT	.
I	NP	I
'	POS	'
ll	NNS	<unknown>
give	VBP	give
you	PP	you
a	DT	a
little	JJ	little
exercise	NN	exercise
that	IN	that
you	PP	you
can	MD	can
do	VB	do
with	IN	with
your	PP$	your
friends	NNS	friend
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
called	VBD	call
the	DT	the
Friends	NNS	friend
Exercise	VBP	exercise
.	SENT	.
Find	VB	find
a	DT	a
friend	NN	friend
you	PP	you
love	VBP	love
and	CC	and
who	WP	who
loves	VBZ	love
you	PP	you
.	SENT	.
The	DT	the
person	NN	person
who	WP	who
,	,	,
if	IN	if
they	PP	they
called	VBD	call
you	PP	you
at	IN	at
three	CD	three
o	NN	o
'	POS	'
clock	NN	clock
in	IN	in
the	DT	the
morning	NN	morning
,	,	,
you	PP	you
take	VBP	take
the	DT	the
call	NN	call
and	CC	and
you	PP	you
know	VBP	know
they	PP	they
would	MD	would
do	VB	do
the	DT	the
same	JJ	same
for	IN	for
you	PP	you
.	SENT	.
Do	VBP	do
not	RB	not
do	VB	do
this	DT	this
with	IN	with
a	DT	a
sibling	NN	sibling
or	CC	or
a	DT	a
spouse	NN	spouse
.	SENT	.
Do	VBP	do
not	RB	not
do	VB	do
this	DT	this
with	IN	with
a	DT	a
parent	NN	parent
.	SENT	.
Those	DT	those
relationships	NNS	relationship
are	VBP	be
too	RB	too
close	JJ	close
.	SENT	.
Do	VB	do
it	PP	it
with	IN	with
a	DT	a
best	JJS	good
friend	NN	friend
.	SENT	.
And	CC	and
go	VB	go
up	RP	up
to	TO	to
them	PP	them
and	CC	and
ask	VB	ask
the	DT	the
simple	JJ	simple
question	NN	question
,	,	,
"	``	"
Why	WRB	why
are	VBP	be
we	PP	we
friends	NNS	friend
?	SENT	?
"	``	"
And	CC	and
they	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
look	VB	look
at	IN	at
you	PP	you
like	VBP	like
you	PP	you
'	''	'
re	IN	re
crazy	JJ	crazy
because	IN	because
you	PP	you
'	POS	'
re	NN	re
asking	VBG	ask
them	PP	them
to	TO	to
put	VB	put
into	IN	into
words	NNS	word
a	DT	a
feeling	NN	feeling
.	SENT	.
You	PP	you
'	''	'
re	IN	re
asking	VBG	ask
them	PP	them
to	TO	to
use	VB	use
a	DT	a
part	NN	part
of	IN	of
the	DT	the
brain	NN	brain
,	,	,
the	DT	the
neocortex	NN	neocortex
,	,	,
that	DT	that
doesn	NN	<unknown>
'	POS	'
t	NN	t
control	NN	control
feelings	NNS	feeling
,	,	,
and	CC	and
to	TO	to
put	VB	put
the	DT	the
thing	NN	thing
that	WDT	that
exists	VBZ	exist
in	IN	in
the	DT	the
limbic	JJ	limbic
brain	NN	brain
into	IN	into
language	NN	language
,	,	,
which	WDT	which
it	PP	it
doesn	NP	<unknown>
'	POS	'
t	NN	t
do	VBP	do
.	SENT	.
And	CC	and
so	IN	so
it	PP	it
'	POS	'
s	NN	S
actually	RB	actually
a	DT	a
very	RB	very
difficult	JJ	difficult
question	NN	question
.	SENT	.
They	PP	they
'	POS	'
re	NN	re
going	VBG	go
to	TO	to
say	VB	say
,	,	,
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
.	SENT	.
"	``	"
It	PP	it
'	POS	'
s	NN	S
not	RB	not
that	IN	that
they	PP	they
don	VB	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
it	PP	it
'	POS	'
s	NN	S
that	IN	that
they	PP	they
can	MD	can
'	''	'
t	NN	t
put	VBD	put
it	PP	it
into	IN	into
words	NNS	word
.	SENT	.
Ironically	RB	ironically
,	,	,
you	PP	you
stop	VBP	stop
asking	VBG	ask
the	DT	the
question	NN	question
why	WRB	why
and	CC	and
you	PP	you
start	VBP	start
asking	VBG	ask
the	DT	the
question	NN	question
,	,	,
"	''	"
what	WP	what
"	''	"
because	IN	because
"	``	"
what	WP	what
"	``	"
is	VBZ	be
a	DT	a
rational	JJ	rational
question	NN	question
.	SENT	.
"	``	"
What	WP	what
is	VBZ	be
it	PP	it
about	IN	about
me	PP	me
that	IN	that
I	PP	I
know	VBP	know
that	IN	that
you	PP	you
would	MD	would
be	VB	be
there	RB	there
for	IN	for
me	PP	me
no	RB	no
matter	VBP	matter
what	WP	what
?	SENT	?
"	``	"
And	CC	and
they	PP	they
won	VBD	win
'	''	'
t	NN	t
know	VBP	know
how	WRB	how
to	TO	to
answer	VB	answer
it	PP	it
.	SENT	.
They	PP	they
'	POS	'
ll	NNS	<unknown>
start	VBP	start
describing	VBG	describe
you	PP	you
.	SENT	.
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
you	PP	you
'	POS	'
re	NN	re
funny	JJ	funny
,	,	,
I	PP	I
trust	VBP	trust
you	PP	you
.	SENT	.
You	PP	you
'	POS	'
ve	NN	ve
always	RB	always
been	VBN	be
there	RB	there
for	IN	for
me	PP	me
.	SENT	.
"	``	"
You	PP	you
play	VBP	play
devil	NN	devil
'	POS	'
s	NN	S
advocate	NN	advocate
.	SENT	.
"	''	"
Good	JJ	good
.	SENT	.
That	IN	that
'	POS	'
s	NNS	<unknown>
the	DT	the
definition	NN	definition
of	IN	of
a	DT	a
friend	NN	friend
.	SENT	.
What	WP	what
specifically	RB	specifically
is	VBZ	be
it	PP	it
about	IN	about
me	PP	me
that	IN	that
I	PP	I
know	VBP	know
you	PP	you
'	''	'
d	SYM	d
be	VB	be
there	RB	there
for	IN	for
me	PP	me
no	RB	no
matter	VBP	matter
what	WP	what
?	SENT	?
"	``	"
And	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
continue	VBP	continue
to	TO	to
do	VB	do
the	DT	the
same	JJ	same
.	SENT	.
They	PP	they
'	POS	'
ll	NNS	<unknown>
keep	VBP	keep
trying	VBG	try
to	TO	to
describe	VB	describe
you	PP	you
.	SENT	.
You	PP	you
keep	VBP	keep
playing	VBG	play
devil	NN	devil
'	POS	'
s	NN	S
advocate	NN	advocate
.	SENT	.
You	PP	you
get	VBP	get
the	DT	the
idea	NN	idea
.	SENT	.
Eventually	RB	eventually
they	PP	they
'	POS	'
ll	NNS	<unknown>
give	VBP	give
up	RP	up
and	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
start	VBP	start
describing	VBG	describe
themselves	PP	themselves
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
ll	NNS	<unknown>
say	VBP	say
,	,	,
and	CC	and
this	DT	this
is	VBZ	be
what	WP	what
my	PP$	my
friend	NN	friend
said	VBD	say
to	TO	to
me	PP	me
when	WRB	when
I	PP	I
did	VBD	do
it	PP	it
with	IN	with
them	PP	them
,	,	,
"	``	"
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
,	,	,
Simon	NP	Simon
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
even	RB	even
have	VBP	have
to	TO	to
talk	VB	talk
to	TO	to
you	PP	you
.	SENT	.
I	PP	I
could	MD	could
just	RB	just
sit	VB	sit
in	IN	in
the	DT	the
same	JJ	same
room	NN	room
as	IN	as
you	PP	you
and	CC	and
I	PP	I
feel	VBP	feel
inspired	VBN	inspire
.	SENT	.
"	``	"
And	CC	and
I	PP	I
got	VBD	get
goosebumps	NNS	goosebump
,	,	,
I	PP	I
'	POS	'
m	NN	m
getting	VBG	get
them	PP	them
right	RB	right
now	RB	now
.	SENT	.
They	PP	they
will	MD	will
articulate	VB	articulate
the	DT	the
value	NN	value
you	PP	you
have	VBP	have
in	IN	in
their	PP$	their
life	NN	life
and	CC	and
you	PP	you
will	MD	will
have	VB	have
some	DT	some
sort	NN	sort
of	IN	of
emotional	JJ	emotional
response	NN	response
,	,	,
goosebumps	NNS	goosebump
or	CC	or
you	PP	you
'	POS	'
ll	NN	ll
well	RB	well
up	RB	up
,	,	,
because	IN	because
what	WP	what
they	PP	they
'	''	'
re	IN	re
telling	VBG	tell
you	PP	you
is	VBZ	be
your	PP$	your
Why	NP	Why
,	,	,
your	PP$	your
Why	WRB	why
is	VBZ	be
the	DT	the
thing	NN	thing
you	PP	you
give	VBP	give
to	TO	to
the	DT	the
world	NN	world
.	SENT	.
You	PP	you
can	MD	can
do	VB	do
this	DT	this
with	IN	with
multiple	JJ	multiple
friends	NNS	friend
and	CC	and
they	PP	they
will	MD	will
say	VB	say
almost	RB	almost
exactly	RB	exactly
,	,	,
if	IN	if
not	RB	not
the	DT	the
exact	JJ	exact
same	JJ	same
thing	NN	thing
,	,	,
because	IN	because
that	WDT	that
is	VBZ	be
your	PP$	your
Why	WRB	why
.	SENT	.
That	DT	that
is	VBZ	be
the	DT	the
thing	NN	thing
you	PP	you
give	VBP	give
to	TO	to
the	DT	the
world	NN	world
.	SENT	.
So	RB	so
it	PP	it
may	MD	may
not	RB	not
give	VB	give
you	PP	you
exact	JJ	exact
language	NN	language
,	,	,
but	CC	but
it	PP	it
will	MD	will
put	VB	put
you	PP	you
squarely	RB	squarely
in	IN	in
the	DT	the
ballpark	NN	ballpark
for	IN	for
what	WP	what
your	PP$	your
Why	WRB	why
is	VBZ	be
.	SENT	.
CA	MD	ca
:	:	:
Here	RB	here
'	''	'
s	VBG	<unknown>
an	DT	an
anonymous	JJ	anonymous
question	NN	question
.	SENT	.
"	``	"
I	PP	I
have	VBP	have
a	DT	a
friend	NN	friend
who	WP	who
is	VBZ	be
currently	RB	currently
struggling	VBG	struggle
with	IN	with
depression	NN	depression
,	,	,
and	CC	and
he	PP	he
'	POS	'
s	NN	S
just	RB	just
not	RB	not
like	IN	like
he	PP	he
used	VBD	use
to	TO	to
be	VB	be
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
know	VBP	know
what	WP	what
to	TO	to
say	VB	say
to	TO	to
him	PP	him
.	SENT	.
He	PP	he
'	POS	'
s	NN	S
actually	RB	actually
annoyed	VBD	annoy
by	IN	by
the	DT	the
question	NN	question
,	,	,
'	''	'
How	WRB	how
are	VBP	be
you	PP	you
doing	VBG	do
?	SENT	?
'	''	'
How	WRB	how
can	MD	can
I	PP	I
offer	VB	offer
my	PP$	my
help	NN	help
?	SENT	?
"	''	"
SS	NP	SS
:	:	:
So	RB	so
one	CD	one
of	IN	of
the	DT	the
things	NNS	thing
I	PP	I
learned	VBD	learn
by	IN	by
accident	NN	accident
a	DT	a
couple	NN	couple
of	IN	of
years	NNS	year
ago	RB	ago
is	VBZ	be
sometimes	RB	sometimes
statements	NNS	statement
work	VBP	work
better	JJR	good
than	IN	than
questions	NNS	question
.	SENT	.
Because	IN	because
questions	NNS	question
people	NNS	people
can	MD	can
avoid	VB	avoid
,	,	,
right	RB	right
?	SENT	?
This	DT	this
is	VBZ	be
what	WP	what
we	PP	we
all	RB	all
did	VBD	do
during	IN	during
COVID	NP	<unknown>
.	SENT	.
"	``	"
How	WRB	how
are	VBP	be
you	PP	you
?	SENT	?
"	''	"
"	``	"
Fine	NN	fine
.	SENT	.
Fine	NN	fine
.	SENT	.
"	``	"
Everyone	NN	everyone
'	''	'
s	NN	S
fine	NN	fine
,	,	,
right	RB	right
?	SENT	?
And	CC	and
then	RB	then
what	WP	what
do	VBP	do
you	PP	you
do	VBP	do
with	IN	with
that	DT	that
?	SENT	?
And	CC	and
so	RB	so
try	VB	try
making	VBG	make
a	DT	a
statement	NN	statement
,	,	,
right	RB	right
?	SENT	?
Something	NN	something
'	POS	'
s	NNS	<unknown>
wrong	JJ	wrong
.	SENT	.
Something	NN	something
'	POS	'
s	NNS	<unknown>
different	JJ	different
.	SENT	.
You	PP	you
'	''	'
re	IN	re
not	RB	not
the	DT	the
same	JJ	same
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
worried	VBN	worry
about	IN	about
you	PP	you
.	SENT	.
Make	VB	make
statements	NNS	statement
.	SENT	.
And	CC	and
it	PP	it
leaves	VBZ	leave
very	RB	very
little	JJ	little
room	NN	room
for	IN	for
somebody	NN	somebody
to	TO	to
divert	VB	divert
the	DT	the
conversation	NN	conversation
.	SENT	.
You	PP	you
'	''	'
re	IN	re
not	RB	not
the	DT	the
person	NN	person
I	PP	I
know	VBP	know
.	SENT	.
And	CC	and
do	VB	do
it	PP	it
with	IN	with
love	NN	love
and	CC	and
empathy	NN	empathy
and	CC	and
the	DT	the
most	RBS	most
important	JJ	important
thing	NN	thing
,	,	,
don	NN	don
'	POS	'
t	NN	t
show	NN	show
up	RB	up
to	TO	to
solve	VB	solve
the	DT	the
problem	NN	problem
.	SENT	.
Especially	RB	especially
when	WRB	when
you	PP	you
'	POS	'
re	NN	re
starting	VBG	start
to	TO	to
have	VB	have
a	DT	a
difficult	JJ	difficult
conversation	NN	conversation
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
show	VBP	show
up	RP	up
to	TO	to
solve	VB	solve
the	DT	the
problem	NN	problem
.	SENT	.
You	PP	you
show	VBP	show
up	RP	up
to	TO	to
create	VB	create
an	DT	an
environment	NN	environment
in	IN	in
which	WDT	which
they	PP	they
'	''	'
d	SYM	d
be	VB	be
willing	JJ	willing
to	TO	to
open	VB	open
up	RP	up
to	TO	to
you	PP	you
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
the	DT	the
only	JJ	only
goal	NN	goal
.	SENT	.
So	RB	so
try	VB	try
a	DT	a
statement	NN	statement
instead	RB	instead
of	IN	of
a	DT	a
question	NN	question
.	SENT	.
CA	MD	ca
:	:	:
So	RB	so
here	RB	here
'	''	'
s	VBG	<unknown>
the	DT	the
last	JJ	last
question	NN	question
,	,	,
I	PP	I
'	POS	'
m	NN	m
going	VBG	go
to	TO	to
ask	VB	ask
this	DT	this
for	IN	for
me	PP	me
.	SENT	.
What	WP	what
do	VBP	do
you	PP	you
mean	VBP	mean
,	,	,
Simon	NP	Simon
,	,	,
when	WRB	when
you	PP	you
say	VBP	say
that	IN	that
everyone	NN	everyone
is	VBZ	be
a	DT	a
leader	NN	leader
?	SENT	?
SS	NP	SS
:	:	:
Leadership	NN	leadership
has	VBZ	have
nothing	NN	nothing
to	TO	to
do	VB	do
with	IN	with
rank	NN	rank
or	CC	or
title	NN	title
.	SENT	.
I	PP	I
know	VBP	know
many	JJ	many
people	NNS	people
who	WP	who
sit	VBP	sit
at	IN	at
the	DT	the
highest	JJS	high
levels	NNS	level
of	IN	of
organizations	NNS	organization
who	WP	who
are	VBP	be
not	RB	not
leaders	NNS	leader
.	SENT	.
We	PP	we
do	VBP	do
as	IN	as
they	PP	they
tell	VBP	tell
us	PP	us
because	IN	because
they	PP	they
have	VBP	have
authority	NN	authority
over	IN	over
us	PP	us
,	,	,
but	CC	but
we	PP	we
don	NN	don
'	POS	'
t	NN	t
trust	NN	trust
them	PP	them
and	CC	and
we	PP	we
wouldn	NP	<unknown>
'	POS	'
t	NN	t
follow	VB	follow
them	PP	them
.	SENT	.
And	CC	and
yet	RB	yet
I	PP	I
also	RB	also
know	VBP	know
many	JJ	many
people	NNS	people
who	WP	who
sit	VBP	sit
at	IN	at
very	RB	very
low	JJ	low
levels	NNS	level
of	IN	of
organizations	NNS	organization
that	WDT	that
have	VBP	have
no	DT	no
formal	JJ	formal
rank	NN	rank
and	CC	and
no	DT	no
formal	JJ	formal
authority	NN	authority
,	,	,
and	CC	and
yet	RB	yet
they	PP	they
'	POS	'
ve	NN	ve
made	VBD	make
the	DT	the
choice	NN	choice
to	TO	to
look	VB	look
after	IN	after
the	DT	the
person	NN	person
to	TO	to
the	DT	the
left	NN	left
of	IN	of
them	PP	them
and	CC	and
the	DT	the
person	NN	person
to	TO	to
the	DT	the
right	NN	right
of	IN	of
them	PP	them
,	,	,
and	CC	and
we	PP	we
would	MD	would
trust	VB	trust
them	PP	them
and	CC	and
follow	VB	follow
them	PP	them
anywhere	RB	anywhere
.	SENT	.
Leadership	NN	leadership
is	VBZ	be
the	DT	the
responsibility	NN	responsibility
to	TO	to
see	VB	see
those	DT	those
around	IN	around
us	PP	us
rise	VBP	rise
.	SENT	.
It	PP	it
'	POS	'
s	NNS	<unknown>
the	DT	the
responsibility	NN	responsibility
to	TO	to
take	VB	take
care	NN	care
of	IN	of
those	DT	those
