When	WRB	when
narrative	JJ	narrative
doesn	NN	<unknown>
'	POS	'
t	NN	t
just	RB	just
signal	VB	signal
to	TO	to
others	NNS	other
that	IN	that
you	PP	you
'	POS	'
re	NN	re
in	IN	in
control	NN	control
.	SENT	.
Forming	VBG	form
a	DT	a
story	NN	story
can	MD	can
also	RB	also
boost	VB	boost
your	PP$	your
own	JJ	own
motivation	NN	motivation
and	CC	and
build	VB	build
your	PP$	your
confidence	NN	confidence
to	TO	to
overcome	VB	overcome
past	JJ	past
struggles	NNS	struggle
and	CC	and
move	VB	move
forward	RB	forward
in	IN	in
the	DT	the
future	NN	future
.	SENT	.
When	WRB	when
Aaron	NP	Aaron
was	VBD	be
searching	VBG	search
for	IN	for
a	DT	a
job	NN	job
,	,	,
he	PP	he
decided	VBD	decide
to	TO	to
take	VB	take
this	DT	this
principle	NN	principle
a	DT	a
step	NN	step
further	RBR	further
,	,	,
he	PP	he
started	VBD	start
proactively	RB	proactively
asking	VBG	ask
interviewers	NNS	interviewer
to	TO	to
call	VB	call
out	RP	out
the	DT	the
elephant	NN	elephant
in	IN	in
the	DT	the
room	NN	room
to	TO	to
tell	VB	tell
him	PP	him
what	WP	what
his	PP$	his
disadvantages	NNS	disadvantage
were	VBD	be
.	SENT	.
Well	RB	well
,	,	,
first	RB	first
,	,	,
I	PP	I
want	VBP	want
to	TO	to
thank	VB	thank
you	PP	you
for	IN	for
allowing	VBG	allow
me	PP	me
to	TO	to
come	VB	come
in	RP	in
and	CC	and
speak	VB	speak
with	IN	with
you	PP	you
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
very	RB	very
interested	JJ	interested
in	IN	in
this	DT	this
position	NN	position
.	SENT	.
Is	VBZ	be
there	RB	there
anything	NN	anything
in	IN	in
this	DT	this
interview	NN	interview
or	CC	or
perhaps	RB	perhaps
on	IN	on
my	PP$	my
résumé	NN	résumé
that	WDT	that
might	MD	might
give	VB	give
you	PP	you
pause	VB	pause
about	IN	about
considering	VBG	consider
me	PP	me
for	IN	for
the	DT	the
position	NN	position
?	SENT	?
Part	NN	part
of	IN	of
what	WP	what
I	PP	I
think	VBP	think
is	VBZ	be
so	RB	so
clever	JJ	clever
about	IN	about
asking	VBG	ask
that	DT	that
question	NN	question
is	VBZ	be
even	RB	even
if	IN	if
it	PP	it
doesn	NN	<unknown>
'	POS	'
t	NN	t
get	VB	get
you	PP	you
the	DT	the
job	NN	job
today	NN	today
,	,	,
you	PP	you
learn	VBP	learn
something	NN	something
potentially	RB	potentially
for	IN	for
the	DT	the
next	JJ	next
interview	NN	interview
.	SENT	.
That	IN	that
'	POS	'
s	NN	S
exactly	RB	exactly
right	RB	right
.	SENT	.
I	PP	I
did	VBD	do
learn	VB	learn
from	IN	from
that	DT	that
interview	NN	interview
sometimes	RB	sometimes
,	,	,
but	CC	but
I	PP	I
learn	VBP	learn
it	PP	it
helps	VBZ	help
me	PP	me
get	VB	get
the	DT	the
job	NN	job
that	WDT	that
is	VBZ	be
the	DT	the
right	JJ	right
job	NN	job
for	IN	for
me	PP	me
here	RB	here
in	IN	in
advance	NN	advance
.	SENT	.
Doesn	NP	<unknown>
'	POS	'
t	NN	t
mean	VBP	mean
you	PP	you
have	VBP	have
to	TO	to
take	VB	take
it	PP	it
,	,	,
but	CC	but
it	PP	it
does	VBZ	do
mean	VB	mean
you	PP	you
can	MD	can
weigh	VB	weigh
it	PP	it
.	SENT	.
Sometimes	RB	sometimes
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
little	JJ	little
nugget	NN	nugget
in	IN	in
there	RB	there
that	WDT	that
will	MD	will
help	VB	help
you	PP	you
.	SENT	.
This	DT	this
is	VBZ	be
another	DT	another
form	NN	form
of	IN	of
proactivity	NN	proactivity
in	IN	in
the	DT	the
face	NN	face
of	IN	of
turbulence	NN	turbulence
,	,	,
seeking	VBG	seek
feedback	NN	feedback
by	IN	by
asking	VBG	ask
what	WP	what
your	PP$	your
limitations	NNS	limitation
are	VBP	be
and	CC	and
how	WRB	how
you	PP	you
can	MD	can
improve	VB	improve
,	,	,
you	PP	you
don	VBP	don
'	''	'
t	NN	t
just	RB	just
get	VBP	get
to	TO	to
peek	VB	peek
inside	IN	inside
the	DT	the
black	JJ	black
box	NN	box
of	IN	of
how	WRB	how
to	TO	to
get	VB	get
that	DT	that
job	NN	job
,	,	,
that	DT	that
connection	NN	connection
or	CC	or
that	DT	that
coveted	JJ	coveted
project	NN	project
.	SENT	.
You	PP	you
also	RB	also
get	VBP	get
in	IN	in
a	DT	a
sense	NN	sense
of	IN	of
control	NN	control
to	TO	to
address	VB	address
the	DT	the
issues	NNS	issue
that	WDT	that
may	MD	may
be	VB	be
preventing	VBG	prevent
you	PP	you
from	IN	from
getting	VBG	get
an	DT	an
opportunity	NN	opportunity
.	SENT	.
But	CC	but
people	NNS	people
won	NN	won
'	POS	'
t	NN	t
always	RB	always
tell	VB	tell
you	PP	you
what	WP	what
you	PP	you
can	MD	can
do	VB	do
better	RBR	well
.	SENT	.
And	CC	and
sometimes	RB	sometimes
you	PP	you
can	MD	can
'	''	'
t	NN	t
even	RB	even
get	VB	get
your	PP$	your
foot	NN	foot
in	IN	in
the	DT	the
door	NN	door
to	TO	to
ask	VB	ask
them	PP	them
,	,	,
you	PP	you
know	VBP	know
,	,	,
all	PDT	all
those	DT	those
YouTube	NP	<unknown>
videos	NNS	video
that	IN	that
you	PP	you
watch	VBP	watch
and	CC	and
all	PDT	all
those	DT	those
things	NNS	thing
that	WDT	that
interrupt	VBP	interrupt
you	PP	you
and	CC	and
jam	VB	jam
their	PP$	their
way	NN	way
into	IN	into
your	PP$	your
face	NN	face
.	SENT	.
I	PP	I
do	VBP	do
those	DT	those
.	SENT	.
Dallas	NP	Dallas
McGlaughlin	NP	Mcglaughlin
started	VBD	start
building	VBG	build
websites	NNS	website
as	IN	as
a	DT	a
teenager	NN	teenager
and	CC	and
taught	VBD	teach
himself	PP	himself
how	WRB	how
to	TO	to
do	VB	do
SEO	NP	Seo
search	NN	search
engine	NN	engine
optimization	NN	optimization
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
when	WRB	when
you	PP	you
direct	VBP	direct
people	NNS	people
doing	VBG	do
Google	NP	<unknown>
searches	NNS	search
to	TO	to
a	DT	a
particular	JJ	particular
website	NN	website
,	,	,
like	IN	like
what	WP	what
?	SENT	?
Those	DT	those
pop	NN	pop
up	IN	up
ads	NNS	ad
you	PP	you
'	POS	'
re	NN	re
always	RB	always
avoiding	VBG	avoid
.	SENT	.
Dallas	NP	Dallas
got	VBD	get
so	RB	so
good	JJ	good
at	IN	at
SEO	NP	Seo
Marketing	NP	Marketing
that	IN	that
he	PP	he
dropped	VBD	drop
out	RP	out
of	IN	of
music	NN	music
college	NN	college
to	TO	to
do	VB	do
it	PP	it
full	JJ	full
time	NN	time
and	CC	and
for	IN	for
a	DT	a
few	JJ	few
years	NNS	year
that	RB	that
'	''	'
s	NNS	<unknown>
what	WP	what
he	PP	he
did	VBD	do
.	SENT	.
But	CC	but
when	WRB	when
Dallas	NP	Dallas
decided	VBD	decide
he	PP	he
wanted	VBD	want
to	TO	to
work	VB	work
for	IN	for
a	DT	a
big	JJ	big
agency	NN	agency
,	,	,
not	RB	not
having	VBG	have
a	DT	a
formal	JJ	formal
degree	NN	degree
became	VBD	become
a	DT	a
major	JJ	major
disadvantage	NN	disadvantage
.	SENT	.
It	PP	it
meant	VBD	mean
nobody	NN	nobody
was	VBD	be
looking	VBG	look
at	IN	at
his	PP$	his
resume	NN	resume
and	CC	and
prescreening	NN	prescreening
tools	NNS	tool
and	CC	and
technology	NN	technology
that	WDT	that
just	RB	just
siphoned	VBD	siphon
me	PP	me
or	CC	or
filtered	VBD	filter
me	PP	me
out	RP	out
.	SENT	.
I	PP	I
just	RB	just
wasn	NN	<unknown>
'	POS	'
t	NN	t
even	RB	even
passing	VBG	pass
those	DT	those
checks	NNS	check
and	CC	and
balances	NNS	balance
.	SENT	.
Remember	VB	remember
,	,	,
I	PP	I
dropped	VBD	drop
out	RP	out
of	IN	of
college	NN	college
to	TO	to
go	VB	go
do	VB	do
this	DT	this
.	SENT	.
I	PP	I
just	RB	just
knew	VBD	know
that	IN	that
I	PP	I
could	MD	could
do	VB	do
that	IN	that
better	JJR	good
than	IN	than
anybody	NN	anybody
stepping	VBG	step
out	RP	out
of	IN	of
a	DT	a
college	NN	college
with	IN	with
a	DT	a
communications	NNS	communication
degree	NN	degree
.	SENT	.
When	WRB	when
you	PP	you
faced	VBD	face
a	DT	a
headwind	NN	<unknown>
,	,	,
you	PP	you
need	MD	need
support	VB	support
.	SENT	.
If	IN	if
you	PP	you
'	POS	'
re	NN	re
like	IN	like
most	JJS	most
people	NNS	people
,	,	,
your	PP$	your
instinct	NN	instinct
is	VBZ	be
to	TO	to
reach	VB	reach
out	RP	out
to	TO	to
your	PP$	your
strong	JJ	strong
ties	NNS	tie
,	,	,
the	DT	the
people	NNS	people
you	PP	you
know	VBP	know
well	RB	well
and	CC	and
trust	VB	trust
to	TO	to
have	VB	have
your	PP$	your
back	NN	back
.	SENT	.
But	CC	but
research	NN	research
has	VBZ	have
shown	VBN	show
that	IN	that
you	PP	you
'	POS	'
re	NN	re
more	RBR	more
likely	JJ	likely
to	TO	to
get	VB	get
a	DT	a
job	NN	job
through	IN	through
weak	JJ	weak
ties	NNS	tie
.	SENT	.
Your	PP$	your
more	JJR	more
distant	JJ	distant
acquaintances	NNS	acquaintance
,	,	,
they	PP	they
travel	VBP	travel
in	IN	in
different	JJ	different
circles	NNS	circle
and	CC	and
have	VBP	have
access	NN	access
to	TO	to
a	DT	a
broader	JJR	broad
pool	NN	pool
of	IN	of
connections	NNS	connection
and	CC	and
ideas	NNS	idea
,	,	,
which	WDT	which
puts	VBZ	put
them	PP	them
in	IN	in
a	DT	a
better	JJR	good
position	NN	position
to	TO	to
open	VB	open
up	RP	up
new	JJ	new
opportunities	NNS	opportunity
.	SENT	.
Sadly	RB	sadly
,	,	,
the	DT	the
people	NNS	people
who	WP	who
need	VBP	need
those	DT	those
ties	NNS	tie
the	DT	the
most	JJS	most
are	VBP	be
the	DT	the
least	JJS	least
likely	JJ	likely
to	TO	to
reach	VB	reach
out	RP	out
to	TO	to
them	PP	them
.	SENT	.
Research	NP	Research
reveals	VBZ	reveal
that	IN	that
when	WRB	when
their	PP$	their
jobs	NNS	job
are	VBP	be
under	IN	under
threat	NN	threat
,	,	,
people	NNS	people
with	IN	with
lower	JJR	low
social	JJ	social
class	NN	class
tend	VBP	tend
to	TO	to
narrow	VB	narrow
their	PP$	their
networks	NNS	network
.	SENT	.
While	IN	while
people	NNS	people
with	IN	with
higher	JJR	high
status	NN	status
tend	VBP	tend
to	TO	to
broaden	VB	broaden
their	PP$	their
networks	NNS	network
,	,	,
they	PP	they
reach	VBP	reach
beyond	IN	beyond
the	DT	the
inner	JJ	inner
circle	NN	circle
,	,	,
which	WDT	which
actually	RB	actually
turns	VBZ	turn
out	RP	out
to	TO	to
be	VB	be
a	DT	a
way	NN	way
of	IN	of
changing	VBG	change
course	NN	course
when	WRB	when
the	DT	the
going	VBG	go
is	VBZ	be
rough	JJ	rough
and	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
something	NN	something
we	PP	we
should	MD	should
support	VB	support
everyone	NN	everyone
to	TO	to
do	VB	do
.	SENT	.
Or	CC	or
if	IN	if
you	PP	you
want	VBP	want
to	TO	to
be	VB	be
really	RB	really
proactive	JJ	proactive
,	,	,
you	PP	you
can	MD	can
expand	VB	expand
your	PP$	your
network	NN	network
to	TO	to
include	VB	include
complete	JJ	complete
strangers	NNS	stranger
.	SENT	.
That	IN	that
'	POS	'
s	VBG	<unknown>
what	WP	what
Dallas	NP	Dallas
did	VBD	do
,	,	,
he	PP	he
came	VBD	come
up	RP	up
with	IN	with
a	DT	a
plan	NN	plan
to	TO	to
recruit	VB	recruit
the	DT	the
recruiters	NNS	recruiter
into	IN	into
his	PP$	his
network	NN	network
.	SENT	.
He	PP	he
took	VBD	take
the	DT	the
same	JJ	same
CEO	NN	CEO
marketing	NN	marketing
skills	NNS	skill
he	PP	he
'	''	'
d	SYM	d
been	VBN	be
using	VBG	use
to	TO	to
attract	VB	attract
customers	NNS	customer
,	,	,
except	IN	except
now	RB	now
he	PP	he
targeted	VBD	target
employers	NNS	employer
first	RB	first
.	SENT	.
He	PP	he
built	VBD	build
a	DT	a
website	NN	website
for	IN	for
himself	PP	himself
.	SENT	.
Next	RB	next
,	,	,
he	PP	he
made	VBD	make
a	DT	a
list	NN	list
of	IN	of
every	DT	every
notable	JJ	notable
person	NN	person
in	IN	in
the	DT	the
Phoenix	NP	Phoenix
agency	NN	agency
ecosystem	NN	ecosystem
CEOs	NNS	CEO
,	,	,
CFOs	NNS	CFO
,	,	,
marketing	NN	marketing
directors	NNS	director
,	,	,
you	PP	you
name	VBP	name
it	PP	it
.	SENT	.
And	CC	and
then	RB	then
he	PP	he
made	VBD	make
paid	VBN	pay
search	NN	search
ads	NNS	ad
targeting	VBG	target
each	DT	each
of	IN	of
them	PP	them
.	SENT	.
So	RB	so
let	VB	let
'	''	'
s	NNS	<unknown>
say	VBP	say
you	PP	you
'	''	'
re	IN	re
an	DT	an
executive	NN	executive
named	VBN	name
John	NP	John
Smith	NP	Smith
and	CC	and
you	PP	you
'	POS	'
re	NN	re
Googling	VBG	Google
yourself	PP	yourself
because	IN	because
you	PP	you
have	VBP	have
nothing	NN	nothing
better	RBR	well
to	TO	to
do	VB	do
.	SENT	.
You	PP	you
type	VBP	type
your	PP$	your
name	NN	name
into	IN	into
Google	NP	<unknown>
.	SENT	.
And	CC	and
the	DT	the
very	RB	very
first	JJ	first
result	NN	result
that	WDT	that
pops	VBZ	pop
up	RB	up
says	VBZ	say
,	,	,
hey	UH	hey
,	,	,
John	NP	John
Smith	NP	Smith
,	,	,
I	NP	I
'	POS	'
m	NN	m
Dallas	NP	Dallas
McLaughlin	NP	McLaughlin
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
a	DT	a
digital	JJ	digital
marketing	NN	marketing
expert	NN	expert
and	CC	and
I	PP	I
really	RB	really
want	VBP	want
to	TO	to
work	VB	work
for	IN	for
your	PP$	your
company	NN	company
.	SENT	.
Click	NN	click
here	RB	here
to	TO	to
find	VB	find
out	RP	out
why	WRB	why
I	PP	I
basically	RB	basically
turned	VBD	turn
the	DT	the
entire	JJ	entire
hiring	NN	hiring
process	NN	process
around	RB	around
and	CC	and
I	PP	I
stopped	VBD	stop
sending	VBG	send
resumes	NNS	resume
.	SENT	.
This	DT	this
is	VBZ	be
so	RB	so
clever	JJ	clever
.	SENT	.
So	RB	so
wait	VB	wait
a	DT	a
minute	NN	minute
.	SENT	.
How	WRB	how
many	JJ	many
people	NNS	people
actually	RB	actually
followed	VBD	follow
up	RB	up
and	CC	and
how	WRB	how
many	JJ	many
people	NNS	people
ignored	VBD	ignore
it	PP	it
?	SENT	?
I	PP	I
only	RB	only
targeted	VBD	target
maybe	RB	maybe
12	CD	@card@
.	SENT	.
And	CC	and
I	PP	I
heard	VBD	hear
from	IN	from
for	IN	for
the	DT	the
very	RB	very
first	JJ	first
follow	VBP	follow
up	RB	up
I	PP	I
got	VBD	get
,	,	,
they	PP	they
said	VBD	say
,	,	,
please	UH	please
stop	VB	stop
doing	VBG	do
this	DT	this
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
like	IN	like
it	PP	it
because	IN	because
they	PP	they
didn	NN	<unknown>
'	POS	'
t	NN	t
like	IN	like
the	DT	the
fact	NN	fact
that	IN	that
you	PP	you
were	VBD	be
so	RB	so
effective	JJ	effective
in	IN	in
advertising	VBG	advertise
that	IN	that
you	PP	you
were	VBD	be
able	JJ	able
to	TO	to
annoy	VB	annoy
them	PP	them
and	CC	and
create	VB	create
them	PP	them
out	IN	out
a	DT	a
little	JJ	little
.	SENT	.
Yeah	RB	yeah
.	SENT	.
You	PP	you
know	VBP	know
,	,	,
it	PP	it
'	POS	'
s	NN	S
also	RB	also
me	PP	me
screening	VBG	screen
them	PP	them
out	RP	out
if	IN	if
they	PP	they
don	NN	don
'	POS	'
t	NN	t
like	IN	like
what	WP	what
I	PP	I
'	POS	'
m	NN	m
doing	VBG	do
and	CC	and
they	PP	they
clearly	RB	clearly
don	VBP	don
'	POS	'
t	NN	t
understand	VBP	understand
the	DT	the
value	NN	value
in	IN	in
what	WP	what
I	PP	I
just	RB	just
did	VBD	do
.	SENT	.
And	CC	and
they	PP	they
'	POS	'
re	NN	re
not	RB	not
going	VBG	go
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
properly	RB	properly
utilize	VB	utilize
me	PP	me
within	IN	within
their	PP$	their
organization	NN	organization
.	SENT	.
I	PP	I
don	VBP	don
'	''	'
t	NN	t
want	VBP	want
to	TO	to
work	VB	work
there	RB	there
anyway	RB	anyway
.	SENT	.
The	DT	the
fourth	JJ	fourth
one	CD	one
,	,	,
they	PP	they
were	VBD	be
just	RB	just
like	JJ	like
,	,	,
come	VBN	come
into	IN	into
the	DT	the
office	NN	office
,	,	,
you	PP	you
'	POS	'
re	NN	re
hired	VBD	hire
,	,	,
you	PP	you
'	POS	'
re	NN	re
in	IN	in
.	SENT	.
We	PP	we
don	VBP	don
'	''	'
t	NN	t
need	VBP	need
we	PP	we
want	VBP	want
to	TO	to
have	VB	have
a	DT	a
job	NN	job
opening	NN	opening
.	SENT	.
Wow	NN	wow
.	SENT	.
So	RB	so
you	PP	you
went	VBD	go
from	IN	from
over	IN	over
100	CD	@card@
to	TO	to
four	CD	four
out	IN	out
of	IN	of
12	CD	@card@
interested	JJ	interested
in	IN	in
at	IN	at
least	JJS	least
learning	VBG	learn
more	JJR	more
about	IN	about
you	PP	you
to	TO	to
100	CD	@card@
percent	NN	percent
success	NN	success
rate	NN	rate
once	IN	once
you	PP	you
got	VBD	get
an	DT	an
interview	NN	interview
.	SENT	.
Yeah	RB	yeah
,	,	,
and	CC	and
that	WDT	that
was	VBD	be
it	PP	it
.	SENT	.
Dallas	NP	Dallas
found	VBD	find
a	DT	a
proactive	JJ	proactive
way	NN	way
to	TO	to
showcase	VB	showcase
his	PP$	his
skills	NNS	skill
specific	JJ	specific
to	TO	to
the	DT	the
field	NN	field
.	SENT	.
Instead	RB	instead
of	IN	of
going	VBG	go
to	TO	to
the	DT	the
recruiters	NNS	recruiter
,	,	,
he	PP	he
turned	VBD	turn
the	DT	the
tables	NNS	table
and	CC	and
brought	VBD	bring
the	DT	the
recruiters	NNS	recruiter
to	TO	to
him	PP	him
.	SENT	.
This	DT	this
kind	NN	kind
of	IN	of
initiative	NN	initiative
can	MD	can
help	VB	help
you	PP	you
expand	VB	expand
your	PP$	your
network	NN	network
and	CC	and
access	NN	access
to	TO	to
new	JJ	new
opportunities	NNS	opportunity
to	TO	to
.	SENT	.
A	DT	a
few	JJ	few
years	NNS	year
ago	RB	ago
,	,	,
I	PP	I
got	VBD	get
a	DT	a
cold	JJ	cold
email	NN	<unknown>
from	IN	from
a	DT	a
web	NN	web
designer	NN	designer
.	SENT	.
She	PP	she
sent	VBD	send
me	PP	me
a	DT	a
mock	VBP	mock
up	RP	up
of	IN	of
how	WRB	how
she	PP	she
thought	VBD	think
my	PP$	my
homepage	NN	<unknown>
should	MD	should
be	VB	be
redesigned	VBN	redesign
.	SENT	.
I	NP	I
wasn	NP	<unknown>
'	POS	'
t	NN	t
even	RB	even
looking	VBG	look
for	IN	for
a	DT	a
change	NN	change
,	,	,
but	CC	but
she	PP	she
did	VBD	do
such	PDT	such
a	DT	a
great	JJ	great
job	NN	job
that	IN	that
I	PP	I
hired	VBD	hire
her	PP	her
on	IN	on
the	DT	the
spot	NN	spot
.	SENT	.
Not	RB	not
everyone	NN	everyone
will	MD	will
have	VB	have
time	NN	time
to	TO	to
experiment	NN	experiment
like	IN	like
this	DT	this
,	,	,
but	CC	but
if	IN	if
you	PP	you
can	MD	can
manage	VB	manage
it	PP	it
,	,	,
it	PP	it
'	POS	'
s	NN	S
a	DT	a
promising	JJ	promising
way	NN	way
to	TO	to
proactively	RB	proactively
change	VB	change
the	DT	the
situation	NN	situation
.	SENT	.
There	EX	there
'	POS	'
s	JJ	<unknown>
evidence	NN	evidence
that	IN	that
side	NN	side
hustles	NNS	hustle
can	MD	can
boost	VB	boost
our	PP$	our
engagement	NN	engagement
and	CC	and
performance	NN	performance
in	IN	in
our	PP$	our
full	JJ	full
time	NN	time
jobs	NNS	job
,	,	,
and	CC	and
sometimes	RB	sometimes
they	PP	they
even	RB	even
become	VBP	become
a	DT	a
career	NN	career
.	SENT	.
Go	VB	go
do	VB	do
that	DT	that
thing	NN	thing
that	WDT	that
excites	VBZ	excite
you	PP	you
.	SENT	.
If	IN	if
you	PP	you
are	VBP	be
an	DT	an
architect	NN	architect
,	,	,
go	VB	go
draw	NN	draw
blueprints	NNS	blueprint
.	SENT	.
If	IN	if
you	PP	you
'	''	'
re	IN	re
an	DT	an
auto	NN	auto
mechanic	NN	mechanic
,	,	,
go	VB	go
fix	NN	fix
everybody	NN	everybody
'	POS	'
s	NN	S
cars	NNS	car
.	SENT	.
And	CC	and
if	IN	if
you	PP	you
do	VBP	do
that	IN	that
long	RB	long
enough	RB	enough
and	CC	and
you	PP	you
do	VBP	do
it	PP	it
well	RB	well
enough	RB	enough
,	,	,
somebody	NN	somebody
is	VBZ	be
going	VBG	go
to	TO	to
notice	VB	notice
.	SENT	.
Captain	NP	Captain
Sharon	NP	Sharon
Pressler	NP	Pressler
could	MD	could
have	VB	have
chosen	VBN	choose
to	TO	to
stay	VB	stay
in	IN	in
aviation	NN	aviation
,	,	,
but	CC	but
once	RB	once
the	DT	the
airline	NN	airline
industry	NN	industry
starts	VBZ	start
furloughing	VBG	furlough
now	RB	now
,	,	,
there	EX	there
'	''	'
s	VBG	<unknown>
a	DT	a
glut	NN	glut
of	IN	of
pilots	NNS	pilot
,	,	,
right	RB	right
.	SENT	.
Because	IN	because
everybody	NN	everybody
kind	NN	kind
of	IN	of
tries	NNS	try
to	TO	to
take	VB	take
a	DT	a
step	NN	step
back	RB	back
and	CC	and
go	VB	go
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
ll	NNS	<unknown>
go	VBP	go
back	RB	back
to	TO	to
being	VBG	be
an	DT	an
instructor	NN	instructor
.	SENT	.
Well	RB	well
,	,	,
guess	VBP	guess
what	WP	what
?	SENT	?
Everybody	NN	everybody
else	RB	else
is	VBZ	be
trying	VBG	try
to	TO	to
go	VB	go
back	RB	back
to	TO	to
being	VBG	be
an	DT	an
instructor	NN	instructor
,	,	,
and	CC	and
there	EX	there
'	''	'
s	NNS	<unknown>
just	RB	just
not	RB	not
the	DT	the
demand	NN	demand
.	SENT	.
The	DT	the
more	JJR	more
she	PP	she
thought	VBD	think
about	IN	about
it	PP	it
,	,	,
the	DT	the
more	RBR	more
she	PP	she
started	VBD	start
to	TO	to
reframe	VB	reframe
the	DT	the
disturbance	NN	disturbance
as	IN	as
an	DT	an
opportunity	NN	opportunity
to	TO	to
take	VB	take
off	RP	off
in	IN	in
an	DT	an
entirely	RB	entirely
new	JJ	new
direction	NN	direction
.	SENT	.
This	DT	this
whole	JJ	whole
covid	NN	<unknown>
mess	NN	mess
and	CC	and
the	DT	the
wreck	NN	wreck
that	IN	that
the	DT	the
airline	NN	airline
industry	NN	industry
has	VBZ	have
become	VBN	become
right	RB	right
now	RB	now
for	IN	for
me	PP	me
was	VBD	be
an	DT	an
unexpected	JJ	unexpected
opportunity	NN	opportunity
.	SENT	.
So	IN	so
I	PP	I
'	POS	'
m	NN	m
back	RB	back
in	IN	in
school	NN	school
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
getting	VBG	get
a	DT	a
master	NN	master
'	POS	'
s	NN	S
in	IN	in
psychology	NN	psychology
with	IN	with
an	DT	an
emphasis	NN	emphasis
on	IN	on
coaching	VBG	coach
young	JJ	young
adults	NNS	adult
and	CC	and
help	VB	help
them	PP	them
successfully	RB	successfully
transition	NN	transition
to	TO	to
adulthood	NN	adulthood
.	SENT	.
And	CC	and
it	PP	it
'	POS	'
s	JJ	<unknown>
just	JJ	just
something	NN	something
I	PP	I
wanted	VBD	want
to	TO	to
.	SENT	.
I	NP	I
'	POS	'
ve	RB	<unknown>
been	VBN	be
interested	JJ	interested
in	IN	in
for	IN	for
a	DT	a
while	NN	while
and	CC	and
mentoring	VBG	mentore
kind	NN	kind
of	IN	of
program	NN	program
,	,	,
although	IN	although
I	PP	I
will	MD	will
miss	VB	miss
flying	VBG	fly
at	IN	at
Southwest	NP	Southwest
.	SENT	.
I	NP	I
'	POS	'
m	NN	m
excited	VBN	excite
about	IN	about
it	PP	it
.	SENT	.
It	PP	it
'	POS	'
s	NN	S
a	DT	a
big	JJ	big
change	NN	change
,	,	,
but	CC	but
I	PP	I
'	POS	'
m	NN	m
excited	VBN	excite
about	IN	about
it	PP	it
.	SENT	.
In	IN	in
the	DT	the
face	NN	face
of	IN	of
the	DT	the
storm	NN	storm
confronting	VBG	confront
the	DT	the
airline	NN	airline
industry	NN	industry
,	,	,
Sharon	NP	Sharon
changed	VBD	change
course	NN	course
,	,	,
something	NN	something
the	DT	the
pandemic	NN	pandemic
and	CC	and
recession	NN	recession
are	VBP	be
forcing	VBG	force
all	RB	all
of	IN	of
us	PP	us
to	TO	to
do	VB	do
in	IN	in
varying	VBG	vary
degrees	NNS	degree
.	SENT	.
Premier	JJR	premier
grappling	VBG	grapple
with	IN	with
uncertainty	NN	uncertainty
.	SENT	.
We	PP	we
tend	VBP	tend
to	TO	to
focus	VB	focus
on	IN	on
what	WP	what
'	POS	'
s	JJ	<unknown>
right	NN	right
in	IN	in
front	NN	front
of	IN	of
us	PP	us
,	,	,
our	PP$	our
strong	JJ	strong
ties	NNS	tie
and	CC	and
our	PP$	our
next	JJ	next
move	NN	move
.	SENT	.
But	CC	but
what	WP	what
is	VBZ	be
turbulence	NN	turbulence
mean	JJ	mean
in	IN	in
the	DT	the
long	JJ	long
term	NN	term
to	TO	to
forecast	VB	forecast
what	WP	what
might	MD	might
happen	VB	happen
to	TO	to
your	PP$	your
future	JJ	future
career	NN	career
?	SENT	?
You	PP	you
can	MD	can
learn	VB	learn
something	NN	something
from	IN	from
looking	VBG	look
to	TO	to
the	DT	the
past	NN	past
.	SENT	.
More	JJR	more
on	IN	on
that	DT	that
after	IN	after
the	DT	the
break	NN	break
.	SENT	.
OK	UH	OK
,	,	,
this	DT	this
is	VBZ	be
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
different	JJ	different
kind	NN	kind
of	IN	of
ad	NN	ad
,	,	,
I	PP	I
play	VBP	play
a	DT	a
personal	JJ	personal
role	NN	role
in	IN	in
selecting	VBG	select
the	DT	the
sponsors	NNS	sponsor
for	IN	for
this	DT	this
podcast	NN	<unknown>
because	IN	because
they	PP	they
all	RB	all
have	VBP	have
interesting	JJ	interesting
cultures	NNS	culture
of	IN	of
their	PP$	their
own	JJ	own
.	SENT	.
Today	NN	today
,	,	,
we	PP	we
'	POS	'
re	NN	re
going	VBG	go
inside	IN	inside
the	DT	the
workplace	NN	workplace
at	IN	at
Morgan	NP	Morgan
Stanley	NP	Stanley
.	SENT	.
For	IN	for
many	JJ	many
people	NNS	people
,	,	,
morning	NN	morning
routines	NNS	routine
often	RB	often
include	VBP	include
a	DT	a
good	JJ	good
cup	NN	cup
of	IN	of
coffee	NN	coffee
and	CC	and
for	IN	for
the	DT	the
team	NN	team
members	NNS	member
at	IN	at
Morgan	NP	Morgan
Stanley	NP	Stanley
'	POS	'
s	JJ	<unknown>
global	JJ	global
headquarters	NN	headquarters
in	IN	in
Times	NP	Times
Square	NP	Square
,	,	,
